index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.17799043062200956,0.0888184554514417,0.1358695652173913,0.03250468067401706,0.7607655502392344,0.0,0.0,0.1291866028708134,0.0,0.7607655502392344,0.0,0.0,0.1291866028708134,0.0
50,0.19043062200956937,0.14182277728218853,0.483695652173913,0.3153766523331741,0.23444976076555024,0.0,0.4019138755980861,0.3157894736842105,0.0,0.23444976076555024,0.0,0.4019138755980861,0.3157894736842105,0.0
100,0.19330143540669856,0.1305086434924669,0.05434782608695652,0.005602868668758404,0.22488038277511962,0.0,0.6267942583732058,0.11004784688995216,0.004784688995215311,0.22488038277511962,0.0,0.6267942583732058,0.11004784688995216,0.004784688995215311
150,0.20574162679425836,0.12632884417959045,0.05434782608695652,0.005602868668758404,0.0861244019138756,0.0,0.7942583732057417,0.14832535885167464,0.0,0.0861244019138756,0.0,0.7942583732057417,0.14832535885167464,0.0
200,0.1722488038277512,0.12462438277499245,0.05434782608695652,0.005602868668758404,0.1674641148325359,0.0,0.5119617224880383,0.18181818181818182,0.0,0.1674641148325359,0.0,0.5119617224880383,0.18181818181818182,0.0
250,0.18947368421052632,0.11816669456056514,0.05434782608695652,0.005602868668758404,0.09569377990430622,0.0,0.7272727272727273,0.12440191387559808,0.0,0.09569377990430622,0.0,0.7272727272727273,0.12440191387559808,0.0
300,0.20861244019138755,0.12375841545105026,0.05434782608695652,0.005602868668758404,0.03827751196172249,0.0,0.8660287081339713,0.13875598086124402,0.0,0.03827751196172249,0.0,0.8660287081339713,0.13875598086124402,0.0
350,0.1923444976076555,0.11649778121139505,0.05434782608695652,0.005602868668758404,0.11483253588516747,0.0,0.7655502392344498,0.08133971291866028,0.0,0.11483253588516747,0.0,0.7655502392344498,0.08133971291866028,0.0
400,0.20574162679425836,0.1254155677856574,0.05434782608695652,0.005602868668758404,0.07655502392344497,0.0,0.8229665071770335,0.1291866028708134,0.0,0.07655502392344497,0.0,0.8229665071770335,0.1291866028708134,0.0
450,0.20574162679425836,0.1279737710522881,0.05434782608695652,0.005602868668758404,0.08133971291866028,0.0,0.8086124401913876,0.13875598086124402,0.0,0.08133971291866028,0.0,0.8086124401913876,0.13875598086124402,0.0
500,0.21435406698564594,0.1286832923569544,0.05434782608695652,0.005602868668758404,0.03349282296650718,0.0,0.8708133971291866,0.1674641148325359,0.0,0.03349282296650718,0.0,0.8708133971291866,0.1674641148325359,0.0
550,0.19425837320574163,0.12861014061801565,0.05434782608695652,0.005602868668758404,0.24401913875598086,0.0,0.6650717703349283,0.06220095693779904,0.0,0.24401913875598086,0.0,0.6650717703349283,0.06220095693779904,0.0
600,0.21244019138755982,0.12085947321234294,0.05434782608695652,0.005602868668758404,0.05741626794258373,0.0,0.9138755980861244,0.09090909090909091,0.0,0.05741626794258373,0.0,0.9138755980861244,0.09090909090909091,0.0
650,0.19521531100478468,0.12536936915219837,0.05434782608695652,0.005602868668758404,0.10047846889952153,0.0,0.7799043062200957,0.09090909090909091,0.004784688995215311,0.10047846889952153,0.0,0.7799043062200957,0.09090909090909091,0.004784688995215311
700,0.19521531100478468,0.12821782834250156,0.05434782608695652,0.005602868668758404,0.09569377990430622,0.004784688995215311,0.7799043062200957,0.07655502392344497,0.019138755980861243,0.09569377990430622,0.004784688995215311,0.7799043062200957,0.07655502392344497,0.019138755980861243
750,0.22583732057416267,0.15449416589294798,0.05434782608695652,0.005602868668758404,0.09090909090909091,0.004784688995215311,0.861244019138756,0.16267942583732056,0.009569377990430622,0.09090909090909091,0.004784688995215311,0.861244019138756,0.16267942583732056,0.009569377990430622
800,0.22488038277511962,0.14107686608991354,0.05434782608695652,0.005602868668758404,0.014354066985645933,0.004784688995215311,0.9282296650717703,0.15789473684210525,0.019138755980861243,0.014354066985645933,0.004784688995215311,0.9282296650717703,0.15789473684210525,0.019138755980861243
850,0.22392344497607655,0.1510379932687927,0.05434782608695652,0.005602868668758404,0.028708133971291867,0.0,0.8660287081339713,0.22009569377990432,0.004784688995215311,0.028708133971291867,0.0,0.8660287081339713,0.22009569377990432,0.004784688995215311
900,0.22488038277511962,0.1515757446796828,0.05434782608695652,0.005602868668758404,0.06220095693779904,0.0,0.8947368421052632,0.14354066985645933,0.023923444976076555,0.06220095693779904,0.0,0.8947368421052632,0.14354066985645933,0.023923444976076555
950,0.22583732057416267,0.18718611755083953,0.059782608695652176,0.0168211750735433,0.15311004784688995,0.0,0.6650717703349283,0.23444976076555024,0.07655502392344497,0.15311004784688995,0.0,0.6650717703349283,0.23444976076555024,0.07655502392344497
1000,0.2535885167464115,0.17900068862119312,0.05434782608695652,0.005602868668758404,0.019138755980861243,0.004784688995215311,0.9282296650717703,0.291866028708134,0.023923444976076555,0.019138755980861243,0.004784688995215311,0.9282296650717703,0.291866028708134,0.023923444976076555
