index,methylation,VCDN
0,0.11950966715812683,0.7404609322547913
1,268430.78125,0.5131947994232178
2,21396676.0,0.5124448537826538
3,1009656.125,0.6044580340385437
4,289919.09375,0.7281854152679443
5,507966.65625,0.7250008583068848
6,204235.265625,0.5623177289962769
7,27363.41796875,0.5089507699012756
8,289476.84375,0.508264422416687
9,313347.25,0.5570284128189087
10,56449.234375,0.7099505066871643
11,189867.796875,0.589827299118042
12,369882.5625,0.6862183809280396
13,70109.2734375,0.5526835322380066
14,74228.2109375,0.5041141510009766
15,239616.453125,0.5034424662590027
16,138600.703125,0.692209780216217
17,19729.814453125,0.6893134713172913
18,176693.421875,0.5801007151603699
19,130636.53125,0.544655978679657
20,4747.90185546875,0.5400824546813965
21,118677.421875,0.49946245551109314
22,113497.7421875,0.5821897387504578
23,3272.67333984375,0.6717994809150696
24,82868.5078125,0.5721482634544373
25,93306.8203125,0.6808710694313049
26,4914.79248046875,0.5304024815559387
27,55827.5078125,0.49540939927101135
28,69409.6328125,0.5306726098060608
29,6298.63427734375,0.6318986415863037
30,36064.86328125,0.5578194260597229
31,54150.60546875,0.6497817635536194
32,7860.75048828125,0.5113298296928406
33,23070.517578125,0.4914352297782898
34,40203.59765625,0.5270068645477295
35,9933.845703125,0.570564329624176
36,15066.392578125,0.5492148399353027
37,29061.255859375,0.6336022615432739
38,8478.0703125,0.49081024527549744
39,11872.2822265625,0.5030009150505066
40,20034.19140625,0.517130434513092
41,5716.0791015625,0.5589559078216553
42,7036.8671875,0.5936360359191895
43,15541.94140625,0.5798144936561584
44,4888.3134765625,0.48916229605674744
45,4381.771484375,0.511996328830719
46,12688.4189453125,0.48671719431877136
47,4821.65478515625,0.5599507093429565
48,2028.2950439453125,0.60219806432724
49,10272.669921875,0.5377946496009827
50,6029.5205078125,0.5129146575927734
51,1828.034912109375,0.49750155210494995
52,6015.8203125,0.48538967967033386
53,4484.32080078125,0.5689704418182373
54,2044.41455078125,0.5395964980125427
55,5019.00341796875,0.5557486414909363
56,3370.384765625,0.5052055716514587
57,1423.513671875,0.4791080355644226
58,4163.0732421875,0.4994276165962219
59,3315.621337890625,0.507615327835083
60,839.9699096679688,0.5401058197021484
61,2506.425537109375,0.5577996969223022
62,2410.162109375,0.5161202549934387
63,977.64990234375,0.4914073944091797
64,2072.49560546875,0.4885351061820984
65,2047.4527587890625,0.5198405385017395
66,834.5005493164062,0.5476687550544739
67,1740.65625,0.5328775644302368
68,1638.624755859375,0.547438383102417
69,854.2930908203125,0.479652464389801
70,1386.2958984375,0.4873116910457611
71,1309.72412109375,0.5356016755104065
72,784.6162719726562,0.5411565899848938
73,1283.7034912109375,0.5175514221191406
74,1369.6907958984375,0.503708004951477
75,687.1549682617188,0.4876134991645813
76,1177.6131591796875,0.46968314051628113
77,2057.48388671875,0.493591845035553
78,2734.6650390625,0.5219160914421082
79,3127.69580078125,0.5330028533935547
80,2457.082275390625,0.48625272512435913
81,1520.425048828125,0.4866691827774048
82,1317.749755859375,0.4921455979347229
83,868.8906860351562,0.5031196475028992
84,565.4385986328125,0.5147310495376587
85,930.7110595703125,0.5118703842163086
86,913.0772094726562,0.4769255816936493
87,1212.3419189453125,0.4739955961704254
88,2062.06982421875,0.48323023319244385
89,2999.97802734375,0.5337042808532715
90,4333.8779296875,0.49690932035446167
91,5566.04345703125,0.5460400581359863
92,7455.65576171875,0.4495692551136017
93,10456.4482421875,0.5079815983772278
94,14589.6376953125,0.45585381984710693
95,18992.3828125,0.5602785348892212
96,21622.890625,0.4759836196899414
97,20729.166015625,0.5607650279998779
98,15579.6220703125,0.4479925036430359
99,8150.8671875,0.47861728072166443
100,1827.2982177734375,0.5033517479896545
101,1026.021484375,0.4666537642478943
102,5459.33251953125,0.5386583209037781
103,9415.7568359375,0.4531949758529663
104,8598.404296875,0.48461997509002686
105,4080.603271484375,0.4692386984825134
106,595.91455078125,0.47859281301498413
107,1837.456298828125,0.5278514623641968
108,5169.353515625,0.44005921483039856
109,5580.95556640625,0.490549236536026
110,2594.298583984375,0.4619765281677246
111,517.7708129882812,0.460621178150177
112,1671.3577880859375,0.5270007848739624
113,3848.545654296875,0.44713032245635986
114,2910.7685546875,0.4687708020210266
115,639.004638671875,0.48181816935539246
116,977.6107177734375,0.44726842641830444
117,2680.26123046875,0.4889926612377167
118,2635.30810546875,0.45559194684028625
119,1187.2958984375,0.4531882703304291
120,472.8586730957031,0.4691745340824127
121,805.8674926757812,0.4451354444026947
122,1358.8328857421875,0.471367210149765
123,1085.6461181640625,0.45130178332328796
124,535.9190063476562,0.4623294174671173
125,497.14849853515625,0.46186497807502747
126,876.2802734375,0.43899309635162354
127,1029.299072265625,0.47726747393608093
128,742.3123779296875,0.45056819915771484
129,503.5872802734375,0.44783928990364075
130,401.12786865234375,0.4666929543018341
131,452.764404296875,0.44882234930992126
132,573.0325927734375,0.44113674759864807
133,725.2510986328125,0.46151530742645264
134,804.69873046875,0.45311179757118225
135,614.8729858398438,0.43425092101097107
136,451.09234619140625,0.4596490263938904
137,392.1620178222656,0.44501936435699463
138,633.3600463867188,0.43582525849342346
139,678.0628051757812,0.44959622621536255
140,620.176025390625,0.4315641522407532
141,524.1029052734375,0.4519064426422119
