,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.20191387559808613,0.11094523094523094,0.1358695652173913,0.03250468067401706,0.0,0.0,0.7129186602870813,0.2966507177033493,0.0,0.0,0.0,0.7129186602870813,0.2966507177033493,0.0
50,0.9119617224880383,0.911022086800382,0.6902173913043478,0.6994453219367494,0.9569377990430622,0.9473684210526315,0.9808612440191388,0.9330143540669856,0.7416267942583732,0.9569377990430622,0.9473684210526315,0.9808612440191388,0.9330143540669856,0.7416267942583732
100,0.9636363636363636,0.9636427611793963,0.8206521739130435,0.827294965816443,0.9473684210526315,0.9904306220095693,1.0,0.9904306220095693,0.8899521531100478,0.9473684210526315,0.9904306220095693,1.0,0.9904306220095693,0.8899521531100478
150,0.9760765550239234,0.9761291909471643,0.8586956521739131,0.8607993792295565,0.9617224880382775,0.9856459330143541,1.0,0.9856459330143541,0.9473684210526315,0.9617224880382775,0.9856459330143541,1.0,0.9856459330143541,0.9473684210526315
200,0.969377990430622,0.9693129177347048,0.8641304347826086,0.8673303089351683,0.9473684210526315,0.9904306220095693,1.0,0.9186602870813397,0.9904306220095693,0.9473684210526315,0.9904306220095693,1.0,0.9186602870813397,0.9904306220095693
250,0.9885167464114832,0.9884882811689826,0.8586956521739131,0.8572586088319202,0.9952153110047847,1.0,1.0,0.9617224880382775,0.9856459330143541,0.9952153110047847,1.0,1.0,0.9617224880382775,0.9856459330143541
300,0.9885167464114832,0.9885432064086365,0.8913043478260869,0.8900020949509425,0.9808612440191388,1.0,1.0,0.9856459330143541,0.9760765550239234,0.9808612440191388,1.0,1.0,0.9856459330143541,0.9760765550239234
350,0.9894736842105263,0.9894802012090929,0.8641304347826086,0.8578111841879855,0.9808612440191388,1.0,1.0,0.9760765550239234,0.9904306220095693,0.9808612440191388,1.0,1.0,0.9760765550239234,0.9904306220095693
400,0.9425837320574163,0.940838324253715,0.8586956521739131,0.85812025082863,0.9760765550239234,0.9904306220095693,1.0,0.7464114832535885,1.0,0.9760765550239234,0.9904306220095693,1.0,0.7464114832535885,1.0
450,0.9923444976076555,0.9923160297949866,0.8858695652173914,0.8843322749951403,1.0,1.0,1.0,0.9665071770334929,0.9952153110047847,1.0,1.0,1.0,0.9665071770334929,0.9952153110047847
500,0.9866028708133971,0.9865841477232881,0.8695652173913043,0.8709804669388731,0.9712918660287081,1.0,1.0,0.9760765550239234,0.9856459330143541,0.9712918660287081,1.0,1.0,0.9760765550239234,0.9856459330143541
550,0.9885167464114832,0.9884798367778183,0.8695652173913043,0.8720284262610436,0.9904306220095693,1.0,1.0,0.9569377990430622,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9569377990430622,0.9952153110047847
600,0.9846889952153111,0.9848000151991404,0.8695652173913043,0.8701227887994851,0.9760765550239234,1.0,1.0,1.0,0.9473684210526315,0.9760765550239234,1.0,1.0,1.0,0.9473684210526315
650,0.9904306220095693,0.9904694660369485,0.8695652173913043,0.868869691702047,0.9856459330143541,1.0,1.0,0.9952153110047847,0.9712918660287081,0.9856459330143541,1.0,1.0,0.9952153110047847,0.9712918660287081
700,0.9894736842105263,0.9894975026200963,0.8695652173913043,0.8716062310319287,0.9808612440191388,1.0,1.0,0.9904306220095693,0.9760765550239234,0.9808612440191388,1.0,1.0,0.9904306220095693,0.9760765550239234
750,0.9904306220095693,0.9904044325811108,0.8641304347826086,0.8658736380074734,0.9952153110047847,0.9952153110047847,1.0,0.9665071770334929,0.9952153110047847,0.9952153110047847,0.9952153110047847,1.0,0.9665071770334929,0.9952153110047847
800,0.9933014354066986,0.9933011821172038,0.8586956521739131,0.8552644835758312,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9808612440191388,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9808612440191388
850,0.9894736842105263,0.9895079791195841,0.8641304347826086,0.8643550106243548,0.9760765550239234,1.0,1.0,0.9952153110047847,0.9760765550239234,0.9760765550239234,1.0,1.0,0.9952153110047847,0.9760765550239234
900,0.9971291866028709,0.9971291538198012,0.8804347826086957,0.878669614674095,1.0,1.0,1.0,0.9904306220095693,0.9952153110047847,1.0,1.0,1.0,0.9904306220095693,0.9952153110047847
950,0.9626794258373206,0.9627466401487965,0.7934782608695652,0.7754270186335404,0.8660287081339713,0.9712918660287081,1.0,0.9904306220095693,0.9856459330143541,0.8660287081339713,0.9712918660287081,1.0,0.9904306220095693,0.9856459330143541
1000,0.9904306220095693,0.9904167489790591,0.875,0.8740248915736614,0.9808612440191388,1.0,1.0,0.9760765550239234,0.9952153110047847,0.9808612440191388,1.0,1.0,0.9760765550239234,0.9952153110047847
