,mRNA,meth,miRNA,mrna_mrna,meth_meth,mirna_mirna,VCDN,VCDN,VCDN
13,0.0665232464671135,0.05611252412199974,0.026850145310163498,0.048849184066057205,0.03299367427825928,0.027136683464050293,0.40552040934562683,0.40552040934562683,0.40552040934562683
14,0.06469037383794785,0.0591810867190361,0.025988992303609848,0.048346154391765594,0.03681798651814461,0.026731004938483238,0.44961217045783997,0.44961217045783997,0.44961217045783997
15,0.05082892253994942,0.047730375081300735,0.025833407416939735,0.037021979689598083,0.03430720418691635,0.02625475823879242,0.4636313319206238,0.4636313319206238,0.4636313319206238
16,0.03747661039233208,0.03512469679117203,0.025046246126294136,0.028300127014517784,0.02788039669394493,0.02582518756389618,0.38525739312171936,0.38525739312171936,0.38525739312171936
17,0.03601701557636261,0.03289777785539627,0.02506381832063198,0.02575009874999523,0.022882109507918358,0.02548067271709442,0.27682891488075256,0.27682891488075256,0.27682891488075256
18,0.04232645034790039,0.03775500878691673,0.024291492998600006,0.030285436660051346,0.022619664669036865,0.025121506303548813,0.31594255566596985,0.31594255566596985,0.31594255566596985
19,0.04766073822975159,0.041270267218351364,0.023542186245322227,0.033979326486587524,0.025203648954629898,0.024768976494669914,0.3860217332839966,0.3860217332839966,0.3860217332839966
20,0.046883124858140945,0.041616205126047134,0.023126648738980293,0.03333037719130516,0.026216650381684303,0.024504754692316055,0.3493843972682953,0.3493843972682953,0.3493843972682953
21,0.0398419089615345,0.03750697150826454,0.022965380921959877,0.02887321449816227,0.025751342996954918,0.0241926871240139,0.29873964190483093,0.29873964190483093,0.29873964190483093
22,0.033590734004974365,0.032186392694711685,0.022275147959589958,0.02491530403494835,0.022545069456100464,0.023828471079468727,0.2532035708427429,0.2532035708427429,0.2532035708427429
23,0.031603213399648666,0.03012770414352417,0.02185392752289772,0.02329578995704651,0.02036336436867714,0.02359098009765148,0.2293565273284912,0.2293565273284912,0.2293565273284912
24,0.03423209488391876,0.029793137684464455,0.02124955877661705,0.023136457428336143,0.020007342100143433,0.023313218727707863,0.2451837658882141,0.2451837658882141,0.2451837658882141
25,0.03629983961582184,0.032251987606287,0.021150313317775726,0.024993522092700005,0.019663482904434204,0.023094885051250458,0.2644153833389282,0.2644153833389282,0.2644153833389282
26,0.0363224595785141,0.03343754634261131,0.020774971693754196,0.02504308521747589,0.020701590925455093,0.02284991182386875,0.26347386837005615,0.26347386837005615,0.26347386837005615
27,0.03500828146934509,0.03189950808882713,0.02011467143893242,0.024176662787795067,0.020935971289873123,0.022635268047451973,0.229975163936615,0.229975163936615,0.229975163936615
28,0.030622251331806183,0.029467277228832245,0.020070359110832214,0.02140953578054905,0.019769595935940742,0.022528966888785362,0.19138531386852264,0.19138531386852264,0.19138531386852264
29,0.029394099488854408,0.027888299897313118,0.0196731798350811,0.02035783976316452,0.01849798485636711,0.02234245277941227,0.1771695911884308,0.1771695911884308,0.1771695911884308
30,0.029181089252233505,0.027352651581168175,0.019500119611620903,0.019664037972688675,0.017371557652950287,0.02203531377017498,0.17941392958164215,0.17941392958164215,0.17941392958164215
31,0.03038625791668892,0.027414094656705856,0.01872279681265354,0.020192597061395645,0.017346184700727463,0.021948320791125298,0.1862926185131073,0.1862926185131073,0.1862926185131073
32,0.030705826357007027,0.027667539194226265,0.01881885714828968,0.02063577063381672,0.017602931708097458,0.021741922944784164,0.16891466081142426,0.16891466081142426,0.16891466081142426
33,0.03053840808570385,0.02776302956044674,0.01853768527507782,0.02053821086883545,0.01797562465071678,0.021560626104474068,0.1534329354763031,0.1534329354763031,0.1534329354763031
34,0.029448550194501877,0.027650048956274986,0.018072212114930153,0.0195982176810503,0.017442496493458748,0.02139642834663391,0.14282628893852234,0.14282628893852234,0.14282628893852234
35,0.027495641261339188,0.025770820677280426,0.0179887805134058,0.018012214452028275,0.01704879105091095,0.02125607430934906,0.13911916315555573,0.13911916315555573,0.13911916315555573
36,0.026801425963640213,0.024686293676495552,0.01745850220322609,0.01852949894964695,0.01637919992208481,0.021023545414209366,0.1396675407886505,0.1396675407886505,0.1396675407886505
37,0.02701781503856182,0.02435213327407837,0.01750572957098484,0.01808384619653225,0.016211794689297676,0.020962819457054138,0.13271945714950562,0.13271945714950562,0.13271945714950562
38,0.02715681679546833,0.02425454370677471,0.01740080863237381,0.018449420109391212,0.01638239622116089,0.02067224495112896,0.12521354854106903,0.12521354854106903,0.12521354854106903
39,0.027411755174398422,0.024320969358086586,0.016906771808862686,0.018171437084674835,0.015930838882923126,0.02050117589533329,0.11766410619020462,0.11766410619020462,0.11766410619020462
40,0.02682456001639366,0.02408655174076557,0.01686667650938034,0.017570016905665398,0.01608182303607464,0.02041521668434143,0.11429033428430557,0.11429033428430557,0.11429033428430557
41,0.02628648281097412,0.024203265085816383,0.01649685949087143,0.017067471519112587,0.016011670231819153,0.02026180922985077,0.10875340551137924,0.10875340551137924,0.10875340551137924
42,0.025627223774790764,0.023249054327607155,0.0161414984613657,0.017017876729369164,0.015301978215575218,0.020183617249131203,0.1011507660150528,0.1011507660150528,0.1011507660150528
43,0.02517574466764927,0.02294258214533329,0.016194382682442665,0.01665434055030346,0.015320535749197006,0.019968051463365555,0.09676450490951538,0.09676450490951538,0.09676450490951538
44,0.025052223354578018,0.021749058738350868,0.015894107520580292,0.01660905033349991,0.014614536426961422,0.0198401790112257,0.09014210104942322,0.09014210104942322,0.09014210104942322
45,0.025001809000968933,0.02244296297430992,0.015889424830675125,0.01656361296772957,0.014788554050028324,0.019817709922790527,0.08728274703025818,0.08728274703025818,0.08728274703025818
46,0.023953376337885857,0.022375497967004776,0.01556350290775299,0.01663379929959774,0.01504279114305973,0.019685907289385796,0.08882049471139908,0.08882049471139908,0.08882049471139908
47,0.02417377382516861,0.022260302677750587,0.015611774288117886,0.01675141602754593,0.014773926697671413,0.019534314051270485,0.0800590068101883,0.0800590068101883,0.0800590068101883
48,0.023539720103144646,0.022102482616901398,0.015116938389837742,0.016122031956911087,0.014579587616026402,0.0193585604429245,0.07911926507949829,0.07911926507949829,0.07911926507949829
49,0.02396266534924507,0.021708402782678604,0.015330578200519085,0.01597679778933525,0.014399745501577854,0.019319623708724976,0.07797250896692276,0.07797250896692276,0.07797250896692276
50,0.023546839132905006,0.02088063582777977,0.01484281849116087,0.015753207728266716,0.013727088458836079,0.019225643947720528,0.07370946556329727,0.07370946556329727,0.07370946556329727
51,0.022682400420308113,0.020572714507579803,0.014695873484015465,0.0156776811927557,0.014156988821923733,0.019190901890397072,0.07192955166101456,0.07192955166101456,0.07192955166101456
52,0.02249864861369133,0.02073592320084572,0.014414520002901554,0.015858149155974388,0.013703292235732079,0.019095567986369133,0.06955719739198685,0.06955719739198685,0.06955719739198685
53,0.021991487592458725,0.020611099898815155,0.014401670545339584,0.015443024225533009,0.013737600296735764,0.018899263814091682,0.0656050592660904,0.0656050592660904,0.0656050592660904
54,0.02186877839267254,0.02014894410967827,0.01432877965271473,0.015226499177515507,0.013812275603413582,0.01882263459265232,0.06516610831022263,0.06516610831022263,0.06516610831022263
55,0.021333491429686546,0.019971193745732307,0.013907713815569878,0.01502507645636797,0.013446146622300148,0.018732614815235138,0.06083497032523155,0.06083497032523155,0.06083497032523155
56,0.020928435027599335,0.019431354478001595,0.013998485170304775,0.015074258670210838,0.013146039098501205,0.018615862354636192,0.062276002019643784,0.062276002019643784,0.062276002019643784
57,0.020764414221048355,0.019760940223932266,0.013712465763092041,0.015042233280837536,0.013297583907842636,0.018615009263157845,0.05516445264220238,0.05516445264220238,0.05516445264220238
58,0.02094481885433197,0.01932487078011036,0.013912384398281574,0.014850650914013386,0.01317689660936594,0.01853032410144806,0.061771973967552185,0.061771973967552185,0.061771973967552185
59,0.021039994433522224,0.019469864666461945,0.013435421511530876,0.014795510098338127,0.012904487550258636,0.01842348277568817,0.05619518458843231,0.05619518458843231,0.05619518458843231
60,0.020959937945008278,0.01900664158165455,0.013352482579648495,0.014347601681947708,0.01293856743723154,0.0182732492685318,0.05866807699203491,0.05866807699203491,0.05866807699203491
61,0.020048225298523903,0.018712839111685753,0.013348902575671673,0.014197846874594688,0.012566480785608292,0.018272342160344124,0.05332538112998009,0.05332538112998009,0.05332538112998009
62,0.020130719989538193,0.018490862101316452,0.013332515023648739,0.013777485117316246,0.0129792345687747,0.01814301684498787,0.05689221993088722,0.05689221993088722,0.05689221993088722
63,0.019470902159810066,0.018523987382650375,0.013119872659444809,0.014397944323718548,0.012779676355421543,0.018087688833475113,0.04890424385666847,0.04890424385666847,0.04890424385666847
64,0.019329005852341652,0.018561355769634247,0.012986947782337666,0.01374732330441475,0.012730611488223076,0.018125459551811218,0.055542197078466415,0.055542197078466415,0.055542197078466415
65,0.01940290257334709,0.01811622455716133,0.012775863520801067,0.013813848607242107,0.012790543027222157,0.017955899238586426,0.0471954382956028,0.0471954382956028,0.0471954382956028
66,0.01898147724568844,0.018062597140669823,0.012690599076449871,0.013649972155690193,0.012210329994559288,0.017921576276421547,0.05500287190079689,0.05500287190079689,0.05500287190079689
67,0.0188984926789999,0.017690351232886314,0.012588017620146275,0.013920851983129978,0.012381991371512413,0.017842818051576614,0.046431660652160645,0.046431660652160645,0.046431660652160645
68,0.018425699323415756,0.01778450980782509,0.012525726109743118,0.013498540967702866,0.012288263067603111,0.01779155060648918,0.04873943701386452,0.04873943701386452,0.04873943701386452
69,0.018699852749705315,0.017424993216991425,0.012533605098724365,0.013370683416724205,0.012200374156236649,0.017664652317762375,0.043277643620967865,0.043277643620967865,0.043277643620967865
70,0.01841491460800171,0.017326554283499718,0.012380415573716164,0.013254671357572079,0.011971656233072281,0.01761184073984623,0.04811309650540352,0.04811309650540352,0.04811309650540352
71,0.01837221160531044,0.01715853065252304,0.012330902740359306,0.013081875629723072,0.01179784256964922,0.017624111846089363,0.04084647074341774,0.04084647074341774,0.04084647074341774
72,0.018398096784949303,0.01670200191438198,0.012251407839357853,0.013137823902070522,0.011959747411310673,0.017519736662507057,0.04660407826304436,0.04660407826304436,0.04660407826304436
73,0.01790369302034378,0.017163358628749847,0.012143007479608059,0.013019995763897896,0.011714649386703968,0.017407052218914032,0.03886692225933075,0.03886692225933075,0.03886692225933075
74,0.017480535432696342,0.01687380112707615,0.012253185734152794,0.013168244622647762,0.012155602686107159,0.017369000241160393,0.04453428462147713,0.04453428462147713,0.04453428462147713
75,0.017770664766430855,0.016842111945152283,0.011781403794884682,0.01291255746036768,0.011707236059010029,0.017313791438937187,0.042089227586984634,0.042089227586984634,0.042089227586984634
76,0.017694931477308273,0.016602208837866783,0.011874270625412464,0.012780782766640186,0.011773830279707909,0.017217764630913734,0.03680086508393288,0.03680086508393288,0.03680086508393288
77,0.017431167885661125,0.016570216044783592,0.011568672955036163,0.012573210522532463,0.011790875345468521,0.017204144969582558,0.03943544998764992,0.03943544998764992,0.03943544998764992
78,0.016846012324094772,0.01615219935774803,0.01160802785307169,0.012647592462599277,0.011509634554386139,0.0171597208827734,0.03657577186822891,0.03657577186822891,0.03657577186822891
79,0.017400236800312996,0.016220906749367714,0.011529272422194481,0.012166811153292656,0.011563812382519245,0.01715109497308731,0.036997076123952866,0.036997076123952866,0.036997076123952866
80,0.01684699021279812,0.016256622970104218,0.011441088281571865,0.012105872854590416,0.011704126372933388,0.016995448619127274,0.04162179306149483,0.04162179306149483,0.04162179306149483
81,0.016623802483081818,0.0163852758705616,0.011456460691988468,0.012129630893468857,0.011206098832190037,0.017047429457306862,0.03526855260133743,0.03526855260133743,0.03526855260133743
82,0.0163275133818388,0.01614803820848465,0.011482121422886848,0.012146222405135632,0.011440024711191654,0.01681585982441902,0.04050017520785332,0.04050017520785332,0.04050017520785332
83,0.01645970158278942,0.015873335301876068,0.011136147193610668,0.012341637164354324,0.01118725910782814,0.01686936244368553,0.03647369518876076,0.03647369518876076,0.03647369518876076
84,0.016087284311652184,0.0156986266374588,0.011326927691698074,0.012047870084643364,0.011205499991774559,0.016775337979197502,0.03551666438579559,0.03551666438579559,0.03551666438579559
85,0.016181398183107376,0.015558237209916115,0.011092081665992737,0.011987032368779182,0.011125676333904266,0.016894463449716568,0.03804938867688179,0.03804938867688179,0.03804938867688179
86,0.01606692001223564,0.015817997977137566,0.011038163676857948,0.011972783133387566,0.011217882856726646,0.016765683889389038,0.032901983708143234,0.032901983708143234,0.032901983708143234
87,0.016034774482250214,0.016062596812844276,0.010871234349906445,0.011726452969014645,0.011132534593343735,0.016664426773786545,0.03570656478404999,0.03570656478404999,0.03570656478404999
88,0.01639942079782486,0.015809014439582825,0.010814692825078964,0.011606888845562935,0.011006568558514118,0.01664152182638645,0.03299684450030327,0.03299684450030327,0.03299684450030327
89,0.015560355968773365,0.015333211980760098,0.011001436971127987,0.011730561964213848,0.010709852911531925,0.0165996216237545,0.031303323805332184,0.031303323805332184,0.031303323805332184
90,0.015783969312906265,0.015510397031903267,0.010575450956821442,0.011682936921715736,0.010796872898936272,0.016602113842964172,0.030856706202030182,0.030856706202030182,0.030856706202030182
91,0.015462258830666542,0.015473836101591587,0.010688107460737228,0.011661063879728317,0.010634290985763073,0.01655215211212635,0.030079228803515434,0.030079228803515434,0.030079228803515434
92,0.015335473231971264,0.015626341104507446,0.010709311813116074,0.011596002615988255,0.010566549375653267,0.0164512749761343,0.031286176294088364,0.031286176294088364,0.031286176294088364
93,0.015118880197405815,0.014703420922160149,0.010738800279796124,0.011340993456542492,0.010603686794638634,0.016482479870319366,0.04096576198935509,0.04096576198935509,0.04096576198935509
94,0.015324571169912815,0.014928082935512066,0.010276931338012218,0.011309534311294556,0.010613792575895786,0.016364626586437225,0.04933754727244377,0.04933754727244377,0.04933754727244377
95,0.015009832568466663,0.014944019727408886,0.01037106104195118,0.010975467041134834,0.010552006773650646,0.0162799209356308,0.028112243860960007,0.028112243860960007,0.028112243860960007
96,0.014731346629559994,0.015155569650232792,0.010277991183102131,0.01099412702023983,0.010416041128337383,0.016342012211680412,0.05278858542442322,0.05278858542442322,0.05278858542442322
97,0.014789282344281673,0.014602571725845337,0.010341988876461983,0.011368547566235065,0.010381300002336502,0.016266627237200737,0.05284930765628815,0.05284930765628815,0.05284930765628815
98,0.015110597014427185,0.014742594212293625,0.010164293460547924,0.011525800451636314,0.01048377063125372,0.01621307246387005,0.02922651544213295,0.02922651544213295,0.02922651544213295
99,0.014413238503038883,0.014868577942252159,0.01004695426672697,0.01086833793669939,0.010335435159504414,0.01620805263519287,0.04209863021969795,0.04209863021969795,0.04209863021969795
100,0.014674410223960876,0.014190081506967545,0.010103912092745304,0.011136161163449287,0.010477058589458466,0.016230814158916473,0.028194813057780266,0.028194813057780266,0.028194813057780266
101,0.01485681626945734,0.014221577905118465,0.009945559315383434,0.01137484796345234,0.01029240246862173,0.016189761459827423,0.026839615777134895,0.026839615777134895,0.026839615777134895
102,0.014772269874811172,0.014246420934796333,0.010030225850641727,0.01161534059792757,0.00987197831273079,0.01612281985580921,0.03163869306445122,0.03163869306445122,0.03163869306445122
103,0.014509694650769234,0.013811861164867878,0.009805417619645596,0.011312662623822689,0.010107162408530712,0.016010478138923645,0.03660614416003227,0.03660614416003227,0.03660614416003227
104,0.014503802172839642,0.013487039133906364,0.009868701919913292,0.010720975697040558,0.010005972348153591,0.01603051833808422,0.02566944807767868,0.02566944807767868,0.02566944807767868
105,0.014046975411474705,0.013930808752775192,0.009755025617778301,0.010919615626335144,0.010036073625087738,0.015876363962888718,0.046325262635946274,0.046325262635946274,0.046325262635946274
106,0.013825503177940845,0.01387936994433403,0.009780271910130978,0.010883220471441746,0.010058732703328133,0.015886681154370308,0.026683975011110306,0.026683975011110306,0.026683975011110306
107,0.013848329894244671,0.013921549543738365,0.00963800959289074,0.01054634153842926,0.00990276224911213,0.015935296192765236,0.03050995245575905,0.03050995245575905,0.03050995245575905
108,0.01393012423068285,0.013381983153522015,0.00957757979631424,0.010501375421881676,0.009876343421638012,0.015842048451304436,0.024462005123496056,0.024462005123496056,0.024462005123496056
109,0.013441899791359901,0.013350695371627808,0.009588838554918766,0.010645244270563126,0.009875672869384289,0.015838906168937683,0.028544897213578224,0.028544897213578224,0.028544897213578224
110,0.013665989972651005,0.013408374972641468,0.00963194016367197,0.010634763166308403,0.009721913374960423,0.015815094113349915,0.022554123774170876,0.022554123774170876,0.022554123774170876
111,0.013456777669489384,0.013157988898456097,0.009404352866113186,0.010386580601334572,0.00980735756456852,0.015701374039053917,0.02903221733868122,0.02903221733868122,0.02903221733868122
112,0.013530093245208263,0.013471373356878757,0.009422123432159424,0.010349089279770851,0.009637185372412205,0.015743691474199295,0.024186940863728523,0.024186940863728523,0.024186940863728523
113,0.013448162004351616,0.013207844458520412,0.009516891092061996,0.010424783453345299,0.009671383537352085,0.015707360580563545,0.02877391129732132,0.02877391129732132,0.02877391129732132
114,0.013704347424209118,0.01317616831511259,0.00961103942245245,0.010586804710328579,0.009555714204907417,0.015743806958198547,0.023753371089696884,0.023753371089696884,0.023753371089696884
115,0.013641659170389175,0.013093865476548672,0.009466082789003849,0.010233604349195957,0.009625212289392948,0.015658371150493622,0.026459507644176483,0.026459507644176483,0.026459507644176483
116,0.01353013701736927,0.012923698872327805,0.009162717498838902,0.010190221481025219,0.009543616324663162,0.01568794809281826,0.02281784825026989,0.02281784825026989,0.02281784825026989
117,0.013766718097031116,0.013169863261282444,0.009227677248418331,0.010479302145540714,0.009434709325432777,0.015568403527140617,0.027747076004743576,0.027747076004743576,0.027747076004743576
118,0.013327588327229023,0.012820086441934109,0.009155761450529099,0.010676353238523006,0.00941219087690115,0.015591965056955814,0.02312466874718666,0.02312466874718666,0.02312466874718666
119,0.012579021975398064,0.012823703698813915,0.009123049676418304,0.010430810041725636,0.009547443129122257,0.015532171353697777,0.03543654456734657,0.03543654456734657,0.03543654456734657
120,0.01312979869544506,0.012974782846868038,0.008866553194820881,0.009919947013258934,0.009270723909139633,0.015536097809672356,0.025519218295812607,0.025519218295812607,0.025519218295812607
121,0.013182464987039566,0.01300280075520277,0.008978230878710747,0.009942183271050453,0.009144851006567478,0.015490414574742317,0.033708103001117706,0.033708103001117706,0.033708103001117706
122,0.0133086908608675,0.012367939576506615,0.009007184766232967,0.010366055183112621,0.009251982904970646,0.015370797365903854,0.03126082569360733,0.03126082569360733,0.03126082569360733
123,0.013251951895654202,0.012722699902951717,0.008981145918369293,0.010404805652797222,0.009183180518448353,0.015442290343344212,0.021892834454774857,0.021892834454774857,0.021892834454774857
124,0.012440233491361141,0.012704619206488132,0.008850025944411755,0.010216599330306053,0.009209392592310905,0.015375206246972084,0.026422034949064255,0.026422034949064255,0.026422034949064255
125,0.01211970578879118,0.012649018317461014,0.00882441084831953,0.009642264805734158,0.00904164370149374,0.015352950431406498,0.02199217677116394,0.02199217677116394,0.02199217677116394
126,0.012720045633614063,0.012571509927511215,0.008727841079235077,0.009931822307407856,0.008928037248551846,0.01530301384627819,0.02137584611773491,0.02137584611773491,0.02137584611773491
127,0.012466086074709892,0.012350610457360744,0.008760716766119003,0.01018561515957117,0.009130910970270634,0.015300976112484932,0.02338819019496441,0.02338819019496441,0.02338819019496441
128,0.01262190006673336,0.01210535317659378,0.008753322064876556,0.009817798621952534,0.009193580597639084,0.015332905575633049,0.022878212854266167,0.022878212854266167,0.022878212854266167
129,0.013136590830981731,0.011809960938990116,0.008797826245427132,0.009683308191597462,0.009013891220092773,0.015159299597144127,0.025574345141649246,0.025574345141649246,0.025574345141649246
130,0.012679731473326683,0.012149478308856487,0.008598442189395428,0.009917021729052067,0.00881685595959425,0.015238395892083645,0.02640550769865513,0.02640550769865513,0.02640550769865513
131,0.012675134465098381,0.012265265919268131,0.008514195680618286,0.009752589277923107,0.008793683722615242,0.015165326185524464,0.02051308937370777,0.02051308937370777,0.02051308937370777
132,0.011936782859265804,0.012034118175506592,0.008395293727517128,0.009690308943390846,0.008888945914804935,0.015088658779859543,0.022837134078145027,0.022837134078145027,0.022837134078145027
133,0.01177199836820364,0.01171441376209259,0.008607625961303711,0.009760430082678795,0.00877705030143261,0.01511724479496479,0.020910445600748062,0.020910445600748062,0.020910445600748062
134,0.011714228428900242,0.011821177788078785,0.008403562940657139,0.00988428108394146,0.00859797839075327,0.015244925394654274,0.020491374656558037,0.020491374656558037,0.020491374656558037
135,0.012060861103236675,0.012005637399852276,0.008488348685204983,0.009826934896409512,0.008791214786469936,0.015114542096853256,0.020175114274024963,0.020175114274024963,0.020175114274024963
136,0.012212932109832764,0.01194128580391407,0.008360453881323338,0.009419543668627739,0.008605134673416615,0.014894341118633747,0.02080092579126358,0.02080092579126358,0.02080092579126358
137,0.012442110106348991,0.011633099988102913,0.008421194739639759,0.009549853391945362,0.008504358120262623,0.015085041522979736,0.021938901394605637,0.021938901394605637,0.021938901394605637
138,0.012825875543057919,0.011727740988135338,0.008265861310064793,0.009713071398437023,0.008512225933372974,0.015002865344285965,0.026577716693282127,0.026577716693282127,0.026577716693282127
139,0.012143706902861595,0.011751255951821804,0.008336172439157963,0.00955759733915329,0.008631974458694458,0.01515746209770441,0.02158178575336933,0.02158178575336933,0.02158178575336933
140,0.011765402741730213,0.011869939975440502,0.008196298964321613,0.009382989257574081,0.008568803779780865,0.01496434211730957,0.020610127598047256,0.020610127598047256,0.020610127598047256
141,0.011353724636137486,0.011255906894803047,0.00820905901491642,0.00985051691532135,0.008355990052223206,0.014949635602533817,0.023645132780075073,0.023645132780075073,0.023645132780075073
142,0.01140748243778944,0.011008371599018574,0.00820783618837595,0.009863694198429585,0.008753275498747826,0.015001436695456505,0.019482893869280815,0.019482893869280815,0.019482893869280815
143,0.012006917037069798,0.01125398464500904,0.008074663579463959,0.009601478464901447,0.008655075915157795,0.014938432723283768,0.019241781905293465,0.019241781905293465,0.019241781905293465
144,0.012246903032064438,0.01096297986805439,0.008229526691138744,0.009115044958889484,0.008461039513349533,0.014889400452375412,0.020178785547614098,0.020178785547614098,0.020178785547614098
145,0.011992926709353924,0.011131145060062408,0.008009381592273712,0.00941547006368637,0.00849415734410286,0.014934075996279716,0.018990855664014816,0.018990855664014816,0.018990855664014816
146,0.011464131064713001,0.01108469907194376,0.007912211120128632,0.009571317583322525,0.008607142604887486,0.01483434159308672,0.018564045429229736,0.018564045429229736,0.018564045429229736
147,0.011510453186929226,0.011326933279633522,0.007942209020256996,0.009176881052553654,0.008498425595462322,0.014868948608636856,0.019208909943699837,0.019208909943699837,0.019208909943699837
148,0.011081772856414318,0.01174075249582529,0.008055709302425385,0.0093546686694026,0.008452317677438259,0.014875542372465134,0.026103783398866653,0.026103783398866653,0.026103783398866653
149,0.010972739197313786,0.012375954538583755,0.00782556552439928,0.009183978661894798,0.008598996326327324,0.014871006831526756,0.02533629536628723,0.02533629536628723,0.02533629536628723
150,0.011244525201618671,0.011997654102742672,0.007870413362979889,0.009200776927173138,0.008479055017232895,0.014775348827242851,0.018359821289777756,0.018359821289777756,0.018359821289777756
151,0.011092002503573895,0.011366699822247028,0.008006163872778416,0.008933150209486485,0.008383247070014477,0.014751146547496319,0.026771321892738342,0.026771321892738342,0.026771321892738342
152,0.0106456708163023,0.010887968353927135,0.007877327501773834,0.009210453368723392,0.008637185208499432,0.01471957378089428,0.03064117394387722,0.03064117394387722,0.03064117394387722
153,0.011134307831525803,0.011542064137756824,0.007723112124949694,0.009008781984448433,0.008311460725963116,0.014750185422599316,0.021687855944037437,0.021687855944037437,0.021687855944037437
154,0.010919775813817978,0.011622755788266659,0.007680809125304222,0.008821458555758,0.008651665411889553,0.014622447080910206,0.020488081499934196,0.020488081499934196,0.020488081499934196
155,0.011290477588772774,0.010802906937897205,0.007722463924437761,0.009093282744288445,0.008601469919085503,0.014650403521955013,0.0218855869024992,0.0218855869024992,0.0218855869024992
156,0.011596697382628918,0.010521274991333485,0.007681078277528286,0.008837006986141205,0.008217929862439632,0.014596204273402691,0.018161224201321602,0.018161224201321602,0.018161224201321602
157,0.012963438406586647,0.011631317436695099,0.007696299348026514,0.008782356977462769,0.007966051809489727,0.014620328322052956,0.018952524289488792,0.018952524289488792,0.018952524289488792
158,0.014447137713432312,0.011191881261765957,0.007584370207041502,0.008872035890817642,0.008106093853712082,0.01466921716928482,0.018768861889839172,0.018768861889839172,0.018768861889839172
159,0.014825478196144104,0.010549296624958515,0.007702506147325039,0.008830861188471317,0.008122907020151615,0.014689819887280464,0.0174271073192358,0.0174271073192358,0.0174271073192358
160,0.01099449209868908,0.010739019140601158,0.007563979830592871,0.008808596059679985,0.00850329827517271,0.014657915569841862,0.01865203306078911,0.01865203306078911,0.01865203306078911
161,0.012494238093495369,0.011267974972724915,0.0074684880673885345,0.008703559637069702,0.008628425188362598,0.014635926112532616,0.018991408869624138,0.018991408869624138,0.018991408869624138
162,0.013173255138099194,0.011250494979321957,0.0075561306439340115,0.0087872464209795,0.008141661062836647,0.014598996378481388,0.018291957676410675,0.018291957676410675,0.018291957676410675
163,0.011355225928127766,0.010539830662310123,0.007541046943515539,0.008662490174174309,0.007910918444395065,0.014569157734513283,0.019142430275678635,0.019142430275678635,0.019142430275678635
164,0.012752021662890911,0.010200034826993942,0.007506484631448984,0.00859562773257494,0.007918738760054111,0.014584668911993504,0.019434558227658272,0.019434558227658272,0.019434558227658272
165,0.011140050366520882,0.010773740708827972,0.007368568796664476,0.00862196646630764,0.00818414706736803,0.014636398293077946,0.018136432394385338,0.018136432394385338,0.018136432394385338
166,0.01173710823059082,0.010825221426784992,0.00738519849255681,0.008324853144586086,0.008420269936323166,0.014608096331357956,0.020476607605814934,0.020476607605814934,0.020476607605814934
