index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.17129186602870813,0.10021824952577765,0.483695652173913,0.3153766523331741,0.07177033492822966,0.004784688995215311,0.04784688995215311,0.7081339712918661,0.023923444976076555,0.07177033492822966,0.004784688995215311,0.04784688995215311,0.7081339712918661,0.023923444976076555
50,0.20095693779904306,0.18013854708343816,0.41847826086956524,0.3231851313729432,0.11483253588516747,0.2535885167464115,0.19617224880382775,0.44019138755980863,0.0,0.11483253588516747,0.2535885167464115,0.19617224880382775,0.44019138755980863,0.0
100,0.7770334928229665,0.7579209094993976,0.8097826086956522,0.7887663889230446,0.9234449760765551,0.9760765550239234,0.8995215311004785,0.7799043062200957,0.3062200956937799,0.9234449760765551,0.9760765550239234,0.8995215311004785,0.7799043062200957,0.3062200956937799
150,0.8497607655502393,0.840081764454744,0.8097826086956522,0.8039141105230618,0.9712918660287081,0.9808612440191388,1.0,0.8325358851674641,0.46411483253588515,0.9712918660287081,0.9808612440191388,1.0,0.8325358851674641,0.46411483253588515
200,0.9167464114832536,0.9151661942626179,0.842391304347826,0.840151738672789,0.9712918660287081,0.9856459330143541,1.0,0.861244019138756,0.7655502392344498,0.9712918660287081,0.9856459330143541,1.0,0.861244019138756,0.7655502392344498
250,0.9406698564593301,0.9397744749584893,0.8315217391304348,0.8314533689875127,0.9665071770334929,0.9952153110047847,1.0,0.8325358851674641,0.9090909090909091,0.9665071770334929,0.9952153110047847,1.0,0.8325358851674641,0.9090909090909091
300,0.9521531100478469,0.9515825885907653,0.842391304347826,0.8426207318534027,0.9665071770334929,0.9952153110047847,1.0,0.8564593301435407,0.9425837320574163,0.9665071770334929,0.9952153110047847,1.0,0.8564593301435407,0.9425837320574163
350,0.9578947368421052,0.9574648301836935,0.842391304347826,0.8434501126843709,0.9617224880382775,1.0,1.0,0.8803827751196173,0.9473684210526315,0.9617224880382775,1.0,1.0,0.8803827751196173,0.9473684210526315
400,0.9588516746411483,0.9585743802317476,0.842391304347826,0.8430420709576063,0.9665071770334929,0.9856459330143541,1.0,0.8947368421052632,0.9473684210526315,0.9665071770334929,0.9856459330143541,1.0,0.8947368421052632,0.9473684210526315
450,0.9665071770334929,0.9663012346488261,0.8478260869565217,0.8485528374570982,0.9617224880382775,0.9856459330143541,1.0,0.9090909090909091,0.9760765550239234,0.9617224880382775,0.9856459330143541,1.0,0.9090909090909091,0.9760765550239234
500,0.968421052631579,0.9681538513655676,0.8478260869565217,0.8485528374570982,0.9617224880382775,0.9952153110047847,1.0,0.9043062200956937,0.9808612440191388,0.9617224880382775,0.9952153110047847,1.0,0.9043062200956937,0.9808612440191388
550,0.9674641148325359,0.9672417339217354,0.842391304347826,0.8431598594642074,0.9665071770334929,0.9904306220095693,1.0,0.9090909090909091,0.9712918660287081,0.9665071770334929,0.9904306220095693,1.0,0.9090909090909091,0.9712918660287081
600,0.9674641148325359,0.967264745623662,0.8369565217391305,0.8391501364702264,0.9617224880382775,0.9856459330143541,1.0,0.8995215311004785,0.9904306220095693,0.9617224880382775,0.9856459330143541,1.0,0.8995215311004785,0.9904306220095693
650,0.970334928229665,0.9702653805998858,0.8315217391304348,0.8341037606525168,0.9617224880382775,0.9760765550239234,1.0,0.9282296650717703,0.9856459330143541,0.9617224880382775,0.9760765550239234,1.0,0.9282296650717703,0.9856459330143541
700,0.969377990430622,0.9691647471697444,0.8369565217391305,0.8381211180124224,0.9617224880382775,0.9856459330143541,1.0,0.9090909090909091,0.9904306220095693,0.9617224880382775,0.9856459330143541,1.0,0.9090909090909091,0.9904306220095693
750,0.969377990430622,0.9691722760901028,0.8369565217391305,0.8398918576983637,0.9569377990430622,0.9808612440191388,1.0,0.9090909090909091,1.0,0.9569377990430622,0.9808612440191388,1.0,0.9090909090909091,1.0
800,0.9722488038277513,0.9721443673959397,0.8315217391304348,0.8332556935817805,0.9617224880382775,0.9808612440191388,1.0,0.9282296650717703,0.9904306220095693,0.9617224880382775,0.9808612440191388,1.0,0.9282296650717703,0.9904306220095693
850,0.9741626794258373,0.9740015272552667,0.842391304347826,0.8440155609008684,0.9569377990430622,0.9904306220095693,1.0,0.9234449760765551,1.0,0.9569377990430622,0.9904306220095693,1.0,0.9234449760765551,1.0
900,0.9722488038277513,0.9721762481847761,0.842391304347826,0.8440155609008684,0.9617224880382775,0.9808612440191388,1.0,0.9330143540669856,0.9856459330143541,0.9617224880382775,0.9808612440191388,1.0,0.9330143540669856,0.9856459330143541
950,0.9779904306220095,0.9779628379196389,0.842391304347826,0.8440155609008684,0.9665071770334929,0.9856459330143541,0.9952153110047847,0.9473684210526315,0.9952153110047847,0.9665071770334929,0.9856459330143541,0.9952153110047847,0.9473684210526315,0.9952153110047847
1000,0.9741626794258373,0.9741097406451996,0.8369565217391305,0.8391501364702264,0.9665071770334929,0.9856459330143541,1.0,0.9330143540669856,0.9856459330143541,0.9665071770334929,0.9856459330143541,1.0,0.9330143540669856,0.9856459330143541
