index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.21913875598086124,0.11828217876221951,0.17391304347826086,0.05152979066022545,0.0,0.0,0.004784688995215311,0.20095693779904306,0.8899521531100478,0.0,0.0,0.004784688995215311,0.20095693779904306,0.8899521531100478
50,0.35789473684210527,0.33642408352300235,0.5380434782608695,0.4416963255098114,0.09090909090909091,0.23923444976076555,0.631578947368421,0.8038277511961722,0.023923444976076555,0.09090909090909091,0.23923444976076555,0.631578947368421,0.8038277511961722,0.023923444976076555
100,0.8392344497607656,0.8375606648997374,0.8315217391304348,0.827783455249662,0.8803827751196173,0.9856459330143541,0.9425837320574163,0.7942583732057417,0.5933014354066986,0.8803827751196173,0.9856459330143541,0.9425837320574163,0.7942583732057417,0.5933014354066986
150,0.9004784688995215,0.8989331794394493,0.8097826086956522,0.8145584024499299,0.9043062200956937,0.9952153110047847,0.9760765550239234,0.7464114832535885,0.8803827751196173,0.9043062200956937,0.9952153110047847,0.9760765550239234,0.7464114832535885,0.8803827751196173
200,0.9148325358851674,0.9119890194580766,0.7554347826086957,0.7616306413370025,0.9473684210526315,0.9904306220095693,0.9856459330143541,0.6794258373205742,0.9712918660287081,0.9473684210526315,0.9904306220095693,0.9856459330143541,0.6794258373205742,0.9712918660287081
250,0.9224880382775119,0.9195856880836756,0.7663043478260869,0.7744767638696836,0.9473684210526315,0.9952153110047847,0.9904306220095693,0.6889952153110048,0.9904306220095693,0.9473684210526315,0.9952153110047847,0.9904306220095693,0.6889952153110048,0.9904306220095693
300,0.9253588516746412,0.9228852967144493,0.7608695652173914,0.769050054318933,0.9425837320574163,1.0,0.9952153110047847,0.6985645933014354,0.9904306220095693,0.9425837320574163,1.0,0.9952153110047847,0.6985645933014354,0.9904306220095693
350,0.937799043062201,0.9365641230124887,0.7989130434782609,0.8061506575141075,0.9234449760765551,0.9952153110047847,0.9952153110047847,0.7799043062200957,0.9952153110047847,0.9234449760765551,0.9952153110047847,0.9952153110047847,0.7799043062200957,0.9952153110047847
400,0.9454545454545454,0.9443289167584922,0.8315217391304348,0.8364412806683369,0.937799043062201,0.9952153110047847,1.0,0.7942583732057417,1.0,0.937799043062201,0.9952153110047847,1.0,0.7942583732057417,1.0
450,0.9444976076555024,0.9433810998396317,0.842391304347826,0.8469840940739359,0.937799043062201,0.9952153110047847,1.0,0.7942583732057417,0.9952153110047847,0.937799043062201,0.9952153110047847,1.0,0.7942583732057417,0.9952153110047847
500,0.9473684210526315,0.9465577079382331,0.8369565217391305,0.8410446030997885,0.9425837320574163,0.9952153110047847,1.0,0.8133971291866029,0.9856459330143541,0.9425837320574163,0.9952153110047847,1.0,0.8133971291866029,0.9856459330143541
550,0.9559808612440192,0.9553825911939172,0.842391304347826,0.8458148542468511,0.9425837320574163,0.9952153110047847,1.0,0.8516746411483254,0.9904306220095693,0.9425837320574163,0.9952153110047847,1.0,0.8516746411483254,0.9904306220095693
600,0.9521531100478469,0.9514604747581915,0.842391304347826,0.8458148542468511,0.9330143540669856,0.9952153110047847,1.0,0.8373205741626795,0.9952153110047847,0.9330143540669856,0.9952153110047847,1.0,0.8373205741626795,0.9952153110047847
650,0.9588516746411483,0.9583751232856303,0.8369565217391305,0.8403162599278171,0.9425837320574163,0.9952153110047847,1.0,0.8708133971291866,0.9856459330143541,0.9425837320574163,0.9952153110047847,1.0,0.8708133971291866,0.9856459330143541
700,0.9588516746411483,0.958409994477051,0.8369565217391305,0.8403162599278171,0.9330143540669856,0.9904306220095693,1.0,0.8755980861244019,0.9952153110047847,0.9330143540669856,0.9904306220095693,1.0,0.8755980861244019,0.9952153110047847
750,0.9617224880382775,0.9613612857725383,0.8315217391304348,0.8353090585595572,0.937799043062201,0.9904306220095693,1.0,0.8851674641148325,0.9952153110047847,0.937799043062201,0.9904306220095693,1.0,0.8851674641148325,0.9952153110047847
800,0.9655502392344497,0.9652898290015489,0.8206521739130435,0.8241444279713367,0.937799043062201,0.9904306220095693,1.0,0.9043062200956937,0.9952153110047847,0.937799043062201,0.9904306220095693,1.0,0.9043062200956937,0.9952153110047847
850,0.9617224880382775,0.9613560166245747,0.8206521739130435,0.8241444279713367,0.9330143540669856,0.9952153110047847,1.0,0.8899521531100478,0.9904306220095693,0.9330143540669856,0.9952153110047847,1.0,0.8899521531100478,0.9904306220095693
900,0.9645933014354067,0.9644032551248178,0.8206521739130435,0.8247676932877602,0.937799043062201,0.9808612440191388,1.0,0.9138755980861244,0.9904306220095693,0.937799043062201,0.9808612440191388,1.0,0.9138755980861244,0.9904306220095693
950,0.9665071770334929,0.9662206501243091,0.8152173913043478,0.819748928352725,0.9425837320574163,0.9952153110047847,1.0,0.9043062200956937,0.9904306220095693,0.9425837320574163,0.9952153110047847,1.0,0.9043062200956937,0.9904306220095693
1000,0.9626794258373206,0.9623365313305243,0.8369565217391305,0.8398918576983637,0.9282296650717703,0.9904306220095693,1.0,0.9043062200956937,0.9904306220095693,0.9282296650717703,0.9904306220095693,1.0,0.9043062200956937,0.9904306220095693
