index,mRNA,VCDN
0,0.12945598363876343,0.34452709555625916
1,24616.30078125,0.3863871693611145
2,1715678.125,0.3854493498802185
3,82180.5625,0.4562818706035614
4,27966.30078125,0.43864262104034424
5,68170.9375,0.33768919110298157
6,38516.8828125,0.33632591366767883
7,9916.515625,0.3871545195579529
8,3958.935791015625,0.38052690029144287
9,30032.5234375,0.3119608461856842
10,32106.9609375,0.30710214376449585
11,18568.685546875,0.4785764813423157
12,1423.148681640625,0.30165794491767883
13,13819.9228515625,0.43021872639656067
14,24466.14453125,0.3267521560192108
15,13969.18359375,0.3349190354347229
16,943.8278198242188,0.37461021542549133
17,3695.104248046875,0.3177025020122528
18,11449.546875,0.36011892557144165
19,12253.5498046875,0.36706608533859253
20,4107.18603515625,0.2909899652004242
21,501.47906494140625,0.42062726616859436
22,5394.42236328125,0.3182956576347351
23,9140.4638671875,0.4219774603843689
24,4291.8876953125,0.28989556431770325
25,656.5234985351562,0.3673563599586487
26,2067.041015625,0.36383938789367676
27,5471.7060546875,0.3009067475795746
28,4068.207763671875,0.36565929651260376
29,1010.8868408203125,0.3311183750629425
30,558.2860717773438,0.3742622137069702
31,3018.062255859375,0.3955705165863037
32,3159.986572265625,0.2834778130054474
33,1141.0648193359375,0.4080701768398285
34,139.66917419433594,0.32188594341278076
35,1518.4217529296875,0.313986212015152
36,2251.6474609375,0.3514564335346222
37,1210.0,0.35676389932632446
38,144.63409423828125,0.40123873949050903
39,647.5816040039062,0.31601783633232117
40,1478.0267333984375,0.3798241913318634
41,1036.1793212890625,0.39868003129959106
42,198.4036407470703,0.29786112904548645
43,260.3040771484375,0.34490084648132324
44,898.0254516601562,0.3053566813468933
45,849.1270751953125,0.37714359164237976
46,270.3135986328125,0.3209110498428345
47,86.02804565429688,0.3266061246395111
48,497.7632141113281,0.3392091393470764
49,613.35888671875,0.36428284645080566
50,282.8147277832031,0.31752508878707886
51,59.983642578125,0.2990915775299072
52,264.0079345703125,0.3403416872024536
53,441.2420654296875,0.2929862439632416
54,275.90545654296875,0.32565000653266907
55,65.50003051757812,0.31864458322525024
56,148.0702667236328,0.3464389741420746
57,283.0448303222656,0.35960862040519714
58,208.86363220214844,0.2831689119338989
59,59.34479904174805,0.3347875475883484
60,85.7983169555664,0.3290834426879883
61,202.94223022460938,0.2817066013813019
62,198.37852478027344,0.35239237546920776
63,178.77337646484375,0.28951677680015564
64,336.1922302246094,0.3686996400356293
65,568.7971801757812,0.284796804189682
66,601.3189086914062,0.36833229660987854
67,354.3052673339844,0.2987928092479706
68,100.2005386352539,0.2846199870109558
69,109.45467376708984,0.3488672971725464
70,235.12075805664062,0.32669681310653687
71,288.71075439453125,0.3218528926372528
72,234.21481323242188,0.28212490677833557
73,147.1942901611328,0.36324846744537354
74,75.90013885498047,0.3184751272201538
75,73.01997375488281,0.3031489849090576
76,154.03817749023438,0.34056469798088074
77,210.14378356933594,0.28282248973846436
78,147.76181030273438,0.3328191936016083
79,46.7821159362793,0.3277818262577057
80,47.86780548095703,0.28511086106300354
81,192.0240478515625,0.30959317088127136
82,362.5133361816406,0.29182910919189453
83,322.428466796875,0.3579680323600769
84,120.21847534179688,0.3137029707431793
85,41.73876190185547,0.2776501476764679
86,116.41661834716797,0.38152244687080383
87,168.80670166015625,0.28595706820487976
88,140.0467987060547,0.29789623618125916
89,70.74171447753906,0.3268251121044159
90,37.23717498779297,0.30199453234672546
91,91.253173828125,0.2838205397129059
92,230.65518188476562,0.2973407804965973
93,278.5560607910156,0.34187445044517517
94,175.19815063476562,0.2854476869106293
95,49.94313049316406,0.28381526470184326
96,36.59990692138672,0.34822019934654236
97,110.02987670898438,0.2867221236228943
98,177.9262237548828,0.29927191138267517
99,184.32476806640625,0.3062499463558197
100,122.20303344726562,0.2992479205131531
101,37.45138931274414,0.3060844838619232
102,33.85966110229492,0.30369314551353455
103,96.04544830322266,0.283196359872818
104,129.0323028564453,0.2862553298473358
105,107.50654602050781,0.37998273968696594
106,57.17782211303711,0.2758755385875702
107,27.84075355529785,0.2944892346858978
108,61.284305572509766,0.35688674449920654
109,127.70962524414062,0.2856169641017914
110,150.21702575683594,0.2937304973602295
111,103.89199829101562,0.2890159785747528
112,39.127357482910156,0.2820126712322235
113,22.16410255432129,0.35700905323028564
114,37.468467712402344,0.28109505772590637
115,65.83277893066406,0.2883565127849579
116,64.70940399169922,0.297767698764801
117,42.52629470825195,0.2829694449901581
118,19.92544174194336,0.2953745126724243
119,18.456953048706055,0.2855028510093689
120,24.10800552368164,0.28293633460998535
121,32.37638473510742,0.28316226601600647
122,33.25074768066406,0.2950677275657654
123,29.60733413696289,0.28182828426361084
124,26.240015029907227,0.30954456329345703
125,20.212217330932617,0.28817248344421387
126,21.105085372924805,0.29325559735298157
127,20.456151962280273,0.28232142329216003
128,19.42888069152832,0.2873559594154358
129,19.49100112915039,0.27450916171073914
130,19.615652084350586,0.27611929178237915
131,18.834197998046875,0.2898422181606293
132,18.88654899597168,0.27796170115470886
133,18.151931762695312,0.2820218801498413
134,17.694339752197266,0.31212857365608215
135,23.332990646362305,0.2901588976383209
136,38.634525299072266,0.3070731461048126
137,62.8757438659668,0.29135024547576904
138,103.56803131103516,0.2782169580459595
139,194.66961669921875,0.2866603434085846
140,390.8846740722656,0.2708348035812378
141,807.948486328125,0.2837757170200348
142,1636.12890625,0.2704174220561981
143,2772.94140625,0.28287383913993835
144,3622.989990234375,0.27020367980003357
145,2753.29541015625,0.2820018529891968
146,802.6787719726562,0.2798978090286255
147,249.53065490722656,0.26990222930908203
148,1395.0635986328125,0.28083154559135437
149,1476.7919921875,0.3050096035003662
150,303.779296875,0.2696951627731323
151,469.68218994140625,0.27989253401756287
152,939.616455078125,0.29047298431396484
153,300.3824462890625,0.2771556079387665
154,320.5217590332031,0.2791058421134949
155,641.3463745117188,0.30667880177497864
156,205.9361114501953,0.27150124311447144
157,294.8487854003906,0.277846097946167
158,377.09783935546875,0.30489829182624817
159,138.80661010742188,0.26920855045318604
160,252.44918823242188,0.3089640438556671
161,202.3499755859375,0.2866399586200714
162,125.33184051513672,0.2688705623149872
163,190.01063537597656,0.37987637519836426
164,134.95291137695312,0.2661714553833008
165,96.45720672607422,0.2913040220737457
166,111.34993743896484,0.35449886322021484
167,87.18956756591797,0.28212347626686096
168,84.18548583984375,0.30544212460517883
169,97.9974136352539,0.2913382649421692
170,59.66636276245117,0.3382885158061981
171,71.92532348632812,0.2940378785133362
172,68.8350601196289,0.2707540690898895
173,54.65330505371094,0.3707311153411865
174,65.13057708740234,0.2731729745864868
175,42.65170669555664,0.287189245223999
176,60.999629974365234,0.35285428166389465
177,46.24908447265625,0.2932484447956085
178,41.870784759521484,0.300893098115921
179,56.32750701904297,0.28943803906440735
180,26.97551918029785,0.36330801248550415
181,39.22626495361328,0.28955888748168945
182,28.855459213256836,0.282523512840271
183,29.046436309814453,0.38756078481674194
184,31.496196746826172,0.2766592502593994
185,19.05984878540039,0.29174739122390747
186,31.21660804748535,0.32490602135658264
187,20.79963493347168,0.31069454550743103
188,25.484167098999023,0.290320485830307
189,24.155452728271484,0.2760591506958008
190,16.52850341796875,0.35978445410728455
191,26.44525909423828,0.27493664622306824
192,16.196542739868164,0.2804005444049835
193,22.14689826965332,0.3680576980113983
194,21.728357315063477,0.2727569341659546
195,13.325236320495605,0.2882300913333893
196,21.932270050048828,0.3282218873500824
197,14.170417785644531,0.31641966104507446
198,17.878154754638672,0.28885409235954285
199,15.791860580444336,0.283409059047699
200,12.81339168548584,0.30180132389068604
201,16.042871475219727,0.2759735882282257
202,11.300713539123535,0.27333056926727295
203,15.957830429077148,0.2827254831790924
204,17.21717071533203,0.2732028663158417
205,11.601713180541992,0.27057474851608276
206,13.244633674621582,0.269338995218277
207,14.373930931091309,0.2963240146636963
208,12.068445205688477,0.2725330889225006
209,14.360250473022461,0.26833346486091614
210,12.973723411560059,0.2889498472213745
211,14.237812042236328,0.27159225940704346
212,12.1941556930542,0.2740616798400879
213,12.89626693725586,0.2731565833091736
214,11.493130683898926,0.28284576535224915
215,13.369524002075195,0.27422162890434265
216,12.165871620178223,0.2754988968372345
217,10.029431343078613,0.28051361441612244
218,12.364977836608887,0.27571672201156616
219,10.584425926208496,0.2752872109413147
220,10.907364845275879,0.27938467264175415
221,9.963457107543945,0.2698911428451538
222,14.422941207885742,0.27966684103012085
223,14.024803161621094,0.2719748020172119
224,9.986739158630371,0.27463290095329285
225,12.774520874023438,0.2959827482700348
226,17.7586612701416,0.2707958519458771
227,15.151296615600586,0.2659475803375244
228,10.014195442199707,0.2819257080554962
229,12.961520195007324,0.26804080605506897
230,10.75725269317627,0.2683025598526001
231,9.185883522033691,0.27445608377456665
232,14.482885360717773,0.27529704570770264
233,16.172632217407227,0.28120458126068115
234,10.949108123779297,0.27115029096603394
235,15.105290412902832,0.2727496325969696
236,14.957817077636719,0.290657103061676
237,9.9437894821167,0.27118369936943054
238,12.148127555847168,0.2673216760158539
239,9.588501930236816,0.29976749420166016
240,11.658873558044434,0.27353253960609436
241,11.573640823364258,0.27500319480895996
242,10.077268600463867,0.29998263716697693
243,9.34533405303955,0.2706283628940582
244,9.98586368560791,0.27484169602394104
245,9.312639236450195,0.29673799872398376
246,9.785531997680664,0.2674698531627655
247,11.263656616210938,0.2711734473705292
248,11.992655754089355,0.29297250509262085
249,10.570268630981445,0.276603639125824
250,8.872285842895508,0.27514147758483887
251,9.439769744873047,0.2802135646343231
252,9.902192115783691,0.2739686965942383
253,8.523950576782227,0.26088669896125793
254,9.006462097167969,0.28055110573768616
255,11.17306900024414,0.2726806104183197
256,9.905792236328125,0.26602643728256226
257,8.638960838317871,0.27979424595832825
258,11.60516357421875,0.2666299641132355
259,10.20389175415039,0.2784077227115631
260,9.523801803588867,0.27140259742736816
261,8.778870582580566,0.26507192850112915
262,10.506430625915527,0.27520623803138733
263,10.3076753616333,0.27829813957214355
264,9.823930740356445,0.2703039050102234
265,14.354992866516113,0.2704792320728302
266,18.021509170532227,0.2876751124858856
267,13.50355052947998,0.2747572362422943
268,12.443697929382324,0.26699116826057434
269,20.922103881835938,0.2882750928401947
270,23.11629295349121,0.2835429310798645
271,16.874332427978516,0.30116960406303406
272,10.14470100402832,0.2708924114704132
273,16.008275985717773,0.26925134658813477
274,32.77399444580078,0.29624149203300476
275,36.15567398071289,0.2731119394302368
276,18.374910354614258,0.2713753283023834
277,7.934875965118408,0.3067419230937958
278,14.746516227722168,0.28697043657302856
279,22.761005401611328,0.275439590215683
280,19.64105796813965,0.272012323141098
281,8.490612030029297,0.27038997411727905
282,11.578537940979004,0.2882976233959198
283,17.643892288208008,0.2687501609325409
284,15.385937690734863,0.2697293758392334
285,12.013540267944336,0.30067744851112366
286,11.949073791503906,0.26864802837371826
287,9.63204288482666,0.26663821935653687
288,7.166121959686279,0.28481608629226685
289,11.055105209350586,0.274310827255249
290,12.102961540222168,0.27333787083625793
291,7.94345760345459,0.28299811482429504
292,8.481678009033203,0.27074000239372253
293,11.104387283325195,0.28110840916633606
294,10.973390579223633,0.275694340467453
295,8.630477905273438,0.28329384326934814
296,10.769335746765137,0.326409250497818
297,9.102280616760254,0.26905739307403564
298,8.48295783996582,0.26870545744895935
299,8.845735549926758,0.2995827794075012
300,8.87083911895752,0.26305997371673584
301,9.31368637084961,0.2695571780204773
302,12.53758716583252,0.26843079924583435
303,9.559121131896973,0.2749522924423218
304,8.195794105529785,0.26815930008888245
305,12.316267013549805,0.26877859234809875
306,20.693988800048828,0.2641035318374634
307,22.493059158325195,0.27500075101852417
308,15.243654251098633,0.3275925815105438
309,12.841266632080078,0.2807401120662689
310,15.207136154174805,0.26812058687210083
311,17.632959365844727,0.282884806394577
312,19.12986946105957,0.2906608283519745
313,18.541507720947266,0.33347100019454956
314,15.597229957580566,0.2736835777759552
315,9.484621047973633,0.2770769000053406
316,13.810749053955078,0.3059174120426178
317,20.581552505493164,0.28512927889823914
318,17.493629455566406,0.28223928809165955
319,9.132678985595703,0.27367013692855835
320,10.949435234069824,0.2839665412902832
321,19.298145294189453,0.3073575496673584
322,23.327651977539062,0.27758660912513733
323,20.898921966552734,0.28534266352653503
324,14.407835006713867,0.2793716788291931
325,12.53587818145752,0.2799885869026184
326,19.262733459472656,0.3009359538555145
327,28.223642349243164,0.28262826800346375
328,28.11132049560547,0.30019593238830566
329,21.978960037231445,0.2736373543739319
330,14.45853328704834,0.2810192406177521
331,11.203123092651367,0.29501059651374817
332,13.055227279663086,0.2870044410228729
333,19.22791290283203,0.28354597091674805
334,21.99907112121582,0.28482478857040405
335,17.812841415405273,0.2962988018989563
336,16.627933502197266,0.26852795481681824
337,22.80914306640625,0.26663926243782043
338,30.798418045043945,0.29631999135017395
339,31.803329467773438,0.2798980176448822
340,25.483112335205078,0.28791141510009766
341,18.777462005615234,0.26459693908691406
342,13.786130905151367,0.26762422919273376
343,13.822766304016113,0.2959534227848053
344,23.3087215423584,0.2827187776565552
345,28.84720802307129,0.2975025177001953
346,22.755239486694336,0.2856779992580414
347,12.217082023620605,0.28139427304267883
348,8.111623764038086,0.3069715201854706
349,12.829833984375,0.29671066999435425
350,24.10195541381836,0.3044859766960144
351,34.334957122802734,0.2716304063796997
352,32.67314910888672,0.2869701087474823
353,23.223682403564453,0.26709622144699097
354,15.241859436035156,0.2681313455104828
355,17.40506362915039,0.27692100405693054
356,27.62732696533203,0.26612910628318787
357,36.50230407714844,0.28684014081954956
358,34.21201705932617,0.26877787709236145
359,26.689226150512695,0.2720848023891449
360,21.33195686340332,0.27362683415412903
361,20.218786239624023,0.2723207175731659
362,24.905363082885742,0.2909652292728424
363,29.146272659301758,0.2734653651714325
364,31.691736221313477,0.2842895984649658
365,30.52894401550293,0.2664014995098114
366,28.668914794921875,0.27388903498649597
367,23.301668167114258,0.26816996932029724
368,20.465173721313477,0.2652658522129059
369,21.9538631439209,0.2650824189186096
370,29.890506744384766,0.28630900382995605
371,44.33854675292969,0.2683679759502411
372,57.36937713623047,0.27344807982444763
373,62.708534240722656,0.2907112240791321
374,64.89543914794922,0.27503302693367004
375,68.75373840332031,0.2886439859867096
376,74.55599975585938,0.26626890897750854
377,71.90912628173828,0.26780882477760315
378,62.620296478271484,0.2807750403881073
379,53.01767349243164,0.27279916405677795
380,44.57278823852539,0.30514711141586304
381,36.48379135131836,0.28361818194389343
382,29.46304702758789,0.2946222126483917
383,21.71541976928711,0.2656211256980896
384,17.189823150634766,0.26545730233192444
385,14.87256908416748,0.2668203115463257
386,14.249261856079102,0.27092286944389343
387,13.487988471984863,0.2739960551261902
388,13.102038383483887,0.2770056426525116
389,13.705931663513184,0.27320724725723267
390,19.52049446105957,0.2817520201206207
391,24.329429626464844,0.27362602949142456
392,23.87841033935547,0.26875293254852295
393,20.11171531677246,0.26857277750968933
394,17.228525161743164,0.2757125496864319
395,16.772314071655273,0.2929684817790985
396,15.88157844543457,0.276335209608078
397,12.030348777770996,0.27879634499549866
398,8.230895042419434,0.2672378122806549
399,6.733191013336182,0.27011948823928833
400,8.372342109680176,0.2748349606990814
401,11.368427276611328,0.2678152322769165
402,13.232370376586914,0.2764361500740051
403,15.908570289611816,0.27572453022003174
404,16.030744552612305,0.2885317802429199
405,16.946014404296875,0.27529609203338623
406,16.146743774414062,0.2840717136859894
407,13.603038787841797,0.2723219096660614
408,13.632524490356445,0.2667408585548401
409,14.648957252502441,0.26774105429649353
410,22.297758102416992,0.2765352427959442
411,28.261798858642578,0.2847738265991211
412,30.128942489624023,0.2751399576663971
413,34.149166107177734,0.28687870502471924
414,40.04170227050781,0.2706071138381958
415,44.718318939208984,0.2765730619430542
416,47.20465087890625,0.2656586766242981
417,46.39567184448242,0.26994794607162476
418,45.38207244873047,0.2746782898902893
419,49.891815185546875,0.26667487621307373
420,57.56489562988281,0.2828628718852997
421,64.63985443115234,0.26760050654411316
422,69.80741119384766,0.2824554741382599
423,74.48602294921875,0.2676655352115631
424,79.79923248291016,0.27574265003204346
425,92.534423828125,0.264196515083313
426,114.81095123291016,0.26263654232025146
427,143.10536193847656,0.2684553861618042
428,172.064697265625,0.2645356357097626
429,192.87820434570312,0.2692221999168396
430,199.46559143066406,0.26431113481521606
431,179.052490234375,0.2681310176849365
432,133.0542449951172,0.26343899965286255
433,77.24718475341797,0.2631576657295227
434,30.641572952270508,0.2703966498374939
435,12.243487358093262,0.27257707715034485
436,23.301244735717773,0.2675098478794098
437,49.990028381347656,0.26713335514068604
438,70.03517150878906,0.2678428292274475
439,68.64752197265625,0.2667694091796875
440,46.42631530761719,0.27083995938301086
441,22.358200073242188,0.284523606300354
442,12.000944137573242,0.2660259008407593
443,19.06783676147461,0.26921823620796204
444,31.266176223754883,0.26791369915008545
445,34.910980224609375,0.2652123272418976
446,27.834144592285156,0.2678559422492981
447,14.651009559631348,0.2692312002182007
448,8.289443016052246,0.2647513747215271
449,11.75381851196289,0.26680073142051697
450,16.847333908081055,0.2646433115005493
451,20.549253463745117,0.2655009925365448
452,17.14293670654297,0.2690512537956238
453,9.135534286499023,0.2783389389514923
454,7.971937656402588,0.2639387845993042
455,12.553893089294434,0.26529639959335327
456,20.732555389404297,0.2720327079296112
457,24.28504180908203,0.2670910656452179
458,22.61815071105957,0.2713710367679596
459,14.14909839630127,0.2685469090938568
460,8.107151985168457,0.2683224380016327
461,11.936165809631348,0.27821990847587585
462,23.972152709960938,0.26483774185180664
463,33.54270935058594,0.26740318536758423
464,39.90282440185547,0.2701212167739868
465,40.55464172363281,0.2724411189556122
466,38.135345458984375,0.2787506878376007
467,29.196990966796875,0.26694831252098083
468,20.250774383544922,0.27582189440727234
469,16.223304748535156,0.2829606831073761
470,15.919792175292969,0.2771764397621155
471,15.93754768371582,0.27261653542518616
472,18.180164337158203,0.2677322030067444
473,22.07754898071289,0.260557621717453
474,29.27953338623047,0.2747252285480499
475,36.70314025878906,0.2642417848110199
476,36.674739837646484,0.27510330080986023
477,26.357576370239258,0.2773487865924835
478,16.57337188720703,0.28086787462234497
479,10.823811531066895,0.28886011242866516
480,9.001790046691895,0.2657376527786255
481,8.415765762329102,0.27126970887184143
482,11.850688934326172,0.28404924273490906
483,17.34281349182129,0.276146799325943
484,20.278051376342773,0.28285661339759827
485,17.733549118041992,0.2700158655643463
486,10.188435554504395,0.27318987250328064
487,5.897629737854004,0.27460041642189026
