2020-12-08 19:02:56.991965 

No Pre-selection of Features
This run includes 3 GCNs - mRNA, DNA methylation, miRNA 


Training...
Epoch 0, Train loss: C1:2.15e-01, C2:1.38e-01, C3:6.62e-02, C:3.85e-01
Epoch 255, Train loss: C1:1.71e+01, C2:3.47e+03, C3:3.21e-03, C:1.59e-01
Epoch 256, Train loss: C1:1.81e+01, C2:5.95e+03, C3:3.17e-03, C:1.28e-01
Epoch 257, Train loss: C1:1.06e+01, C2:9.59e+03, C3:3.17e-03, C:1.76e-01
Epoch 258, Train loss: C1:1.78e+01, C2:1.35e+04, C3:3.35e-03, C:1.28e-01
Epoch 259, Train loss: C1:3.04e+01, C2:1.52e+04, C3:3.14e-03, C:1.58e-01
Epoch 260, Train loss: C1:1.96e+01, C2:1.33e+04, C3:3.22e-03, C:1.58e-01
Epoch 261, Train loss: C1:1.11e+01, C2:7.36e+03, C3:3.29e-03, C:1.43e-01
Epoch 262, Train loss: C1:1.94e+01, C2:2.38e+03, C3:3.23e-03, C:1.66e-01
Epoch 263, Train loss: C1:2.29e+01, C2:1.66e+03, C3:3.01e-03, C:1.37e-01
Epoch 264, Train loss: C1:1.36e+01, C2:3.53e+03, C3:3.05e-03, C:1.33e-01
Epoch 265, Train loss: C1:1.01e+01, C2:3.89e+03, C3:3.04e-03, C:1.54e-01
Epoch 266, Train loss: C1:1.61e+01, C2:2.37e+03, C3:3.08e-03, C:1.25e-01
Epoch 267, Train loss: C1:1.67e+01, C2:1.55e+03, C3:3.18e-03, C:1.82e-01
Epoch 268, Train loss: C1:1.21e+01, C2:1.73e+03, C3:3.06e-03, C:1.61e-01
Epoch 269, Train loss: C1:1.22e+01, C2:1.59e+03, C3:3.19e-03, C:9.71e-02
Epoch 270, Train loss: C1:1.64e+01, C2:1.33e+03, C3:3.09e-03, C:1.76e-01
Epoch 271, Train loss: C1:1.35e+01, C2:1.34e+03, C3:3.11e-03, C:1.02e-01
Epoch 272, Train loss: C1:7.54e+00, C2:1.01e+03, C3:3.11e-03, C:1.40e-01
Epoch 273, Train loss: C1:9.47e+00, C2:7.96e+02, C3:3.15e-03, C:1.87e-01
Epoch 274, Train loss: C1:1.35e+01, C2:1.19e+03, C3:3.06e-03, C:9.85e-02
Epoch 275, Train loss: C1:1.21e+01, C2:9.64e+02, C3:3.02e-03, C:2.27e-01
Epoch 276, Train loss: C1:8.70e+00, C2:4.53e+02, C3:3.02e-03, C:1.46e-01
Epoch 277, Train loss: C1:1.05e+01, C2:8.24e+02, C3:3.04e-03, C:9.44e-02
Epoch 278, Train loss: C1:1.13e+01, C2:1.05e+03, C3:2.95e-03, C:2.00e-01
Epoch 279, Train loss: C1:1.09e+01, C2:3.77e+02, C3:3.18e-03, C:1.18e-01
Epoch 280, Train loss: C1:8.40e+00, C2:4.77e+02, C3:2.91e-03, C:1.19e-01
Epoch 281, Train loss: C1:1.09e+01, C2:1.10e+03, C3:2.96e-03, C:1.63e-01
Epoch 282, Train loss: C1:1.50e+01, C2:6.62e+02, C3:3.07e-03, C:1.20e-01
Epoch 283, Train loss: C1:1.37e+01, C2:2.05e+02, C3:3.00e-03, C:1.38e-01
Epoch 284, Train loss: C1:7.52e+00, C2:6.32e+02, C3:3.08e-03, C:1.30e-01
Epoch 285, Train loss: C1:9.85e+00, C2:7.29e+02, C3:2.95e-03, C:1.24e-01
Epoch 286, Train loss: C1:1.12e+01, C2:2.79e+02, C3:3.05e-03, C:1.18e-01
Epoch 287, Train loss: C1:8.99e+00, C2:3.46e+02, C3:3.03e-03, C:1.57e-01
Epoch 288, Train loss: C1:6.86e+00, C2:6.60e+02, C3:2.87e-03, C:1.32e-01
Epoch 289, Train loss: C1:1.36e+01, C2:4.95e+02, C3:3.02e-03, C:1.25e-01
Epoch 290, Train loss: C1:1.58e+01, C2:2.19e+02, C3:2.92e-03, C:1.77e-01
Epoch 291, Train loss: C1:9.36e+00, C2:3.27e+02, C3:3.05e-03, C:1.05e-01
Epoch 292, Train loss: C1:7.42e+00, C2:5.21e+02, C3:3.00e-03, C:1.25e-01
Epoch 293, Train loss: C1:1.06e+01, C2:3.80e+02, C3:3.00e-03, C:1.41e-01
Epoch 294, Train loss: C1:1.47e+01, C2:1.69e+02, C3:3.01e-03, C:1.06e-01
Epoch 295, Train loss: C1:1.26e+01, C2:3.64e+02, C3:2.76e-03, C:1.53e-01
Epoch 296, Train loss: C1:8.37e+00, C2:4.06e+02, C3:2.96e-03, C:1.18e-01
Epoch 297, Train loss: C1:1.07e+01, C2:1.47e+02, C3:2.96e-03, C:1.19e-01
Epoch 298, Train loss: C1:1.86e+01, C2:1.73e+02, C3:2.91e-03, C:1.32e-01
Epoch 299, Train loss: C1:2.87e+01, C2:3.65e+02, C3:2.88e-03, C:1.02e-01
Epoch 300, Train loss: C1:2.76e+01, C2:2.89e+02, C3:2.87e-03, C:1.64e-01

Test: Epoch 300
Train Accuracy: 0.5753   Test ACC: 0.4837
Train F1: 0.4795         Test F1: 0.3154

Epoch 301, Train loss: C1:1.84e+01, C2:1.24e+02, C3:2.90e-03, C:8.30e-02
Epoch 302, Train loss: C1:1.42e+01, C2:1.82e+02, C3:2.86e-03, C:1.63e-01
Epoch 303, Train loss: C1:1.50e+01, C2:2.22e+02, C3:2.84e-03, C:1.10e-01
Epoch 304, Train loss: C1:1.46e+01, C2:1.24e+02, C3:3.03e-03, C:1.03e-01
Epoch 305, Train loss: C1:1.55e+01, C2:1.85e+02, C3:2.83e-03, C:1.61e-01
Epoch 306, Train loss: C1:1.57e+01, C2:3.35e+02, C3:2.93e-03, C:8.16e-02
Epoch 307, Train loss: C1:1.85e+01, C2:3.08e+02, C3:2.88e-03, C:1.83e-01
Epoch 308, Train loss: C1:1.90e+01, C2:1.49e+02, C3:2.76e-03, C:8.93e-02
Epoch 309, Train loss: C1:1.68e+01, C2:1.45e+02, C3:2.98e-03, C:1.40e-01
Epoch 310, Train loss: C1:1.18e+01, C2:1.99e+02, C3:2.81e-03, C:9.10e-02
Epoch 311, Train loss: C1:7.49e+00, C2:1.65e+02, C3:2.80e-03, C:9.04e-02
Epoch 312, Train loss: C1:7.16e+00, C2:1.34e+02, C3:2.71e-03, C:1.60e-01
Epoch 313, Train loss: C1:1.16e+01, C2:2.08e+02, C3:2.85e-03, C:7.10e-02
Epoch 314, Train loss: C1:1.64e+01, C2:2.37e+02, C3:2.77e-03, C:1.63e-01
Epoch 315, Train loss: C1:1.94e+01, C2:1.47e+02, C3:2.87e-03, C:8.71e-02
Epoch 316, Train loss: C1:1.72e+01, C2:1.08e+02, C3:2.93e-03, C:1.18e-01
Epoch 317, Train loss: C1:1.20e+01, C2:1.19e+02, C3:2.79e-03, C:1.24e-01
Epoch 318, Train loss: C1:9.58e+00, C2:1.12e+02, C3:2.79e-03, C:8.30e-02
Epoch 319, Train loss: C1:1.07e+01, C2:9.53e+01, C3:2.93e-03, C:1.74e-01
Epoch 320, Train loss: C1:1.50e+01, C2:1.09e+02, C3:2.79e-03, C:7.86e-02
Epoch 321, Train loss: C1:2.18e+01, C2:1.22e+02, C3:2.82e-03, C:1.78e-01
Epoch 322, Train loss: C1:2.80e+01, C2:1.06e+02, C3:2.77e-03, C:7.07e-02
Epoch 323, Train loss: C1:3.01e+01, C2:1.18e+02, C3:2.79e-03, C:1.32e-01
Epoch 324, Train loss: C1:2.49e+01, C2:1.12e+02, C3:2.80e-03, C:1.06e-01
Epoch 325, Train loss: C1:1.37e+01, C2:1.09e+02, C3:2.74e-03, C:7.78e-02
Epoch 326, Train loss: C1:7.16e+00, C2:1.15e+02, C3:2.81e-03, C:1.73e-01
Epoch 327, Train loss: C1:1.22e+01, C2:1.90e+02, C3:2.80e-03, C:7.39e-02
Epoch 328, Train loss: C1:1.92e+01, C2:1.79e+02, C3:2.65e-03, C:1.76e-01
Epoch 329, Train loss: C1:2.25e+01, C2:1.04e+02, C3:2.71e-03, C:6.39e-02
Epoch 330, Train loss: C1:2.17e+01, C2:1.76e+02, C3:2.73e-03, C:1.94e-01
Epoch 331, Train loss: C1:1.66e+01, C2:2.75e+02, C3:2.66e-03, C:8.01e-02
Epoch 332, Train loss: C1:1.20e+01, C2:2.52e+02, C3:2.68e-03, C:1.24e-01
Epoch 333, Train loss: C1:9.98e+00, C2:1.43e+02, C3:2.74e-03, C:9.90e-02
Epoch 334, Train loss: C1:8.76e+00, C2:1.06e+02, C3:2.78e-03, C:7.95e-02
Epoch 335, Train loss: C1:8.33e+00, C2:1.95e+02, C3:2.77e-03, C:1.22e-01
Epoch 336, Train loss: C1:8.02e+00, C2:2.42e+02, C3:2.68e-03, C:7.23e-02
Epoch 337, Train loss: C1:7.39e+00, C2:1.68e+02, C3:2.73e-03, C:1.29e-01
Epoch 338, Train loss: C1:9.43e+00, C2:9.89e+01, C3:2.86e-03, C:8.02e-02
Epoch 339, Train loss: C1:1.11e+01, C2:1.12e+02, C3:2.71e-03, C:1.38e-01
Epoch 340, Train loss: C1:1.16e+01, C2:1.24e+02, C3:2.88e-03, C:7.52e-02
Epoch 341, Train loss: C1:9.41e+00, C2:1.09e+02, C3:2.65e-03, C:1.35e-01
Epoch 342, Train loss: C1:8.03e+00, C2:1.06e+02, C3:2.64e-03, C:8.13e-02
Epoch 343, Train loss: C1:6.70e+00, C2:1.02e+02, C3:2.59e-03, C:9.84e-02
Epoch 344, Train loss: C1:5.85e+00, C2:1.17e+02, C3:2.64e-03, C:1.07e-01
Epoch 345, Train loss: C1:5.61e+00, C2:1.03e+02, C3:2.61e-03, C:8.34e-02
Epoch 346, Train loss: C1:6.56e+00, C2:8.59e+01, C3:2.51e-03, C:9.55e-02
Epoch 347, Train loss: C1:6.83e+00, C2:8.91e+01, C3:2.57e-03, C:8.62e-02
Epoch 348, Train loss: C1:6.29e+00, C2:9.69e+01, C3:2.58e-03, C:1.07e-01
Epoch 349, Train loss: C1:6.34e+00, C2:9.82e+01, C3:2.53e-03, C:7.14e-02
Epoch 350, Train loss: C1:6.63e+00, C2:8.50e+01, C3:2.54e-03, C:1.00e-01

Test: Epoch 350
Train Accuracy: 0.8082   Test ACC: 0.7337
Train F1: 0.7826         Test F1: 0.6916

Epoch 351, Train loss: C1:7.44e+00, C2:1.02e+02, C3:2.62e-03, C:7.51e-02
Epoch 352, Train loss: C1:6.67e+00, C2:9.66e+01, C3:2.69e-03, C:1.13e-01
Epoch 353, Train loss: C1:7.04e+00, C2:9.60e+01, C3:2.74e-03, C:7.94e-02
Epoch 354, Train loss: C1:7.13e+00, C2:8.65e+01, C3:2.71e-03, C:1.20e-01
Epoch 355, Train loss: C1:8.05e+00, C2:8.70e+01, C3:2.59e-03, C:6.76e-02
Epoch 356, Train loss: C1:8.60e+00, C2:8.57e+01, C3:2.81e-03, C:9.26e-02
Epoch 357, Train loss: C1:7.78e+00, C2:9.59e+01, C3:2.60e-03, C:8.04e-02
Epoch 358, Train loss: C1:6.72e+00, C2:1.01e+02, C3:2.63e-03, C:8.21e-02
Epoch 359, Train loss: C1:6.17e+00, C2:8.03e+01, C3:2.75e-03, C:9.37e-02
Epoch 360, Train loss: C1:6.88e+00, C2:9.51e+01, C3:2.59e-03, C:7.69e-02
Epoch 361, Train loss: C1:9.60e+00, C2:9.12e+01, C3:2.67e-03, C:1.39e-01
Epoch 362, Train loss: C1:1.56e+01, C2:9.08e+01, C3:2.62e-03, C:5.67e-02
Epoch 363, Train loss: C1:2.56e+01, C2:1.02e+02, C3:2.67e-03, C:1.47e-01
Epoch 364, Train loss: C1:3.90e+01, C2:1.03e+02, C3:2.54e-03, C:5.35e-02
Epoch 365, Train loss: C1:6.01e+01, C2:1.18e+02, C3:2.61e-03, C:1.46e-01
Epoch 366, Train loss: C1:9.71e+01, C2:1.12e+02, C3:2.64e-03, C:6.24e-02
Epoch 367, Train loss: C1:1.54e+02, C2:8.88e+01, C3:2.59e-03, C:1.66e-01
Epoch 368, Train loss: C1:2.40e+02, C2:9.26e+01, C3:2.59e-03, C:4.99e-02
Epoch 369, Train loss: C1:3.57e+02, C2:8.93e+01, C3:2.67e-03, C:1.63e-01
Epoch 370, Train loss: C1:5.08e+02, C2:8.76e+01, C3:2.45e-03, C:4.83e-02
Epoch 371, Train loss: C1:6.12e+02, C2:1.05e+02, C3:2.73e-03, C:1.47e-01
Epoch 372, Train loss: C1:6.21e+02, C2:1.07e+02, C3:2.64e-03, C:6.49e-02
Epoch 373, Train loss: C1:4.58e+02, C2:8.32e+01, C3:2.54e-03, C:1.52e-01
Epoch 374, Train loss: C1:2.11e+02, C2:8.22e+01, C3:2.50e-03, C:9.89e-02
Epoch 375, Train loss: C1:3.86e+01, C2:1.39e+02, C3:2.63e-03, C:5.17e-02
Epoch 376, Train loss: C1:7.72e+01, C2:1.98e+02, C3:2.50e-03, C:1.64e-01
Epoch 377, Train loss: C1:2.00e+02, C2:2.01e+02, C3:2.50e-03, C:4.82e-02
Epoch 378, Train loss: C1:1.88e+02, C2:1.44e+02, C3:2.55e-03, C:1.51e-01
Epoch 379, Train loss: C1:6.03e+01, C2:9.47e+01, C3:2.43e-03, C:1.33e-01
Epoch 380, Train loss: C1:1.13e+01, C2:9.01e+01, C3:2.49e-03, C:4.79e-02
Epoch 381, Train loss: C1:8.35e+01, C2:1.28e+02, C3:2.44e-03, C:1.58e-01
Epoch 382, Train loss: C1:1.27e+02, C2:1.65e+02, C3:2.56e-03, C:5.80e-02
Epoch 383, Train loss: C1:6.47e+01, C2:2.15e+02, C3:2.58e-03, C:7.24e-02
Epoch 384, Train loss: C1:1.02e+01, C2:1.98e+02, C3:2.51e-03, C:1.79e-01
Epoch 385, Train loss: C1:4.42e+01, C2:1.26e+02, C3:2.77e-03, C:5.00e-02
Epoch 386, Train loss: C1:7.67e+01, C2:7.31e+01, C3:2.77e-03, C:1.55e-01
Epoch 387, Train loss: C1:3.48e+01, C2:1.05e+02, C3:2.47e-03, C:9.43e-02
Epoch 388, Train loss: C1:1.22e+01, C2:1.33e+02, C3:2.74e-03, C:4.57e-02
Epoch 389, Train loss: C1:3.85e+01, C2:1.08e+02, C3:2.61e-03, C:1.52e-01
Epoch 390, Train loss: C1:3.84e+01, C2:9.36e+01, C3:2.70e-03, C:6.42e-02
Epoch 391, Train loss: C1:1.38e+01, C2:8.20e+01, C3:2.54e-03, C:5.95e-02
Epoch 392, Train loss: C1:2.19e+01, C2:1.09e+02, C3:2.47e-03, C:1.62e-01
Epoch 393, Train loss: C1:3.65e+01, C2:1.12e+02, C3:2.54e-03, C:4.35e-02
Epoch 394, Train loss: C1:2.28e+01, C2:1.17e+02, C3:2.44e-03, C:8.01e-02
Epoch 395, Train loss: C1:1.16e+01, C2:1.00e+02, C3:2.57e-03, C:9.49e-02
Epoch 396, Train loss: C1:1.98e+01, C2:7.58e+01, C3:2.44e-03, C:5.75e-02
Epoch 397, Train loss: C1:2.27e+01, C2:9.34e+01, C3:2.49e-03, C:1.10e-01
Epoch 398, Train loss: C1:1.23e+01, C2:1.59e+02, C3:2.47e-03, C:9.97e-02
Epoch 399, Train loss: C1:1.05e+01, C2:2.37e+02, C3:2.63e-03, C:4.92e-02
Epoch 400, Train loss: C1:1.24e+01, C2:2.81e+02, C3:2.44e-03, C:9.46e-02

Test: Epoch 400
Train Accuracy: 0.7763   Test ACC: 0.6087
Train F1: 0.7385         Test F1: 0.5478

Epoch 401, Train loss: C1:7.45e+00, C2:2.40e+02, C3:2.52e-03, C:7.99e-02
Epoch 402, Train loss: C1:8.21e+00, C2:1.52e+02, C3:2.52e-03, C:5.70e-02
Epoch 403, Train loss: C1:1.52e+01, C2:8.11e+01, C3:2.42e-03, C:9.93e-02
Epoch 404, Train loss: C1:1.14e+01, C2:7.23e+01, C3:2.54e-03, C:1.10e-01
Epoch 405, Train loss: C1:6.79e+00, C2:9.42e+01, C3:2.52e-03, C:4.63e-02
Epoch 406, Train loss: C1:1.20e+01, C2:1.09e+02, C3:2.54e-03, C:1.26e-01
Epoch 407, Train loss: C1:1.21e+01, C2:9.93e+01, C3:2.51e-03, C:5.87e-02
Epoch 408, Train loss: C1:5.79e+00, C2:7.58e+01, C3:2.56e-03, C:6.40e-02
Epoch 409, Train loss: C1:6.76e+00, C2:7.63e+01, C3:2.62e-03, C:1.13e-01
Epoch 410, Train loss: C1:1.07e+01, C2:8.37e+01, C3:2.39e-03, C:5.03e-02
Epoch 411, Train loss: C1:9.52e+00, C2:7.43e+01, C3:2.31e-03, C:1.05e-01
Epoch 412, Train loss: C1:6.75e+00, C2:7.96e+01, C3:2.36e-03, C:8.24e-02
Epoch 413, Train loss: C1:6.33e+00, C2:8.80e+01, C3:2.40e-03, C:6.33e-02
Epoch 414, Train loss: C1:8.45e+00, C2:9.48e+01, C3:2.47e-03, C:8.84e-02
Epoch 415, Train loss: C1:1.14e+01, C2:8.93e+01, C3:2.56e-03, C:5.69e-02
Epoch 416, Train loss: C1:1.13e+01, C2:8.33e+01, C3:2.38e-03, C:9.45e-02
Epoch 417, Train loss: C1:7.30e+00, C2:8.50e+01, C3:2.31e-03, C:6.61e-02
Epoch 418, Train loss: C1:5.75e+00, C2:7.98e+01, C3:2.56e-03, C:7.76e-02
Epoch 419, Train loss: C1:8.33e+00, C2:7.88e+01, C3:2.33e-03, C:8.14e-02
Epoch 420, Train loss: C1:1.03e+01, C2:7.85e+01, C3:2.41e-03, C:5.21e-02
Epoch 421, Train loss: C1:8.11e+00, C2:7.96e+01, C3:2.32e-03, C:9.89e-02
Epoch 422, Train loss: C1:5.65e+00, C2:7.64e+01, C3:2.39e-03, C:5.81e-02
Epoch 423, Train loss: C1:6.11e+00, C2:7.08e+01, C3:2.35e-03, C:9.00e-02
Epoch 424, Train loss: C1:8.74e+00, C2:7.60e+01, C3:2.48e-03, C:7.53e-02
Epoch 425, Train loss: C1:9.09e+00, C2:8.99e+01, C3:2.41e-03, C:5.43e-02
Epoch 426, Train loss: C1:8.57e+00, C2:9.47e+01, C3:2.50e-03, C:7.08e-02
Epoch 427, Train loss: C1:7.32e+00, C2:1.63e+02, C3:2.40e-03, C:5.90e-02
Epoch 428, Train loss: C1:7.19e+00, C2:2.79e+02, C3:2.57e-03, C:9.30e-02
Epoch 429, Train loss: C1:6.47e+00, C2:4.36e+02, C3:2.32e-03, C:6.70e-02
Epoch 430, Train loss: C1:6.95e+00, C2:5.74e+02, C3:2.45e-03, C:5.79e-02
Epoch 431, Train loss: C1:8.40e+00, C2:6.17e+02, C3:2.28e-03, C:8.94e-02
Epoch 432, Train loss: C1:8.60e+00, C2:5.67e+02, C3:2.42e-03, C:5.38e-02
Epoch 433, Train loss: C1:7.65e+00, C2:4.66e+02, C3:2.34e-03, C:7.00e-02
Epoch 434, Train loss: C1:5.95e+00, C2:3.06e+02, C3:2.33e-03, C:7.81e-02
Epoch 435, Train loss: C1:5.64e+00, C2:1.60e+02, C3:2.45e-03, C:6.53e-02
Epoch 436, Train loss: C1:6.42e+00, C2:7.44e+01, C3:2.34e-03, C:6.74e-02
Epoch 437, Train loss: C1:6.10e+00, C2:1.54e+02, C3:2.29e-03, C:6.95e-02
Epoch 438, Train loss: C1:6.05e+00, C2:3.58e+02, C3:2.44e-03, C:5.73e-02
Epoch 439, Train loss: C1:7.10e+00, C2:5.56e+02, C3:2.25e-03, C:6.51e-02
Epoch 440, Train loss: C1:7.52e+00, C2:6.36e+02, C3:2.28e-03, C:8.60e-02
Epoch 441, Train loss: C1:6.34e+00, C2:6.39e+02, C3:2.33e-03, C:3.99e-02
Epoch 442, Train loss: C1:8.16e+00, C2:6.67e+02, C3:2.33e-03, C:1.07e-01
Epoch 443, Train loss: C1:8.65e+00, C2:7.04e+02, C3:2.29e-03, C:4.71e-02
Epoch 444, Train loss: C1:6.69e+00, C2:6.85e+02, C3:2.38e-03, C:5.67e-02
Epoch 445, Train loss: C1:6.68e+00, C2:5.47e+02, C3:2.21e-03, C:8.87e-02
Epoch 446, Train loss: C1:6.55e+00, C2:3.52e+02, C3:2.32e-03, C:4.96e-02
Epoch 447, Train loss: C1:5.94e+00, C2:1.56e+02, C3:2.35e-03, C:6.25e-02
Epoch 448, Train loss: C1:5.89e+00, C2:8.43e+01, C3:2.63e-03, C:6.94e-02
Epoch 449, Train loss: C1:6.42e+00, C2:1.16e+02, C3:2.43e-03, C:5.84e-02
Epoch 450, Train loss: C1:7.04e+00, C2:2.15e+02, C3:2.39e-03, C:8.18e-02

Test: Epoch 450
Train Accuracy: 0.8470   Test ACC: 0.7228
Train F1: 0.8211         Test F1: 0.6876

Epoch 451, Train loss: C1:7.94e+00, C2:3.49e+02, C3:2.27e-03, C:6.35e-02
Epoch 452, Train loss: C1:8.36e+00, C2:4.96e+02, C3:2.27e-03, C:5.10e-02
Epoch 453, Train loss: C1:9.12e+00, C2:6.06e+02, C3:2.41e-03, C:8.74e-02
Epoch 454, Train loss: C1:9.54e+00, C2:6.69e+02, C3:2.30e-03, C:3.46e-02
Epoch 455, Train loss: C1:1.13e+01, C2:6.44e+02, C3:2.42e-03, C:8.45e-02
Epoch 456, Train loss: C1:1.04e+01, C2:5.28e+02, C3:2.36e-03, C:4.42e-02
Epoch 457, Train loss: C1:6.94e+00, C2:3.86e+02, C3:2.33e-03, C:7.16e-02
Epoch 458, Train loss: C1:5.03e+00, C2:2.52e+02, C3:2.47e-03, C:1.16e-01
Epoch 459, Train loss: C1:7.97e+00, C2:1.54e+02, C3:2.26e-03, C:4.06e-02
Epoch 460, Train loss: C1:1.04e+01, C2:8.80e+01, C3:2.28e-03, C:8.79e-02
Epoch 461, Train loss: C1:8.40e+00, C2:8.26e+01, C3:2.29e-03, C:4.84e-02
Epoch 462, Train loss: C1:4.80e+00, C2:1.27e+02, C3:2.24e-03, C:6.41e-02
Epoch 463, Train loss: C1:4.81e+00, C2:2.32e+02, C3:2.30e-03, C:1.01e-01
Epoch 464, Train loss: C1:7.08e+00, C2:3.67e+02, C3:2.12e-03, C:4.41e-02
Epoch 465, Train loss: C1:8.66e+00, C2:4.82e+02, C3:2.24e-03, C:5.78e-02
Epoch 466, Train loss: C1:8.44e+00, C2:5.26e+02, C3:2.26e-03, C:5.87e-02
Epoch 467, Train loss: C1:9.17e+00, C2:4.79e+02, C3:2.14e-03, C:4.53e-02
Epoch 468, Train loss: C1:1.03e+01, C2:3.89e+02, C3:2.28e-03, C:9.21e-02
Epoch 469, Train loss: C1:1.29e+01, C2:2.58e+02, C3:2.25e-03, C:6.08e-02
Epoch 470, Train loss: C1:1.48e+01, C2:1.46e+02, C3:2.21e-03, C:6.48e-02
Epoch 471, Train loss: C1:1.50e+01, C2:1.00e+02, C3:2.32e-03, C:7.15e-02
Epoch 472, Train loss: C1:1.21e+01, C2:7.57e+01, C3:2.27e-03, C:3.87e-02
Epoch 473, Train loss: C1:1.08e+01, C2:6.43e+01, C3:2.30e-03, C:7.25e-02
Epoch 474, Train loss: C1:1.20e+01, C2:6.48e+01, C3:2.34e-03, C:4.11e-02
Epoch 475, Train loss: C1:1.12e+01, C2:6.62e+01, C3:2.26e-03, C:6.60e-02
Epoch 476, Train loss: C1:7.63e+00, C2:6.43e+01, C3:2.21e-03, C:8.18e-02
Epoch 477, Train loss: C1:5.02e+00, C2:7.38e+01, C3:2.25e-03, C:3.41e-02
Epoch 478, Train loss: C1:6.39e+00, C2:8.35e+01, C3:2.28e-03, C:1.08e-01
Epoch 479, Train loss: C1:7.94e+00, C2:7.94e+01, C3:2.35e-03, C:3.78e-02
Epoch 480, Train loss: C1:7.41e+00, C2:8.97e+01, C3:2.18e-03, C:1.32e-01
Epoch 481, Train loss: C1:7.33e+00, C2:9.21e+01, C3:2.22e-03, C:6.40e-02
Epoch 482, Train loss: C1:1.00e+01, C2:8.73e+01, C3:2.18e-03, C:5.89e-02
Epoch 483, Train loss: C1:1.48e+01, C2:9.85e+01, C3:2.22e-03, C:6.38e-02
Epoch 484, Train loss: C1:1.83e+01, C2:1.48e+02, C3:2.25e-03, C:3.87e-02
Epoch 485, Train loss: C1:2.06e+01, C2:2.26e+02, C3:2.33e-03, C:5.95e-02
Epoch 486, Train loss: C1:2.60e+01, C2:2.85e+02, C3:2.15e-03, C:5.07e-02
Epoch 487, Train loss: C1:3.07e+01, C2:2.91e+02, C3:2.15e-03, C:6.10e-02
Epoch 488, Train loss: C1:3.38e+01, C2:2.47e+02, C3:2.24e-03, C:5.93e-02
Epoch 489, Train loss: C1:3.64e+01, C2:2.12e+02, C3:2.14e-03, C:5.36e-02
Epoch 490, Train loss: C1:4.18e+01, C2:1.84e+02, C3:2.10e-03, C:4.30e-02
Epoch 491, Train loss: C1:5.05e+01, C2:1.76e+02, C3:2.21e-03, C:7.03e-02
Epoch 492, Train loss: C1:5.96e+01, C2:1.78e+02, C3:2.16e-03, C:3.97e-02
Epoch 493, Train loss: C1:7.06e+01, C2:1.58e+02, C3:2.33e-03, C:8.80e-02
Epoch 494, Train loss: C1:7.79e+01, C2:1.48e+02, C3:2.08e-03, C:4.11e-02
Epoch 495, Train loss: C1:8.25e+01, C2:1.19e+02, C3:2.29e-03, C:5.70e-02
Epoch 496, Train loss: C1:8.19e+01, C2:9.83e+01, C3:2.11e-03, C:5.24e-02
Epoch 497, Train loss: C1:8.13e+01, C2:1.00e+02, C3:2.21e-03, C:4.85e-02
Epoch 498, Train loss: C1:7.21e+01, C2:1.36e+02, C3:2.10e-03, C:6.47e-02
Epoch 499, Train loss: C1:5.41e+01, C2:1.86e+02, C3:2.33e-03, C:5.58e-02
Epoch 500, Train loss: C1:3.50e+01, C2:2.34e+02, C3:2.17e-03, C:4.46e-02

Test: Epoch 500
Train Accuracy: 0.9041   Test ACC: 0.7826
Train F1: 0.8766         Test F1: 0.7562

Epoch 501, Train loss: C1:1.92e+01, C2:2.60e+02, C3:2.35e-03, C:5.78e-02
Epoch 502, Train loss: C1:1.11e+01, C2:2.74e+02, C3:2.14e-03, C:5.04e-02
Epoch 503, Train loss: C1:1.08e+01, C2:2.86e+02, C3:2.19e-03, C:4.89e-02
Epoch 504, Train loss: C1:1.61e+01, C2:2.75e+02, C3:2.16e-03, C:4.79e-02
Epoch 505, Train loss: C1:1.92e+01, C2:2.59e+02, C3:2.15e-03, C:7.66e-02
Epoch 506, Train loss: C1:1.92e+01, C2:2.20e+02, C3:2.19e-03, C:6.48e-02
Epoch 507, Train loss: C1:1.78e+01, C2:1.75e+02, C3:2.17e-03, C:5.31e-02
Epoch 508, Train loss: C1:1.44e+01, C2:1.29e+02, C3:2.25e-03, C:8.20e-02
Epoch 509, Train loss: C1:7.77e+00, C2:1.03e+02, C3:2.29e-03, C:4.44e-02
Epoch 510, Train loss: C1:4.70e+00, C2:9.22e+01, C3:2.08e-03, C:1.24e-01
Epoch 511, Train loss: C1:9.76e+00, C2:8.83e+01, C3:2.25e-03, C:3.35e-02
Epoch 512, Train loss: C1:2.22e+01, C2:8.37e+01, C3:2.30e-03, C:1.16e-01
Epoch 513, Train loss: C1:3.86e+01, C2:7.90e+01, C3:2.18e-03, C:3.09e-02
Epoch 514, Train loss: C1:5.45e+01, C2:7.72e+01, C3:2.16e-03, C:7.10e-02
Epoch 515, Train loss: C1:6.30e+01, C2:6.59e+01, C3:2.13e-03, C:3.64e-02
Epoch 516, Train loss: C1:6.30e+01, C2:7.66e+01, C3:2.05e-03, C:7.42e-02
Epoch 517, Train loss: C1:5.33e+01, C2:8.05e+01, C3:2.13e-03, C:6.57e-02
Epoch 518, Train loss: C1:3.76e+01, C2:1.00e+02, C3:2.12e-03, C:4.56e-02
Epoch 519, Train loss: C1:2.15e+01, C2:1.27e+02, C3:2.10e-03, C:6.15e-02
Epoch 520, Train loss: C1:1.18e+01, C2:1.52e+02, C3:2.18e-03, C:3.59e-02
