,cerebellum,visualCortex,prefrontalCortex_csv,VCDN,VCDN
22,0.11040856689214706,0.12443158775568008,0.07703687995672226,0.36737290024757385,0.36737290024757385
23,0.10175739228725433,0.1147925853729248,0.07722629606723785,0.3683258593082428,0.3683258593082428
24,0.09811800718307495,0.11623945087194443,0.07645594328641891,0.3684394955635071,0.3684394955635071
25,0.10634776949882507,0.12095262855291367,0.07242213934659958,0.36744925379753113,0.36744925379753113
26,0.09825527667999268,0.12093231081962585,0.07112418860197067,0.36712679266929626,0.36712679266929626
27,0.09755172580480576,0.11666101217269897,0.06866659969091415,0.3676270544528961,0.3676270544528961
28,0.09520332515239716,0.11491517722606659,0.07063669711351395,0.3673724830150604,0.3673724830150604
29,0.09452260285615921,0.10570553690195084,0.06797565519809723,0.36788439750671387,0.36788439750671387
30,0.09217838943004608,0.10297782719135284,0.06736788898706436,0.36820685863494873,0.36820685863494873
31,0.09085511416196823,0.10418546944856644,0.066733218729496,0.36809712648391724,0.36809712648391724
32,0.09135588258504868,0.09913214296102524,0.06631989032030106,0.367540568113327,0.367540568113327
33,0.09238632768392563,0.0983273908495903,0.06475137174129486,0.36897891759872437,0.36897891759872437
34,0.0892961323261261,0.10147128999233246,0.060352176427841187,0.3680850863456726,0.3680850863456726
35,0.08314652740955353,0.10056879371404648,0.06279391050338745,0.3684505224227905,0.3684505224227905
36,0.08528661727905273,0.0961303785443306,0.0652630552649498,0.3668508529663086,0.3668508529663086
37,0.08402226865291595,0.09923110902309418,0.06297986954450607,0.36766496300697327,0.36766496300697327
38,0.08281949162483215,0.09659416228532791,0.0630287453532219,0.3677506446838379,0.3677506446838379
39,0.08116502314805984,0.09158512949943542,0.06040691211819649,0.3673953413963318,0.3673953413963318
40,0.08386680483818054,0.09550674259662628,0.05963019281625748,0.36754176020622253,0.36754176020622253
41,0.0835132747888565,0.09391701966524124,0.06028326228260994,0.3673878312110901,0.3673878312110901
42,0.08134166151285172,0.091482013463974,0.05751486495137215,0.3672543168067932,0.3672543168067932
43,0.08033297210931778,0.08842410892248154,0.05738149955868721,0.367146372795105,0.367146372795105
44,0.07898493111133575,0.09146351367235184,0.05559907481074333,0.3676908016204834,0.3676908016204834
45,0.08172690868377686,0.08941216766834259,0.06046367809176445,0.3675178587436676,0.3675178587436676
46,0.0779668390750885,0.08811688423156738,0.05662665516138077,0.3675399422645569,0.3675399422645569
47,0.07575470209121704,0.08629375696182251,0.053982626646757126,0.3673863112926483,0.3673863112926483
48,0.07651671022176743,0.08495558798313141,0.052918948233127594,0.36835265159606934,0.36835265159606934
49,0.07844661921262741,0.08554729074239731,0.05737030878663063,0.3665963411331177,0.3665963411331177
50,0.07585979253053665,0.08888213336467743,0.05132652074098587,0.36720964312553406,0.36720964312553406
51,0.07795115560293198,0.08480453491210938,0.05484071001410484,0.3676302134990692,0.3676302134990692
52,0.07579246908426285,0.08273577690124512,0.05271843075752258,0.36622312664985657,0.36622312664985657
53,0.07377474009990692,0.08283200114965439,0.05363867059350014,0.36711737513542175,0.36711737513542175
54,0.0739171952009201,0.07917867600917816,0.052531443536281586,0.36652785539627075,0.36652785539627075
55,0.0760897696018219,0.08120596408843994,0.049055930227041245,0.3678056597709656,0.3678056597709656
56,0.07559116184711456,0.08188864588737488,0.05100901424884796,0.36703962087631226,0.36703962087631226
57,0.07418981194496155,0.07826591283082962,0.050694823265075684,0.3664318919181824,0.3664318919181824
58,0.07193350791931152,0.07898560911417007,0.050314292311668396,0.3671650290489197,0.3671650290489197
59,0.07423859089612961,0.08344151079654694,0.049041301012039185,0.3668183386325836,0.3668183386325836
60,0.07337873429059982,0.08053000271320343,0.04904419183731079,0.3666575849056244,0.3666575849056244
61,0.07485931366682053,0.07586018741130829,0.04765865206718445,0.36669039726257324,0.36669039726257324
62,0.06963035464286804,0.07826016843318939,0.04656023532152176,0.36650946736335754,0.36650946736335754
63,0.07015574723482132,0.08106672018766403,0.04584654048085213,0.366874098777771,0.366874098777771
64,0.07068880647420883,0.07622280716896057,0.04803931340575218,0.36592182517051697,0.36592182517051697
65,0.07095053046941757,0.07848303765058517,0.04442036151885986,0.3664228618144989,0.3664228618144989
66,0.07182628661394119,0.07910212874412537,0.04562465846538544,0.3663703501224518,0.3663703501224518
67,0.0705263763666153,0.07971815019845963,0.04513198509812355,0.36667880415916443,0.36667880415916443
68,0.07373430579900742,0.0786416158080101,0.04624604806303978,0.3664723038673401,0.3664723038673401
69,0.07231923192739487,0.0762719139456749,0.04506011679768562,0.3668169677257538,0.3668169677257538
70,0.06729765981435776,0.07154753059148788,0.045517850667238235,0.36555346846580505,0.36555346846580505
71,0.07051117718219757,0.0727701485157013,0.045279283076524734,0.3658725917339325,0.3658725917339325
72,0.07217443734407425,0.07669699937105179,0.042958032339811325,0.365825891494751,0.365825891494751
73,0.06947805732488632,0.07652360945940018,0.04262363910675049,0.3653583824634552,0.3653583824634552
74,0.06910378485918045,0.07668761163949966,0.04374304041266441,0.36536550521850586,0.36536550521850586
75,0.06819496303796768,0.07954935729503632,0.04466552287340164,0.3652360141277313,0.3652360141277313
76,0.0695653036236763,0.07472012937068939,0.04201304912567139,0.3655111491680145,0.3655111491680145
77,0.06741099804639816,0.07303941249847412,0.041391897946596146,0.3653886914253235,0.3653886914253235
78,0.0669211894273758,0.07634958624839783,0.040430307388305664,0.3656634986400604,0.3656634986400604
79,0.06982067227363586,0.07360382378101349,0.040506038814783096,0.3653903007507324,0.3653903007507324
80,0.06717642396688461,0.07236022502183914,0.0406186506152153,0.36532530188560486,0.36532530188560486
81,0.0673186257481575,0.07454720139503479,0.04137151688337326,0.3652510941028595,0.3652510941028595
82,0.06535857915878296,0.07240211963653564,0.040681105107069016,0.36516377329826355,0.36516377329826355
83,0.06571685522794724,0.06952772289514542,0.039889704436063766,0.3648459017276764,0.3648459017276764
84,0.06443236768245697,0.0719042718410492,0.038801927119493484,0.36513710021972656,0.36513710021972656
85,0.06519906967878342,0.07168032974004745,0.038063470274209976,0.3653133511543274,0.3653133511543274
86,0.06552384048700333,0.07018448412418365,0.0415881909430027,0.3652513325214386,0.3652513325214386
87,0.06262727826833725,0.07309635728597641,0.040107086300849915,0.36468860507011414,0.36468860507011414
88,0.06732557713985443,0.07424797117710114,0.038820553570985794,0.36458396911621094,0.36458396911621094
89,0.06438349932432175,0.0727095976471901,0.038906071335077286,0.3646309971809387,0.3646309971809387
90,0.06543193757534027,0.07089773565530777,0.03726310282945633,0.364282488822937,0.364282488822937
91,0.06401461362838745,0.07114646583795547,0.03802803158760071,0.3643610179424286,0.3643610179424286
92,0.06407357007265091,0.06997771561145782,0.03564342483878136,0.3641578257083893,0.3641578257083893
93,0.0644114762544632,0.06900567561388016,0.03826666995882988,0.3641734719276428,0.3641734719276428
94,0.06546898931264877,0.07034405320882797,0.03734922781586647,0.36394912004470825,0.36394912004470825
95,0.06397414207458496,0.06930606812238693,0.03569945693016052,0.3631754219532013,0.3631754219532013
96,0.06468745321035385,0.06608207523822784,0.03576263040304184,0.36333468556404114,0.36333468556404114
97,0.06529277563095093,0.06994624435901642,0.03553815931081772,0.36378684639930725,0.36378684639930725
98,0.06356607377529144,0.0673467144370079,0.03666885942220688,0.36400458216667175,0.36400458216667175
99,0.06376869231462479,0.07008524239063263,0.03373163565993309,0.364256888628006,0.364256888628006
100,0.061890967190265656,0.06953079998493195,0.03391549736261368,0.3638650178909302,0.3638650178909302
101,0.06361083686351776,0.06762290745973587,0.033082254230976105,0.36311739683151245,0.36311739683151245
102,0.06196758151054382,0.0706695094704628,0.03451598435640335,0.3637796640396118,0.3637796640396118
103,0.06283152103424072,0.06962300837039948,0.03328600153326988,0.3633330762386322,0.3633330762386322
104,0.06148523464798927,0.06894746422767639,0.034096211194992065,0.3629666268825531,0.3629666268825531
105,0.0635460615158081,0.06770223379135132,0.03397928178310394,0.3628087043762207,0.3628087043762207
106,0.06200840696692467,0.06636753678321838,0.034344062209129333,0.36256736516952515,0.36256736516952515
107,0.061648521572351456,0.06703947484493256,0.03374126926064491,0.3625018298625946,0.3625018298625946
108,0.06241916865110397,0.06848663091659546,0.03286158666014671,0.3632448613643646,0.3632448613643646
109,0.06398249417543411,0.06647457182407379,0.032196372747421265,0.3628353178501129,0.3628353178501129
110,0.06133926659822464,0.06691362708806992,0.03267823904752731,0.36193183064460754,0.36193183064460754
111,0.06170398369431496,0.06601161509752274,0.031427863985300064,0.36257344484329224,0.36257344484329224
112,0.05958961322903633,0.06534985452890396,0.03161993250250816,0.3623521327972412,0.3623521327972412
113,0.0590902641415596,0.06678333878517151,0.03149699047207832,0.36186766624450684,0.36186766624450684
114,0.06126793473958969,0.0697539821267128,0.031911492347717285,0.3624275326728821,0.3624275326728821
115,0.062198471277952194,0.06605833023786545,0.03048914298415184,0.36210405826568604,0.36210405826568604
116,0.060153279453516006,0.06539933383464813,0.02977653779089451,0.3616097569465637,0.3616097569465637
117,0.05975622683763504,0.06599008291959763,0.031041543930768967,0.361989825963974,0.361989825963974
118,0.05941375344991684,0.0647273138165474,0.03031161054968834,0.3613942563533783,0.3613942563533783
119,0.05819582939147949,0.06563780456781387,0.030027130618691444,0.3615245223045349,0.3615245223045349
120,0.06048816442489624,0.06701472401618958,0.0313163623213768,0.3614576756954193,0.3614576756954193
121,0.059604473412036896,0.06650333106517792,0.029948819428682327,0.3615405559539795,0.3615405559539795
122,0.058924008160829544,0.06443549692630768,0.02816973626613617,0.36143550276756287,0.36143550276756287
123,0.058302558958530426,0.0639180839061737,0.02836090698838234,0.36103540658950806,0.36103540658950806
124,0.0575437992811203,0.06385380029678345,0.03041818179190159,0.3615293502807617,0.3615293502807617
125,0.056456103920936584,0.06376759707927704,0.028973618522286415,0.36153486371040344,0.36153486371040344
126,0.05929075926542282,0.06539863348007202,0.029041379690170288,0.36118850111961365,0.36118850111961365
127,0.05799171328544617,0.06571070849895477,0.02738874964416027,0.3607741892337799,0.3607741892337799
128,0.05735680088400841,0.06466171145439148,0.02870556339621544,0.3605695962905884,0.3605695962905884
129,0.05758131667971611,0.06552963703870773,0.028670329600572586,0.360605388879776,0.360605388879776
130,0.05728686600923538,0.06544659286737442,0.027279196307063103,0.3604552745819092,0.3604552745819092
131,0.05855882167816162,0.06346391141414642,0.02794707380235195,0.36033621430397034,0.36033621430397034
132,0.0578627772629261,0.06511683762073517,0.028015637770295143,0.3605259656906128,0.3605259656906128
133,0.057828035205602646,0.06358916312456131,0.027127668261528015,0.360136479139328,0.360136479139328
134,0.05849175155162811,0.059040118008852005,0.028114182874560356,0.359956294298172,0.359956294298172
135,0.05763976275920868,0.06526977568864822,0.027111051604151726,0.3600800335407257,0.3600800335407257
136,0.056450217962265015,0.06175218150019646,0.02668040059506893,0.35973095893859863,0.35973095893859863
137,0.056105926632881165,0.06284215301275253,0.027578510344028473,0.36053457856178284,0.36053457856178284
138,0.058618951588869095,0.0660204365849495,0.02692185342311859,0.35912469029426575,0.35912469029426575
139,0.05714814364910126,0.06440185755491257,0.026692679151892662,0.3594350218772888,0.3594350218772888
140,0.05671155825257301,0.06284184008836746,0.027968356385827065,0.3596951961517334,0.3596951961517334
141,0.05646149069070816,0.06329886615276337,0.02609867975115776,0.3595998287200928,0.3595998287200928
142,0.05528103932738304,0.06283507496118546,0.027331192046403885,0.35971465706825256,0.35971465706825256
143,0.05576173961162567,0.06430421024560928,0.02619227208197117,0.3593510687351227,0.3593510687351227
144,0.056275878101587296,0.06263057887554169,0.027435224503278732,0.3595646023750305,0.3595646023750305
145,0.05495915561914444,0.06116541475057602,0.02477247081696987,0.35905921459198,0.35905921459198
146,0.05591481551527977,0.062343668192625046,0.025639576837420464,0.3591671586036682,0.3591671586036682
147,0.05374133214354515,0.06148277968168259,0.025536270812153816,0.35892629623413086,0.35892629623413086
148,0.05462769791483879,0.06221245974302292,0.02528867870569229,0.3593393564224243,0.3593393564224243
149,0.05447022616863251,0.06178436800837517,0.025821346789598465,0.3590095043182373,0.3590095043182373
150,0.053847040981054306,0.05837593972682953,0.026044243946671486,0.35888975858688354,0.35888975858688354
151,0.05449780076742172,0.06101399287581444,0.025238437578082085,0.35870304703712463,0.35870304703712463
152,0.054004110395908356,0.0608411580324173,0.025498131290078163,0.3588944375514984,0.3588944375514984
153,0.053879380226135254,0.05982460454106331,0.02432648092508316,0.358665406703949,0.358665406703949
154,0.05301976203918457,0.059761058539152145,0.02470788173377514,0.3580658435821533,0.3580658435821533
155,0.05334236100316048,0.059651654213666916,0.02499152533710003,0.3584994375705719,0.3584994375705719
156,0.05343935638666153,0.06070571020245552,0.025066835805773735,0.3585241138935089,0.3585241138935089
157,0.05404774844646454,0.060298770666122437,0.02432885393500328,0.3580929934978485,0.3580929934978485
158,0.05237865820527077,0.06037473306059837,0.025420628488063812,0.358090877532959,0.358090877532959
159,0.05309880152344704,0.059333279728889465,0.023362435400485992,0.35840141773223877,0.35840141773223877
160,0.05286211520433426,0.06163061782717705,0.02425185590982437,0.35811132192611694,0.35811132192611694
161,0.05202779918909073,0.060562387108802795,0.023965958505868912,0.3579082489013672,0.3579082489013672
162,0.05215981975197792,0.06072148308157921,0.024368075653910637,0.3583448529243469,0.3583448529243469
163,0.05090567469596863,0.05950596183538437,0.02465963549911976,0.35730889439582825,0.35730889439582825
164,0.05137627571821213,0.0593445748090744,0.022970685735344887,0.3576376140117645,0.3576376140117645
165,0.05128728225827217,0.06014028191566467,0.023373909294605255,0.35754650831222534,0.35754650831222534
166,0.05063367262482643,0.058074355125427246,0.024099810048937798,0.3570556044578552,0.3570556044578552
167,0.05168946459889412,0.058131031692028046,0.024425340816378593,0.3572106957435608,0.3572106957435608
168,0.05152963474392891,0.059462934732437134,0.023719387128949165,0.35675305128097534,0.35675305128097534
169,0.051120296120643616,0.057796429842710495,0.024350376799702644,0.35717472434043884,0.35717472434043884
170,0.051323700696229935,0.05955193191766739,0.023659275844693184,0.3571544587612152,0.3571544587612152
171,0.05159955471754074,0.05741439759731293,0.022973204031586647,0.3571566939353943,0.3571566939353943
172,0.04946663975715637,0.060273151844739914,0.023058302700519562,0.35660091042518616,0.35660091042518616
173,0.04943026974797249,0.05727279931306839,0.024178287014365196,0.3570476472377777,0.3570476472377777
174,0.05069002881646156,0.05679265782237053,0.021571245044469833,0.35695406794548035,0.35695406794548035
175,0.04925950616598129,0.05716784670948982,0.0227090734988451,0.35647064447402954,0.35647064447402954
176,0.05101119354367256,0.058101724833250046,0.023909643292427063,0.35624709725379944,0.35624709725379944
177,0.05026029050350189,0.05696849524974823,0.023353885859251022,0.3564624488353729,0.3564624488353729
178,0.051192544400691986,0.05681059509515762,0.02337973564863205,0.3563377857208252,0.3563377857208252
179,0.04951022192835808,0.05885801836848259,0.02328193001449108,0.35656851530075073,0.35656851530075073
180,0.050063394010066986,0.057094670832157135,0.02305707521736622,0.3562588393688202,0.3562588393688202
181,0.04982592537999153,0.05874443054199219,0.023870661854743958,0.35660791397094727,0.35660791397094727
182,0.04794079810380936,0.058319274336099625,0.02354360930621624,0.3559523820877075,0.3559523820877075
183,0.04754652455449104,0.056885331869125366,0.022125063464045525,0.35597947239875793,0.35597947239875793
184,0.046022262424230576,0.0573815293610096,0.022337980568408966,0.35573357343673706,0.35573357343673706
185,0.047248974442481995,0.05699005350470543,0.022619934752583504,0.3555484712123871,0.3555484712123871
186,0.047994330525398254,0.056332238018512726,0.022231493145227432,0.3559306561946869,0.3559306561946869
187,0.04983358457684517,0.056912653148174286,0.022191325202584267,0.35542428493499756,0.35542428493499756
188,0.04863867908716202,0.055452294647693634,0.02276335470378399,0.3553144633769989,0.3553144633769989
189,0.047474708408117294,0.05732409656047821,0.023160437121987343,0.3559165894985199,0.3559165894985199
190,0.045678071677684784,0.05505036935210228,0.02176786959171295,0.35552772879600525,0.35552772879600525
191,0.045962169766426086,0.054942451417446136,0.022805320098996162,0.3555629849433899,0.3555629849433899
192,0.048124559223651886,0.05505433306097984,0.021855827420949936,0.3553977906703949,0.3553977906703949
193,0.04970744997262955,0.053203076124191284,0.021833566948771477,0.35564127564430237,0.35564127564430237
194,0.04891205206513405,0.05425480008125305,0.021862531080842018,0.3554852604866028,0.3554852604866028
195,0.04585791379213333,0.055282220244407654,0.022383082658052444,0.35481637716293335,0.35481637716293335
196,0.047678787261247635,0.0540032684803009,0.021128803491592407,0.3553560972213745,0.3553560972213745
197,0.04737301543354988,0.05554627254605293,0.021485427394509315,0.35495272278785706,0.35495272278785706
198,0.045618414878845215,0.05471878871321678,0.021240776404738426,0.35468074679374695,0.35468074679374695
199,0.0452982559800148,0.055234380066394806,0.02156160958111286,0.3543738126754761,0.3543738126754761
200,0.045907966792583466,0.053875260055065155,0.020186545327305794,0.3542229235172272,0.3542229235172272
201,0.04608706384897232,0.05420013889670372,0.021024318411946297,0.35412484407424927,0.35412484407424927
202,0.04450913146138191,0.05472574383020401,0.021601812914013863,0.35469987988471985,0.35469987988471985
203,0.04627138003706932,0.05332934111356735,0.02155563421547413,0.3536052405834198,0.3536052405834198
204,0.045170318335294724,0.05527850240468979,0.021907543763518333,0.3535899817943573,0.3535899817943573
205,0.04606584087014198,0.0537712424993515,0.0215747132897377,0.35371342301368713,0.35371342301368713
206,0.044483307749032974,0.05244996398687363,0.020386075600981712,0.35361719131469727,0.35361719131469727
207,0.04347604513168335,0.05191827192902565,0.019965000450611115,0.3536796271800995,0.3536796271800995
208,0.04451223835349083,0.052954986691474915,0.0213819220662117,0.353255957365036,0.353255957365036
209,0.04395728185772896,0.051030486822128296,0.021448412910103798,0.3532971143722534,0.3532971143722534
210,0.04394391179084778,0.05335564166307449,0.020193925127387047,0.3530486524105072,0.3530486524105072
211,0.04447785019874573,0.0535251721739769,0.0209514033049345,0.35294684767723083,0.35294684767723083
212,0.04558445140719414,0.05370589718222618,0.02130979299545288,0.353450745344162,0.353450745344162
213,0.04427483305335045,0.05356664955615997,0.02043244056403637,0.3533133268356323,0.3533133268356323
214,0.044380128383636475,0.05431045964360237,0.020797235891222954,0.3534790873527527,0.3534790873527527
215,0.043080586940050125,0.05341288447380066,0.020017964765429497,0.35274940729141235,0.35274940729141235
216,0.043691523373126984,0.052080683410167694,0.02105369232594967,0.35301315784454346,0.35301315784454346
217,0.041915033012628555,0.05196237191557884,0.020674575120210648,0.3527202904224396,0.3527202904224396
218,0.043057892471551895,0.05330061912536621,0.019926946610212326,0.3523477017879486,0.3523477017879486
219,0.04242601618170738,0.051383186131715775,0.01921982318162918,0.35284948348999023,0.35284948348999023
220,0.04332096874713898,0.05157705023884773,0.02095966786146164,0.3525972068309784,0.3525972068309784
221,0.04343624413013458,0.05250303074717522,0.020542383193969727,0.3526192009449005,0.3526192009449005
222,0.04352707043290138,0.05081960931420326,0.01953512243926525,0.3520205318927765,0.3520205318927765
223,0.04439961910247803,0.05138444900512695,0.020557422190904617,0.35236647725105286,0.35236647725105286
224,0.04179379343986511,0.0517815537750721,0.020466187968850136,0.35221680998802185,0.35221680998802185
225,0.041876401752233505,0.05219518765807152,0.01993551105260849,0.35222920775413513,0.35222920775413513
226,0.04215807095170021,0.05003083497285843,0.019675524905323982,0.3513762950897217,0.3513762950897217
227,0.04239628463983536,0.04948602616786957,0.01953611895442009,0.3516885042190552,0.3516885042190552
228,0.04277261346578598,0.05112098529934883,0.02046036347746849,0.3516624867916107,0.3516624867916107
229,0.042922571301460266,0.04977412894368172,0.019240301102399826,0.35148051381111145,0.35148051381111145
230,0.0413142554461956,0.04961732402443886,0.01973777823150158,0.35188740491867065,0.35188740491867065
231,0.04179908707737923,0.05038204416632652,0.019850827753543854,0.35164329409599304,0.35164329409599304
232,0.041929472237825394,0.048750948160886765,0.020339585840702057,0.3514576256275177,0.3514576256275177
233,0.040594249963760376,0.05013353377580643,0.02038673684000969,0.3509761095046997,0.3509761095046997
234,0.04234504699707031,0.04860394448041916,0.019693858921527863,0.35063669085502625,0.35063669085502625
235,0.04154634848237038,0.048322275280952454,0.018761884421110153,0.35087940096855164,0.35087940096855164
236,0.042871296405792236,0.04886609688401222,0.01994629204273224,0.3510410487651825,0.3510410487651825
237,0.04015469551086426,0.04881227761507034,0.020445065572857857,0.3511051535606384,0.3511051535606384
238,0.04106169566512108,0.04821396619081497,0.019205210730433464,0.3510824739933014,0.3510824739933014
239,0.04141173139214516,0.04781555011868477,0.02031841315329075,0.35080692172050476,0.35080692172050476
240,0.042464468628168106,0.047746676951646805,0.0184016153216362,0.35031598806381226,0.35031598806381226
241,0.03939026966691017,0.050513047724962234,0.01913648657500744,0.3505293130874634,0.3505293130874634
242,0.040503550320863724,0.047103401273489,0.019569512456655502,0.3503062129020691,0.3503062129020691
243,0.04047318175435066,0.046779729425907135,0.019698845222592354,0.3497590124607086,0.3497590124607086
244,0.0403420627117157,0.04884172976016998,0.019713113084435463,0.35009899735450745,0.35009899735450745
245,0.03966885060071945,0.04687662050127983,0.019669711589813232,0.34962669014930725,0.34962669014930725
246,0.040729351341724396,0.046723634004592896,0.01927884854376316,0.3498200476169586,0.3498200476169586
247,0.03980199247598648,0.04854404181241989,0.019155848771333694,0.3495538830757141,0.3495538830757141
248,0.039790958166122437,0.04751255363225937,0.019654570147395134,0.34954339265823364,0.34954339265823364
249,0.03913642466068268,0.04729792848229408,0.018647225573658943,0.349118709564209,0.349118709564209
250,0.039579473435878754,0.04800676926970482,0.019875366240739822,0.349336177110672,0.349336177110672
251,0.038518790155649185,0.04864823818206787,0.018629761412739754,0.3495870530605316,0.3495870530605316
252,0.04015769809484482,0.04660316929221153,0.019066311419010162,0.3494553565979004,0.3494553565979004
253,0.03917902708053589,0.04610338434576988,0.01900770328938961,0.34920555353164673,0.34920555353164673
254,0.040195025503635406,0.04772048816084862,0.0196311566978693,0.34900403022766113,0.34900403022766113
255,0.039868563413619995,0.04670291766524315,0.018839048221707344,0.3492940366268158,0.3492940366268158
256,0.0394846610724926,0.04483228921890259,0.01922924630343914,0.3487105965614319,0.3487105965614319
257,0.03780272975564003,0.04677441343665123,0.01988382451236248,0.34832724928855896,0.34832724928855896
258,0.037938784807920456,0.045909810811281204,0.018899304792284966,0.34817972779273987,0.34817972779273987
259,0.03861476108431816,0.04580417275428772,0.019448356702923775,0.34862735867500305,0.34862735867500305
260,0.03913671895861626,0.04607539251446724,0.018849844112992287,0.34812381863594055,0.34812381863594055
261,0.039310697466135025,0.04528089985251427,0.01852998323738575,0.34845274686813354,0.34845274686813354
262,0.03876569867134094,0.04599380865693092,0.018966220319271088,0.3481614887714386,0.3481614887714386
263,0.03798368573188782,0.04593079537153244,0.018466021865606308,0.34811294078826904,0.34811294078826904
264,0.036909691989421844,0.043456338346004486,0.019708408042788506,0.3475431203842163,0.3475431203842163
265,0.0391671322286129,0.04374917224049568,0.01757778227329254,0.3481752276420593,0.3481752276420593
266,0.03800518810749054,0.04405754432082176,0.019072843715548515,0.34749263525009155,0.34749263525009155
267,0.03777380660176277,0.04506295174360275,0.018265167251229286,0.34729984402656555,0.34729984402656555
268,0.03844241052865982,0.04469185695052147,0.019339248538017273,0.34717071056365967,0.34717071056365967
269,0.037142716348171234,0.04420671984553337,0.018583832308650017,0.3476339876651764,0.3476339876651764
270,0.03653620183467865,0.044501349329948425,0.018240485340356827,0.3470458984375,0.3470458984375
271,0.03800263628363609,0.044725771993398666,0.017640918493270874,0.3468599319458008,0.3468599319458008
272,0.037201039493083954,0.04485110566020012,0.018069706857204437,0.34661367535591125,0.34661367535591125
273,0.037296175956726074,0.04365431144833565,0.018391333520412445,0.34686893224716187,0.34686893224716187
274,0.03659363463521004,0.0434238500893116,0.01830150932073593,0.3463365137577057,0.3463365137577057
275,0.036201246082782745,0.04293304681777954,0.018446356058120728,0.34620144963264465,0.34620144963264465
276,0.037765853106975555,0.04321708157658577,0.018239136785268784,0.3465728461742401,0.3465728461742401
277,0.03762596845626831,0.04376337304711342,0.018209047615528107,0.3463718295097351,0.3463718295097351
278,0.03790385648608208,0.04241245239973068,0.018005527555942535,0.34639233350753784,0.34639233350753784
279,0.03693096712231636,0.04165887087583542,0.017853710800409317,0.346002995967865,0.346002995967865
280,0.03724808245897293,0.040956441313028336,0.018123943358659744,0.34546998143196106,0.34546998143196106
281,0.036095961928367615,0.04334720969200134,0.017591627314686775,0.34601926803588867,0.34601926803588867
282,0.035651497542858124,0.041910648345947266,0.018161259591579437,0.3453141450881958,0.3453141450881958
283,0.035545915365219116,0.042462605983018875,0.017718175426125526,0.3453638255596161,0.3453638255596161
284,0.035125941038131714,0.042366936802864075,0.017323724925518036,0.34498363733291626,0.34498363733291626
285,0.03634266182780266,0.04423388093709946,0.01762252487242222,0.3447861671447754,0.3447861671447754
286,0.036173999309539795,0.040962912142276764,0.018194017931818962,0.34461021423339844,0.34461021423339844
287,0.03552136942744255,0.040794823318719864,0.01755083166062832,0.34521061182022095,0.34521061182022095
288,0.03629365190863609,0.040159083902835846,0.017598705366253853,0.34510308504104614,0.34510308504104614
289,0.03552714362740517,0.04178127273917198,0.017726818099617958,0.34469226002693176,0.34469226002693176
290,0.0340992733836174,0.04129066318273544,0.017654238268733025,0.3443664014339447,0.3443664014339447
291,0.03629906475543976,0.040872711688280106,0.0181318037211895,0.34442007541656494,0.34442007541656494
292,0.0354001447558403,0.0403415709733963,0.01750662364065647,0.3437653183937073,0.3437653183937073
293,0.03583443537354469,0.04026789218187332,0.018042858690023422,0.34413832426071167,0.34413832426071167
294,0.03740302845835686,0.040962912142276764,0.017203183844685555,0.34417465329170227,0.34417465329170227
295,0.035002127289772034,0.04110037162899971,0.017129024490714073,0.3440646529197693,0.3440646529197693
296,0.03568410873413086,0.04066581651568413,0.017897281795740128,0.3441636264324188,0.3441636264324188
