,cerebellum,visualCortex,prefrontalCortex_csv,VCDN,VCDN,VCDN
23,0.09485490620136261,0.1059567853808403,0.07818521559238434,0.3677023947238922,0.3677023947238922,0.3677023947238922
24,0.08943723887205124,0.10433612763881683,0.07487275451421738,0.36759766936302185,0.36759766936302185,0.36759766936302185
25,0.09625064581632614,0.10688577592372894,0.07346312701702118,0.3675035238265991,0.3675035238265991,0.3675035238265991
26,0.09189912676811218,0.10442911088466644,0.07610011100769043,0.3682727515697479,0.3682727515697479,0.3682727515697479
27,0.08652648329734802,0.10341563075780869,0.06936056911945343,0.3680589199066162,0.3680589199066162,0.3680589199066162
28,0.08640329539775848,0.09917806088924408,0.07009442150592804,0.3674100339412689,0.3674100339412689,0.3674100339412689
29,0.08338198810815811,0.09908588975667953,0.06441958248615265,0.3675941526889801,0.3675941526889801,0.3675941526889801
30,0.08597288280725479,0.09839638322591782,0.06904280930757523,0.36837002635002136,0.36837002635002136,0.36837002635002136
31,0.08357083797454834,0.0964549109339714,0.06683040410280228,0.36781200766563416,0.36781200766563416,0.36781200766563416
32,0.0820162370800972,0.09509249776601791,0.06422539800405502,0.36721307039260864,0.36721307039260864,0.36721307039260864
33,0.08379827439785004,0.09265094250440598,0.06411208212375641,0.36794063448905945,0.36794063448905945,0.36794063448905945
34,0.08212099224328995,0.09378272294998169,0.0634249597787857,0.36728885769844055,0.36728885769844055,0.36728885769844055
35,0.07972196489572525,0.09137043356895447,0.06421390175819397,0.3675367534160614,0.3675367534160614,0.3675367534160614
36,0.07959634065628052,0.08939872682094574,0.06056412309408188,0.3672034740447998,0.3672034740447998,0.3672034740447998
37,0.08012904226779938,0.09097913652658463,0.061001986265182495,0.3665844202041626,0.3665844202041626,0.3665844202041626
38,0.07971256971359253,0.08167918771505356,0.059252817183732986,0.36715054512023926,0.36715054512023926,0.36715054512023926
39,0.0777631551027298,0.08772012591362,0.06007033959031105,0.36695295572280884,0.36695295572280884,0.36695295572280884
40,0.0791940987110138,0.08506399393081665,0.06015230715274811,0.3665567636489868,0.3665567636489868,0.3665567636489868
41,0.0784657821059227,0.08377020061016083,0.05673261359333992,0.36655065417289734,0.36655065417289734,0.36655065417289734
42,0.07482372224330902,0.08453589677810669,0.05732739716768265,0.36667630076408386,0.36667630076408386,0.36667630076408386
43,0.07734435051679611,0.08256693929433823,0.056715432554483414,0.36676377058029175,0.36676377058029175,0.36676377058029175
44,0.07453913241624832,0.08705270290374756,0.0554124116897583,0.36625006794929504,0.36625006794929504,0.36625006794929504
45,0.07641341537237167,0.0795067548751831,0.05540315434336662,0.36681273579597473,0.36681273579597473,0.36681273579597473
46,0.07523336261510849,0.08318117260932922,0.054154034703969955,0.3671533763408661,0.3671533763408661,0.3671533763408661
47,0.07421843707561493,0.08036128431558609,0.05509421229362488,0.3666057586669922,0.3666057586669922,0.3666057586669922
48,0.07570131868124008,0.08149252086877823,0.05489707738161087,0.3671177923679352,0.3671177923679352,0.3671177923679352
49,0.0747484490275383,0.08234459906816483,0.05130622908473015,0.36665207147598267,0.36665207147598267,0.36665207147598267
50,0.07135853171348572,0.08274291455745697,0.05136694386601448,0.36682605743408203,0.36682605743408203,0.36682605743408203
51,0.07095520943403244,0.08217781037092209,0.05167793482542038,0.36633703112602234,0.36633703112602234,0.36633703112602234
52,0.07209628820419312,0.07942051440477371,0.05135427787899971,0.3666863441467285,0.3666863441467285,0.3666863441467285
53,0.07084072381258011,0.07951914519071579,0.049657098948955536,0.36643481254577637,0.36643481254577637,0.36643481254577637
54,0.07262194156646729,0.07444381713867188,0.051932740956544876,0.36614295840263367,0.36614295840263367,0.36614295840263367
55,0.069931760430336,0.07954000681638718,0.050818778574466705,0.36638376116752625,0.36638376116752625,0.36638376116752625
56,0.06997378915548325,0.07413320243358612,0.04944537207484245,0.36617425084114075,0.36617425084114075,0.36617425084114075
57,0.06968308240175247,0.07599714398384094,0.04866400733590126,0.36620140075683594,0.36620140075683594,0.36620140075683594
58,0.06845320016145706,0.07904908806085587,0.045518748462200165,0.36659756302833557,0.36659756302833557,0.36659756302833557
59,0.07132008671760559,0.07540687173604965,0.04649893939495087,0.3662875294685364,0.3662875294685364,0.3662875294685364
60,0.06975045055150986,0.07655450701713562,0.0491466261446476,0.366519957780838,0.366519957780838,0.366519957780838
61,0.06994358450174332,0.07760562002658844,0.047454558312892914,0.36597979068756104,0.36597979068756104,0.36597979068756104
62,0.0679653212428093,0.07611149549484253,0.04391932114958763,0.36603042483329773,0.36603042483329773,0.36603042483329773
63,0.06786104291677475,0.07539732754230499,0.044319067150354385,0.36586788296699524,0.36586788296699524,0.36586788296699524
64,0.06630653142929077,0.07363661378622055,0.044599831104278564,0.36595243215560913,0.36595243215560913,0.36595243215560913
65,0.06656622141599655,0.07534682750701904,0.04662666097283363,0.36601218581199646,0.36601218581199646,0.36601218581199646
66,0.06807556748390198,0.07680732756853104,0.04454772174358368,0.3656350076198578,0.3656350076198578,0.3656350076198578
67,0.0677645355463028,0.0750400722026825,0.044044800102710724,0.36592286825180054,0.36592286825180054,0.36592286825180054
68,0.06550225615501404,0.07467588037252426,0.04210978001356125,0.3655884563922882,0.3655884563922882,0.3655884563922882
69,0.06967390328645706,0.07575033605098724,0.04199570417404175,0.36533206701278687,0.36533206701278687,0.36533206701278687
70,0.0674496740102768,0.07244139909744263,0.04336453229188919,0.3658953309059143,0.3658953309059143,0.3658953309059143
71,0.06765207648277283,0.07287386059761047,0.04073098301887512,0.365646630525589,0.365646630525589,0.365646630525589
72,0.0660472959280014,0.0755804255604744,0.041774243116378784,0.36545783281326294,0.36545783281326294,0.36545783281326294
73,0.06538913398981094,0.07329798489809036,0.04303479939699173,0.365357369184494,0.365357369184494,0.365357369184494
74,0.0664544478058815,0.07219889014959335,0.04072058945894241,0.3655208647251129,0.3655208647251129,0.3655208647251129
75,0.06399117410182953,0.07356873154640198,0.042356401681900024,0.36522120237350464,0.36522120237350464,0.36522120237350464
76,0.06551160663366318,0.06999815255403519,0.04045142978429794,0.3657153844833374,0.3657153844833374,0.3657153844833374
77,0.0671612024307251,0.07086078077554703,0.038939837366342545,0.36542025208473206,0.36542025208473206,0.36542025208473206
78,0.06344573199748993,0.07164208590984344,0.039407726377248764,0.3652873635292053,0.3652873635292053,0.3652873635292053
79,0.064322829246521,0.069857656955719,0.03871655464172363,0.3650992214679718,0.3650992214679718,0.3650992214679718
80,0.06448575109243393,0.07215628772974014,0.040044207125902176,0.36512237787246704,0.36512237787246704,0.36512237787246704
81,0.06497051566839218,0.06989924609661102,0.039011552929878235,0.3651987910270691,0.3651987910270691,0.3651987910270691
82,0.06273616850376129,0.07076004147529602,0.03886112570762634,0.36542850732803345,0.36542850732803345,0.36542850732803345
83,0.062051430344581604,0.07033812254667282,0.037887368351221085,0.36489683389663696,0.36489683389663696,0.36489683389663696
84,0.06178703159093857,0.0686522051692009,0.03642161190509796,0.36494147777557373,0.36494147777557373,0.36494147777557373
85,0.06122400984168053,0.06898233294487,0.036612577736377716,0.36495065689086914,0.36495065689086914,0.36495065689086914
86,0.06253588944673538,0.07079488784074783,0.036322884261608124,0.364915668964386,0.364915668964386,0.364915668964386
87,0.061348747462034225,0.06846752762794495,0.0371091328561306,0.3649524450302124,0.3649524450302124,0.3649524450302124
88,0.060684796422719955,0.0707341805100441,0.0371825210750103,0.36486196517944336,0.36486196517944336,0.36486196517944336
89,0.06271097809076309,0.06877099722623825,0.03456130996346474,0.3648279905319214,0.3648279905319214,0.3648279905319214
90,0.06292054057121277,0.06888853758573532,0.03513442724943161,0.36519959568977356,0.36519959568977356,0.36519959568977356
91,0.062442097812891006,0.06813901662826538,0.033994317054748535,0.364673376083374,0.364673376083374,0.364673376083374
92,0.06127491593360901,0.06842201203107834,0.033704210072755814,0.3645132780075073,0.3645132780075073,0.3645132780075073
93,0.06039177626371384,0.06995666772127151,0.03467051684856415,0.3641228675842285,0.3641228675842285,0.3641228675842285
94,0.06084912270307541,0.06901780515909195,0.033244360238313675,0.3649604022502899,0.3649604022502899,0.3649604022502899
95,0.061225127428770065,0.07006711512804031,0.0339290089905262,0.3641146123409271,0.3641146123409271,0.3641146123409271
96,0.06274919956922531,0.06599181145429611,0.032790981233119965,0.3643494248390198,0.3643494248390198,0.3643494248390198
97,0.061513688415288925,0.07003502547740936,0.033252499997615814,0.36395397782325745,0.36395397782325745,0.36395397782325745
98,0.059701912105083466,0.0655558705329895,0.033232443034648895,0.3641831576824188,0.3641831576824188,0.3641831576824188
99,0.059813208878040314,0.06692508608102798,0.032688871026039124,0.3639765679836273,0.3639765679836273,0.3639765679836273
100,0.059238266199827194,0.06568288058042526,0.031904011964797974,0.36404654383659363,0.36404654383659363,0.36404654383659363
101,0.05780820548534393,0.0669061690568924,0.03151348605751991,0.36388111114501953,0.36388111114501953,0.36388111114501953
102,0.05761665850877762,0.0678916797041893,0.032380446791648865,0.36386430263519287,0.36386430263519287,0.36386430263519287
103,0.05948295816779137,0.06437721848487854,0.029712175950407982,0.3640606105327606,0.3640606105327606,0.3640606105327606
104,0.060264479368925095,0.06532106548547745,0.030896494165062904,0.36412471532821655,0.36412471532821655,0.36412471532821655
105,0.059780918061733246,0.06540816277265549,0.030198248103260994,0.36389726400375366,0.36389726400375366,0.36389726400375366
106,0.05660863220691681,0.06748772412538528,0.029324423521757126,0.36398154497146606,0.36398154497146606,0.36398154497146606
107,0.05931137129664421,0.06408527493476868,0.03009709343314171,0.3637164235115051,0.3637164235115051,0.3637164235115051
108,0.05938363075256348,0.06398261338472366,0.029158413410186768,0.3636869192123413,0.3636869192123413,0.3636869192123413
109,0.05769709125161171,0.06828407943248749,0.028715988621115685,0.36367401480674744,0.36367401480674744,0.36367401480674744
110,0.057848889380693436,0.0658058300614357,0.029300032183527946,0.36377137899398804,0.36377137899398804,0.36377137899398804
111,0.058766499161720276,0.06440971046686172,0.02931639738380909,0.3629240095615387,0.3629240095615387,0.3629240095615387
112,0.056441374123096466,0.06382132321596146,0.028360553085803986,0.3632548153400421,0.3632548153400421,0.3632548153400421
113,0.055909957736730576,0.06393386423587799,0.028159797191619873,0.36355093121528625,0.36355093121528625,0.36355093121528625
114,0.05547316372394562,0.06425461173057556,0.027758801355957985,0.3631880283355713,0.3631880283355713,0.3631880283355713
115,0.05610296502709389,0.0674939826130867,0.02814815193414688,0.36297914385795593,0.36297914385795593,0.36297914385795593
116,0.05693498253822327,0.06454405188560486,0.027480753138661385,0.36279115080833435,0.36279115080833435,0.36279115080833435
117,0.05583944544196129,0.06249380111694336,0.02888336405158043,0.3633202314376831,0.3633202314376831,0.3633202314376831
118,0.0557514950633049,0.06373899430036545,0.02706841379404068,0.3627430498600006,0.3627430498600006,0.3627430498600006
119,0.05643486976623535,0.06749694794416428,0.027849221602082253,0.3630655109882355,0.3630655109882355,0.3630655109882355
120,0.055331163108348846,0.062402788549661636,0.026372358202934265,0.36314937472343445,0.36314937472343445,0.36314937472343445
121,0.055212754756212234,0.0644073486328125,0.026722952723503113,0.3628019094467163,0.3628019094467163,0.3628019094467163
122,0.055550169199705124,0.06574908643960953,0.02655189298093319,0.362576961517334,0.362576961517334,0.362576961517334
123,0.056815579533576965,0.06330963969230652,0.026398375630378723,0.36284106969833374,0.36284106969833374,0.36284106969833374
124,0.05435289070010185,0.063836008310318,0.025962967425584793,0.36268362402915955,0.36268362402915955,0.36268362402915955
125,0.05301603674888611,0.06419169157743454,0.026588620617985725,0.3626604676246643,0.3626604676246643,0.3626604676246643
126,0.05438194423913956,0.0647168755531311,0.027287133038043976,0.3622807562351227,0.3622807562351227,0.3622807562351227
127,0.054408829659223557,0.0637555867433548,0.02642485685646534,0.36283549666404724,0.36283549666404724,0.36283549666404724
128,0.05307065322995186,0.06384874880313873,0.025917937979102135,0.36246979236602783,0.36246979236602783,0.36246979236602783
129,0.053566865622997284,0.062387000769376755,0.026710784062743187,0.3624783158302307,0.3624783158302307,0.3624783158302307
130,0.05196890980005264,0.06355337053537369,0.024591103196144104,0.3620865046977997,0.3620865046977997,0.3620865046977997
131,0.05424049496650696,0.0609574019908905,0.024840224534273148,0.3622845411300659,0.3622845411300659,0.3622845411300659
132,0.053161587566137314,0.06392836570739746,0.025066152215003967,0.3618854284286499,0.3618854284286499,0.3618854284286499
133,0.05450937896966934,0.06339208781719208,0.02585587464272976,0.36163488030433655,0.36163488030433655,0.36163488030433655
134,0.05357406660914421,0.06098439544439316,0.02490365132689476,0.3620471954345703,0.3620471954345703,0.3620471954345703
135,0.053358521312475204,0.06402208656072617,0.024932947009801865,0.36178308725357056,0.36178308725357056,0.36178308725357056
136,0.05138354375958443,0.061394236981868744,0.025471892207860947,0.3617330491542816,0.3617330491542816,0.3617330491542816
137,0.05067674443125725,0.061882782727479935,0.0244428813457489,0.3613807260990143,0.3613807260990143,0.3613807260990143
138,0.05242816358804703,0.061860691756010056,0.02540772408246994,0.36191973090171814,0.36191973090171814,0.36191973090171814
139,0.053472280502319336,0.060878220945596695,0.024497048929333687,0.3615093231201172,0.3615093231201172,0.3615093231201172
140,0.05085507035255432,0.06168573349714279,0.023652799427509308,0.3616941571235657,0.3616941571235657,0.3616941571235657
141,0.05375542491674423,0.06065330654382706,0.024093838408589363,0.36132630705833435,0.36132630705833435,0.36132630705833435
142,0.04933271184563637,0.06017562747001648,0.024508386850357056,0.36116668581962585,0.36116668581962585,0.36116668581962585
143,0.05106263607740402,0.06235251575708389,0.02428220584988594,0.3610566556453705,0.3610566556453705,0.3610566556453705
144,0.0507105328142643,0.059171319007873535,0.023694109171628952,0.36130189895629883,0.36130189895629883,0.36130189895629883
145,0.050667472183704376,0.06462647020816803,0.024265505373477936,0.3613264560699463,0.3613264560699463,0.3613264560699463
146,0.0509011447429657,0.0608777217566967,0.025517761707305908,0.3611696660518646,0.3611696660518646,0.3611696660518646
147,0.050664644688367844,0.06092260405421257,0.023679349571466446,0.3614077866077423,0.3614077866077423,0.3614077866077423
148,0.05242559686303139,0.06121347099542618,0.02286960370838642,0.36100995540618896,0.36100995540618896,0.36100995540618896
149,0.049688272178173065,0.0601799301803112,0.023988274857401848,0.3609432876110077,0.3609432876110077,0.3609432876110077
150,0.05020314082503319,0.059453047811985016,0.023490453138947487,0.36103394627571106,0.36103394627571106,0.36103394627571106
151,0.04917728155851364,0.0599122978746891,0.02323177643120289,0.36113038659095764,0.36113038659095764,0.36113038659095764
152,0.04845841974020004,0.058426134288311005,0.023021139204502106,0.36081862449645996,0.36081862449645996,0.36081862449645996
153,0.05012500658631325,0.060855403542518616,0.023177657276391983,0.3608306646347046,0.3608306646347046,0.3608306646347046
154,0.049076177179813385,0.05921034514904022,0.0222634207457304,0.36089572310447693,0.36089572310447693,0.36089572310447693
155,0.04932103678584099,0.059542372822761536,0.02312362566590309,0.36072322726249695,0.36072322726249695,0.36072322726249695
156,0.04847927764058113,0.05999983474612236,0.022653987631201744,0.3606413006782532,0.3606413006782532,0.3606413006782532
157,0.049690812826156616,0.05940971523523331,0.021848181262612343,0.360757440328598,0.360757440328598,0.360757440328598
158,0.04737100005149841,0.0601738803088665,0.023177731782197952,0.3601670563220978,0.3601670563220978,0.3601670563220978
159,0.04700168967247009,0.058712273836135864,0.023324036970734596,0.3598288595676422,0.3598288595676422,0.3598288595676422
160,0.048788029700517654,0.058905843645334244,0.023287508636713028,0.3604714572429657,0.3604714572429657,0.3604714572429657
161,0.049459308385849,0.05783184990286827,0.02199438400566578,0.3601902723312378,0.3601902723312378,0.3601902723312378
162,0.0480978786945343,0.058014947921037674,0.021014681085944176,0.36005279421806335,0.36005279421806335,0.36005279421806335
163,0.049063678830862045,0.05937400087714195,0.02360944263637066,0.36014512181282043,0.36014512181282043,0.36014512181282043
164,0.047598328441381454,0.060853343456983566,0.02266782335937023,0.3599906861782074,0.3599906861782074,0.3599906861782074
165,0.04662739112973213,0.059068843722343445,0.02278577722609043,0.35995906591415405,0.35995906591415405,0.35995906591415405
166,0.04690311849117279,0.057275936007499695,0.02203238196671009,0.3598909378051758,0.3598909378051758,0.3598909378051758
167,0.047440867871046066,0.058295927941799164,0.022682763636112213,0.3596802353858948,0.3596802353858948,0.3596802353858948
168,0.046810332685709,0.05965365841984749,0.02206956222653389,0.3599395453929901,0.3599395453929901,0.3599395453929901
169,0.046862781047821045,0.0581340529024601,0.0215594619512558,0.3598778247833252,0.3598778247833252,0.3598778247833252
170,0.04534416273236275,0.05535102263092995,0.021778320893645287,0.35972270369529724,0.35972270369529724,0.35972270369529724
171,0.045775603502988815,0.05708152800798416,0.022695906460285187,0.3594822585582733,0.3594822585582733,0.3594822585582733
172,0.04542417824268341,0.05636921525001526,0.021927950903773308,0.35977694392204285,0.35977694392204285,0.35977694392204285
173,0.045980509370565414,0.05854973569512367,0.02161628007888794,0.3593427538871765,0.3593427538871765,0.3593427538871765
174,0.045266687870025635,0.056994106620550156,0.02065914496779442,0.35940036177635193,0.35940036177635193,0.35940036177635193
175,0.0457744300365448,0.05941840633749962,0.02137538231909275,0.3595656752586365,0.3595656752586365,0.3595656752586365
176,0.045363686978816986,0.05773720145225525,0.022939350455999374,0.35955357551574707,0.35955357551574707,0.35955357551574707
177,0.043011464178562164,0.05620234087109566,0.021028796210885048,0.3595254421234131,0.3595254421234131,0.3595254421234131
178,0.04644475132226944,0.05747879669070244,0.021863171830773354,0.35916075110435486,0.35916075110435486,0.35916075110435486
179,0.04526548832654953,0.056111279875040054,0.022190460935235023,0.35914960503578186,0.35914960503578186,0.35914960503578186
180,0.043537989258766174,0.055350348353385925,0.021836334839463234,0.3591384291648865,0.3591384291648865,0.3591384291648865
181,0.046128347516059875,0.05773476883769035,0.021587742492556572,0.3588623106479645,0.3588623106479645,0.3588623106479645
182,0.044845785945653915,0.0546480268239975,0.020863419398665428,0.3590199053287506,0.3590199053287506,0.3590199053287506
183,0.04463911056518555,0.05547453835606575,0.020915143191814423,0.35893678665161133,0.35893678665161133,0.35893678665161133
184,0.04375901818275452,0.055986639112234116,0.021582387387752533,0.3589787483215332,0.3589787483215332,0.3589787483215332
185,0.04400443658232689,0.055162277072668076,0.020720062777400017,0.35854628682136536,0.35854628682136536,0.35854628682136536
186,0.044938184320926666,0.05485082045197487,0.021415425464510918,0.35859251022338867,0.35859251022338867,0.35859251022338867
187,0.04270840436220169,0.05550606921315193,0.02068580687046051,0.3583732843399048,0.3583732843399048,0.3583732843399048
188,0.04387369006872177,0.05463587865233421,0.021163374185562134,0.35836848616600037,0.35836848616600037,0.35836848616600037
189,0.042336605489254,0.053877346217632294,0.022081254050135612,0.3584040105342865,0.3584040105342865,0.3584040105342865
190,0.04241851717233658,0.0538141205906868,0.02166926860809326,0.3581913709640503,0.3581913709640503,0.3581913709640503
191,0.04491546005010605,0.054939620196819305,0.021298212930560112,0.35828688740730286,0.35828688740730286,0.35828688740730286
192,0.043117523193359375,0.05513552948832512,0.02113826386630535,0.35813242197036743,0.35813242197036743,0.35813242197036743
193,0.04379449039697647,0.05287168174982071,0.02012968622148037,0.35795336961746216,0.35795336961746216,0.35795336961746216
194,0.042282409965991974,0.0548773892223835,0.021633122116327286,0.35763266682624817,0.35763266682624817,0.35763266682624817
195,0.04109375551342964,0.05394132807850838,0.01969117484986782,0.35817277431488037,0.35817277431488037,0.35817277431488037
196,0.04316473752260208,0.05451907217502594,0.020554544404149055,0.35764026641845703,0.35764026641845703,0.35764026641845703
197,0.04353492707014084,0.05367228388786316,0.020984485745429993,0.35766932368278503,0.35766932368278503,0.35766932368278503
198,0.04320281744003296,0.052278418093919754,0.020411735400557518,0.35777848958969116,0.35777848958969116,0.35777848958969116
199,0.04110591858625412,0.05532247945666313,0.020144270732998848,0.3575127422809601,0.3575127422809601,0.3575127422809601
200,0.042145032435655594,0.05384579673409462,0.019993826746940613,0.3575127422809601,0.3575127422809601,0.3575127422809601
201,0.04279494658112526,0.05252484232187271,0.01986822299659252,0.35748159885406494,0.35748159885406494,0.35748159885406494
202,0.04080144688487053,0.05385005846619606,0.020315302535891533,0.35750827193260193,0.35750827193260193,0.35750827193260193
203,0.042897485196590424,0.053767018020153046,0.01990204118192196,0.3572085499763489,0.3572085499763489,0.3572085499763489
204,0.0435074158012867,0.05137300863862038,0.020508330315351486,0.3575665056705475,0.3575665056705475,0.3575665056705475
205,0.04170263931155205,0.051039502024650574,0.02043030597269535,0.35726767778396606,0.35726767778396606,0.35726767778396606
206,0.03960597142577171,0.052999094128608704,0.019704200327396393,0.3572065532207489,0.3572065532207489,0.3572065532207489
207,0.041325654834508896,0.05354045704007149,0.02001071721315384,0.3571489155292511,0.3571489155292511,0.3571489155292511
208,0.04153378680348396,0.052604448050260544,0.0196128748357296,0.3571871221065521,0.3571871221065521,0.3571871221065521
209,0.0401807576417923,0.05250806361436844,0.019979823380708694,0.3568428158760071,0.3568428158760071,0.3568428158760071
210,0.03807930648326874,0.051326997578144073,0.019770704209804535,0.3565712869167328,0.3565712869167328,0.3565712869167328
211,0.039581362158060074,0.05147288367152214,0.019585156813263893,0.35688284039497375,0.35688284039497375,0.35688284039497375
212,0.04069335013628006,0.05232414975762367,0.020523572340607643,0.3559281527996063,0.3559281527996063,0.3559281527996063
213,0.04040827602148056,0.05169796198606491,0.020330479368567467,0.35686007142066956,0.35686007142066956,0.35686007142066956
214,0.04076405242085457,0.051395587623119354,0.01981515996158123,0.3565649688243866,0.3565649688243866,0.3565649688243866
215,0.03941765055060387,0.05198660120368004,0.020693333819508553,0.35650500655174255,0.35650500655174255,0.35650500655174255
216,0.03937506675720215,0.050617314875125885,0.020054183900356293,0.35625845193862915,0.35625845193862915,0.35625845193862915
217,0.0401298925280571,0.05042210966348648,0.019135508686304092,0.3563585877418518,0.3563585877418518,0.3563585877418518
218,0.04042871296405792,0.05280696973204613,0.01929454505443573,0.3565821945667267,0.3565821945667267,0.3565821945667267
219,0.04100351780653,0.049589939415454865,0.020252490416169167,0.3560250699520111,0.3560250699520111,0.3560250699520111
220,0.0398164726793766,0.048366479575634,0.019775519147515297,0.3559395670890808,0.3559395670890808,0.3559395670890808
221,0.04058282449841499,0.04831681773066521,0.019171621650457382,0.3561471402645111,0.3561471402645111,0.3561471402645111
222,0.039480842649936676,0.05124082788825035,0.02000299282371998,0.3559892773628235,0.3559892773628235,0.3559892773628235
223,0.039970479905605316,0.048232465982437134,0.01935902051627636,0.35582080483436584,0.35582080483436584,0.35582080483436584
224,0.04056288301944733,0.05127652734518051,0.01860988885164261,0.3555353879928589,0.3555353879928589,0.3555353879928589
225,0.03981088846921921,0.04899231344461441,0.019270984455943108,0.35534027218818665,0.35534027218818665,0.35534027218818665
226,0.03919833526015282,0.04972796142101288,0.020698102191090584,0.35547348856925964,0.35547348856925964,0.35547348856925964
227,0.038855016231536865,0.04710140451788902,0.019290488213300705,0.35508185625076294,0.35508185625076294,0.35508185625076294
228,0.039518799632787704,0.04932624474167824,0.01915285550057888,0.35546571016311646,0.35546571016311646,0.35546571016311646
229,0.03883909434080124,0.048032231628894806,0.019034048542380333,0.35515376925468445,0.35515376925468445,0.35515376925468445
230,0.037569575011730194,0.04907585680484772,0.01879682019352913,0.3548066020011902,0.3548066020011902,0.3548066020011902
231,0.038653112947940826,0.050142135471105576,0.01972273178398609,0.3548509180545807,0.3548509180545807,0.3548509180545807
232,0.037775296717882156,0.049985747784376144,0.01889440417289734,0.3548555374145508,0.3548555374145508,0.3548555374145508
233,0.03856460377573967,0.04808467999100685,0.018345728516578674,0.3547303080558777,0.3547303080558777,0.3547303080558777
234,0.037266746163368225,0.048510968685150146,0.01884925179183483,0.35520139336586,0.35520139336586,0.35520139336586
235,0.03758877515792847,0.049202416092157364,0.02017045207321644,0.35475239157676697,0.35475239157676697,0.35475239157676697
236,0.038629114627838135,0.04931170493364334,0.018044130876660347,0.35435259342193604,0.35435259342193604,0.35435259342193604
237,0.03724057972431183,0.04774142801761627,0.01886015385389328,0.35426706075668335,0.35426706075668335,0.35426706075668335
238,0.038314685225486755,0.0471111424267292,0.017728116363286972,0.35440734028816223,0.35440734028816223,0.35440734028816223
239,0.0379619225859642,0.044843800365924835,0.01967789977788925,0.35412970185279846,0.35412970185279846,0.35412970185279846
240,0.03798236325383186,0.0479649156332016,0.019324272871017456,0.3539736568927765,0.3539736568927765,0.3539736568927765
241,0.03543398529291153,0.04858176410198212,0.01834390126168728,0.35437583923339844,0.35437583923339844,0.35437583923339844
242,0.038925133645534515,0.04779236763715744,0.018100591376423836,0.35399946570396423,0.35399946570396423,0.35399946570396423
243,0.03788890317082405,0.0482257641851902,0.01863054558634758,0.3536681830883026,0.3536681830883026,0.3536681830883026
244,0.03828474506735802,0.04581759124994278,0.018693987280130386,0.3542156517505646,0.3542156517505646,0.3542156517505646
245,0.03708462789654732,0.04695231094956398,0.018047623336315155,0.3535720407962799,0.3535720407962799,0.3535720407962799
246,0.036597032099962234,0.04612653702497482,0.01875271461904049,0.3537611663341522,0.3537611663341522,0.3537611663341522
247,0.037120915949344635,0.04811801388859749,0.018902616575360298,0.35362038016319275,0.35362038016319275,0.35362038016319275
248,0.03585098683834076,0.048708777874708176,0.01855471543967724,0.3533293902873993,0.3533293902873993,0.3533293902873993
