,cerebellum,visualCortex,prefrontalCortex_csv,VCDN,VCDN,VCDN,VCDN
32,0.07499706745147705,0.10054478794336319,0.06416097283363342,0.3672800660133362,0.3672800660133362,0.3672800660133362,0.3672800660133362
33,0.07173836976289749,0.11094748973846436,0.06280229985713959,0.36738431453704834,0.36738431453704834,0.36738431453704834,0.36738431453704834
34,0.07516754418611526,0.1012759730219841,0.06681657582521439,0.3673090636730194,0.3673090636730194,0.3673090636730194,0.3673090636730194
35,0.07219938933849335,0.10188326984643936,0.06739882379770279,0.3667522966861725,0.3667522966861725,0.3667522966861725,0.3667522966861725
36,0.07107008993625641,0.09898828715085983,0.06512851268053055,0.36754149198532104,0.36754149198532104,0.36754149198532104,0.36754149198532104
37,0.07111699879169464,0.09954425692558289,0.06259125471115112,0.36725205183029175,0.36725205183029175,0.36725205183029175,0.36725205183029175
38,0.07004349678754807,0.09727142006158829,0.06369084119796753,0.36722296476364136,0.36722296476364136,0.36722296476364136,0.36722296476364136
39,0.07121303677558899,0.09999578446149826,0.06283195316791534,0.36721286177635193,0.36721286177635193,0.36721286177635193,0.36721286177635193
40,0.07248195260763168,0.09070996940135956,0.06062619015574455,0.36714881658554077,0.36714881658554077,0.36714881658554077,0.36714881658554077
41,0.06765232235193253,0.09030430763959885,0.05668399855494499,0.3673025071620941,0.3673025071620941,0.3673025071620941,0.3673025071620941
42,0.0687149241566658,0.09195520728826523,0.06004248186945915,0.3672332763671875,0.3672332763671875,0.3672332763671875,0.3672332763671875
43,0.06862929463386536,0.09075604379177094,0.05808939039707184,0.3675706386566162,0.3675706386566162,0.3675706386566162,0.3675706386566162
44,0.06643284112215042,0.08644641935825348,0.05632106214761734,0.3674594759941101,0.3674594759941101,0.3674594759941101,0.3674594759941101
45,0.0668267086148262,0.0879501923918724,0.05684727430343628,0.3677757978439331,0.3677757978439331,0.3677757978439331,0.3677757978439331
46,0.0688181221485138,0.09112368524074554,0.05605389177799225,0.3672076165676117,0.3672076165676117,0.3672076165676117,0.3672076165676117
47,0.06880132108926773,0.08751612156629562,0.055662013590335846,0.36682432889938354,0.36682432889938354,0.36682432889938354,0.36682432889938354
48,0.06576811522245407,0.08236454427242279,0.05736492946743965,0.3670634925365448,0.3670634925365448,0.3670634925365448,0.3670634925365448
49,0.06682904809713364,0.08738769590854645,0.053432218730449677,0.3672276437282562,0.3672276437282562,0.3672276437282562,0.3672276437282562
50,0.06697037816047668,0.08315282315015793,0.054675519466400146,0.36752381920814514,0.36752381920814514,0.36752381920814514,0.36752381920814514
51,0.06604588031768799,0.08635154366493225,0.05285078287124634,0.36694130301475525,0.36694130301475525,0.36694130301475525,0.36694130301475525
52,0.0659380629658699,0.08425891399383545,0.05124124512076378,0.3671422600746155,0.3671422600746155,0.3671422600746155,0.3671422600746155
53,0.06368766725063324,0.0820392295718193,0.05186130851507187,0.3669973909854889,0.3669973909854889,0.3669973909854889,0.3669973909854889
54,0.0655231848359108,0.08285369724035263,0.052415139973163605,0.36728909611701965,0.36728909611701965,0.36728909611701965,0.36728909611701965
55,0.06437093019485474,0.08367633074522018,0.05204050615429878,0.367099404335022,0.367099404335022,0.367099404335022,0.367099404335022
56,0.06293550878763199,0.08241647481918335,0.051276784390211105,0.3667071759700775,0.3667071759700775,0.3667071759700775,0.3667071759700775
57,0.06538368761539459,0.08209261298179626,0.051011599600315094,0.36721524596214294,0.36721524596214294,0.36721524596214294,0.36721524596214294
58,0.06327848136425018,0.07977312058210373,0.05007210746407509,0.36703136563301086,0.36703136563301086,0.36703136563301086,0.36703136563301086
59,0.06419136375188828,0.07980017364025116,0.04953079670667648,0.36749380826950073,0.36749380826950073,0.36749380826950073,0.36749380826950073
60,0.06525681912899017,0.07850899547338486,0.04781079292297363,0.36704665422439575,0.36704665422439575,0.36704665422439575,0.36704665422439575
61,0.06334936618804932,0.08289649337530136,0.049665216356515884,0.3668353855609894,0.3668353855609894,0.3668353855609894,0.3668353855609894
62,0.06257770955562592,0.07672181725502014,0.04774492606520653,0.36705148220062256,0.36705148220062256,0.36705148220062256,0.36705148220062256
63,0.06012452393770218,0.07836393266916275,0.047533921897411346,0.3673669397830963,0.3673669397830963,0.3673669397830963,0.3673669397830963
64,0.06297721713781357,0.07986944913864136,0.04570113122463226,0.36714833974838257,0.36714833974838257,0.36714833974838257,0.36714833974838257
65,0.05939668416976929,0.07723740488290787,0.04615034908056259,0.36758607625961304,0.36758607625961304,0.36758607625961304,0.36758607625961304
66,0.060026686638593674,0.07461588084697723,0.04492902755737305,0.36713093519210815,0.36713093519210815,0.36713093519210815,0.36713093519210815
67,0.06021574139595032,0.0790800228714943,0.045419104397296906,0.36703673005104065,0.36703673005104065,0.36703673005104065,0.36703673005104065
68,0.060462795197963715,0.07596806436777115,0.044945575296878815,0.3670124113559723,0.3670124113559723,0.3670124113559723,0.3670124113559723
69,0.0589863657951355,0.07713013142347336,0.042940061539411545,0.36690351366996765,0.36690351366996765,0.36690351366996765,0.36690351366996765
70,0.05941272899508476,0.07859346270561218,0.045369625091552734,0.3666568100452423,0.3666568100452423,0.3666568100452423,0.3666568100452423
71,0.06173958629369736,0.07376959919929504,0.043102946132421494,0.3669701814651489,0.3669701814651489,0.3669701814651489,0.3669701814651489
72,0.060237444937229156,0.0768238976597786,0.04400224611163139,0.3667592704296112,0.3667592704296112,0.3667592704296112,0.3667592704296112
73,0.06027745082974434,0.076333187520504,0.04443475976586342,0.3669614791870117,0.3669614791870117,0.3669614791870117,0.3669614791870117
74,0.060833435505628586,0.07519277930259705,0.041168827563524246,0.3669182062149048,0.3669182062149048,0.3669182062149048,0.3669182062149048
75,0.057315584272146225,0.07148606330156326,0.04143213480710983,0.3665470778942108,0.3665470778942108,0.3665470778942108,0.3665470778942108
76,0.05922224000096321,0.07409873604774475,0.041850268840789795,0.3668254613876343,0.3668254613876343,0.3668254613876343,0.3668254613876343
77,0.061034757643938065,0.07350614666938782,0.040833521634340286,0.36650633811950684,0.36650633811950684,0.36650633811950684,0.36650633811950684
78,0.058554086834192276,0.07290824502706528,0.04199470579624176,0.3666510581970215,0.3666510581970215,0.3666510581970215,0.3666510581970215
79,0.05822122097015381,0.07432669401168823,0.04168066382408142,0.36683064699172974,0.36683064699172974,0.36683064699172974,0.36683064699172974
80,0.058527640998363495,0.07245194911956787,0.040912896394729614,0.3665943741798401,0.3665943741798401,0.3665943741798401,0.3665943741798401
81,0.057421378791332245,0.07242466509342194,0.0383533276617527,0.36633938550949097,0.36633938550949097,0.36633938550949097,0.36633938550949097
82,0.05767511948943138,0.07270742207765579,0.038759250193834305,0.3665176033973694,0.3665176033973694,0.3665176033973694,0.3665176033973694
83,0.05920606479048729,0.07144882529973984,0.03859217092394829,0.36671528220176697,0.36671528220176697,0.36671528220176697,0.36671528220176697
84,0.055920977145433426,0.07186555117368698,0.0385555624961853,0.3661564886569977,0.3661564886569977,0.3661564886569977,0.3661564886569977
85,0.05722127854824066,0.07194654643535614,0.038239169865846634,0.36633676290512085,0.36633676290512085,0.36633676290512085,0.36633676290512085
86,0.05794519558548927,0.0709448829293251,0.037492211908102036,0.3661388158798218,0.3661388158798218,0.3661388158798218,0.3661388158798218
87,0.05623069405555725,0.07136695832014084,0.04005735367536545,0.36622077226638794,0.36622077226638794,0.36622077226638794,0.36622077226638794
88,0.055371686816215515,0.07357866317033768,0.037175364792346954,0.3661917448043823,0.3661917448043823,0.3661917448043823,0.3661917448043823
89,0.05918578803539276,0.07104622572660446,0.03765173628926277,0.3666991889476776,0.3666991889476776,0.3666991889476776,0.3666991889476776
90,0.05490696802735329,0.07049580663442612,0.03657977283000946,0.36663880944252014,0.36663880944252014,0.36663880944252014,0.36663880944252014
91,0.056078337132930756,0.0715034157037735,0.03668377920985222,0.36643117666244507,0.36643117666244507,0.36643117666244507,0.36643117666244507
92,0.05487702786922455,0.07237041741609573,0.03634205088019371,0.3663175702095032,0.3663175702095032,0.3663175702095032,0.3663175702095032
93,0.055285751819610596,0.07077649980783463,0.037238847464323044,0.365822434425354,0.365822434425354,0.365822434425354,0.365822434425354
94,0.053721651434898376,0.06948040425777435,0.03493209928274155,0.3666393756866455,0.3666393756866455,0.3666393756866455,0.3666393756866455
95,0.055217843502759933,0.07174736261367798,0.03395332396030426,0.3661887049674988,0.3661887049674988,0.3661887049674988,0.3661887049674988
96,0.05599301680922508,0.07085995376110077,0.035086099058389664,0.3661710321903229,0.3661710321903229,0.3661710321903229,0.3661710321903229
97,0.05463980510830879,0.06796694546937943,0.03315792977809906,0.3662340044975281,0.3662340044975281,0.3662340044975281,0.3662340044975281
98,0.05431787297129631,0.06978737562894821,0.034351371228694916,0.3660092055797577,0.3660092055797577,0.3660092055797577,0.3660092055797577
99,0.05458715558052063,0.06935162097215652,0.03597109764814377,0.3661961555480957,0.3661961555480957,0.3661961555480957,0.3661961555480957
100,0.054083749651908875,0.06958448886871338,0.033857718110084534,0.36587122082710266,0.36587122082710266,0.36587122082710266,0.36587122082710266
101,0.05460715666413307,0.06773509830236435,0.03320029750466347,0.3658803701400757,0.3658803701400757,0.3658803701400757,0.3658803701400757
102,0.054344579577445984,0.06956477463245392,0.033324431627988815,0.3661063015460968,0.3661063015460968,0.3661063015460968,0.3661063015460968
103,0.05212775245308876,0.06878135353326797,0.03223025053739548,0.3656194508075714,0.3656194508075714,0.3656194508075714,0.3656194508075714
104,0.054021626710891724,0.0702066645026207,0.03263140469789505,0.36593329906463623,0.36593329906463623,0.36593329906463623,0.36593329906463623
105,0.05349147692322731,0.06802818924188614,0.032281141728162766,0.36551791429519653,0.36551791429519653,0.36551791429519653,0.36551791429519653
106,0.05190586298704147,0.07045347988605499,0.03291705623269081,0.36574360728263855,0.36574360728263855,0.36574360728263855,0.36574360728263855
107,0.052129387855529785,0.06905178725719452,0.032061174511909485,0.36564257740974426,0.36564257740974426,0.36564257740974426,0.36564257740974426
108,0.051655467599630356,0.06541331857442856,0.0326765738427639,0.36553066968917847,0.36553066968917847,0.36553066968917847,0.36553066968917847
109,0.05095039680600166,0.06893853843212128,0.032270267605781555,0.36560913920402527,0.36560913920402527,0.36560913920402527,0.36560913920402527
110,0.05113062635064125,0.06644630432128906,0.03143880143761635,0.3655230402946472,0.3655230402946472,0.3655230402946472,0.3655230402946472
111,0.050544366240501404,0.06706908345222473,0.03055449388921261,0.36546656489372253,0.36546656489372253,0.36546656489372253,0.36546656489372253
112,0.05234767124056816,0.06584832817316055,0.031493138521909714,0.36563774943351746,0.36563774943351746,0.36563774943351746,0.36563774943351746
113,0.05117917060852051,0.06582053005695343,0.030576996505260468,0.3654528260231018,0.3654528260231018,0.3654528260231018,0.3654528260231018
114,0.04990150034427643,0.06562501937150955,0.030646750703454018,0.36520105600357056,0.36520105600357056,0.36520105600357056,0.36520105600357056
115,0.0533582866191864,0.06872042268514633,0.030776649713516235,0.3652104437351227,0.3652104437351227,0.3652104437351227,0.3652104437351227
116,0.049703050404787064,0.06604328006505966,0.029270557686686516,0.36526066064834595,0.36526066064834595,0.36526066064834595,0.36526066064834595
117,0.05113058164715767,0.0661306083202362,0.029148133471608162,0.3655552864074707,0.3655552864074707,0.3655552864074707,0.3655552864074707
118,0.050390783697366714,0.06607875972986221,0.029215222224593163,0.36539608240127563,0.36539608240127563,0.36539608240127563,0.36539608240127563
119,0.04818710684776306,0.06461720913648605,0.029238177463412285,0.365383505821228,0.365383505821228,0.365383505821228,0.365383505821228
120,0.050696488469839096,0.06363296508789062,0.028425009921193123,0.3654635548591614,0.3654635548591614,0.3654635548591614,0.3654635548591614
121,0.04932348057627678,0.0646759495139122,0.029061732813715935,0.36498579382896423,0.36498579382896423,0.36498579382896423,0.36498579382896423
122,0.05074288696050644,0.065139539539814,0.02757444605231285,0.36513376235961914,0.36513376235961914,0.36513376235961914,0.36513376235961914
123,0.047431934624910355,0.06514201313257217,0.028398925438523293,0.3651444613933563,0.3651444613933563,0.3651444613933563,0.3651444613933563
124,0.04738032817840576,0.06684556603431702,0.028763603419065475,0.3650881052017212,0.3650881052017212,0.3650881052017212,0.3650881052017212
125,0.049886636435985565,0.06619792431592941,0.028329256922006607,0.36478638648986816,0.36478638648986816,0.36478638648986816,0.36478638648986816
126,0.046580035239458084,0.06346982717514038,0.028900237753987312,0.3649272620677948,0.3649272620677948,0.3649272620677948,0.3649272620677948
127,0.046329155564308167,0.06375904381275177,0.027993403375148773,0.36437055468559265,0.36437055468559265,0.36437055468559265,0.36437055468559265
128,0.04802936688065529,0.06365347653627396,0.029072249308228493,0.3645956814289093,0.3645956814289093,0.3645956814289093,0.3645956814289093
129,0.04744850844144821,0.06267005205154419,0.027925055474042892,0.36486250162124634,0.36486250162124634,0.36486250162124634,0.36486250162124634
130,0.045525941997766495,0.06364046037197113,0.02772049605846405,0.36454614996910095,0.36454614996910095,0.36454614996910095,0.36454614996910095
131,0.04710298404097557,0.06420224905014038,0.02763812430202961,0.36481764912605286,0.36481764912605286,0.36481764912605286,0.36481764912605286
132,0.046471405774354935,0.06418909877538681,0.02755637653172016,0.3647773861885071,0.3647773861885071,0.3647773861885071,0.3647773861885071
133,0.04682617634534836,0.06236216053366661,0.026951847597956657,0.3641095459461212,0.3641095459461212,0.3641095459461212,0.3641095459461212
134,0.04585164412856102,0.06432182341814041,0.026007888838648796,0.36471104621887207,0.36471104621887207,0.36471104621887207,0.36471104621887207
135,0.04569293186068535,0.06469552218914032,0.027099598199129105,0.3645504117012024,0.3645504117012024,0.3645504117012024,0.3645504117012024
136,0.04399671405553818,0.06351642310619354,0.02640228345990181,0.36439353227615356,0.36439353227615356,0.36439353227615356,0.36439353227615356
137,0.04554148018360138,0.06153544783592224,0.025832250714302063,0.36440807580947876,0.36440807580947876,0.36440807580947876,0.36440807580947876
138,0.044915564358234406,0.06331309676170349,0.02523798681795597,0.36424964666366577,0.36424964666366577,0.36424964666366577,0.36424964666366577
139,0.04548021778464317,0.06271344423294067,0.025076910853385925,0.36434030532836914,0.36434030532836914,0.36434030532836914,0.36434030532836914
140,0.04482203722000122,0.06312171369791031,0.025509463623166084,0.3642139434814453,0.3642139434814453,0.3642139434814453,0.3642139434814453
141,0.04657665267586708,0.06182846426963806,0.024230454117059708,0.36406832933425903,0.36406832933425903,0.36406832933425903,0.36406832933425903
142,0.04519650712609291,0.06459950655698776,0.02641213685274124,0.3639720380306244,0.3639720380306244,0.3639720380306244,0.3639720380306244
143,0.04507753252983093,0.0625709667801857,0.024354608729481697,0.3641378581523895,0.3641378581523895,0.3641378581523895,0.3641378581523895
144,0.04273667931556702,0.0626806765794754,0.02628829888999462,0.36383217573165894,0.36383217573165894,0.36383217573165894,0.36383217573165894
145,0.04486507177352905,0.062206003814935684,0.02437848597764969,0.36434751749038696,0.36434751749038696,0.36434751749038696,0.36434751749038696
146,0.04403992369771004,0.06148744001984596,0.023838521912693977,0.3640672266483307,0.3640672266483307,0.3640672266483307,0.3640672266483307
147,0.042596329003572464,0.06214082986116409,0.02457008697092533,0.3638308346271515,0.3638308346271515,0.3638308346271515,0.3638308346271515
148,0.04256261885166168,0.060185518115758896,0.024146052077412605,0.363430380821228,0.363430380821228,0.363430380821228,0.363430380821228
149,0.043804410845041275,0.06100163981318474,0.024762649089097977,0.3638426959514618,0.3638426959514618,0.3638426959514618,0.3638426959514618
150,0.04335174337029457,0.06155526638031006,0.023834748193621635,0.36371010541915894,0.36371010541915894,0.36371010541915894,0.36371010541915894
151,0.04247747361660004,0.058883555233478546,0.025583408772945404,0.36346155405044556,0.36346155405044556,0.36346155405044556,0.36346155405044556
152,0.04340363293886185,0.05816313251852989,0.024861706420779228,0.36364129185676575,0.36364129185676575,0.36364129185676575,0.36364129185676575
153,0.04278494417667389,0.06118934974074364,0.023328425362706184,0.36339566111564636,0.36339566111564636,0.36339566111564636,0.36339566111564636
154,0.04289587214589119,0.0617678202688694,0.02419506572186947,0.36351656913757324,0.36351656913757324,0.36351656913757324,0.36351656913757324
155,0.04314505308866501,0.05855235829949379,0.024366872385144234,0.3634004294872284,0.3634004294872284,0.3634004294872284,0.3634004294872284
156,0.04242454469203949,0.0598863810300827,0.023543838411569595,0.36338749527931213,0.36338749527931213,0.36338749527931213,0.36338749527931213
157,0.04043716564774513,0.058801352977752686,0.02330062910914421,0.3632267415523529,0.3632267415523529,0.3632267415523529,0.3632267415523529
158,0.04192958027124405,0.060192376375198364,0.023113422095775604,0.3634290099143982,0.3634290099143982,0.3634290099143982,0.3634290099143982
159,0.041920557618141174,0.06025413051247597,0.023721178993582726,0.36287158727645874,0.36287158727645874,0.36287158727645874,0.36287158727645874
160,0.04054998606443405,0.0607411228120327,0.02233451046049595,0.36310476064682007,0.36310476064682007,0.36310476064682007,0.36310476064682007
161,0.04126967489719391,0.058630332350730896,0.023880353197455406,0.3630827069282532,0.3630827069282532,0.3630827069282532,0.3630827069282532
162,0.04028357192873955,0.058562181890010834,0.02263551391661167,0.3627930283546448,0.3627930283546448,0.3627930283546448,0.3627930283546448
163,0.04249969869852066,0.05746687948703766,0.023439377546310425,0.36263471841812134,0.36263471841812134,0.36263471841812134,0.36263471841812134
164,0.04002486541867256,0.06085515767335892,0.023633193224668503,0.362699031829834,0.362699031829834,0.362699031829834,0.362699031829834
165,0.040054816752672195,0.06116717308759689,0.023430291563272476,0.36269500851631165,0.36269500851631165,0.36269500851631165,0.36269500851631165
166,0.04047130420804024,0.05866716802120209,0.02245929278433323,0.36289703845977783,0.36289703845977783,0.36289703845977783,0.36289703845977783
167,0.039722416549921036,0.05875026062130928,0.023047171533107758,0.3626030683517456,0.3626030683517456,0.3626030683517456,0.3626030683517456
168,0.04015364497900009,0.058392416685819626,0.022477736696600914,0.36254116892814636,0.36254116892814636,0.36254116892814636,0.36254116892814636
169,0.040248479694128036,0.05869463458657265,0.02253342978656292,0.3625754415988922,0.3625754415988922,0.3625754415988922,0.3625754415988922
170,0.038691747933626175,0.05909333378076553,0.02181127853691578,0.3623725175857544,0.3623725175857544,0.3623725175857544,0.3623725175857544
171,0.04096975177526474,0.05807189643383026,0.02260175533592701,0.36242833733558655,0.36242833733558655,0.36242833733558655,0.36242833733558655
172,0.03857482969760895,0.05879809334874153,0.02178207039833069,0.3624589443206787,0.3624589443206787,0.3624589443206787,0.3624589443206787
173,0.039455294609069824,0.05856645479798317,0.02258036844432354,0.36206892132759094,0.36206892132759094,0.36206892132759094,0.36206892132759094
174,0.04053666442632675,0.05516247823834419,0.02165209874510765,0.3623322546482086,0.3623322546482086,0.3623322546482086,0.3623322546482086
175,0.03860553726553917,0.05716189369559288,0.023226195946335793,0.36232298612594604,0.36232298612594604,0.36232298612594604,0.36232298612594604
176,0.037891365587711334,0.05424799397587776,0.02244771458208561,0.36241352558135986,0.36241352558135986,0.36241352558135986,0.36241352558135986
177,0.038799870759248734,0.05728255212306976,0.022528264671564102,0.3622431457042694,0.3622431457042694,0.3622431457042694,0.3622431457042694
178,0.040318600833415985,0.05789816007018089,0.022041121497750282,0.36172935366630554,0.36172935366630554,0.36172935366630554,0.36172935366630554
179,0.03942401707172394,0.056888874620199203,0.020836923271417618,0.3619665503501892,0.3619665503501892,0.3619665503501892,0.3619665503501892
180,0.037251874804496765,0.05646119266748428,0.02201732061803341,0.36200883984565735,0.36200883984565735,0.36200883984565735,0.36200883984565735
181,0.03934185206890106,0.05649412050843239,0.02199574001133442,0.3616074323654175,0.3616074323654175,0.3616074323654175,0.3616074323654175
182,0.038023386150598526,0.05699401721358299,0.022014355286955833,0.3618781566619873,0.3618781566619873,0.3618781566619873,0.3618781566619873
183,0.038575898855924606,0.05601932480931282,0.02109999768435955,0.36169740557670593,0.36169740557670593,0.36169740557670593,0.36169740557670593
184,0.037685610353946686,0.056541863828897476,0.022382741793990135,0.3616628348827362,0.3616628348827362,0.3616628348827362,0.3616628348827362
185,0.03737922012805939,0.05668732896447182,0.021069126203656197,0.3613291382789612,0.3613291382789612,0.3613291382789612,0.3613291382789612
186,0.03895582631230354,0.05692651495337486,0.021994400769472122,0.361431747674942,0.361431747674942,0.361431747674942,0.361431747674942
187,0.03710869699716568,0.056341446936130524,0.02192164584994316,0.3614216148853302,0.3614216148853302,0.3614216148853302,0.3614216148853302
188,0.036708615720272064,0.05525728687644005,0.021205060184001923,0.3613693416118622,0.3613693416118622,0.3613693416118622,0.3613693416118622
189,0.037537723779678345,0.05476907268166542,0.020963717252016068,0.3610864281654358,0.3610864281654358,0.3610864281654358,0.3610864281654358
190,0.03768095746636391,0.05588121712207794,0.022128110751509666,0.36160147190093994,0.36160147190093994,0.36160147190093994,0.36160147190093994
191,0.03552994132041931,0.05729743838310242,0.02150065451860428,0.3609257638454437,0.3609257638454437,0.3609257638454437,0.3609257638454437
192,0.03639012202620506,0.05595148727297783,0.021015720441937447,0.3610704243183136,0.3610704243183136,0.3610704243183136,0.3610704243183136
193,0.03692266717553139,0.05540790036320686,0.02081688679754734,0.36124923825263977,0.36124923825263977,0.36124923825263977,0.36124923825263977
194,0.0376727394759655,0.05606425553560257,0.02134404145181179,0.3608439862728119,0.3608439862728119,0.3608439862728119,0.3608439862728119
195,0.03640767186880112,0.05376563221216202,0.0209547970443964,0.3611568510532379,0.3611568510532379,0.3611568510532379,0.3611568510532379
196,0.03586097061634064,0.05376340076327324,0.020896313712000847,0.36120107769966125,0.36120107769966125,0.36120107769966125,0.36120107769966125
197,0.03752407059073448,0.05357147380709648,0.021439988166093826,0.3610675632953644,0.3610675632953644,0.3610675632953644,0.3610675632953644
198,0.038235921412706375,0.0532226525247097,0.020070437341928482,0.36059051752090454,0.36059051752090454,0.36059051752090454,0.36059051752090454
199,0.03538971766829491,0.055142611265182495,0.02154340222477913,0.36051473021507263,0.36051473021507263,0.36051473021507263,0.36051473021507263
200,0.036498792469501495,0.05506031960248947,0.021062739193439484,0.3609893321990967,0.3609893321990967,0.3609893321990967,0.3609893321990967
201,0.0355454720556736,0.05369632691144943,0.021063799038529396,0.3603753447532654,0.3603753447532654,0.3603753447532654,0.3603753447532654
202,0.03447273373603821,0.0543084554374218,0.020425066351890564,0.3607027530670166,0.3607027530670166,0.3607027530670166,0.3607027530670166
203,0.03595167025923729,0.054248664528131485,0.021009080111980438,0.3602403402328491,0.3602403402328491,0.3602403402328491,0.3602403402328491
204,0.03570004925131798,0.052275609225034714,0.020330961793661118,0.3603503704071045,0.3603503704071045,0.3603503704071045,0.3603503704071045
205,0.036225516349077225,0.05297740176320076,0.020522210747003555,0.3604254722595215,0.3604254722595215,0.3604254722595215,0.3604254722595215
206,0.03636212274432182,0.053540948778390884,0.020828701555728912,0.36048799753189087,0.36048799753189087,0.36048799753189087,0.36048799753189087
207,0.03488858416676521,0.05402839556336403,0.021328510716557503,0.3601861596107483,0.3601861596107483,0.3601861596107483,0.3601861596107483
208,0.03531539440155029,0.05161381885409355,0.020636752247810364,0.360169380903244,0.360169380903244,0.360169380903244,0.360169380903244
209,0.03395632654428482,0.051485590636730194,0.01994192786514759,0.3601602017879486,0.3601602017879486,0.3601602017879486,0.3601602017879486
210,0.03478362411260605,0.054386381059885025,0.020442064851522446,0.360143780708313,0.360143780708313,0.360143780708313,0.360143780708313
211,0.03440989553928375,0.052779678255319595,0.020161418244242668,0.3602663576602936,0.3602663576602936,0.3602663576602936,0.3602663576602936
212,0.03379254415631294,0.05049233138561249,0.019395900890231133,0.3600410521030426,0.3600410521030426,0.3600410521030426,0.3600410521030426
213,0.035412345081567764,0.05227799713611603,0.021146653220057487,0.35987716913223267,0.35987716913223267,0.35987716913223267,0.35987716913223267
