,cerebellum,visualCortex,prefrontalCortex_csv,VCDN,VCDN,VCDN,VCDN,VCDN
22,0.08825517445802689,0.12032046914100647,0.08234360814094543,0.3712201416492462,0.3712201416492462,0.3712201416492462,0.3712201416492462,0.3712201416492462
23,0.09038813412189484,0.1089354082942009,0.07740329951047897,0.3702315092086792,0.3702315092086792,0.3702315092086792,0.3702315092086792,0.3702315092086792
24,0.08914908021688461,0.11713739484548569,0.07609178125858307,0.37016531825065613,0.37016531825065613,0.37016531825065613,0.37016531825065613,0.37016531825065613
25,0.08605968952178955,0.11137174814939499,0.07624386996030807,0.36972978711128235,0.36972978711128235,0.36972978711128235,0.36972978711128235,0.36972978711128235
26,0.0904373824596405,0.11026410758495331,0.07076138257980347,0.36904776096343994,0.36904776096343994,0.36904776096343994,0.36904776096343994,0.36904776096343994
27,0.08143938332796097,0.10693899542093277,0.07141070812940598,0.369513601064682,0.369513601064682,0.369513601064682,0.369513601064682,0.369513601064682
28,0.08340253680944443,0.10636820644140244,0.0710725411772728,0.37002697587013245,0.37002697587013245,0.37002697587013245,0.37002697587013245,0.37002697587013245
29,0.07781001180410385,0.107821986079216,0.07118549197912216,0.3689590096473694,0.3689590096473694,0.3689590096473694,0.3689590096473694,0.3689590096473694
30,0.08001120388507843,0.10429519414901733,0.0699300467967987,0.37007853388786316,0.37007853388786316,0.37007853388786316,0.37007853388786316,0.37007853388786316
31,0.07890788465738297,0.10893836617469788,0.0665220096707344,0.36923789978027344,0.36923789978027344,0.36923789978027344,0.36923789978027344,0.36923789978027344
32,0.0770769715309143,0.10463164746761322,0.07049774378538132,0.36935630440711975,0.36935630440711975,0.36935630440711975,0.36935630440711975,0.36935630440711975
33,0.07815844565629959,0.1009673923254013,0.06845391541719437,0.37026169896125793,0.37026169896125793,0.37026169896125793,0.37026169896125793,0.37026169896125793
34,0.0790795087814331,0.09831565618515015,0.06477125734090805,0.3698427677154541,0.3698427677154541,0.3698427677154541,0.3698427677154541,0.3698427677154541
35,0.07340162247419357,0.09926988184452057,0.06410530209541321,0.36930450797080994,0.36930450797080994,0.36930450797080994,0.36930450797080994,0.36930450797080994
36,0.07572034001350403,0.09795181453227997,0.06398159265518188,0.36982473731040955,0.36982473731040955,0.36982473731040955,0.36982473731040955,0.36982473731040955
37,0.0731242448091507,0.09613416343927383,0.06498166918754578,0.3685450255870819,0.3685450255870819,0.3685450255870819,0.3685450255870819,0.3685450255870819
38,0.07442888617515564,0.09689270704984665,0.06285426020622253,0.3682161569595337,0.3682161569595337,0.3682161569595337,0.3682161569595337,0.3682161569595337
39,0.07300595194101334,0.0917077288031578,0.061979081481695175,0.3691038191318512,0.3691038191318512,0.3691038191318512,0.3691038191318512,0.3691038191318512
40,0.07395143061876297,0.09934485703706741,0.06375636160373688,0.36862239241600037,0.36862239241600037,0.36862239241600037,0.36862239241600037,0.36862239241600037
41,0.07135926932096481,0.09221324324607849,0.06244605407118797,0.36873140931129456,0.36873140931129456,0.36873140931129456,0.36873140931129456,0.36873140931129456
42,0.07357379794120789,0.08863584697246552,0.060773350298404694,0.36910930275917053,0.36910930275917053,0.36910930275917053,0.36910930275917053,0.36910930275917053
43,0.07115630060434341,0.09699603170156479,0.06079357862472534,0.3678397238254547,0.3678397238254547,0.3678397238254547,0.3678397238254547,0.3678397238254547
44,0.07342872023582458,0.09286137670278549,0.057393629103899,0.36837634444236755,0.36837634444236755,0.36837634444236755,0.36837634444236755,0.36837634444236755
45,0.07226510345935822,0.09032958745956421,0.05752065032720566,0.3677154779434204,0.3677154779434204,0.3677154779434204,0.3677154779434204,0.3677154779434204
46,0.07043170928955078,0.09137649089097977,0.05817920342087746,0.3673859238624573,0.3673859238624573,0.3673859238624573,0.3673859238624573,0.3673859238624573
47,0.07059185951948166,0.09014187008142471,0.05578294023871422,0.36879783868789673,0.36879783868789673,0.36879783868789673,0.36879783868789673,0.36879783868789673
48,0.07153261452913284,0.08912347257137299,0.05646679550409317,0.3678813576698303,0.3678813576698303,0.3678813576698303,0.3678813576698303,0.3678813576698303
49,0.06741771847009659,0.08850827068090439,0.056167054921388626,0.36714351177215576,0.36714351177215576,0.36714351177215576,0.36714351177215576,0.36714351177215576
50,0.0706520825624466,0.0835564061999321,0.054848283529281616,0.36751702427864075,0.36751702427864075,0.36751702427864075,0.36751702427864075,0.36751702427864075
51,0.06615478545427322,0.08945607393980026,0.053086794912815094,0.36777758598327637,0.36777758598327637,0.36777758598327637,0.36777758598327637,0.36777758598327637
52,0.06706608831882477,0.08922149240970612,0.0529700331389904,0.36768484115600586,0.36768484115600586,0.36768484115600586,0.36768484115600586,0.36768484115600586
53,0.0679544061422348,0.08638753741979599,0.05544598400592804,0.3676116466522217,0.3676116466522217,0.3676116466522217,0.3676116466522217,0.3676116466522217
54,0.06826094537973404,0.08699624240398407,0.051210638135671616,0.3667013645172119,0.3667013645172119,0.3667013645172119,0.3667013645172119,0.3667013645172119
55,0.06924980878829956,0.08877123147249222,0.05294738709926605,0.36719566583633423,0.36719566583633423,0.36719566583633423,0.36719566583633423,0.36719566583633423
56,0.06577590852975845,0.08355870097875595,0.052877914160490036,0.36670783162117004,0.36670783162117004,0.36670783162117004,0.36670783162117004,0.36670783162117004
57,0.06828106194734573,0.08155945688486099,0.051449548453092575,0.3665251135826111,0.3665251135826111,0.3665251135826111,0.3665251135826111,0.3665251135826111
58,0.06688322126865387,0.086085744202137,0.049593549221754074,0.3662167489528656,0.3662167489528656,0.3662167489528656,0.3662167489528656,0.3662167489528656
59,0.06453368812799454,0.0840509831905365,0.05085881054401398,0.3669210970401764,0.3669210970401764,0.3669210970401764,0.3669210970401764,0.3669210970401764
60,0.06357784569263458,0.08344800770282745,0.04997289553284645,0.3669956624507904,0.3669956624507904,0.3669956624507904,0.3669956624507904,0.3669956624507904
61,0.0649978369474411,0.0835222601890564,0.04848087951540947,0.366382360458374,0.366382360458374,0.366382360458374,0.366382360458374,0.366382360458374
62,0.06680134683847427,0.08452742546796799,0.04892139881849289,0.36622563004493713,0.36622563004493713,0.36622563004493713,0.36622563004493713,0.36622563004493713
63,0.06424539536237717,0.08077775686979294,0.0476350262761116,0.36581969261169434,0.36581969261169434,0.36581969261169434,0.36581969261169434,0.36581969261169434
64,0.06270402669906616,0.08034566044807434,0.045792702585458755,0.36619195342063904,0.36619195342063904,0.36619195342063904,0.36619195342063904,0.36619195342063904
65,0.06477104127407074,0.08069385588169098,0.046855274587869644,0.36503952741622925,0.36503952741622925,0.36503952741622925,0.36503952741622925,0.36503952741622925
66,0.0627945065498352,0.08264771848917007,0.04721459746360779,0.36561110615730286,0.36561110615730286,0.36561110615730286,0.36561110615730286,0.36561110615730286
67,0.06556630879640579,0.08308427035808563,0.04547538608312607,0.3655197322368622,0.3655197322368622,0.3655197322368622,0.3655197322368622,0.3655197322368622
68,0.06188082695007324,0.07830364257097244,0.04706132784485817,0.3651011884212494,0.3651011884212494,0.3651011884212494,0.3651011884212494,0.3651011884212494
69,0.06201040372252464,0.07834470272064209,0.044179003685712814,0.3651219308376312,0.3651219308376312,0.3651219308376312,0.3651219308376312,0.3651219308376312
70,0.06134750321507454,0.0779927670955658,0.044837404042482376,0.365588903427124,0.365588903427124,0.365588903427124,0.365588903427124,0.365588903427124
71,0.06321495026350021,0.07798442989587784,0.04484179615974426,0.3652423620223999,0.3652423620223999,0.3652423620223999,0.3652423620223999,0.3652423620223999
72,0.06211068481206894,0.07991423457860947,0.04535974562168121,0.3646325170993805,0.3646325170993805,0.3646325170993805,0.3646325170993805,0.3646325170993805
73,0.061425600200891495,0.07825388014316559,0.04353894665837288,0.36469683051109314,0.36469683051109314,0.36469683051109314,0.36469683051109314,0.36469683051109314
74,0.06169416010379791,0.07711227983236313,0.04351349174976349,0.36485809087753296,0.36485809087753296,0.36485809087753296,0.36485809087753296,0.36485809087753296
75,0.06307363510131836,0.07876326143741608,0.04292532801628113,0.36468595266342163,0.36468595266342163,0.36468595266342163,0.36468595266342163,0.36468595266342163
76,0.06530117243528366,0.07764541357755661,0.04326803609728813,0.36454400420188904,0.36454400420188904,0.36454400420188904,0.36454400420188904,0.36454400420188904
77,0.06331577152013779,0.0745658203959465,0.039584022015333176,0.36449283361434937,0.36449283361434937,0.36449283361434937,0.36449283361434937,0.36449283361434937
78,0.06057363376021385,0.07936418801546097,0.04108031839132309,0.3653203547000885,0.3653203547000885,0.3653203547000885,0.3653203547000885,0.3653203547000885
79,0.06161019578576088,0.07635437697172165,0.042411841452121735,0.36433765292167664,0.36433765292167664,0.36433765292167664,0.36433765292167664,0.36433765292167664
80,0.062476322054862976,0.07616829872131348,0.040396664291620255,0.36395546793937683,0.36395546793937683,0.36395546793937683,0.36395546793937683,0.36395546793937683
81,0.06048668548464775,0.07466326653957367,0.041147153824567795,0.3643808960914612,0.3643808960914612,0.3643808960914612,0.3643808960914612,0.3643808960914612
82,0.05927276611328125,0.07342124730348587,0.04142476245760918,0.3639792203903198,0.3639792203903198,0.3639792203903198,0.3639792203903198,0.3639792203903198
83,0.0589718222618103,0.0772915706038475,0.04015696421265602,0.36429017782211304,0.36429017782211304,0.36429017782211304,0.36429017782211304,0.36429017782211304
84,0.058731649070978165,0.07294752448797226,0.040701255202293396,0.3636818826198578,0.3636818826198578,0.3636818826198578,0.3636818826198578,0.3636818826198578
85,0.05898755043745041,0.07433798909187317,0.03804648667573929,0.3631340265274048,0.3631340265274048,0.3631340265274048,0.3631340265274048,0.3631340265274048
86,0.06102227047085762,0.0763639435172081,0.041573021560907364,0.3636287450790405,0.3636287450790405,0.3636287450790405,0.3636287450790405,0.3636287450790405
87,0.0621543824672699,0.07567259669303894,0.03844578564167023,0.36331894993782043,0.36331894993782043,0.36331894993782043,0.36331894993782043,0.36331894993782043
88,0.058291833847761154,0.07352843135595322,0.03671520948410034,0.3637846112251282,0.3637846112251282,0.3637846112251282,0.3637846112251282,0.3637846112251282
89,0.05837543308734894,0.07539667189121246,0.03726529702544212,0.3632597029209137,0.3632597029209137,0.3632597029209137,0.3632597029209137,0.3632597029209137
90,0.0580439455807209,0.07243676483631134,0.03782982379198074,0.36295440793037415,0.36295440793037415,0.36295440793037415,0.36295440793037415,0.36295440793037415
91,0.05764451250433922,0.0720783919095993,0.036688704043626785,0.3626197874546051,0.3626197874546051,0.3626197874546051,0.3626197874546051,0.3626197874546051
92,0.06089308485388756,0.07211491465568542,0.03684474527835846,0.3629741966724396,0.3629741966724396,0.3629741966724396,0.3629741966724396,0.3629741966724396
93,0.060136254876852036,0.07505253702402115,0.03691794350743294,0.3635411560535431,0.3635411560535431,0.3635411560535431,0.3635411560535431,0.3635411560535431
94,0.05896440148353577,0.07280901074409485,0.037404369562864304,0.36316442489624023,0.36316442489624023,0.36316442489624023,0.36316442489624023,0.36316442489624023
95,0.057805225253105164,0.07347555458545685,0.03552982211112976,0.36299076676368713,0.36299076676368713,0.36299076676368713,0.36299076676368713,0.36299076676368713
96,0.05775536224246025,0.0719485804438591,0.03503580018877983,0.3623863458633423,0.3623863458633423,0.3623863458633423,0.3623863458633423,0.3623863458633423
97,0.05937013775110245,0.07428251951932907,0.036588121205568314,0.36206361651420593,0.36206361651420593,0.36206361651420593,0.36206361651420593,0.36206361651420593
98,0.05558975413441658,0.07195305079221725,0.03482742980122566,0.36265090107917786,0.36265090107917786,0.36265090107917786,0.36265090107917786,0.36265090107917786
99,0.056859247386455536,0.07256487756967545,0.033548858016729355,0.36239948868751526,0.36239948868751526,0.36239948868751526,0.36239948868751526,0.36239948868751526
100,0.05650120601058006,0.07044893503189087,0.03441000357270241,0.3626154065132141,0.3626154065132141,0.3626154065132141,0.3626154065132141,0.3626154065132141
101,0.05732746422290802,0.06914950162172318,0.03336431831121445,0.3620474636554718,0.3620474636554718,0.3620474636554718,0.3620474636554718,0.3620474636554718
102,0.05785359814763069,0.0683353915810585,0.034812040627002716,0.3615401089191437,0.3615401089191437,0.3615401089191437,0.3615401089191437,0.3615401089191437
103,0.05663266032934189,0.07056150585412979,0.03375842794775963,0.36198440194129944,0.36198440194129944,0.36198440194129944,0.36198440194129944,0.36198440194129944
104,0.056273698806762695,0.07102847099304199,0.03246019408106804,0.3617331385612488,0.3617331385612488,0.3617331385612488,0.3617331385612488,0.3617331385612488
105,0.05545967072248459,0.07017572224140167,0.03267139196395874,0.36156290769577026,0.36156290769577026,0.36156290769577026,0.36156290769577026,0.36156290769577026
106,0.056134581565856934,0.07022754102945328,0.031950220465660095,0.36127546429634094,0.36127546429634094,0.36127546429634094,0.36127546429634094,0.36127546429634094
107,0.05590767413377762,0.07278237491846085,0.032367974519729614,0.3615703880786896,0.3615703880786896,0.3615703880786896,0.3615703880786896,0.3615703880786896
108,0.056519340723752975,0.06946828961372375,0.030715683475136757,0.36108994483947754,0.36108994483947754,0.36108994483947754,0.36108994483947754,0.36108994483947754
109,0.052384357899427414,0.06952328234910965,0.03177674487233162,0.3608417212963104,0.3608417212963104,0.3608417212963104,0.3608417212963104,0.3608417212963104
110,0.054643891751766205,0.0699944868683815,0.030987853184342384,0.36113882064819336,0.36113882064819336,0.36113882064819336,0.36113882064819336,0.36113882064819336
111,0.05729550123214722,0.07062390446662903,0.03135179728269577,0.3607979714870453,0.3607979714870453,0.3607979714870453,0.3607979714870453,0.3607979714870453
112,0.053668927401304245,0.07007201761007309,0.030914509668946266,0.36081138253211975,0.36081138253211975,0.36081138253211975,0.36081138253211975,0.36081138253211975
113,0.055984292179346085,0.06854056566953659,0.030655477195978165,0.36077526211738586,0.36077526211738586,0.36077526211738586,0.36077526211738586,0.36077526211738586
114,0.05594288930296898,0.06884852796792984,0.0300759244710207,0.36058706045150757,0.36058706045150757,0.36058706045150757,0.36058706045150757,0.36058706045150757
115,0.051821306347846985,0.06809741258621216,0.02913030795753002,0.3606160581111908,0.3606160581111908,0.3606160581111908,0.3606160581111908,0.3606160581111908
116,0.05467807129025459,0.0698268711566925,0.02987653575837612,0.3608635365962982,0.3608635365962982,0.3608635365962982,0.3608635365962982,0.3608635365962982
117,0.05349341034889221,0.06741657108068466,0.029049649834632874,0.3604867458343506,0.3604867458343506,0.3604867458343506,0.3604867458343506,0.3604867458343506
118,0.052519790828228,0.06714648008346558,0.0303196981549263,0.35993850231170654,0.35993850231170654,0.35993850231170654,0.35993850231170654,0.35993850231170654
119,0.052245646715164185,0.06768372654914856,0.029058465734124184,0.35972920060157776,0.35972920060157776,0.35972920060157776,0.35972920060157776,0.35972920060157776
120,0.05290102958679199,0.06892269849777222,0.02852080576121807,0.3598746359348297,0.3598746359348297,0.3598746359348297,0.3598746359348297,0.3598746359348297
121,0.05450298264622688,0.06755517423152924,0.028472328558564186,0.3596304655075073,0.3596304655075073,0.3596304655075073,0.3596304655075073,0.3596304655075073
122,0.052412718534469604,0.06712358444929123,0.02860534004867077,0.3599013090133667,0.3599013090133667,0.3599013090133667,0.3599013090133667,0.3599013090133667
123,0.051817767322063446,0.06780143827199936,0.02805589884519577,0.35939934849739075,0.35939934849739075,0.35939934849739075,0.35939934849739075,0.35939934849739075
124,0.0525549091398716,0.06619175523519516,0.028449272736907005,0.3592219054698944,0.3592219054698944,0.3592219054698944,0.3592219054698944,0.3592219054698944
125,0.050629064440727234,0.06636978685855865,0.029235726222395897,0.35928571224212646,0.35928571224212646,0.35928571224212646,0.35928571224212646,0.35928571224212646
126,0.05058304965496063,0.06687325239181519,0.029199758544564247,0.35925671458244324,0.35925671458244324,0.35925671458244324,0.35925671458244324,0.35925671458244324
127,0.052273645997047424,0.06654603779315948,0.028362855315208435,0.3589839041233063,0.3589839041233063,0.3589839041233063,0.3589839041233063,0.3589839041233063
128,0.05069708824157715,0.06593488901853561,0.02755609154701233,0.35878217220306396,0.35878217220306396,0.35878217220306396,0.35878217220306396,0.35878217220306396
129,0.05004863068461418,0.0662647932767868,0.02744169533252716,0.3588014841079712,0.3588014841079712,0.3588014841079712,0.3588014841079712,0.3588014841079712
130,0.051557786762714386,0.065171979367733,0.02613414265215397,0.35856372117996216,0.35856372117996216,0.35856372117996216,0.35856372117996216,0.35856372117996216
131,0.04950376972556114,0.06563069671392441,0.027539709582924843,0.3584381639957428,0.3584381639957428,0.3584381639957428,0.3584381639957428,0.3584381639957428
132,0.050713662058115005,0.0634516179561615,0.027393100783228874,0.3588145971298218,0.3588145971298218,0.3588145971298218,0.3588145971298218,0.3588145971298218
133,0.050362635403871536,0.06541202962398529,0.02739022858440876,0.35932379961013794,0.35932379961013794,0.35932379961013794,0.35932379961013794,0.35932379961013794
134,0.04932205751538277,0.06551522016525269,0.027504408732056618,0.35835590958595276,0.35835590958595276,0.35835590958595276,0.35835590958595276,0.35835590958595276
135,0.050138168036937714,0.06728366017341614,0.02687123790383339,0.35809096693992615,0.35809096693992615,0.35809096693992615,0.35809096693992615,0.35809096693992615
136,0.049032896757125854,0.06406238675117493,0.0271445382386446,0.3574620187282562,0.3574620187282562,0.3574620187282562,0.3574620187282562,0.3574620187282562
137,0.049976006150245667,0.06794238090515137,0.026529183611273766,0.35754701495170593,0.35754701495170593,0.35754701495170593,0.35754701495170593,0.35754701495170593
138,0.04960162192583084,0.06538014858961105,0.0251750610768795,0.3573528528213501,0.3573528528213501,0.3573528528213501,0.3573528528213501,0.3573528528213501
139,0.04777354374527931,0.06521923840045929,0.026112129911780357,0.35727542638778687,0.35727542638778687,0.35727542638778687,0.35727542638778687,0.35727542638778687
140,0.04938742145895958,0.06241161748766899,0.025142505764961243,0.3575287163257599,0.3575287163257599,0.3575287163257599,0.3575287163257599,0.3575287163257599
141,0.048804037272930145,0.06405157595872879,0.02526690810918808,0.35708150267601013,0.35708150267601013,0.35708150267601013,0.35708150267601013,0.35708150267601013
142,0.04804035648703575,0.0647955909371376,0.026030100882053375,0.35719677805900574,0.35719677805900574,0.35719677805900574,0.35719677805900574,0.35719677805900574
143,0.04697394743561745,0.06455716490745544,0.026353243738412857,0.3573741316795349,0.3573741316795349,0.3573741316795349,0.3573741316795349,0.3573741316795349
144,0.04690728709101677,0.06472355872392654,0.024868950247764587,0.35713157057762146,0.35713157057762146,0.35713157057762146,0.35713157057762146,0.35713157057762146
145,0.049346327781677246,0.06625861674547195,0.025378508493304253,0.35721996426582336,0.35721996426582336,0.35721996426582336,0.35721996426582336,0.35721996426582336
146,0.04813593998551369,0.0627780556678772,0.024892663583159447,0.3574164807796478,0.3574164807796478,0.3574164807796478,0.3574164807796478,0.3574164807796478
147,0.046917907893657684,0.0637657642364502,0.024675676599144936,0.3570801615715027,0.3570801615715027,0.3570801615715027,0.3570801615715027,0.3570801615715027
148,0.046531014144420624,0.06271428614854813,0.024596506729722023,0.35668081045150757,0.35668081045150757,0.35668081045150757,0.35668081045150757,0.35668081045150757
149,0.047052592039108276,0.06186278909444809,0.025658736005425453,0.35652682185173035,0.35652682185173035,0.35652682185173035,0.35652682185173035,0.35652682185173035
150,0.04842405021190643,0.06235877797007561,0.024766214191913605,0.35625898838043213,0.35625898838043213,0.35625898838043213,0.35625898838043213,0.35625898838043213
151,0.04799735173583031,0.05944891273975372,0.02543107606470585,0.35592225193977356,0.35592225193977356,0.35592225193977356,0.35592225193977356,0.35592225193977356
152,0.047320228070020676,0.06368951499462128,0.02554156444966793,0.35611048340797424,0.35611048340797424,0.35611048340797424,0.35611048340797424,0.35611048340797424
153,0.0457291342318058,0.06187409907579422,0.024847006425261497,0.3561098277568817,0.3561098277568817,0.3561098277568817,0.3561098277568817,0.3561098277568817
154,0.047338709235191345,0.0619528591632843,0.023158730939030647,0.3557809591293335,0.3557809591293335,0.3557809591293335,0.3557809591293335,0.3557809591293335
155,0.04693164303898811,0.06185702979564667,0.025076989084482193,0.3555763363838196,0.3555763363838196,0.3555763363838196,0.3555763363838196,0.3555763363838196
156,0.04428591579198837,0.06376669555902481,0.02456853911280632,0.3558751344680786,0.3558751344680786,0.3558751344680786,0.3558751344680786,0.3558751344680786
157,0.045677196234464645,0.06299561262130737,0.02495880238711834,0.35564836859703064,0.35564836859703064,0.35564836859703064,0.35564836859703064,0.35564836859703064
158,0.04605132341384888,0.06273697316646576,0.022466028109192848,0.3556443452835083,0.3556443452835083,0.3556443452835083,0.3556443452835083,0.3556443452835083
159,0.04597374424338341,0.06128960847854614,0.024065865203738213,0.355220228433609,0.355220228433609,0.355220228433609,0.355220228433609,0.355220228433609
160,0.045421574264764786,0.06060975790023804,0.024118641391396523,0.35553228855133057,0.35553228855133057,0.35553228855133057,0.35553228855133057,0.35553228855133057
161,0.044757626950740814,0.06310667097568512,0.024115977808833122,0.3556092083454132,0.3556092083454132,0.3556092083454132,0.3556092083454132,0.3556092083454132
162,0.044911377131938934,0.06243790686130524,0.024059897288680077,0.35510578751564026,0.35510578751564026,0.35510578751564026,0.35510578751564026,0.35510578751564026
163,0.04552781954407692,0.06305897235870361,0.022842833772301674,0.35460349917411804,0.35460349917411804,0.35460349917411804,0.35460349917411804,0.35460349917411804
164,0.04369823634624481,0.05998830869793892,0.02354784496128559,0.3549426794052124,0.3549426794052124,0.3549426794052124,0.3549426794052124,0.3549426794052124
165,0.04362935572862625,0.05996960029006004,0.022887760773301125,0.3543667793273926,0.3543667793273926,0.3543667793273926,0.3543667793273926,0.3543667793273926
166,0.044914428144693375,0.061851512640714645,0.022923557087779045,0.3545774817466736,0.3545774817466736,0.3545774817466736,0.3545774817466736,0.3545774817466736
167,0.04442140460014343,0.058368273079395294,0.02350158803164959,0.35481417179107666,0.35481417179107666,0.35481417179107666,0.35481417179107666,0.35481417179107666
168,0.0436873622238636,0.06158267334103584,0.022281227633357048,0.3544667363166809,0.3544667363166809,0.3544667363166809,0.3544667363166809,0.3544667363166809
169,0.044143758714199066,0.05957261845469475,0.02316848188638687,0.35435447096824646,0.35435447096824646,0.35435447096824646,0.35435447096824646,0.35435447096824646
170,0.04393415153026581,0.0599859356880188,0.022368231788277626,0.35420292615890503,0.35420292615890503,0.35420292615890503,0.35420292615890503,0.35420292615890503
171,0.0446031391620636,0.06108925864100456,0.021533450111746788,0.3541902005672455,0.3541902005672455,0.3541902005672455,0.3541902005672455,0.3541902005672455
172,0.0436086468398571,0.06008359417319298,0.02263627015054226,0.3536856770515442,0.3536856770515442,0.3536856770515442,0.3536856770515442,0.3536856770515442
173,0.04227253794670105,0.060049183666706085,0.022205771878361702,0.3536373972892761,0.3536373972892761,0.3536373972892761,0.3536373972892761,0.3536373972892761
174,0.04368137568235397,0.05741076543927193,0.022230951115489006,0.35373568534851074,0.35373568534851074,0.35373568534851074,0.35373568534851074,0.35373568534851074
175,0.04328657686710358,0.05668637156486511,0.02238023281097412,0.3534679710865021,0.3534679710865021,0.3534679710865021,0.3534679710865021,0.3534679710865021
176,0.04182691127061844,0.05784498155117035,0.022061286494135857,0.35365453362464905,0.35365453362464905,0.35365453362464905,0.35365453362464905,0.35365453362464905
177,0.04240463301539421,0.05774140730500221,0.021637888625264168,0.3532567322254181,0.3532567322254181,0.3532567322254181,0.3532567322254181,0.3532567322254181
178,0.042957983911037445,0.05862225219607353,0.022270359098911285,0.35318562388420105,0.35318562388420105,0.35318562388420105,0.35318562388420105,0.35318562388420105
179,0.04280122369527817,0.05836941674351692,0.022321650758385658,0.35321587324142456,0.35321587324142456,0.35321587324142456,0.35321587324142456,0.35321587324142456
180,0.040793225169181824,0.06005025655031204,0.02161981165409088,0.3525662422180176,0.3525662422180176,0.3525662422180176,0.3525662422180176,0.3525662422180176
181,0.04159644991159439,0.059929292649030685,0.021284060552716255,0.3529963791370392,0.3529963791370392,0.3529963791370392,0.3529963791370392,0.3529963791370392
182,0.04061343893408775,0.05728099122643471,0.02143467217683792,0.35276564955711365,0.35276564955711365,0.35276564955711365,0.35276564955711365,0.35276564955711365
183,0.042011894285678864,0.05776872858405113,0.021933458745479584,0.3529467284679413,0.3529467284679413,0.3529467284679413,0.3529467284679413,0.3529467284679413
184,0.04136887192726135,0.05837288126349449,0.02133619226515293,0.35289666056632996,0.35289666056632996,0.35289666056632996,0.35289666056632996,0.35289666056632996
185,0.04169080778956413,0.058721281588077545,0.02150832861661911,0.352355033159256,0.352355033159256,0.352355033159256,0.352355033159256,0.352355033159256
186,0.040880728513002396,0.05969291925430298,0.021432681009173393,0.3525729477405548,0.3525729477405548,0.3525729477405548,0.3525729477405548,0.3525729477405548
187,0.04240573197603226,0.05867178365588188,0.02145485207438469,0.35235849022865295,0.35235849022865295,0.35235849022865295,0.35235849022865295,0.35235849022865295
