index,meth,VCDN
0,0.10751757025718689,0.3779347538948059
1,683.044189453125,0.3266433775424957
2,33.88401412963867,0.3345147371292114
3,4.534897327423096,0.3776784837245941
4,259.5296936035156,0.33636346459388733
5,0.4801628887653351,0.3266282379627228
6,110.39909362792969,0.32662323117256165
7,56.05159378051758,0.32897529006004333
8,1.6503715515136719,0.3769506812095642
9,21.642494201660156,0.37725314497947693
10,56.84821319580078,0.3771723508834839
11,43.47971725463867,0.3763136863708496
12,12.529029846191406,0.3398173749446869
13,0.33281829953193665,0.3266405463218689
14,8.138996124267578,0.32657933235168457
15,18.806564331054688,0.32657572627067566
16,18.747385025024414,0.3267393708229065
17,9.018205642700195,0.3290534019470215
18,1.1389919519424438,0.3618999123573303
19,1.719761610031128,0.374614953994751
20,7.791858196258545,0.37591174244880676
21,12.178464889526367,0.3754326403141022
22,10.690162658691406,0.37162935733795166
23,5.098343372344971,0.3516213297843933
24,0.7185645699501038,0.32898983359336853
25,1.2866714000701904,0.3263251483440399
26,4.859977722167969,0.3265121579170227
27,6.90733003616333,0.32731080055236816
28,4.912839412689209,0.3283858001232147
29,1.7595468759536743,0.34188827872276306
30,0.3731911778450012,0.3586270213127136
31,1.6752668619155884,0.36799630522727966
32,3.589229106903076,0.36896151304244995
33,3.8692378997802734,0.364213764667511
34,2.4464111328125,0.352449893951416
35,0.7325317859649658,0.3334640562534332
36,0.505702793598175,0.3276144862174988
37,1.5777071714401245,0.32814228534698486
38,2.428799867630005,0.3278474807739258
39,2.023268938064575,0.3319712281227112
40,0.9284051656723022,0.3383880853652954
41,0.36981427669525146,0.3486286997795105
42,0.7240899205207825,0.35507938265800476
43,1.4017724990844727,0.3591548800468445
44,1.486851692199707,0.3553118407726288
45,0.9933781623840332,0.34459927678108215
46,0.41130608320236206,0.33364173769950867
47,0.4114393889904022,0.3308207392692566
48,0.8471839427947998,0.3296065628528595
49,1.079185128211975,0.3314887285232544
50,0.8656981587409973,0.33570361137390137
51,0.46089866757392883,0.3403664231300354
52,0.3681051433086395,0.34494444727897644
53,0.5804573893547058,0.35045984387397766
54,0.7271792888641357,0.35013601183891296
55,0.667946994304657,0.3411690592765808
56,0.4281339943408966,0.3348584771156311
57,0.34118685126304626,0.3321666717529297
58,0.4234386086463928,0.3320256769657135
59,0.5347217917442322,0.33354514837265015
60,0.5430556535720825,0.33445772528648376
61,0.4003962278366089,0.33723118901252747
62,0.32402676343917847,0.343852162361145
63,0.3681804835796356,0.3452800214290619
64,0.45757001638412476,0.3431245684623718
65,0.43547841906547546,0.33949559926986694
66,0.3570357859134674,0.33796536922454834
67,0.3224634826183319,0.33408811688423157
68,0.3485812246799469,0.3371884822845459
69,0.38999515771865845,0.33328935503959656
70,0.3808746635913849,0.33438822627067566
71,0.35429245233535767,0.3361058533191681
72,0.29975154995918274,0.3417496681213379
73,0.32124367356300354,0.34204307198524475
74,0.3487781584262848,0.33809226751327515
75,0.34794554114341736,0.33823955059051514
76,0.3118022382259369,0.337313711643219
77,0.3042629063129425,0.3381028473377228
78,0.3029162585735321,0.33331748843193054
79,0.3247016668319702,0.332849383354187
80,0.31612101197242737,0.333082914352417
81,0.2819289267063141,0.3397658169269562
82,0.28318944573402405,0.3417046070098877
83,0.2984734773635864,0.33748891949653625
84,0.31440025568008423,0.33635613322257996
85,0.2936612367630005,0.3364037871360779
86,0.2807348668575287,0.33522751927375793
87,0.28423386812210083,0.3346172273159027
88,0.29585376381874084,0.33607470989227295
89,0.2922881841659546,0.3361028730869293
90,0.2841419577598572,0.3374773859977722
91,0.2701912522315979,0.3376576006412506
92,0.2720506489276886,0.3361293077468872
93,0.28088974952697754,0.337119996547699
94,0.28670310974121094,0.339197039604187
95,0.26986750960350037,0.33726412057876587
96,0.2603470981121063,0.33460986614227295
97,0.2689453065395355,0.3348644971847534
98,0.2724496126174927,0.33681419491767883
99,0.27456822991371155,0.33526238799095154
100,0.26578205823898315,0.33527109026908875
101,0.262932151556015,0.3384200930595398
102,0.26508259773254395,0.33963122963905334
103,0.2639400064945221,0.33505162596702576
104,0.2551577091217041,0.335055947303772
105,0.2566666305065155,0.33558136224746704
106,0.25510063767433167,0.33592307567596436
107,0.2576170563697815,0.3354410231113434
108,0.25292617082595825,0.33543017506599426
109,0.24442438781261444,0.333368718624115
110,0.24817752838134766,0.3389389216899872
111,0.2529284656047821,0.33585408329963684
112,0.2445313036441803,0.3359817862510681
113,0.24925130605697632,0.3349497318267822
114,0.250277578830719,0.33545124530792236
115,0.23786601424217224,0.3355311453342438
116,0.22759641706943512,0.33370351791381836
117,0.23356926441192627,0.3376028835773468
118,0.23159970343112946,0.33483725786209106
119,0.23330730199813843,0.3347555696964264
120,0.2334723174571991,0.33434897661209106
121,0.24096053838729858,0.3358530104160309
122,0.22970634698867798,0.33487147092819214
123,0.22173012793064117,0.3339114189147949
124,0.22778569161891937,0.3337099552154541
125,0.22316484153270721,0.33643224835395813
126,0.22251780331134796,0.33674153685569763
127,0.2262936681509018,0.335081547498703
