index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.21626794258373205,0.1163310230087893,0.15217391304347827,0.04019688269073011,0.0,0.8995215311004785,0.014354066985645933,0.1674641148325359,0.0,0.0,0.8995215311004785,0.014354066985645933,0.1674641148325359,0.0
50,0.23540669856459331,0.15617097955807635,0.5434782608695652,0.4215513133181958,0.0430622009569378,0.569377990430622,0.0,0.5502392344497608,0.014354066985645933,0.0430622009569378,0.569377990430622,0.0,0.5502392344497608,0.014354066985645933
100,0.507177033492823,0.4397977110148294,0.6358695652173914,0.5737813556980162,0.8277511961722488,0.9569377990430622,0.03349282296650718,0.569377990430622,0.14832535885167464,0.8277511961722488,0.9569377990430622,0.03349282296650718,0.569377990430622,0.14832535885167464
150,0.7052631578947368,0.6930964273780683,0.6358695652173914,0.6329806214317084,0.8851674641148325,0.9952153110047847,0.6602870813397129,0.5454545454545454,0.44019138755980863,0.8851674641148325,0.9952153110047847,0.6602870813397129,0.5454545454545454,0.44019138755980863
200,0.8133971291866029,0.8050085519412365,0.6413043478260869,0.6368387420150452,0.9234449760765551,0.9904306220095693,0.9330143540669856,0.5406698564593302,0.6794258373205742,0.9234449760765551,0.9904306220095693,0.9330143540669856,0.5406698564593302,0.6794258373205742
250,0.8545454545454545,0.8451367056192556,0.6793478260869565,0.6762086311754836,0.9521531100478469,0.9952153110047847,0.9617224880382775,0.5119617224880383,0.8516746411483254,0.9521531100478469,0.9952153110047847,0.9617224880382775,0.5119617224880383,0.8516746411483254
300,0.8746411483253589,0.8649909844567844,0.6793478260869565,0.6755786072257134,0.9425837320574163,0.9952153110047847,0.9904306220095693,0.5167464114832536,0.9282296650717703,0.9425837320574163,0.9952153110047847,0.9904306220095693,0.5167464114832536,0.9282296650717703
350,0.8727272727272727,0.8636309124429737,0.7010869565217391,0.6973827720350023,0.9569377990430622,0.9904306220095693,0.9904306220095693,0.49760765550239233,0.9282296650717703,0.9569377990430622,0.9904306220095693,0.9904306220095693,0.49760765550239233,0.9282296650717703
400,0.8928229665071771,0.8863263871918283,0.7228260869565217,0.722685459174164,0.9521531100478469,0.9904306220095693,0.9904306220095693,0.569377990430622,0.9617224880382775,0.9521531100478469,0.9904306220095693,0.9904306220095693,0.569377990430622,0.9617224880382775
450,0.8947368421052632,0.8888328979831315,0.7228260869565217,0.7272408619293251,0.9425837320574163,0.9952153110047847,0.9952153110047847,0.5885167464114832,0.9521531100478469,0.9425837320574163,0.9952153110047847,0.9952153110047847,0.5885167464114832,0.9521531100478469
500,0.8966507177033493,0.8911134695606393,0.7771739130434783,0.7814306463243659,0.9569377990430622,0.9952153110047847,1.0,0.6028708133971292,0.9282296650717703,0.9569377990430622,0.9952153110047847,1.0,0.6028708133971292,0.9282296650717703
550,0.907177033492823,0.9024458457455412,0.7771739130434783,0.7814306463243659,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.6267942583732058,0.9617224880382775,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.6267942583732058,0.9617224880382775
600,0.9062200956937799,0.9016517969573042,0.7771739130434783,0.7845259577647926,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.6220095693779905,0.9617224880382775,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.6220095693779905,0.9617224880382775
650,0.9167464114832536,0.9133698141308587,0.7880434782608695,0.7951115754995205,0.9617224880382775,0.9904306220095693,1.0,0.6746411483253588,0.9569377990430622,0.9617224880382775,0.9904306220095693,1.0,0.6746411483253588,0.9569377990430622
700,0.9119617224880383,0.9091586079537529,0.8097826086956522,0.8158946981388576,0.9473684210526315,0.9904306220095693,0.9952153110047847,0.6794258373205742,0.9473684210526315,0.9473684210526315,0.9904306220095693,0.9952153110047847,0.6794258373205742,0.9473684210526315
750,0.9167464114832536,0.914069966824593,0.8152173913043478,0.8215655488225021,0.9569377990430622,0.9904306220095693,0.9952153110047847,0.69377990430622,0.9473684210526315,0.9569377990430622,0.9904306220095693,0.9952153110047847,0.69377990430622,0.9473684210526315
800,0.9224880382775119,0.9199726264702903,0.8206521739130435,0.8266814566954012,0.9665071770334929,0.9952153110047847,1.0,0.7081339712918661,0.9425837320574163,0.9665071770334929,0.9952153110047847,1.0,0.7081339712918661,0.9425837320574163
850,0.9272727272727272,0.9251555308558401,0.8532608695652174,0.8568786427291385,0.9617224880382775,0.9952153110047847,1.0,0.7272727272727273,0.9521531100478469,0.9617224880382775,0.9952153110047847,1.0,0.7272727272727273,0.9521531100478469
900,0.9301435406698565,0.9286217751485165,0.8532608695652174,0.8568786427291385,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.7559808612440191,0.9473684210526315,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.7559808612440191,0.9473684210526315
950,0.9253588516746412,0.923631376823066,0.8532608695652174,0.857962180332499,0.9617224880382775,0.9904306220095693,1.0,0.7320574162679426,0.9425837320574163,0.9617224880382775,0.9904306220095693,1.0,0.7320574162679426,0.9425837320574163
1000,0.9272727272727272,0.925435711560766,0.8315217391304348,0.8370061017080367,0.9665071770334929,0.9904306220095693,0.9952153110047847,0.7320574162679426,0.9521531100478469,0.9665071770334929,0.9904306220095693,0.9952153110047847,0.7320574162679426,0.9521531100478469
