features,features,shapley_values
665,TTC17|55761,0.0006292259158018652
666,LSM1|27257,0.0002669523794681464
667,EFNA3|1944,0.00037523182091096785
668,ANKRD26|22852,0.000412092864814167
669,SLC4A2|6522,0.0003787469160013117
670,HLX|3142,0.00035659205230612615
671,LOC441179|441179,0.0005229757266014533
672,PLA2G2F|64600,0.0004886746726893536
673,DUSP9|1852,0.00030660859028039237
674,ZNF3|7551,0.0003849198977631811
675,BTN2A3|54718,0.0003063131293340913
676,EXOSC6|118460,0.0004664782933470244
677,OR1L3|26735,0.00035598474019236275
678,MOS|4342,0.00033932940505045355
679,DISP1|84976,0.00029470359801845225
680,LOC286170|286170,0.00028799162270586276
681,KRTAP20-2|337976,0.00029156224222543517
682,REST|5978,0.00038379127313704084
683,KLHL26|55295,0.0004021904693894483
684,SKAP1|8631,0.0006990123026922449
685,ZFP2|80108,0.00039079437803263745
686,USP7|7874,0.0003572348674999921
687,ZNF787|126208,0.0004718008161743745
688,PACSIN2|11252,0.0005187027692686356
689,CXorf23|256643,0.0003111642931349068
690,SLC25A27|9481,0.0004840845547998589
691,FLNA|2316,0.0003853336497712266
692,DDX17|10521,0.000532759857954225
693,LOC220077|220077,0.00032047687550298433
694,NSUN7|79730,0.00035925546959651126
695,POLR3E|55718,0.00044369390589948167
696,GPR18|2841,0.00045079613290669883
697,MS4A6E|245802,0.0004573289980385445
698,OR1L4|254973,0.0003976033397726761
699,TEX9|374618,0.0004806498094749024
700,KIAA1109|84162,0.00039282985215058304
701,EHBP1L1|254102,0.0002429580042174407
702,ADAMTS16|170690,0.0003916554731702795
703,HOXD11|3237,0.0004483472263793303
704,HOXA7|3204,0.00033028227999777236
705,SFRS5|6430,0.00039039986746574527
706,ZNF319|57567,0.0005202113342964831
707,NUTF2|10204,0.00038946043560307835
708,SNX15|29907,0.00043737830042526397
709,POM121L1|25812,0.0005899961888411157
710,KIF5B|3799,0.00046400750137305934
711,LOC202347|202347,0.00036503907625631967
712,LENG4|79143,0.0004577324552545234
713,LOC255480|255480,0.00045996397312524117
714,SNX11|29916,0.0004682572866442847
715,HAND2|9464,0.0005790606283943403
716,ZBTB9|221504,0.0005380679020168257
717,HOXC13|3229,0.00041560079788817097
718,ZFYVE1|53349,0.00044249147308121384
719,LOC390205|390205,0.000460888041195215
720,MTA2|9219,0.00041700313332808657
721,RPL36|25873,0.0004539918591027467
722,HNRNPL|3191,0.0004106707327448699
723,HCP5|10866,0.0004901926054732334
724,LAMP1|3916,0.00048175482382024253
725,EN1|2019,0.00042633855401226777
726,CBLL1|79872,0.0003978747979165412
727,ZNF428|126299,0.00033656624103529215
728,SPANXE|171489,0.0003698774186599768
729,SMARCD3|6604,0.0003614454269375574
730,PNN|5411,0.00048000575090993523
731,ARF6|382,0.0002730016653187245
732,EBF2|64641,0.0004860416885411116
733,TRPV4|59341,0.000314526079072933
734,RIC8A|60626,0.0004180991105635986
735,HSPA12A|259217,0.0006369365767862702
736,TBX5|6910,0.0006142587841908984
737,HOXC10|3226,0.0003855674579800655
738,SMARCB1|6598,0.0006560504239492362
739,MBP|4155,0.00029238016019617996
740,C2orf51|200523,0.00042049320214153417
741,HIST3H3|8290,0.0004631188897532176
742,"LOC51039,DMN|51039",0.0004959329212724968
743,AGPAT6|137964,0.000471956428031242
744,OPRM1|4988,0.0003036271105055771
745,WDR89|112840,0.00044570609266804005
746,MNT|4335,0.0004608638955309165
747,LRRC33|375387,0.0003995395398497831
748,IDI1|3422,0.0003167288376618447
749,PARS2|25973,0.0003759922897146386
750,TBC1D4|9882,0.00038640691491745674
751,PUS3|83480,0.00039683774527996744
752,BRD4|23476,0.00040760205023367634
753,DCTN5|84516,0.0002154645223922929
754,TP63|8626,0.0005856879091050435
755,ING4|51147,0.00033081376642732536
756,TRIM39|56658,0.0002797605376324318
757,ERMP1|79956,0.0003342224528851501
758,ATP5G2|517,0.0005774620150481476
759,C8orf42|157695,0.00028435575435073213
760,SHOX2|6474,0.0004305222008172373
761,UBE2R2|54926,0.000426699696018729
762,WDHD1|11169,0.0003945889864227293
763,CBFA2T3|863,0.0006188089814335794
764,UXT|8409,0.00045065271711018336
765,B4GALT2|8704,0.00029546696382984263
766,DIO3|1735,0.00044490678850753
767,RSAD2|91543,0.00044468243012540476
768,WDR60|55112,0.0006765539403746808
769,WWOX|51741,0.0003750613211901622
770,MLX|6945,0.00038664489763002153
771,POLR2J4|84820,0.0005378932839083931
772,NBPF14|25832,0.000410818265028646
773,C14orf72|145200,0.0002784834977334643
774,KLHL5|51088,0.0004140769458498223
775,ITM2A|9452,0.00037228019365205094
776,ETS1|2113,0.00029874357125414845
777,OPHN1|4983,0.000414248213386946
778,SNORD116@|692236,0.0005319308484350144
779,MYST2|11143,0.0004490436843191517
780,PTPRJ|5795,0.0002937322955754094
781,CCDC38|120935,0.00022178943956194258
782,ZNF775|285971,0.00043523565008900646
783,NIP30|80011,0.00039960326697411686
784,NONO|4841,0.0003357838791147689
785,MYH7|4625,0.0005074341147393974
786,C3orf64|285203,0.0005020954703516573
787,C19orf22|91300,0.0003065136373310904
788,EPC1|80314,0.00031739629448637036
789,SAMD14|201191,0.00034649475589732686
790,NUP62|23636,0.00043381850215545273
791,LOC51035|51035,0.00025264493002010883
792,PHF23|79142,0.00025343471792409254
793,ENTPD5|957,0.00034684769276063023
794,SLC16A6|9120,0.000549290425508953
795,MGC50559|254013,0.0005490125494206382
796,TXK|7294,0.00039890877953252074
797,UFM1|51569,0.0004248100577371746
798,TUT1|64852,0.0004646354300495507
799,DPY19L1P1|89231,0.0004302266115512182
800,ABCA9|10350,0.0003942278852157505
801,BZW1|9689,0.0004987348679860622
802,ZNF212|7988,0.0004189057547010084
803,RNF149|284996,0.0003792888479941714
804,SLIT3|6586,0.0004249134833526944
805,CAST|831,0.00034009648284517223
806,GALNT5|11227,0.00034284768588405655
807,BAHD1|22893,0.0003516026081119526
808,CANT1|124583,0.0002806824874167942
809,FAM135A|57579,0.00030582807658338727
810,WDR79|55135,0.00042884290537725323
811,KCNA3|3738,0.0005392548130520717
812,LRRFIP2|9209,0.0005854764439282992
813,C9orf166|642968,0.0002896263012788171
814,MRGPRX2|117194,0.0005162078161193399
815,DIRC1|116093,0.0005808228333483406
816,FLJ35530|400798,0.000412045279540246
817,ZNF662|389114,0.0005068036639141756
818,PRPF6|24148,0.0003061706516715449
819,MUM1L1|139221,0.0004222804324307965
820,ZMIZ1|57178,0.00044480338270225564
821,PRKAG3|53632,0.0005216306733747088
822,SNAI2|6591,0.0005289078372647494
823,LOC440934|440934,0.0004591337993140619
824,MAGEC2|51438,0.0004326137798860547
825,MRPL41|64975,0.0002841282937374724
826,GLI1|2735,0.0003096626906119163
827,BCORL1|63035,0.0005435378777199637
828,NUCKS1|64710,0.0002605083463272333
829,FAM53C|51307,0.00046181857380130266
830,ATG2A|23130,0.00036285411113176657
831,SOX3|6658,0.0002793772169953513
832,ZSCAN18|65982,0.0004210521894962322
833,ERH|2079,0.00034048883943353127
834,RPAP1|26015,0.0004970861963248573
835,MAPRE2|10982,0.0005846018634240084
836,CRYBA4|1413,0.0002800681703563142
837,KIAA1545|57666,0.00041965703584752084
838,LRRN2|10446,0.0004460008805336139
839,RNF7|9616,0.0004895524701804576
840,NISCH|11188,0.0004610311623006304
841,BTN2A3|54718,0.0005422379735917667
842,OR10H4|126541,0.0005068909639881398
843,ETNK2|55224,0.0003547698915227136
844,C20orf4|25980,0.00035336513815313977
845,LYPLA3|23659,0.00045874115724913253
846,DEFB105A|245908,0.00038491617838095813
847,LOC338579|338579,0.0004011247303515015
848,C14orf105|55195,0.0003261788813491242
849,ZBTB39|9880,0.00031025074853939993
850,NUB1|51667,0.0005948896096081707
851,PRG2|79948,0.0003923420124441248
852,B3GAT1|27087,0.0004172863175963458
853,SLC5A7|60482,0.00039386917488778257
854,OR2V2|285659,0.0004913685581652958
855,BET1L|51272,0.0002418861623691024
856,TSPAN14|81619,0.00042896019295155527
857,HOXA5|3202,0.00051240263351592
858,LAMA4|3910,0.00037679117885443914
859,SMCR2|140768,0.00038292896607335287
860,AZI2|64343,0.0004888536147135204
861,PNMT|5409,0.0004311018934349584
862,REXO4|57109,0.00025970206159669227
863,PCDHGA5|56110,0.00040813445266510255
864,NKAIN3|286183,0.000420568961637893
865,APEX2|27301,0.00028366376221005394
866,KBTBD2|25948,0.0003866713224168324
867,KCTD21|283219,0.0003624220197004332
868,MRPS14|63931,0.00036507674336264334
869,TBC1D10C|374403,0.00034023735463433705
870,SH3GLP3|727736,0.00046579375736458233
871,ARX|170302,0.0006407063376938269
872,KLHL26|55295,0.0004628497015960807
873,FAM33A|348235,0.00037648299012937967
874,SNORD44|26806,0.0005151496253220138
875,UBE3B|89910,0.00046183754975867016
876,KCND1|3750,0.0005172939105044272
877,ASB3|51130,0.00046330947635229254
878,ZNF503|84858,0.00040090469784293784
879,CALB2|794,0.00047322863942718136
880,SEMA3E|9723,0.0004752963761599165
881,SLC26A10|65012,0.00044124128688088974
882,NOX4|50507,0.00044925697793148816
883,THSD3|145501,0.0005321336388462478
884,KCNA5|3741,0.00048793446271756243
885,DNAJC8|22826,0.000462327940777919
886,ZNF114|163071,0.00042574874881568653
887,DMC1|11144,0.000451233115167454
888,PDE7A|5150,0.0004402694464750714
889,ASB6|140459,0.0006202832213693867
890,TAF1L|138474,0.0005169255568289997
891,TEX264|51368,0.0003061202060565017
892,HDC|3067,0.0003743191799545848
893,NTRK2|4915,0.0004810983685925468
894,GYS1|2997,0.0002741211573514575
895,TAF5L|27097,0.0003831857509717868
896,C2orf34|79823,0.00025650795722124053
897,DDX5|1655,0.0003598125658123454
898,LOC729652|729652,0.00046770545636191707
899,RND3|390,0.0004682937097507964
900,LOC144678|144678,0.0002660617187226822
901,ELL2|22936,0.0002375469273861525
902,SBNO1|55206,0.00035889606402437775
903,FKBP1A|2280,0.0004151471097098423
904,C10orf38|221061,0.00033106629171076837
905,UTP6|55813,0.00042934720002747316
906,LOC283713|283713,0.0005926397041675401
907,ZNF205|7755,0.0002124666075397489
908,PRKG1|5592,0.00045880112242271216
909,LOC728511|728511,0.0004391352247632436
910,WWP2|11060,0.00042426742160591824
911,TRPM3|80036,0.0004990551960481483
912,PTPN22|26191,0.00044953148967336796
913,CDCA4|55038,0.0004114545772071754
914,SNORD49A|26800,0.0005310849447884744
915,STIM2|57620,0.00041893466981092627
916,NOM1|64434,0.00048747184808477814
917,KRTAP9-2|83899,0.00033262484495662144
918,EEF2|1938,0.0003528048737439219
919,TAS2R44|259290,0.0004712679554978085
920,FASN|2194,0.0005543195833539986
921,SLC24A5|283652,0.00036916084096384717
922,WDR40A|25853,0.0005211738938080176
923,CNGB1|1258,0.00039802823821613034
924,ACD|65057,0.0003427772276740317
925,EXDL2|55218,0.00032382249836081966
926,NPAL1|152519,0.00048178064882266564
927,BAIAP3|8938,0.0003251533599437142
928,NUCB1|4924,0.00041384186022399324
929,HDAC2|3066,0.00031742412185853684
930,RAD23A|5886,0.00044198044462573057
931,CACNG4|27092,0.00036096268218180404
932,RNF10|9921,0.00047344624872836145
933,EMB|133418,0.00043640049676949174
934,FKBP6|8468,0.00042404600500713845
935,BRPF1|7862,0.00045929731802148437
936,CCDC66|285331,0.0004648076095860918
937,SLC35E1|79939,0.0004471530049248802
938,FAM91A1|157769,0.0004236876881274298
939,USF1|7391,0.0004580027714374771
940,AUTS2|26053,0.0004858698750866435
941,FLJ16165|390928,0.0002843431129536417
942,LOC387924|387924,0.000506371998076956
943,LRRC56|115399,0.000458949868717675
944,CCDC88A|55704,0.00041379365924760293
945,ERF|2077,0.00029493360062769324
946,ZC3H12D|340152,0.0005357725209267929
947,VAX2|25806,0.000341980669657984
948,KIAA1967|57805,0.00026713558033174674
949,N6AMT2|221143,0.0003795282709113555
950,BRI3|25798,0.0003361504174781542
951,KIF5A|3798,0.00047715275376925264
952,WBP2|23558,0.0005043913298112313
953,ALDH1A1|216,0.0004328507237194876
954,GPR172B|55065,0.0005289191748496056
955,PROX2|283571,0.00031647405327472173
956,MEA1|4201,0.0003375059901188944
957,ARID1B|57492,0.0005501766281122587
958,PPP1R3C|5507,0.0003901104368615511
959,PPP1R9B|84687,0.0003717860142998633
960,KRT84|3890,0.00040813267707019284
961,CLK2P|1197,0.00044422060468750986
962,TDGF3|6998,0.0003776036770547205
963,FLJ20294|55626,0.00037126937029514174
964,LOC145845|145845,0.00032368854349275865
965,ENTPD2|954,0.0004610365936362189
966,RASGEF1C|255426,0.0004706949754107961
967,"LOC441383,ZNF252|441383",0.0004244354884553581
968,MGC34761|283971,0.00037682708278357474
969,FSCN1|6624,0.00022835329448730128
970,CRTAP|10491,0.0006777930041397459
971,SLC25A40|55972,0.0004635652052045169
972,SDK2|54549,0.00041754173124431185
973,RNF185|91445,0.0003074345839594408
974,ACSS2|55902,0.00033211979192288493
975,XAF1|54739,0.0002670334648956157
976,HOXD13|3239,0.0002961718609562507
977,MTIF3|219402,0.0005205361626847316
978,C16orf55|124045,0.0004189978477628501
979,RAB3D|9545,0.0003003948877786276
980,ZNF263|10127,0.0004983407704543302
981,CNBD1|168975,0.0005234766008968487
982,LOC283624|283624,0.0005001678678338989
983,SLC35B3|51000,0.00040985585308900795
984,EIF4A1|1973,0.00035036644199012843
985,HSPC152|51504,0.00037737941797288564
986,BAGE|574,0.0004184920815393019
987,MUSK|4593,0.00028012998701089766
988,INCA|440068,0.0003181892604603177
989,DDX54|79039,0.0003883723779907255
990,PRPF39|55015,0.0003609347185614595
991,KLF10|7071,0.00043727478252992457
992,SCRN1|9805,0.00024930588220840394
993,GNAO1|2775,0.00017752769443887047
994,CCDC101|112869,0.00045500278233225744
995,ZNF16|7564,0.0004788551782912849
996,POR|5447,0.00021668950689840373
997,ENPEP|2028,0.0004344507914821722
998,KCTD19|146212,0.0003546734454679535
999,UPF3A|65110,0.0005230450740260873
1000,NET1|10276,0.00035506508442727724
1001,PDDC1|347862,0.0005009310319276418
1002,RBP3|5949,0.0002779402171503325
1003,CCNL2|81669,0.00030186896435037885
1004,PLCB4|5332,0.00034585924791699586
1005,NR2F2|7026,0.0003342948172503138
1006,TAL2|6887,0.000415234824117402
1007,DMRTA2|63950,0.0002715555614036381
1008,LOC151162|151162,0.0005979728196809939
1009,PLA2G2F|64600,0.0002554873586349394
1010,BHLHB2|8553,0.00034008768784078876
1011,DYNLL1|8655,0.0003880281263237002
1012,C10orf11|83938,0.0004254697265085548
1013,SLC16A10|117247,0.00040554461743220853
1014,PHF20|51230,0.00044116977295381406
1015,RNF180|285671,0.00045882480585197904
1016,ANKAR|150709,0.00048559655840208643
1017,PCCA|5095,0.0004983032253037193
1018,ERCC4|2072,0.00043537715660039934
1019,JHDM1D|80853,0.0005214415478636738
1020,FAM128A|653784,0.00040228590889294534
1021,ADAMTS3|9508,0.0005629955019167108
1022,GMPPB|29925,0.000504527820456073
1023,C12orf34|84915,0.00043181248754358255
1024,SELM|140606,0.0004881505331006404
1025,TMEM90A|646658,0.00027609895442063574
1026,FAM117A|81558,0.00028882658035942724
1027,VPS37B|79720,0.00043940991834449396
1028,IQSEC2|23096,0.00032117337560138155
1029,LOC149643|149643,0.0003353308625294746
1030,POSTN|10631,0.00046492288120424005
1031,PGD|5226,0.0003746528220472512
1032,ZNF33B|7582,0.0005987051295968948
1033,TRIO|7204,0.00046965283750578936
1034,RNF169|254225,0.0002786012324727681
1035,FAM47B|170062,0.00039411502624798166
1036,FLJ11171|55783,0.0002756747867687123
1037,ATXN2L|11273,0.0003177754808105037
1038,MED8|112950,0.0003238197068858933
1039,FAM75A7|26165,0.0004345967190226208
1040,TAS2R43|259289,0.00034672941017849506
1041,OSBPL2|9885,0.0004958200115907456
1042,TRIM26|7726,0.0003069382311015139
1043,OR13C8|138802,0.00036026141603642597
1044,FXYD6|53826,0.00048387154552548056
1045,SLC2A2|6514,0.00039698509984455226
1046,LRRC55|219527,0.0004618849654721441
1047,C1orf106|55765,0.0004216411431449494
1048,PLEKHH2|130271,0.0003588337555850139
1049,SLC35A4|113829,0.00045255611025465286
1050,ZBTB26|57684,0.0004059454950557654
1051,MRPL52|122704,0.0002684840942602891
1052,LOC728705|728705,0.00030259307867021117
1053,CDC25A|993,0.00027980423043362426
1054,OR4N2|390429,0.00025550382423262353
1055,CBX4|8535,0.00036590612914150266
1056,EIF2AK4|440275,0.0006638929539042084
1057,TIGD4|201798,0.0004081635991924329
1058,KIAA0406|9675,0.000435570026978127
1059,USP41|373856,0.0006378036850005877
1060,"LOC145663,GATM|145663",0.00043667093049284077
1061,ZNF490|57474,0.00031187135476015216
1062,PPT2|9374,0.00017971385849121295
1063,BCL9|607,0.0003008559905796954
1064,KLHL12|59349,0.00033127374030967824
1065,ZNF532|55205,0.0004178314499473973
1066,RGAG4|340526,0.000551068125804531
1067,PUSL1|126789,0.0004540705747796604
1068,MGEA5|10724,0.00042761505931983453
1069,KLF9|687,0.0003635202394793738
1070,RXRG|6258,0.00044479973064553085
1071,TRIM27|5987,0.0004331496871322545
1072,FGG|2266,0.000304687350114048
1073,ADAMTSL2|9719,0.0002475214958007786
1074,CTSZ|1522,0.00026397579443847676
1075,ATG4A|115201,0.00029164173871291835
1076,C4orf35|85438,0.00035571415389879066
1077,PLEKHA8|84725,0.000509584266470702
1078,NCBP2L|392517,0.0003920383508912585
1079,ZNF561|93134,0.0004646014066461496
1080,HDHD3|81932,0.0004269686822133895
1081,SLC38A6|145389,0.0005405691004952684
1082,CDK6|1021,0.00038010549974163267
1083,CDKAL1|54901,0.0004192644937971987
1084,CHAD|1101,0.00034744397856691095
1085,CSNK2A1P|283106,0.0003553008487521941
1086,TOPORS|10210,0.0003825070503589781
1087,NDUFA10|4705,0.0005094335763197217
1088,SDF4|51150,0.0003610273919048365
1089,DACT3|147906,0.0003523164685057654
1090,LOC285178|285178,0.0003951599873448355
1091,GORASP1|64689,0.0002870811018958081
1092,SNRPA|6626,0.00035837899813181626
1093,TTC24|164118,0.00029520067851484275
1094,KIAA0492|57238,0.00042414987666791043
1095,MRPL44|65080,0.000375456624421361
1096,CLCN6|1185,0.000298795379668912
1097,C2orf44|80304,0.00034540904277143697
1098,GRIP1|23426,0.0002487480210009473
1099,DKFZp666G057|283726,0.00029338534750360213
1100,PCDHGA9|56107,0.0003492522026711675
1101,COX4NB|10328,0.0003712222057883196
1102,DENND4C|55667,0.0003445629742693491
1103,DCDC2B|149069,0.00032091556555347185
1104,LRRC43|254050,0.00039086286529202094
1105,TMEM108|66000,0.0003924702072858451
1106,PPM1F|9647,0.00037471409834808445
1107,SLC1A4|6509,0.0004731641001748311
1108,ZNF639|51193,0.0002597830632888018
1109,DPF3|8110,0.000414037745127822
1110,SEMA3A|10371,0.00042783319254226747
1111,FAM24A|118670,0.0005262626574963514
1112,LOC390791|390791,0.0005396334826439494
1113,DMAP1|55929,0.00039618714346533607
1114,LOC286109|286109,0.00035611198582489686
1115,PFDN2|5202,0.00037264133733272593
1116,MAFG|4097,0.0003626570441026037
1117,SLC26A11|284129,0.00035557370834153954
1118,TDRD9|122402,0.0006837342663150651
1119,SDCCAG8|10806,0.00047988882515855133
1120,HS3ST5|222537,0.0002840386103090841
1121,BCDO2|83875,0.0003583404603118963
1122,RPL27A|6157,0.0003009201825647556
1123,BCAR3|8412,0.00041251767099266653
1124,MAST2|23139,0.0002577818702325518
1125,OR7A10|390892,0.0005120732025138107
1126,ISLR2|57611,0.0004158493362674291
1127,MMP12|4321,0.000519812972157631
1128,APOB|338,0.00048629036908091026
1129,RP5-1077B9.4|60672,0.00038725383791900084
1130,C19orf56|51398,0.00025682697949337284
1131,hCG_1644239|341356,0.0005984228613082163
1132,HRH2|3274,0.0003121963899331636
1133,LOC253573|253573,0.0004319969164420538
1134,RNF24|11237,0.0003600110202383611
1135,SPEG|10290,0.0003554841948967981
1136,POFUT1|23509,0.0003203779015033502
1137,LOC642924|642924,0.00039908506761120535
1138,PPWD1|23398,0.00042692519539531547
1139,CER1|9350,0.0003566722716240512
1140,ZXDB|158586,0.00029367241926270466
1141,C19orf24|55009,0.00038367938492255894
1142,AFAP1L2|84632,0.00026613172887476015
1143,JMJD1B|51780,0.0003608167584833814
1144,SENP2|59343,0.0005347643298289383
1145,LOC151657|151657,0.0003119718963553415
1146,PTPN1|5770,0.00037466844952832286
1147,LOC642826|642826,0.00043143155179064163
1148,ASPN|54829,0.0005019140622323237
1149,FOXJ1|2302,0.00046264231865235427
1150,NOSIP|51070,0.0004272750519350295
1151,KDELR2|11014,0.0003967115146393777
1152,KRT72|140807,0.00035577396515136723
1153,MLLT4|4301,0.0003825148120093541
1154,ANGPTL5|253935,0.000378796098848369
1155,PLA2G6|8398,0.0004250235579388417
1156,PHKB|5257,0.0003440310225398363
1157,CDC25B|994,0.0004133920507548485
1158,GUCY1A2|2977,0.0003396520969151584
1159,IRAK1BP1|134728,0.00030852247494276414
1160,LOC153910|153910,0.0004412140360543341
1161,MAGED4B|81557,0.0004400241133649812
1162,ZNF79|7633,0.0006510694942671558
1163,TRIP13|9319,0.0004284573783643366
1164,ZC3H10|84872,0.0004533542178582552
1165,PLAGL2|5326,0.0004805429691134051
1166,PTPRF|5792,0.0003618101067422776
1167,CCT7|10574,0.00042718460224577267
1168,LOC153811|153811,0.00032829525318159216
1169,OR2W1|26692,0.0003476515054787507
1170,PCGF6|84108,0.0004451759150263495
1171,ZNF341|84905,0.00027707285520497076
1172,NIPA1|123606,0.0004377091175631647
1173,PTPRV|148713,0.0003623954981084393
1174,TNNT1|7138,0.00037009099110471447
1175,C9orf18|254956,0.00038880456136458933
1176,STRN|6801,0.0003984747947702581
1177,EMD|2010,0.00044473418903298134
1178,KLRG1|10219,0.0003392604110569597
1179,LOC285679|285679,0.0005737135276971952
1180,PPA2|27068,0.00037350087856863866
1181,MORG1|84292,0.000256735953746613
1182,LOC56854|56854,0.0003359309290291546
1183,MEX3D|399664,0.0005174718655423423
1184,LOC646871|646871,0.0004179561320121272
1185,STARD7|56910,0.00034508829562531905
1186,PLCH2|9651,0.0004434390515117749
1187,LOC645030|645030,0.0004581389358304616
1188,MINA|84864,0.0004225474392544506
1189,LOC387654|387654,0.00042069230903948846
1190,CHRM5|1133,0.00030367424200215137
1191,CDR1|1038,0.0003779223479897024
1192,GPR27|2850,0.00023344917101736026
1193,C3orf10|55845,0.0003318354309951827
1194,KLK2|3817,0.0002843261952704463
1195,C4orf8|8603,0.0003121411512039806
1196,PPRC1|23082,0.00041817819188029036
1197,LOC284861|284861,0.0005561355013963449
1198,ZNF625|90589,0.00040061509923006665
1199,KLRA1|10748,0.00038949739446094957
1200,C6orf184|221261,0.0004958551451590292
1201,CLDN2|9075,0.0005204726733138541
1202,RPN1|6184,0.00041519815777904914
1203,SETD1B|23067,0.00035778988114719835
1204,PIP5K1A|8394,0.00041323908659404674
1205,EFCBP2|54550,0.000390060900857692
1206,PTGS2|5743,0.0004427660853533349
1207,KIR2DS3|3808,0.0007562036585946829
1208,LOC388931|388931,0.0003595291850742953
1209,SNORA67|26781,0.0003470027973304048
1210,hCG_1790950|256085,0.0005118091186139344
1211,KIAA0754|643314,0.00031222490017190137
1212,FMN1|342184,0.0005894348983283821
1213,TACC1|6867,0.00041852519696597434
1214,GPSN2|9524,0.00043575671974417
1215,LSM6|11157,0.00043753317642566996
1216,TRIM68|55128,0.0004474219166801334
1217,FLJ25801|205860,0.00044200980531172387
1218,RASD1|51655,0.00041274961996970525
1219,RAP2B|5912,0.0004121317538409209
1220,GABRR2|2570,0.0005078465087067852
1221,CPD|1362,0.0003212420737746281
1222,GJB4|127534,0.00047405926597043045
1223,ELMO2|63916,0.00037470767424490443
1224,NKX2-3|159296,0.00037700016742070377
1225,PIK3CD|5293,0.0004079536750258703
1226,BIRC8|112401,0.00029496605681477003
1227,CRIPT|9419,0.0003633952134065253
1228,SLC35F2|54733,0.0004019409045313095
1229,ONECUT2|9480,0.00045926057872540664
1230,WDR81|124997,0.00043496339223130935
1231,FAM98B|283742,0.00019546895714438281
1232,NUDT19|390916,0.0004724910270766543
1233,C16orf77|146433,0.0005708926302178372
1234,ACTR1A|10121,0.00045311742585050076
1235,OSBP|5007,0.0004268878323969702
1236,GINS2|51659,0.0003168021617249639
1237,CNDP1|84735,0.00032639308764842066
1238,HMX1|3166,0.000493468221226704
1239,"FLJ41757,ATP6V1E2|440862",0.00038609039227379424
1240,IL6R|3570,0.0003500492581963999
1241,ANKRD55|79722,0.0005057365810918003
1242,PLA2G4A|5321,0.00038767013752132094
1243,RHOBTB1|9886,0.000331389959393167
1244,ZNF681|148213,0.00020801122942798076
1245,C20orf42|55612,0.00038599395199415137
1246,STAT1|6772,0.00041528213810262363
1247,ZC3HC1|51530,0.00038387309162096924
1248,HSD11B1|3290,0.0004059884873640504
1249,BLOC1S1|2647,0.0004053698988469395
1250,C16orf44|79786,0.0002900634563726345
1251,TETRAN|10227,0.0002953038404332353
1252,C1orf77|26097,0.0004249896770678655
1253,VKORC1|79001,0.0003733333293498692
1254,ZNF34|80778,0.00047602121321860627
1255,TCF20|6942,0.0006025608316693694
1256,PPP6C|5537,0.0002822291972111268
1257,RPL23A|6147,0.0003699005576515449
1258,HEXA|3073,0.0003004579841296814
1259,ZNF674|641339,0.0003680252426994016
1260,SEC14L5|9717,0.0006431156840691627
1261,ABI1|10006,0.00034683563118021604
1262,NPDC1|56654,0.000355196337868549
1263,IL19|29949,0.00038073314813000085
1264,STIL|6491,0.000487296905655079
1265,KIF5C|3800,0.0005479931129278409
1266,DPY19L1|23333,0.00028677674198512225
1267,ANKRD20A1|84210,0.0005064525972207029
1268,USP32|84669,0.00038910565613538555
1269,TMSL3|7117,0.0003059365022159541
1270,DNAJB11|51726,0.0003473749409695897
1271,CNR2|1269,0.0003580543408721505
1272,OR2T5|401993,0.00042939023743428456
1273,MAP7D1|55700,0.0006353646716595034
1274,NUBP2|10101,0.0005657603076349193
1275,C1orf123|54987,0.00043230578562201917
1276,TARBP2|6895,0.00040842539579914456
1277,IL22RA2|116379,0.0003546043850324352
1278,RPS6KB2|6199,0.0004452159962992768
1279,DIAPH2|1730,0.0003731384743094338
1280,GALNT12|79695,0.0005228392261826715
1281,PTGES|9536,0.0003951083430931182
1282,DSCR3|10311,0.0003644180614162914
1283,CLK2|1196,0.00045025358459483734
1284,PLSCR2|57047,0.00032407346752395973
1285,HIST1H1E|3008,0.00040022048065798494
1286,LYST|1130,0.0003550140064904587
1287,"PTMAP7,PTMA|326626",0.00035954517347344564
1288,CBR4|84869,0.0005963397088568244
1289,ETV7|51513,0.0004854084504197128
1290,OPA3|80207,0.0004361638302421046
1291,EFNB2|1948,0.00042212648889052495
1292,LOC283331|283331,0.0004247950987705762
1293,AMY2B|280,0.00037811381111870027
1294,C8orf70|51101,0.000419120308725047
1295,IL17D|53342,0.0004968106497361812
1296,PRSS36|146547,0.00045553084564156816
1297,CDC20B|166979,0.000504694793021424
1298,TMEM184B|25829,0.0006624126029067126
1299,PDGFB|5155,0.0005131800287551914
1300,HMCN1|83872,0.00027799853418422333
1301,"CCDC42,IFI6|146849",0.00036939998683206037
1302,PATL1|219988,0.0004427670574382724
1303,FCRL3|115352,0.0001980556011687876
1304,CECR5|27440,0.000521667807630474
1305,SYAP1|94056,0.000375369532175032
1306,TBX10|347853,0.0004212315035435032
1307,SLC3A1|6519,0.00031434965921957114
1308,WDR34|89891,0.00031988552726257784
1309,RCAN1|1827,0.00037277972606765007
1310,SLC25A22|79751,0.0004568586926791782
1311,AFAP1|60312,0.0004775565326280261
1312,SFRS16|11129,0.000384681939729404
1313,USP48|84196,0.0004806260047234467
1314,LCE4A|199834,0.00044628008570283043
1315,RNF4|6047,0.00044355078694536
1316,DDX49|54555,0.0005762452844600265
