,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.18660287081339713,0.11925791903416366,0.05434782608695652,0.005602868668758404,0.0,0.46411483253588515,0.0,0.0430622009569378,0.4258373205741627,0.0,0.46411483253588515,0.0,0.0430622009569378,0.4258373205741627
50,0.6191387559808612,0.6022547172393224,0.31521739130434784,0.25152262386626956,0.9138755980861244,0.5358851674641149,0.8181818181818182,0.49760765550239233,0.33014354066985646,0.9138755980861244,0.5358851674641149,0.8181818181818182,0.49760765550239233,0.33014354066985646
100,0.8181818181818182,0.8136466084184522,0.5108695652173914,0.4285032145413675,0.9090909090909091,0.9856459330143541,0.8660287081339713,0.6411483253588517,0.6889952153110048,0.9090909090909091,0.9856459330143541,0.8660287081339713,0.6411483253588517,0.6889952153110048
150,0.8899521531100478,0.8891399455498583,0.6195652173913043,0.6142327021972884,0.9138755980861244,0.9808612440191388,0.9665071770334929,0.8181818181818182,0.7703349282296651,0.9138755980861244,0.9808612440191388,0.9665071770334929,0.8181818181818182,0.7703349282296651
200,0.9138755980861244,0.9125308742402204,0.7282608695652174,0.7323784922565258,0.9473684210526315,0.9808612440191388,1.0,0.8086124401913876,0.8325358851674641,0.9473684210526315,0.9808612440191388,1.0,0.8086124401913876,0.8325358851674641
250,0.9320574162679426,0.9314879949689776,0.6956521739130435,0.7052835014959296,0.9234449760765551,0.9856459330143541,1.0,0.8995215311004785,0.8516746411483254,0.9234449760765551,0.9856459330143541,1.0,0.8995215311004785,0.8516746411483254
300,0.9483253588516747,0.9480198557311234,0.7228260869565217,0.7304698021936236,0.9617224880382775,0.9904306220095693,1.0,0.9330143540669856,0.8564593301435407,0.9617224880382775,0.9904306220095693,1.0,0.9330143540669856,0.8564593301435407
350,0.9301435406698565,0.9288490509836558,0.8097826086956522,0.8119401751533367,0.9712918660287081,0.9904306220095693,1.0,0.8038277511961722,0.8851674641148325,0.9712918660287081,0.9904306220095693,1.0,0.8038277511961722,0.8851674641148325
400,0.9291866028708134,0.9299873801403767,0.6684782608695652,0.6703188390395639,0.9186602870813397,0.9856459330143541,1.0,0.9760765550239234,0.7655502392344498,0.9186602870813397,0.9856459330143541,1.0,0.9760765550239234,0.7655502392344498
450,0.9569377990430622,0.9569561928898627,0.7880434782608695,0.7920597468847298,0.9760765550239234,0.9952153110047847,1.0,0.9473684210526315,0.8660287081339713,0.9760765550239234,0.9952153110047847,1.0,0.9473684210526315,0.8660287081339713
500,0.9626794258373206,0.9623204780763347,0.8097826086956522,0.8104611432723169,0.9856459330143541,0.9904306220095693,1.0,0.8803827751196173,0.9569377990430622,0.9856459330143541,0.9904306220095693,1.0,0.8803827751196173,0.9569377990430622
550,0.9636363636363636,0.9633473784836672,0.8097826086956522,0.8108681792576798,0.9904306220095693,0.9904306220095693,1.0,0.8995215311004785,0.937799043062201,0.9904306220095693,0.9904306220095693,1.0,0.8995215311004785,0.937799043062201
600,0.9751196172248804,0.9749858488035601,0.8043478260869565,0.8042961978292407,0.9808612440191388,1.0,1.0,0.9186602870813397,0.9760765550239234,0.9808612440191388,1.0,1.0,0.9186602870813397,0.9760765550239234
650,0.9712918660287081,0.9709868828753446,0.7771739130434783,0.7673642914834231,0.9904306220095693,0.9952153110047847,1.0,0.8899521531100478,0.9808612440191388,0.9904306220095693,0.9952153110047847,1.0,0.8899521531100478,0.9808612440191388
700,0.969377990430622,0.969127862555281,0.8043478260869565,0.8045282794160403,0.9808612440191388,0.9952153110047847,1.0,0.8995215311004785,0.9712918660287081,0.9808612440191388,0.9952153110047847,1.0,0.8995215311004785,0.9712918660287081
750,0.9330143540669856,0.9306434712301904,0.7608695652173914,0.7424381786032456,0.9665071770334929,0.9904306220095693,1.0,0.7368421052631579,0.9712918660287081,0.9665071770334929,0.9904306220095693,1.0,0.7368421052631579,0.9712918660287081
800,0.9770334928229665,0.9768516255773827,0.7989130434782609,0.7965941494985742,0.9904306220095693,0.9952153110047847,1.0,0.9138755980861244,0.9856459330143541,0.9904306220095693,0.9952153110047847,1.0,0.9138755980861244,0.9856459330143541
850,0.9425837320574163,0.940721131184571,0.8043478260869565,0.8069020538542269,0.9569377990430622,0.9952153110047847,1.0,0.7703349282296651,0.9904306220095693,0.9569377990430622,0.9952153110047847,1.0,0.7703349282296651,0.9904306220095693
900,0.9770334928229665,0.9768950929350517,0.7717391304347826,0.761450840222535,0.9856459330143541,1.0,1.0,0.9330143540669856,0.9665071770334929,0.9856459330143541,1.0,1.0,0.9330143540669856,0.9665071770334929
950,0.9827751196172249,0.9827469123658812,0.7934782608695652,0.7960484077201941,0.9856459330143541,1.0,1.0,0.9617224880382775,0.9665071770334929,0.9856459330143541,1.0,1.0,0.9617224880382775,0.9665071770334929
1000,0.9818181818181818,0.9817896763420243,0.7934782608695652,0.7953406738189347,0.9760765550239234,1.0,1.0,0.9712918660287081,0.9617224880382775,0.9760765550239234,1.0,1.0,0.9712918660287081,0.9617224880382775
