,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.19904306220095694,0.15173868562650447,0.05434782608695652,0.005602868668758404,0.3062200956937799,0.39712918660287083,0.0,0.2822966507177033,0.009569377990430622,0.3062200956937799,0.39712918660287083,0.0,0.2822966507177033,0.009569377990430622
50,0.615311004784689,0.6035340885857163,0.4076086956521739,0.3127521582418346,0.9043062200956937,0.49760765550239233,0.6650717703349283,0.3444976076555024,0.6650717703349283,0.9043062200956937,0.49760765550239233,0.6650717703349283,0.3444976076555024,0.6650717703349283
100,0.8229665071770335,0.8187671587897959,0.5380434782608695,0.5048156534933765,0.9234449760765551,0.9282296650717703,0.8803827751196173,0.6172248803827751,0.7655502392344498,0.9234449760765551,0.9282296650717703,0.8803827751196173,0.6172248803827751,0.7655502392344498
150,0.9129186602870814,0.9114372133884748,0.625,0.6303914215958255,0.9425837320574163,0.9712918660287081,0.9856459330143541,0.7511961722488039,0.9138755980861244,0.9425837320574163,0.9712918660287081,0.9856459330143541,0.7511961722488039,0.9138755980861244
200,0.9148325358851674,0.9141128613244496,0.7336956521739131,0.7442030650953683,0.9282296650717703,0.9712918660287081,1.0,0.8277511961722488,0.84688995215311,0.9282296650717703,0.9712918660287081,1.0,0.8277511961722488,0.84688995215311
250,0.9320574162679426,0.9315451430394632,0.6847826086956522,0.6938890730916593,0.9282296650717703,0.9808612440191388,1.0,0.8516746411483254,0.8995215311004785,0.9282296650717703,0.9808612440191388,1.0,0.8516746411483254,0.8995215311004785
300,0.9454545454545454,0.9451202943032087,0.7880434782608695,0.7893020195961347,0.9425837320574163,0.9712918660287081,1.0,0.8660287081339713,0.9473684210526315,0.9425837320574163,0.9712918660287081,1.0,0.8660287081339713,0.9473684210526315
350,0.9578947368421052,0.9577630071261422,0.8043478260869565,0.807818646146483,0.9425837320574163,0.9904306220095693,1.0,0.9090909090909091,0.9473684210526315,0.9425837320574163,0.9904306220095693,1.0,0.9090909090909091,0.9473684210526315
400,0.9511961722488038,0.9509273428298398,0.7771739130434783,0.7701369500977762,0.9473684210526315,0.9952153110047847,1.0,0.84688995215311,0.9665071770334929,0.9473684210526315,0.9952153110047847,1.0,0.84688995215311,0.9665071770334929
450,0.9559808612440192,0.9557361441241234,0.8206521739130435,0.8222979348046673,0.9425837320574163,0.9952153110047847,1.0,0.9090909090909091,0.9330143540669856,0.9425837320574163,0.9952153110047847,1.0,0.9090909090909091,0.9330143540669856
500,0.9578947368421052,0.9576227542895565,0.8043478260869565,0.8087122057110225,0.9282296650717703,0.9952153110047847,1.0,0.9090909090909091,0.9569377990430622,0.9282296650717703,0.9952153110047847,1.0,0.9090909090909091,0.9569377990430622
550,0.9598086124401913,0.9597017836004704,0.7717391304347826,0.7782221950623837,0.937799043062201,0.9952153110047847,1.0,0.9521531100478469,0.9138755980861244,0.937799043062201,0.9952153110047847,1.0,0.9521531100478469,0.9138755980861244
600,0.9483253588516747,0.9484193861372404,0.7445652173913043,0.7564851829208444,0.9234449760765551,0.9952153110047847,1.0,0.9856459330143541,0.8373205741626795,0.9234449760765551,0.9952153110047847,1.0,0.9856459330143541,0.8373205741626795
650,0.9751196172248804,0.9750780004334061,0.782608695652174,0.788016548900673,0.9665071770334929,1.0,1.0,0.9617224880382775,0.9473684210526315,0.9665071770334929,1.0,1.0,0.9617224880382775,0.9473684210526315
700,0.9502392344497608,0.9489925241910632,0.7934782608695652,0.7889532650920319,0.9712918660287081,0.9952153110047847,1.0,0.7942583732057417,0.9904306220095693,0.9712918660287081,0.9952153110047847,1.0,0.7942583732057417,0.9904306220095693
750,0.9779904306220095,0.9779195925528971,0.7934782608695652,0.7924266701831767,0.9952153110047847,0.9952153110047847,1.0,0.9234449760765551,0.9760765550239234,0.9952153110047847,0.9952153110047847,1.0,0.9234449760765551,0.9760765550239234
800,0.970334928229665,0.9703128422880992,0.7771739130434783,0.7850105811514081,0.937799043062201,0.9952153110047847,1.0,0.9760765550239234,0.9425837320574163,0.937799043062201,0.9952153110047847,1.0,0.9760765550239234,0.9425837320574163
850,0.9751196172248804,0.9750639102845111,0.7717391304347826,0.7568758127273599,0.9569377990430622,1.0,1.0,0.9569377990430622,0.9617224880382775,0.9569377990430622,1.0,1.0,0.9569377990430622,0.9617224880382775
900,0.9751196172248804,0.9749860055298255,0.8043478260869565,0.8046862588102267,0.9712918660287081,1.0,1.0,0.9330143540669856,0.9712918660287081,0.9712918660287081,1.0,1.0,0.9330143540669856,0.9712918660287081
950,0.9607655502392345,0.960143699725854,0.7880434782608695,0.7811582358542861,0.9521531100478469,1.0,1.0,0.8660287081339713,0.9856459330143541,0.9521531100478469,1.0,1.0,0.8660287081339713,0.9856459330143541
1000,0.9598086124401913,0.959267501120068,0.7717391304347826,0.7670785191121798,0.9856459330143541,0.9904306220095693,1.0,0.8229665071770335,1.0,0.9856459330143541,0.9904306220095693,1.0,0.8229665071770335,1.0
