index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.20478468899521532,0.07953733429991716,0.1358695652173913,0.03250468067401706,0.9904306220095693,0.0,0.03349282296650718,0.0,0.0,0.9904306220095693,0.0,0.03349282296650718,0.0,0.0
50,0.184688995215311,0.10278717881964988,0.1358695652173913,0.03250468067401706,0.6172248803827751,0.0,0.3062200956937799,0.0,0.0,0.6172248803827751,0.0,0.3062200956937799,0.0,0.0
100,0.21148325358851675,0.1160949721776669,0.1358695652173913,0.03250468067401706,0.7368421052631579,0.0,0.32057416267942584,0.0,0.0,0.7368421052631579,0.0,0.32057416267942584,0.0,0.0
150,0.20861244019138755,0.10838378279214822,0.1358695652173913,0.03250468067401706,0.8229665071770335,0.0,0.22009569377990432,0.0,0.0,0.8229665071770335,0.0,0.22009569377990432,0.0,0.0
200,0.20095693779904306,0.091876589560373,0.1358695652173913,0.03250468067401706,0.9043062200956937,0.0,0.10047846889952153,0.0,0.0,0.9043062200956937,0.0,0.10047846889952153,0.0,0.0
250,0.20095693779904306,0.07564294010287043,0.1358695652173913,0.03250468067401706,0.9856459330143541,0.0,0.019138755980861243,0.0,0.0,0.9856459330143541,0.0,0.019138755980861243,0.0,0.0
300,0.19904306220095694,0.06996054683915957,0.1358695652173913,0.03250468067401706,0.9904306220095693,0.0,0.004784688995215311,0.0,0.0,0.9904306220095693,0.0,0.004784688995215311,0.0,0.0
350,0.2,0.06846846846846848,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,0.2,0.06736502820306205,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450,0.20287081339712917,0.07617740268103784,0.1358695652173913,0.03250468067401706,1.0,0.0,0.014354066985645933,0.0,0.0,1.0,0.0,0.014354066985645933,0.0,0.0
500,0.2,0.0669871794871795,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
550,0.19904306220095694,0.06819672131147542,0.1358695652173913,0.03250468067401706,0.9952153110047847,0.0,0.0,0.0,0.0,0.9952153110047847,0.0,0.0,0.0,0.0
600,0.2,0.06693354683746998,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
650,0.2,0.06714859437751004,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700,0.2,0.0673107890499195,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
750,0.2,0.06693354683746998,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800,0.2,0.0669871794871795,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
850,0.2,0.06671987230646448,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900,0.2,0.06688,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950,0.2,0.06747376916868442,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000,0.2,0.06704089815557338,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
