,mRNA
738,0.007133479230105877
739,0.007075328845530748
740,0.00707522826269269
741,0.006974630057811737
742,0.006967410910874605
743,0.0070444452576339245
744,0.006886097136884928
745,0.006946752313524485
746,0.007067540194839239
747,0.006942735519260168
748,0.006981034763157368
749,0.00697558606043458
750,0.007007743697613478
751,0.0069396356120705605
752,0.007025741506367922
753,0.006843026261776686
754,0.006969633046537638
755,0.007095239590853453
756,0.006942798849195242
757,0.006973307579755783
758,0.0070134904235601425
759,0.006938982289284468
760,0.006983212195336819
761,0.0069328793324530125
762,0.006954126991331577
763,0.0069276983849704266
764,0.006956695578992367
765,0.007069495972245932
766,0.0070267352275550365
767,0.007029285654425621
768,0.007011174689978361
769,0.006818325724452734
770,0.006724491249769926
771,0.007043713703751564
772,0.006888939533382654
773,0.006807164754718542
774,0.006950434762984514
775,0.006782028824090958
776,0.006957731209695339
777,0.0067818788811564445
778,0.006821001879870892
779,0.007011070381850004
780,0.006868502125144005
781,0.00681690638884902
782,0.006872433237731457
783,0.006895334925502539
784,0.006928037386387587
785,0.006973940413445234
786,0.006793131120502949
787,0.006879476364701986
788,0.006761655677109957
789,0.006742354016751051
790,0.006965300999581814
791,0.006671838462352753
792,0.006693066097795963
793,0.006633982993662357
794,0.0068197473883628845
795,0.006876906380057335
796,0.00702278409153223
797,0.006782312411814928
798,0.006764652673155069
799,0.006718659307807684
800,0.006923578213900328
801,0.00668677082285285
802,0.006806856952607632
803,0.006651030853390694
804,0.0067142462357878685
805,0.006720296572893858
806,0.0068187713623046875
807,0.006696087773889303
808,0.006701715290546417
809,0.006676868535578251
810,0.006626332178711891
811,0.006626273039728403
812,0.0066231233067810535
813,0.006455836817622185
814,0.006691384594887495
815,0.006735256407409906
816,0.006638378370553255
817,0.006701146252453327
818,0.00685378722846508
819,0.006664684507995844
820,0.006793050095438957
821,0.006567888427525759
822,0.006581827998161316
823,0.006580533925443888
824,0.006816749460995197
825,0.006588881369680166
826,0.006640388164669275
827,0.006548658944666386
828,0.006631058175116777
829,0.006635000463575125
830,0.006498545873910189
831,0.006698126904666424
832,0.006528425961732864
833,0.006647331640124321
834,0.006546345539391041
835,0.006542776245623827
836,0.006722428370267153
837,0.006734780035912991
838,0.006606813054531813
839,0.0067472029477357864
840,0.006584677379578352
841,0.006645177491009235
842,0.006601404864341021
843,0.006431045942008495
844,0.006568705663084984
845,0.006464814301580191
846,0.0066093080677092075
847,0.006498983129858971
848,0.0064798379316926
849,0.006430863402783871
850,0.0063223750330507755
851,0.006566536147147417
852,0.006556578911840916
853,0.006532689556479454
854,0.006712045054882765
855,0.006542740389704704
856,0.006625707261264324
857,0.006594531703740358
858,0.006422003731131554
859,0.006475796923041344
860,0.006490895990282297
861,0.006292011123150587
862,0.006325702648609877
863,0.0063417511992156506
864,0.006458402145653963
865,0.006363859865814447
866,0.006476377137005329
867,0.006329684983938932
868,0.006452593021094799
869,0.006568924058228731
870,0.006346116308122873
871,0.0063550639897584915
872,0.00644333241507411
873,0.006428858730942011
874,0.006441022735089064
875,0.006312911864370108
876,0.006424850784242153
877,0.006476355716586113
878,0.00651561701670289
879,0.006455203052610159
880,0.00642407825216651
881,0.006399583071470261
882,0.006418480537831783
883,0.006430891342461109
884,0.006320859771221876
885,0.0063934619538486
886,0.006561132147908211
887,0.006444267928600311
888,0.0063492548651993275
889,0.006295937579125166
890,0.00628201849758625
891,0.006373584736138582
892,0.006467876955866814
893,0.006312176585197449
894,0.006336766295135021
895,0.0063190883956849575
896,0.00624059047549963
897,0.006458726245909929
898,0.006326314527541399
899,0.006337080150842667
900,0.006236862391233444
901,0.006267961114645004
902,0.006391328293830156
903,0.006302668247371912
904,0.006467209197580814
905,0.006194909103214741
906,0.006255229935050011
907,0.0063403211534023285
908,0.006368584465235472
909,0.006288798060268164
910,0.006325303111225367
911,0.006358658894896507
912,0.006334623321890831
913,0.006207546219229698
914,0.006203473545610905
915,0.006282124202698469
916,0.006287400610744953
917,0.006265122909098864
918,0.0063714091666042805
919,0.00634028622880578
920,0.006296253763139248
921,0.006141864228993654
922,0.006284690927714109
923,0.006426271516829729
924,0.006189852487295866
925,0.006230485625565052
926,0.006239684764295816
927,0.006241069175302982
928,0.0062006497755646706
929,0.0062636504881083965
930,0.006238946225494146
931,0.00627141073346138
932,0.006177379749715328
933,0.0061647468246519566
934,0.006153436843305826
935,0.00616114167496562
936,0.006516732275485992
937,0.006255738902837038
938,0.006358256097882986
939,0.006145591847598553
940,0.0062036155723035336
941,0.006101702805608511
942,0.006136181298643351
943,0.006052008830010891
944,0.0061894431710243225
945,0.006285829935222864
946,0.006171701475977898
947,0.006157290656119585
948,0.006156605668365955
949,0.0061362264677882195
950,0.00608435645699501
951,0.006205153185874224
952,0.00617189658805728
953,0.006077563390135765
954,0.006155257113277912
955,0.006029720883816481
956,0.005924788769334555
957,0.006010805256664753
958,0.006159644573926926
959,0.006221565883606672
960,0.006069660186767578
961,0.0061627523973584175
962,0.00608191080391407
963,0.006063974462449551
964,0.005977206397801638
965,0.006100326776504517
966,0.006088911090046167
967,0.006115596741437912
968,0.0062136598862707615
969,0.006035100668668747
970,0.006213767919689417
971,0.006026645191013813
972,0.0059943110682070255
973,0.006014483980834484
974,0.006134992465376854
975,0.006113484501838684
976,0.006133244838565588
977,0.006158650387078524
978,0.006059634033590555
979,0.006111064460128546
980,0.006116954144090414
981,0.005886467639356852
982,0.006186962127685547
983,0.00609908252954483
984,0.006013964768499136
985,0.006050421390682459
986,0.006030576303601265
987,0.006098899058997631
988,0.006174311973154545
989,0.005900335032492876
990,0.006042964290827513
991,0.005998631473630667
992,0.006038298364728689
993,0.005930904299020767
994,0.006016656290739775
995,0.005972822662442923
996,0.005949121434241533
997,0.005875878036022186
998,0.005889233201742172
999,0.006035114172846079
1000,0.005951200611889362
