index,methylation,VCDN
0,0.1609789878129959,0.7752137780189514
1,170975.375,0.6014738082885742
2,29384180.0,0.6101021766662598
3,1412073.375,0.7934882640838623
4,1549990.875,0.8765976428985596
5,1278507.75,0.760032594203949
6,535182.1875,0.7320936322212219
7,101427.96875,0.6711571216583252
8,120539.6328125,0.5868805050849915
9,510022.03125,0.5487349033355713
10,537642.5,0.5440239310264587
11,438698.625,0.5893273949623108
12,69301.96875,0.7584294080734253
13,110783.234375,0.7198094129562378
14,362553.5625,0.8526262044906616
15,345327.9375,0.701683759689331
16,166560.765625,0.5753618478775024
17,34146.69140625,0.6452509164810181
18,106730.7890625,0.5450986623764038
19,159630.640625,0.5700292587280273
20,105292.3046875,0.5508291721343994
21,49658.6015625,0.5707524418830872
22,16132.5654296875,0.7055836319923401
23,23290.951171875,0.6769512295722961
24,57800.40234375,0.7164810299873352
25,54801.1171875,0.7864069938659668
26,41083.73828125,0.7212543487548828
27,6748.1796875,0.4874165952205658
28,14839.38671875,0.5307387709617615
29,19784.1328125,0.6057074666023254
30,38518.9453125,0.5815727114677429
31,23646.419921875,0.5181413888931274
32,14779.296875,0.6689646244049072
33,1610.7393798828125,0.7762575149536133
34,14406.0849609375,0.7155250906944275
35,17818.806640625,0.6558752059936523
36,20742.55859375,0.6735539436340332
37,7240.98583984375,0.712033748626709
38,4750.2998046875,0.5232962965965271
39,5662.31201171875,0.5472532510757446
40,14114.4716796875,0.5015719532966614
41,10284.46484375,0.532939076423645
42,7701.66748046875,0.578918993473053
43,951.7275390625,0.6340535283088684
44,5514.2646484375,0.6693468689918518
45,7442.15234375,0.7153699398040771
46,9543.2919921875,0.6897881031036377
47,5064.44482421875,0.5409830808639526
48,5883.8759765625,0.5856620073318481
49,7129.8857421875,0.5083978176116943
50,9325.791015625,0.5263089537620544
51,7203.1767578125,0.48421233892440796
52,2894.847412109375,0.6708189249038696
53,1959.2213134765625,0.7109977602958679
54,3807.654296875,0.5905240774154663
55,8666.90234375,0.6835330128669739
56,9016.8134765625,0.6443251371383667
57,8690.53125,0.5342861413955688
58,4332.04345703125,0.4625169336795807
59,2761.39208984375,0.4981405735015869
60,3246.39404296875,0.5619809031486511
61,5445.302734375,0.4604635238647461
62,5252.93505859375,0.6616278290748596
63,3461.541259765625,0.6573322415351868
64,2390.056640625,0.6320591568946838
65,1759.4813232421875,0.6528121829032898
66,3938.784912109375,0.5581191182136536
67,4347.9931640625,0.5522669553756714
68,4179.443359375,0.47143426537513733
69,2321.927490234375,0.4941377341747284
70,1420.6875,0.5371685028076172
71,1416.6121826171875,0.610389769077301
72,2109.274169921875,0.641010046005249
73,2934.623046875,0.6108204126358032
74,2133.70703125,0.6725527048110962
75,1464.5660400390625,0.5850427150726318
76,710.4863891601562,0.47685059905052185
77,1034.334716796875,0.5223905444145203
78,1263.288330078125,0.49792954325675964
79,1136.316650390625,0.4919525980949402
80,850.4146728515625,0.591415524482727
81,560.1149291992188,0.6352148056030273
82,750.3440551757812,0.6048166751861572
83,793.2073364257812,0.5995998978614807
84,865.9513549804688,0.5739848613739014
85,758.9298706054688,0.510423481464386
86,745.24951171875,0.46112364530563354
87,1118.3575439453125,0.5011494755744934
88,1217.27099609375,0.4940623342990875
89,1312.8797607421875,0.5666451454162598
90,1232.9149169921875,0.570184051990509
91,1008.4933471679688,0.6230037212371826
92,820.1936645507812,0.5812084078788757
93,576.3031616210938,0.5442876219749451
94,701.1055908203125,0.4994739592075348
95,643.8089599609375,0.4840536117553711
96,790.9171752929688,0.4909554719924927
97,915.2006225585938,0.5069755911827087
98,818.2551879882812,0.5479275584220886
99,799.0582275390625,0.5700684785842896
100,770.8601684570312,0.5693506598472595
101,678.6444091796875,0.5555732846260071
102,620.6967163085938,0.5058498382568359
103,568.7683715820312,0.4858790636062622
104,688.8093872070312,0.5002681016921997
105,816.75439453125,0.4794262647628784
106,833.3564453125,0.5176370143890381
107,843.1998291015625,0.5432004332542419
108,1100.8228759765625,0.5545824766159058
109,1477.7440185546875,0.5255789160728455
110,2405.797119140625,0.5348888635635376
111,3910.9423828125,0.49264833331108093
112,7071.45703125,0.49552127718925476
113,13243.751953125,0.4788818955421448
114,25645.076171875,0.4927385151386261
115,41683.91015625,0.5194803476333618
116,51363.48828125,0.5075932741165161
117,30363.171875,0.47964897751808167
118,3839.332275390625,0.4945429563522339
119,6096.18359375,0.4987329840660095
120,21301.240234375,0.4803292155265808
121,14125.880859375,0.4694925844669342
122,700.8948364257812,0.502862811088562
123,11306.724609375,0.4886716604232788
124,11134.548828125,0.4852946996688843
125,748.4400024414062,0.5244213938713074
126,9379.58203125,0.4940456449985504
127,6514.4853515625,0.46818995475769043
128,1220.8046875,0.5006861090660095
129,7164.271484375,0.4842948019504547
130,2134.180419921875,0.46844956278800964
131,2774.927734375,0.4982765018939972
132,4305.244140625,0.5310576558113098
133,808.2034301757812,0.47398772835731506
134,3564.68408203125,0.5041761994361877
135,1423.6624755859375,0.5106322169303894
136,1894.5843505859375,0.4900515377521515
137,2387.35205078125,0.4586375057697296
138,699.6973876953125,0.5090003609657288
139,2409.98095703125,0.5015166401863098
140,851.4279174804688,0.46110302209854126
141,1465.5040283203125,0.4835949242115021
142,1377.45849609375,0.4942139685153961
143,608.136962890625,0.4770548343658447
144,1252.41650390625,0.4749929904937744
145,412.2084045410156,0.5052196383476257
146,1290.974609375,0.4890335500240326
147,739.2207641601562,0.4762023985385895
148,728.736083984375,0.4760439693927765
149,912.0038452148438,0.4748077094554901
150,511.1509094238281,0.4550054669380188
151,1215.580078125,0.45666176080703735
152,362.6163024902344,0.47971710562705994
153,824.4834594726562,0.4760130047798157
154,472.9976806640625,0.4782104790210724
155,605.53173828125,0.4878290295600891
156,628.4615478515625,0.4915890693664551
157,501.5324401855469,0.4741800129413605
158,798.924560546875,0.4688771963119507
159,353.10064697265625,0.4658322036266327
160,529.5731811523438,0.47014468908309937
161,433.90875244140625,0.4592131972312927
162,466.2541809082031,0.4476868212223053
163,476.60552978515625,0.46095994114875793
164,405.9242858886719,0.4858856499195099
165,432.61639404296875,0.4544007480144501
166,359.1601257324219,0.47052180767059326
167,421.1617126464844,0.4847095310688019
168,354.5289611816406,0.4678204655647278
169,429.9782409667969,0.44075390696525574
170,340.7760925292969,0.4547354578971863
171,412.5660095214844,0.4627009928226471
172,446.81732177734375,0.4430408477783203
173,350.30029296875,0.4454980492591858
174,332.6382141113281,0.4611542224884033
175,290.8155822753906,0.45983797311782837
176,350.999755859375,0.4455549716949463
177,338.8642272949219,0.46303680539131165
178,350.9253234863281,0.4720105826854706
179,420.7349548339844,0.4448939561843872
180,339.7132263183594,0.4470907151699066
181,415.3685302734375,0.46031245589256287
182,350.2076416015625,0.43903717398643494
183,374.1503601074219,0.4232581853866577
184,316.4643859863281,0.4510696530342102
185,412.71954345703125,0.4438125789165497
186,397.02337646484375,0.4307725727558136
187,310.1919250488281,0.4408813416957855
188,365.619384765625,0.4458461105823517
189,318.6473388671875,0.42417848110198975
190,388.5554504394531,0.44036054611206055
191,341.1776428222656,0.4439636170864105
192,370.8323059082031,0.4343034029006958
193,340.6421203613281,0.43781325221061707
194,335.45306396484375,0.44602513313293457
195,291.91876220703125,0.45173683762550354
196,277.7695007324219,0.41385647654533386
197,327.7015075683594,0.42274945974349976
198,314.2236328125,0.45257338881492615
199,338.00335693359375,0.4278731048107147
200,299.63616943359375,0.41294965147972107
201,342.453125,0.4395434856414795
202,308.5314636230469,0.4471098780632019
203,304.5980224609375,0.40622666478157043
204,298.2828674316406,0.4138883352279663
205,296.7361755371094,0.4576174318790436
206,354.1871643066406,0.4329427182674408
207,280.9309387207031,0.4088335335254669
208,286.31793212890625,0.4246937930583954
209,321.8787536621094,0.4362501800060272
210,328.2485656738281,0.3975258767604828
211,265.1125183105469,0.4107297658920288
212,258.6565246582031,0.4332926571369171
213,366.1020202636719,0.4068186581134796
214,303.61669921875,0.4057750999927521
215,302.4842529296875,0.43119773268699646
216,390.818603515625,0.41998064517974854
217,332.2926330566406,0.3999362289905548
218,266.6070251464844,0.4182768166065216
219,315.5225830078125,0.4127625823020935
220,303.9141845703125,0.39631277322769165
221,297.1238708496094,0.4021913707256317
222,300.169189453125,0.41983628273010254
223,297.2034606933594,0.4078547954559326
224,337.3080139160156,0.39463183283805847
225,263.9014587402344,0.4126124680042267
226,287.7169189453125,0.41181352734565735
227,265.3202819824219,0.39810875058174133
228,311.5918884277344,0.395351767539978
229,282.6962890625,0.40501242876052856
230,259.1683654785156,0.3945288062095642
231,282.8916015625,0.3915170133113861
232,316.5432434082031,0.38948577642440796
