index,mRNA,methylation,miRNA,VCDN
0,0.1260964423418045,0.1592160314321518,0.04436660185456276,0.3292767405509949
1,145.32899475097656,796.206298828125,0.04241344705224037,0.32322952151298523
2,2.0032758712768555,215.33828735351562,0.04153415560722351,0.32250288128852844
3,21.116920471191406,76.58281707763672,0.03996386006474495,0.3272720277309418
4,0.9258943796157837,13.728487014770508,0.03951343148946762,0.3258078694343567
5,26.713838577270508,118.89517211914062,0.038270868360996246,0.3265421688556671
6,9.723977088928223,39.582374572753906,0.0378720797598362,0.32517510652542114
7,0.17802967131137848,1.7360213994979858,0.03720507398247719,0.3221561908721924
8,5.454657077789307,5.7577805519104,0.036490797996520996,0.3220095634460449
9,6.482312202453613,16.537919998168945,0.03622964024543762,0.3217766284942627
10,1.9059960842132568,13.529348373413086,0.03576508164405823,0.32254713773727417
11,0.2918292284011841,4.499829292297363,0.035295095294713974,0.3234921991825104
12,3.2862861156463623,0.21496810019016266,0.03482114151120186,0.3247554302215576
13,5.070337295532227,3.226741075515747,0.035019248723983765,0.32433170080184937
14,2.873004913330078,8.805438041687012,0.034541066735982895,0.323067843914032
15,0.4657733738422394,10.187292098999023,0.0342927910387516,0.3251437246799469
16,0.4540202021598816,6.434905529022217,0.0349537618458271,0.32611197233200073
17,1.8677279949188232,1.8332840204238892,0.0339665412902832,0.32339897751808167
18,2.402573585510254,0.24027587473392487,0.03357391804456711,0.32235607504844666
19,1.405670404434204,1.8989466428756714,0.03349326550960541,0.32217907905578613
20,0.30162951350212097,4.337250709533691,0.033449407666921616,0.32236894965171814
21,0.29614096879959106,4.802617073059082,0.033358313143253326,0.3224732577800751
22,1.0582826137542725,3.061448097229004,0.0326307974755764,0.32281163334846497
23,1.486356258392334,0.9391086101531982,0.03278734162449837,0.3232165575027466
24,1.1268309354782104,0.3101803958415985,0.032751526683568954,0.3229638338088989
25,0.4215060770511627,1.3554694652557373,0.03315267711877823,0.3227821886539459
26,0.14285291731357574,2.694455862045288,0.03226817399263382,0.32403138279914856
