index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.19808612440191387,0.06624,0.15217391304347827,0.04019688269073011,0.0,0.9904306220095693,0.0,0.0,0.0,0.0,0.9904306220095693,0.0,0.0,0.0
50,0.20574162679425836,0.18538246551317447,0.13043478260869565,0.03487561032318066,0.3014354066985646,0.3014354066985646,0.023923444976076555,0.2822966507177033,0.11961722488038277,0.3014354066985646,0.3014354066985646,0.023923444976076555,0.2822966507177033,0.11961722488038277
100,0.2736842105263158,0.26329990142836596,0.15760869565217392,0.0831960342829908,0.37320574162679426,0.14832535885167464,0.12440191387559808,0.4449760765550239,0.27751196172248804,0.37320574162679426,0.14832535885167464,0.12440191387559808,0.4449760765550239,0.27751196172248804
150,0.34832535885167465,0.3165140734719994,0.15760869565217392,0.05225278517203982,0.5167464114832536,0.09569377990430622,0.16267942583732056,0.6842105263157895,0.2822966507177033,0.5167464114832536,0.09569377990430622,0.16267942583732056,0.6842105263157895,0.2822966507177033
200,0.41913875598086126,0.3956893615088553,0.16304347826086957,0.05335778898661886,0.7655502392344498,0.2631578947368421,0.2631578947368421,0.5933014354066986,0.21052631578947367,0.7655502392344498,0.2631578947368421,0.2631578947368421,0.5933014354066986,0.21052631578947367
250,0.523444976076555,0.4984998477596675,0.15760869565217392,0.048710531758433685,0.8899521531100478,0.39712918660287083,0.37799043062200954,0.7129186602870813,0.23923444976076555,0.8899521531100478,0.39712918660287083,0.37799043062200954,0.7129186602870813,0.23923444976076555
300,0.5559808612440191,0.5319440974779986,0.17391304347826086,0.05562523225566705,0.9090909090909091,0.4449760765550239,0.5933014354066986,0.6507177033492823,0.18181818181818182,0.9090909090909091,0.4449760765550239,0.5933014354066986,0.6507177033492823,0.18181818181818182
350,0.6421052631578947,0.6264168082580672,0.19021739130434784,0.07663329352273016,0.9186602870813397,0.6028708133971292,0.7751196172248804,0.6267942583732058,0.28708133971291866,0.9186602870813397,0.6028708133971292,0.7751196172248804,0.6267942583732058,0.28708133971291866
400,0.69377990430622,0.6818426870347829,0.29347826086956524,0.21085855782094623,0.9234449760765551,0.7129186602870813,0.5789473684210527,0.8947368421052632,0.3588516746411483,0.9234449760765551,0.7129186602870813,0.5789473684210527,0.8947368421052632,0.3588516746411483
450,0.7062200956937799,0.6848933455542597,0.27717391304347827,0.17823873929512518,0.9282296650717703,0.7655502392344498,0.7607655502392344,0.8038277511961722,0.2727272727272727,0.9282296650717703,0.7655502392344498,0.7607655502392344,0.8038277511961722,0.2727272727272727
500,0.7578947368421053,0.7310739243483075,0.33152173913043476,0.25955021053171196,0.9138755980861244,0.9282296650717703,0.7990430622009569,0.9043062200956937,0.24401913875598086,0.9138755980861244,0.9282296650717703,0.7990430622009569,0.9043062200956937,0.24401913875598086
550,0.7789473684210526,0.7639719948485276,0.30434782608695654,0.2295713470440278,0.9138755980861244,0.937799043062201,0.8947368421052632,0.7655502392344498,0.3827751196172249,0.9138755980861244,0.937799043062201,0.8947368421052632,0.7655502392344498,0.3827751196172249
600,0.7885167464114833,0.7722557283038234,0.29891304347826086,0.22513299733343423,0.9234449760765551,0.9186602870813397,0.9521531100478469,0.7799043062200957,0.3684210526315789,0.9234449760765551,0.9186602870813397,0.9521531100478469,0.7799043062200957,0.3684210526315789
650,0.816267942583732,0.8027451351078595,0.33695652173913043,0.25995174641294616,0.9234449760765551,0.9856459330143541,0.8851674641148325,0.861244019138756,0.4258373205741627,0.9234449760765551,0.9856459330143541,0.8851674641148325,0.861244019138756,0.4258373205741627
700,0.8727272727272727,0.8733830709247323,0.2826086956521739,0.22270007560154828,0.9186602870813397,0.8660287081339713,0.9090909090909091,0.9282296650717703,0.7416267942583732,0.9186602870813397,0.8660287081339713,0.9090909090909091,0.9282296650717703,0.7416267942583732
750,0.8861244019138756,0.8852093724403073,0.3423913043478261,0.26919302431979214,0.8899521531100478,0.9234449760765551,0.9234449760765551,0.9665071770334929,0.7272727272727273,0.8899521531100478,0.9234449760765551,0.9234449760765551,0.9665071770334929,0.7272727272727273
800,0.8411483253588516,0.8382888237090131,0.266304347826087,0.20716599970771962,0.9569377990430622,0.8899521531100478,0.9856459330143541,0.7655502392344498,0.6076555023923444,0.9569377990430622,0.8899521531100478,0.9856459330143541,0.7655502392344498,0.6076555023923444
850,0.8861244019138756,0.8845406659961179,0.3858695652173913,0.2993280270444254,0.9617224880382775,0.9521531100478469,0.9282296650717703,0.937799043062201,0.6507177033492823,0.9617224880382775,0.9521531100478469,0.9282296650717703,0.937799043062201,0.6507177033492823
900,0.8956937799043062,0.8921358109955908,0.3695652173913043,0.28740405967103866,0.9665071770334929,0.9856459330143541,0.9425837320574163,0.9186602870813397,0.6650717703349283,0.9665071770334929,0.9856459330143541,0.9425837320574163,0.9186602870813397,0.6650717703349283
950,0.8727272727272727,0.8659328417998136,0.3641304347826087,0.2841950018580453,0.9330143540669856,0.9952153110047847,0.9282296650717703,0.9665071770334929,0.5406698564593302,0.9330143540669856,0.9952153110047847,0.9282296650717703,0.9665071770334929,0.5406698564593302
1000,0.9196172248803828,0.9188320989046305,0.3532608695652174,0.27772190041564926,0.9425837320574163,0.9808612440191388,0.9712918660287081,0.9090909090909091,0.7942583732057417,0.9425837320574163,0.9808612440191388,0.9712918660287081,0.9090909090909091,0.7942583732057417
