,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.21244019138755982,0.11714622725810488,0.15217391304347827,0.04019688269073011,0.7320574162679426,0.0,0.33014354066985646,0.0,0.0,0.7320574162679426,0.0,0.33014354066985646,0.0,0.0
50,0.9464114832535885,0.9463923023120531,0.8043478260869565,0.809154753779082,0.9665071770334929,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.861244019138756,0.9665071770334929,0.9712918660287081,0.9712918660287081,0.9617224880382775,0.861244019138756
100,0.9492822966507177,0.9490706438316759,0.8152173913043478,0.8204776425106755,0.9952153110047847,0.9808612440191388,0.9856459330143541,0.7894736842105263,0.9952153110047847,0.9952153110047847,0.9808612440191388,0.9856459330143541,0.7894736842105263,0.9952153110047847
150,0.9875598086124402,0.9875665999492381,0.8369565217391305,0.8407146837866122,0.9904306220095693,0.9904306220095693,1.0,0.9760765550239234,0.9808612440191388,0.9904306220095693,0.9904306220095693,1.0,0.9760765550239234,0.9808612440191388
200,0.9894736842105263,0.9894803937070124,0.875,0.8711658163263797,0.9952153110047847,0.9904306220095693,1.0,0.9760765550239234,0.9856459330143541,0.9952153110047847,0.9904306220095693,1.0,0.9760765550239234,0.9856459330143541
250,0.9799043062200957,0.979851622709376,0.842391304347826,0.8473678081072247,0.9904306220095693,0.9904306220095693,1.0,0.9234449760765551,0.9952153110047847,0.9904306220095693,0.9904306220095693,1.0,0.9234449760765551,0.9952153110047847
300,0.9760765550239234,0.9759824631021443,0.8641304347826086,0.8596245022403796,0.9856459330143541,1.0,1.0,0.8995215311004785,0.9952153110047847,0.9856459330143541,1.0,1.0,0.8995215311004785,0.9952153110047847
350,0.9779904306220095,0.9780266386422147,0.875,0.8691179818515514,0.9856459330143541,1.0,1.0,1.0,0.9043062200956937,0.9856459330143541,1.0,1.0,1.0,0.9043062200956937
400,0.9885167464114832,0.9885308609646439,0.8532608695652174,0.8499143530197009,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9569377990430622,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9569377990430622
450,0.9961722488038277,0.9961745271880383,0.8804347826086957,0.8764590839846176,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9952153110047847,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9952153110047847
500,0.9837320574162679,0.9836664179733193,0.8478260869565217,0.8449275830854779,0.9904306220095693,1.0,1.0,0.9330143540669856,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9330143540669856,0.9952153110047847
550,0.9751196172248804,0.9748952648158319,0.8641304347826086,0.8589801110985814,0.9952153110047847,1.0,1.0,0.8803827751196173,1.0,0.9952153110047847,1.0,1.0,0.8803827751196173,1.0
600,0.9904306220095693,0.9904157779278723,0.8260869565217391,0.8322584967319829,0.9904306220095693,1.0,1.0,0.9665071770334929,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9665071770334929,0.9952153110047847
650,0.9952153110047847,0.9952059995864808,0.8478260869565217,0.8457943307485065,1.0,1.0,1.0,0.9808612440191388,0.9952153110047847,1.0,1.0,1.0,0.9808612440191388,0.9952153110047847
700,0.9961722488038277,0.9961722158635234,0.8641304347826086,0.8605086027835276,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9952153110047847
750,0.9875598086124402,0.9875410616486263,0.8586956521739131,0.854735399797842,0.9904306220095693,0.9952153110047847,1.0,0.9569377990430622,0.9952153110047847,0.9904306220095693,0.9952153110047847,1.0,0.9569377990430622,0.9952153110047847
800,0.9952153110047847,0.995217578435225,0.8695652173913043,0.8676786417092006,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9904306220095693,0.9952153110047847,1.0,1.0,0.9904306220095693,0.9904306220095693
850,0.9961722488038277,0.9961722158635234,0.8586956521739131,0.8568754969809014,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9952153110047847,0.9952153110047847
900,0.9952153110047847,0.9952130107130339,0.8369565217391305,0.8318403542391871,0.9904306220095693,1.0,1.0,0.9904306220095693,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9904306220095693,0.9952153110047847
950,0.6019138755980862,0.5024664518918317,0.782608695652174,0.7317031226575751,0.9952153110047847,1.0,0.0,0.937799043062201,0.07655502392344497,0.9952153110047847,1.0,0.0,0.937799043062201,0.07655502392344497
1000,0.9933014354066986,0.9932944468207856,0.8804347826086957,0.8767955763450527,0.9904306220095693,1.0,1.0,0.9808612440191388,0.9952153110047847,0.9904306220095693,1.0,1.0,0.9808612440191388,0.9952153110047847
