features,aggregate
ADAMTS8,0.00044413506740758983
ADAT1,0.0007017334829476985
ADH1B,0.0013088022012170742
ADI1,0.0004900790596751596
ADM,0.0005002888764121163
ADM_hsa-mir-125b-1,0.0003024478787567028
ADM_hsa-mir-139,0.0005476641456709055
ADPRHL1|113622,0.0007505420698257839
ADRBK2,0.0007804451643542803
ADRBK2__MIR195,0.0008643151968285802
ADRBK2__SNORA23;IPO7,0.0007451936631217922
AEN|64782,0.0005833471154799576
AFAP1;LOC84740,0.0009195953264047207
AFARP1;SLC16A1,0.0009810480402341762
AFF4,0.0006653864634394768
AGPAT5|55326,0.0004252919146625771
AGPHD1|123688,0.0006841870975019626
AGPHD1|123688_hsa-mir-130b,0.0006243241853695833
AGPHD1|123688_hsa-mir-19a,0.0006399337372103905
AGRP,0.0005062861213483413
AIFM2,0.0007550837893495572
AIFM2__ANXA8L2,0.0007179350873011656
AIMP1,0.0005082421704493124
AIMP1|9255,0.0007822786631993723
AKAP11,0.0006897889493492514
AKR7A2,0.0014429136930449863
AKR7A2__POU3F3,0.0007663012309983138
AKR7A2__ZIC4;ZIC1,0.0019992129018962888
AKR7A2_hsa-mir-1306,0.0016193705838396686
AKR7A2_hsa-mir-190b,0.0014686727245952953
AKR7A2_hsa-mir-378,0.0012532081274476796
AKR7A2_hsa-mir-378c,0.0010961462288626607
AKR7A2_hsa-mir-511-2,0.0010632271422181434
AKR7A3,0.000508591132951079
AKR7A3_hsa-mir-130b,0.0007265054021913069
AKR7A3_hsa-mir-135b,0.0004251833208022461
AKR7A3_hsa-mir-17,0.0006582171620463142
AKR7A3_hsa-mir-188,0.0007668182439144505
AKR7A3_hsa-mir-18a,0.0005859792946555635
AKR7A3_hsa-mir-19a,0.0007011403980364143
AKR7A3_hsa-mir-19b-1,0.000705357054017916
AKR7A3_hsa-mir-20a,0.000567102141109082
AKR7A3_hsa-mir-301b,0.0009363551054393075
AKR7A3_hsa-mir-3682,0.0006677771211256805
AKR7A3_hsa-mir-3934,0.0006599497237327448
AKR7A3_hsa-mir-455,0.0006464712688772416
AKR7A3_hsa-mir-505,0.0006337150446033866
AKR7A3_hsa-mir-877,0.0008083183559089872
ALAD|210,0.0005099734840557887
ALAD|210__LCMT2|9836,0.00043417464042424495
ALAD|210__SIAH2|6478,0.0007131528372618912
ALDH16A1;PIH1D1,0.0006106503595578077
ALDH16A1;PIH1D1_hsa-mir-10b,0.000594786682549976
ALDH16A1;PIH1D1_hsa-mir-3199-2,0.00047959894869251053
ALDH5A1|7915,0.0007363823677194253
ALDH5A1|7915__MMP11|4320,0.0016123227443487216
ALDH7A1|501,0.00040196513171675193
ALDH9A1|223,0.0006489389312457034
ALG11;UTP14C,0.0006641239957537533
ALG2|85365,0.0006778786650926093
ALG8|79053,0.0007026196069034988
ALG9|79796,0.0006202957838109761
ALKBH5,0.0006751405834468565
ALS2|57679,0.0007628398231628959
AMBN,0.0006994458227898146
AMD1|262,0.0011628779843846724
AMD1|262__COG4|25839,0.0006683058131782573
AMD1|262__GPSM2|29899,0.001154512840581077
AMD1|262__RANBP1|5902,0.0008177365958685403
AMOT|154796,0.0009930849915634754
AMPD1,0.0016801763650827078
AMPD2,0.0006836732538455352
ANKDD1A,0.0007151887875635066
ANKRD10|55608,0.0005410756932373815
ANKRD13A,0.0005554790188115286
ANKRD13B|124930,0.0007646648641563786
ANKRD29|147463,0.001951009482324497
ANKRD29|147463_hsa-let-7a-2,0.0013551547971750442
ANKRD29|147463_hsa-mir-100,0.0009238385327179934
ANKRD29|147463_hsa-mir-1258,0.0005125547361867311
ANKRD29|147463_hsa-mir-125b-2,0.0006831255740494041
ANKRD29|147463_hsa-mir-1262,0.001228655854819565
ANKRD29|147463_hsa-mir-135b,0.00044615812478963484
ANKRD29|147463_hsa-mir-18a,0.0005639629387841567
ANKRD29|147463_hsa-mir-190b,0.0007702667235550675
ANKRD29|147463_hsa-mir-193a,0.0010699289959973455
ANKRD29|147463_hsa-mir-218-1,0.001481328979382771
ANKRD29|147463_hsa-mir-218-2,0.0004018453337626446
ANKRD29|147463_hsa-mir-30a,0.0007412993136170351
ANKRD29|147463_hsa-mir-30c-2,0.0007577505877918593
ANKRD29|147463_hsa-mir-3199-2,0.0014095470219516707
ANKRD29|147463_hsa-mir-335,0.0006983397966590002
ANKRD29|147463_hsa-mir-365-2,0.001201605618793737
ANKRD29|147463_hsa-mir-378,0.000676589207359744
ANKRD29|147463_hsa-mir-378c,0.0012755307839850834
ANKRD29|147463_hsa-mir-3926-1,0.0015494771756982717
ANKRD29|147463_hsa-mir-511-2,0.0007115793737222055
ANKRD29|147463_hsa-mir-676,0.0010663212632102221
ANKRD36BL1,0.0006204907639204241
ANKRD36BL1_BBS4|585,0.0005744597457618423
ANKRD36BL1_C10orf32|119032,0.00039574963615685255
ANKRD37|353322,0.0006407266011197832
ANKRD42|338699,0.0008860446975949012
ANKRD42|338699__LASS2|29956,0.0005044792414407904
ANKRD42|338699__LIMA1|51474,0.0007148746446015951
ANKRD52|283373,0.0006486802989428859
ANKRD52|283373__RHOB|388,0.0006239546399977492
ANKRD54|129138,0.00048314187463652507
ANO10|55129,0.0005525921782035134
ANP32A|8125,0.0006643626637233523
ANP32D,0.0006405009652592089
ANXA2|302,0.0007790029393971859
ANXA8L2,0.0017733316086640744
ANXA8L2_ABLIM3|22885,0.000908371140050682
ANXA8L2_ACOT4|122970,0.0006302370891186136
ANXA8L2_ALAD|210,0.0005923308093931104
ANXA8L2_APH1B|83464,0.0005036041643668454
ANXA8L2_ATP7B|540,0.0007795694865307824
ANXA8L2_ATP8B1|5205,0.0009023455890533112
ANXA8L2_BBS4|585,0.0007034299494295748
ANXA8L2_BCAM|4059,0.0006619190580992881
ANXA8L2_BTG2|7832,0.0009924672690388965
ANXA8L2_C12orf72|254013,0.000620143029965738
ANXA8L2_C4A|720,0.0007042065667023578
ANXA8L2_C5orf53|492311,0.0005818799399378499
ANXA8L2_CCDC64|92558,0.00063705983233121
ANXA8L2_CLSTN2|64084,0.0008390917000810931
ANXA8L2_EVL|51466,0.0006543714997192417
ANXA8L2_FAM102A|399665,0.0007184071195914772
ANXA8L2_FAM63A|55793,0.0006040563979833088
ANXA8L2_GPD1L|23171,0.0006189944225467643
ANXA8L2_ITPR1|3708,0.0007043590421866083
ANXA8L2_KIAA0040|9674,0.0007925527394359888
ANXA8L2_LIMA1|51474,0.000875479384686898
ANXA8L2_LRIG1|26018,0.0008847770361870254
ANXA8L2_MMP11|4320,0.0010989983157303662
ANXA8L2_P4HTM|54681,0.001120564640574295
ANXA8L2_PAFAH1B3|5050,0.0004855493231468894
ANXA8L2_PGPEP1|54858,0.0006969257862407891
ANXA8L2_PRRT3|285368,0.0008951181684865077
ANXA8L2_RERG|85004,0.0008412210803327118
ANXA8L2_RNASE4|6038,0.0007954882327508789
ANXA8L2_RTN4RL1|146760,0.0005196617972259328
ANXA8L2_SCCPDH|51097,0.0005495657172119474
ANXA8L2_SIAH2|6478,0.0008931137465692856
ANXA8L2_SYBU|55638,0.0006163562042480653
ANXA8L2_SYTL2|54843,0.0006719939675929984
ANXA8L2_SYTL4|94121,0.0006720318548096818
ANXA8L2_TMC4|147798,0.0008723727735786162
ANXA8L2_TMEM144|55314,0.0007480734741986241
ANXA8L2_TRIM3|10612,0.0006032641376839165
ANXA8L2_WFS1|7466,0.0008086826059711202
ANXA8L2_WWP1|11059,0.0007830540290583067
ANXA8L2_ZBTB42|100128927,0.0006130234463596173
ANXA8L2_ZNF396|252884,0.000880098578565197
ANXA8L2_ZNF467|168544,0.0006455715800416388
ANXA8L2__CD72,0.0006752924420625638
ANXA8L2__DGCR9,0.0016497046631205625
ANXA8L2__GNS,0.0006841768086167572
ANXA8L2__PODXL,0.0004997744861146038
ANXA8L2__TGS1,0.0007020192841542711
AOC2;AOC3,0.0011689572283200944
AOC2;AOC3_LOC158376|158376,0.00042707197807711464
AOC2;AOC3__RABL3,0.001138846532397529
AOC2;AOC3_hsa-mir-130b,0.0006008273233967445
AP1M1|8907,0.0006747101807447206
AP3D1|8943,0.0006799292962065483
AP3M2,0.0006064994486490149
AP3M2__ZIC4;ZIC1,0.0008899228226278962
AP3M2_hsa-mir-17,0.0006606575872259471
AP3M2_hsa-mir-188,0.0007399287701515448
AP3M2_hsa-mir-18a,0.0008100694509713647
AP3M2_hsa-mir-19a,0.0007536185619351514
AP3M2_hsa-mir-455,0.000667771864046271
AP3M2|10947,0.000588149787175516
AP4B1|10717,0.0008310368849923282
AP4E1|23431,0.00069449141721815
AP4E1|23431__ZNF467|168544,0.000547956489086236
APBB2|323,0.0007423291094976389
APBB2|323__H2AFY|9555,0.0007111007690201561
APBB2|323__KIAA0040|9674,0.0006696020105860617
APBB2|323__ZBTB42|100128927,0.0005451170320990241
APEX1;OSGEP,0.0005269578753398396
APH1B|83464,0.0009473981117468533
APIP|51074,0.0009046011191401929
APLP1,0.0004144783434322372
APLP2|334,0.0008236619392129945
APOA1,0.001038529585856308
APOC1|341,0.0007866222301398778
APOC1|341__CACNA2D2|9254,0.0005842878850459659
APOE,0.000656934978608351
AQP6,0.0005381320893046886
ARF4|378,0.00040803858726686713
ARFGAP2|84364,0.0006027233586473504
ARFRP1;ZGPAT,0.0006645770007063427
ARHGAP4,0.0008590001516861983
ARHGEF1,0.001124493369267897
ARHGEF11|9826,0.000695055481364132
ARHGEF11|9826__DNAJB11|51726,0.0006689299442466229
ARHGEF11|9826__NDUFAF4|29078,0.0005826902839936683
ARHGEF11|9826__RANBP1|5902,0.0006712353079941695
ARHGEF11|9826__SNRPA1|6627,0.0007897339029603161
ARHGEF11|9826__TPI1|7167,0.0007447198645471207
ARHGEF1_AMD1|262,0.0009088370807269169
ARHGEF1_BOC|91653,0.0006238621738472365
ARHGEF1_C6orf145|221749,0.0005468346113048719
ARHGEF1_CCDC82|79780,0.0005645149568524471
ARHGEF1_CDK2AP1|8099,0.0004509128010412001
ARHGEF1_CHST2|9435,0.0007427228086134519
ARHGEF1_CIT|11113,0.0006616191303505769
ARHGEF1_CNN1|1264,0.0005285676708337956
ARHGEF1_CSDA|8531,0.0006611324704391081
ARHGEF1_CSRP2|1466,0.0008778367444700509
ARHGEF1_CYYR1|116159,0.0005994729207224375
ARHGEF1_DBF4|10926,0.0005523036876788903
ARHGEF1_DST|667,0.0005953237450680645
ARHGEF1_FAM108B1|51104,0.0007258319604881596
ARHGEF1_FLJ36031|168455,0.0007672174388508777
ARHGEF1_FSCN1|6624,0.0005888612072448651
ARHGEF1_GINS4|84296,0.0006753626316090793
ARHGEF1_GOLGA7|51125,0.0005206265154086902
ARHGEF1_GPSM2|29899,0.0007265581931958248
ARHGEF1_GSTP1|2950,0.0006811930336674615
ARHGEF1_HMGA1|3159,0.0006200373886075002
ARHGEF1_IFFO2|126917,0.000772406481401299
ARHGEF1_LDHB|3945,0.0005183353215564298
ARHGEF1_LHFP|10186,0.0004927790195265918
ARHGEF1_LPIN1|23175,0.0005117652892339289
ARHGEF1_LTBP4|8425,0.0005899861889409007
ARHGEF1_MCM6|4175,0.0004397546779132776
ARHGEF1_MEX3C|51320,0.0008060373888941726
ARHGEF1_MICALL1|85377,0.0006639650744534021
ARHGEF1_NDRG2|57447,0.0004307749746096713
ARHGEF1_NUFIP1|26747,0.0008946581044921044
ARHGEF1_PHGDH|26227,0.0007407932407683068
ARHGEF1_POM121|9883,0.0006535390716286254
ARHGEF1_POP1|10940,0.0006067639692024401
ARHGEF1_PRKRIR|5612,0.0004312660751134358
ARHGEF1_PRKX|5613,0.0006118184860202992
ARHGEF1_PRPSAP2|5636,0.0005340311975104093
ARHGEF1_PSMG1|8624,0.0006166077153451988
ARHGEF1_RPL38|6169,0.0006915858569913327
ARHGEF1_SERTAD2|9792,0.0005719222345356099
ARHGEF1_SFT2D2|375035,0.0005084639602332353
ARHGEF1_SLC7A5|8140,0.000672517694751175
ARHGEF1_SORBS1|10580,0.0007319218035793493
ARHGEF1_SSBP3|23648,0.0005093333684137949
ARHGEF1_ST3GAL6|10402,0.0006341913058888714
ARHGEF1_TBX19|9095,0.0005760636712298482
ARHGEF1_TCF7L1|83439,0.0006970405587225677
ARHGEF1_TINAGL1|64129,0.0005941920401457523
ARHGEF1_TMEM206|55248,0.0005422089054871372
ARHGEF1_TUBA1A|7846,0.0008407172277045784
ARHGEF1_UBLCP1|134510,0.0006277122954608275
ARHGEF1_WDR67|93594,0.0006356924368782584
ARHGEF1__ACOT2,0.000653940628175131
ARHGEF1__ACSM1,0.0006505059492394058
ARHGEF1__AIMP1,0.0009505406734559355
ARHGEF1__AKR7A2,0.0007860232747272404
ARHGEF1__ARV1,0.0007392774430998733
ARHGEF1__BAZ2A;RBMS2,0.0006093320383260313
ARHGEF1__BTK;TIMM8A,0.0009083118887027613
ARHGEF1__C17orf54,0.0006838751558728675
ARHGEF1__C1QTNF7,0.0007523460826927979
ARHGEF1__C9orf57,0.0008200152255517466
ARHGEF1__CALB2,0.0005388407829719468
ARHGEF1__CCKAR,0.0008236076069138565
ARHGEF1__FAM160B2,0.0006706294037443926
ARHGEF1__FASN,0.0008022850856787936
ARHGEF1__GNL3;SNORD19B,0.0007202413311013908
ARHGEF1__IL28A,0.0008111854976807574
ARHGEF1__LHFP,0.0009651174043453206
ARHGEF1__LOC100240726,0.0008503936740843481
ARHGEF1__LOC284688,0.0009407020262866058
ARHGEF1__LOC285733,0.0008517049802467056
ARHGEF1__LOC388955,0.00041857041195578985
ARHGEF1__LOC400043,0.0006072934117179656
ARHGEF1__LRBA;MAB21L2,0.0006366470863423213
ARHGEF1__MFSD7,0.0004039939853713707
ARHGEF1__MIR98;HUWE1;MIRLET7F2,0.000619780570095593
ARHGEF1__MUTYH,0.000800131749470463
ARHGEF1__NCRNA00113,0.0009457259323506367
ARHGEF1__PAR-SN;SNORD107,0.0005796894690080448
ARHGEF1__PLA2G2D,0.0008523976551112909
ARHGEF1__PPBPL2,0.0005313163140675846
ARHGEF1__RABL3,0.000862284511250066
ARHGEF1__RHOBTB3,0.0006808512473498231
ARHGEF1__SEPT14,0.0006768262162393159
ARHGEF1__SFTPD,0.0004612450506122225
ARHGEF1__SLC1A6,0.001155239294699269
ARHGEF1__SLC9A11,0.001044885646721628
ARHGEF1__SLIT3;MIR218-2,0.0007794113174398965
ARHGEF1__SNTG2,0.0007503143891604762
ARHGEF1__SPTLC3,0.0006253019832488277
ARHGEF1__SSX4B;SSX4,0.0008266388246346271
ARHGEF1__TMPRSS11D,0.001032529919582313
ARHGEF1__TSNAX-DISC1;DISC1;DISC2,0.0008085444609277521
ARHGEF1__UMODL1;C21orf128,0.000614780385523095
ARHGEF1__UPK2,0.0004988110104581854
ARHGEF1__VENTXP7,0.000528859437676158
ARHGEF1__ZNF84,0.0006867354857552058
ARIH2|10425,0.0007650314543328681
ARL2BP|23568,0.0008254119948088741
ARL2BP|23568__CIRBP|1153,0.0008411369374424233
ARL6IP1,0.0007837948937729819
ARL6IP6|151188,0.0006473810695441552
ARMCX3,0.0008169650060435502
ARMCX3__LOC727677,0.0007391892346489152
ARMCX3__ZIC4;ZIC1,0.0009988624076764877
ARMCX3_hsa-mir-188,0.0006821331682082783
ARNT2,0.0006680608721176745
ARNT|405,0.0005467169864347232
ARPC1A,0.0008530411217621825
ARPC4;TADA3,0.0005663270830294106
ARSK|153642,0.0006561621971736588
ARV1,0.0011487514234687275
ARV1__ANXA8L2,0.0007208832635533178
ARV1__RABL3,0.0008005785490020127
ARV1__RPL22L1,0.0008518323250182661
ASAH2,0.0008665052242785309
ASAP1|50807,0.000659315739949335
ASAP3|55616,0.0007906232459818669
ASB16;C17orf65,0.00039871521127950854
ASCC2|84164,0.0006972219554490509
ASCC2|84164__HDAC2|3066,0.0009681849839027954
ASCC2|84164__MCM6|4175,0.0005688959089799642
ASCC2|84164__XPO5|57510,0.0006439499315402104
ASRGL1,0.0006338194200041123
ASTE1|28990,0.0005723638143283336
ASTE1|28990__IVD|3712,0.0004658010830026478
ASTE1|28990__RHOB|388,0.000599090945294407
ASTE1|28990__WFS1|7466,0.000713994859185966
ATAD2B|54454,0.0005983358884063061
ATAD3C|219293,0.0019172988804542382
ATAD3C|219293_hsa-mir-10b,0.0015633876752905486
ATAD3C|219293_hsa-mir-17,0.0007051192860501075
ATAD3C|219293_hsa-mir-188,0.0008516430690241857
ATAD3C|219293_hsa-mir-19a,0.000533577042111892
ATF1|466,0.0006370948400431389
ATG4A|115201,0.000654157892691598
ATG4A|115201__CIRBP|1153,0.0009001189243496212
ATG4A|115201__P4HTM|54681,0.0007629822221974997
ATP10D|57205,0.0007043931670254575
ATP1A3,0.0005508299891157651
ATP5B|506,0.0008954819702250479
ATP5B|506__YEATS2|55689,0.0008062278021679266
ATP5H|10476,0.0004941776364377404
ATP5O|539,0.00048387195154883655
ATP6AP2|10159,0.0005842500331480546
ATP6V1A|523,0.0008958729254990832
ATP6V1D|51382,0.0003896877562351223
ATP7B|540,0.0017979660019081605
ATP8B1|5205,0.0009690330698040133
ATP8B1|5205__C12orf72|254013,0.0007331256865435419
ATP8B1|5205__CIRBP|1153,0.0007428192614749404
ATP8B1|5205__DSN1|79980,0.0009711785610379928
ATP8B1|5205__DYNLRB1|83658,0.0007387791764476108
ATP8B1|5205__IQCD|115811,0.0007145413590915143
ATP8B1|5205__SCCPDH|51097,0.0007935605569220992
ATP8B1|5205__SIAH2|6478,0.0011581852303481862
ATP8B1|5205__UAP1L1|91373,0.0007618944892040288
ATP8B1|5205__UNC119|9094,0.0008668153319699341
ATXN10|25814,0.0006971418917885805
ATXN1|6310,0.0008905525476651087
ATXN1|6310__IVD|3712,0.0008481767395074492
ATXN1|6310__P4HTM|54681,0.0005933378152777887
ATXN1|6310__TMEM25|84866,0.0005369151519066345
ATXN2,0.0006095668306821242
ATXN7L3B|552889,0.0005870753792466511
ATXN7L3B|552889__CIRBP|1153,0.0005461369984837111
AVL9|23080,0.0006526269821158094
AVL9|23080__PAFAH1B3|5050,0.0005901520465506845
AWAT1,0.0009071679288531116
AWAT1__RABL3,0.0008485986785685072
AXIN1,0.0006484730723251239
B3GALT4|8705,0.0007195769997548267
B3GNT4,0.00055343932985283
B4GALNT4,0.0007476737633779352
B9D1|27077,0.0006607050920986908
BACE1,0.0005915404415709695
BASP1;LOC285696,0.0009164275492237787
BASP1;LOC285696_hsa-mir-135b,0.00048083914135426634
BASP1;LOC285696_hsa-mir-204,0.000500323622033658
BAT4;CSNK2B,0.00047457870314951574
BAT4;CSNK2B__ZIC4;ZIC1,0.0007340526598620194
BAT4;CSNK2B_hsa-mir-188,0.0006349373664792615
BAZ2A;RBMS2,0.0013271149674214616
BAZ2A;RBMS2_ACOT4|122970,0.0009273839518206784
BAZ2A;RBMS2_ANKRD42|338699,0.0007044464055004327
BAZ2A;RBMS2_APBB2|323,0.00044505664632107656
BAZ2A;RBMS2_ATP7B|540,0.0007645466435150797
BAZ2A;RBMS2_ATP8B1|5205,0.0005023402227852661
BAZ2A;RBMS2_BBS4|585,0.0005343906203926043
BAZ2A;RBMS2_BCAM|4059,0.00111765649540804
BAZ2A;RBMS2_BTG2|7832,0.0007587117288118052
BAZ2A;RBMS2_C10orf26|54838,0.0006116763105560372
BAZ2A;RBMS2_C14orf45|80127,0.0005613403053896118
BAZ2A;RBMS2_C2orf55|343990,0.0006825931761741282
BAZ2A;RBMS2_C4A|720,0.0009590384961181864
BAZ2A;RBMS2_C4orf32|132720,0.0005824137321010993
BAZ2A;RBMS2_C6orf211|79624,0.0010563633308841277
BAZ2A;RBMS2_C8orf76|84933,0.0009036490025361975
BAZ2A;RBMS2_CCDC64|92558,0.0006919623128222091
BAZ2A;RBMS2_CELSR1|9620,0.0007929037581382155
BAZ2A;RBMS2_COQ7|10229,0.0007665822194850446
BAZ2A;RBMS2_DBF4|10926,0.0008805633565493302
BAZ2A;RBMS2_DSN1|79980,0.0007189915317015625
BAZ2A;RBMS2_EVL|51466,0.0009664039399788112
BAZ2A;RBMS2_EXOC6|54536,0.00042307735570380886
BAZ2A;RBMS2_FAM63A|55793,0.0007946196808122634
BAZ2A;RBMS2_FBXO36|130888,0.0007018306271758275
BAZ2A;RBMS2_FGD3|89846,0.0015652151066793693
BAZ2A;RBMS2_GPSM2|29899,0.0011556785592514282
BAZ2A;RBMS2_H2AFY|9555,0.0004577281371627549
BAZ2A;RBMS2_INPP4B|8821,0.0007548736099749402
BAZ2A;RBMS2_INPP5J|27124,0.0008796617282023021
BAZ2A;RBMS2_IQCD|115811,0.0005073692454262901
BAZ2A;RBMS2_KIAA0040|9674,0.000673666535327006
BAZ2A;RBMS2_KIAA0232|9778,0.0007362099386231684
BAZ2A;RBMS2_KIAA1370|56204,0.0005323908316319269
BAZ2A;RBMS2_LMX1B|4010,0.0005973924045591663
BAZ2A;RBMS2_MMP11|4320,0.0010054494073562861
BAZ2A;RBMS2_MREG|55686,0.0006606473117181356
BAZ2A;RBMS2_MYB|4602,0.0011837160515947654
BAZ2A;RBMS2_NUDT12|83594,0.0006766256066568551
BAZ2A;RBMS2_NUP93|9688,0.0005276240141381234
BAZ2A;RBMS2_P4HTM|54681,0.0009366313110547985
BAZ2A;RBMS2_PARD6B|84612,0.0007268149163231403
BAZ2A;RBMS2_PCBD2|84105,0.0005783658462912543
BAZ2A;RBMS2_POP1|10940,0.0006634587959226257
BAZ2A;RBMS2_PREX1|57580,0.001199304272258029
BAZ2A;RBMS2_PRRT3|285368,0.0004317124115939881
BAZ2A;RBMS2_RABEP1|9135,0.0007355589864374822
BAZ2A;RBMS2_RALGPS2|55103,0.0005351263804581542
BAZ2A;RBMS2_RERG|85004,0.001267513722477814
BAZ2A;RBMS2_RHOB|388,0.0008901721833557201
BAZ2A;RBMS2_RIPK2|8767,0.00055325109704964
BAZ2A;RBMS2_SCCPDH|51097,0.0006462902484274384
BAZ2A;RBMS2_SIAH2|6478,0.0009114935481228029
BAZ2A;RBMS2_SMAP2|64744,0.0006204827474683146
BAZ2A;RBMS2_SNRPA1|6627,0.000815652137054582
