,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.2,0.06666666666666667,0.17391304347826086,0.05152979066022545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40,0.38086124401913873,0.31170316309616913,0.41304347826086957,0.3607092547941891,0.8133971291866029,0.9760765550239234,0.0,0.06698564593301436,0.04784688995215311,0.88,0.9285714285714286,0.1,0.19101123595505617,0.3125
80,0.723444976076555,0.7092801415658369,0.4891304347826087,0.4531440370550614,0.9234449760765551,0.9521531100478469,0.7081339712918661,0.24401913875598086,0.7894736842105263,0.8,0.9642857142857143,0.4,0.1348314606741573,0.84375
120,0.9090909090909091,0.9063154699812103,0.8043478260869565,0.7958963576504653,0.9665071770334929,0.9904306220095693,1.0,0.937799043062201,0.6507177033492823,0.84,0.9642857142857143,0.9,0.8764044943820225,0.40625
160,0.8832535885167464,0.8748762593819418,0.8043478260869565,0.7796849855118974,0.9665071770334929,0.9904306220095693,1.0,0.9712918660287081,0.4880382775119617,0.8,0.9642857142857143,1.0,0.9325842696629213,0.25
200,0.9330143540669856,0.9318036289385282,0.8206521739130435,0.8071429619198497,0.9712918660287081,0.9904306220095693,1.0,0.9856459330143541,0.7177033492822966,0.8,0.9642857142857143,0.9,0.9325842696629213,0.375
240,0.9789473684210527,0.9789421370749667,0.875,0.8748878336427598,0.9808612440191388,0.9904306220095693,1.0,0.9856459330143541,0.937799043062201,0.8,0.9642857142857143,0.9,0.9325842696629213,0.6875
280,0.9818181818181818,0.981824287317054,0.8641304347826086,0.8636771393996411,0.9808612440191388,0.9904306220095693,1.0,0.9808612440191388,0.9569377990430622,0.8,0.9642857142857143,0.9,0.9213483146067416,0.65625
320,0.9846889952153111,0.9846800918790178,0.8695652173913043,0.8723941637146351,0.9808612440191388,0.9904306220095693,1.0,0.9617224880382775,0.9904306220095693,0.8,0.9642857142857143,0.8,0.8876404494382022,0.8125
360,0.9866028708133971,0.9866023373310229,0.8641304347826086,0.8657837489122934,0.9808612440191388,0.9904306220095693,1.0,0.9760765550239234,0.9856459330143541,0.8,0.9642857142857143,0.9,0.898876404494382,0.71875
400,0.9866028708133971,0.9865928147877121,0.8641304347826086,0.8647885741733552,0.9856459330143541,0.9904306220095693,1.0,0.9665071770334929,0.9904306220095693,0.8,0.9642857142857143,0.9,0.9101123595505618,0.6875
