,mRNA,methylation,miRNA,mrna_mrna,meth_meth,mirna_mirna,mrna_meth,meth_mirna,mirna_mrna,FullyConnected
56,0.021024005487561226,0.020712247118353844,0.013545277528464794,0.016026213765144348,0.014097998850047588,0.018782222643494606,0.012762553989887238,0.010366085916757584,0.013779000379145145,0.3084840476512909
57,0.020529992878437042,0.020340226590633392,0.0134219229221344,0.015931515023112297,0.014021553099155426,0.018841732293367386,0.012897729873657227,0.010293396189808846,0.013645664788782597,0.308236688375473
58,0.020190436393022537,0.020914126187562943,0.013374889269471169,0.015278655104339123,0.01380866952240467,0.01869378611445427,0.012876929715275764,0.010154951363801956,0.013582922518253326,0.3078464865684509
59,0.01994156837463379,0.020091060549020767,0.013360726647078991,0.014934240840375423,0.013799906708300114,0.018576350063085556,0.013052794151008129,0.010132665745913982,0.013473807834088802,0.3077240586280823
60,0.01975984498858452,0.01999901607632637,0.013017282821238041,0.015468751080334187,0.013524067588150501,0.018411710858345032,0.012273172847926617,0.009923095814883709,0.013475189916789532,0.30708345770835876
61,0.019421549513936043,0.020064350217580795,0.012911202386021614,0.015177804045379162,0.013212470337748528,0.018438689410686493,0.012447558343410492,0.009942260570824146,0.01340895052999258,0.3065701127052307
62,0.01918037235736847,0.01996404491364956,0.013040296733379364,0.015118582174181938,0.013066558167338371,0.01830553635954857,0.012149490416049957,0.0098739517852664,0.0133817782625556,0.30625393986701965
63,0.018969181925058365,0.019783563911914825,0.012890507467091084,0.015240699984133244,0.013389659114181995,0.018310485407710075,0.012285037897527218,0.009770393371582031,0.013250760734081268,0.30595433712005615
64,0.01911848969757557,0.01885666698217392,0.012577715329825878,0.014434508979320526,0.013112588785588741,0.018256142735481262,0.011945308186113834,0.009708062745630741,0.013036186806857586,0.3054012060165405
65,0.018293602392077446,0.019219962880015373,0.012645302340388298,0.01453657541424036,0.01319854985922575,0.018056195229291916,0.011903808452188969,0.009659632109105587,0.01311507634818554,0.30515050888061523
66,0.0190042182803154,0.019409066066145897,0.012431667186319828,0.014835727401077747,0.013021287508308887,0.018021486699581146,0.011560081504285336,0.009633282199501991,0.013180400244891644,0.3043927848339081
67,0.018010657280683517,0.01902453787624836,0.012333248741924763,0.01432469766587019,0.012709666043519974,0.01795990765094757,0.011914807371795177,0.009536528028547764,0.013126319274306297,0.30389928817749023
68,0.018016407266259193,0.01830846071243286,0.012206880375742912,0.014581484720110893,0.012902805581688881,0.01778830774128437,0.011783282272517681,0.00944786611944437,0.013268453069031239,0.303268164396286
69,0.017307264730334282,0.01817392371594906,0.011989655904471874,0.014233507215976715,0.012757807970046997,0.01785101182758808,0.011650451458990574,0.009267007000744343,0.012963603250682354,0.3031828701496124
70,0.01771102286875248,0.017993705347180367,0.01202914584428072,0.014156142249703407,0.012668167240917683,0.017749864608049393,0.0112835094332695,0.009193360805511475,0.012790289707481861,0.3025362491607666
71,0.017243951559066772,0.018187306821346283,0.012010698206722736,0.014393026009202003,0.01250598393380642,0.01761120744049549,0.011530587449669838,0.009299736469984055,0.012900382280349731,0.3021269738674164
72,0.01719752512872219,0.01841673068702221,0.011879279278218746,0.013805338181555271,0.012423265725374222,0.017658039927482605,0.011156558990478516,0.00906926579773426,0.012993531301617622,0.3014830946922302
73,0.016759561374783516,0.017612416297197342,0.011855107732117176,0.013862250372767448,0.012526880018413067,0.01756543479859829,0.011323411948978901,0.009111888706684113,0.01252575684338808,0.3011549413204193
74,0.01668444089591503,0.017448190599679947,0.01177365891635418,0.014240373857319355,0.012241518124938011,0.0175111535936594,0.011173288337886333,0.009023865684866905,0.012568945065140724,0.30069392919540405
75,0.016332445666193962,0.017460456117987633,0.01153814047574997,0.01386998500674963,0.011985013261437416,0.01740853674709797,0.011017120443284512,0.009012768976390362,0.012691328302025795,0.30025556683540344
76,0.016423512250185013,0.017565421760082245,0.011464819312095642,0.013892090879380703,0.01205786969512701,0.01725388504564762,0.011139298789203167,0.008902321569621563,0.012559260241687298,0.2999689280986786
77,0.01673405058681965,0.01733691245317459,0.011421307921409607,0.013590967282652855,0.011931384913623333,0.017287280410528183,0.010697473771870136,0.008878188207745552,0.012329570017755032,0.29894131422042847
78,0.01606040820479393,0.016688747331500053,0.011333133094012737,0.013597928918898106,0.011726368218660355,0.01722177490592003,0.010953307151794434,0.00879599992185831,0.012425519526004791,0.29867756366729736
79,0.01614733599126339,0.017036452889442444,0.011428015306591988,0.013374214991927147,0.012150679714977741,0.017253100872039795,0.010774467140436172,0.0087577598169446,0.012391678988933563,0.2980457842350006
80,0.015798915177583694,0.01686410792171955,0.011356743052601814,0.013632560148835182,0.011644840240478516,0.01713760569691658,0.010678495280444622,0.008754686452448368,0.012249312363564968,0.2977778911590576
81,0.015777241438627243,0.016828980296850204,0.011128459125757217,0.013370968401432037,0.011627939529716969,0.016995098441839218,0.010747773572802544,0.008615922182798386,0.012336659245193005,0.2971198260784149
82,0.015920476987957954,0.01636255718767643,0.011038226075470448,0.013268486596643925,0.011565511114895344,0.017072349786758423,0.010585860349237919,0.008574726060032845,0.01234168466180563,0.29653751850128174
83,0.015611093491315842,0.016279958188533783,0.010969792492687702,0.012829628773033619,0.011345339938998222,0.01686021126806736,0.010180632583796978,0.008540868759155273,0.01218397356569767,0.29578977823257446
84,0.01537871640175581,0.016474649310112,0.010843390598893166,0.013249744661152363,0.01167523954063654,0.01689840666949749,0.010589092038571835,0.00846064742654562,0.012139786966145039,0.2954501509666443
85,0.015781229361891747,0.01597443036735058,0.010804276913404465,0.01343435700982809,0.011475617066025734,0.01693776249885559,0.01044964324682951,0.008484798483550549,0.012164518237113953,0.2945786714553833
86,0.015561070293188095,0.01633824035525322,0.010722409002482891,0.01320124976336956,0.011221775785088539,0.016747554764151573,0.010365961119532585,0.008412259630858898,0.011866637505590916,0.2939826548099518
87,0.014883548952639103,0.015896309167146683,0.010728884488344193,0.012892323546111584,0.011450537480413914,0.01678643934428692,0.010364804416894913,0.00821684766560793,0.012051945552229881,0.2929387092590332
88,0.015064912848174572,0.015852389857172966,0.010647895745933056,0.01304133702069521,0.011323152109980583,0.016645288094878197,0.010054327547550201,0.008366572670638561,0.011958662420511246,0.2924225926399231
89,0.01491587981581688,0.015489958226680756,0.010405314154922962,0.01245888788253069,0.011133109219372272,0.01656796783208847,0.009959198534488678,0.008192935958504677,0.01194041594862938,0.29157599806785583
90,0.014659424312412739,0.01520459819585085,0.010314845480024815,0.01265871711075306,0.011090815998613834,0.016644394025206566,0.009857302531599998,0.008150176145136356,0.011763964779675007,0.29099032282829285
91,0.01465600449591875,0.015095401555299759,0.010335976257920265,0.012627167627215385,0.01081789005547762,0.016533425077795982,0.009906667284667492,0.00811097677797079,0.011773258447647095,0.2901308536529541
92,0.014433853328227997,0.015302999876439571,0.010381380096077919,0.0127931023016572,0.010739387013018131,0.016622796654701233,0.010015221312642097,0.008052789606153965,0.011657428927719593,0.28954586386680603
93,0.014547860249876976,0.015114844776690006,0.010143500752747059,0.012695234268903732,0.010771091096103191,0.01650449074804783,0.00972731877118349,0.008047814480960369,0.011718912981450558,0.28883087635040283
94,0.014050362631678581,0.014771802350878716,0.010193485766649246,0.01245990302413702,0.01087311003357172,0.016368579119443893,0.009582175873219967,0.00802312046289444,0.011640476062893867,0.28802981972694397
95,0.014222701080143452,0.014911298640072346,0.010046564042568207,0.012265997938811779,0.010773682035505772,0.016451464965939522,0.009488601237535477,0.007867961190640926,0.011535088531672955,0.2877381443977356
96,0.014143634587526321,0.015069818124175072,0.010097476653754711,0.01238543912768364,0.01081087440252304,0.01638452708721161,0.009810456074774265,0.007896604016423225,0.011458268389105797,0.2869472801685333
97,0.014246087521314621,0.015008650720119476,0.009951334446668625,0.012123622000217438,0.010606218129396439,0.016285598278045654,0.009496388025581837,0.007924925535917282,0.011469096876680851,0.2863732874393463
98,0.013499685563147068,0.014520738273859024,0.00997952837496996,0.011767039075493813,0.010593928396701813,0.016187041997909546,0.009475214406847954,0.007774158846586943,0.011324071325361729,0.285480260848999
99,0.013820965774357319,0.014259669929742813,0.00994562916457653,0.011853467673063278,0.010359859094023705,0.016213493421673775,0.009391685016453266,0.007800627965480089,0.011428026482462883,0.2849529981613159
100,0.013758844695985317,0.014708534814417362,0.009897549636662006,0.011872444301843643,0.010762718506157398,0.016213728114962578,0.009345639497041702,0.0076807476580142975,0.011370647698640823,0.2842782437801361
101,0.013981842435896397,0.013938404619693756,0.009573394432663918,0.01181337982416153,0.010466426610946655,0.016067348420619965,0.0091382572427392,0.007745302747935057,0.011317258700728416,0.2836383581161499
102,0.01354590617120266,0.01412529218941927,0.009577550925314426,0.011833949945867062,0.010244626551866531,0.01601635105907917,0.009321765974164009,0.00774037279188633,0.011187098920345306,0.2828235328197479
103,0.013572811149060726,0.01427337434142828,0.009559376165270805,0.011790012940764427,0.010388437658548355,0.01612267829477787,0.009261016733944416,0.007697154767811298,0.011358235962688923,0.2818833291530609
104,0.013206467032432556,0.014081625267863274,0.009522459469735622,0.011631724424660206,0.010476669296622276,0.016025330871343613,0.00933749321848154,0.007540568709373474,0.011087738908827305,0.2814241349697113
105,0.01325922179967165,0.013605329208076,0.00949148926883936,0.011643477715551853,0.010393849574029446,0.015943504869937897,0.009036346338689327,0.007532131392508745,0.011323302984237671,0.2807965874671936
106,0.01334165409207344,0.013561620377004147,0.009436740539968014,0.011543161235749722,0.009918860159814358,0.015880564227700233,0.009057690389454365,0.00759033253416419,0.011352111585438251,0.2800161838531494
107,0.013449836522340775,0.013674960471689701,0.009368008002638817,0.011492430232465267,0.01014216709882021,0.015955237671732903,0.009173552505671978,0.007543536834418774,0.01130211167037487,0.2792438566684723
108,0.012608067132532597,0.013546659611165524,0.009465113282203674,0.011257592588663101,0.01007809117436409,0.015764307230710983,0.008870397694408894,0.00752795347943902,0.011176208965480328,0.27821239829063416
109,0.012961383908987045,0.013731682673096657,0.009191922843456268,0.011743486858904362,0.010320443660020828,0.015870779752731323,0.008804349228739738,0.007414548192173243,0.010999531485140324,0.2779451012611389
110,0.012848424725234509,0.013796447776257992,0.009294513612985611,0.011188158765435219,0.010253309272229671,0.015767790377140045,0.008738205768167973,0.007334310095757246,0.010981827974319458,0.2769123613834381
111,0.012537586502730846,0.013316941447556019,0.009179603308439255,0.011194282211363316,0.00978052243590355,0.01588721200823784,0.009062006138265133,0.007329330779612064,0.011261360719799995,0.27643877267837524
112,0.01251873280853033,0.013407871127128601,0.009104438126087189,0.011021869257092476,0.009762471541762352,0.01572948694229126,0.008979431353509426,0.007397215347737074,0.011198035441339016,0.2755127549171448
113,0.01294043380767107,0.013341831043362617,0.009080471470952034,0.011080942116677761,0.00992630235850811,0.015728147700428963,0.008740099146962166,0.0072698043659329414,0.011068840511143208,0.27481502294540405
114,0.012942638248205185,0.013112206943333149,0.008964908309280872,0.010968375951051712,0.009870832785964012,0.015585768967866898,0.008781331591308117,0.00723570492118597,0.010963578708469868,0.27395761013031006
115,0.013012891635298729,0.012895653955638409,0.008903021924197674,0.010773182846605778,0.0095571493729949,0.0156016880646348,0.008821639232337475,0.007307051215320826,0.010914033278822899,0.2733118534088135
116,0.013012855313718319,0.01318406779319048,0.008887779898941517,0.01091978419572115,0.009600590914487839,0.015595473349094391,0.00864739902317524,0.007286128122359514,0.01099711749702692,0.27251195907592773
117,0.012675782665610313,0.012895067222416401,0.008884325623512268,0.010840910486876965,0.009531877934932709,0.015574808232486248,0.008611825294792652,0.007125863339751959,0.010765950195491314,0.2715599536895752
118,0.012219497933983803,0.012754274532198906,0.008866357617080212,0.010563417337834835,0.009696291759610176,0.015513592399656773,0.008577107451856136,0.007122807204723358,0.010625245980918407,0.27056923508644104
119,0.011878962628543377,0.012742281891405582,0.008716504089534283,0.010582354851067066,0.009686213918030262,0.015620061196386814,0.008607477881014347,0.00716210063546896,0.010855323635041714,0.27018022537231445
120,0.011975030414760113,0.012563291005790234,0.008644670248031616,0.010877006687223911,0.009531810879707336,0.015552263706922531,0.008437883108854294,0.007078492548316717,0.010743157006800175,0.26956507563591003
121,0.011995396576821804,0.012697022408246994,0.008502861484885216,0.010451179929077625,0.0095985047519207,0.015494205057621002,0.00851590745151043,0.007074606139212847,0.010724563151597977,0.26887333393096924
122,0.011903203092515469,0.012807656079530716,0.008561511524021626,0.010402564890682697,0.00956686120480299,0.015400942414999008,0.008345047943294048,0.007106622215360403,0.010633954778313637,0.2681507170200348
123,0.012163353152573109,0.012494675815105438,0.008533488027751446,0.010586452670395374,0.00946253165602684,0.015370605513453484,0.008676690049469471,0.007055545691400766,0.01053072139620781,0.26733025908470154
124,0.012061702087521553,0.012243596836924553,0.00848733726888895,0.010228734463453293,0.00934411771595478,0.015465512871742249,0.008443553932011127,0.007001741323620081,0.010518830269575119,0.2661747634410858
125,0.013043736107647419,0.012284696102142334,0.008456753566861153,0.01059634517878294,0.009274319745600224,0.015545501373708248,0.00831944216042757,0.007081367075443268,0.010390614159405231,0.2656966745853424
126,0.014225293882191181,0.012110760435461998,0.008325371891260147,0.010271446779370308,0.009368020109832287,0.01535948645323515,0.008722230792045593,0.006901078391820192,0.01050226204097271,0.2649197578430176
127,0.015812279656529427,0.012483231723308563,0.008240286260843277,0.010447705164551735,0.009261584840714931,0.015323434956371784,0.008770039305090904,0.006930489093065262,0.0105568403378129,0.26388826966285706
128,0.015164712443947792,0.013184295035898685,0.008259688504040241,0.01014572661370039,0.009348447434604168,0.01535659097135067,0.007848926819860935,0.006838913541287184,0.010456963442265987,0.2635403573513031
129,0.01173526793718338,0.014136013574898243,0.00827684998512268,0.01021544449031353,0.009237055666744709,0.01527959480881691,0.008122427389025688,0.0069579738192260265,0.010457869619131088,0.26290640234947205
130,0.01364553440362215,0.013841558247804642,0.00820088293403387,0.010119812563061714,0.009003882296383381,0.015243384055793285,0.008496858179569244,0.006870894227176905,0.010354327969253063,0.26179787516593933
131,0.013161344453692436,0.012468032538890839,0.008325259201228619,0.00975832436233759,0.008889870718121529,0.015229510143399239,0.008054030127823353,0.006793377920985222,0.01042163372039795,0.26081761717796326
132,0.012115596793591976,0.01229105331003666,0.00813994649797678,0.00992999505251646,0.00938152801245451,0.015234419144690037,0.008339759893715382,0.006816320586949587,0.010370617732405663,0.2603418231010437
133,0.01284039206802845,0.01316402480006218,0.008024693466722965,0.009978953748941422,0.00905347429215908,0.015148406848311424,0.008362216874957085,0.006840683054178953,0.010321331210434437,0.25940901041030884
134,0.01188969798386097,0.012243115343153477,0.008153236471116543,0.00982979591935873,0.008921884931623936,0.015206863172352314,0.008102893829345703,0.006807269528508186,0.010132021270692348,0.2583121359348297
135,0.011980520561337471,0.011949682608246803,0.007891192100942135,0.009870985522866249,0.008754312060773373,0.01500052772462368,0.007977048866450787,0.0067715211771428585,0.010267307050526142,0.2576819658279419
136,0.012171641923487186,0.012286132201552391,0.007899826392531395,0.009959655813872814,0.00902080349624157,0.015087536536157131,0.008137108758091927,0.0067100184969604015,0.010267640464007854,0.25669923424720764
137,0.011539810337126255,0.012040209025144577,0.008002890273928642,0.00969008170068264,0.008737505413591862,0.015172692015767097,0.007871916517615318,0.006750910077244043,0.010236414149403572,0.2559047043323517
138,0.012447226792573929,0.011902330443263054,0.007868270389735699,0.009487488307058811,0.009022179059684277,0.015205963514745235,0.007763804402202368,0.006744678597897291,0.010072135366499424,0.25510329008102417
139,0.012021939270198345,0.012094481848180294,0.007970401085913181,0.009516949765384197,0.008527254685759544,0.015119404532015324,0.008093193173408508,0.0066106985323131084,0.010173473507165909,0.2542305588722229
140,0.011540252715349197,0.011755053885281086,0.00779900886118412,0.00947859138250351,0.008657550439238548,0.014939247630536556,0.0077495393343269825,0.006619363557547331,0.010231631807982922,0.2534160614013672
141,0.012159353122115135,0.011362516321241856,0.0078333280980587,0.009301609359681606,0.008591943420469761,0.015030703507363796,0.007705053314566612,0.006688112858682871,0.01009523868560791,0.2524413466453552
142,0.011562253348529339,0.01151021383702755,0.007689381018280983,0.009294809773564339,0.008855091407895088,0.015044977888464928,0.007922687567770481,0.006616322789341211,0.010122978128492832,0.2517658472061157
143,0.010692142881453037,0.011680327355861664,0.007555488497018814,0.009451515972614288,0.00859819445759058,0.014907121658325195,0.007710701320320368,0.0066985865123569965,0.010040126740932465,0.25098589062690735
144,0.011633260175585747,0.011481089517474174,0.007428002543747425,0.009267689660191536,0.00856353435665369,0.014994642697274685,0.007602005731314421,0.006548476405441761,0.010130937211215496,0.24997258186340332
145,0.011175970546901226,0.011224743910133839,0.0075980587862432,0.009125703945755959,0.008585416711866856,0.014935341663658619,0.007540037389844656,0.006593023426830769,0.010029344819486141,0.24913090467453003
146,0.010896101593971252,0.011333143338561058,0.007622441742569208,0.009112459607422352,0.0083712013438344,0.015003006905317307,0.007608807645738125,0.006605657748878002,0.010003730654716492,0.2483440488576889
147,0.011437244713306427,0.011444428004324436,0.007637285627424717,0.00914962962269783,0.00857872050255537,0.01488445233553648,0.007512115407735109,0.006649678573012352,0.009988668374717236,0.24750696122646332
148,0.010568268597126007,0.011608105152845383,0.007666975725442171,0.009078847244381905,0.008324640803039074,0.014899346977472305,0.007472299505025148,0.006540460046380758,0.009872484020888805,0.2465333491563797
149,0.010895883664488792,0.010688510723412037,0.007511552888900042,0.008964862674474716,0.008313045836985111,0.015032102353870869,0.007532724179327488,0.0065590753220021725,0.009859339334070683,0.2458227127790451
