index,train_accuracy,train_F1,test_accuracy,test_F1
0,0.17123287671232876,0.05006809260594408,0.17391304347826086,0.05152979066022545
50,0.17123287671232876,0.05006809260594408,0.17391304347826086,0.05152979066022545
100,0.17123287671232876,0.05006809260594408,0.17391304347826086,0.05152979066022545
150,0.5844748858447488,0.4638411041407152,0.5489130434782609,0.43300640532411344
200,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
250,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
300,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
350,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
400,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
450,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
500,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
550,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
600,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
650,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
700,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
750,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
800,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
850,0.4771689497716895,0.30827916693132335,0.483695652173913,0.3153766523331741
900,0.4771689497716895,0.30827916693132335,0.5,0.3479957441913964
950,0.4817351598173516,0.3180775733180958,0.5108695652173914,0.37099031546256944
1000,0.4794520547945205,0.3132489407605729,0.5108695652173914,0.37099031546256944
1050,0.4771689497716895,0.30827916693132335,0.5163043478260869,0.3788885574365476
1100,0.4840182648401826,0.32277175685640547,0.5163043478260869,0.3788885574365476
1150,0.541095890410959,0.409854131756598,0.5271739130434783,0.3935656424910847
1200,0.5547945205479452,0.42506542339670045,0.532608695652174,0.3989350466467171
1250,0.5662100456621004,0.436683789954338,0.532608695652174,0.3978977081226827
1300,0.589041095890411,0.4576158802483996,0.5597826086956522,0.42706364209199743
1350,0.5958904109589042,0.46339836455857647,0.5543478260869565,0.42259091727428205
1400,0.6004566210045662,0.46604642759291254,0.5597826086956522,0.42849828967503817
1450,0.5958904109589042,0.46229979099018026,0.5597826086956522,0.4351002258610954
1500,0.6232876712328768,0.5154210076735515,0.5760869565217391,0.4672312438158431
1550,0.6598173515981736,0.5707269847461472,0.5869565217391305,0.4862762496302868
1600,0.7488584474885844,0.6667340002054145,0.5815217391304348,0.483392482207357
1650,0.728310502283105,0.6479572127537928,0.5869565217391305,0.486411594782377
1700,0.7054794520547946,0.625237048195475,0.5815217391304348,0.4843762052867542
1750,0.7534246575342466,0.6706698126142914,0.5869565217391305,0.4956701919064358
1800,0.7625570776255708,0.6773720177524879,0.5869565217391305,0.5019154261481626
1850,0.7557077625570776,0.6702498867541412,0.5815217391304348,0.4983284304372969
1900,0.7648401826484018,0.6762914007666256,0.5978260869565217,0.521128541907106
1950,0.773972602739726,0.7117586560475262,0.5815217391304348,0.5205423560343723
2000,0.8127853881278538,0.7812674016257634,0.5815217391304348,0.5347216656648635
