index,miRNA,VCDN
0,0.06328117847442627,0.8679582476615906
1,0.03101262077689171,0.8753706216812134
2,0.03616172820329666,0.8720719814300537
3,0.0366654247045517,0.8660147190093994
4,0.028339507058262825,0.8591997027397156
5,0.024989711120724678,0.8539448380470276
6,0.02514270693063736,0.8509492874145508
7,0.02651265263557434,0.8482256531715393
8,0.025348667055368423,0.8464245796203613
9,0.02372846193611622,0.8445239663124084
10,0.021485067903995514,0.8430042266845703
11,0.02020425908267498,0.8407026529312134
12,0.019995111972093582,0.8367742300033569
13,0.020659493282437325,0.8335628509521484
14,0.019802531227469444,0.8310380578041077
15,0.018755340948700905,0.8264557123184204
16,0.0175407025963068,0.8229309320449829
17,0.01696774922311306,0.81868976354599
18,0.017160087823867798,0.8151822090148926
19,0.016642173752188683,0.8122873306274414
20,0.0160870011895895,0.8088331818580627
21,0.015869509428739548,0.8064703345298767
22,0.015336244367063046,0.8032932281494141
23,0.014987724833190441,0.8004188537597656
24,0.014793839305639267,0.7946081161499023
25,0.014888550154864788,0.7904765605926514
26,0.014965777285397053,0.7855770587921143
27,0.014133185148239136,0.7811814546585083
28,0.013881666585803032,0.7771704792976379
29,0.013693802990019321,0.7761232852935791
30,0.013779625296592712,0.7747581005096436
31,0.013526135124266148,0.7737338542938232
32,0.013321432285010815,0.7711617946624756
33,0.012916803359985352,0.765876829624176
34,0.012888803146779537,0.7607393860816956
35,0.012387500144541264,0.754926860332489
36,0.012591348960995674,0.7501006722450256
37,0.01202870812267065,0.7463663816452026
38,0.012148362584412098,0.7443711161613464
39,0.011646008118987083,0.742688000202179
40,0.011718105524778366,0.7392337918281555
41,0.011510825715959072,0.7360630035400391
42,0.011398824863135815,0.7335279583930969
43,0.011439387686550617,0.7312888503074646
44,0.011064175516366959,0.7281455993652344
45,0.01093239150941372,0.7232406735420227
46,0.01116041000932455,0.7185781598091125
47,0.010475191287696362,0.7139327526092529
48,0.010417182929813862,0.7101507782936096
49,0.010105907917022705,0.7071816921234131
50,0.010336940176784992,0.7042067646980286
51,0.010106649249792099,0.7025559544563293
52,0.00985890906304121,0.7007339596748352
53,0.00967367086559534,0.6962196826934814
54,0.009767487645149231,0.6916714310646057
55,0.009679482318460941,0.686416745185852
56,0.009451134130358696,0.6821059584617615
57,0.009511466138064861,0.6797156929969788
58,0.009362941607832909,0.6780032515525818
59,0.009151561185717583,0.6747674345970154
60,0.009049393236637115,0.6700075268745422
61,0.009076926857233047,0.6659373641014099
62,0.009023360908031464,0.6637481451034546
63,0.009044098667800426,0.6613850593566895
64,0.008591900579631329,0.6582314968109131
65,0.00857098214328289,0.6542965769767761
66,0.008419087156653404,0.6508930921554565
67,0.008359772153198719,0.6460394859313965
68,0.008261272683739662,0.6431248784065247
69,0.008275776170194149,0.6398512721061707
70,0.00793019961565733,0.6365211009979248
71,0.008194677531719208,0.633137047290802
72,0.008321566507220268,0.6301174759864807
73,0.00773342652246356,0.6255024671554565
74,0.007696895394474268,0.6223617196083069
75,0.007660591974854469,0.6191187500953674
76,0.007784830406308174,0.6158011555671692
77,0.007374410983175039,0.613034188747406
78,0.007396297995001078,0.6097565293312073
79,0.007341081276535988,0.605269193649292
80,0.007059155497699976,0.6018652319908142
81,0.00708725256845355,0.5983301997184753
82,0.00728467246517539,0.5963714718818665
83,0.0070406971499323845,0.593777596950531
84,0.007080464623868465,0.589745044708252
85,0.006870605051517487,0.5844283103942871
86,0.006598798092454672,0.5807002186775208
87,0.007036530412733555,0.5781176686286926
88,0.006655646953731775,0.5764919519424438
89,0.006812653038650751,0.5723748207092285
90,0.0063058906234800816,0.5688325762748718
91,0.006546697113662958,0.5673893690109253
92,0.006643062457442284,0.563061535358429
