,lr,weight_decay,dropout,adj_parameter,tr_acc,tr_F1,test_acc,test_F1
230,0.01,0.005,0.1,8,0.7253588516746412,0.7098735725868022,0.6032608695652174,0.6571442674744408
231,0.01,0.005,0.25,2,0.4229665071770335,0.3375109798408641,0.3695652173913043,0.26788324734677643
232,0.01,0.005,0.25,5,0.38181818181818183,0.28863683410030133,0.25,0.1747121669186539
233,0.01,0.005,0.25,8,0.48899521531100476,0.4379899817515432,0.42934782608695654,0.36285709789735554
234,0.01,0.005,0.5,2,0.29473684210526313,0.19433625890945236,0.4076086956521739,0.3329578885836242
235,0.01,0.005,0.5,5,0.3157894736842105,0.2012424953915623,0.15760869565217392,0.07773863068465767
236,0.01,0.005,0.5,8,0.4851674641148325,0.4320219168210761,0.6956521739130435,0.680170592920208
237,0.01,0.005,0.75,2,0.2,0.06666666666666667,0.1358695652173913,0.03250468067401706
238,0.01,0.005,0.75,5,0.24210526315789474,0.13811802232854864,0.483695652173913,0.3153766523331741
239,0.01,0.005,0.75,8,0.3244019138755981,0.2112035527838802,0.1358695652173913,0.033967391304347824
