,mRNA
182,0.011986429803073406
183,0.013961991295218468
184,0.0167196374386549
185,0.013087145984172821
186,0.011221660301089287
187,0.013830069452524185
188,0.010954213328659534
189,0.012673192657530308
190,0.011834339238703251
191,0.01126064918935299
192,0.011894555762410164
193,0.010828722268342972
194,0.01141430251300335
195,0.010927403345704079
196,0.010861569084227085
197,0.011182359419763088
198,0.01011686585843563
199,0.010943185538053513
200,0.01058752741664648
201,0.010218503884971142
202,0.010446631349623203
203,0.01068883016705513
204,0.010332895442843437
205,0.010394481010735035
206,0.010173206217586994
207,0.010216769762337208
208,0.00995427742600441
209,0.010157780721783638
210,0.010197024792432785
211,0.009821923449635506
212,0.009711177088320255
213,0.00996478646993637
214,0.010246987454593182
215,0.009751806035637856
216,0.009761829860508442
217,0.009534649550914764
218,0.009658434428274632
219,0.009752579033374786
220,0.0099474573507905
221,0.009565462358295918
222,0.0093627218157053
223,0.009455916471779346
224,0.009684541262686253
225,0.009211204014718533
226,0.00932926032692194
227,0.00929968897253275
228,0.009397516027092934
229,0.009351762011647224
230,0.009337687864899635
231,0.009413057938218117
232,0.009158546105027199
233,0.00920969806611538
234,0.009038854390382767
235,0.009317995049059391
236,0.009218405932188034
237,0.00926767848432064
238,0.009305332787334919
239,0.009417207911610603
240,0.009307709522545338
241,0.009094702079892159
242,0.009133606217801571
243,0.00909826997667551
244,0.00896871741861105
245,0.009079518727958202
246,0.00877422746270895
247,0.008798666298389435
248,0.009033591486513615
249,0.00911874882876873
250,0.009181386791169643
251,0.009320215322077274
252,0.009099825285375118
253,0.008753674104809761
254,0.008468477986752987
255,0.008826290257275105
256,0.008883198723196983
257,0.008580619469285011
258,0.008912788704037666
259,0.008667423389852047
260,0.008826369419693947
261,0.00874748732894659
262,0.009173157624900341
263,0.00998471025377512
264,0.010980750434100628
265,0.011807925999164581
266,0.009730742312967777
267,0.008618763647973537
268,0.010179778560996056
269,0.009357542730867863
270,0.008686378598213196
271,0.009731669910252094
272,0.009313661605119705
273,0.008213943801820278
274,0.009356522001326084
275,0.00953645445406437
276,0.008687552064657211
277,0.00860736332833767
278,0.009186589159071445
279,0.009198719635605812
280,0.008687412366271019
281,0.008509693667292595
282,0.008522510528564453
283,0.008452809415757656
284,0.008538342081010342
285,0.008701062761247158
286,0.008328206837177277
287,0.008052283897995949
288,0.008201020769774914
289,0.008427918888628483
290,0.008820105344057083
291,0.008544576354324818
292,0.008403705433011055
293,0.008326651528477669
294,0.008451162837445736
295,0.008457440882921219
296,0.008397010155022144
297,0.008446892723441124
298,0.007918868213891983
299,0.008006320334970951
300,0.007972024381160736
301,0.00795182678848505
302,0.007871332578361034
303,0.0078381123021245
304,0.007944082841277122
305,0.008002666756510735
306,0.008492073975503445
307,0.009050745517015457
308,0.00839238055050373
309,0.007957247085869312
310,0.007785313297063112
311,0.007987326011061668
312,0.008195850066840649
313,0.008271995931863785
314,0.007960175164043903
315,0.0076747070997953415
316,0.007583578582853079
317,0.007616687100380659
318,0.007451455108821392
319,0.0075953952036798
320,0.007490003015846014
321,0.007532091345638037
322,0.007749364245682955
323,0.007764903828501701
324,0.007932556793093681
325,0.00783697608858347
326,0.007937581278383732
327,0.007735594641417265
328,0.007886123843491077
329,0.008488624356687069
330,0.009662414900958538
331,0.011315164156258106
332,0.01141025684773922
333,0.008698958903551102
334,0.008763207122683525
335,0.010011279955506325
336,0.007867745123803616
337,0.009792364202439785
338,0.009856407530605793
339,0.008169407956302166
340,0.010488297790288925
341,0.008928400464355946
342,0.010416258126497269
343,0.01040586456656456
344,0.008144709281623363
345,0.009598971344530582
346,0.008009467273950577
347,0.010202663950622082
348,0.009514370001852512
349,0.009080029092729092
350,0.009522205218672752
351,0.009089057333767414
352,0.009931203909218311
353,0.0077029624953866005
354,0.009346693754196167
355,0.008221971802413464
356,0.009034848771989346
357,0.0077443309128284454
358,0.008770459331572056
359,0.009357202798128128
360,0.008227352984249592
361,0.008858660236001015
362,0.00862121768295765
363,0.009357665665447712
364,0.007506680674850941
365,0.008537854999303818
366,0.008211612701416016
367,0.00787388626486063
368,0.008166211657226086
369,0.007714185863733292
370,0.008398772217333317
371,0.00741963554173708
372,0.008044756017625332
373,0.007650929503142834
374,0.00806237943470478
375,0.007427203468978405
376,0.007605624385178089
377,0.007804858963936567
378,0.0075897155329585075
379,0.007688986137509346
380,0.007218938320875168
381,0.007557785604149103
382,0.007226413581520319
383,0.007410343736410141
384,0.007354610599577427
385,0.007294810842722654
386,0.007529085502028465
387,0.006875735707581043
388,0.007297830656170845
389,0.007222469430416822
390,0.007136715576052666
391,0.0072655994445085526
392,0.006828776095062494
393,0.00695560360327363
394,0.006919295061379671
395,0.007093351799994707
396,0.007044506724923849
397,0.007027407642453909
398,0.006885024253278971
399,0.006761491298675537
400,0.006857328116893768
401,0.006780324969440699
402,0.0069986870512366295
403,0.006705855019390583
404,0.00675762165337801
405,0.006980433594435453
406,0.006722546182572842
407,0.006758392322808504
408,0.006731277331709862
409,0.006718207150697708
410,0.006852000020444393
411,0.006707954220473766
412,0.006896294187754393
413,0.0066655962727963924
414,0.006622717250138521
415,0.006634333170950413
416,0.006930301431566477
417,0.007229850627481937
418,0.007666976656764746
419,0.007298822049051523
420,0.007045379839837551
421,0.007375172805041075
422,0.008043959736824036
423,0.0073807574808597565
424,0.0066401176154613495
425,0.006709246430546045
426,0.007285110652446747
427,0.007325407117605209
428,0.006854502949863672
429,0.0069993529468774796
430,0.0070440019480884075
431,0.006707107648253441
432,0.006367540452629328
433,0.006714154034852982
434,0.006648294627666473
435,0.00660570478066802
436,0.006423552054911852
437,0.00648462912067771
438,0.006820342969149351
439,0.0066029722802340984
440,0.006500442046672106
441,0.006255373824387789
442,0.006526073440909386
443,0.006612260360270739
444,0.006269160192459822
445,0.006208260543644428
446,0.0062957764603197575
447,0.006456139497458935
448,0.006463071797043085
449,0.0065881311893463135
450,0.006478722207248211
451,0.006358148995786905
452,0.006952601484954357
453,0.0071014901623129845
454,0.0073452116921544075
455,0.006888661067932844
456,0.006496897898614407
457,0.006700336467474699
458,0.006850164849311113
459,0.006702553015202284
460,0.006232621613889933
461,0.006245961878448725
462,0.006513402797281742
463,0.006350311450660229
464,0.006129669025540352
465,0.006342389155179262
466,0.006852961145341396
467,0.00721461558714509
468,0.007778041996061802
469,0.007904302328824997
470,0.009036703035235405
471,0.006821551825851202
472,0.00681106885895133
473,0.007670262828469276
474,0.006448571570217609
475,0.006279604975134134
476,0.006883063819259405
477,0.00668092118576169
478,0.0062743849121034145
479,0.006024543195962906
480,0.006503553595393896
481,0.00669351639226079
482,0.006493548862636089
483,0.006154201924800873
484,0.00626992154866457
485,0.006556142121553421
486,0.006670200731605291
487,0.006394511088728905
488,0.006115893833339214
489,0.005942800082266331
490,0.006119228899478912
491,0.006236682645976543
492,0.006010208744555712
493,0.0060590533539652824
494,0.005784366279840469
495,0.005955775734037161
496,0.005889298394322395
497,0.005945729557424784
498,0.00621648458763957
499,0.005868236999958754
500,0.005934249609708786
501,0.006034801248461008
502,0.006174624431878328
503,0.006232185289263725
504,0.00622424203902483
505,0.006129174493253231
506,0.006112710107117891
507,0.006205642595887184
508,0.0062765390612185
509,0.006533530540764332
510,0.006474397610872984
511,0.005955683067440987
512,0.0063104089349508286
513,0.006167497020214796
514,0.00661093695089221
515,0.0066636428236961365
516,0.005990671459585428
517,0.005967283621430397
518,0.005755746271461248
519,0.005902446340769529
520,0.005917386617511511
521,0.005935490597039461
522,0.006008383817970753
523,0.006415624637156725
524,0.007693897467106581
525,0.009011597372591496
526,0.010326004587113857
527,0.006231796927750111
528,0.009492219425737858
529,0.010175981558859348
530,0.008891317993402481
531,0.008461982011795044
532,0.007963485084474087
533,0.008206714875996113
534,0.007920468226075172
535,0.007259204983711243
536,0.0078428341075778
537,0.006306777708232403
538,0.008200767450034618
539,0.007146527990698814
540,0.009035236202180386
541,0.008053615689277649
542,0.007833276875317097
543,0.006739089265465736
544,0.007695402484387159
545,0.006552356295287609
546,0.007227546069771051
547,0.0063246190547943115
548,0.007450772915035486
549,0.006302022375166416
550,0.006907409522682428
551,0.005790248978883028
552,0.006807220634073019
553,0.005863851401954889
554,0.006268769036978483
555,0.005874944850802422
556,0.006458347197622061
557,0.005862910766154528
558,0.006185141857713461
559,0.005783000960946083
560,0.005971869919449091
561,0.005698358174413443
562,0.005874198861420155
563,0.005659566260874271
564,0.005694297607988119
565,0.005636447574943304
566,0.005527379456907511
567,0.005484267137944698
568,0.005541919730603695
569,0.005515797529369593
570,0.005678639281541109
571,0.005548965185880661
572,0.005418872460722923
573,0.00544208288192749
574,0.005463749170303345
575,0.005610242020338774
576,0.005520072765648365
577,0.005507500376552343
578,0.005299760960042477
579,0.005255481693893671
580,0.005291758105158806
581,0.0054096076637506485
582,0.005352935753762722
583,0.005450029857456684
584,0.0053128646686673164
585,0.005224744323641062
586,0.0054267472587525845
587,0.005458264146000147
588,0.005472738761454821
589,0.0052665891125798225
590,0.005435950122773647
591,0.005346811842173338
592,0.005664843134582043
593,0.005996126215904951
594,0.007084022741764784
595,0.007698875851929188
596,0.00871166493743658
597,0.005574019625782967
598,0.006770510692149401
599,0.008409474045038223
600,0.005742664914578199
601,0.008785578422248363
602,0.00901774875819683
603,0.0070055709220469
604,0.009635036811232567
605,0.006773961707949638
606,0.008813023567199707
607,0.006189008709043264
608,0.008419236168265343
609,0.006513951811939478
610,0.008091926574707031
611,0.0060134511440992355
612,0.007605226244777441
613,0.007175618316978216
614,0.007787957321852446
615,0.006486504338681698
616,0.006739957723766565
617,0.0066262162290513515
618,0.006681647151708603
619,0.006084549706429243
620,0.006465430837124586
621,0.006724197883158922
622,0.005986855830997229
623,0.0061556678265333176
624,0.005867702420800924
625,0.0065268645994365215
626,0.005647463258355856
627,0.005874710623174906
628,0.005658455193042755
629,0.006101161241531372
630,0.0052404627203941345
631,0.005771868396550417
632,0.005782495718449354
633,0.006046025548130274
634,0.00510744284838438
635,0.00580437108874321
636,0.005847570952028036
637,0.005654664244502783
638,0.005294046830385923
639,0.00592668354511261
640,0.005920830182731152
641,0.0053999475203454494
642,0.005560983903706074
643,0.005744352005422115
644,0.005660606548190117
645,0.005109995603561401
646,0.005626361351460218
647,0.005720405839383602
648,0.005534780211746693
649,0.004845824558287859
650,0.005768461152911186
651,0.00558165367692709
652,0.005372858606278896
653,0.005091847386211157
654,0.005557098425924778
655,0.005355251953005791
656,0.0052087074145674706
657,0.0054483371786773205
658,0.005219044629484415
659,0.005079357419162989
660,0.005076965782791376
661,0.005231054965406656
662,0.005133325234055519
663,0.005096589680761099
664,0.005191375035792589
665,0.005265890620648861
666,0.005157249514013529
667,0.004957635421305895
668,0.004962829407304525
669,0.005011396482586861
670,0.004834742285311222
671,0.004855128470808268
672,0.004994731862097979
673,0.004873720929026604
674,0.004820911679416895
675,0.0048578050918877125
676,0.004928284324705601
677,0.0047325813211500645
678,0.004739437717944384
679,0.0047349510714411736
680,0.004864795599132776
681,0.004938790574669838
682,0.004786828067153692
683,0.004855153616517782
684,0.005110918544232845
685,0.005472065880894661
686,0.0062753427773714066
687,0.0074741723947227
688,0.008646734990179539
689,0.0053926678374409676
690,0.006348606199026108
691,0.007877171039581299
692,0.005568866617977619
693,0.007357940077781677
694,0.008594014681875706
695,0.005552210379391909
696,0.008874701336026192
697,0.007523487322032452
698,0.007662563119083643
699,0.007701342459768057
700,0.00612829951569438
701,0.007029555272310972
702,0.006042627617716789
703,0.007344126235693693
704,0.005416627041995525
705,0.006261986214667559
706,0.005561210215091705
707,0.005626316647976637
708,0.005391714628785849
709,0.005271925590932369
710,0.005905266385525465
711,0.005194931291043758
712,0.005304271355271339
713,0.0053858039900660515
714,0.005352124106138945
715,0.004960827063769102
716,0.0052740913815796375
717,0.005308839958161116
718,0.005484819412231445
719,0.004867191426455975
720,0.0052431682124733925
721,0.005533427000045776
722,0.005097095388919115
723,0.005033902823925018
724,0.0052803317084908485
725,0.005084733013063669
726,0.005142668727785349
727,0.005217478144913912
728,0.005206645466387272
729,0.00536798220127821
730,0.004775536246597767
731,0.0051668002270162106
732,0.00511042820289731
733,0.005124608986079693
734,0.004718058276921511
735,0.005009571556001902
736,0.004899075720459223
737,0.00483183516189456
738,0.004884783178567886
739,0.004928436130285263
740,0.004904722794890404
741,0.00457925396040082
742,0.004844763316214085
743,0.004812308121472597
744,0.004729580134153366
745,0.004607824143022299
746,0.004703698214143515
747,0.004677137825638056
748,0.004553238395601511
749,0.004714454989880323
750,0.004705411847680807
751,0.004650581628084183
752,0.004525943659245968
753,0.004556175787001848
754,0.00472631212323904
755,0.0046034520491957664
756,0.004520819988101721
757,0.004647760186344385
758,0.004534853156656027
759,0.004532103426754475
760,0.004527569282799959
761,0.0045272004790604115
762,0.004408602602779865
763,0.004335751291364431
764,0.0045470139011740685
765,0.004627614747732878
766,0.004570807330310345
767,0.004537115339189768
768,0.004286902956664562
769,0.00438686041161418
770,0.004463368095457554
771,0.0045640598982572556
772,0.004555301740765572
773,0.0044262222945690155
774,0.004272046964615583
775,0.004306801129132509
776,0.004529909696429968
777,0.004487101454287767
778,0.004415053874254227
779,0.004354070872068405
780,0.004269552417099476
781,0.0042886994779109955
782,0.004323462024331093
783,0.004375979769974947
784,0.004379351623356342
785,0.00437526497989893
786,0.0043747080489993095
787,0.004316219128668308
788,0.0043410914950072765
789,0.004455437883734703
790,0.0044181267730891705
791,0.004504687152802944
792,0.004857340827584267
793,0.0051308381371200085
794,0.004916573408991098
795,0.0047446186654269695
796,0.0044142380356788635
797,0.0045618400909006596
798,0.004953170660883188
799,0.0051101744174957275
800,0.004786085337400436
801,0.004600709769874811
802,0.00442331749945879
803,0.004483150318264961
804,0.004316209349781275
805,0.004151605535298586
806,0.0042098695412278175
807,0.0042862375266849995
808,0.004321331158280373
809,0.004383604973554611
810,0.004182647448033094
811,0.0041785165667533875
812,0.004200803581625223
813,0.0042046476155519485
814,0.004201921634376049
815,0.0041846586391329765
816,0.004293758422136307
817,0.004190161358565092
818,0.004408857319504023
819,0.0044063967652618885
820,0.004581895656883717
821,0.004650305025279522
822,0.004973309580236673
823,0.005048672668635845
824,0.005465575028210878
825,0.0052453032694756985
826,0.005081633571535349
827,0.004363909363746643
828,0.004489872604608536
829,0.005353387910872698
830,0.005902187433093786
831,0.006033335346728563
832,0.005188366398215294
833,0.005019085947424173
834,0.00492572458460927
835,0.004867476411163807
836,0.005341460928320885
837,0.004919736180454493
838,0.004460728727281094
839,0.005187643691897392
840,0.005007311701774597
841,0.004454171285033226
842,0.004381734877824783
843,0.004426947329193354
844,0.00459583755582571
845,0.004205061122775078
846,0.00447692908346653
847,0.004620668478310108
848,0.004314851947128773
849,0.004255771171301603
850,0.004215514287352562
851,0.004304348956793547
852,0.004118073731660843
853,0.004102745093405247
854,0.004150190856307745
855,0.004133488051593304
856,0.0041935318149626255
857,0.004261658992618322
858,0.004101875238120556
859,0.00437528733164072
860,0.004569388926029205
861,0.00472237216308713
862,0.00487795053049922
863,0.00493536377325654
864,0.0043493290431797504
865,0.0042116641998291016
866,0.004384006839245558
867,0.004399524535983801
868,0.004468836821615696
869,0.004302833694964647
870,0.004252686630934477
871,0.004138197749853134
872,0.004111109301447868
873,0.004133484326303005
874,0.0041195098310709
875,0.004011844750493765
876,0.004256067797541618
877,0.004310898948460817
878,0.0044902921654284
879,0.004824452102184296
880,0.004592668730765581
881,0.0045591555535793304
882,0.00418882817029953
883,0.004007918294519186
884,0.004035093355923891
885,0.0044388435781002045
886,0.004991543013602495
887,0.004842300899326801
888,0.004539333283901215
889,0.00418397132307291
890,0.004189840983599424
891,0.004452311433851719
892,0.004494846798479557
893,0.004538157023489475
894,0.004487786442041397
895,0.004490185063332319
896,0.004073136020451784
897,0.00430656410753727
898,0.00398746645078063
899,0.004266765899956226
900,0.004147299565374851
901,0.003994653467088938
902,0.004062553867697716
903,0.003970876801759005
904,0.004084487445652485
905,0.004033615346997976
906,0.004085495136678219
907,0.003894901368767023
908,0.0038953807670623064
909,0.003928645048290491
910,0.004040151368826628
911,0.004037296865135431
912,0.003965661861002445
913,0.0040121376514434814
914,0.0039307731203734875
915,0.0037990696728229523
916,0.0039364611729979515
917,0.003984719980508089
918,0.00416704872623086
919,0.004420145880430937
920,0.004739297088235617
921,0.0047559854574501514
922,0.005459335632622242
923,0.004979344084858894
924,0.005580795928835869
925,0.005450491327792406
926,0.00494953989982605
927,0.0042532929219305515
928,0.0046487413346767426
929,0.004882936365902424
930,0.004070696420967579
931,0.004466285463422537
932,0.0052171130664646626
933,0.004622501786798239
934,0.0042505101300776005
935,0.004518507048487663
936,0.00478037865832448
937,0.003983030561357737
938,0.004255302716046572
939,0.004860938526690006
940,0.004858672618865967
941,0.005257421638816595
942,0.006499934010207653
943,0.00839853473007679
944,0.005663605406880379
945,0.004539105109870434
946,0.006071444600820541
947,0.005375367123633623
948,0.00482513289898634
949,0.006275068502873182
950,0.005347754340618849
951,0.0048918225802481174
952,0.006573603488504887
953,0.0043485271744430065
954,0.005690089892596006
955,0.005338150542229414
956,0.004704620223492384
957,0.00567799573764205
958,0.005671315360814333
959,0.004587789066135883
960,0.005930663552135229
961,0.004987032152712345
962,0.0045712897554039955
963,0.005279205273836851
964,0.004384468775242567
965,0.004706971347332001
966,0.004483859520405531
967,0.004411553964018822
968,0.004409001208841801
969,0.004278754349797964
970,0.004333009012043476
971,0.004417425021529198
972,0.004063926171511412
973,0.0045918566174805164
974,0.004154984839260578
975,0.004172384738922119
976,0.004067075904458761
977,0.004154301714152098
978,0.0038554826751351357
979,0.003947462886571884
980,0.003869878128170967
981,0.0038079065270721912
982,0.0036884525325149298
983,0.003957506734877825
984,0.0037941571790724993
985,0.003992002923041582
986,0.0037733896169811487
987,0.003852400230243802
988,0.004014075733721256
989,0.004286064766347408
990,0.004468949511647224
991,0.004605964757502079
992,0.005103273317217827
993,0.00441493047401309
994,0.003884469624608755
995,0.0038958380464464426
996,0.004333958961069584
997,0.004514004569500685
998,0.004115378949791193
999,0.0037136198952794075
1000,0.0038209473714232445
