,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.17320574162679425,0.10066270371640347,0.17391304347826086,0.05152979066022545,0.004784688995215311,0.6746411483253588,0.15311004784688995,0.03349282296650718,0.0,0.004784688995215311,0.6746411483253588,0.15311004784688995,0.03349282296650718,0.0
50,0.6076555023923444,0.6049633066899952,0.30978260869565216,0.2271492349800332,0.8229665071770335,0.645933014354067,0.5167464114832536,0.6507177033492823,0.4019138755980861,0.8229665071770335,0.645933014354067,0.5167464114832536,0.6507177033492823,0.4019138755980861
100,0.8200956937799043,0.8115870303564214,0.5271739130434783,0.5048067371436936,0.9234449760765551,0.9473684210526315,0.9186602870813397,0.8133971291866029,0.49760765550239233,0.9234449760765551,0.9473684210526315,0.9186602870813397,0.8133971291866029,0.49760765550239233
150,0.8411483253588516,0.8404941810971424,0.6630434782608695,0.6534784185149968,0.8516746411483254,0.9617224880382775,0.9952153110047847,0.7559808612440191,0.6411483253588517,0.8516746411483254,0.9617224880382775,0.9952153110047847,0.7559808612440191,0.6411483253588517
200,0.8928229665071771,0.8919745622004197,0.5978260869565217,0.5637371522713834,0.8947368421052632,0.9760765550239234,0.9952153110047847,0.8564593301435407,0.7416267942583732,0.8947368421052632,0.9760765550239234,0.9952153110047847,0.8564593301435407,0.7416267942583732
250,0.9100478468899521,0.9091780304798688,0.7282608695652174,0.7329322997679305,0.8995215311004785,0.9856459330143541,0.9904306220095693,0.8755980861244019,0.7990430622009569,0.8995215311004785,0.9856459330143541,0.9904306220095693,0.8755980861244019,0.7990430622009569
300,0.939712918660287,0.9393975840756189,0.7989130434782609,0.8071188704892895,0.9090909090909091,0.9904306220095693,1.0,0.8851674641148325,0.9138755980861244,0.9090909090909091,0.9904306220095693,1.0,0.8851674641148325,0.9138755980861244
350,0.8956937799043062,0.8948617553887073,0.7228260869565217,0.7389457320163842,0.84688995215311,0.9808612440191388,0.9952153110047847,0.9904306220095693,0.6650717703349283,0.84688995215311,0.9808612440191388,0.9952153110047847,0.9904306220095693,0.6650717703349283
400,0.9492822966507177,0.9492476209968175,0.8206521739130435,0.8278854376902814,0.9186602870813397,0.9856459330143541,0.9952153110047847,0.9186602870813397,0.9282296650717703,0.9186602870813397,0.9856459330143541,0.9952153110047847,0.9186602870813397,0.9282296650717703
450,0.9358851674641149,0.9351128150979835,0.8152173913043478,0.81656073959789,0.9282296650717703,0.9856459330143541,0.9952153110047847,0.784688995215311,0.9856459330143541,0.9282296650717703,0.9856459330143541,0.9952153110047847,0.784688995215311,0.9856459330143541
500,0.9540669856459331,0.9541041364714059,0.842391304347826,0.8448463768705174,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.861244019138756,0.9617224880382775,0.9617224880382775,0.9904306220095693,0.9952153110047847,0.861244019138756,0.9617224880382775
550,0.9444976076555024,0.9439324783257149,0.8315217391304348,0.8342729647711561,0.8851674641148325,1.0,0.9952153110047847,0.8755980861244019,0.9665071770334929,0.8851674641148325,1.0,0.9952153110047847,0.8755980861244019,0.9665071770334929
600,0.9655502392344497,0.9652941842024857,0.842391304347826,0.8302001223599553,0.9665071770334929,1.0,1.0,0.8899521531100478,0.9712918660287081,0.9665071770334929,1.0,1.0,0.8899521531100478,0.9712918660287081
650,0.9464114832535885,0.9461104275792941,0.8315217391304348,0.8323936534357878,0.8995215311004785,0.9808612440191388,1.0,0.8803827751196173,0.9712918660287081,0.8995215311004785,0.9808612440191388,1.0,0.8803827751196173,0.9712918660287081
700,0.9521531100478469,0.9518806773266896,0.7282608695652174,0.7352307398932113,0.9186602870813397,0.9952153110047847,1.0,0.9952153110047847,0.8516746411483254,0.9186602870813397,0.9952153110047847,1.0,0.9952153110047847,0.8516746411483254
750,0.9665071770334929,0.9664840201500314,0.8369565217391305,0.8385443554892313,0.9665071770334929,0.9856459330143541,1.0,0.8899521531100478,0.9904306220095693,0.9665071770334929,0.9856459330143541,1.0,0.8899521531100478,0.9904306220095693
800,0.9588516746411483,0.9581353347653025,0.842391304347826,0.8430143543531109,0.9952153110047847,0.9904306220095693,1.0,0.8133971291866029,0.9952153110047847,0.9952153110047847,0.9904306220095693,1.0,0.8133971291866029,0.9952153110047847
850,0.9760765550239234,0.9760132360715483,0.8532608695652174,0.8549068591221638,0.9760765550239234,0.9952153110047847,1.0,0.9282296650717703,0.9808612440191388,0.9760765550239234,0.9952153110047847,1.0,0.9282296650717703,0.9808612440191388
900,0.9722488038277513,0.9721724548501198,0.8478260869565217,0.8511774576309554,0.9521531100478469,0.9952153110047847,1.0,0.9234449760765551,0.9904306220095693,0.9521531100478469,0.9952153110047847,1.0,0.9234449760765551,0.9904306220095693
950,0.9655502392344497,0.9653205320715676,0.842391304347826,0.8474557226160991,0.9808612440191388,0.9952153110047847,1.0,0.9617224880382775,0.8899521531100478,0.9808612440191388,0.9952153110047847,1.0,0.9617224880382775,0.8899521531100478
1000,0.9751196172248804,0.9749681784510101,0.8478260869565217,0.8457348465406938,0.9712918660287081,0.9952153110047847,1.0,0.9186602870813397,0.9904306220095693,0.9712918660287081,0.9952153110047847,1.0,0.9186602870813397,0.9904306220095693
