index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.20669856459330144,0.082115651859603,0.05434782608695652,0.005631899076368551,0.028708133971291867,0.009569377990430622,0.9952153110047847,0.0,0.0,0.028708133971291867,0.009569377990430622,0.9952153110047847,0.0,0.0
50,0.20382775119617225,0.07470985155195681,0.05434782608695652,0.005631899076368551,0.019138755980861243,0.0,1.0,0.0,0.0,0.019138755980861243,0.0,1.0,0.0,0.0
100,0.20478468899521532,0.07666885443159133,0.05434782608695652,0.005720823798627002,0.023923444976076555,0.0,1.0,0.0,0.0,0.023923444976076555,0.0,1.0,0.0,0.0
150,0.2076555023923445,0.08182325878254396,0.06521739130434782,0.021036271481745465,0.03827751196172249,0.0,1.0,0.0,0.0,0.03827751196172249,0.0,1.0,0.0,0.0
200,0.21818181818181817,0.0988235294117647,0.07065217391304347,0.025585827216261993,0.0861244019138756,0.0,1.0,0.004784688995215311,0.0,0.0861244019138756,0.0,1.0,0.004784688995215311,0.0
250,0.2076555023923445,0.08196828767886523,0.07065217391304347,0.024041631863542443,0.03827751196172249,0.0,1.0,0.0,0.0,0.03827751196172249,0.0,1.0,0.0,0.0
300,0.215311004784689,0.09407793199356475,0.07065217391304347,0.023701521766179248,0.07177033492822966,0.0,1.0,0.004784688995215311,0.0,0.07177033492822966,0.0,1.0,0.004784688995215311,0.0
350,0.21339712918660286,0.09087496892866019,0.07065217391304347,0.023738912771399032,0.06698564593301436,0.0,1.0,0.0,0.0,0.06698564593301436,0.0,1.0,0.0,0.0
400,0.21339712918660286,0.09111178676396069,0.07065217391304347,0.023738912771399032,0.06698564593301436,0.0,1.0,0.0,0.0,0.06698564593301436,0.0,1.0,0.0,0.0
450,0.20956937799043063,0.08591474058037346,0.07608695652173914,0.03482738036016317,0.03827751196172249,0.0,1.0,0.009569377990430622,0.0,0.03827751196172249,0.0,1.0,0.009569377990430622,0.0
500,0.2076555023923445,0.08269782792232712,0.08152173913043478,0.047586569857363814,0.028708133971291867,0.0,1.0,0.009569377990430622,0.0,0.028708133971291867,0.0,1.0,0.009569377990430622,0.0
550,0.20574162679425836,0.07914518312055263,0.08152173913043478,0.048624332289504316,0.019138755980861243,0.0,1.0,0.009569377990430622,0.0,0.019138755980861243,0.0,1.0,0.009569377990430622,0.0
600,0.21148325358851675,0.08997512017117187,0.08695652173913043,0.05883514968090888,0.03349282296650718,0.0,1.0,0.023923444976076555,0.0,0.03349282296650718,0.0,1.0,0.023923444976076555,0.0
650,0.21435406698564594,0.09473463088250357,0.08695652173913043,0.05832036126566281,0.05741626794258373,0.0,1.0,0.014354066985645933,0.0,0.05741626794258373,0.0,1.0,0.014354066985645933,0.0
700,0.21722488038277513,0.10050528319606879,0.09239130434782608,0.06539613832905995,0.04784688995215311,0.0,1.0,0.03827751196172249,0.0,0.04784688995215311,0.0,1.0,0.03827751196172249,0.0
750,0.21339712918660286,0.093727829623919,0.08152173913043478,0.044415593393311206,0.04784688995215311,0.0,1.0,0.019138755980861243,0.0,0.04784688995215311,0.0,1.0,0.019138755980861243,0.0
800,0.22105263157894736,0.10582667535638779,0.08152173913043478,0.0439711660717056,0.08133971291866028,0.0,1.0,0.023923444976076555,0.0,0.08133971291866028,0.0,1.0,0.023923444976076555,0.0
850,0.22870813397129186,0.11792480796688369,0.08152173913043478,0.04243042109174832,0.11483253588516747,0.0,1.0,0.028708133971291867,0.0,0.11483253588516747,0.0,1.0,0.028708133971291867,0.0
900,0.23923444976076555,0.13120076278406476,0.08695652173913043,0.047233269564673525,0.16267942583732056,0.0,1.0,0.03349282296650718,0.0,0.16267942583732056,0.0,1.0,0.03349282296650718,0.0
950,0.2583732057416268,0.15446268699376867,0.09782608695652174,0.059330016568037894,0.2535885167464115,0.0,1.0,0.03827751196172249,0.0,0.2535885167464115,0.0,1.0,0.03827751196172249,0.0
1000,0.2631578947368421,0.15935574229691876,0.10326086956521739,0.05565571258721638,0.2727272727272727,0.0,1.0,0.0430622009569378,0.0,0.2727272727272727,0.0,1.0,0.0430622009569378,0.0
