,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.19712918660287082,0.17375949089817896,0.1956521739130435,0.19551511201115299,0.35406698564593303,0.05741626794258373,0.0430622009569378,0.18181818181818182,0.3492822966507177,0.35406698564593303,0.05741626794258373,0.0430622009569378,0.18181818181818182,0.3492822966507177
50,0.8832535885167464,0.8806418156994038,0.7391304347826086,0.749765654055831,0.9186602870813397,0.9808612440191388,0.9808612440191388,0.6985645933014354,0.8373205741626795,0.9186602870813397,0.9808612440191388,0.9808612440191388,0.6985645933014354,0.8373205741626795
100,0.9272727272727272,0.9259593590263195,0.75,0.760795926356865,0.9282296650717703,0.9904306220095693,0.9952153110047847,0.7751196172248804,0.9473684210526315,0.9282296650717703,0.9904306220095693,0.9952153110047847,0.7751196172248804,0.9473684210526315
150,0.9311004784688995,0.9295714004111401,0.7608695652173914,0.7698819899247178,0.937799043062201,0.9904306220095693,1.0,0.7655502392344498,0.9617224880382775,0.937799043062201,0.9904306220095693,1.0,0.7655502392344498,0.9617224880382775
200,0.9483253588516747,0.9474122239635636,0.7771739130434783,0.7846801264509373,0.9521531100478469,0.9904306220095693,1.0,0.8229665071770335,0.9760765550239234,0.9521531100478469,0.9904306220095693,1.0,0.8229665071770335,0.9760765550239234
250,0.9559808612440192,0.9553716167579938,0.7717391304347826,0.7795041430140842,0.9569377990430622,0.9904306220095693,1.0,0.8516746411483254,0.9808612440191388,0.9569377990430622,0.9904306220095693,1.0,0.8516746411483254,0.9808612440191388
300,0.9626794258373206,0.9622762123062939,0.782608695652174,0.7886489605551531,0.9665071770334929,1.0,1.0,0.8755980861244019,0.9712918660287081,0.9665071770334929,1.0,1.0,0.8755980861244019,0.9712918660287081
350,0.9626794258373206,0.9622123243202477,0.7934782608695652,0.7978997651198433,0.9712918660287081,0.9952153110047847,1.0,0.8708133971291866,0.9760765550239234,0.9712918660287081,0.9952153110047847,1.0,0.8708133971291866,0.9760765550239234
400,0.9665071770334929,0.9661465844966032,0.7934782608695652,0.7974540136380112,0.9712918660287081,1.0,1.0,0.8899521531100478,0.9712918660287081,0.9712918660287081,1.0,1.0,0.8899521531100478,0.9712918660287081
450,0.968421052631579,0.9681289567608683,0.782608695652174,0.788430110994473,0.9712918660287081,1.0,1.0,0.8947368421052632,0.9760765550239234,0.9712918660287081,1.0,1.0,0.8947368421052632,0.9760765550239234
500,0.968421052631579,0.968150533962871,0.7989130434782609,0.8031813397580562,0.9617224880382775,1.0,1.0,0.9043062200956937,0.9760765550239234,0.9617224880382775,1.0,1.0,0.9043062200956937,0.9760765550239234
550,0.970334928229665,0.9700268020412428,0.7989130434782609,0.8042995304769888,0.9760765550239234,1.0,1.0,0.8995215311004785,0.9760765550239234,0.9760765550239234,1.0,1.0,0.8995215311004785,0.9760765550239234
600,0.970334928229665,0.9700758158005025,0.7989130434782609,0.8039649626162814,0.9617224880382775,1.0,1.0,0.9043062200956937,0.9856459330143541,0.9617224880382775,1.0,1.0,0.9043062200956937,0.9856459330143541
650,0.9665071770334929,0.9660782125864978,0.8043478260869565,0.8087079864323157,0.9665071770334929,1.0,1.0,0.8851674641148325,0.9808612440191388,0.9665071770334929,1.0,1.0,0.8851674641148325,0.9808612440191388
700,0.969377990430622,0.9690654032989515,0.7934782608695652,0.7982124706111102,0.9760765550239234,1.0,1.0,0.8899521531100478,0.9808612440191388,0.9760765550239234,1.0,1.0,0.8899521531100478,0.9808612440191388
750,0.968421052631579,0.9679934795051329,0.8043478260869565,0.8097268394331839,0.9760765550239234,1.0,1.0,0.8803827751196173,0.9856459330143541,0.9760765550239234,1.0,1.0,0.8803827751196173,0.9856459330143541
800,0.970334928229665,0.9699887383688254,0.8097826086956522,0.8143969341958769,0.9760765550239234,1.0,1.0,0.8947368421052632,0.9808612440191388,0.9760765550239234,1.0,1.0,0.8947368421052632,0.9808612440191388
850,0.9722488038277513,0.9720797279714827,0.7934782608695652,0.7982124706111102,0.9760765550239234,1.0,1.0,0.9090909090909091,0.9760765550239234,0.9760765550239234,1.0,1.0,0.9090909090909091,0.9760765550239234
900,0.970334928229665,0.9700475740032287,0.8097826086956522,0.8143969341958769,0.9712918660287081,1.0,1.0,0.8947368421052632,0.9856459330143541,0.9712918660287081,1.0,1.0,0.8947368421052632,0.9856459330143541
950,0.970334928229665,0.970133040802143,0.8043478260869565,0.8087079864323157,0.9665071770334929,1.0,1.0,0.9090909090909091,0.9760765550239234,0.9665071770334929,1.0,1.0,0.9090909090909091,0.9760765550239234
1000,0.969377990430622,0.9690616414937739,0.7989130434782609,0.8029554944271446,0.9617224880382775,1.0,1.0,0.8995215311004785,0.9856459330143541,0.9617224880382775,1.0,1.0,0.8995215311004785,0.9856459330143541
