,miRNA
408,0.005004179663956165
409,0.00506456196308136
410,0.005177765153348446
411,0.005059984512627125
412,0.00521524203941226
413,0.0050651030614972115
414,0.0051386491395533085
415,0.005198763683438301
416,0.005161751061677933
417,0.005207568407058716
418,0.005133331287652254
419,0.005089211743324995
420,0.0051226369105279446
421,0.005084855481982231
422,0.005043760873377323
423,0.004966596607118845
424,0.005069757346063852
425,0.005034389905631542
426,0.004977589473128319
427,0.005133462138473988
428,0.004976140335202217
429,0.005096708424389362
430,0.005054812412708998
431,0.005112037993967533
432,0.005030995700508356
433,0.005141452420502901
434,0.005052289459854364
435,0.005094637628644705
436,0.005090494640171528
437,0.005011498462408781
438,0.005047254730015993
439,0.005026120692491531
440,0.00502269621938467
441,0.005048118997365236
442,0.004995097406208515
443,0.005084504373371601
444,0.0050022294744849205
445,0.005063347984105349
446,0.005155683029443026
447,0.005071746651083231
448,0.005076915957033634
449,0.005092942621558905
450,0.005093214102089405
451,0.004932572599500418
452,0.005003993399441242
453,0.005143136717379093
454,0.005010148510336876
455,0.005021826364099979
456,0.00501537648960948
457,0.004887869115918875
458,0.004983656108379364
459,0.00492586474865675
460,0.004894096404314041
461,0.005043500103056431
462,0.004990148823708296
463,0.004986329469829798
464,0.005024588666856289
465,0.00499355886131525
466,0.004987363703548908
467,0.005067889578640461
468,0.004843826871365309
469,0.004987327381968498
470,0.005011124070733786
471,0.004947594366967678
472,0.005035507492721081
473,0.004974773619323969
474,0.005077200476080179
475,0.005015970207750797
476,0.004836352542042732
477,0.004963046405464411
478,0.004910152405500412
479,0.004979105666279793
480,0.005010663066059351
481,0.004959787242114544
482,0.004908580332994461
483,0.004902312532067299
484,0.004892835393548012
485,0.004947731737047434
486,0.004949777387082577
487,0.004951774142682552
488,0.004959733225405216
489,0.005008099600672722
490,0.005010593216866255
491,0.00496410857886076
492,0.005011793691664934
493,0.004871755372732878
494,0.004987078718841076
495,0.004883694928139448
496,0.0048811668530106544
497,0.004835158120840788
498,0.00510836998000741
499,0.00496801408007741
500,0.00489650247618556
501,0.004869362339377403
502,0.004881022498011589
503,0.004972710739821196
504,0.004925409331917763
505,0.004979828838258982
506,0.004999393131583929
507,0.0048665390349924564
508,0.004954282194375992
509,0.005030849948525429
510,0.0048406850546598434
511,0.00496507715433836
512,0.004995431751012802
513,0.004929946735501289
514,0.005007598549127579
515,0.004804433323442936
516,0.004896410275250673
517,0.004867008421570063
518,0.005041389726102352
519,0.004968026652932167
520,0.004926847293972969
521,0.00497389305382967
522,0.004842065740376711
523,0.00484838429838419
524,0.004820318426936865
525,0.004835603758692741
526,0.0049508484080433846
527,0.004897740203887224
528,0.004991303663700819
529,0.00491368118673563
530,0.00481073884293437
531,0.00482476782053709
532,0.004774685483425856
533,0.004796037916094065
534,0.0048555005341768265
535,0.004743986297398806
536,0.0048814197070896626
537,0.004803992807865143
538,0.004919097293168306
539,0.004913214594125748
540,0.004814166110008955
541,0.004763924516737461
542,0.00485165836289525
543,0.004888500086963177
544,0.004785043653100729
545,0.004950006492435932
546,0.004964817315340042
547,0.004875625018030405
548,0.004790645558387041
549,0.004808777943253517
550,0.004753198474645615
551,0.004906643647700548
552,0.004900084342807531
553,0.0048284269869327545
554,0.0049582589417696
555,0.004877353087067604
556,0.004850165452808142
557,0.004988526459783316
558,0.004826607648283243
559,0.00475530419498682
560,0.004800568800419569
561,0.004815977998077869
562,0.004823470953851938
563,0.0047902995720505714
564,0.004730047192424536
565,0.004825335927307606
566,0.004756004083901644
567,0.00478612445294857
568,0.004887614399194717
569,0.004769651219248772
570,0.0047715045511722565
571,0.004974214360117912
572,0.004738009534776211
573,0.004846387077122927
574,0.00483875535428524
575,0.004797092638909817
576,0.004696266259998083
577,0.004895241465419531
578,0.004790090024471283
579,0.004872243385761976
580,0.004810853395611048
581,0.004842930473387241
582,0.00478955777361989
583,0.004828103817999363
584,0.0047499267384409904
585,0.004830425605177879
586,0.004965982399880886
587,0.004862633068114519
588,0.00477608572691679
589,0.004751013591885567
590,0.0048041376285254955
591,0.004810596816241741
592,0.004833610262721777
593,0.004676242358982563
594,0.0048549906350672245
595,0.0049143824726343155
596,0.004778282251209021
597,0.004817093722522259
598,0.004946828819811344
599,0.004797207657247782
600,0.004848203156143427
601,0.004671717062592506
602,0.004907399415969849
603,0.004804841708391905
604,0.004841665271669626
605,0.00480481144040823
606,0.004802116192877293
607,0.004703311715275049
608,0.004808492958545685
609,0.004812208935618401
610,0.004836424719542265
611,0.004844208247959614
612,0.004784485790878534
613,0.004761756397783756
614,0.004800042137503624
615,0.004802204202860594
616,0.004936802200973034
617,0.004754673223942518
618,0.004798588342964649
619,0.004719338845461607
620,0.004870192147791386
621,0.004810027778148651
622,0.004778058268129826
623,0.00486409617587924
624,0.004663089290261269
625,0.004813198000192642
626,0.004769620485603809
627,0.00479637086391449
628,0.004690259229391813
629,0.004757649265229702
630,0.004766826052218676
631,0.004807915538549423
632,0.004777282010763884
633,0.004870068281888962
634,0.004764962010085583
635,0.004858600441366434
636,0.004802603740245104
637,0.0047820452600717545
638,0.004734955262392759
639,0.004828117787837982
640,0.004831582773476839
641,0.004713813308626413
642,0.004693882539868355
643,0.0047660223208367825
644,0.004717246629297733
645,0.0046743848361074924
646,0.00480323750525713
647,0.004807945806533098
648,0.004723045974969864
649,0.004721105098724365
650,0.00471037020906806
651,0.004674856550991535
652,0.004732107277959585
653,0.004808720666915178
654,0.004757473710924387
655,0.004845050163567066
656,0.004653275478631258
657,0.004744374193251133
658,0.004700364079326391
659,0.004762260243296623
660,0.0046324594877660275
661,0.004650457762181759
662,0.004733295179903507
663,0.004702072124928236
664,0.004669185262173414
665,0.0047385660000145435
666,0.0047378852032125
667,0.004720956087112427
668,0.0047425576485693455
669,0.004766727332025766
670,0.004724449478089809
671,0.004695968236774206
672,0.004487800877541304
673,0.004880482330918312
674,0.004800670314580202
675,0.004649498499929905
676,0.0046814801171422005
677,0.004831876140087843
678,0.004760642070323229
679,0.004701524972915649
680,0.004941276740282774
681,0.004760191310197115
682,0.0047804382629692554
683,0.004760742653161287
684,0.00475354352965951
685,0.004755679052323103
686,0.004748073872178793
687,0.004711994901299477
688,0.004746514838188887
689,0.004693633411079645
690,0.004715163726359606
691,0.0046619148924946785
692,0.004544339142739773
693,0.004819302354007959
694,0.004717705771327019
695,0.004696374759078026
696,0.004643301945179701
697,0.004622342996299267
698,0.004725081846117973
699,0.004646101035177708
700,0.00475796964019537
701,0.004666344728320837
702,0.004740728996694088
703,0.004700439050793648
704,0.004784429911524057
705,0.004737335257232189
706,0.004630650859326124
707,0.004682275000959635
708,0.004544006194919348
709,0.004754531662911177
710,0.004642073065042496
711,0.004758721683174372
712,0.004711588378995657
713,0.004629524890333414
714,0.004606959410011768
715,0.004638148006051779
716,0.004728919826447964
717,0.004754364024847746
718,0.004777529742568731
719,0.004657639656215906
720,0.004780186340212822
721,0.004743124824017286
722,0.004511482082307339
723,0.004625767935067415
724,0.004668343346565962
725,0.004719768650829792
726,0.00465993769466877
727,0.004588681738823652
728,0.004660123027861118
729,0.004752286709845066
730,0.00464987475425005
731,0.004732784349471331
732,0.004748513922095299
733,0.004618380684405565
734,0.004744097124785185
735,0.004800108261406422
736,0.0046751294285058975
737,0.004712085705250502
738,0.0046684411354362965
739,0.004589900374412537
740,0.004747696686536074
741,0.004636161029338837
742,0.004637331236153841
743,0.004731107968837023
744,0.0046905591152608395
745,0.004659678321331739
746,0.004614490550011396
747,0.004597560502588749
748,0.004612899851053953
749,0.004684059880673885
750,0.004615303128957748
751,0.004803749267011881
752,0.004696189891546965
753,0.004645077046006918
754,0.004683983977884054
755,0.004634516779333353
756,0.004700271878391504
757,0.004695137031376362
758,0.00463153887540102
759,0.004623129032552242
760,0.004728976637125015
761,0.004626646172255278
762,0.0046768346801400185
763,0.004639039747416973
764,0.0046194856986403465
765,0.004673056770116091
766,0.004695259965956211
767,0.004701219964772463
768,0.004732051398605108
769,0.004709641914814711
770,0.004706199746578932
771,0.004758380353450775
772,0.0047827223315835
773,0.00468013621866703
774,0.004669276997447014
775,0.004573350306600332
776,0.0045874230563640594
777,0.004537490662187338
778,0.004530886188149452
779,0.0046984064392745495
780,0.0047278557904064655
781,0.004608784802258015
782,0.00463558966293931
783,0.004649725742638111
784,0.004610119853168726
785,0.004591601900756359
786,0.004534296225756407
787,0.0046932571567595005
788,0.004691321402788162
789,0.004615908022969961
790,0.004730873741209507
791,0.004655711818486452
792,0.0046946159563958645
793,0.004655733704566956
794,0.004683776758611202
795,0.004607409704476595
796,0.004597437102347612
797,0.004817905370146036
798,0.004706627689301968
799,0.004680392798036337
800,0.004674950614571571
801,0.004655403550714254
802,0.004765843041241169
803,0.004618148319423199
804,0.0046613942831754684
805,0.004736342001706362
806,0.004682171158492565
807,0.004646170884370804
808,0.004621982574462891
809,0.004675091709941626
810,0.00470718601718545
811,0.004659759812057018
812,0.004619551356881857
813,0.004650764167308807
814,0.004760827403515577
815,0.004669897258281708
816,0.004705176223069429
817,0.004638885613530874
818,0.004551080986857414
819,0.00458348635584116
820,0.004501077812165022
821,0.004689882509410381
822,0.004616573452949524
823,0.004649276379495859
824,0.004697892349213362
825,0.004645616747438908
826,0.004687795415520668
827,0.004659206140786409
828,0.004577586892992258
829,0.00447186129167676
830,0.004631035029888153
831,0.0045828926376998425
832,0.004613347351551056
833,0.0046483734622597694
834,0.004677342250943184
835,0.004554526414722204
836,0.004539499059319496
837,0.004637161735445261
838,0.004643002990633249
839,0.004713157191872597
840,0.004730486311018467
841,0.0046540419571101665
842,0.0046372790820896626
843,0.004749393556267023
844,0.004613332916051149
845,0.004621509928256273
846,0.004635574296116829
847,0.004560244735330343
848,0.004596391227096319
849,0.004558665212243795
850,0.0047616856172680855
851,0.004614272620528936
852,0.004619256127625704
853,0.004630075767636299
854,0.004649495705962181
855,0.004591694101691246
856,0.004569084383547306
857,0.004764512646943331
858,0.004605138208717108
859,0.0047010574489831924
860,0.004704586695879698
861,0.004644530825316906
862,0.004608109127730131
863,0.004595658276230097
864,0.004563216120004654
865,0.0045181517489254475
866,0.0046029952354729176
867,0.004469378385692835
868,0.004517238587141037
869,0.0044968100264668465
870,0.004714795853942633
871,0.004760846961289644
872,0.004636046011000872
873,0.004698294214904308
874,0.00456091808155179
875,0.004683439154177904
876,0.0045694997534155846
877,0.004755758214741945
878,0.00467862281948328
879,0.004666939377784729
880,0.0046303654089570045
881,0.004646996967494488
882,0.004707249812781811
883,0.004541662055999041
884,0.004657472018152475
885,0.004624112043529749
886,0.0046032629907131195
887,0.004522224888205528
888,0.004635731223970652
889,0.004654414486140013
890,0.004567855969071388
891,0.004587293602526188
892,0.0046598417684435844
893,0.004686483647674322
894,0.0046259681694209576
895,0.004674350377172232
896,0.004473622422665358
897,0.004636968951672316
898,0.004550721030682325
899,0.004597432445734739
900,0.004641918931156397
901,0.004626143258064985
902,0.004675372503697872
903,0.00453978730365634
904,0.004595802165567875
905,0.004663280677050352
906,0.004696952179074287
907,0.004652222618460655
908,0.0046408032067120075
909,0.0045669605024158955
910,0.00462901359423995
911,0.004536466673016548
912,0.004552210681140423
913,0.0046530007384717464
914,0.004597374703735113
915,0.004549795761704445
916,0.00463574705645442
917,0.004484263714402914
918,0.004588844254612923
919,0.0045706238597631454
920,0.004580977372825146
921,0.004580510780215263
922,0.004561743699014187
923,0.004699518904089928
924,0.004572263453155756
925,0.004631979390978813
926,0.004478554241359234
927,0.004511544946581125
928,0.004633079748600721
929,0.004570274613797665
930,0.004639515653252602
931,0.004647888708859682
932,0.004583108238875866
933,0.004684805404394865
934,0.004586554132401943
935,0.004613722674548626
936,0.004584362264722586
937,0.004486402031034231
938,0.00460532633587718
939,0.004496672190725803
940,0.00461340369656682
941,0.004575339611619711
942,0.004568773787468672
943,0.004522310569882393
944,0.004520452115684748
945,0.004653865937143564
946,0.004589239601045847
947,0.004516937769949436
948,0.004577385261654854
949,0.004635859280824661
950,0.004586734808981419
951,0.004546612501144409
952,0.004671107977628708
953,0.00458192266523838
954,0.004613308236002922
955,0.004624263849109411
956,0.00455116294324398
957,0.004511898849159479
958,0.004641103092581034
959,0.004627732560038567
960,0.004528393503278494
961,0.004704837221652269
962,0.004613771568983793
963,0.004623496904969215
964,0.004596021957695484
965,0.004660139326006174
966,0.00463212002068758
967,0.004569054115563631
968,0.004502121824771166
969,0.004611333832144737
970,0.004431615117937326
971,0.00466133700683713
972,0.004508153535425663
973,0.0045190309174358845
974,0.004600372165441513
975,0.004580700770020485
976,0.004630052950233221
977,0.004559622146189213
978,0.004702793899923563
979,0.0044851843267679214
980,0.0045813038013875484
981,0.004553840029984713
982,0.004610561765730381
983,0.004578229505568743
984,0.004536118824034929
985,0.00463556544855237
986,0.004581589251756668
987,0.004537639208137989
988,0.004488919395953417
989,0.004627804271876812
990,0.004618331324309111
991,0.004553834442049265
992,0.004528982564806938
993,0.004528602119535208
994,0.004554590210318565
995,0.004599273670464754
996,0.004633522126823664
997,0.004603901877999306
998,0.0046025896444916725
999,0.004588306415826082
1000,0.004489416256546974
