,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.1875598086124402,0.08323643927636053,0.15760869565217392,0.06506874767744332,0.0,0.03827751196172249,0.004784688995215311,0.014354066985645933,0.8803827751196173,0.0,0.03827751196172249,0.004784688995215311,0.014354066985645933,0.8803827751196173
50,0.8937799043062201,0.8896857839723544,0.7010869565217391,0.7068320390213256,0.9617224880382775,0.9904306220095693,0.9904306220095693,0.6650717703349283,0.861244019138756,0.9617224880382775,0.9904306220095693,0.9904306220095693,0.6650717703349283,0.861244019138756
100,0.9358851674641149,0.9341688028205725,0.7228260869565217,0.7360600188059374,0.9760765550239234,1.0,0.9952153110047847,0.7559808612440191,0.9521531100478469,0.9760765550239234,1.0,0.9952153110047847,0.7559808612440191,0.9521531100478469
150,0.9425837320574163,0.941146625634028,0.7717391304347826,0.7792192738884374,0.9808612440191388,0.9952153110047847,1.0,0.7799043062200957,0.9569377990430622,0.9808612440191388,0.9952153110047847,1.0,0.7799043062200957,0.9569377990430622
200,0.9473684210526315,0.9461771078064578,0.7608695652173914,0.7712773034363557,0.9760765550239234,1.0,0.9952153110047847,0.8086124401913876,0.9569377990430622,0.9760765550239234,1.0,0.9952153110047847,0.8086124401913876,0.9569377990430622
250,0.9607655502392345,0.9601391316333323,0.7717391304347826,0.7763547841875941,0.9712918660287081,1.0,1.0,0.861244019138756,0.9712918660287081,0.9712918660287081,1.0,1.0,0.861244019138756,0.9712918660287081
300,0.9674641148325359,0.9670532793518577,0.7880434782608695,0.7911017646993143,0.9808612440191388,1.0,1.0,0.8755980861244019,0.9808612440191388,0.9808612440191388,1.0,1.0,0.8755980861244019,0.9808612440191388
350,0.9665071770334929,0.9660799311832333,0.7880434782608695,0.7932888813682528,0.9760765550239234,1.0,1.0,0.8851674641148325,0.9712918660287081,0.9760765550239234,1.0,1.0,0.8851674641148325,0.9712918660287081
400,0.969377990430622,0.9690014082171983,0.7934782608695652,0.7979428131436237,0.9856459330143541,1.0,1.0,0.8803827751196173,0.9808612440191388,0.9856459330143541,1.0,1.0,0.8803827751196173,0.9808612440191388
450,0.9636363636363636,0.9630907716189014,0.8043478260869565,0.8058197690577522,0.9760765550239234,1.0,1.0,0.8708133971291866,0.9712918660287081,0.9760765550239234,1.0,1.0,0.8708133971291866,0.9712918660287081
500,0.968421052631579,0.9680790022686869,0.7989130434782609,0.801650672160068,0.9808612440191388,0.9952153110047847,1.0,0.8899521531100478,0.9760765550239234,0.9808612440191388,0.9952153110047847,1.0,0.8899521531100478,0.9760765550239234
550,0.9732057416267943,0.9729477326076861,0.7989130434782609,0.801650672160068,0.9856459330143541,1.0,1.0,0.9090909090909091,0.9712918660287081,0.9856459330143541,1.0,1.0,0.9090909090909091,0.9712918660287081
600,0.9665071770334929,0.9660049011268543,0.7989130434782609,0.8004640830717775,0.9808612440191388,1.0,1.0,0.8755980861244019,0.9760765550239234,0.9808612440191388,1.0,1.0,0.8755980861244019,0.9760765550239234
650,0.9712918660287081,0.970950932541086,0.7989130434782609,0.801650672160068,0.9856459330143541,1.0,1.0,0.8995215311004785,0.9712918660287081,0.9856459330143541,1.0,1.0,0.8995215311004785,0.9712918660287081
700,0.969377990430622,0.9690213327307995,0.7934782608695652,0.7962096599586588,0.9760765550239234,0.9952153110047847,1.0,0.8899521531100478,0.9856459330143541,0.9760765550239234,0.9952153110047847,1.0,0.8899521531100478,0.9856459330143541
750,0.9722488038277513,0.9718745129169712,0.7989130434782609,0.8004048273023955,0.9856459330143541,1.0,1.0,0.8947368421052632,0.9808612440191388,0.9856459330143541,1.0,1.0,0.8947368421052632,0.9808612440191388
800,0.970334928229665,0.9699596775490563,0.7934782608695652,0.7954162778750485,0.9856459330143541,1.0,1.0,0.8899521531100478,0.9760765550239234,0.9856459330143541,1.0,1.0,0.8899521531100478,0.9760765550239234
850,0.9732057416267943,0.9729899111095073,0.7934782608695652,0.7942802346265868,0.9808612440191388,1.0,1.0,0.9090909090909091,0.9760765550239234,0.9808612440191388,1.0,1.0,0.9090909090909091,0.9760765550239234
900,0.969377990430622,0.9688793798887863,0.7934782608695652,0.7942802346265868,0.9856459330143541,1.0,1.0,0.8803827751196173,0.9808612440191388,0.9856459330143541,1.0,1.0,0.8803827751196173,0.9808612440191388
950,0.9722488038277513,0.9719780235970733,0.7934782608695652,0.7943122746124892,0.9856459330143541,0.9952153110047847,1.0,0.9090909090909091,0.9712918660287081,0.9856459330143541,0.9952153110047847,1.0,0.9090909090909091,0.9712918660287081
1000,0.9770334928229665,0.9767613073378392,0.7989130434782609,0.8004640830717775,0.9904306220095693,1.0,1.0,0.9090909090909091,0.9856459330143541,0.9904306220095693,1.0,1.0,0.9090909090909091,0.9856459330143541
