,miRNA
400,0.004945643246173859
401,0.004910169634968042
402,0.00496576027944684
403,0.0050556836649775505
404,0.004998411517590284
405,0.004939594771713018
406,0.004814152605831623
407,0.004977072589099407
408,0.004898854065686464
409,0.004949870985001326
410,0.004948651418089867
411,0.0049629597924649715
412,0.005050105042755604
413,0.005024532787501812
414,0.004939534235745668
415,0.00496372627094388
416,0.005068848840892315
417,0.004839169327169657
418,0.004897828679531813
419,0.004821999929845333
420,0.004854872822761536
421,0.00487500848248601
422,0.004889263305813074
423,0.004976268857717514
424,0.00489678792655468
425,0.004868702497333288
426,0.004979989025741816
427,0.004915586672723293
428,0.004845177289098501
429,0.004891548305749893
430,0.004983784165233374
431,0.004998831078410149
432,0.00492511922493577
433,0.004935694858431816
434,0.0048699225299060345
435,0.004806116688996553
436,0.005006376653909683
437,0.004828262142837048
438,0.004868734627962112
439,0.0049227518029510975
440,0.004739793017506599
441,0.004884903319180012
442,0.004915931727737188
443,0.004843361675739288
444,0.004790092818439007
445,0.004922350402921438
446,0.004832995589822531
447,0.004955014679580927
448,0.004902391694486141
449,0.00487943971529603
450,0.004760537296533585
451,0.0048626502975821495
452,0.004796900786459446
453,0.004798247944563627
454,0.004919347353279591
455,0.004828968551009893
456,0.004736043978482485
457,0.004914207383990288
458,0.004858738277107477
459,0.0049168867990374565
460,0.0047463118098676205
461,0.004836616106331348
462,0.004810843151062727
463,0.004762408323585987
464,0.0048975711688399315
465,0.004896823782473803
466,0.004967403598129749
467,0.00477404473349452
468,0.00482815969735384
469,0.004803100135177374
470,0.004911355208605528
471,0.004837891086935997
472,0.0047445157542824745
473,0.004801049362868071
474,0.004804639145731926
475,0.004782850854098797
476,0.004723265767097473
477,0.004740361589938402
478,0.004790395963937044
479,0.004729139152914286
480,0.004814480431377888
481,0.004789532162249088
482,0.004753023386001587
483,0.004859338514506817
484,0.004755748901516199
485,0.004746200516819954
486,0.0048100571148097515
487,0.004798127803951502
488,0.0048479679971933365
489,0.004828023258596659
490,0.004811258055269718
491,0.004672542680054903
492,0.004842983093112707
493,0.004656427539885044
494,0.004777242429554462
495,0.004778000526130199
496,0.00477548548951745
497,0.004741644486784935
498,0.004629176110029221
499,0.004731838591396809
500,0.004787586163729429
501,0.004707348067313433
502,0.00468076067045331
503,0.004725059028714895
504,0.00472089322283864
505,0.004745163023471832
506,0.004727606661617756
507,0.004633727949112654
508,0.004676236771047115
509,0.00476474966853857
510,0.0048242718912661076
511,0.004671596456319094
512,0.00481398543342948
513,0.004706044681370258
514,0.0047003645449876785
515,0.004737731069326401
516,0.0046625747345387936
517,0.004658628720790148
518,0.004652201198041439
519,0.004709968343377113
520,0.004742748104035854
521,0.004724840633571148
522,0.004698268137872219
523,0.004832488019019365
524,0.004595673177391291
525,0.004760059528052807
526,0.004741014912724495
527,0.004520312417298555
528,0.004726144950836897
529,0.004660930950194597
530,0.004673146642744541
531,0.004696640186011791
532,0.00471191992983222
533,0.0046265204437077045
534,0.004669854883104563
535,0.004539224784821272
536,0.004596187733113766
537,0.0046891155652701855
538,0.004579246509820223
539,0.004613141994923353
540,0.00464830594137311
541,0.004686136730015278
542,0.0046881334856152534
543,0.004609590861946344
544,0.0046279579401016235
545,0.00472869211807847
546,0.004617555532604456
547,0.00469075795263052
548,0.004666951019316912
549,0.004736847244203091
550,0.004602201282978058
551,0.0046826922334730625
552,0.004609628580510616
553,0.004715704824775457
554,0.004637198988348246
555,0.0046541886404156685
556,0.0047447457909584045
557,0.0045528109185397625
558,0.004596871789544821
559,0.004648901056498289
560,0.004614274948835373
561,0.004665152169764042
562,0.004678590688854456
563,0.0047341203317046165
564,0.004779974929988384
565,0.00465857470408082
566,0.004654306918382645
567,0.00451411958783865
568,0.00464910501614213
569,0.004774563014507294
570,0.004722545389086008
571,0.004662141669541597
572,0.004714766051620245
573,0.0046333312056958675
574,0.004556166939437389
575,0.004576589912176132
576,0.004614321514964104
577,0.00463317334651947
578,0.004561929497867823
579,0.0046310569159686565
580,0.004637528210878372
581,0.0045713698491454124
582,0.00457594683393836
583,0.004634484648704529
584,0.004671819508075714
585,0.0045455219224095345
586,0.004639174789190292
587,0.0045494032092392445
588,0.004549818113446236
589,0.004672857001423836
590,0.004646581131964922
591,0.004572093021124601
592,0.004630150273442268
593,0.004591694567352533
594,0.0045197210274636745
595,0.004641128238290548
596,0.004549890756607056
597,0.0045979744754731655
598,0.004545746371150017
599,0.00465364707633853
600,0.00463518500328064
601,0.004537889268249273
602,0.004475721158087254
603,0.004469875246286392
604,0.004608653485774994
605,0.004677511285990477
606,0.004707886837422848
607,0.004698279779404402
608,0.004636914469301701
609,0.004641423001885414
610,0.004729360807687044
611,0.004617654252797365
612,0.004629332106560469
613,0.0045440467074513435
614,0.004569430369883776
615,0.004564052913337946
616,0.004597618244588375
617,0.004645464941859245
618,0.0046234531328082085
619,0.004601284861564636
620,0.004535564687103033
621,0.004641049541532993
622,0.004625692032277584
623,0.004603567998856306
624,0.0044982717372477055
625,0.0044973185285925865
626,0.00457063689827919
627,0.004536918830126524
628,0.004574586637318134
629,0.004563695285469294
630,0.004527211654931307
631,0.004610702861100435
632,0.004691512323915958
633,0.004579117521643639
634,0.0045316764153540134
635,0.0045862747356295586
636,0.0045833829790353775
637,0.004616778343915939
638,0.004497564863413572
639,0.0046203662641346455
640,0.004525099880993366
641,0.004617601167410612
642,0.0047057392075657845
643,0.0045045893639326096
644,0.004470539279282093
645,0.00450656795874238
646,0.004479035269469023
647,0.0045501976273953915
648,0.004512985702604055
649,0.004544432740658522
650,0.004509082064032555
651,0.004525828640908003
652,0.00457712821662426
653,0.00449631130322814
654,0.004587600938975811
655,0.004622990731149912
656,0.004561388865113258
657,0.004558101762086153
658,0.004472128581255674
659,0.004536991473287344
660,0.004547274671494961
661,0.004595877602696419
662,0.004641041625291109
663,0.004553802311420441
664,0.004520640708506107
665,0.00452167633920908
666,0.004523973912000656
667,0.004576247185468674
668,0.004574976861476898
669,0.004498603753745556
670,0.004545161034911871
671,0.004568539559841156
672,0.004503877367824316
673,0.004494447261095047
674,0.004416726995259523
675,0.004515075124800205
676,0.004560953937470913
677,0.004430077504366636
678,0.004537251312285662
679,0.0044937399215996265
680,0.004488300532102585
681,0.004503685515373945
682,0.004446100909262896
683,0.0044835396111011505
684,0.004389964509755373
685,0.0045704045332968235
686,0.004386871121823788
687,0.0044480785727500916
688,0.004556435160338879
689,0.00449721235781908
690,0.004486228339374065
691,0.00449212733656168
692,0.004457749426364899
693,0.004435032606124878
694,0.00456644082441926
695,0.004441522527486086
696,0.004403737839311361
697,0.0045565771870315075
698,0.004620439372956753
699,0.004511638078838587
700,0.004562772810459137
701,0.004572262987494469
702,0.00450211763381958
703,0.004517793655395508
704,0.004454969894140959
705,0.004520381800830364
706,0.004509103950113058
707,0.00459084939211607
708,0.00449226051568985
709,0.0045490567572414875
710,0.004565993323922157
711,0.004494047723710537
712,0.00446730013936758
713,0.004529564641416073
714,0.0044084046967327595
715,0.0044764201156795025
716,0.004441137425601482
717,0.004532851278781891
718,0.004506987985223532
719,0.004495978355407715
720,0.004541818052530289
721,0.004439137876033783
722,0.004406925290822983
723,0.0044954330660402775
724,0.004495704080909491
725,0.004480223637074232
726,0.004434979520738125
727,0.004401274025440216
728,0.004511583596467972
729,0.004579656757414341
730,0.004371081478893757
731,0.0045219724997878075
732,0.004350735805928707
733,0.0045225429348647594
734,0.004466227255761623
735,0.004457604605704546
736,0.00448540598154068
737,0.004405285231769085
738,0.00446747150272131
739,0.004478376358747482
740,0.004410355817526579
741,0.004476014990359545
742,0.004412575624883175
743,0.004387906286865473
744,0.004379299469292164
745,0.004549868870526552
746,0.0043772244825959206
747,0.0045279329642653465
748,0.004554814659059048
749,0.004486727062612772
750,0.004411710891872644
751,0.004512630868703127
752,0.004381125792860985
753,0.004533982835710049
754,0.004422952886670828
755,0.004407626576721668
756,0.00453620869666338
757,0.004431555047631264
758,0.004442225676029921
759,0.004480720032006502
760,0.004463525488972664
761,0.0044303531758487225
762,0.004486893303692341
763,0.004493162035942078
764,0.004454910289496183
765,0.004385459236800671
766,0.004357981029897928
767,0.004505849443376064
768,0.0045229182578623295
769,0.004380400292575359
770,0.0044316491112113
771,0.004446275532245636
772,0.004390673246234655
773,0.0045774164609611034
774,0.004469224717468023
775,0.004453402012586594
776,0.0044078822247684
777,0.004436231683939695
778,0.00447443313896656
779,0.004391806200146675
780,0.00456202169880271
781,0.004403824917972088
782,0.004455826245248318
783,0.004465413745492697
784,0.004449810832738876
785,0.004482836462557316
786,0.0044260104186832905
787,0.004391381051391363
788,0.004544438328593969
789,0.0044702813029289246
790,0.004408619832247496
791,0.004485738929361105
792,0.004438378848135471
793,0.004442801233381033
794,0.004454687237739563
795,0.00457046227529645
796,0.0044328598305583
797,0.004447375424206257
798,0.0043769339099526405
799,0.004353145137429237
800,0.004442945122718811
801,0.00441485270857811
802,0.004390168935060501
803,0.004469039849936962
804,0.004430215805768967
805,0.004402585793286562
806,0.004425975494086742
807,0.004494048189371824
808,0.004384454805403948
809,0.0043205078691244125
810,0.004341912921518087
811,0.0045027658343315125
812,0.004403203260153532
813,0.0043717073276638985
814,0.004422023892402649
815,0.004464374855160713
816,0.004492787644267082
817,0.0044802334159612656
818,0.004374535288661718
819,0.004471085499972105
820,0.004397215321660042
821,0.004503360018134117
822,0.004381761886179447
823,0.004557495936751366
824,0.004441044293344021
825,0.00443325936794281
826,0.004522819072008133
827,0.00433262437582016
828,0.004478610586374998
829,0.004485581535845995
830,0.0043469928205013275
831,0.004519165959209204
832,0.004453605506569147
833,0.004463679157197475
834,0.004346148576587439
835,0.00436696782708168
836,0.004426156636327505
837,0.004401276353746653
838,0.004449427593499422
839,0.004364164546132088
840,0.004418455995619297
841,0.004507443401962519
842,0.004399000201374292
843,0.00442088395357132
844,0.0044850739650428295
845,0.0044380431063473225
846,0.0044874390587210655
847,0.004434418398886919
848,0.004480423405766487
849,0.004599309526383877
850,0.004537844564765692
851,0.004389001987874508
852,0.004462162498384714
853,0.004402245860546827
854,0.004451126791536808
855,0.004353876691311598
856,0.004423943348228931
857,0.004358159843832254
858,0.004416519310325384
859,0.0044041406363248825
860,0.004423723090440035
861,0.0043609896674752235
862,0.004348450805991888
863,0.004399449564516544
864,0.004376251250505447
865,0.00425645662471652
866,0.004357254132628441
867,0.004457610659301281
868,0.00440862076357007
869,0.004406952299177647
870,0.00436165276914835
871,0.004500873386859894
872,0.004325627349317074
873,0.004418717697262764
874,0.004331848584115505
875,0.004284304566681385
876,0.00441048014909029
877,0.004532035440206528
878,0.004389999900013208
879,0.004413224756717682
880,0.004472699016332626
881,0.004521526396274567
882,0.0044044554233551025
883,0.004397046752274036
884,0.0044311098754405975
885,0.004395641386508942
886,0.004385124891996384
887,0.00431925430893898
888,0.0043525127694010735
889,0.004492926876991987
890,0.004411871079355478
891,0.0044492390006780624
892,0.004329575691372156
893,0.004447028040885925
894,0.004420687910169363
895,0.004348628222942352
896,0.0044128308072686195
897,0.004381826147437096
898,0.004359858110547066
899,0.004339898470789194
900,0.004356647375971079
901,0.0043065231293439865
902,0.004335909150540829
903,0.004421022720634937
904,0.004353127907961607
905,0.004359245300292969
906,0.004356125369668007
907,0.004398453515022993
908,0.004437725991010666
909,0.004438506904989481
910,0.004313044250011444
911,0.004480838775634766
912,0.00440576858818531
913,0.004346132278442383
914,0.004352262709289789
915,0.004432613030076027
916,0.004346469417214394
917,0.004336152691394091
918,0.004282942041754723
919,0.0043756477534770966
920,0.004443713463842869
921,0.004318906459957361
922,0.004472292959690094
923,0.004383035935461521
924,0.004282533656805754
925,0.004407691769301891
926,0.0043061538599431515
927,0.004487778525799513
928,0.004324857145547867
929,0.004403172060847282
930,0.004356889054179192
931,0.004317404702305794
932,0.004451327491551638
933,0.004239147994667292
934,0.004451221786439419
935,0.004334550816565752
936,0.004372629802674055
937,0.004346155561506748
938,0.004384918604046106
939,0.0044410270638763905
940,0.004410268273204565
941,0.0044057732447981834
942,0.004410680383443832
943,0.004458552226424217
944,0.004320019856095314
945,0.004291759338229895
946,0.0044134221971035
947,0.004388549830764532
948,0.004331755917519331
949,0.004389652516692877
950,0.004424566403031349
951,0.004431634210050106
952,0.004432951100170612
953,0.004371904768049717
954,0.004417502321302891
955,0.004265724215656519
956,0.004436984192579985
957,0.004430555738508701
958,0.004423034377396107
959,0.004397839307785034
960,0.004373735282570124
961,0.004374034237116575
962,0.004386478569358587
963,0.00451213214546442
964,0.0043990230187773705
965,0.004551153630018234
966,0.004349634516984224
967,0.004396426025778055
968,0.00429559824988246
969,0.004328977782279253
970,0.004248528275638819
971,0.004376885946840048
972,0.004392821341753006
973,0.004440745804458857
974,0.004427060950547457
975,0.004344845190644264
976,0.004429772961884737
977,0.004329388495534658
978,0.0043435548432171345
979,0.0043549928814172745
980,0.0042979842983186245
981,0.004360624589025974
982,0.00440559396520257
983,0.0044720908626914024
984,0.004392736591398716
985,0.004408516455441713
986,0.004331743810325861
987,0.00447927275672555
988,0.004391438793390989
989,0.004304965492337942
990,0.004406845197081566
991,0.004371110815554857
992,0.004378319717943668
993,0.004396139644086361
994,0.0044178711250424385
995,0.004380463622510433
996,0.0043615978211164474
997,0.004383917432278395
998,0.004412426147609949
999,0.004355092998594046
1000,0.0043099005706608295
