index,mRNA,methylation,miRNA,mrna_meth,mrna_mirna,mirna_meth,VCDN
70,0.01534216571599245,0.017011158168315887,0.01512232981622219,3749.591064453125,387.436767578125,807.1937255859375,1.4474420547485352
71,0.015387965366244316,0.017342401668429375,0.015482393093407154,3417.749755859375,441.4974060058594,1133.595458984375,1.5407912731170654
72,0.01538615021854639,0.016844769939780235,0.015184997580945492,1898.9805908203125,446.1275939941406,747.6768188476562,1.8526830673217773
73,0.01519764680415392,0.01723247393965721,0.01511031948029995,2285.963623046875,354.7049560546875,327.093994140625,1.032272458076477
74,0.015215856954455376,0.01683010533452034,0.015071982517838478,2947.134765625,203.5138702392578,529.1306762695312,1.4199687242507935
75,0.015302187763154507,0.016742460429668427,0.01526566594839096,2357.77587890625,184.67776489257812,679.4652099609375,1.5217223167419434
76,0.015249159187078476,0.016666464507579803,0.014905075542628765,1785.921142578125,189.19879150390625,594.8262939453125,2.362121343612671
77,0.01537585910409689,0.01662096194922924,0.015081078745424747,2351.412109375,216.37025451660156,493.3533935546875,1.344690203666687
78,0.015003169886767864,0.017035575583577156,0.015009451657533646,2868.298095703125,267.6871643066406,417.951171875,0.899144172668457
79,0.015096710063517094,0.01651592366397381,0.01499592512845993,3250.219482421875,286.65008544921875,437.1990966796875,1.913312315940857
80,0.015178844332695007,0.016770806163549423,0.014787465333938599,6924.58349609375,277.06585693359375,631.7486572265625,0.4507909417152405
81,0.014950580894947052,0.016536278650164604,0.014847771264612675,16275.44140625,212.38909912109375,625.8317260742188,0.896906316280365
82,0.014906945638358593,0.016409629955887794,0.014903049916028976,34647.0078125,160.00225830078125,390.1385498046875,0.44183942675590515
83,0.01493594516068697,0.01675351895391941,0.014777269214391708,65302.78515625,171.85511779785156,340.81787109375,1.5950151681900024
84,0.014818665571510792,0.01679409109055996,0.014905714429914951,119073.1640625,192.2286376953125,603.4600830078125,0.4437023997306824
85,0.014859111979603767,0.016324996948242188,0.014737344346940517,163453.765625,168.1999053955078,501.5776062011719,1.3814606666564941
86,0.014574768953025341,0.016542023047804832,0.014713694341480732,170286.890625,205.4688720703125,314.0489807128906,0.44075873494148254
87,0.014845605008304119,0.01649533212184906,0.014599242247641087,80136.859375,209.81790161132812,367.48284912109375,1.0960537195205688
88,0.01467510499060154,0.016182569786906242,0.014635363593697548,4696.43359375,198.02386474609375,498.6648864746094,1.2465661764144897
89,0.01454378105700016,0.016365686431527138,0.014524955302476883,31910.275390625,156.5406036376953,360.422119140625,0.4413016438484192
90,0.014573164284229279,0.016482960432767868,0.0147298164665699,78342.453125,169.0641632080078,416.1309814453125,1.404183268547058
91,0.014675267972052097,0.01640177331864834,0.014704693108797073,40517.25390625,142.79151916503906,613.4694213867188,1.6809725761413574
92,0.014612561091780663,0.016358310356736183,0.014480266720056534,1842.701416015625,180.4387969970703,713.7134399414062,0.44959354400634766
93,0.014768396504223347,0.016212668269872665,0.014735126867890358,44046.17578125,165.0847625732422,505.2219543457031,0.8520457148551941
94,0.014650460332632065,0.016319936141371727,0.014439626596868038,42581.59765625,170.1812744140625,290.4219665527344,0.42357975244522095
95,0.014612426981329918,0.016113292425870895,0.014326248317956924,1492.0296630859375,169.26417541503906,486.7123718261719,0.43276238441467285
96,0.014555882662534714,0.016265222802758217,0.014223633334040642,28307.53515625,154.8109588623047,686.0654907226562,0.8651608824729919
97,0.014552725479006767,0.016122573986649513,0.014353088103234768,26114.57421875,136.85032653808594,532.1836547851562,1.1366935968399048
98,0.014268086291849613,0.01627114787697792,0.014498474076390266,1497.13232421875,124.6110610961914,331.390869140625,0.4223157465457916
99,0.014381860382854939,0.01586526446044445,0.014663657173514366,26421.025390625,141.67611694335938,289.9787292480469,2.3583295345306396
100,0.014404227957129478,0.015878600999712944,0.014203821308910847,12750.0634765625,149.72789001464844,324.4668273925781,1.2356388568878174
101,0.014291063882410526,0.016396641731262207,0.0137930978089571,4878.734375,150.639404296875,439.80712890625,0.4123355746269226
102,0.014199034310877323,0.01622895896434784,0.014013547450304031,18745.0546875,130.67860412597656,438.25567626953125,1.1928894519805908
103,0.014145936816930771,0.016040312126278877,0.01410607434809208,2189.17822265625,134.11427307128906,291.7323303222656,1.4025423526763916
104,0.01423308439552784,0.016299311071634293,0.013988979160785675,9982.205078125,130.7538604736328,228.04840087890625,0.4027448296546936
105,0.014167889952659607,0.016109762713313103,0.014084924943745136,9195.7841796875,122.34539794921875,285.25335693359375,0.48064184188842773
106,0.013859895057976246,0.01579350419342518,0.014142968691885471,1807.009765625,153.87765502929688,304.26763916015625,1.0709848403930664
107,0.014273724518716335,0.016083629801869392,0.01401093602180481,10820.4521484375,134.86753845214844,325.695068359375,0.5362769365310669
108,0.014204638078808784,0.01579093374311924,0.013965405523777008,1766.10595703125,137.47598266601562,259.1483459472656,0.40798521041870117
109,0.014112941920757294,0.01573438197374344,0.013682691380381584,6397.08447265625,154.6446533203125,259.9712219238281,0.8815605640411377
110,0.014077862724661827,0.016036594286561012,0.013881741091609001,5201.17919921875,140.5225830078125,373.6943664550781,0.9343799352645874
111,0.013957861810922623,0.01596810296177864,0.01422907505184412,1950.8167724609375,139.79188537597656,364.28680419921875,0.3922865688800812
112,0.013592330738902092,0.016269298270344734,0.014004813507199287,7142.27783203125,139.18951416015625,475.0507507324219,0.9451170563697815
113,0.013916214928030968,0.015670740976929665,0.01362832821905613,999.7352905273438,128.56185913085938,571.1061401367188,0.8055511713027954
114,0.014046285301446915,0.015865426510572433,0.0139247952029109,4530.23681640625,134.9630126953125,646.3601684570312,0.43145501613616943
115,0.013767831027507782,0.015739621594548225,0.013867543078958988,2047.750244140625,117.62054443359375,560.1218872070312,0.3958575427532196
116,0.01376090757548809,0.01610296405851841,0.013787577860057354,2313.570556640625,133.0133514404297,523.4007568359375,1.0066381692886353
117,0.013627903535962105,0.01555133517831564,0.013731648214161396,3477.846923828125,114.8329086303711,512.779052734375,0.6851022243499756
118,0.013681162148714066,0.015650181099772453,0.013274135068058968,731.9411010742188,152.38796997070312,466.11474609375,0.37749922275543213
119,0.013246146962046623,0.015696672722697258,0.013504302129149437,3225.030517578125,128.69158935546875,343.73565673828125,0.5450910329818726
120,0.013526196591556072,0.015701299533247948,0.013859938830137253,1186.3958740234375,108.78024291992188,248.82618713378906,0.4809737801551819
121,0.013485662639141083,0.015520544722676277,0.013821170665323734,1782.7415771484375,120.84336853027344,259.6656799316406,0.39481833577156067
122,0.013431675732135773,0.015719281509518623,0.013456294313073158,1897.9620361328125,138.05874633789062,249.3537139892578,0.3712538778781891
123,0.013487917371094227,0.015949254855513573,0.01364461611956358,900.0537109375,131.9405975341797,246.34622192382812,0.4282575249671936
124,0.013648822903633118,0.015690920874476433,0.013501112349331379,2224.79443359375,130.72964477539062,266.7532043457031,0.3497418463230133
125,0.013698160648345947,0.015585234388709068,0.013505231589078903,717.572509765625,139.25209045410156,241.8965301513672,0.34398767352104187
126,0.01367008313536644,0.015742309391498566,0.013542053289711475,2071.52197265625,124.40863800048828,329.7539978027344,0.5077603459358215
127,0.013159244321286678,0.01568339206278324,0.013407744467258453,1339.66943359375,154.8372344970703,438.4016418457031,0.49856916069984436
128,0.013433449901640415,0.01535236556082964,0.013286176137626171,1061.2213134765625,119.78872680664062,599.2379760742188,0.3640383780002594
129,0.013400048017501831,0.015665316954255104,0.01337673794478178,1648.6697998046875,138.91419982910156,679.7638549804688,0.3797750174999237
130,0.013284808024764061,0.015635019168257713,0.013182561844587326,693.2833862304688,123.31307220458984,658.8638916015625,0.45649993419647217
131,0.01330143678933382,0.015592311508953571,0.013228053227066994,1337.3671875,132.56024169921875,575.0457153320312,0.34030669927597046
132,0.013290523551404476,0.015348783694207668,0.01319313794374466,749.497314453125,123.74744415283203,630.3585815429688,0.316298246383667
133,0.013052578084170818,0.015468771569430828,0.013305009342730045,1007.184326171875,133.26600646972656,770.8392333984375,0.48381507396698
134,0.012861039489507675,0.015336680226027966,0.013179846107959747,1182.0230712890625,129.16981506347656,869.988037109375,0.34880682826042175
135,0.01294186431914568,0.01545973401516676,0.013112352229654789,719.3414306640625,117.77462768554688,1205.0582275390625,0.3221592307090759
136,0.01341769564896822,0.014991313219070435,0.013362377882003784,1428.818603515625,157.57363891601562,1978.623779296875,0.2957921326160431
137,0.012899396009743214,0.015407566912472248,0.013064669445157051,862.3820190429688,114.22034454345703,3489.838623046875,0.3902396857738495
138,0.012832680717110634,0.0151472557336092,0.013200445100665092,1114.4273681640625,167.469970703125,6052.53564453125,0.30419841408729553
139,0.012606662698090076,0.015148160979151726,0.013045277446508408,1256.0601806640625,124.65489959716797,10275.052734375,0.2543463706970215
140,0.01293249148875475,0.015192483551800251,0.01287450548261404,701.587890625,136.65948486328125,18462.212890625,0.27244704961776733
141,0.012574459426105022,0.015139894559979439,0.012937379069626331,1258.096923828125,158.64251708984375,29678.66015625,0.29638656973838806
142,0.012860559858381748,0.01571735367178917,0.012910244055092335,783.0466918945312,122.49346160888672,43981.69921875,0.28657135367393494
143,0.01278532575815916,0.015523308888077736,0.01292086485773325,1378.723388671875,134.51075744628906,43578.83203125,0.3022453784942627
144,0.012729539535939693,0.015322644263505936,0.013105588965117931,1280.4786376953125,100.71643829345703,28176.91796875,0.2728232443332672
145,0.012724953703582287,0.015210123732686043,0.012621569447219372,740.8561401367188,133.62081909179688,4119.06201171875,0.30039161443710327
146,0.012676471844315529,0.015147436410188675,0.01292343344539404,1757.9329833984375,145.7796173095703,4041.283935546875,0.25699490308761597
147,0.01286512240767479,0.015077020972967148,0.012850958853960037,791.9073486328125,112.91766357421875,17895.28515625,0.22465404868125916
148,0.012518176808953285,0.015137535519897938,0.01266168151050806,1110.2841796875,126.37830352783203,9766.025390625,0.27657243609428406
149,0.012732371687889099,0.015552782453596592,0.01277105137705803,1330.9111328125,105.84198760986328,298.84039306640625,0.2578267753124237
150,0.012497094459831715,0.015348212793469429,0.012685451656579971,679.75048828125,120.3624038696289,9596.25,0.1951114982366562
151,0.012364213354885578,0.015047580935060978,0.012434047646820545,1070.340087890625,123.71869659423828,6385.56982421875,0.2934189438819885
152,0.012478098273277283,0.014922128058969975,0.012655171565711498,713.9666748046875,115.96417999267578,550.7896118164062,0.269159197807312
153,0.012394106946885586,0.015057776123285294,0.012811830267310143,837.1218872070312,124.06568908691406,7447.0693359375,0.23651205003261566
154,0.012027433142066002,0.014630595222115517,0.012654874473810196,896.083740234375,112.67707061767578,1866.7593994140625,0.2262381762266159
155,0.012275050394237041,0.014888221397995949,0.012540875934064388,588.6636352539062,124.76005554199219,2450.869873046875,0.2780057191848755
156,0.012342045083642006,0.015176448971033096,0.012435639277100563,1066.678955078125,114.0265884399414,4379.30859375,0.23553985357284546
157,0.012079917825758457,0.015147116035223007,0.012596555054187775,761.795654296875,118.7687759399414,176.87001037597656,0.24634626507759094
158,0.012141209095716476,0.015270828269422054,0.012534675188362598,531.7683715820312,121.0472183227539,3901.078125,0.2671346366405487
159,0.01233621034771204,0.014688448049128056,0.012422184459865093,944.6063842773438,107.4913558959961,679.735595703125,0.21496474742889404
160,0.012354669161140919,0.014466112479567528,0.012705918401479721,728.7394409179688,149.23077392578125,1952.28369140625,0.2006022334098816
161,0.012073742225766182,0.014990236610174179,0.012495601549744606,655.59423828125,148.8485870361328,1476.142822265625,0.24887266755104065
162,0.01210547424852848,0.015034066513180733,0.012621595524251461,759.2857055664062,116.83536529541016,696.979248046875,0.22485798597335815
163,0.011830695904791355,0.015113060362637043,0.012402827851474285,580.2852783203125,176.7173614501953,1875.232666015625,0.24410763382911682
164,0.012403995729982853,0.014888492412865162,0.012225310318171978,672.4647216796875,124.62767791748047,148.13613891601562,0.24719445407390594
165,0.011805889196693897,0.014896534383296967,0.012059862725436687,739.9942626953125,119.04395294189453,1588.4049072265625,0.2308819591999054
166,0.01215218286961317,0.015116432681679726,0.012259483337402344,604.4425659179688,115.62638854980469,134.51023864746094,0.21587900817394257
167,0.012093298137187958,0.014792520552873611,0.012335794046521187,710.6345825195312,103.5126724243164,1189.3291015625,0.24369412660598755
168,0.01171086821705103,0.014906367287039757,0.012482063844799995,791.58349609375,131.72616577148438,317.8002014160156,0.2056174874305725
169,0.011911099776625633,0.014911001548171043,0.012247825972735882,610.1561279296875,109.6163101196289,765.231689453125,0.2123986780643463
170,0.011950287967920303,0.014928448013961315,0.012538637034595013,678.675048828125,102.19084930419922,543.8111572265625,0.23155511915683746
171,0.011923649348318577,0.014710756950080395,0.012450006790459156,600.415771484375,105.51990509033203,398.1469421386719,0.21317438781261444
172,0.011928738094866276,0.014631945639848709,0.012348290532827377,564.5913696289062,117.71051788330078,592.9082641601562,0.2088356614112854
173,0.012082736007869244,0.014663699083030224,0.012218240648508072,725.4966430664062,102.41566467285156,195.56558227539062,0.23497256636619568
174,0.012086312286555767,0.014358430169522762,0.012297198176383972,652.7040405273438,99.7489242553711,565.6707763671875,0.21142764389514923
175,0.011734611354768276,0.0150492237880826,0.011962383054196835,551.2083129882812,107.29877471923828,111.87657928466797,0.17929500341415405
176,0.0118009764701128,0.014494159258902073,0.012424961663782597,616.509521484375,112.77033233642578,520.352294921875,0.22868748009204865
177,0.011659903451800346,0.014521634206175804,0.011807591654360294,577.4498291015625,103.71403503417969,104.48568725585938,0.21818791329860687
178,0.011636249721050262,0.01501812506467104,0.012320460751652718,538.7782592773438,101.92967224121094,480.2301940917969,0.19791702926158905
179,0.01133869681507349,0.014536360278725624,0.011704298667609692,594.0252075195312,100.03742218017578,106.42634582519531,0.20659221708774567
180,0.011653212830424309,0.014444543048739433,0.011913764290511608,625.345458984375,102.7198486328125,419.9354553222656,0.2097649723291397
181,0.011752837337553501,0.014567370526492596,0.01180614996701479,598.843994140625,103.33094787597656,187.17156982421875,0.20042097568511963
182,0.011683511547744274,0.014445589855313301,0.012190006673336029,555.2391967773438,105.75374603271484,303.52899169921875,0.20097780227661133
183,0.011674311012029648,0.014446022920310497,0.012098975479602814,503.8399353027344,92.52424621582031,267.9058837890625,0.22114570438861847
184,0.011818335391581059,0.014651995152235031,0.011795179918408394,567.76611328125,103.12445068359375,177.4646453857422,0.19989542663097382
185,0.011368609964847565,0.014440733939409256,0.011882344260811806,547.6703491210938,104.4196548461914,276.18878173828125,0.19160096347332
186,0.011400117538869381,0.014476711861789227,0.01177669782191515,551.8875732421875,106.00313568115234,104.57366180419922,0.19737568497657776
187,0.01162544172257185,0.014029400423169136,0.011815479956567287,552.8795166015625,111.02667999267578,263.4715270996094,0.20230945944786072
188,0.011703046038746834,0.014481623657047749,0.012059361673891544,528.9373168945312,109.71467590332031,92.22650146484375,0.18212395906448364
189,0.011521036736667156,0.014409858733415604,0.012251298874616623,590.7711181640625,112.64447021484375,227.88778686523438,0.19725480675697327
190,0.011280752718448639,0.014196736738085747,0.012031021527945995,610.511962890625,103.22268676757812,81.09567260742188,0.1907210350036621
191,0.011613596230745316,0.01435351837426424,0.011841150000691414,494.4905090332031,100.47282409667969,211.2822265625,0.18463879823684692
192,0.01152438297867775,0.014474309049546719,0.011952937580645084,593.4760131835938,97.99097442626953,103.84004974365234,0.20864270627498627
193,0.01134433876723051,0.014275932684540749,0.011882944032549858,561.6260375976562,102.17030334472656,172.37640380859375,0.19524464011192322
194,0.011572711169719696,0.014276130124926567,0.011806442402303219,560.3653564453125,93.0440673828125,107.62145233154297,0.18898220360279083
195,0.01135663129389286,0.01442144438624382,0.011761072091758251,544.3793334960938,91.4627456665039,138.07583618164062,0.20052912831306458
196,0.011233669705688953,0.01429871004074812,0.011649773456156254,733.6370849609375,102.08141326904297,119.3554458618164,0.17429567873477936
197,0.011212504468858242,0.014548410661518574,0.01183557603508234,560.6635131835938,103.0558853149414,121.01194763183594,0.17502421140670776
198,0.01126518938690424,0.014431467279791832,0.0118010975420475,662.8948974609375,111.0811538696289,142.0614471435547,0.22040106356143951
199,0.011448686942458153,0.014280733652412891,0.011753275990486145,753.0133056640625,98.99664306640625,92.20206451416016,0.17304344475269318
200,0.011113177984952927,0.014229227788746357,0.011548742651939392,646.6643676757812,92.95333862304688,161.4342498779297,0.19469743967056274
201,0.011343281716108322,0.014197424054145813,0.011795474216341972,525.1742553710938,89.01497650146484,80.92611694335938,0.19428743422031403
202,0.011002573184669018,0.014380601234734058,0.01176720205694437,600.5849609375,95.82518768310547,161.93734741210938,0.16732409596443176
203,0.011048826389014721,0.014202828519046307,0.011559822596609592,680.0187377929688,95.39599609375,88.59779357910156,0.178152397274971
204,0.011191991157829762,0.01408837828785181,0.011493926867842674,613.920166015625,84.0324478149414,133.76971435546875,0.18766896426677704
205,0.011298802681267262,0.014290513470768929,0.011570347473025322,654.1300048828125,99.62966918945312,125.21844482421875,0.1805042028427124
206,0.01145720575004816,0.01405548769980669,0.011632245033979416,448.4266662597656,93.86453247070312,85.70873260498047,0.17440998554229736
207,0.011540322564542294,0.014171626418828964,0.011611041612923145,545.76953125,97.10012817382812,117.4184799194336,0.18841178715229034
208,0.0112334368750453,0.014128363691270351,0.011533409357070923,515.4852294921875,88.22979736328125,90.56120300292969,0.17374862730503082
209,0.01134481467306614,0.013940764591097832,0.011456716805696487,656.491455078125,92.16443634033203,115.04008483886719,0.18477682769298553
210,0.0110841179266572,0.014317716471850872,0.01106212567538023,568.47607421875,88.65116119384766,79.92818450927734,0.1730397343635559
211,0.01097960863262415,0.014211883768439293,0.01166466809809208,593.6675415039062,92.72702026367188,118.8306655883789,0.1685408353805542
212,0.010713293217122555,0.013912091962993145,0.01140350941568613,515.2659301757812,83.5522232055664,78.72582244873047,0.18064945936203003
213,0.010538567788898945,0.014554143883287907,0.011276762932538986,551.6741943359375,83.99556732177734,112.59944152832031,0.16607746481895447
214,0.010861435905098915,0.01413561962544918,0.011452887207269669,497.2844543457031,93.46797180175781,98.42683410644531,0.16635408997535706
215,0.011028549633920193,0.014412342570722103,0.011471373029053211,600.8204345703125,93.93013763427734,72.39698791503906,0.16633352637290955
216,0.010761306621134281,0.013944591395556927,0.011251764371991158,525.46484375,94.03146362304688,92.28668212890625,0.16833271086215973
217,0.010663807392120361,0.014071724377572536,0.011015398427844048,554.9220581054688,107.51091766357422,70.9200668334961,0.17270585894584656
218,0.010745606385171413,0.01431118231266737,0.011170548386871815,521.3766479492188,100.65666961669922,93.63982391357422,0.1713908463716507
219,0.010938026010990143,0.014006235636770725,0.011508423835039139,525.2636108398438,97.59487915039062,73.702880859375,0.18011407554149628
220,0.010715218260884285,0.013718998059630394,0.011202733963727951,480.0816955566406,97.2431869506836,98.6387710571289,0.16010402143001556
221,0.010906092822551727,0.013786236755549908,0.011243962682783604,450.0270690917969,88.17375183105469,86.19586181640625,0.16626840829849243
222,0.010958191938698292,0.014402556233108044,0.011428896337747574,523.7216186523438,93.8403091430664,85.29520416259766,0.18164114654064178
223,0.010536248795688152,0.013681053183972836,0.01115486677736044,493.88946533203125,104.84098052978516,89.09939575195312,0.1549086719751358
224,0.010821779258549213,0.01405241433531046,0.011443180963397026,539.2158203125,96.28892517089844,79.5132827758789,0.1703024059534073
225,0.010870490223169327,0.013752139173448086,0.011244609020650387,499.0146179199219,87.86017608642578,78.18830108642578,0.1814466416835785
226,0.0110232625156641,0.013524532318115234,0.011131908744573593,554.52197265625,92.72554779052734,68.34300994873047,0.14988254010677338
227,0.010633202269673347,0.013458454981446266,0.01100130658596754,520.6431884765625,84.89452362060547,90.14144134521484,0.1776840090751648
228,0.01077552791684866,0.014286849647760391,0.010999883525073528,526.384765625,87.01203155517578,72.2823486328125,0.1658724993467331
