features,aggregate
A4GALT|53947,0.004619577596492211
AADAT,0.0037052993100322625
AAGAB,0.004470669544765937
AAGAB|79719,0.005084192095708569
AATK|9625,0.00465208822990589
ABCA7,0.003210544711084086
ABCB6|10058,0.005703737093527636
ABCC10,0.004201456388078131
ABCC4,0.006699238577876102
ABCC5,0.003652713074001665
ABCC6P1,0.004388653671964282
ABHD13|84945,0.0041061118451283145
ABHD14B;ABHD14A,0.003029401452857301
ABHD3|171586,0.0038918963280439316
ABLIM3|22885,0.00891597710627676
ABO,0.004109417950316773
ABTB1;PODXL2,0.0037834527455347542
ACACB|32,0.010179012111468155
ACADVL;DLG4,0.00507961929440493
ACADVL;MIR324,0.005294313834762173
ACAP1,0.010588728935296002
ACAP3|116983,0.0039363089960182335
ACCN2,0.003846604299984754
ACOT11|26027,0.005201717323455533
ACOT2,0.0024464668056676936
ACOT4|122970,0.007324119057000292
ACOX1;FBF1,0.006684809748161969
ACP6|51205,0.00345474545805465
ACRC|93953,0.004810350190038581
ACSM1,0.0034720232571066887
ACSS1|84532,0.0027299836647598054
ACTR1B|10120,0.004434400353681266
ACTR3,0.0027670379184178587
ACTR3C|653857,0.006443842656926657
ACTR5|79913,0.004281314989753498
ACVR2B,0.004743390827231393
ACY1|95,0.003646333527909832
ACYP1|97,0.003391218360127392
ADAM22,0.0034436457725494345
ADAMTS4|9507,0.00536269004643356
ADAMTS7|11173,0.00395856701471199
ADAMTS8,0.0028898013530409034
ADAT1,0.002849918139587915
ADH1B,0.013346995348143651
ADI1,0.0026740430298827647
ADM,0.003920238153102561
ADPRHL1|113622,0.003922428363453795
ADRBK2,0.003972360008504468
AEN|64782,0.0041038464308827665
AFAP1;LOC84740,0.006530463465920177
AFARP1;SLC16A1,0.003953415191166748
AFF4,0.002836033704903437
AGPAT5|55326,0.004402659874945854
AGPHD1|123688,0.00407686347252424
AGRP,0.0031084431975311596
AIFM2,0.004287115436146379
AIMP1,0.008971447761521593
AIMP1|9255,0.00438225481243147
AKAP11,0.0045222685521357315
AKR7A2,0.010249783779708421
AKR7A3,0.007215787118768888
ALAD|210,0.003545532989856934
ALDH16A1;PIH1D1,0.0035119975371169267
ALDH5A1|7915,0.0037253954244311684
ALDH7A1|501,0.0035445784177676474
