,features,shapley_values
452,CSRP2|1466,0.0010643456571973694
453,WDR67|93594,0.000828586453205341
454,FAM102A|399665,0.001052580181497927
455,RALGPS2|55103,0.0012315888548788494
456,TUBB|203068,0.0007793338066972226
457,IVD|3712,0.0008569718614364453
458,NUDT12|83594,0.0009794625876992733
459,SLC4A8|9498,0.0013502648241137973
460,CYYR1|116159,0.0011271103339155115
461,WFS1|7466,0.0008432829472425855
462,CCT5|22948,0.0009246785216184884
463,TADA2B|93624,0.0008321940952751915
464,PREX1|57580,0.0011328269790349607
465,EVL|51466,0.0012561908120845152
466,LOC286367|286367,0.001216366047115778
467,CIRBP|1153,0.000872428977224613
468,TCF7L1|83439,0.0011644651658498468
469,MMP11|4320,0.001963879451843596
470,PCBD2|84105,0.0008098200561211651
471,PSMB2|5690,0.000874777670127388
472,PCNA|5111,0.0009965033526980476
473,YARS|8565,0.0009477543662326205
474,XPO5|57510,0.0009652714548291159
475,AMD1|262,0.0008343539006537386
476,PM20D2|135293,0.0011911285959587356
477,TP53INP1|94241,0.0010020895416231331
478,GNAI1|2770,0.0010860278941535952
479,WWP1|11059,0.0008333811667243742
480,CSDA|8531,0.0009987615010277103
481,FAM107A|11170,0.001771554282932924
482,KIAA0141|9812,0.0009473389857796229
483,MTHFD2|10797,0.0009860640787576992
484,LOC158376|158376,0.001211492336314039
485,ABLIM3|22885,0.0013384506463467913
486,TMBIM4|51643,0.0009497414118800709
487,EXOC6|54536,0.0007999815883006378
488,ANKRD42|338699,0.0008799677281634858
489,RIPK2|8767,0.0009363695326820595
490,RAD51C|5889,0.0009534645660058817
491,PEX3|8504,0.0006942209476024988
492,SLC16A13|201232,0.0009187406875894998
493,FASTKD2|22868,0.0006688836495580827
494,SLAIN2|57606,0.0008986346306039815
495,ATAD3C|219293,0.001198333437241704
496,ALDH7A1|501,0.0007464535740854519
497,XYLT1|64131,0.0009279846167046178
498,DOK3|79930,0.0009293428525660658
499,PHF21A|51317,0.0006508178649497827
500,PDLIM7|9260,0.0009405449548793147
501,PRRX2|51450,0.0009109216712497362
502,LOC100130015|100130015,0.0008060929916645593
503,SEMA4D|10507,0.0006303869052571413
504,MDK|4192,0.0008592586337559098
505,COG1|9382,0.0007919950553815266
506,CDR2|1039,0.0009216016077214482
507,NUFIP1|26747,0.0008455151613589511
508,PMS2L1|5379,0.000809290841451012
509,SERTAD1|29950,0.0010099307442825681
510,CTSB|1508,0.00071514524721077
511,TECPR1|25851,0.0008670605830934644
512,KIFAP3|22920,0.0007139648275803672
513,CPNE1|8904,0.0009333422423005396
514,SLC37A4|2542,0.000998888900989408
515,C2orf24|27013,0.0007829232362234283
516,BGLAP|632,0.0007620572720212332
517,MFSD11|79157,0.0007686242873154827
518,ACRC|93953,0.000854411707416102
519,RECQL5|9400,0.0007760589481886896
520,GALNT11|63917,0.0007373835269040615
521,CALM2|805,0.0008458799746796483
522,LRRC20|55222,0.000771837329090237
523,LOC400657|400657,0.0008635624360172872
524,S1PR5|53637,0.0010214712285651806
525,DAPP1|27071,0.0009838164896975885
526,PPHLN1|51535,0.0009221132275568221
527,USPL1|10208,0.0009577060545675586
528,LOC143666|143666,0.0008462362188287767
529,NUPL1|9818,0.0009282089561258866
530,LOC649330|649330,0.0007464641306069744
531,ZNF584|201514,0.0008675462026799864
532,MBTPS1|8720,0.000792054537306873
533,CEP135|9662,0.000755148232173791
534,SYMPK|8189,0.0009962206989362313
535,NDUFA10|4705,0.0008407059005613043
536,ZNF718|255403,0.0008358372276515265
537,EIF4A2|1974,0.0008112224379453946
538,CNN3|1266,0.000853691511433355
539,C14orf101|54916,0.0007906895788532011
540,RTP4|64108,0.0008700669580912667
541,OSBPL6|114880,0.0009383094143417179
542,HOMER1|9456,0.0008569065744110475
543,MRI1|84245,0.0008722526041936641
544,SARS2|54938,0.0008250534825771182
545,TBC1D24|57465,0.0009757336698562517
546,SNX30|401548,0.0007940255260708408
547,LOC723972|723972,0.0009580468242057765
548,FAIM3|9214,0.0010005040535981152
549,SEC22A|26984,0.0008507610972801825
550,TRIB2|28951,0.0009309770630336338
551,CYB5RL|606495,0.0008881127704026939
552,SUZ12P|440423,0.0008908367871011661
553,CHCHD10|400916,0.0008008524399715114
554,KIAA0753|9851,0.0009064834965616895
555,DRG2|1819,0.0006997530152409714
556,SMAP2|64744,0.0007538602057839476
557,CEP170|9859,0.0007110711861338787
558,DOT1L|84444,0.0009597474251963702
559,ZNF788|388507,0.0008677775564854281
560,DNAJA2|10294,0.0008975629525342023
561,RPA2|6118,0.0007323872810762594
562,YY1|7528,0.0006697329242814971
563,PCDHB3|56132,0.0009644886052041279
564,ZCCHC17|51538,0.0009479936404813096
565,SEC23A|10484,0.0007706665188445822
566,METT10D|79066,0.0009071386210125455
567,C13orf29|283487,0.0008448090033493439
568,ALG9|79796,0.0008667242149546926
569,C6orf132|647024,0.0009914413343835474
570,TMPRSS13|84000,0.0009930086946033953
571,PCNP|57092,0.0008935597753633384
572,SRA1|10011,0.0008961076629625768
573,C4orf52|389203,0.000654959410290941
574,ICOSLG|23308,0.0007498994412522172
575,SNRNP200|23020,0.0008534636472057791
576,SOCS4|122809,0.0009909304055900343
577,RBBP8|5932,0.0009454727155792108
578,ACTR1B|10120,0.0010007623993623339
579,PDE6D|5147,0.0008439450619657247
580,OXNAD1|92106,0.000809879242333179
581,MTMR11|10903,0.0009145187392523921
582,LOC729082|729082,0.0006617584342151348
583,GFOD2|81577,0.000805033403176654
584,PHF3|23469,0.0008461222011193163
585,LOC339047|339047,0.000980160025593438
586,CC2D1A|54862,0.0008712642158375165
587,FAM109B|150368,0.0008769668311577468
588,SEMA4A|64218,0.000926988025894518
589,MYO1D|4642,0.0008044665011213177
590,VPS37A|137492,0.0008354183135897556
591,GLB1L|79411,0.000782956068595462
592,TIAF1|9220,0.0008200254846597638
593,ZFAND2B|130617,0.0008844630137828193
594,FAM53B|9679,0.0009119086604164604
595,ZNF470|388566,0.000855418797939054
596,DNAJC10|54431,0.0008869203068284804
597,LIMD1|8994,0.0008998927590042036
598,AIMP1|9255,0.0008047561159921801
599,CCDC132|55610,0.0007602428356050947
600,FADD|8772,0.0008761480498921618
601,PMS2L5|5383,0.0007487678934139079
602,FAM46A|55603,0.000944381453203485
603,UPF1|5976,0.0007597695519920106
604,SIRT5|23408,0.0006608677132434915
605,SERTAD2|9792,0.0007692228369829868
606,KIAA1704|55425,0.0008806861748908649
607,CPT1B|1375,0.0009567325933853692
608,VPS13A|23230,0.0009560957086403267
609,ELF3|1999,0.0008247600611836305
610,ATP5B|506,0.0007734773197784988
611,NRIP3|56675,0.001211128444481174
612,PLEKHA5|54477,0.0007542639894474184
613,RPL39|6170,0.0008398920447392598
614,ATAD2B|54454,0.0007678254719125893
615,C8orf55|51337,0.0009175773036977922
616,MTCP1|4515,0.000771892811918921
617,MICA|4276,0.0008110447715792883
618,CDH1|999,0.0013373461315687896
619,MAP3K4|4216,0.0008292278647392948
620,C2orf79|391356,0.0007986943204222818
621,HEATR7A|727957,0.000847792485288368
622,TMEM5|10329,0.0007781407070288663
623,IFT172|26160,0.0008553838307576772
624,ZBED1|9189,0.0008052311752035086
625,ETFB|2109,0.0010883836728050563
626,STAMBPL1|57559,0.0009253511446332092
627,DGKA|1606,0.0009330323313875583
628,DNAJC6|9829,0.0010336436595359119
629,OSTF1|26578,0.0008046653690168052
630,THBS3|7059,0.0007967918648288433
631,ZNF33B|7582,0.0010376104763750878
632,OSR2|116039,0.0010566973432576956
633,AGPAT5|55326,0.0007167385099526785
634,HERPUD1|9709,0.000777713408349057
635,CHST12|55501,0.00085621483372909
636,KLC1|3831,0.0007751545700497198
637,CDK11A|728642,0.0008465076862685427
638,PLAU|5328,0.0009087595396137803
639,KRAS|3845,0.0009216778893845404
640,TMCO4|255104,0.0008049236770562636
641,F2RL3|9002,0.0009591534446228812
642,CDK5RAP3|80279,0.0009290925689650645
643,FBXL18|80028,0.0008323983091342598
644,LPHN1|22859,0.0009913287106255002
645,SRGAP3|9901,0.0008734252314965302
646,GJA1|2697,0.000980535248564814
647,SCML1|6322,0.000845048708615426
648,ALG2|85365,0.0007650810388224027
649,ZFP30|22835,0.0009626072670138832
650,MBTD1|54799,0.0008003996987473072
651,ASAP3|55616,0.0008933384431667351
652,YIPF5|81555,0.0009305439328866456
653,NOTCH2NL|388677,0.0010688940090889294
654,CYP51A1|1595,0.0008116961690245246
655,CDKN1B|1027,0.0009429512891995972
656,MOBKL2A|126308,0.0007479571307140343
657,AP1M1|8907,0.0009197347596682777
658,POGZ|23126,0.0007963599029605602
659,RAI14|26064,0.0008123111853746245
660,RAB42|115273,0.0009359606846396499
661,PSMG2|56984,0.000907437140504367
662,NOMO3|408050,0.0007874754425408652
663,ANXA2|302,0.0008738924168682145
664,NME2P1|283458,0.0008742124023508695
665,CLIP1|6249,0.0009269761668480957
666,ATP6AP2|10159,0.001006298172037421
667,USP11|8237,0.0008579684763901364
