features,features,shapley_values
0,DBF4|10926,0.0007896338171006598
103,BPTF|2186,0.0006658309478922292
104,GPSM1|26086,0.000739999203438625
105,SELS|55829,0.0007540053150332893
106,MAMSTR|284358,0.00071472433798078
107,ING5|84289,0.0007141051055756629
108,ATXN7L3B|552889,0.0008494604597666497
109,ZBTB2|57621,0.0007662662282691834
110,PPME1|51400,0.000663501419855246
111,DNAJC21|134218,0.0006873269992843196
112,RPS11|6205,0.0008329810892189187
113,DNAJC13|23317,0.0006864396799778434
114,ZNF576|79177,0.000763707953260078
115,SAR1A|56681,0.0006742207349124819
116,HSP90AB2P|391634,0.0008212615317203642
117,STARD4|134429,0.0007986008959936225
118,FLJ42627|645644,0.0007882049563998135
119,CAPN12|147968,0.0008053766995482395
120,ZMAT3|64393,0.0007514972626181467
121,FAM50B|26240,0.0008573037500123995
122,SLC38A10|124565,0.0006483734940776953
123,UNC13B|10497,0.0006833462842596268
124,LOC651250|651250,0.0008620484670616315
125,PPP2R5A|5525,0.0007597017746971094
126,EFHD2|79180,0.0007060842225501669
127,CCDC101|112869,0.0008344228139465077
128,MIER2|54531,0.0006803700124826231
129,ANP32A|8125,0.0007720119558773112
130,NOM1|64434,0.0006879476805145749
131,CMPK2|129607,0.0009297419001598943
132,COPG2|26958,0.0007546579832217756
133,TCFL5|10732,0.00068258946705719
134,UAP1|6675,0.0006739623614670413
135,RGS3|5998,0.0009183755398846802
136,NCRNA00115|79854,0.0009385024472218242
137,GLIS2|84662,0.0007812278736692919
138,NDUFA6|4700,0.0007647579262595423
139,FAM53A|152877,0.0007859837582767931
140,HES1|3280,0.0009112000374078019
141,JRK|8629,0.0006756029520694424
142,ARL6IP6|151188,0.000781707305911994
143,CROCCL1|84809,0.0007031010343404158
144,GXYLT1|283464,0.0007615322550318711
145,CCDC102B|79839,0.0008454808365508446
146,RTEL1|51750,0.0007947718340581738
147,FOXO3|2309,0.0007890284277323035
148,NUP43|348995,0.000714255633825737
149,ZNF517|340385,0.0009171343671540642
150,RRP7B|91695,0.0008193896325924058
151,TCIRG1|10312,0.000859637685103133
152,PLBD1|79887,0.0007970560369942508
153,FGD6|55785,0.0008494985927473071
154,KCTD15|79047,0.0007535173682446745
155,RAB3GAP1|22930,0.0007906703862454309
156,NFKB1|4790,0.00069538256610605
157,CTSA|5476,0.0006443694141995823
158,VSIG10|54621,0.0008917493629401917
159,HMBOX1|79618,0.0009784680156296902
160,CDK5RAP1|51654,0.0007259932084175689
161,MAPKAPK3|7867,0.000737117752132448
162,MTA1|9112,0.0007984278520613679
163,BRD9|65980,0.0007375805543022198
164,C5orf25|375484,0.0009343105529995971
165,SLC38A2|54407,0.0006981731028489069
166,LOC730101|730101,0.0009635049175010791
167,DLG1|1739,0.0007275229628789149
168,CREBBP|1387,0.0007035546565812114
169,ZFP112|7771,0.0007759819108497791
170,CERK|64781,0.0005817050893073208
171,ASAP1|50807,0.0008183804194465943
172,INPPL1|3636,0.0008297634097656518
173,HSDL1|83693,0.0007896449974285197
174,CAMKK2|10645,0.0006631090457691168
175,GIPC3|126326,0.0008380982873886465
176,ATP6V1A|523,0.00083362459468614
177,A4GALT|53947,0.0008593218885180397
178,IWS1|55677,0.0006664654861410136
179,SECTM1|6398,0.0008903025660645913
180,C14orf1|11161,0.0007826537672764625
181,MLLT3|4300,0.0007833479011102089
182,SUPT7L|9913,0.0006582061680053429
183,RSRC1|51319,0.0009452694229437296
184,SDHAP3|728609,0.0006706730997756983
185,LAMP2|3920,0.0006926163554727891
186,DSCR3|10311,0.0008001578168557906
187,SLC43A1|8501,0.0009041811046799077
188,HGSNAT|138050,0.0008264361309407029
189,CNOT2|4848,0.0007409416922780104
190,ZNF682|91120,0.0007433376960413418
191,C2orf7|84279,0.0007546217905854042
192,DDX59|83479,0.0007918234795407349
193,HOPX|84525,0.0007663773710445623
194,POU2F2|5452,0.0009757618095699752
195,CCDC34|91057,0.0007439767478633825
196,POLR3F|10621,0.0006287197148499961
197,ADAMTS4|9507,0.0008073865492775974
198,LMCD1|29995,0.0007712004440035271
199,DIS3L2|129563,0.0008101955625000157
200,MUT|4594,0.0007155082462450723
201,PARG|8505,0.0007711997404927166
202,ZNF322A|79692,0.0007055311521417738
203,ANKRD10|55608,0.000699447845052058
204,TERF2|7014,0.0007080704617218195
205,NIPAL3|57185,0.0009365133844280014
206,UBR5|51366,0.0008259162626143668
207,SEPT2|4735,0.0006964526124669974
208,DNAJC7|7266,0.0005813229920088405
209,ACY1|95,0.0007034478985122008
210,GPR4|2828,0.0006999370938136728
211,DPAGT1|1798,0.00071316426499389
212,ALG8|79053,0.0007257596922231276
213,EML1|2009,0.0008174517223343018
214,POFUT1|23509,0.0006186845885948819
215,NFASC|23114,0.001012751581068392
216,USP51|158880,0.0007352272593950468
217,TNFAIP8L1|126282,0.0006921413369148312
218,TRMT5|57570,0.0007406134421530299
219,ECH1|1891,0.0006392285071862276
220,SGPP1|81537,0.0007939460193134994
221,CEP250|11190,0.0007120852786096168
222,DIO2|1734,0.0009753950062272988
223,RABGGTB|5876,0.0008694963526364096
224,KIAA0226|9711,0.0007754888412697951
225,ZNF354A|6940,0.0007066008225600337
226,BRF2|55290,0.0007659369318214146
227,LOC100130776|100130776,0.0007702863596732259
228,NOL6|65083,0.0008263729567947198
229,BRPF1|7862,0.0008055192796342776
230,COX16|51241,0.0008461540073699837
231,ZNF616|90317,0.0006641944784870281
232,FLCN|201163,0.0006608446842115435
233,GPN2|54707,0.000816200390547772
234,C9orf3|84909,0.0006375245933717302
235,MPP1|4354,0.0008547185207857752
236,ZNF268|10795,0.0008085187342872653
237,CD24|100133941,0.0009259216804539542
238,FAM167B|84734,0.0007483512870014477
239,LOC25845|25845,0.0008133424570958958
240,ANKRD13B|124930,0.0007088948244548143
241,PCDHB16|57717,0.0006868036066392541
242,SLC24A3|57419,0.0007488864622142264
243,ZNF197|10168,0.0008017676046087443
244,PTHLH|5744,0.0012528090083334371
245,SGSM3|27352,0.0007092071531779383
246,ACSS1|84532,0.0008322809092681598
247,ZNF155|7711,0.0006849642421421204
248,KIAA0368|23392,0.0008293272344168275
249,ACTR5|79913,0.0006447402345542367
250,ARF4|378,0.0008475808868099158
251,CYB5R4|51167,0.0008604249403060243
252,TRIM5|85363,0.0008082179929173105
253,MGC57346|401884,0.0007208031722984858
254,GRIPAP1|56850,0.0006977592479917957
255,ALDH5A1|7915,0.0008565697281335401
256,C6orf48|50854,0.0008135142402185094
257,OXA1L|5018,0.0006605280948864292
258,NCOR2|9612,0.0005964908017907925
259,KBTBD11|9920,0.0007071564548234048
260,ZNF710|374655,0.000698000576772978
261,RAB20|55647,0.0007731896474181707
262,ATP5O|539,0.0007336045551200978
263,NDUFB5|4711,0.0006891092275656157
264,PHRF1|57661,0.00072441822551282
265,MAPK1IP1L|93487,0.0008111094335900688
266,NAA40|79829,0.000770573623872042
267,ISG20|3669,0.0007909336312912013
268,CXCR4|7852,0.0007522322221307372
269,RAPGEF5|9771,0.0006649525424234185
270,INTS3|65123,0.0007816453365396512
271,SLC17A9|63910,0.0008812569622541566
272,RAD23A|5886,0.0007453185016758409
273,ASTE1|28990,0.000638434862685483
274,C10orf88|80007,0.0006953351829864975
275,ITGA2|3673,0.0007384769633488409
276,RAB18|22931,0.0007343572547449717
277,PPFIA3|8541,0.0008596406517132315
278,HLA-C|3107,0.000653456476424346
279,SFRS14|10147,0.0006917350898718716
280,GEMIN5|25929,0.0008704053981402355
281,LSM5|23658,0.0009240363369769868
282,CDH11|1009,0.000723810427780803
283,TRAPPC1|58485,0.0007713477234698224
284,FAM108B1|51104,0.000683197719659494
285,TATDN3|128387,0.0008386750268781176
286,HNRNPA3|220988,0.0006501768354010848
287,ZDHHC4|55146,0.000766132931350457
288,POM121|9883,0.0007262541376580587
289,LRRN1|57633,0.00131438329015113
290,GOPC|57120,0.0007597240469058764
291,CAMK1D|57118,0.0008038835069882394
292,CEPT1|10390,0.0005729219410317942
293,SLC38A9|153129,0.0006915742264127295
294,ATXN10|25814,0.0007023438358823055
295,SS18L1|26039,0.0007149091567822839
296,ELFN1|392617,0.0008962620874560853
297,HNRPLL|92906,0.0007438162886271746
298,DDX46|9879,0.0007550235668056236
299,CARD16|114769,0.0007402821568925356
300,C20orf54|113278,0.0008734341918536795
301,SHOX2|6474,0.0007104140196640899
302,RALBP1|10928,0.0008289044606464945
303,CDYL|9425,0.0008634102313542264
304,NRP2|8828,0.0006879791971983738
305,TUBA1A|7846,0.00070751575788305
306,HOXB6|3216,0.0010615932275357966
307,KCNQ1|3784,0.0008911774309897091
308,B9D1|27077,0.000901271906867643
309,TSPAN12|23554,0.001069525240883918
310,PIGZ|80235,0.000772127076975183
311,C5orf33|133686,0.0007680144097668306
312,TBP|6908,0.0007816504623005357
313,AGPHD1|123688,0.0007713732912363153
314,RSL24D1|51187,0.0008158432832985409
315,NOL9|79707,0.0006810344841625405
316,STK35|140901,0.0006253078649255999
317,C5orf39|389289,0.0007524600990591482
318,ZFP161|7541,0.0006886067531687084
319,SLC29A1|2030,0.0007037403363028833
320,PPP2R3B|28227,0.0006174434908684867
321,SNTA1|6640,0.0006396196421624136
322,MTCP1NB|100272147,0.0008336249282904266
323,PRKRIR|5612,0.0007880971863779749
324,AVL9|23080,0.0006106071698747276
325,UBL7|84993,0.0007757660427078275
326,TAF1C|9013,0.0007977186775265878
327,ZNF750|79755,0.0009944798342570041
328,WBP11P1|441818,0.0008364393256635583
329,TTC27|55622,0.0007623787642943838
330,LYRM5|144363,0.000833647489630433
331,ZNF137|7696,0.0007685151391619952
332,ANKRD52|283373,0.0006377543923205011
333,TBC1D10A|83874,0.0007941063977670625
334,UBAC2|337867,0.0006965050252540047
335,RCE1|9986,0.000723535491490675
336,UBTD2|92181,0.0006926292350264488
337,ZNF574|64763,0.0007429783596576996
338,RAF1|5894,0.0006388448294480224
339,UQCRC2|7385,0.000604663553751088
340,ENTPD6|955,0.0007213930391394679
341,DEAF1|10522,0.0009278412463249461
342,TIRAP|114609,0.0008584432246271879
343,ATG4A|115201,0.0006758870099228566
344,RNF144B|255488,0.000789013979633625
345,AP4E1|23431,0.000716791516593556
346,MED19|219541,0.000693260555927242
347,TNIK|23043,0.0008375344235644508
348,MBD1|4152,0.0007382001841313838
349,TMTC4|84899,0.0008359613589829962
350,MFN2|9927,0.0007871561292741462
351,TRIM38|10475,0.0006921770606969143
352,TNKS1BP1|85456,0.0008035509874240309
353,MAK16|84549,0.0007030061744074703
354,SV2A|9900,0.001150177779442825
355,PCYT2|5833,0.0007116108736522045
356,INF2|64423,0.0007796718653838002
357,AP3D1|8943,0.0007309792171528503
358,DNAJC24|120526,0.000694954168644412
359,ACAP3|116983,0.0008256074672911128
360,DSG2|1829,0.0007905918271595132
361,PIK3C3|5289,0.0008314778557282512
362,SERGEF|26297,0.0008940164954125928
363,AEN|64782,0.0007904330758053066
364,LITAF|9516,0.0006680708261436309
365,SPATS2L|26010,0.0007667463599142023
366,ANKRD37|353322,0.0007392179753853862
367,HPS4|89781,0.0008612131021362155
368,NARS|4677,0.0007104358674296316
369,COPS7A|50813,0.000568887470329434
370,GADD45B|4616,0.000674761641890773
371,ZFP1|162239,0.0007054495826636009
372,FGFRL1|53834,0.0008892608422442427
373,C7orf55|154791,0.0007872235085092373
374,C19orf57|79173,0.000855498861728118
375,LLPH|84298,0.0006403785757144456
376,HHIPL1|84439,0.0007616073487806891
377,FBXW8|26259,0.0006649340137713433
378,SHISA2|387914,0.0013737163494923208
379,GOLGA7|51125,0.0007695923261463593
380,SMARCE1|6605,0.000767276992462483
381,HSPA6|3310,0.0005976066074277863
382,BCR|613,0.0007265802369605458
383,CCR1|1230,0.0007776052619884667
384,NLGN2|57555,0.0008196160123350551
385,ALS2|57679,0.0007915086445089846
386,MFSD6|54842,0.0007569212165592018
387,C8orf42|157695,0.000790870681921179
388,LAMB1|3912,0.0007088909896546005
389,EFR3B|22979,0.000778338306546012
390,GCHFR|2644,0.0005854731167216688
391,LOC149837|149837,0.0009393053629751782
392,RANBP10|57610,0.0008069465544745749
393,KCTD11|147040,0.0007087714038012908
394,IL18|3606,0.000935004497610046
395,NMNAT1|64802,0.000892276934620286
396,BST2|684,0.0008857263110955645
397,RDH11|51109,0.0006462422217667842
398,IRF5|3663,0.0008517032433030099
399,ALDH9A1|223,0.0005727078101222023
400,C1orf216|127703,0.0008587845608890778
401,RPL17|6139,0.0006721637323536467
402,EPHX1|2052,0.000887412357789754
403,NME6|10201,0.0007341486357388591
404,PRPF40B|25766,0.0006659103865122537
405,TRIM9|114088,0.0008309503268604406
406,PITPNM1|9600,0.000820389179303006
407,LOC146880|146880,0.0008484834646681901
408,RPS6KC1|26750,0.0009104843737771265
409,APOC1|341,0.0007412980845169683
410,RNF216|54476,0.0008248811252587078
411,ADAMTS7|11173,0.0009252602301296438
412,FAM164A|51101,0.0007557649609062714
413,ATXN1|6310,0.0007164728351717173
414,CD2AP|23607,0.0009107258487380443
415,ACOT11|26027,0.0006997462544199381
416,MAT2A|4144,0.0005897385381803731
417,CXorf26|51260,0.0007775835492673278
418,ARL2BP|23568,0.0007183618825581036
419,ATP5H|10476,0.0008802025172529626
420,B3GALT4|8705,0.0008407281068640159
421,MRPS28|28957,0.0007085399382508946
422,TRNAU1AP|54952,0.000675144732543853
423,DUSP14|11072,0.0008477049001008922
424,TUBGCP5|114791,0.0008226135970923439
425,ATP10D|57205,0.000813170151513258
426,GPX4|2879,0.0006932458966000362
427,ERCC8|1161,0.000630778255174892
428,CAPN1|823,0.0008086786406908266
429,GSDMB|55876,0.0010902545821813597
430,C4orf32|132720,0.0008560126922432113
431,C14orf45|80127,0.0007528110534419687
432,TMCC2|9911,0.0010041821780861777
433,NDRG2|57447,0.0008976246120074298
434,RAI2|10742,0.001166082271882202
435,FSCN1|6624,0.0008395437035857377
436,NCAPD2|9918,0.0007521494159251057
437,LRIG1|26018,0.0008670992882756725
438,MCM6|4175,0.0007910317195278004
439,LDHB|3945,0.0007825205405052467
440,RHOB|388,0.0007592875857915963
441,RNASE4|6038,0.0009262970980498266
442,SPEF2|79925,0.0007227852494120883
443,CACNA2D2|9254,0.001864967328508738
444,TINAGL1|64129,0.0010511651398526101
445,P4HTM|54681,0.0007466195596441422
446,ATP8B1|5205,0.0009019799082796405
447,ZNF467|168544,0.0008697620132247791
448,TMBIM6|7009,0.0006168427308426495
449,PLOD1|5351,0.000790690887507573
450,CHST2|9435,0.0009306436138243656
451,MYB|4602,0.0014527489483128363
452,CSRP2|1466,0.0007888278242717365
453,WDR67|93594,0.0008800431883229748
454,FAM102A|399665,0.0007610090144685121
455,RALGPS2|55103,0.0009441986425044839
456,TUBB|203068,0.0005878574364342995
457,IVD|3712,0.0007411184508358962
458,NUDT12|83594,0.0008041751220548651
459,SLC4A8|9498,0.0016087447919502565
460,CYYR1|116159,0.0008650226439094451
461,WFS1|7466,0.0007881323861178627
462,CCT5|22948,0.0009199141875491458
463,TADA2B|93624,0.0006142029063776899
464,PREX1|57580,0.0008323604716234978
465,EVL|51466,0.000945375476155559
466,LOC286367|286367,0.000726714684555125
467,CIRBP|1153,0.0008863155401740852
468,TCF7L1|83439,0.0009999681229053336
469,MMP11|4320,0.0016551162120955567
470,PCBD2|84105,0.0007555241038876684
471,PSMB2|5690,0.0009054343810450964
472,PCNA|5111,0.0007538780281371778
473,YARS|8565,0.0008329519780273847
474,XPO5|57510,0.0008534850639507672
475,AMD1|262,0.0007725367555803525
476,PM20D2|135293,0.0009511920777540007
477,TP53INP1|94241,0.0009603639302927078
478,GNAI1|2770,0.0009379816148848538
479,WWP1|11059,0.0008552526078990442
480,CSDA|8531,0.0008123513997580432
481,FAM107A|11170,0.001908813134422211
482,KIAA0141|9812,0.000704085446681237
483,MTHFD2|10797,0.0007596318942033793
484,LOC158376|158376,0.0011080571654865949
485,ABLIM3|22885,0.0011641361677435448
486,TMBIM4|51643,0.0007473806381177202
487,EXOC6|54536,0.0007666470743858777
488,ANKRD42|338699,0.0007408035179940162
489,RIPK2|8767,0.0008597215888565099
490,RAD51C|5889,0.000767174138929315
491,PEX3|8504,0.0009294290212642169
492,SLC16A13|201232,0.0008810469640658709
493,FASTKD2|22868,0.0007318505989934902
494,SLAIN2|57606,0.000782019795649137
495,ATAD3C|219293,0.0013638776170695633
496,ALDH7A1|501,0.0007777594629471002
497,XYLT1|64131,0.0007939756699877415
498,DOK3|79930,0.0007135506803753117
499,PHF21A|51317,0.0006804638656857049
500,PDLIM7|9260,0.0006752728437310118
501,PRRX2|51450,0.0007605554189547934
502,LOC100130015|100130015,0.0008453742176020518
503,SEMA4D|10507,0.0007792060174318829
504,MDK|4192,0.0008210534376307016
505,COG1|9382,0.0008166819399101956
506,CDR2|1039,0.000908718561202425
507,NUFIP1|26747,0.0007485566813633141
508,PMS2L1|5379,0.0008268961508856203
509,SERTAD1|29950,0.0008241585604014795
510,CTSB|1508,0.0007200349682635395
511,TECPR1|25851,0.0007802568914669034
512,KIFAP3|22920,0.0007761416455871633
513,CPNE1|8904,0.0006728440590833572
514,SLC37A4|2542,0.0008019000634284276
515,C2orf24|27013,0.0006676171076376487
516,BGLAP|632,0.0006130793461138114
517,MFSD11|79157,0.000829864559546393
518,ACRC|93953,0.0009531527741154363
519,RECQL5|9400,0.0006058866736074424
520,GALNT11|63917,0.0006418128903637435
521,CALM2|805,0.0008146127976910392
522,LRRC20|55222,0.0008656556903523185
523,LOC400657|400657,0.0008325749502807294
524,S1PR5|53637,0.0007194964178409941
525,DAPP1|27071,0.000754924971031795
526,PPHLN1|51535,0.0007526903368208935
527,USPL1|10208,0.0006837239712179278
528,LOC143666|143666,0.0007611246113140241
529,NUPL1|9818,0.0006649240154210198
530,LOC649330|649330,0.0008156251270214285
531,ZNF584|201514,0.0009456095562882069
532,MBTPS1|8720,0.0009140286120480874
533,CEP135|9662,0.0008655555502045241
534,SYMPK|8189,0.0005674496998197379
535,NDUFA10|4705,0.0007795085696598216
536,ZNF718|255403,0.0009267084307451566
537,EIF4A2|1974,0.000710800458202287
538,CNN3|1266,0.0007345077873729182
539,C14orf101|54916,0.0008926809179830162
540,RTP4|64108,0.000758872471021257
541,OSBPL6|114880,0.0006202351030228679
542,HOMER1|9456,0.0009192174579233004
543,MRI1|84245,0.000779209817719657
544,SARS2|54938,0.0006681739348308338
545,TBC1D24|57465,0.0007551299607338091
546,SNX30|401548,0.0008567418309835251
547,LOC723972|723972,0.0008371732826755212
548,FAIM3|9214,0.0008866534092110778
549,SEC22A|26984,0.000696639256917705
550,TRIB2|28951,0.000713419174756535
551,CYB5RL|606495,0.0007583895119899402
552,SUZ12P|440423,0.0009417260970758115
553,CHCHD10|400916,0.0007510004636553161
554,KIAA0753|9851,0.0008187983005663416
555,DRG2|1819,0.000777677962559442
556,SMAP2|64744,0.0006491445035434749
557,CEP170|9859,0.0007228703877757095
558,DOT1L|84444,0.000783694558069619
559,ZNF788|388507,0.0007095713870822892
560,DNAJA2|10294,0.0006095379166290618
561,RPA2|6118,0.0007227945543744907
562,YY1|7528,0.0006627012122351491
563,PCDHB3|56132,0.0008003481355852254
564,ZCCHC17|51538,0.0008938904219711682
565,SEC23A|10484,0.0008980625389206616
566,METT10D|79066,0.0007362755104066266
567,C13orf29|283487,0.0008100963651883037
568,ALG9|79796,0.0007766857092927986
569,C6orf132|647024,0.0010044059450678743
570,TMPRSS13|84000,0.000876655959819269
571,PCNP|57092,0.0006655895401310597
572,SRA1|10011,0.0007456113181552629
573,C4orf52|389203,0.0007985100942299414
574,ICOSLG|23308,0.0006518554082580686
575,SNRNP200|23020,0.0007859865490633744
576,SOCS4|122809,0.0006866820556385275
577,RBBP8|5932,0.0008476542102822521
578,ACTR1B|10120,0.0007507998893571133
579,PDE6D|5147,0.0006691502168002779
580,OXNAD1|92106,0.0008311645449042214
581,MTMR11|10903,0.0009358390762088072
582,LOC729082|729082,0.0009849221534990282
583,GFOD2|81577,0.0008664880390224586
584,PHF3|23469,0.0007601255654736678
585,LOC339047|339047,0.0007377363979972679
586,CC2D1A|54862,0.0006854628424842346
587,FAM109B|150368,0.0008475740045006761
588,SEMA4A|64218,0.0007641177867776846
589,MYO1D|4642,0.000689551360674362
590,VPS37A|137492,0.0007801967588736306
591,GLB1L|79411,0.0007530838442509796
592,TIAF1|9220,0.0008167741404065639
593,ZFAND2B|130617,0.0007730357979061335
594,FAM53B|9679,0.0007928752311203869
595,ZNF470|388566,0.0007816147416275914
596,DNAJC10|54431,0.0007450688850418412
597,LIMD1|8994,0.0006312515458706918
598,AIMP1|9255,0.0006826633713975813
599,CCDC132|55610,0.0007621728694610184
600,FADD|8772,0.0007283568829774094
601,PMS2L5|5383,0.0006164340558049247
602,FAM46A|55603,0.0006382481944936622
603,UPF1|5976,0.0006408155982268908
604,SIRT5|23408,0.0008593192227101334
605,SERTAD2|9792,0.0007504372173698073
606,KIAA1704|55425,0.0007152499239938761
607,CPT1B|1375,0.0008221667835265743
608,VPS13A|23230,0.0006693775137114731
609,ELF3|1999,0.0006900603689521274
610,ATP5B|506,0.000694304524277549
611,NRIP3|56675,0.0014857933711201394
612,PLEKHA5|54477,0.0007845698881767606
613,RPL39|6170,0.0008157014179858521
614,ATAD2B|54454,0.0008243940442753708
615,C8orf55|51337,0.0008284096163149265
616,MTCP1|4515,0.0007775328063288325
617,MICA|4276,0.0007353483902137754
618,CDH1|999,0.001233438960040844
619,MAP3K4|4216,0.0009004007123015669
620,C2orf79|391356,0.0007524694419644913
621,HEATR7A|727957,0.0008153424742292162
622,TMEM5|10329,0.0007560920188318765
623,IFT172|26160,0.0007425781255432811
624,ZBED1|9189,0.0007146069583547217
625,ETFB|2109,0.000736853215698725
626,STAMBPL1|57559,0.0007127032293692355
627,DGKA|1606,0.0007219777588985919
628,DNAJC6|9829,0.0008104210489926159
629,OSTF1|26578,0.0005961179073630026
630,THBS3|7059,0.0007984469193695715
631,ZNF33B|7582,0.000760901372829176
632,OSR2|116039,0.0007303039621002652
633,AGPAT5|55326,0.0008184160318715351
634,HERPUD1|9709,0.0007699041597892659
635,CHST12|55501,0.0008820271545951487
636,KLC1|3831,0.0008046242876555648
637,CDK11A|728642,0.0008501463180137164
638,PLAU|5328,0.0009141307122923854
639,KRAS|3845,0.0006466170789413871
640,TMCO4|255104,0.0008655460596569529
641,F2RL3|9002,0.0008620033856641626
642,CDK5RAP3|80279,0.000757648443397589
643,FBXL18|80028,0.0007973095151014354
644,LPHN1|22859,0.0006875378705506231
645,SRGAP3|9901,0.000871852543213021
646,GJA1|2697,0.0008389206562434768
647,SCML1|6322,0.0007954641415746492
648,ALG2|85365,0.0007207044982045476
649,ZFP30|22835,0.000763560207412889
650,MBTD1|54799,0.0008322478413373838
651,ASAP3|55616,0.0007251266857786861
652,YIPF5|81555,0.0007363798448302156
653,NOTCH2NL|388677,0.0007415399269735119
654,CYP51A1|1595,0.0007550914306971857
655,CDKN1B|1027,0.0007419137257891505
656,MOBKL2A|126308,0.0007635379883876157
657,AP1M1|8907,0.0006415993306985505
658,POGZ|23126,0.0006530148527828128
659,RAI14|26064,0.000745872998682438
660,RAB42|115273,0.0008324318876501084
661,PSMG2|56984,0.0008171484671555926
662,NOMO3|408050,0.0007179339176947575
663,ANXA2|302,0.0006160193011979959
664,NME2P1|283458,0.0007096801022812638
665,CLIP1|6249,0.0008193717850968938
666,ATP6AP2|10159,0.0007705686416279553
667,USP11|8237,0.0006523576493324579
668,PAK1|5058,0.0008053977922578116
