features,aggregate
A4GALT|53947,0.004685479218995059
AADAT,0.006790850713309422
AAGAB,0.0036759172807629904
AAGAB|79719,0.004553102349762304
AATK|9625,0.003594615810960873
ABCA7,0.00407205612798916
ABCB6|10058,0.00456838168153702
ABCC10,0.003619499989304058
ABCC4,0.007686258407195044
ABCC5,0.0029861619755279572
ABCC6P1,0.004955627822595713
ABHD13|84945,0.003837279186725842
ABHD14B;ABHD14A,0.0038846247521232037
ABHD3|171586,0.004740762072849201
ABLIM3|22885,0.010951586196556107
ABO,0.003846690139273126
ABTB1;PODXL2,0.004637514179009916
ACACB|32,0.009384270614847678
ACADVL;DLG4,0.004453625400093834
ACADVL;MIR324,0.005293192754474017
ACAP1,0.00883580355814868
ACAP3|116983,0.003253110304687676
ACCN2,0.0035853753820216765
ACOT11|26027,0.0051251096718745795
ACOT2,0.0037115982046266897
ACOT4|122970,0.006672567493696321
ACOX1;FBF1,0.01479302831300464
ACP6|51205,0.003853078960820644
ACRC|93953,0.0032992030021218996
ACSM1,0.005577127658682225
ACSS1|84532,0.003777391875981853
ACTR1B|10120,0.003987700597737402
ACTR3,0.004184269377677286
ACTR3C|653857,0.004465054073150147
ACTR5|79913,0.004026557547274537
ACVR2B,0.004436899893231345
ACY1|95,0.005014976348149951
ACYP1|97,0.0038003168500584886
ADAM22,0.0037667355815085763
ADAMTS4|9507,0.003930444779109768
ADAMTS7|11173,0.003343637232102646
ADAMTS8,0.0038118013566094348
ADAT1,0.0035897727909053436
ADH1B,0.00988786498711662
ADI1,0.003593259897970482
ADM,0.004002040584195244
ADPRHL1|113622,0.005520157126919152
ADRBK2,0.003478289148837995
AEN|64782,0.004280463881105306
AFAP1;LOC84740,0.0054745019588095314
AFARP1;SLC16A1,0.003683833475922399
AFF4,0.003193406191647644
AGPAT5|55326,0.0037919870721028572
AGPHD1|123688,0.0031686870218224847
AGRP,0.0039548897804087884
AIFM2,0.004773407676727079
AIMP1,0.0050365157965387795
AIMP1|9255,0.003947872764028854
AKAP11,0.0041075346368723365
AKR7A2,0.010010390596409414
AKR7A3,0.004136342424409472
ALAD|210,0.004415138572625675
ALDH16A1;PIH1D1,0.002705204791928802
ALDH5A1|7915,0.006014902585960963
ALDH7A1|501,0.005067089088114873
ALDH9A1|223,0.003771881038465191
ALG11;UTP14C,0.004235146556434357
ALG2|85365,0.0039013465556412136
ALG8|79053,0.005252917546979216
ALG9|79796,0.003179958250929517
ALKBH5,0.0034987077755101693
ALS2|57679,0.00349498219236174
AMBN,0.0047645234816647095
AMD1|262,0.007213712139399978
AMOT|154796,0.004419230171229568
AMPD1,0.013557307328033933
AMPD2,0.003934622769922219
ANKDD1A,0.0036018492274854175
ANKRD10|55608,0.004246418698480023
ANKRD13A,0.00460920907656869
ANKRD13B|124930,0.00639376190134033
ANKRD29|147463,0.015323162017726412
ANKRD36BL1,0.0037137054068175687
ANKRD37|353322,0.003916794646183451
ANKRD42|338699,0.006193112033375985
ANKRD52|283373,0.004355702260949655
ANKRD54|129138,0.0038560188570744766
ANO10|55129,0.003063487700450151
ANP32A|8125,0.003413456519798015
ANP32D,0.007634749140662214
ANXA2|302,0.003556539528510896
ANXA8L2,0.011140769031548363
AOC2;AOC3,0.009963540500857215
AP1M1|8907,0.004360103192149598
AP3D1|8943,0.003584188164799638
AP3M2,0.005824513625913946
AP3M2|10947,0.003495130623767929
AP4B1|10717,0.005957404024608826
AP4E1|23431,0.0024051319102786945
APBB2|323,0.0061709358378842175
APEX1;OSGEP,0.0033863554632141022
APH1B|83464,0.005598840161130244
APIP|51074,0.003729743318835294
APLP1,0.0039006009390533452
APLP2|334,0.0035751349284924494
APOA1,0.004067927193943103
APOC1|341,0.006596998080459941
APOE,0.005177828969624253
AQP6,0.004630615751847097
ARF4|378,0.004680683645087248
ARFGAP2|84364,0.0038177177296669696
ARFRP1;ZGPAT,0.003874095262474604
ARHGAP4,0.004647863096588559
ARHGEF1,0.00524718306501892
ARHGEF11|9826,0.004315955111289389
ARIH2|10425,0.0033490101183216124
ARL2BP|23568,0.004084784131602371
ARL6IP1,0.004081721739460413
ARL6IP6|151188,0.005999791302099964
ARMCX3,0.005548470571455236
ARNT2,0.0028008997511183267
ARNT|405,0.004686294266785524
ARPC1A,0.002964644482452366
ARPC4;TADA3,0.002776399130207002
ARSK|153642,0.0033532751107756614
ARV1,0.008340595250546229
ASAH2,0.0043377204987135485
ASAP1|50807,0.00385698428354921
ASAP3|55616,0.004259325173465194
ASB16;C17orf65,0.003525177653790381
ASCC2|84164,0.0036666912444890554
ASRGL1,0.005380260339632721
ASTE1|28990,0.0038243929414838226
ATAD2B|54454,0.004333126500572478
ATAD3C|219293,0.013647293681401237
ATF1|466,0.00461535318019522
ATG4A|115201,0.00434037697030216
ATP10D|57205,0.003269043191273321
ATP1A3,0.003164765268483365
ATP5B|506,0.005593042869771393
ATP5H|10476,0.0034438190763078223
ATP5O|539,0.00455162197536507
ATP6AP2|10159,0.004859197196582071
ATP6V1A|523,0.003812710396546604
ATP6V1D|51382,0.004405279589873362
ATP7B|540,0.005222243479077315
ATP8B1|5205,0.005114808037573656
ATXN10|25814,0.00410390916290571
ATXN1|6310,0.0037839121267390094
ATXN2,0.003329941632814192
ATXN7L3B|552889,0.0032665338159974305
AVL9|23080,0.0033025323767690504
AWAT1,0.004172498261826023
AXIN1,0.004396731429328638
B3GALT4|8705,0.004956536486155708
B3GNT4,0.004678489345388158
B4GALNT4,0.0030345650231471924
B9D1|27077,0.004336059337748608
BACE1,0.0028130695941243943
BASP1;LOC285696,0.0070639334324330075
BAT4;CSNK2B,0.004250792047227699
BAZ2A;RBMS2,0.013309300000281191
BBS4|585,0.005056108829820147
BBX,0.0027640889531062415
BCAM|4059,0.010133101473397146
BCAR1|9564,0.0031160233937512476
BCAS2|10286,0.004041608336430287
BCORL1|63035,0.0036693166109352353
BCR|613,0.004185705864390921
BDNF;BDNFOS,0.003933940249072612
BFSP1|631,0.004343907166728363
BGLAP|632,0.0046260328432767995
BOC|91653,0.010184282917446181
BPESC1,0.004278420015043309
BPTF|2186,0.0031401632477130134
BRAP|8315,0.004443675014374449
BRD9|65980,0.003611900883738762
BRF2|55290,0.0069663876804987885
BRPF1|7862,0.003839972633989054
BSDC1|55108,0.003844634159127388
BST1,0.005880166925787373
BST2|684,0.004586201249407354
BTBD10|84280,0.004189188393742013
BTG2|7832,0.00885715880778826
BTK;TIMM8A,0.009993144040761091
BUB3,0.004417805171687328
C10orf111;RPP38,0.005727707282134025
C10orf113;NEBL,0.0033042176618724366
C10orf116,0.007659047807225245
C10orf26|54838,0.003327463115457988
C10orf2;MRPL43,0.0031334761066830344
C10orf32|119032,0.003812361287960408
C10orf41,0.008157903883857414
C10orf41;ZNF503,0.003971043851423933
C10orf88|80007,0.004584109708556781
C11orf1|64776,0.0044967642803639225
C11orf70,0.004479062726649271
C11orf94,0.004737250909953012
C12orf27,0.004086831213895017
C12orf41|54934,0.0033551191291781445
C12orf53,0.009930113057269058
C12orf5|57103,0.0049183984064146155
C12orf72|254013,0.0033830995655909817
C12orf76,0.0035421378302778876
C13orf1,0.0042748860169407555
C13orf29|283487,0.0038219319812587403
C13orf31|144811,0.003906444129883519
C14orf101|54916,0.004787487096928571
C14orf118|55668,0.004022672870020751
C14orf1|11161,0.002836709149440359
C14orf4,0.0031892264253984243
C14orf45|80127,0.00504537557714212
C14orf49,0.006764347840997613
C14orf64,0.006597741103441794
C14orf80,0.004726055847176117
C15orf40,0.005320528175024552
C15orf40|123207,0.003852944413703032
C15orf48;MIR147B,0.007999630552174121
C15orf50,0.005134287408687376
C15orf61|145853,0.0025730522500962637
C16orf42|115939,0.003118389500980368
C16orf53;PRRT2,0.002873433780195063
C16orf7,0.004842023197674256
C16orf71|146562,0.012641157237117243
C17orf54,0.008239858794622659
C17orf62,0.004137808999809662
C17orf67,0.0036499262567337054
C17orf67|339210,0.006532885662224492
C17orf77;CD300LD,0.008487483173669097
C17orf81,0.004544864080323858
C18orf1,0.004203355582213549
C18orf8|29919,0.0039004081511921657
C19orf53,0.0022637214312887627
C19orf57|79173,0.005174979147897494
C1QTNF7,0.010538021889536767
C1orf103|55791,0.004016590842513592
C1orf216|127703,0.003529861787402787
C1orf92,0.0078027476487819315
C20orf111|51526,0.004801420419168452
C20orf141;LOC100288797,0.003533959246640525
C20orf144;NECAB3,0.00395983505870488
C20orf194,0.0039971375642856456
C20orf196,0.0035734721142552067
C20orf4|25980,0.0032223415884419953
C20orf54|113278,0.005697846361187298
C20orf71,0.007639636056489803
C21orf130,0.03623072610041066
C21orf29;KRTAP10-5,0.018442248272847836
C21orf67|84536,0.003935390064034901
C2orf16,0.007420965125946416
C2orf24|27013,0.0025903880541650985
C2orf55|343990,0.008170578349503814
C2orf64|493753,0.0038547501287270122
C2orf66,0.004649890464132613
C2orf72,0.006548441949901045
C2orf79|391356,0.004132672432391525
C2orf7|84279,0.0033177699982698955
C2orf80,0.0030637910501100313
C2orf89,0.003610809401773216
C3orf17,0.0038735477619594462
C3orf21,0.004092230334663795
C3orf34|84984,0.0040324642529365115
C3orf39|84892,0.0034483469665743025
C3orf42|84657,0.004218097570060624
C3orf47|339942,0.003650763181267458
C3orf49,0.004719867828489428
C3orf62|375341,0.0035365629586125756
C4A|720,0.015186884846749155
C4orf32|132720,0.00805244858604305
C4orf42;CTBP1,0.003457792567783952
C4orf52,0.004736519726310335
C4orf52|389203,0.005010423829661853
C5orf25|375484,0.00479074844949306
C5orf33|133686,0.0031366087040665233
C5orf39|389289,0.003886004666893623
C5orf53|492311,0.004022553888957398
C5orf54|63920,0.0037395483874418448
C6orf132|647024,0.003322897013755881
C6orf141,0.0037628338722094155
C6orf145|221749,0.0033958018138763686
C6orf211|79624,0.0065333425503241345
C6orf222,0.0039007828285227224
C6orf48|50854,0.0030877062225030845
C6orf64,0.003564218932735474
C7orf10;C7orf11,0.0019313469389949964
C7orf50;GPER,0.006215563555708319
C7orf55|154791,0.0038222439703957745
C7orf69;PKD1L1,0.015452028521340633
C8orf37,0.004296916341434843
C8orf39;RBM12B,0.003933616387403798
C8orf42|157695,0.0035975718227667154
C8orf55|51337,0.006159814595268039
C8orf58;KIAA1967,0.0031531056932176003
C8orf76|84933,0.004572550741473455
C8orf84|157869,0.019505944396117997
C9orf153,0.0038851190029510893
C9orf30|91283,0.004160655868863923
C9orf3|84909,0.0030661891267690132
C9orf4,0.009260419022729935
C9orf40,0.0040297101484338075
C9orf57,0.01213444859019467
C9orf66;DOCK8,0.018011744210239756
C9orf78;USP20,0.0038569287074512503
C9orf9,0.00458849239070974
CA5B,0.015832833807709102
CABYR,0.0029863816278588797
CACNA1I,0.004739818285090574
CACNA2D2|9254,0.013033766019103736
CALB2,0.004710526510272272
CALCOCO1|57658,0.0056416940427545656
CALM2|805,0.003931831955196816
CAMK1D|57118,0.00442161010340849
CAMKK1|84254,0.003784509633846074
CAMKK2|10645,0.0032723913414212345
CAMSAP1L1,0.002578106088842502
CAP1,0.0027892492354540466
CAPN10,0.005485774596555973
CAPN12|147968,0.005594245135688258
CAPN1|823,0.0028829892711188542
CAPN2|824,0.005159926544712359
CAPN7,0.0034027943234808886
CAPRIN1|4076,0.0031859589035245807
CAPRIN2,0.004061233360536416
CAPZA2|830,0.0035005671083092943
CARD10,0.003170282739521449
CARD16|114769,0.00406429335657212
CARKD,0.003350097903716969
CASC1,0.01344841235805654
CBWD2|150472,0.003600409471573215
CC2D1A|54862,0.0023160812702054966
CC2D2B,0.006318478351406651
CCAR1,0.004281246277467541
CCDC101|112869,0.0034705470846584053
CCDC102B|79839,0.0034647113607472143
CCDC112|153733,0.003982161430344793
CCDC12,0.00477647327809361
CCDC132|55610,0.0034149194330200037
CCDC142,0.0037315659311624116
CCDC149,0.003154351858133719
CCDC22;CACNA1F,0.005639051578001626
CCDC34|91057,0.0033935780451268
CCDC48,0.005216885583539185
CCDC61;MIR769,0.0034296414929434957
CCDC64|92558,0.00808997448338426
CCDC70,0.0033362155151354994
CCDC82;JRKL,0.00838765951183299
CCDC82|79780,0.005302355254523185
CCDC85A,0.0038422386921480116
CCDC9,0.0042394858808354075
CCDC93,0.003722475128698228
CCKAR,0.005596461666413119
CCNT1,0.003580939647802526
CCR1|1230,0.0046512947850194195
CCRN4L,0.0030965258573066833
CCT5|22948,0.0028859560205910934
CCT6A|908,0.004358003709362055
CD19,0.0037451247165612156
CD24|100133941,0.006714350275473458
CD274,0.0058600070216877995
CD276,0.005019483366321538
CD2AP,0.004025776646751772
CD2AP|23607,0.0047810055143782905
CD72,0.002933739403340501
CDC123,0.02787512891772167
CDC123|8872,0.0027513518735182564
CDH11|1009,0.006178104274702729
CDH1|999,0.014984654773207273
CDK11A|728642,0.005833194674610495
CDK2AP1|8099,0.004254435707593752
CDK5RAP1|51654,0.0029434902683805443
CDK5RAP3|80279,0.004218787808023053
CDKL4,0.004585416634076458
CDKN1B|1027,0.003513774692257974
CDR2|1039,0.004310155453327517
CDYL|9425,0.0021117745111974215
CELSR1|9620,0.010818452749625958
CENPJ,0.004008940209596922
CENPT,0.0035460584142444963
CEP120,0.005009072128268357
CEP135|9662,0.005035872676826382
CEP170|9859,0.004820950106680672
CEP250|11190,0.0037864064171706053
CEP350,0.003264309543377809
CEPT1|10390,0.0034642806942433444
CERK|64781,0.003438476451110676
CHAT,0.009792436704632076
CHCHD10|400916,0.006318844302304825
CHCHD7|79145,0.002280014821383058
CHD8;SNORD9,0.004049509860372094
CHGA,0.005739719687732683
CHKB;CHKB-CPT1B;CPT1B,0.002380038584889513
CHRNA4,0.00646768747400428
CHST12|55501,0.004244979104667037
CHST2|9435,0.005947209054859015
CHTF8;HAS3,0.00689631874243109
CIRBP|1153,0.0037300157889051068
CIT|11113,0.008174264722021799
CLCA2,0.0023663395275868243
CLDN25,0.0049847896540272
CLEC3B,0.003906423913941588
CLGN,0.002958080761509484
CLIP1|6249,0.0031756185335074186
CLSTN2|64084,0.018233198842927963
CLTC,0.003285376565726304
CMPK2|129607,0.0047274132151246115
CNGB3,0.004896491649471009
CNN1|1264,0.013128369460970247
CNN3|1266,0.0039842024025513074
CNOT2|4848,0.004390712803772295
CNOT7;VPS37A,0.003354218862265749
COASY,0.006049984136731411
COG1|9382,0.0045447301900919165
COG4|25839,0.003935788603980148
COMT|1312,0.0037377477123111537
COPG2|26958,0.0032824413270831853
COPS6|10980,0.0031064192313794924
COPS7A|50813,0.002528108362809411
COQ7|10229,0.004451796766618867
CORO1A;LOC606724,0.006681013020801402
CORO1B,0.003626733288594059
COX16|51241,0.004168970644544169
COX17,0.003248635855094913
COX7A2L|9167,0.0037770838962412376
CPA3,0.005025017810252729
CPEB2,0.00522801174969312
CPNE1|8904,0.004115896069799747
CPT1B|1375,0.0029324069980700314
CREBBP|1387,0.00490233933654756
CREM,0.004174537418161086
CRKL,0.004302830957326698
CRLF3|51379,0.0036728718454267376
CRLS1,0.0033743867294449867
CROCCL1|84809,0.0052567711450371025
CRYAA,0.00512333938404986
CRYZ|1429,0.00466963315836588
CSDA|8531,0.0063487689221842
CSDE1,0.0038312045986500596
CSK,0.003816859431641521
CSNK1A1L,0.008478851919948863
CSNK1D|1453,0.0037729966772598244
CSNK1G1,0.005564215106735484
CSRP2|1466,0.008130020184893958
CTNNBIP1,0.004273168311410478
CTNND1,0.0069809958367542824
CTSA|5476,0.0032099367652231774
CTSB|1508,0.003351466900258422
CTSL2,0.0030464620849134606
CTU2;RNF166,0.002613416854919195
CTXN1,0.0033919735861213988
CUL7,0.0041070698648681325
CXCR4,0.0041115328295723685
CXCR4|7852,0.005480524375610173
