patient_id,TNFAIP1|7126_TBC1D1|23216,TNFAIP1|7126_CHRM1|1128,SLC46A3|283537_CCDC48|79825,SLC46A3|283537_PTX3|5806,TNFAIP1|7126_DCTN2|10540,SLC46A3|283537_PIGB|9488,SLC46A3|283537_AHNAK2|113146,SLC46A3|283537_UBQLNL|143630,TXNDC1|81542_SLC46A3|283537,DCTN2|10540_FABP6|2172,EPB41L5|57669_CHRM1|1128,SLC46A3|283537_FABP6|2172,SLC46A3|283537_WNT3|7473,DCTN2|10540_PARK2|5071,FCN3|8547_SLC46A3|283537,PDCD11|22984_SLC46A3|283537,DCTN2|10540_KIAA0774|23281,PSMA6|5687_SLC46A3|283537,SLC46A3|283537_SLC35F4|341880,SLC46A3|283537_HABP2|3026,LOC730057|730057_ECOP|81552,EPB41L5|57669_HNRNPA0|10949,PEG10|23089_CHRM1|1128,DCTN2|10540_LOC285505|285505,SLC46A3|283537_STON1|11037,DCTN2|10540_HABP2|3026,TRAF5|7188_SLC46A3|283537,TBC1D1|23216_HIVEP1|3096,LOC730057|730057_VTI1B|10490,RFTN1|23180_CNIH4|29097,ARL10|285598_FREM1|158326,ICAM3|3385_HIVEP1|3096,LOC730057|730057_RBM8A|9939,DCTN2|10540_WBSCR26|171022,TNFAIP1|7126_CASZ1|54897,SLC46A3|283537_DNAH1|25981,GALR1|2587_SLC46A3|283537,SLC46A3|283537_LXN|56925,OR7A5|26659_SLC46A3|283537,JARID2|3720_KIAA0774|23281,CLUL1|27098_SLC46A3|283537,DCTN2|10540_PIP5K1B|8395,DCTN2|10540_ARL10|285598,DCTN2|10540_RBBP5|5929,LOC647509|647509_SLC46A3|283537,SLC46A3|283537_PIP5K1B|8395,SLC46A3|283537_LY6D|8581,SLC46A3|283537_CENPP|401541,LAMB1|3912_STEAP4|79689,LOC647509|647509_DCTN2|10540,IGFBPL1|347252_SLC46A3|283537,PLEC1|5339_SSH2|85464,AKAP8L|26993_AHNAK2|113146,GALR1|2587_LPIN1|23175,SLC46A3|283537_HIVEP1|3096,CHKA|1119_RBM8A|9939,CNNM3|26505_CHRM1|1128,SLC46A3|283537_C1orf59|113802,OAZ1|4946_FREM1|158326,SLC46A3|283537_KRT6B|3854,CRISPLD2|83716_TMEM100|55273,CXorf56|63932_SLC46A3|283537,TNFAIP1|7126_WBSCR26|171022,SLC46A3|283537_SLC10A5|347051,TNFAIP1|7126_LOC730057|730057,RBM8A|9939_PNRC2|55629,TXNDC1|81542_TNFAIP1|7126,TFCP2|7024_SAE1|10055,PLEC1|5339_CNOT2|4848,DCTN2|10540_LILRA3|11026,TFCP2|7024_DCTN2|10540,SLC46A3|283537_BIRC3|330,CCDC48|79825_RTEL1|51750,DCTN2|10540_CENPP|401541,ABCB7|22_PTX3|5806,LOC285556|285556_SLC46A3|283537,DCTN2|10540_PTGS1|5742,LOC285431|285431_LPIN1|23175,TNFAIP1|7126_MTMR3|8897,PDCD11|22984_CNOT2|4848,DCTN2|10540_BIRC3|330,HBXIP|10542_WBSCR26|171022,PCDHAC2|56134_SLC46A3|283537,HMGN3|9324_FABP6|2172,SSH2|85464_RTEL1|51750,COL6A1|1291_SLC46A3|283537,OAZ1|4946_TBC1D1|23216,UST|10090_ARL10|285598,POLR3E|55718_CHRM1|1128,PDSS2|57107_CHRM1|1128,PNRC2|55629_PEG10|23089,CXCL12|6387_PIGB|9488,ACADVL|37_EXOC4|60412,SLC46A3|283537_LOC283508|283508,TNFAIP1|7126_HNRNPA0|10949,SLC46A3|283537_ZNF530|348327,CD8A|925_SLC46A3|283537,DNMBP|23268_CHRM1|1128,LOC730057|730057_PDSS2|57107,PARP11|57097_DCTN2|10540,HOXD11|3237_PIGB|9488,LAMB1|3912_SLC46A3|283537,SLC46A3|283537_NEDD9|4739,CRISPLD2|83716_NARG1L|79612,TNFAIP1|7126_CNIH4|29097,MTMR3|8897_ABCC1|4363,FABP6|2172_ELL3|80237,TFCP2|7024_CNTN6|27255
HB_029_N,0.02342098376213511,0.17676516583338728,0.31776992349623373,-1.217054156623915,-0.033212272584843314,0.9111993337123316,-1.424444925339435,1.739024358453653,0.15397115482691068,2.3145126953879114,-0.19393470399322937,-1.5917559327138953,-0.7993770817586439,1.6666085210755046,3.6485999821216457,0.3861237885264632,2.3242589414838992,0.3600914265922104,-3.3413812032285413,-1.2205066368034063,-0.30233254708933466,-0.17180559096002998,1.730307559419957,1.3702909906312917,-0.17167991877016223,1.8313563024130348,-0.019512733122376454,-1.4239885676040165,-0.4360261458579449,0.35176219335427855,0.6149129352535893,-4.160932728333304,-0.41375656586479403,-1.1520661880286494,0.23832785482712013,1.093728563115475,-1.2592584508198905,1.2728082197630808,-0.34789008685708406,1.5548204523238611,-1.3096167488446335,-0.9478328081772972,1.077835952790143,2.058362333875328,-0.5983984198474502,0.46689534478758443,-2.14088403769977,-1.0366555264549913,0.1055747812633609,0.8919733810807802,-1.0845465033193553,-0.09103743834797502,0.3656036812134123,2.219938762168861,-1.6472945896034272,1.0030478729779917,-2.1853587605549123,-1.2273989681889386,1.544396075252009,-0.3392918927055563,1.7313989989107659,-0.09178545534899876,-0.36591426907743047,-1.8510056574239042,0.6451843491592105,-0.37667650190559937,0.3804166437835757,-1.0198508414124619,-0.14180484147212125,-1.1298277985397494,-1.6707212738159403,1.765515744214443,0.28025373791483427,1.5419445995296146,-0.1777770598668196,-1.639817607147288,1.0709117206397782,2.652318519108191,0.569060754678368,0.41765374324056165,-2.7817796073474055,-0.26549243093450586,-2.139413698737195,-0.04733322310168259,2.6503201794554854,0.7045170134187411,-1.2434183941582235,0.5484436620194877,3.0475610139647364,1.4212906753934906,0.4358657974179097,2.235029489605966,0.2529908410246939,-0.8738162632929424,0.09796156414802987,-1.5053570621020302,1.1948768907285636,-1.5968735228448765,1.167104704876602,0.4594158819945499,-0.3014892902878875,-0.21519855594388523,1.4701027265452218,-1.5097775387811598,0.13802810342145116,0.8989621226602112,-0.2651577901775911,-1.355612801655624
HB_058_N,-0.061989783703268075,-0.20406090534851054,0.8468466256490467,-0.1817483357230009,-0.19313837479979293,-0.8220502133457702,-1.2592171718950214,-0.25887589539174244,0.20786436046077983,-0.8018181745200829,0.3265313794811295,0.6683325561655489,-0.26317785563066987,0.14173529741722862,0.8598037345108102,-0.9779687732265885,-0.2111274387544129,-3.1783947350545474,1.007182481466897,-0.05682063224558763,0.32363453791315855,0.18604044293806435,-0.25199585350748094,-0.079783535799827,1.3550068236096127,-0.38489553793460984,0.39508948591203347,-0.2688523545076375,0.13225581085658517,-0.23711976408096153,0.11512051679323952,-0.35480280052779556,-1.5301831323423356,-0.4617642053443839,-0.06577563411092063,-0.5378072221708229,0.11877777873531851,0.6671693812527751,0.636650994817233,-0.3463028230024401,0.19182341083785226,-0.6127685517188954,0.46282753925628334,0.5894092663467279,-0.10816168201378301,0.24023998473214528,-0.11460019900845134,-0.3503481167291954,-0.48189892332835216,-0.274962976115241,-0.04965400526413813,0.15121951533743158,-0.6322896435646657,0.16521899892244227,-0.7805273956046256,0.16500008312708817,0.22560254367283566,0.2502567828258901,-0.060567094808971725,-0.9590921600539828,-0.15428429466052077,-0.6293625523781681,-0.20618169597657365,-0.8380575382763645,-0.14881443590744337,0.0627352093585929,0.38478730466900996,0.8392609783844264,1.2069229385961397,-0.6370660939952644,0.4093934439039321,0.4985519977278178,0.7607710611077255,-0.25016127462902565,-0.33532623681822216,0.3042535971163581,-0.4584560938748765,-0.28757739983022607,0.13562552593292515,-0.5064177392678912,0.09806982479531755,-0.2513762951845543,0.3665282986862564,0.5795973461294868,0.08116374820869876,-0.35904229194241416,-0.17529175929371557,0.4792108393908098,-0.18988798950766944,-0.24516324370290807,-0.06856507727623039,-0.31084802118467,0.0627830045770941,-0.13665682617039043,-0.1979984157566368,-0.6724191389742756,-1.217265684274148,-0.21369618384837313,-0.12648797604112183,0.2334346635352089,-0.24636433890156004,-0.6523799679742933,0.15107332014506172,0.7061846482946073,-0.022861333491553733,-0.09400912736363651,0.45425981491344697,0.5066408199797381
HB_064_N,0.09472969563322582,1.254948956535548,0.3942334828550204,0.050284631318388735,1.262272573235328,1.5432971216853477,0.26006465278862967,-0.9358415853480074,-0.4387840926731025,-0.016723802799377886,-1.0197989235184526,-0.04118020402562391,0.4070543999483065,0.47570167588602486,-0.4437097306887539,-0.09378158328622549,-1.2497278296416348,0.14678497447647887,-0.13054020568280456,-0.2244229326469964,0.036349436146315986,0.5168792757646077,-0.10828791188104986,-2.63251022096557,-0.9752489330409876,0.10551499958408983,0.6080640531072846,0.4054942032703034,-0.2866086536838169,0.5020611888735242,0.25759212747898846,0.32083827111867785,-0.07746262755500082,-0.181975062916045,0.9907854295887455,-0.19005407058997648,0.7170001520286068,0.42428062318280074,-0.6698545312791092,0.5782848766478779,0.4861699196468873,0.7493050335880144,1.760316255338926,0.7589314087112493,-0.35183804310775885,-0.5438978627901713,0.16489120229942728,-0.17101511168257716,0.14436621247951048,0.5518341865774283,0.2735042305615444,-0.1929913395717139,0.46553864205153894,0.43745871423783106,0.1951610080966098,-0.29403536759931603,-0.2621340348668781,-0.2517253013055533,0.1999006757900759,0.568762255770964,-0.7064203949218593,1.0400865431838784,0.0013084726659049503,0.055394427083834095,-0.13126202299571835,-0.01393695524756559,0.6083140445677586,0.22135157409689152,-0.3184319209505314,0.5014857895668211,0.6787596581612109,-0.8486267401689972,0.14663546587714524,0.19699150109705155,0.032132326989035336,1.082346418800823,-0.6874701390039438,0.39639841800017384,0.2738326996609409,0.03601908956081353,1.5499840753080705,-0.15892344297941757,-0.35184927694177703,0.2104213962719649,-0.34340369669037024,-0.019886317983316627,0.1707552837858339,0.47423728904998014,-0.03269575107888355,0.08616588663835756,0.08682717405764452,2.320287298175142,0.18485794088158375,0.5834501800619963,-0.3919596961898134,0.6715037079254814,-0.27690146229855145,0.04229042595402937,0.18767593725218057,-1.2484905696266038,-0.774429973739498,0.8219551203004153,1.5174761946840252,-0.6490317738693918,1.5451329012680164,0.5695289155631456,0.46159864604022066,-0.22359645013983293
HB_086_N,0.5642303502450069,0.3344295790171724,0.29959423989303907,0.2865131131474927,-0.23869143790299882,0.29087687863717593,0.16246987963137888,-0.11444514111502291,-0.3636958123829016,0.7495449938327455,-1.080062138261105,0.18219397530229942,-0.02073687165022728,0.39136900192597135,-0.262876670255912,0.3652356291936828,0.795834368236778,0.2160025037526317,0.3332972064418738,-0.015701164704032933,-0.5768209009636958,-0.5783926880569691,1.2932219708493065,0.08776896235086712,-0.19487155958156996,0.551244500085913,0.11434444762985639,1.6413608719780899,-0.1971347917002579,0.48845283683846263,-0.1271803430730282,0.3229854698971459,0.9708296741982622,-0.5504722828961939,0.41420665187976247,0.2559764861472188,0.39036588129544186,0.3619844839971905,-0.2925056787300637,-0.2327665900545578,0.3310975010084658,0.9032798390512609,-0.3601577332452716,-0.07163991821736951,0.18043782297676397,0.0973158796706312,0.17156406569185545,0.2043053616574798,0.16915814263235854,0.40623490414205454,0.012993012122995598,-0.21405183210488876,1.0721393252096003,0.2537579726120424,0.3580484405826259,1.5820503897920755,-2.2891857127650495,-0.08760662270080226,1.164431094939129,0.2848024448443768,-0.45439459273155275,0.10143340059209957,-0.2567503586662402,0.06893778512605686,-0.06033701577222247,-0.24495499832654613,0.3259004850708484,-0.35016287164232357,-0.16296936644169627,-0.47254817696339596,-0.6918829835849739,-0.18471932966128554,0.2799326118589195,0.35019697195976635,0.27813980649964515,0.12218145991799811,0.6710849025734587,0.9262080419693164,0.753595512436725,0.33271777141679804,-0.007045533586412685,-0.28194552748842794,0.06396339213526954,-0.4766426440411071,-0.16786339405433562,-0.5271424130663225,1.5046027498082908,-0.19440101617729716,1.3520055714510062,-0.14924219991269305,0.21922135406117377,1.4038954812734026,0.02271483991521519,0.004361162395677972,0.024053120146704375,0.23036838109111543,0.2567008200084767,0.21361001931547902,0.20224038916893178,-0.6819080278291862,-0.12977985119624427,0.14329896645609908,-0.0644375699506745,-0.3229450371824066,0.5071632528031496,0.8436754875715919,0.07730453114817022,-0.3940506129488586
HB_091_N,0.11762433613673179,-0.14250899156928565,0.23870664389926569,0.40031579282983004,-0.31481607523345956,0.13463194365598696,0.2430975901505148,-0.1654877744511952,-0.36227275409207577,0.25027648864517466,0.3063638475658849,0.42929575257116026,0.031160895423875967,-0.05988613370451029,-0.2600174904090991,0.4127403582800475,-0.45479190524591695,0.38572300531496484,0.4194338025706114,0.03111137181632083,0.16595248250317793,0.3857403283460999,0.3040513917288209,0.009576763649246086,-0.16770348753966213,-1.243342887147717,0.10530258494950433,-0.16652499489212041,0.6784184059540378,0.3233726117455747,-0.5767853225205216,0.5331444468118975,0.197924205235748,-0.8962868407022521,0.6842697830292322,0.12758284054691754,0.4406952095430695,0.5001422431380209,-0.2840893308339118,0.08950721961537181,0.4011513192061509,0.1879157519267713,-0.07370041738453605,-0.07432152455085358,0.2974250718444214,0.3397285354599875,0.13769206246238483,0.28114386129433816,-0.6945576269493073,-0.3449208651411789,0.0690526915441379,-0.44551000534646995,0.34683413880838493,1.1437377507904902,0.5803692342010361,-0.028780748737910766,-0.4355665322623211,-0.0372365339457165,-0.4524037018619941,0.34042628387570767,0.9365768664491583,0.11246847497483436,-0.3279879577056864,0.19825600914158417,0.4585619901640303,-0.05583529023777734,0.7066231825971427,-0.3237203521197289,0.04962182785616183,0.19041980920003082,-0.41591666205833455,-0.24138008190204996,0.0861919746628969,-1.0037404754828652,1.0083383759144273,0.15240613714397608,0.8975842595968887,0.36195154344545183,0.4881014818226847,0.45721662849056655,0.528930996405474,-0.5330203862692291,0.18147762942359877,0.9831624104241611,-0.04677076823182108,-0.5023280234373171,0.06427237619916512,-0.11832291327583078,-0.11539206226995172,0.3005688748830793,0.5728805510206804,-0.6032543910825972,0.6824815231967132,0.1492023940563715,-0.25819999189513776,0.22979769479759005,0.25315893397159905,0.13370923238934534,0.5707536400069094,-0.9792482763099669,-1.058466338667427,0.17859145709201457,-0.14773404377688937,0.2218845621570158,0.7444645044384933,0.5223070984097481,1.2427865834787413,-0.2510586755035624
HB_092_N,-1.9253771598751823,1.2270216844546353,-0.745596699019554,-1.2353355501043322,0.2905467556261202,-1.2271126243267616,-0.5240611965399639,1.490114617897608,-0.29738082425437634,-0.27902237825918197,-1.1643363313274102,-0.11087903502585576,-1.1607790568728604,0.7727840996795042,1.0802032096001628,-0.8547050949682626,0.32597938440777074,-0.41341395134455017,-1.684140488874103,-0.1546347330595429,-0.3064312895511643,-0.9386457591689663,-1.7678589518960897,0.004811034346694946,0.41362908830711814,-0.25277212702264507,-1.5964363732273765,-2.56005419834187,0.3589914159966208,-0.4530706714128174,2.2381491694161055,-1.6171853016460933,-0.27579892368213754,-0.7443789837714244,-0.504648387479645,-0.6246918451884435,-0.9597683781654146,-0.7096001582206026,0.7476679397132142,-0.07108441405509529,-0.42254984610748875,0.09212357327649227,1.121020494413639,0.14615620494557943,-0.700122665520238,-0.600353347615175,-1.5209347098692865,0.1522679504411353,-0.7194110230062162,0.3002688985465996,-0.28091332302283434,1.0061023092994115,-0.4623005023079516,-0.9730318139169474,-0.869665644580271,-0.5402262933456875,-0.36469584406124045,-1.564755877930527,0.3036663123910062,0.5058412189656559,0.5655253168032977,-0.18329388310154968,-0.5089489403564811,-1.0974446941004998,-0.3268606143485674,0.10010920541383574,0.4601791020205388,1.082252915852063,-0.015563492832693046,-0.6685414401288965,0.2878772021505415,1.671396794576439,-0.7326778547933596,-0.47886583502895697,-0.8734470783466135,-1.6436804701882959,-0.18289138096511237,-1.2377145978942414,0.32765634424032086,0.3010942948427702,-1.0921208496145303,-0.2624382988327443,-1.3268350465250818,0.17905847957812182,0.6924793013868773,0.47736776689272015,-0.6893857532627187,2.350074684537415,0.492517262770769,0.45752005557959147,-0.25145059394870783,-0.6484899811567333,0.24945046298935028,-1.969534363371949,1.0158232521746082,-1.2426486813026292,-0.3013318048614122,-0.9885091098658644,-0.02039005705320252,1.0734012496580034,-0.8330185195730726,-0.3217624891002045,0.040811632319891794,0.41737956872346726,-1.0601934984210684,0.37397265305906896,-0.3151902565705906,1.1140545707440634
HB_102_N,0.9512612980872772,-0.8130005534835214,0.2611732727843621,0.24635903019078997,-1.423271504361197,0.2736431495768813,0.22705739246844742,-0.2729249079906802,-0.4650227309520634,-0.07768321658926046,0.038783617567945884,0.2865032771848592,0.032496654833057415,0.8880245588674418,-0.2387438879659677,0.3956654562000951,0.6615259220589079,0.26378515346875975,0.28609988683568194,-0.001381241858277293,0.07001849442788476,0.5941346740416685,0.7000549645014111,-1.0319414005445138,-0.22629819792180125,0.478670046612254,0.239814159742753,0.755197348162886,-0.25111737931422856,0.35529342653981016,-0.22534919518594107,0.9230517509815933,-0.13079200625542067,-0.35001089502720917,0.807767641499572,0.2914063760037806,0.41452639906696426,0.2878500886694848,-0.2909552691766958,-0.5372298698634381,0.29240635168523843,0.37681611060798464,0.34211456990350403,1.6196720604781951,0.2974897620479347,0.16455960806611564,0.19023616328771195,0.24838412705748814,1.1937859167434937,-0.5955606243880738,0.1243258732704936,-0.15223747635358842,0.49713175039852675,0.11627839249859843,0.5551413061689078,-0.5413416904936853,-0.1421093601684646,-0.08644097322322356,-0.2319185806321847,0.28510256244913856,-1.3388528897494243,0.08781144871930827,-0.3500798152345177,0.08088179638992704,0.7755137178966124,0.5467343774181441,0.1847265700141542,-0.1145175926405417,-0.1408070555224302,-0.9040598061291841,0.38417138371696374,-0.09976829408309683,1.1139991372052604,0.009245753133581091,-0.30598398565520335,0.16621314051945071,0.3202050514363569,0.618025663965563,0.9141434818923244,0.4494239133961595,-0.8605806726773506,-0.26711665596530476,0.09077611569387535,0.5901713188443022,-0.3553710598599597,-0.5070756896747523,0.019036508334068468,-0.017460276131844137,-0.4288872777050191,0.7805043831465557,1.0110219251024257,0.19784505036573385,0.1650151307431757,0.18935384330470764,-0.43470517356457783,0.1777708336145526,0.17954637690039105,0.22861067962062373,-0.38456919341196344,0.15549199217981044,0.009499184746196895,0.41393264199216234,-0.0025164789531426823,1.6300942742945075,0.7412672851250056,0.6169050014831431,1.2052163074987077,0.9066287468810178
HB_119_N,-1.5828221934060709,0.23069692040969952,1.1336109799264074,-1.4057662704789375,0.79161051149315,-1.4812848576691569,-0.417181792941116,0.543752080929487,1.05325196793366,1.937420394349209,-0.4830693649427352,-2.074008892059345,-0.45672506043611577,1.2826832158156944,1.5345654579159895,-1.0787728239782148,0.7956957206167311,-1.949468562270032,-0.9630320265930659,-1.2312828130919669,0.6701139693731181,-2.4235777470077005,-0.7577421661988739,0.29762282213708713,1.7586208905290328,1.1499935220318092,-0.39406590327318686,-3.0718391669816834,-0.2680070528568134,0.12860522844775835,0.40949381830646353,-1.343919160580516,-0.6019161170094872,1.4687746806436548,-1.0592858277151094,-0.4553674405223278,-2.119211605050825,-2.338108529940081,1.8199352031534721,-1.21560630432289,-2.224454162232775,1.6794088624782368,0.39468718040665646,1.6943017614849734,-1.077769689843522,-1.7676682381287445,-1.76617869383639,-0.6271073268382976,-0.5786921547363592,0.9988122039187434,-0.3128416072996906,2.59370870550585,-0.41396800790701394,-2.050848995646689,-1.7254474270469742,-1.0702916413945527,-0.5532032661309878,-1.6344732052099749,1.3230359482404999,-0.17263149829949012,1.2185191500132362,-1.1570274114866446,0.8856524290334108,-0.9237384566111987,-0.1403888067150714,0.06457515536078826,-0.37730831623908956,1.4166371710544616,2.908979542226772,-1.4022517989569705,1.1182887092314382,2.049386840472193,1.3647182389961612,0.4372134144450487,-0.9689107342033156,-1.2178715386366068,2.0059627725425444,-1.4037953001856809,-1.831964318834882,-0.9845894514055605,-2.1143641422259756,2.4261682187255245,-1.488328183146464,-1.6859768644649964,2.4199056482684456,2.305490165206596,-2.3829989258300444,0.20662730014457664,0.1874561982025094,0.3449460615627402,-0.06191028486201517,0.5721610687044894,-0.639941110637638,0.23063201971885441,1.2528841885734348,-0.3893766323867043,-0.49380429827339367,-0.7732014553596802,-0.3092387188735164,1.9106612164952537,0.6898111310672438,-0.6977825493918303,-0.5693330123946972,-0.13199083860517322,0.28087281709725215,-2.2940737003287768,-3.0196745182437965,1.1172866923629803
HB_147_N,-0.822800280726759,0.7811697114712663,0.9370412072060039,-0.8293273409026434,0.9400555506083274,-2.188591803854803,-0.29035557851293653,2.060884930389018,1.3448937797172387,1.5875829115120565,-0.10636595831443511,-1.7292958067157163,-0.9280725172839341,2.7707644185416034,1.7245187150408576,-1.2764514536587326,1.7844543449738846,-0.9001822859233964,-3.1279947551789133,-0.3623984237906941,0.18005466487442537,-0.6000079248282879,-0.6260349936495597,2.0419818492280855,0.9013736731823846,0.0874396569289194,-1.7504214901689783,-1.2347198626683331,0.10231759266763049,-0.11816620810675355,1.3386514193589671,-1.635817910243493,-0.11927080620444563,1.3956974151066648,-1.0116439615705637,-1.1841176599977807,-2.3455199953137744,-1.3497421467012338,1.9669385827678716,-2.4155809166535653,-1.3440328749561987,1.1634206438957262,1.854320329148815,2.6788366667506778,-1.3243424626315523,-1.3005668292953003,-0.697465293261628,-0.3981990539314895,-0.8045948288371179,1.2799266378854126,-0.4933214664641096,1.9330162101068278,-0.20055738851715976,-0.6016036030056996,-1.4767716668391864,-1.347437442905377,-1.0185994858387775,-1.1905050704209112,0.9697654478386366,-1.9688865007125542,1.2347147205111255,-1.2461196943758284,0.8784493426669322,-1.3880202527537764,0.11673779373094222,-0.30049579070819993,-0.6111892082784826,2.1411777701840427,0.8776902846607416,-2.270479375932438,2.053178222923411,1.6896703655985337,0.9930668335076607,0.1882960354510759,-0.4512640600895575,-0.739147029210672,1.1762713806680332,-0.3542361464654574,-1.6431908943881244,-0.3731705566817989,-1.718493091090026,1.2742310102096985,-1.40313850125516,-0.9491295742292549,2.5743578746294307,3.432853949940435,-0.9569679457757483,0.8733081897675826,1.1804084769515135,1.110900609480093,0.17750539164431353,0.8013020076249049,-2.1441902068455616,-1.473987137426136,1.906520503365604,-1.5995456048353827,-2.4094443312000164,-1.464276779750495,-0.02475175667939901,2.567887639157822,0.1590863936750039,-0.7709972595265882,2.7081243500439167,0.48080109697310475,-0.9861840808003999,-2.8209358302379233,-1.4178973562614925,2.544700931283872
HB_161_N,-0.10474375418085603,-0.6722929095660459,1.4118056200041096,-1.599931590386011,-0.6349447076241018,0.5245009053389117,1.2650317621115137,1.4363083255720244,-0.35216893654538683,-0.5754939641875526,0.521421534204511,1.3329000289187587,0.7895249552105562,-0.6551738028509189,-0.20508798596213873,-1.2022791612207315,-0.39565668850421004,-2.38909948928819,1.1421919072854367,-2.0949244332645476,-0.1902983396804283,0.32362469447085945,-0.7681720634265264,-0.39686118880694454,-0.13586961813675308,-0.6303579572527782,-2.54851258196007,0.5215475847490638,1.228685073864307,-2.8669446231689535,-0.3056523921368362,0.45229552491166,-0.0826527262847874,-0.3992692216473577,1.6081369998217223,1.5726687256076741,-0.6304631534117752,2.0806767794814576,0.9437761795011862,0.13875402771207254,-2.1204174597692056,-0.5505791958660229,-0.5748815480378334,-0.5581849395938957,0.8804911361432632,1.4632297013993794,2.590538267225771,-2.5369860083151896,-0.14618817283717994,-0.4457871020365387,-8.557785204998146,-0.021318548106402387,-0.4797731107733971,1.3117534796279964,0.7060316839785515,-1.1158402729793906,0.36597815680931534,0.35858431004749913,-0.3818818472981971,-3.779263456608513,-3.0102354896151584,0.6168797728329114,-1.1291718340366563,0.21016850923790814,0.18142437297097602,1.5665971238169698,0.5416854792324641,-0.30585771794744937,-1.192973808933075,0.6331497693412602,-0.7132277082903951,0.618647537686458,-0.22599036290173313,-0.7968000425259718,3.057371011485927,-2.3670520907683654,-0.5588227486362687,1.85626184264477,1.0892621954892234,1.355867682310143,0.5700830144300671,-2.3294405786202206,2.592657988434029,-1.062886982751345,-0.41051428758143854,2.577969758438431,0.2880357783134593,-0.05079038750961596,-0.7124989187762225,-0.7848638342093248,2.299294336334778,-0.3429444480668385,-0.9944637411819583,-3.384898378484431,0.8204175654324651,-1.1455578414290448,0.44465914703783105,0.32387895098384784,0.08052465984130135,-0.7486084813222323,-0.09508506308255779,1.454400553905569,1.772596110970649,0.41552956715541456,4.22204814847141,2.1346645750317785,-0.2774125025276917,-0.6447602232703952
