patient_id,TPH2|121278_GFM1|85476,C9orf166|642968_DCP1B|196513,USP3|9960_FAM87A|157693,USP3|9960_DECR2|26063,C9orf166|642968_SLC35C1|55343,C9orf166|642968_FAM87A|157693,C9orf166|642968_C1orf52|148423,USP3|9960_TPTE2|93492,ARNT|405_C10orf18|54906,USP3|9960_POP1|10940,C9orf166|642968_EPAS1|2034,FABP6|2172_AP2A2|161,USP3|9960_KIAA0828|23382,C9orf166|642968_FLJ10081|55683,TPH2|121278_RWDD4A|201965,FABP6|2172_GFM1|85476,PCMTD1|115294_GFM1|85476,AKR1C2|1646_GFM1|85476
HB_243_N,-4.057766685510379,-0.14981812426426028,0.11074748293225829,0.20625874150082282,-0.10178469183748337,-0.6413663935094226,-0.48668734223214527,-0.3713097913082382,-0.519167923576748,-0.17635984692257836,0.44302243035537314,-1.3909025323396695,-0.18397973506229462,0.09614872716413399,-0.2682047076631739,-4.9738079838245435,-3.998296445729353,-5.440948596632801
HB_247_N,-0.5448074527018625,0.055569772028001646,1.094018654336468,0.8383621509826761,-0.9882608500209812,1.4023755977734322,-0.29114215982009606,0.669474404605763,0.2731704164698158,0.6281629649046201,-0.3950075655893111,-0.7572293031990294,0.5408206771034011,0.2915638110798037,0.0721626044472983,-1.361380074459067,-0.9602853623991222,0.07494824297845666
HB_264_N,-0.7098883790371988,1.081949045107617,-0.1894406786153626,-1.397514455467714,-0.29414744993453923,-0.09440143769142598,-1.1820789763049384,-1.8618491679580365,-0.24185297663453284,-1.329793807471047,-1.541355459594317,-2.3416134805367528,0.013096409755091461,0.8175259800687167,-0.3020067291341597,-0.9390202017026402,0.04875147171835633,-0.5520520535597304
HB_295_N,-0.09020669413487108,0.4285674033103069,0.09674446862868322,0.06382666707518903,0.24725473893260336,-0.4434102843709153,0.5286130263920645,-0.13622975606209395,-0.042496407931224785,-0.041234501129425526,-0.5335835556805166,0.2966453561573703,0.0284384954011259,-0.7190629968463341,-0.2613506797988806,0.054691752937918836,-0.15526593463488958,-0.06649747005106549
HB_300_N,-0.606046542013608,-0.21278675005339928,0.5822447773178739,0.23263568975279691,-0.16539508383802443,0.12344971166813529,0.8611319708946352,-0.20131368461064006,-0.27117081424637485,-0.044629762269671684,0.32554141124617375,0.624797639387652,-0.5773574487720329,-0.40668849409696955,2.4856323244750462,-0.49770417266467576,-0.5248541230967247,-0.6917692364372184
HB_311_N,-0.18109132581271023,1.2416778343928345,-1.7674303161972504,-0.29982762124936685,-2.8622749892675388,1.8873841959576045,-0.814194510032446,-2.894582151564424,-0.6108473021448061,-4.00847382135202,-2.336926025057777,-1.4628039238215482,-4.810871621775867,2.220403281949262,0.014696535864274307,-1.1510305945407262,-0.40870224556610013,-3.1830927686965547
HB_324_N,-0.2183943601046819,-0.18112314973190916,-0.12901709186091323,0.13156551625708987,0.7208659344564259,0.4393076874589703,-0.6230912451020449,-0.05768706238212569,-0.10863195697576782,-0.009419669111144672,0.0742364239955483,-0.13048733498363307,-0.3152661802453438,0.4596331711635609,-1.143290065331042,-0.11283789747710997,-0.24407407778814336,0.09715324948354602
HB_332_N,-3.5900974007682085,0.1429702630584879,0.14657060989133144,0.16283337753606655,-1.0815777485602527,0.9918944835493204,-1.7212604010641137,-0.028544602677222482,-0.040060632454279106,0.05334267815103891,0.41282366331344295,-1.047839539314322,0.04370001732359018,0.9191134255095019,3.247237621729628,-1.82413432242005,-0.9205077656313579,-2.6374919967763035
HB_340_N,-0.5016172730119917,0.8198748734803764,-0.3739990320764554,-0.3735445305906833,-1.004894096594781,1.4648731100737984,-1.926604727815985,-0.659454382020195,0.28897536096656345,-0.133295390733726,-2.0456258742411078,-1.3811413582797116,-0.8500544300542824,1.7034199952237363,0.3639122956861759,-0.7771804270596141,-0.6584144788366608,-0.6975855658767164
HB_365_N,-1.324454925578627e-4,-0.2934219859234352,0.11741798548750126,0.08529331003463377,0.14777789371484656,0.7072136709324109,0.06040918620005417,-0.12304535142357273,0.2794658378305773,0.011690775641760073,-0.5743392649723655,-0.5743001427806189,0.02227062635786106,-0.2599437241642916,-0.22080556379137173,-0.1958853151971563,-0.08608549170547203,-0.09431875729833346
HB_396_N,-2.566562771121231,0.9534197849728342,0.7872191968229678,0.7987960452766094,-0.593038316689661,2.8192550646760575,-3.6204000481830563,0.7035165772433827,-1.7307258587550547,0.4149798870159629,-1.3044307803228878,-0.2610306834326629,0.2809715379650808,2.3097534823273995,2.5229964390185557,-1.2313357151471147,-0.7526372055540613,-0.7310505796135172
HB_398_N,-0.05703181067965205,1.192180056489091,-0.013772882177143472,-0.04206852629106761,-3.134347508771622,1.4709434923280038,-0.8396210804734148,-0.24748119638693153,0.18205298651213936,-0.19127308615742078,-1.3468893428803985,-0.02233865205131645,-0.17628651901234757,0.940404793357973,-0.09141146137171147,-0.12711811137528922,0.23397833369546972,-0.7832837255318397
HB_400_N,0.10108701080075777,-0.009642907460130213,-0.23672621163243981,-0.6665638202605204,-2.4401173606230135,0.7922283103842743,-1.5939759112655465,-0.8279590500725083,0.3027335746190888,-0.4767956320970273,-0.13540243444701539,-0.03167967185355689,-0.24765568880803993,0.0756138700737527,-0.46129330186950257,-0.20433956725233762,0.43068400533186957,-0.35192578703179145
HB_403_N,0.02279712626360922,2.296024330017807,0.7385005691760185,0.6112999316140794,-1.2753574994364445,2.0248243250711986,-2.2771370699436333,0.6534590408119632,0.2682738776978757,0.2001290398842456,-1.4400848983581038,-0.31470177583452397,0.8779853956884379,4.18876973468184,-0.24984143898832262,0.11705209417471524,-0.12432637704696334,0.022320295206266445
HB_414_N,0.7929848465570383,1.6855791541028478,0.1311377586003191,0.2593334156685675,-1.0596359810066938,0.2092074157300347,-0.8203748683260664,-4.5662702363512145e-4,-1.510770092760836,0.1340392463626935,-1.2840948486167543,-1.082403443838377,0.009223626378534367,2.6656145367267,-0.49163773098904273,-1.7547281495742582,-0.9512961054144545,-2.0643287414254337
HB_421_N,0.339965641503498,-0.3124368424373149,-0.10541745676660873,0.1465436977058758,0.5049428303211259,-0.9369847731625568,0.4746010544129786,0.05849027176386785,0.5323574403325513,0.09602502495256866,0.2511994124810968,0.14607182647540026,0.11659784913723888,-0.5875984663038315,-0.366829928776643,0.020981031413523147,-0.02422513340884734,-0.385515207077009
HB_423_N,-0.01273396286253116,1.4451908723387825,-0.015551669386831848,-0.11972553895254727,-1.3721601449212766,0.5190798213922702,-0.08404393281921978,-0.2632455794746209,-0.26265767355960307,-0.2512635488909991,-1.084272016529512,-0.5702744892148197,0.0893123366123951,-0.2987671786758149,-0.17324095310977108,-0.2441655729172181,-0.09681527791581525,-0.5414833305871629
HB_427_N,-0.24790317392946085,-0.7219831523993586,0.021203566493646128,0.33025190145781036,0.5958130024770135,-0.49359946056609016,-0.2568324348135036,0.2652989300691221,0.9725019131756609,-0.19363979183542482,0.4826726285924603,0.03404395094525935,-2.2503045289941057,-0.09531585047911187,0.3841836648968616,0.13824425033598425,0.18104676018252766,-0.15479245906628314
HB_431_N,0.0636142119409214,-0.033542838490370035,1.0585803934097606,0.16945720949911142,-0.49656495770372566,0.9028257227361736,-0.03448372269527817,0.22280598342485744,-0.0042827824637402525,-0.528914623786134,-0.03390110758732344,-0.03423863818138718,0.2544286183281686,0.20506584304514816,-0.14603861272260618,-0.23079878056254954,-0.047885735956707136,-0.0996316825854846
HB_432_N,-0.21346384720524925,0.5230401565033125,0.6164713264891599,0.4404461601499583,-1.7749908512935209,1.524729909034812,-1.9294322269753157,0.42778828330158275,0.46264276409218447,0.8203817676438573,-2.1994401186085617,-1.8343704891496133,0.396341627031185,2.4793453081404246,0.11454115824525903,-0.41058010963859404,-0.5248960662036286,-0.46574928695555595
HB_433_N,-1.8542627945839611,3.047691762694417,0.7469358884710572,0.7204847868212186,-1.7203396261513844,1.7966366855920852,-1.421021340304305,0.675828345935258,-1.386158944566649,0.523363933270192,-3.60483430073067,-1.5790356700327512,1.0962733040360426,2.301510870169512,-0.5422112346450108,-1.0707393835361882,-1.1553782858841297,-1.1687356592604916
HB_443_N,-1.2044783439885214,1.8402998989336887,0.46336096364898205,0.7442894490604612,-1.8119591940131463,1.0553545020923003,-2.0003604547929226,0.5594429369603205,0.012521111457449226,0.7753038565096927,-1.9525817462449824,-2.0509246113018427,0.523034934078565,2.4217667063125368,1.8076541197752234,-0.7947455687814153,-0.6677947616747552,-0.3124183756695993
HB_446_N,0.008838855987907339,-0.6175025201185039,0.32038645581742886,-0.11171954708877936,0.7450850443030214,-0.8753164865939692,0.8933517790344787,-0.2787942834775973,1.346191356544951,-0.05809932774213742,0.8553897175644585,0.11703881023516205,0.03877406652721576,-0.5285449579208349,-0.10524339548692326,-0.03287303151010262,-0.15517785031887527,0.2115531509804716
HB_449_N,-0.7065699412892575,1.003844429210547,-0.4390954208529687,-0.6225448349101931,-1.0493982652071472,1.1030149607003936,-0.6662995787294645,-1.1971825586383127,-0.9213409112938404,-0.6853358860878965,-0.9098194845337422,-0.6155252716645749,-0.8831664510960736,1.04422232579492,0.2346266986527316,-0.5526380656934944,0.19139380029223238,-0.40197940382146613
HB_450_N,0.7697860970942672,-0.43498712001349554,-0.116147380776691,-0.15625613929580712,0.4939379653978099,-0.4760398255506675,0.4675007396011594,-0.5111386031475776,0.04336891725074415,-1.0139654949575936,0.3959362735851823,-0.7521718108043183,-0.858394344173736,-0.4137012676178107,-1.5251016292385442,0.36570147003434433,0.45950957453468877,0.35582694645084506
HB_453_N,-0.6235192338270847,0.8478700343915887,-0.2622221491387533,-0.5195633090037852,-1.1044735793940912,1.1969896686105048,-0.704260574902975,-0.5862312270023687,-0.5068691079782892,-0.45969874957648443,-1.5101154041681681,-1.0898443662961221,-0.37532819143264146,1.7902280218746978,0.5738054855295969,-0.704396489609383,-0.09850526535121898,-0.4364256303182474
HB_462_N,0.9219436422676771,-0.3807109582535592,-0.08475066412519551,-0.6128330849483161,0.2628903446979992,-0.4060974312963034,0.39033142749303396,-0.7935913464725318,1.1374522980726236,-0.727300080439701,0.22221780540561378,-1.8361209096093862,-0.11707604386722616,-0.2682401214998743,-1.1427522979097502,-1.642669150034877,-1.5756536552229503,-0.0573840213147546
HB_464_N,-0.29447008791264756,0.11865960175866413,-0.3094853496039711,-0.2027222812508135,-0.4597380619852592,1.192392267578057,-0.03622176377193522,-0.5043512612789626,0.2951531252866389,-0.10135539413968836,-0.3667348364533035,-0.3521049580476195,-0.1905608542271005,0.08947298873381344,0.21510328048322583,-0.4430547608589746,-0.6158088000359405,-0.3037828754024998
HB_468_N,-1.272448040126302,0.16249773684121163,-0.155921045539894,-1.073467769238539,-0.09980732636536492,-0.2649833086577221,0.34889980687853345,-1.6830196090141714,-0.8063681939195996,-1.9174321549766125,-0.1629083928794695,-0.2878984293774312,1.0832234446630167,0.647484672300838,0.8921728712824858,-1.1621652034167043,-1.4033338455685354,-1.795581072954874
HB_472_N,-0.6361528466866551,1.2812124173607213,-0.41308162684875627,-0.2415509746664841,-1.5185389920949146,0.5646200128682346,-1.1081702368116324,-1.106414578662721,0.32519781715146107,-1.6254476246169762,0.770080672382357,-0.9231969166949867,-1.299009189971579,1.6101767913888427,-0.046863146019853585,-1.1069165882249343,-2.047263119136641,-3.0634942793377946
HB_475_N,-0.12581445127287766,-0.11096442845707807,0.10116511787874917,0.06488988262774789,-1.3524124772673094,0.8015754673661196,-0.555656392867406,-0.13712576293815465,0.4796330246290252,0.014820730095790616,-1.433839965405755,-0.5977157769422119,0.022564547224065496,1.8583014066614147,0.04670994048875908,-0.3714161177985645,-0.12530860940330935,-0.2032349312060265
HB_476_N,0.12932994240915585,-0.7630547502531378,0.07284464012484006,0.07285403802330352,0.6053815833555715,-0.5925718557341899,0.7934116688959565,-0.15589720072914512,0.48353632777259015,0.002796735590374884,0.6617695495514524,0.06749743370335047,0.08004999343363671,-0.6097419779809055,0.017793703847959846,0.04329853242937413,-0.27833382005807267,0.41626161700163183
HB_480_N,-0.11824397172761186,-0.6735855690021297,0.25152930744321067,-0.10601854894512741,0.5607883828041499,-0.2816696334102587,0.5195874222249514,-0.16435781608644215,1.1370727992175316,0.012498994213817484,0.6385445179423432,-0.045242224305985346,0.30317872756451025,-0.46584181078389414,0.10128138638185681,0.02964617307380999,-0.10082510035503905,0.0315444078034513
HB_485_N,0.1694322160272239,2.3179558896416212,0.10412714140606497,0.054993451292911395,-1.5225354976816328,1.5660551074259026,-3.4501239530106367,-0.13497712472796755,0.33924297591502617,0.013825722471936313,-2.9142635306340208,0.2920177186818724,0.004874395486072322,1.3067175546146872,-0.13901035451121133,0.4016143314294197,0.02452707470582857,1.3258352672565867
HB_486_N,-0.7329717475659178,2.441124680864176,0.1088426066824717,0.08711303835298656,-1.3315650722020815,1.403092305530708,-2.7393633608033414,-0.11470724184326214,-0.42808236939443806,0.04053800765109863,-3.2057540698976017,-0.4949224207246832,0.03408841086346292,2.2485601490074405,0.4562978120277615,-0.760536837713736,-0.43115470404424083,-1.856352405151951
HB_495_N,0.043714970911577236,-0.8576514708317124,-0.12404240890294783,0.329994606584524,-0.22446559175247033,-0.18416079030165408,0.23462938993947016,-0.10231966490846409,1.6300348496349155,0.20402913531761285,0.8126941180039096,0.03820658381149323,-0.3048660459552005,-0.47452642369548415,-0.36128151612400905,-0.10085446678583125,-0.04024781172413378,0.006614943821152992
HB_497_N,0.36629373973672114,1.5756130116049665,0.0026046376471675803,0.014971699909559322,-0.9005243991466253,0.9255774199935848,-1.0038674332057873,-0.16567736085602044,0.3840275117076627,0.11971808910448778,-1.038090808805213,-0.42020823753006414,-0.015143548543755804,0.1405999652192658,-0.34315748038091676,-0.31362196303975104,0.2734252082858663,-0.6085251194935735
HB_500_N,0.42973221563474995,1.4339415463789555,0.18074022894000497,0.14132248618532525,-2.1958521964131292,1.1079859883953749,-1.30449577171496,-9.954658052992635e-4,-0.6201180887918206,0.1593247375504897,-0.7340070218956397,-0.24515972144429207,0.11406918960828541,1.5625579866689396,-0.3539620663536951,-0.8181198798965691,-0.13872109757151005,-0.4515753209656741
HB_501_N,0.10329898929415698,-0.40094914665845865,0.04292075054664227,0.2463150629870456,0.4677475935476276,-0.6029322009225339,0.7428532559831912,-0.21470876811753753,0.44131414999993246,0.18414426715142035,0.4009521095537903,0.3917069200648296,-0.32433004371762475,-0.6614664675767131,-0.6634464649501212,0.11290692311250086,0.05004893182246121,-0.10086907304488908
HB_504_N,-0.7423073378796364,-0.9426391839499181,-0.2968516400679501,0.6834043000578607,1.835386997528042,0.8941863982396309,-0.9605317534059523,0.11384503952639097,1.0663610149047404,0.2914044761498944,0.4338290591913302,-0.11199658942482787,0.2550200142713132,-0.24508705536632663,-0.15214636279364113,-0.3625512817045507,-0.7241099006454119,-0.18224191819352661
HB_505_N,0.3509504501443232,-0.26213279006423595,0.1404913718599893,0.019291790747129566,1.0409318492685342,-1.0747869684567506,0.7873646336317117,-0.2028746326300401,0.5031594678350971,0.00791222965678333,1.0068405937715024,0.28365931999636024,0.01018563952543923,-0.3336629557700836,-0.5115183562581385,0.777076261187265,0.5002517231408649,0.2906171774848622
HB_507_N,-1.079174831439121,0.22466535299332357,0.2768210781549289,0.4918806292005519,-2.2232239901096356,0.892869685880263,-1.1474290612071125,0.2684324980853516,-0.18244747810214407,0.04959878892942035,-1.6146642022917812,-2.8055096997164375,0.30162399859708894,3.2488630933941662,1.4494797160563495,-1.807779661825913,-0.06870407210073652,-1.368860943569841
HB_508_N,-0.4404976562365435,0.6837301750211953,0.08105466724536993,0.04006943437429124,-1.3279592586015396,0.6627872115476646,-0.48787648563762276,-0.16240475913415034,0.022602093156372478,0.0017295194000208735,-0.8172034577285043,-1.7310679019357436,-0.011260881433006789,1.4821572918240624,0.223609924156031,-1.4738925984682771,-0.8870433907729709,-1.3965045126022577
HB_509_N,-0.4962995149737185,0.17933718224040973,-0.12729275596557144,-0.1418904672779756,0.03479319915172583,0.4634065146719172,-0.7310131076127993,-0.5275527686696895,1.2979747427722357,-0.2569700789497401,-0.5100407982140729,-0.1798100846432142,-0.3814226108714994,0.2946560190190345,0.5240765386078757,-0.2668449500734436,-0.2835275723549367,-1.1490424039094929
HB_512_N,-0.29299500790500865,0.8368809155217543,1.002595134174465,0.4388134097504302,-0.18148771525448734,2.22603291396842,-0.7167513296532679,0.2544095305026225,0.34378871080425816,0.6788858046692994,-1.7832150881311324,-0.15556322056066405,0.03316359677861803,1.446818082483164,0.05574817624855,-0.27171306742121487,-1.0176045979920376,-0.34765255866127487
HB_516_N,-0.9254677445783378,2.946155828256539,0.038649710788774015,-0.0194844361932912,-2.7825802113234985,0.45742790112453724,-2.2981089702565862,-0.3365726584275169,-1.409504833771503,-0.12157877218214713,-1.2030344972753668,-0.39676293677504654,-0.13894597311237947,0.6342255888854833,1.9098794140940722,-0.4059556103994756,-0.4918109659578952,-0.8056623850833645
HB_519_N,-1.2429826025136441,0.9890419226764592,0.4145943325279163,0.1245621266345882,-0.42147224272479544,1.2641592660078549,-0.7985692049099279,0.02829570907806266,0.2903795602459909,0.14734205182320584,-0.4763891275173607,-0.09851584864133184,-0.014745255475374308,0.7694409654712853,0.3907542325541665,-0.6259450384078934,-0.49179821544117813,-0.09141338931933463
HB_532_N,-0.305039312612566,0.6531266345588888,-0.09788023241990836,-0.03395854528026521,-0.24069946140433815,0.2009612942167203,0.08716017526690688,-0.3369597850466311,1.6075519116547135,-0.559840363089846,-0.5369506479776244,-0.793469708229776,0.02577719492522468,0.3551058722170797,-0.0030030254424891346,-0.5594245396780485,-0.6501222768630365,-0.6479108864942199
HB_541_N,0.11194936119924663,0.81520800263688,0.004804636141101461,-0.07149325129828955,-1.1281181604466686,0.9480102227892367,-1.2933773233700079,-0.2874303845643894,0.3938092167833237,-0.10638939979021844,-0.6864949169319298,-1.2338404420960896,-0.15228500179683882,1.739676491743978,-0.02838213912275549,-0.828064779943824,-0.7107899748127079,-0.4112954638957893
HB_542_N,0.4038610358388701,-0.42279393456465464,-0.07700214488613585,-0.4184798338676437,-0.49957714778912937,-0.18621125375474923,0.8098934654581389,-0.5891790604289255,1.2810693752127396,-0.27161925979773993,0.5000339929476432,0.11027768153655765,0.06809628927494038,-0.1290074936026249,-0.6353664376138332,-0.005158851395104779,-0.02503298480338521,-0.440217638338911
HB_547_N,0.12452330764710101,-0.13537807876850777,-0.10255696255289677,-0.3496915432191912,-0.07743436279564296,-0.23942336805217287,-0.03777695776206419,-0.884130261836922,0.5007672341201752,-0.5339002035803581,0.36053982085364394,-1.8846535771778754,-0.06543774961836865,0.5002622534383144,-0.0880769144702353,0.3511063488488655,0.10226578106233705,0.06584321424474772
HB_551_N,-1.3507826604077742,-0.16051450853670995,-0.01026452114101346,-0.09761398589333699,-0.8641620981770974,0.5820712949603878,0.4593347766561377,-0.26259823440307134,-0.829137936398376,0.0842405946375383,-0.5039540792062764,-0.7439170266424222,-0.04136518061319242,0.06231804616224677,1.746369169898504,-0.7902924009024759,-0.9232304089086455,-0.47408292181958384
HB_560_N,-0.1929044994901382,0.7689220441497139,-0.9406157755683465,-1.0188251113267521,-2.0598669370296805,1.7751075673151715,-1.0064196895079993,-1.121040217883862,0.7199070296348195,-1.1627020072228598,-0.4665142273377753,-1.3898825575856888,-0.6995158051871634,0.9800133464446916,-0.10451478030505248,-0.6199181292272425,-0.8565724401080546,-1.0302367259765153
HB_569_N,-1.4498876340443947,2.7419837315444937,0.3791655418885444,1.3119357068850175,-0.5888767788242899,0.04499884991951485,-2.014977203228504,1.1215430727575098,0.3207105604968924,0.14223678431717957,-2.001351587809539,-1.2059931251212392,-0.0011725419602351772,0.12480969562259318,2.880048146489502,-0.8203803614764215,-0.930631149583033,-1.4207155224381576
HB_570_N,1.4462622115358763,-0.6233544920856169,-0.6442323525724523,0.324607915517767,0.48248243441506,-0.6576443882384382,0.8564830271162772,-0.09712083273244497,-0.5712902983852476,0.4226160818029834,0.6168271610394642,0.10010037214479828,-1.0631527575807773,-0.575971539607504,-2.0432514956270587,-0.08177403750749489,-1.510605948036896,-0.20134958146878862
HB_572_N,0.6624395356431254,-0.7888987113047075,-0.12107683197290518,0.19316168089569313,0.5594921327830381,-0.4056359002207314,0.7107370798628405,-0.16858591272984286,0.3839443267021503,0.047333855807573474,0.7577882094559393,0.12342409425134,-0.2283955935420489,-0.6043338495653853,-0.20089136898533072,-0.09814834666447785,-0.2611897592527386,0.11980916093258813
HB_577_N,-1.6680993403145352,2.980458599466165,0.7813002632550112,1.0330683295822145,0.6220050394517169,1.312966951135418,-1.3151520490756814,0.7742727892499327,0.8191925591588496,1.0965561934991912,-0.8371095853206254,-0.6897922160354322,0.25149097206739607,0.21706942142451766,1.4475874826617696,-1.3126523899924398,-1.1824179581333365,-2.241847898948844
HB_581_N,-0.0673446672616157,-0.4554154026513918,-0.05242992737155349,0.2732711243754154,0.8596143847464489,-0.2781876175861813,0.6866042831087635,0.017899043602386255,0.35177675879543646,0.2143106551759725,0.5946286069396252,0.25173503660599145,-0.224415205629787,-0.829677308154344,0.5018369477150552,-0.030306022426249316,-0.07487645446991108,0.010166094985518582
