patient_id,CLU|1191_HOXD11|3237,HOXD11|3237_SAE1|10055,HOXD11|3237_SRGAP1|57522,OTP|23440_TRPC3|7222,CBX4|8535_TAS2R50|259296,GADD45G|10912_TRPC3|7222,HOXD11|3237_WFS1|7466,HOXD11|3237_TAS2R50|259296,OTP|23440_SPG21|51324,CBX4|8535_SRGAP1|57522,OTP|23440_SLC25A1|6576,HOXD11|3237_IL18R1|8809,"CBX4|8535_LOC729082,KRTAP4-7|729082",CBX4|8535_ZNFX1|57169,HOXD11|3237_TBX3|6926,ACO1|48_TRPC3|7222,HOXD11|3237_MYOZ2|51778,FKBP14|55033_EIF4G1|1981,CBX4|8535_CHRM1|1128
HB_243_N,-0.0025166797823223262,-0.019354840357430143,0.020152183356172332,-0.18405468219379476,0.8284055467017324,-0.27797876415627143,-0.055028590992405424,-0.07475330187327103,0.4227308978366026,-2.3731114583371906,0.42297156819835124,-0.04369675036123717,-0.9651803086958429,0.605598934598755,-0.027732602245448226,-1.4434068529206956,0.013601206260658524,-0.7857268345401899,-0.9903136057268198
HB_247_N,0.5086341305022323,-0.5584823723966502,0.37756908564820196,0.8033246756364184,-0.12063326509436717,-0.2818897754686933,0.313305869127502,-0.345851180842899,-0.7861465270400989,0.1785595930560721,0.0989489605206465,0.23815397190670987,-0.24266402879168467,0.09333769311640608,0.05576307229165031,-0.26252746697740786,-0.22271320863437957,-0.9510653704165551,-0.31351216245559266
HB_264_N,-0.0013579238942476376,-0.014505165096403894,0.024242481263931838,-1.4484163938658416,-0.24250361151176106,-2.2945319214265174,-0.05940830321037296,-0.07892579074121253,1.5697661964341636,0.4861437299379803,1.1745070470827599,-0.05859846914515515,-0.36131707993359796,0.12446729568911866,-0.03257355477833031,1.5246354872772117,0.02838717436984253,0.17201728785785497,-0.4345213250859994
HB_295_N,1.1626875513840944,-0.40009062512545207,-0.15134170568300548,0.07207855712022457,-0.3805695175783406,1.0490718099615983,0.37976220438282854,-0.9770993727054892,0.13332485927798807,0.20552883943732203,0.14545610165802647,-0.1293398079378289,-0.16593833548763015,0.4174686917809612,-1.2715380220851564,-0.18661326864537758,-0.3042945034667963,-1.0159307575490193,-0.6415478214796136
HB_300_N,-0.009890625156803397,-0.006000366737038176,-0.03204876904050332,0.28090785478841396,0.05445809391154203,1.231579664166949,-0.09319172028412648,-0.23153409765702757,0.2639143132054686,0.3597916936481503,0.42307369412658435,-0.23711977080623392,-0.321809147107653,0.02273183999027376,-0.06774072219749301,0.022645224737459044,-0.1118746769649417,-0.3852953865415528,-0.37281101173897324
HB_311_N,0.3612158974888485,-0.6449213733972211,0.22464252617752542,-3.9738097663354046,-0.5044119452166212,-2.8463207478713244,0.3812033351050795,-0.431855554425027,2.928717341481547,0.3907566527524944,1.744912755558286,0.12797095510653414,-0.6821719850134541,0.16444824989118262,0.381206016169257,0.08747008107855456,-0.8204836110122273,0.7871185419837665,-0.6094353526884094
HB_324_N,0.2066424588660381,-0.14260621079188288,-0.07235470155901833,-0.14618069122572466,1.0270359784811514,-0.6236073484358688,0.00455758146654694,0.1714995644502166,0.28405852941921106,-0.2611453357708732,0.29591915442223266,-0.04685721044188404,-0.033538137964325816,-0.021373696089473797,0.09728604969524321,0.7393774195935536,0.122129899627669,-0.1746335455938334,-0.34401487633107136
HB_332_N,0.8382659964842674,-0.9768962780067251,0.7506137964024099,0.17547263203446534,-0.9429629016619865,-2.406433932018101,0.5645975448542473,-1.7014319680999732,0.025322797386245023,0.5387691400488899,0.049532488653610623,1.7627082134364578,-0.6731541145981075,0.21696659360595408,0.9449801623478704,0.003453929648936783,-1.2473173990857385,-0.6411946847560448,-0.7869722339938471
HB_340_N,0.24782747525304252,-0.21581003034663418,0.15163257491831028,-0.9266539498272427,-2.440851107729103,-2.6243893351785363,0.10727762467852028,-0.3747943059521126,0.583334567675744,0.9556194925836236,0.8466507327171824,0.1241370956999988,-1.7878897653134096,1.1507372036459926,0.08310603187034213,-2.2882244305880572,-0.20367312999818582,0.38817252114925255,-1.6525111678802136
HB_365_N,0.4906056302315189,-0.5585891647078275,-0.047983784007002414,0.08263976026461432,-0.7257558386722383,-0.4208419804024453,0.46417270937647054,-0.34338687922182115,0.02857846932463351,0.06462119461259627,0.10637406073402395,0.4516919594115176,-0.2094443051593143,0.48745615466878683,0.3586685350480598,0.6053944684098219,-0.13667065937837025,-0.035317300300173333,-0.6751539583102403
HB_396_N,0.6081720209361867,-0.442117068011935,0.4980425416321951,1.4213555273994334,0.010029992117721319,-2.423421558892938,0.5553058407185997,-0.49804835914435003,-0.7404549954385978,0.06179930938261395,-0.894181443967852,0.19438689174498427,-0.023182271401223666,-0.2182451144592265,0.2271749488891368,-3.7116415256571633,-0.26334344210108934,-0.07729947818917657,-0.13511552856408335
HB_398_N,0.5017082802564309,-0.35457672035181664,0.48330062171204197,-0.040495027964472644,-0.4036347414688279,-2.0936837565268456,0.22516211775865547,-0.3862842254717056,0.16216481517743128,0.5302542775891623,0.22142374208444243,0.11499799184512732,-0.5476950982045524,0.2707857171364124,0.38900916842949784,0.029830455913190394,-0.33068206191402794,0.06091722148620661,-0.6284185985415457
HB_400_N,-0.1572680514197163,-0.07876723454529257,0.016807445093402394,-0.594949768087776,-1.8155930087895105,-1.81414657182634,-0.21738273392259996,0.06729026213110945,0.4317146673955648,0.5503984219849443,0.7534376508942395,-4.2350691882569926e-4,-1.1717542420794937,1.5390530584556954,-0.03164424843567868,-0.5799079539406874,0.013209287556916869,0.07593885298889597,-0.5936891057376085
HB_403_N,0.07437882063494977,-0.06663068239741249,0.07077398652888205,1.0617778942489684,-0.6385985473841923,-1.1547368205538198,0.0038916796845412855,-0.11113873314784475,-0.31691417614861994,0.5813703930539821,-0.5294327147145067,0.05419714402944131,-0.7082389824983967,0.4249892892206293,0.011269427155606113,-0.9323275277517392,-0.030689590798621866,0.3773765093609663,-0.4658181441655354
HB_414_N,-0.2140145614039746,0.3271992527489966,-0.19712266094389663,0.2709890257747386,-0.5619590226075422,0.08085050653600516,-0.18294004095521887,0.028689182456161273,-0.01811080750779886,0.9799252995335839,0.027791199669013666,-0.2737746688006912,-0.5463150613978923,0.8487286431878975,-0.0995565049525455,-0.9604781920777598,0.18521869887595324,-0.11073329590075605,-0.7292567792874681
HB_421_N,-0.847767938702512,0.455298668027511,8.9618423607432e-4,0.30584665125945426,-0.27126913826958576,0.6534296000758193,0.07408346994453162,0.017005500051560943,0.06178437310551689,0.2832574522024837,0.07888813586027177,-0.8796887508631608,-0.5846592730060791,0.320953637866808,-0.5864071784383543,0.1396625261211295,-0.007910197118050103,-0.10669844908542306,-0.7985411276512969
HB_423_N,0.3121114497861035,-0.1977316953076463,0.3138611636946133,-0.20509376219396916,-0.2809967751217717,-1.0789336850647877,0.08595463242579922,-0.23283801758148912,0.33504164510275375,0.40463972776141627,0.34046084327549536,0.09240442799483252,-0.2885919578412448,0.23978519339946872,0.19755352377805527,0.144921438360669,-0.21465145009119005,0.19739528633142805,-0.5110101567949049
HB_427_N,0.21992919525386512,-0.17747349278706762,0.2133491439887888,-0.48702121965650896,0.1455633628497592,-0.4142347036453896,-0.006597322481040979,-0.008581629933191134,0.8916260628397786,0.8718084310059047,0.6144862034018898,0.2833094586193569,0.41364671091801986,-0.4515964261403685,0.01976169193837477,0.7240242156761832,0.056225046519036155,-0.22165472946691142,0.28218130667495694
HB_431_N,2.6995247999289704,-0.7023082462428023,0.6072214177412748,0.853736618600994,-0.6126570378825106,-0.6006303555131864,2.102709628392933,-2.2703711209454203,-0.7896169010772447,0.3432101193844704,-0.6971391118335921,1.5396549107301405,-0.7207143244077541,0.6338588284105575,1.6453868294515437,0.23792297524344963,-0.5818621156477047,-0.41621447058357164,-0.8285855771766525
HB_432_N,3.439680366913713,-3.075191009763877,1.8764194398979226,0.8862966543993527,-0.1861037672860958,-2.2166485374569325,2.8906169851869956,-0.21471322873462625,-0.4090112203139032,0.3155475496170144,-0.4487231388626865,1.7497421320899285,-0.19785017720309148,0.13520838307727784,1.6251350231103159,-2.083360999186996,-2.923787497937183,-0.6406241003579167,-0.4666849937658789
HB_433_N,1.560118323716009,-0.564199429482812,1.5053822507902102,1.3993684666034107,-0.00392375107684451,-2.388895591841874,0.7181880669525338,-0.49466766336882523,-0.11009450846484527,-0.31059875448481283,-0.4265210249760519,0.9708996884975842,0.09188778259136839,-0.4916303080658859,0.048447745784238425,-3.52796116843636,-0.7013774026065477,-0.6193433834666451,0.25684699344293005
HB_443_N,1.2889527920775792,-1.684278764744132,0.7647902088328022,0.8663692071025635,-0.7484296221810982,-2.523295477838359,1.0338440641106728,-1.1578576393797086,-0.48687414501609,0.5812545111111491,-0.38538587542706676,1.4278684868659737,-0.38581396316470634,0.7119396423168495,0.7195139195673993,-2.7737603078825326,-0.829475984960627,-0.6348653602546228,-1.0089876245295413
HB_446_N,-0.36758877028971604,0.4738416719013928,-0.13241127758860438,-0.028820345550745478,-0.25746991101513583,0.6645835145347531,-0.42772906982763226,0.18944705751278093,0.22783826689342548,0.2904551724521139,0.10115494348173173,0.3379468001887637,-0.26966113858479973,-0.06981714517715051,-0.4248647617761809,0.5454438759583875,-0.12103405301931384,-1.5248599561460803,-0.23217100070312685
HB_449_N,0.16195419755972493,-0.13099247901729885,0.15448027341775378,-0.4475467176491382,-0.6687619664990162,-1.5977732400002755,0.006968742247361436,-0.14196404786807873,0.8929264628740662,1.0422096295016157,0.6393594240870246,0.018714940150606752,-0.9429580934560946,1.3870735309141395,0.03303597651588176,-0.07469598476471488,-0.035465544603561286,-0.10088681286011425,-0.8961600520305638
HB_450_N,0.17569798903098907,-0.3107095367123675,-0.038290111321598236,-0.08711643267012192,-0.20340382976648042,0.3090139900959853,0.19695968646583098,-0.07606353418633773,1.1341447786375898,0.4545789403100129,0.28246159935358095,0.26287578770849396,-0.3165153038534134,-0.38704323624629056,0.06413380975809141,0.16703690014103165,0.010504159866040102,-0.07209571379226849,-0.04377112519548992
HB_453_N,-0.5355139049723444,0.8357165214874476,-0.528481105860954,-0.5240113979955796,-0.358738513604582,-0.561646695692781,-0.6840155610767849,0.5225578421384716,0.7826140682753585,0.3956026584573941,0.7368071669608416,-0.12073883818539127,-0.20457832251165495,0.22690485384193618,-0.37133712839645033,-1.3169548968112037,0.2939493268995436,-0.2695439300307585,-0.5329967070089975
HB_462_N,0.42355556183956605,-0.6707748952039428,0.21361602839182794,-0.0425290203611148,-0.3800456894653058,0.2945569565112204,0.36962857069726196,-0.2356698100000526,0.2905188891646843,0.43832397598075057,0.337383854066122,0.08552686375315859,-0.10651923101887345,0.3614222832349775,0.3121462305298548,0.018281494112182453,-0.3536211034793922,0.18758609072105906,-0.9491433190064124
HB_464_N,0.24060205086774572,-0.27620991374268666,0.2111467987242185,-0.29744791174064317,-0.4678172293054174,0.011997782203795458,0.3336941693930098,-0.3021447510448536,0.25655452025914777,0.4354277885283997,0.3827053278560068,0.1404572008709138,-0.504686162422185,0.6247790234442595,0.2147962130664127,-0.38196287769660586,-0.24974732569372612,-0.15190729041733494,-0.746942031923248
HB_468_N,0.10816797871464279,-0.40711391793637197,0.49304060492961166,-0.9705641340731825,0.17296953085540398,-0.27394740839529347,-0.2720926942611141,-0.20264394172176067,1.2782533554457405,-0.9333752559751526,1.1999025359902038,0.7668374649593575,0.14556431195020367,-0.8413850758669816,0.1889451100065178,-0.9066134358820404,-0.21309174234916894,0.36018960545383105,0.8356128162112166
HB_472_N,0.7794761298612719,-0.7510791806392686,0.6602900937729622,-1.1635932901690902,0.2127190425908508,-1.9646426194500588,0.2919082251990537,-0.47934063493239415,0.9390307425026956,-0.29466388019297174,1.6403864486033406,0.48396402685863543,-0.17211592706096673,0.256220601728751,0.623067117836324,-3.883870551821766,-0.6135103936460209,-1.6249975180175267,-1.0688808487581865
HB_475_N,0.25392248447672533,-0.27382243983427756,0.18551092495525498,0.08169662670439191,-0.0683668176470124,-0.8571033128379438,0.11596328089051171,-0.1803343136814246,0.06011428733827017,0.10344164546161035,0.12023781276979591,0.12944052079152826,-0.07893042131373153,-0.15799203205632545,0.09083194219223917,-1.2468879128858363,-0.07485720465312964,-0.1207618803450557,-0.21151615452418207
HB_476_N,0.38663850303224695,-0.7467123805359072,0.9226017309894723,0.05488818220647904,-0.5366626648459494,0.6532314288112931,-0.2411698940631606,-0.41027322333266475,0.05322635151154483,1.0925315477021793,0.08226982522102655,-0.09639964103030305,-0.48970716510275436,0.5025419060500097,0.5167310593472193,0.44974616395114914,-0.2949776245088094,-0.10275205152329527,-0.46252867805054776
HB_480_N,-0.1942604907159719,-0.13571389481044782,0.03336944877339881,0.11682731312932847,-0.6460645286980891,0.142156534349789,0.5786901468457679,-0.9513335746780464,-0.10975204135178541,0.23797639851515004,0.004483315721653479,1.1566303101589148,0.12637498736560152,0.35397513651357126,0.4013484250392907,0.6125103230104479,0.2256286121331318,-0.16753679374842498,-0.0033455180440324704
HB_485_N,0.34162310598647816,-0.3967670201432359,0.2878108905085151,0.12097562354154517,0.593238008657919,0.3148378061663739,0.30600414013476346,-0.26391500449088984,0.027569552272101967,-0.6688558998696679,0.08907378169841514,0.026585398593919576,1.185093845376389,-1.22428745071715,0.09990495191885186,-4.331193643701652,-0.17240390081654564,0.41604444170339694,0.24459019633070464
HB_486_N,0.23773535229945872,-0.3071973468345861,0.21571796763191906,0.1254270015907104,0.0583305304354344,-2.6087295290822854,0.14833935927274286,-0.2991148045144271,0.09170941756840355,0.08057218412154016,0.11033117832285207,0.20033737503993992,-0.051287197280575035,-0.2102352056170207,0.08680803771828247,-2.7256728300298616,-0.0671818491477965,0.40271722040426666,-0.22203367621022102
HB_495_N,0.04128532512951446,-0.030798737031541165,0.2035913950929317,-0.20002747768263246,-0.42760111758290453,-0.2440322831148539,0.05090014909816761,-0.16139495225283113,0.18831804954399053,0.6866802613995376,0.509508717936485,0.0695100374516734,0.002679293360420046,0.2821465449599051,0.09027854661619397,0.48271430408317595,-0.007874345289795378,-0.13871794589525993,-0.02381812303506879
HB_497_N,0.6650988987053428,-0.42164718302212667,0.1262398314432149,-0.01847911457544329,0.3244664965660341,-1.1132113882382213,0.6619671832008516,-1.1433761965646767,0.09157413696502405,0.21254314145259573,0.18939363281264512,1.1201167682780913,0.02815310012982852,-0.2831785198360712,0.5584375864828173,-0.6019014472261065,0.011555813494844934,0.37228460725487655,-0.3949177042660957
HB_500_N,-0.09706767365812706,0.09463005525905564,-0.16185858800052128,0.22607361718842459,-0.21763875381997347,-0.844039220428804,-0.11402682628926855,0.21744634329969964,-0.01772934058115214,0.2682953957492018,-0.11253884300240131,-0.10090848181212393,-0.14937237783473345,0.07862729650865347,-0.10096734326045734,-0.7120171781080651,0.16428061832343746,0.1915402926290579,-0.35696692737713936
HB_501_N,-0.14118921782603816,0.11204616927427923,-0.26080662917395137,0.06702819924022792,0.44261319958705425,0.5130594687484428,-0.15592099332673467,-0.40758469469026815,0.25788213891333467,0.7746689777316136,-0.021560683315279307,-0.5459142181517644,0.5689140452783085,1.7675153067025393,0.2462763652952988,0.3963843879249432,-0.07979219349109637,1.7846223379966477,-1.3490169842081392
HB_504_N,0.6343097672163587,-0.9677985513445878,0.3707889842019592,-0.6939995657780945,-0.6647598128895943,-1.0075079719870232,0.4948379833794593,-0.4116570086955642,0.9317934333459209,0.6680139193171859,0.5884451402232634,0.3031778632806252,-1.107194996198095,0.5682878599976248,0.23789304025372013,0.7419829575795674,-0.43100589585071264,-0.2688753577344718,-1.4597570206520207
HB_505_N,-0.487298440606828,0.03918419380975999,-0.030972648010747228,0.006810991068053717,-0.33148266480981553,0.5487588858057604,0.004410707607497605,-0.23968695921797403,0.05101148709825631,0.176499551639215,0.09520731396109876,0.26939913109015057,-0.2954659037328173,0.08951123474225547,0.041798073136598043,0.209703773575087,-0.015566247792784583,0.02682870587100017,-0.20943140658183548
HB_507_N,0.8309894419223662,-1.519844963938507,0.25293905978800596,0.45709102052071093,0.054858690793324005,-2.744600305247471,0.7554653149680942,-0.5901996269694094,-0.4885509338762969,0.16105662202825394,-0.023189560414973134,0.4953422843277351,0.28687012238475873,-0.3383340683837258,0.39607365889416973,-2.6007096728425907,-0.6400431979615666,-0.07448817937651601,-0.04228227298718055
HB_508_N,0.6232285431702141,-0.5062902797362562,0.4145410590795373,0.05508530312190487,-0.4522900941675479,-1.3328802031210463,0.2140107476182026,-0.41846533148363396,0.08787159216261917,0.5093047413889995,0.14429507454988938,0.4430377536968665,-0.42267601792598647,0.34823139836126477,0.3068214573816874,-0.5866542663811752,-0.5796132560958986,-0.22446082538232462,-0.9422546527964313
HB_509_N,0.27719421392429844,-0.16536058168517337,0.3482898505297472,-0.142538570705228,-0.2600619636006852,-0.9356247667390872,0.3550328429148925,-0.27268236335995466,0.3122625039835474,0.3576603024151116,0.33848039714359857,0.02666908900702777,-0.24154607524159902,0.1301945614376974,0.12389217839838597,-0.7682961272197498,-0.24974732569372612,0.6137753486923271,-0.34700271933950677
HB_512_N,0.24596847942251893,-0.22962074898093673,0.5128926525369757,0.8630823197071725,0.7417667422349643,-0.5509354288857452,-0.07254346433124866,-0.22300496284488397,-0.3314761377946813,-2.4953073678344424,-0.24653655386294987,0.22214853636088408,1.8782298170007445,-0.2128629590707158,0.24565156383847353,-1.1162535004279566,-0.1728846830262178,0.711235152780462,0.32024487539787605
HB_516_N,0.38888823080284074,-0.46171957117660756,0.43466538067773564,-0.17457602833903862,-0.42519829933389225,-0.3189288644837973,0.14926897141219952,-0.3858201276833947,0.16005720025150671,0.5232404676415864,0.2777276326864373,0.06783860226360541,-0.33742963717625274,0.3205520892710168,0.16201570948734367,-2.0446936293589135,-0.35373540033357165,0.23853979776360523,-0.6810021515350139
HB_519_N,-0.38627222377502873,0.5838423719288628,-0.46335871653269434,0.4890089130090994,-0.128394925059103,-0.9107270275466045,-0.45547674431476876,0.24923937463825643,0.028678000098891748,0.17447235574118633,-0.053878716405278,-0.13309638423131445,-0.12552906286120277,0.028850392837239534,-0.32819115482762795,0.029331951651747745,0.44002898003983154,-0.41515221239556754,-0.24488631563027063
HB_532_N,0.21876722546897523,-0.17100753084186,0.5076525758995937,-0.20803857324666555,-0.5292871039710835,0.049322765644911476,0.33032711378217194,0.027539504375005748,0.2623528987937895,-1.021204173322367,0.2407530137660876,0.2633092692433076,-0.8247662969193241,-0.14766302480076718,0.42907393246966136,-0.9676902787019191,-0.08164790863563078,0.38133591416621243,-0.20674645400392944
HB_541_N,-0.4949074874028767,0.35293456932578887,-0.2512592738164662,-0.11801155844158787,-0.4332857780958107,-1.7417227939767417,-0.7132920488757101,0.20356457740214778,0.18344530720994995,0.4787502897615485,0.26632748517814564,-0.6547092239133682,-0.24361948475948034,0.14223237805046288,-0.2007302844452579,-0.8153989052967316,0.2701970310419744,-0.18098108023562098,-0.5472911076116207
HB_542_N,0.14854299571342083,-0.1296196679331556,0.2592127395958715,-0.21361912637576425,-1.2273550214974902,1.7555578659672375,0.025467118284470396,-0.3199489803312511,0.3343662577060017,1.075090700221209,0.4663019009439369,0.007380584552277498,-1.5509597927544618,0.1997764251386512,0.08436604814160636,0.4555989732429011,-0.3504682875741552,0.5316380769976877,-0.7091139319952762
HB_547_N,0.14964438841288602,-0.14494096788510516,0.3890041940345136,-0.32797049283119883,0.24470117154896515,0.9341300940828513,0.217516946884982,-0.16072529015733833,0.5443887850805992,-1.4379265882556713,0.42696160934104505,-0.13127560358015733,-0.5165389447869154,-0.6478653865967318,0.3044718148335202,-0.9187014648613873,-0.05237841476330892,0.14641122905493892,-0.7583084072091555
HB_551_N,1.2614637482728621,-1.916825136396569,1.2022121484990056,-0.02203352321319781,-0.6841052085921059,1.7752481725847296,0.9058164402382952,-0.8632886528664144,0.18406524174675817,0.9067137452173398,0.24147376698033257,0.08941000399841445,-0.46726550358673885,0.5829623413644626,0.6109930013319275,-0.9630249837703379,-1.7292986532361734,-0.4979199018066796,-1.5566890554356934
HB_560_N,-1.8479293162846009,0.647137332381618,-1.008767435333445,-1.0838174862491319,-0.2438240551382824,-1.9024258834946113,-1.4090536177205135,-0.32690578147737887,0.17463317745557586,1.8259226357808268e-4,1.1392805220797644,-1.0279218750211225,0.16278085625366354,-0.35741964343734905,-1.1528009134355839,-1.973734261261829,1.2541725201560356,0.27799683618855314,-0.08380512923802033
HB_569_N,0.7928200346560833,-0.8920510095889924,1.18052005569552,1.680279389509118,0.3300897322237336,-2.494171143870895,0.7401581876368558,-0.5115966662525478,-1.5276014361245884,-0.9543175341767728,-0.9978095879851743,0.19712091041063476,0.5275130901588595,-0.8457891485292273,0.5798283395089877,-0.5817044715428108,-0.9603912340268204,-0.27871143498061896,0.5267195789318566
