patient_id,GAD2|2572_C18orf19|125228,SMPD2|6610_EDEM1|9695,LOC402175|402175_RAD50|10111,FNDC4|64838_ETV4|2118,ZNF707|286075_UBE2Z|65264
HB_453_N,0.6704761622449115,-1.3038553049427428,1.4767295880405433,-1.3948303666103996,-0.027548251604983875
HB_462_N,1.3603357543523082,-2.0245211576954554,1.2345477392986661,-2.284566521845595,-1.7146074380482963
HB_464_N,0.7082640983153372,-1.4431611394397441,0.6525442233795703,0.5232868902970182,-0.4123404542747961
HB_468_N,0.7589541949535974,-0.5901124496858071,-0.04126703549214759,-0.597305154790498,-0.7197667372910542
HB_472_N,0.9724544113201914,-0.6509370194068653,-0.09880119158352973,-2.9988273637058103,-0.13909913571216115
HB_475_N,1.3297813317529528,-0.8156616199587337,2.325276037843212,-1.866643986954106,-0.623921970355577
HB_476_N,-0.08457824738267405,-0.05276276684027397,-0.2528242320214585,0.815070880846269,-0.08626185696564528
HB_480_N,0.20247913369356102,0.1411653131764731,-0.23120370720790095,2.6494995134951287,-0.0519661155911725
HB_485_N,-0.18499827501369726,-1.1659727808210045,1.7478507044999425,-1.892560458171799,-0.30171220621192385
HB_486_N,1.467606290946622,-0.7397513679108053,0.910390899879508,-2.6645988632378685,-3.48842192953905
HB_495_N,0.2040289428244321,0.0709818918797603,-0.2826830720361079,0.1439172166125297,0.24394139268700724
HB_497_N,2.8696622201127466,-1.3105879738787718,0.7169627174375158,-1.896078145599697,0.27363019645783143
HB_500_N,0.20644335272119288,-1.0167546763579063,0.9306359596501367,-0.9892809116285939,-0.1525518715188346
HB_501_N,-1.5120740838396987,1.0182053211614128,0.9548067629956333,0.3635066898725371,1.1171379560883197
HB_504_N,0.4910513948174168,-0.4155202562593717,1.0079948446585731,-0.025356342437165218,0.12682122958510303
HB_505_N,0.09665487368444349,-0.09819352945778889,1.3752473444282225,0.8145985062409768,0.014011813726405795
HB_507_N,0.8507095383406911,-1.638227358228148,2.659474738554932,-1.6076440982580846,-0.6798358826745526
HB_508_N,-0.1387662550836391,-1.3137118973873294,0.8165886710602174,-1.449242815248863,-0.23593093539600493
HB_509_N,1.1159477399990443,-0.30638447821967607,0.980733608526125,-3.6131121965351958,-0.20486847658471927
HB_512_N,1.1019322313995377,-0.025530544052269368,0.3158861078470732,-0.25287824937550485,-0.20082728655983392
HB_516_N,1.0749601168229586,-1.7861744646113606,1.076612827935031,-1.2648985017845644,-2.8591017496098567
HB_519_N,0.4609097329821317,-0.9141430233854704,0.732243682356222,0.1737306421675204,-1.0485958041711576
HB_532_N,1.0016870334382966,-0.58539392076262,0.22036713980546827,-0.9565532078168537,-0.17166037205644608
HB_541_N,0.5743726516599597,-0.11316990187532758,0.03713412047361894,0.039990307413659595,-0.5670275530468426
HB_542_N,0.04801842779128575,-0.07947325876388378,0.4806278942996347,-0.6492657694588589,-0.9948542109435153
HB_547_N,-1.3912579128310392,-1.4296226999754464,0.1819717344845084,-0.06748661180468318,-0.5637446173342727
HB_551_N,0.5871985661275082,-0.2723156419191638,1.6223215893855638,-0.9853288085137526,-0.9747213443574507
HB_560_N,-0.5874416915647883,0.5434414109187431,1.0774911066999213,-1.50122802753847,0.6500299079147897
HB_569_N,1.1559251505141936,-2.515724756386403,1.00630944695683,-2.2839590063201753,-0.31379535933719366
HB_570_N,0.030614321310880804,-0.4357556684980899,0.28389542154647535,-0.6294382131637573,0.020479104495276245
HB_572_N,0.07292761662250152,0.15622265939180088,-0.3597067857074531,0.47098101240800483,-0.022936459301446093
HB_577_N,0.956288854575508,-1.6358246117714421,7.427534261919026e-4,0.38469575177331444,-1.526028573756653
HB_581_N,0.5529866732341233,-0.6469218713955175,0.3403724310391782,0.10478542678917198,-0.812892405282228
HB_586_N,1.1544846564023041,-1.3324320265099951,1.8993928219254084,-2.0745626844579594,-2.9900689818518296
HB_589_N,0.569312620999468,-0.5716805637491003,0.07591491113191023,-0.8631661905330976,-0.6509895226902048
HB_601_N,0.07867020829694679,-1.9840034824894293,1.97015073461596,-0.17734113890902367,-1.127703577628118
HB_604_N,-0.24879703542502382,-1.0914433962289427,0.018328647166309442,-0.3044749968440032,-0.9066567029927687
HB_609_N,0.08588707999716744,0.5626719015624999,0.04598651593795624,0.656132319678122,-1.208553854375639
HB_618_N,2.794808258561381,-0.953505179501107,1.1182896077412503,-2.493517993043443,-2.2755272666127344
HB_625_N,-0.564446552191511,-0.9129809519011108,1.7608453841636633,-0.27247225337596725,-0.5026466790019397
HB_637_N,1.9939431750404564,-1.4011870434629947,1.7131968099188497,-2.476791316190743,-0.9631176370516004
HB_638_N,0.6957252438381746,-2.099956304522028,0.9209777802525334,0.0704506675021706,-0.37075050662137604
HB_640_N,0.4494104452617724,0.20535382121114157,-0.1929844205902454,0.37382732213275716,-2.372785152570261
HB_641_N,1.2119934064705913,-3.3494191767444033,2.0440010176979286,-1.402074307191905,0.16149235582617683
HB_643_N,-2.84038626734311,0.13680696296921854,-0.9776650494479578,-2.8063031930254727,-0.3755665436268222
HB_644_N,0.4925537604037101,-2.0247220265870527,1.5518800443212382,-1.3881603674451006,-0.43923292508818296
HB_645_N,0.6658844579780673,-1.7813357580318105,0.9471798931578779,-0.4877835474264677,-1.3086831087014712
HB_650_N,-0.07203376001032286,-1.2672770128196718,1.1955053004405063,-2.2811348677444983,-1.1988809227399022
HB_651_N,0.15857899209722953,-0.5091921875759025,0.2291313079248723,0.4330543183138692,0.037799343246294644
HB_653_N,0.006199129984646904,0.03219047220146553,0.16613506447932835,0.9620760542492159,0.30864547965825834
HB_659_N,0.22531079728202003,-1.3828031542321726,0.1549830584998403,-1.7244361571625888,-0.6570676930410062
HB_662_N,0.8589022316597229,-3.198819292856244,2.640710674087388,-0.33196310464919154,-0.23383219854424256
HB_663_N,-0.23682960392293256,-0.5397270198349183,1.2952272101689626,0.15640065898457017,0.30420707588424445
HB_670_N,0.3469839337747744,-0.21904906963142218,0.9757309680367093,0.9509346071744411,0.40335351965547656
HB_687_N,0.5551590375329976,-0.5314970777175755,1.0628026420448984,1.0428197729154118,-0.3159176527276822
HB_689_N,0.23375197291863284,-0.5687921704219643,1.1892394257625545,-0.5648302560682404,-0.9308671016453716
HB_694_N,0.08749972073042268,-1.2310447497874395,1.7164517052330988,-0.8929149277912417,-1.214750286270308
HB_697_N,-0.28107557558435664,-0.1510419006703893,0.1373088556283194,0.5557366745363767,-0.06916337911175258
HB_700_N,0.32372528508383364,-0.749539796977344,1.1375226785737886,-0.6263471921113555,-0.6119364932881958
HB_714_N,1.62771961687744,0.2819660093765196,-0.3114663075941807,-0.482210062668623,-0.3685500259867123
HB_717_N,-0.4479910048642799,0.45270502613805064,-1.0893941534257492,-2.14003162567302,0.6422062436347564
HB_726_N,-2.1781190570021143,0.13276438881004288,-0.07164655812678696,0.7536901409987945,0.4768074533289559
HB_730_N,0.8325790528857862,-1.207784415857001,2.606588702327449,-1.3747735016407332,-0.053832819139391405
HB_735_N,4.008418754486558,0.127527758512017,-0.21948929641908746,0.4108444321120324,-1.2008816791903894
HB_737_N,1.821094159130128,-1.0790068184373969,0.1296050444547935,-0.33202456568096456,-1.3057681047773364
HB_738_N,1.1624921318680541,-0.758267744919615,0.08378827331375267,-1.62766382248064,-1.3718343618999076
HB_759_N,0.5415990060632571,-1.3707631618865006,-0.28552914284066677,-2.406613669747806,-0.03826268453380009
HB_764_N,0.8030491797080973,-0.5811755365752875,0.20093267763185305,-0.928494468812717,0.35401578007779444
HB_765_N,0.26428829131054493,-0.11624631955714881,-0.22688541608058427,0.11598508272753126,0.013117682378417353
HB_767_N,-0.9358129715137264,0.2634716432679146,-0.4325105824129165,-2.233414142068786,0.11402294841882157
HB_770_N,0.11146486041589704,-0.1921830803587062,-0.20762583750841626,-0.784760876603214,-0.06328877078957156
HB_772_N,0.982560138510746,0.06755503718174717,-0.17384807789820364,-2.0397030865668335,-0.11182517375016164
HB_003_HD,3.0132127412507157,-0.6559334341499624,0.4239378533178847,-0.10888348166360319,-0.06498561717569568
HB_004_HD,-0.050909938059300906,-1.5495106723836023,1.7929235839396491,0.048908298633620506,-0.32097616764890013
HB_009_HD,0.1926827413581424,-0.4146450918137534,-0.545152789184479,0.5115109421426223,-0.23899384762093354
HB_010_HD,0.07284054571442476,0.39145282760434846,0.3875179341797062,-0.277198178720821,-0.6769343919915347
HB_011_HD,0.016367482869704048,-0.5425751855276074,0.37946757670184594,0.11627904641802411,-0.7813380127847559
HB_012_HD,-0.21668218839965062,-0.31022814831056783,0.13763015149279265,0.5673349352541772,0.352299679709173
HB_015_HD,1.3557725552622397,0.030800595239804867,-0.22808216958271363,0.6641931546704509,-0.03379610346178411
HB_016_HD,0.18031015754068894,-0.26140421753102516,-0.4341972414701292,0.147625014997455,0.20174887146060846
HB_017_HD,0.6521531776874695,0.09366165029368408,0.04017021184991134,0.567165889188041,-0.29211913678603174
HB_018_HD,0.1937871014948642,-0.009276303773222552,-0.18979768080690215,-1.7483794452869914,-0.9412862068795408
HB_020_HD,-0.3538187343228705,-0.28571868275508056,-0.2180987637081662,0.54081155319648,0.4196490967718665
HB_024_HD,0.1158660128996408,0.07551583913549752,-0.32625097773095973,0.8043108886826864,-0.15830406195077867
HB_027_HD,-0.052503048251728544,-1.0349068286148253,2.3106765209859463,-2.7052897097749917,1.9925443840501857
HB_031_HD,0.21072182927474117,0.13933113573641873,-0.2410853106857705,-0.05143051194392343,-1.1959754204137933
HB_034_HD,0.8751485659560804,-0.2981929918668519,0.39654945290486165,1.3209982745656763,0.12211646520521993
HB_036_HD,0.6106934508430009,0.2986471178104671,-0.2130534102408761,0.6530470835896023,-0.31268954335524013
HB_037_HD,1.043036897447395,0.03091557541107198,0.006245995890301154,0.4737721949392322,-0.40174282578356724
HB_038_HD,0.408171656589719,0.1353266080979086,-0.3889603161030162,0.4530530682021526,-0.0941025701324264
HB_039_HD,0.6386785763524754,-1.11225677696926,0.3618170577418837,0.7111138845048223,-0.4838257696034376
HB_042_HD,-0.3613383691049086,0.30177788636938985,-0.36252113896442245,0.13109895897136012,-0.21626672071935257
HB_043_HD,0.6322013084025715,0.15613475990232564,-0.25510301876167346,-0.07973538237233947,-0.012823069225571936
HB_046_HD,0.032540218629888075,0.3478010626781777,-0.6725033343843801,0.32881549965989393,-0.5856006380242568
HB_054_HD,-1.1609750175283056,0.0567531343501995,-0.01858508834341808,-0.0328090770313214,0.12105815565525976
HB_056_HD,0.024000692589082284,-0.4089287693277274,0.27356898542035335,0.7791837109586429,0.3038846545959222
HB_057_HD,-0.07952952509324775,0.009621447575180634,-0.17851468371741058,0.33132522691559174,-0.053136398572436044
HB_060_HD,-0.17840478832801662,-1.5983583078871295,0.12986096356083976,0.15037453252363558,-0.03574677230467245
HB_061_HD,0.18380550695078052,1.1601181902623234,-2.3661762550881223e-4,0.6732083769557584,-0.41074993265005016
HB_063_HD,1.0754646766804195,-1.8995683014972957,0.08663686329587643,-0.12620727039358626,0.03828488182170679
HB_066_HD,0.037656040476366615,0.1878202649100006,-0.11626741743056057,0.5733665842620701,-0.0726698211452387
HB_067_HD,0.04293608382836478,0.14207931532296939,-0.33647881368329857,0.30550601401895777,0.021573109184604502
HB_072_HD,-0.04497218197823543,0.7013866316846314,-0.13859784395917774,0.38165609429856817,-0.6010704260228261
HB_073_HD,0.39703456576798196,-0.16376155592607963,-0.11912922521840623,0.20695974725690713,-0.09630118125199509
HB_074_HD,2.7802213045109845,0.05673806641234299,0.04848290017039784,-0.5671768383319614,0.03294149470144697
HB_075_HD,0.13833525077718892,0.20087969973504358,-0.2534168084300299,0.33255761638286985,-0.041089387107409614
HB_079_HD,-1.1919702547558018,0.15587860730863898,-0.27547910024012817,0.2952795989380751,-0.021005241139221028
HB_084_HD,0.03447968729288132,-0.09190146616443572,-0.6020651136026078,0.09448823158121691,-0.04031696366419732
HB_098_HD,-0.6980664224161082,0.16116763117819066,-0.25532559530600263,0.7881974837260709,-1.610562224092549
HB_101_HD,-1.187137777770086,-0.23238806071964588,0.6407503756837114,-0.45664080271377866,-0.09965905152102017
HB_106_HD,0.4583713477445896,-0.008202670064336897,-0.23362180591505854,0.46987572512742043,-0.298634741112804
HB_109_HD,0.1749143165829435,0.26629076176831856,-0.24880379986597262,0.3718501319438182,-0.10231515406883585
HB_121_HD,0.045724660977314834,0.17888434542705456,-0.21344585460890442,0.5416336698179924,-0.49772673206798873
HB_129_HD,0.7483890907365863,0.16401723143205177,-0.2766680671869479,0.20096771897280774,0.4977493967230712
HB_153_HD,0.9193861838084906,-0.5689884628116494,1.4578922754114911,-0.33157334507713226,-0.13004124115870178
HB_159_HD,0.19385330103517717,0.2730157554029209,-0.5379863984437554,0.4149853327171425,0.133424636449687
HB_172_HD,0.15107004564511717,-0.008024312296989852,-0.2574516783280836,0.30762330665847715,-0.07567094241565876
HB_180_HD,-0.24037558547261983,0.20727255344317005,-0.4776904493091688,-0.40736201469042244,0.4297364109262336
HB_188_HD,0.8568975746480587,-0.29908276691498215,-0.319245177881108,0.5636572755808102,0.5806539517299759
HB_191_HD,0.3316900795326498,-0.32454761838176405,0.5928698242233861,0.42174178242094673,-0.7848280600637627
HB_196_HD,-0.0975106521899609,0.1520642978865579,-0.2657783326960995,-0.7881897984937494,0.27730227955406633
HB_207_HD,-0.1656542148959824,-0.1459481627043145,-0.28379677337339554,0.4614230584765676,0.007443550071458281
HB_233_HD,-0.03140079772686232,0.1768712011709183,-0.29334797655165523,0.5720572915678336,-0.04328029485347016
HB_235_HD,0.6461393122735465,0.26803416964413124,0.11761490075898717,0.33214013489071276,-0.48452848230954404
HB_266_HD,-1.2689639845438259,-0.49736630581792574,0.3177015804159376,-0.43228441036404486,0.013784963180514047
HB_272_HD,0.06355154179823012,-1.2845559558484998,1.2772347201167915,0.6505271101398497,-0.13276363610868802
HB_279_HD,-0.10996649722076778,0.11766195879655988,-0.3177742032106474,-0.39476368500395825,0.16970224436935874
HB_294_HD,-0.3045541284374179,-0.24655238621600864,0.013930933925938164,0.591010899904957,0.1509063395990143
HB_301_HD,0.2891734958813827,0.8396413909806965,0.6042297054445193,0.1426697740998398,0.29669254931793226
HB_304_HD,0.612912956191809,0.35835551282371314,-0.049468772899894535,-0.5093448217701934,-0.15480368594891897
HB_321_HD,0.17841597280568677,0.41322727035594703,-0.36776841838346147,0.5977738538130299,0.6751449545465399
HB_361_HD,0.019023568102167248,-0.125881284779407,0.15268363753292252,0.4540521000576859,-0.16162447253309323
HB_370_HD,0.12215894866537026,-0.6643089688407262,0.5462417941864713,0.45793096694429897,-1.5525702268122716
HB_393_HD,0.13266286064261482,-0.863732159860952,0.7002553063336652,-0.280307153771034,0.1735794095910087
HB_402_HD,0.19055041000449305,-0.06242710807086442,-0.22406137931815165,-2.4063031458880526,-0.2929587322669214
HB_408_HD,0.00846870107465579,0.18236799634053383,-0.2816470572375892,-0.8199900711429962,-0.17185321210033347
HB_424_HD,-0.11728599779493289,0.17642304209033294,0.3133755285060823,-0.21942586255093263,0.28600782019642734
HB_457_HD,-0.6713635037571956,-0.08735604277729883,0.8814137264652199,-0.08847194377566407,-0.40097739709599173
HB_487_HD,0.9451494548128463,-0.3897150206220602,0.5956165877778365,0.16793326015619975,0.6529199445050169
HB_513_HD,-0.5497869121834661,-0.49292002498949455,0.11699905983654116,-2.827466359559482,-1.4080777775575444
HB_518_HD,-0.03395833341355945,-0.6875617237575055,0.158151560784868,-0.023149869737874175,-0.09663891470289913
HB_530_HD,0.23246603410111552,0.11155394233014514,-0.24345974462462305,0.24441247894019355,-0.14078615204822142
HB_610_HD,0.0401473590740868,0.12142047029262493,-0.2401947589037643,-0.37058431364480815,0.6389960996421309
HB_683_HD,-0.9717630996249105,-0.25329908962914593,-0.042724749553733836,-2.480713752319654,-0.02244775383755209
HB_691_HD,1.1027588974278304,-0.0034262905255013293,-0.0637604819760367,0.1430089282451441,-0.006474328260181828
HB_748_HD,-0.5210254559389261,1.599558488085618,1.5106761797301178,0.47039180893903376,-0.6729510929076485
HB_750_HD,-0.17001820341454302,0.5334013434639056,0.5666475779284685,-2.8463009441811438,-0.37160263645170977
HB_758_HD,-1.9781634324744726,0.03948733421883915,-0.15021107612323126,-0.17524001015050664,0.4488399391659488
HB_762_HD,-0.6489341582219619,-0.17282177175333652,0.010658693269242384,-0.3174978486334226,-0.48468297723959053
HB_766_HD,0.06951182503979486,0.13205307360516208,-0.25518977201646875,0.46598505587718786,0.2729171174483676
HB_768_HD,0.8495803056028638,0.363582185453242,-0.20242835690012517,-0.5513337504610061,0.700373069209486
HB_769_HD,-0.345979039848683,-0.7700009754476417,0.08430404230821963,-1.3712378199541502,0.22242613343930615
HB_774_HD,0.7347518872733048,1.3097959687711875,-1.9479274295068632,1.1916050367423219,-1.4300666890846092
HB_778_HD,0.5974427725610587,0.5415080801447134,-0.6332139626670694,-1.830922883287684,0.23725206816159491
HB_780_HD,2.9186016615826453,0.7231646574867475,-0.9870351474525983,-0.41504160681561647,-2.7846108248811308
HB_790_HD,-0.12788901170710393,0.8131070698139862,-2.866368646616072,0.22364816599040468,-0.032361439726862416
HB_048_AD,0.04138106953402715,-0.38906031136108404,0.29179779003080325,0.4666112522227468,-0.04597263642311943
HB_055_AD,0.03831487380944936,0.23899819816504148,-0.7130055130720128,0.9884057768832981,0.33865675560384273
HB_068_AD,0.17999116925455527,0.15857179006002187,-0.6113657937577084,0.3116857257828534,0.28834234967829014
HB_085_AD,-2.347622732617289,0.37430665750548103,-0.2928901346367258,0.14149011299780812,3.256187146969856
HB_087_AD,-0.1494923856794485,-1.3524300431068095,1.8410319680103837,0.19736514646531986,-0.19502288682199406
HB_089_AD,-0.5100362482259342,0.35913314843199184,-1.175198864529862,-0.2584740510642438,0.5750087488207811
HB_093_AD,0.10936035021864003,0.053550663358266165,-0.2719057094962436,0.3107490193107255,-0.2880801285991708
HB_099_AD,0.8487796194628354,0.13272169427177088,-0.2171557304046053,0.30792094579084406,1.5813426084289892
HB_103_AD,-0.45527400195409073,-0.5714089937662563,0.317437239883466,0.750660911569361,0.40540437171188637
HB_112_AD,-0.34001828681352336,-0.6173126882454822,0.39916248879592114,-0.04858511295896677,-0.054723963691776886
HB_117_AD,-0.007552203345869579,0.5587916650284404,-0.12077893065966731,0.7898504888182076,0.07119045279050536
HB_123_AD,0.3100656757488005,0.5814479278889677,-0.2748734018142317,0.48599235728662626,-0.08283537482069392
HB_124_AD,0.12512156950445955,0.2884233259091651,-0.26196004878406093,0.2649211239909588,-0.7218132972259843
HB_126_AD,-2.0951783032992832,1.6113491818756234,-0.7169602522546933,-0.4282524322323438,1.0741122140670818
HB_130_AD,0.10284655451435755,0.3967254751466363,-1.3483382107974435,0.3812753534380512,-0.3238842551696768
HB_135_AD,0.06356945803379861,-0.9148591781941344,0.07657050781157536,0.6038396708722983,0.21834554879201898
HB_136_AD,0.08129997683548142,-2.722413948011527,-0.19781642616299408,-1.6229723298795609,-0.20839951488465705
HB_137_AD,0.7009035179503256,0.1576494925983995,-0.25630599685601374,1.019817638553036,0.059187952890162945
HB_138_AD,0.09358431430336633,0.5002773464649094,-0.25629034340800466,0.41659082018951293,-0.11082802224218435
HB_148_AD,-0.3632324991197554,0.29385860051551216,-0.2694782883388013,0.39881411619886475,-0.28913432575510917
HB_150_AD,0.5925378574534835,0.6918748346647869,-0.9763451509116877,0.19354485926972512,1.0150037116782693
HB_155_AD,-1.0761575388710811,0.13660340962833115,-0.23433357089937343,0.7606461407199061,2.0661674521958533
HB_156_AD,-0.02393524588540637,2.2886906485676928,-0.900360436403119,2.337426277144842,-2.291590271264535
HB_157_AD,-1.794513350003356,0.658875564018749,-0.22105055551287173,1.0689797729374937,-0.745077468735738
HB_158_AD,1.6192628636977042,-1.1131141288436113,0.2643009630290194,0.4440813984017496,1.6920935206529686
HB_168_AD,0.7136471930154052,0.5964448674479819,-0.7568555568676045,0.5961101689022944,-0.07078266550003785
HB_170_AD,0.5183107530130312,0.7035166132143676,-0.5771358820756854,0.611932218389339,0.7214109393860493
HB_174_AD,0.27350904517882874,0.1244683550243546,-0.2338978940143077,0.03693255040639556,-0.5107726538768101
HB_179_AD,-0.8815932839512128,-2.268201149209501,1.9900891511592165,0.018764340826033427,-0.765309653926634
HB_184_AD,0.3038117770783989,0.065088105526996,0.24917381647585016,2.63179325348717,1.363687144143039
HB_194_AD,-2.3635470489997443,0.17849271458667992,-0.2070617154986324,0.3633860427080046,0.053381295952047714
HB_199_AD,0.3205377500912457,0.14588705590403533,-0.2391046662097866,0.28956467346653464,-0.0646840633909095
HB_200_AD,-0.16584401490853767,-0.6392062665857019,-0.3033807407190696,0.3891712882028077,1.146738752557741
HB_205_AD,0.29613240385572503,0.1559137385409884,-0.32373123510614626,0.8013129226789066,2.546681613616977
HB_208_AD,0.6254889952682161,0.4876679168579542,-0.6131566578782779,0.478149421985693,-0.2472456847256959
HB_209_AD,0.6224338892227494,0.4619118300702765,-0.6256354688886874,0.19612220682867118,-0.012646568644223657
HB_211_AD,-0.22459996166538582,0.6518121836724068,-0.33112377094409834,-0.05619618023017509,-0.5934688043537466
HB_216_AD,0.1663444471498915,0.5012800475078948,-0.5458983083951204,0.3345067775925609,0.27643514047898804
HB_222_AD,0.013301477535538139,0.8497420275554153,-1.192503068351166,0.10025941334140542,0.2797467114832356
HB_224_AD,0.05788046169524404,0.9652071244503951,-2.1801844858160027,0.6802466394220945,-0.14216953541245014
HB_230_AD,-0.17105588854081452,0.33339854975608735,-0.36098425267893297,0.46397697968901386,0.22716263480412394
HB_231_AD,0.1123353507269117,0.2930363577323408,-0.28508898980903924,0.8643548397062808,0.20527841574036138
HB_236_AD,-0.1777505615377765,5.001782304368899,-1.8096813784126533,-0.22588570234078414,-0.17296448495208194
HB_240_AD,-0.15165410727492362,0.9287633088077599,0.3257428417843731,0.3998546271749586,2.3375798626833544
HB_244_AD,0.44116709164026136,-0.5476579433002274,0.499451501523029,-0.3379309646869877,0.23407969291837213
HB_245_AD,-0.6813654035331541,0.37540392385363985,-0.6457670400610211,0.35868935751383024,-0.17074118053127232
HB_250_AD,-1.3434561241793483,-0.22981322680208147,1.0929694120196545,0.20612476247902012,-0.47237481484474136
HB_251_AD,-1.999399631117392,2.299775812607904,-0.4601522125064366,0.7155218881084932,0.7553057851986887
HB_252_AD,-1.7685331967662974,0.9323319599998228,-1.3195066417171282,-0.5606973313212615,0.5922200991731184
HB_259_AD,1.3509612053569022,1.1439878074568786,1.894036181404936,0.49072387556498676,-0.4205917018648446
HB_260_AD,-0.10930436359821576,0.35490648405553965,-0.19170641795451276,-0.005597104065294573,1.4933176063956026
HB_263_AD,1.202479080360856,0.6234334142894375,-0.6765580820093526,-0.12103489015525642,0.5576453959345008
HB_265_AD,-0.941228482246623,-1.8402116873091232,1.8415307209690552,0.1943007289158412,-0.22737640936594428
HB_267_AD,-0.12377305103685952,0.5846088284193021,-1.1178016078585318,0.27518996488387854,-0.41956184023183435
HB_273_AD,-0.3183737841714091,2.240398932167474,-0.6889377615572396,0.7169023122441369,0.7223350558970334
