patient_id,RBM32A|340529_DACH1|1602,INSR|3643_SEMA3F|6405,HLA-E|3133_SEMA3F|6405,SHMT1|6470_ARFGEF1|10565,BCL2L10|10017_BHMT2|23743,RGMB|285704_PSMB6|5694,APOL3|80833_PMS2|5395
HB_264_N,-0.12195619371585983,-1.9367681975204531,-1.0953005102293882,-1.3371473291458285,-0.058561938232814297,0.5121143409813638,0.7270192881374539
HB_295_N,-0.18736114713811308,0.08283075601494401,0.04033874756745796,-0.09740251538148338,-0.41855996905290677,-1.171600058952893,-1.3176189044513062
HB_300_N,-0.06628385339674944,-0.11701670073540338,-0.002816721347277089,0.35053990900081583,0.24878355208074182,-0.24288275816001648,-0.49627818484677205
HB_311_N,-0.3461332873679141,-2.8993873754448125,-2.4973212031499163,-0.2686917453582019,-1.5939159377107006,1.697363239361853,0.48518290498922534
HB_324_N,-0.7679565130607375,0.03214533549682852,0.05146739435599799,0.3089956580398269,0.025148780617975243,0.5398394833323836,0.2055506070188542
HB_332_N,-1.581545899064068,0.10608690913864537,0.15979704218564003,-1.4616870661029593,-0.6583505299097306,1.9266653885664302,1.0701167782898662
HB_340_N,-1.466639306107443,-0.40691400020873963,-1.2165672605335294,-2.145597583338305,-1.0634607893088026,1.655145943386353,1.686316605851956
HB_365_N,-0.40785546023530517,0.09984530220242586,0.1097049527038069,-0.44332310786229556,-0.4298351671776862,0.16794031107351978,0.13735626186021083
HB_396_N,-0.36978790470873074,1.1145712248403028,1.085923350663582,-0.4972059509057435,-0.69947350272365,4.228288953543966,1.9772905438620942
HB_398_N,-0.9008183362173199,0.03112866454888854,-0.07382221995627812,-1.0281109058436404,-0.3374859834044539,1.0822160137212486,1.0159963997997992
HB_400_N,0.23935429610124012,0.006398089826859146,-0.317884910425447,0.3224392235009247,-0.22798614960369115,-0.5661709044576697,0.26862007806530946
HB_403_N,-0.10865109072483742,0.574269938477334,0.8145781648098555,0.09584958347715274,-0.07047008432945051,1.526659772506768,0.8431561377259851
HB_414_N,-0.12166767036368782,0.16410601786480136,0.26123920689327185,-0.6205537636476206,-1.8313694485231908,1.8837829285342345,1.3454889316116192
HB_421_N,0.22817458110902716,-0.036516795783418994,-0.1461517548213377,0.040731555493567224,0.23713189439192453,-0.6400799597749747,-0.38385553009082557
HB_423_N,-2.192063972640482,-0.11479458975436242,-0.2602293791776221,-2.8374415056410833,-0.14177466007506523,-0.007773457803845417,0.5243786495458103
HB_427_N,-0.19991472682130568,-0.9092817497945779,-0.33476359955668467,0.011969184861706575,0.015848513212876173,0.4950128949193459,0.08482176365325271
HB_431_N,0.4262028997925064,-0.19524687100123572,-0.03788265935360438,0.4827555262636002,-0.16444682653696738,0.4963629099622022,0.08233434518311145
HB_432_N,-0.17660019901678684,0.8188424073642334,0.7397495250109305,-0.15253573292479852,-1.4766132472598705,1.6128544606719146,1.2622006863266249
HB_433_N,-0.36459791216723814,1.2315164137476289,0.8879964023788584,-0.4128505967636265,-0.6946310309954414,2.927070950702503,1.591028869143332
HB_443_N,-1.3102825950096533,0.3771666060912371,1.0040697627607795,-2.063243815985725,-0.7056862069491734,1.0131773117041987,1.2041660940567438
HB_446_N,-0.27549275254870287,0.16314055893498464,0.12898303906635633,-0.30222964916104395,-0.20636849760481138,-0.930763085697382,-0.2917920702806728
HB_449_N,-0.5136556782468268,-0.28477581281941367,-0.66680126139991025,-0.6331447815230431,-0.3921311384604574,1.110198747218317,1.0286633004468784
HB_450_N,-0.05122810083766651,-0.6581148612037212,-0.5700660339810635,-0.3958288970291064,-0.21997945576149278,-0.5050832622944788,-0.3934019143400539
HB_453_N,-0.4462304730060487,-0.09906901070816906,-0.6550172954158391,-0.5093448781041237,-1.9040095830592716,2.292040584614156,1.1593683435802973
HB_462_N,-0.504149248624481,-0.2763852498598048,-0.48179219826098374,-0.7261208280553416,0.18792863176514493,-0.4417245915018827,1.1016719338999394
HB_464_N,0.02376960387125592,-0.06709820610005399,-0.2889438331335478,0.013129871183806008,-0.24499134801021127,1.5202427043085167,0.28685770620648365
HB_468_N,-0.47673739418977196,-1.0845420959221588,-1.4559287920109951,-1.1548098682366896,-0.48840867331397475,-0.12039337043643783,0.4982422476766488
HB_472_N,-0.24635591439367543,-1.01097238655742,-1.4863829116890621,-0.6695178730064519,-0.2843424028198328,0.6268356191046903,0.3923884316696146
HB_475_N,-1.0478931426993465,0.10993860331223815,0.07944568855891852,-1.1987802085593071,-0.17349228494335012,0.6181095900429878,0.807342211247958
HB_476_N,-0.10954583116843832,0.15116416893431803,0.06797684559893814,-0.08997315679964034,0.2728264100494413,-0.7365906517572485,-0.4605129699343508
HB_480_N,-0.18464100641076145,0.3326012738837255,-0.01966575607397666,0.1101650726054183,1.2915767511280547,-0.20063397004161135,-0.021984559171380313
HB_485_N,-1.0920221187765538,0.13872644503848997,0.10686237216897645,-1.6387684562854283,-0.21131505354017593,1.5793679602866482,1.891690514935938
HB_486_N,-0.8145130519913301,0.13295843713512884,0.12232506789422933,-0.527756878777434,-0.4203513416629103,3.796249274173673,0.7579877338787234
HB_495_N,-0.03319730560691575,-0.86415308792183,-0.2501435011597912,-0.09996547180074669,0.427122341068817,-0.039691193930113174,-0.054056283669621966
HB_497_N,-0.47304408722659197,-0.01706556966054262,-0.046858508217584346,-0.785938602431328,-0.04497254264481848,0.6854847999907209,0.7799100723536714
HB_500_N,-0.5285967019084461,0.23245597604946938,0.23567603450287852,-0.9442263207064313,-1.5949891018812836,1.4534234615820334,1.6498729895166016
HB_501_N,-1.8710699208580157,-0.34411017257284815,0.02910249603471004,0.18819384093673752,-0.1118743320632554,-0.806782920343619,0.06455492467897972
HB_504_N,0.03965417998491385,-0.4958304048319708,-0.9030123651183242,-0.35356123657682254,-0.40334882334967304,1.0728779857287785,0.18233103071714457
HB_505_N,-0.23802266555548976,0.13303138936323175,0.005086709153139088,0.18504106800910206,0.06778794006771004,-0.7825790301124026,-0.2745702073552291
HB_507_N,-1.363566864626148,0.331743730426806,0.4810950535043875,-2.252972366373925,-0.44510770485538265,1.3201389450376135,1.2409541658634597
HB_508_N,-0.9743201952436118,0.0954538608783503,0.04616932038136848,-1.4824409963157914,-0.6572483633011214,0.6095207014513608,0.5916454934307827
HB_509_N,-0.24356328256845788,-0.10485879429918091,-0.3149048280191767,-0.2361005322073455,0.4314163095175859,0.912745838902796,0.8004182296785322
HB_512_N,-0.26426007296737075,-0.016670614487867177,0.38522896953931196,-0.1971242292877219,-0.41776440555094696,1.7161933450490576,1.0358347872653035
HB_516_N,-0.9030253220001708,0.06482521457686619,0.08038730024112001,-0.1662253370495034,0.1515888009845431,4.6807261334557015,1.1837602062017116
HB_519_N,-0.1350630642722312,0.42930811131999985,0.4755673756232597,-0.13211017630357788,-0.19437265894297306,0.7360042137018808,0.7518710643852702
HB_532_N,-0.47152961035548435,-0.19877297898548252,-0.46591502466586593,-1.385168129274098,0.10580666873184764,-0.4194684406579722,0.8065172901569544
HB_541_N,-0.5155865259412414,-0.08238931545040913,-0.08956072618332052,-1.5380031713197408,-0.23981001851374073,0.13735263501285364,0.2661825026245075
HB_542_N,-0.7980279035673745,0.13109646759501126,-0.19035060145204244,-0.11901296500833022,-0.6562043364433887,-0.2083160418574844,-0.04855565221027963
HB_547_N,-0.5754704869181602,-0.38178374164731116,-0.6871139612645077,-0.37816284865658395,-0.23802862664073568,-0.1283711184057561,0.9262987583522179
HB_551_N,-0.904510773440809,-0.012290779430455208,-0.12880708463082907,-1.0123094698563078,-0.7463208741633005,0.2960661604508769,1.155376359744864
HB_560_N,-0.5438349164751376,-0.15701924460427052,-0.20114746823796756,-0.25082667618187154,-0.34972394195452206,3.708238980291951,0.9445600710192135
HB_569_N,-0.7833766567063054,1.6843711176590583,1.592447735711405,-1.4207613468957678,-0.16022242086653363,0.24765610227667517,1.0156863181575784
HB_570_N,0.05570839797259914,-1.141237157692742,-1.0469833272386133,0.2618703441819807,-0.5576229612079218,-0.7237188206198174,-0.37003407329753785
HB_572_N,-0.21677264823484607,-0.3993702132328947,-0.31432108742528564,-0.354286793002355,-0.18452619418284977,-0.7205514040790937,0.011438578575185295
HB_577_N,-1.3002836070724477,0.7907903978762144,1.1987434495936087,-0.53649806785169,-0.31918569300555955,1.9202074090538004,1.1217640799545932
HB_581_N,-0.9437077754880663,0.13587360441962498,-0.10536866927827714,-0.07404934556077546,-0.32386294524939574,-0.18504185107220922,0.6661042432439412
HB_586_N,-3.911666835189647,0.0587512396362354,0.03771477410412588,-0.025875898408226083,-0.054267365022736394,4.663651701888574,1.7397809229767782
HB_589_N,-0.9081367821636895,0.1166109269135254,0.1099211967041448,-0.4291820571408194,-0.19885193452333413,0.9406493427515173,1.5017384627938892
HB_601_N,-0.6361986880120185,-0.13217056978364072,-0.8757024623853569,-0.6774551425555101,-0.6577886218130754,1.432656727296639,1.0861131897793104
HB_604_N,-0.7784639277987315,-0.04824095474782065,-0.22747958077619257,-0.6372127388427302,-0.17689073676834785,0.1749725989425341,0.19067470810100337
HB_609_N,-0.7113461798021223,-0.6444961413901278,-0.8345662618356703,-0.6245888728734755,-0.3960228362195374,1.7164822380657474,0.7954408093270998
HB_618_N,-0.9900026677283079,0.15474177529217564,0.15117790746743837,-0.30500874818465845,-0.2372018048105432,2.8797697631707013,0.6421979661644173
HB_625_N,-0.5586516227855438,0.07778967545438865,0.031038762861825078,-0.48548707139091263,0.577253496317904,1.7704048712062188,-0.04405322580585695
HB_637_N,-0.601591809661883,-0.21092103276563778,-0.3070265000708415,-0.3476016691739099,-0.18504586035469311,1.109321587916414,1.858189495746131
HB_638_N,-0.22737149222613284,0.1963498662314758,0.15972083100218853,-0.2101504307330673,-0.07817176745808628,0.9468052157414997,0.8744583711311534
HB_640_N,-1.0497980474230784,0.09380860669168328,0.050517584634616655,-0.12114368989224708,0.1474849081450255,0.9926813029064394,0.18776700459349646
HB_641_N,-1.152206625977843,0.1383087284057332,0.13965623275881367,-1.1044295337081511,-0.18882572077962026,1.0113314568642509,1.135782911704728
HB_643_N,-0.9490021026850297,-0.28980501596253394,-0.9535757611236433,-0.5325070244510579,-0.21104282175972008,2.020061761080323,-0.6469136392085207
HB_644_N,-0.8614319781963747,-0.8190306219709147,-1.3691258894974874,-1.246042604168212,0.9589454856564265,-0.10492931858894834,2.6083373857730456
HB_645_N,-0.9146283955772273,0.4004154761559011,0.6482401342990842,-1.5817002069139359,-0.5175658606224713,1.6558430912383695,1.0555688455670673
HB_650_N,-0.6513758843705906,-0.010728428958613359,-0.09072510543923094,-0.6773341628112322,-0.1447048112822756,0.1059306178538462,0.5430843421514397
HB_651_N,-0.10972044420167942,0.1053692896162447,0.024942651420832317,-0.01532645397251193,-0.2788691432923568,-0.76339148756159525,-1.1993271675259956
HB_653_N,0.18733436366268735,0.11260659006035154,-2.392276759246676e-4,0.07569158853526925,-0.5050771001612089,-0.7197461329716293,-0.041355179206086744
HB_659_N,-0.45814069686032427,-0.31965147338035366,-0.4154985138491673,-0.6331917993828422,-0.22759186915964222,-0.19125406687380614,0.7273067952217298
HB_662_N,-0.7976147132627411,-0.28360683622976735,-0.5187520971704439,-1.284300542891998,-1.0149204712498847,1.8173781599072876,1.358625778587705
HB_663_N,0.07423346968044194,-0.22482642229758318,-0.4860182676768182,-0.2463508550304325,-0.14040614831946074,0.8206437705462759,0.6827105039149162
HB_670_N,-0.5450803879759604,-0.0031057801883205153,-0.1484849721597374,-0.5408774379825135,-0.0669259546418018,1.6647452040860042,0.021884337746587632
HB_687_N,-2.9927759245652186,0.00919648742541828,-0.03938177138181737,0.5833824413176865,0.16304478793430055,0.9767035631679897,1.054087591481356
HB_689_N,-1.599574234295791,-0.16317260590205643,-0.1705297930269697,0.03416070223990831,-0.11419602378082197,1.6089430712472874,0.41517723295585585
HB_694_N,-0.4087099411107623,0.23979354906248707,0.20667357670490155,-0.38120387365716235,-0.9046594561503578,0.24018637847356458,0.9273132220915296
HB_697_N,-1.0202195861496985,0.2830273637305554,-0.028950277098558564,-0.11487007968375743,0.04078754260086479,1.089383792108154,0.3133535871967195
HB_700_N,-1.602034723617965,-0.08328445003389809,-0.25186822660510394,-2.097764317915673,-0.27051600823613003,-1.7639714057558926,0.9165919915614723
HB_714_N,-0.2632827285702821,-0.059932418504254195,-0.0034537197911054408,-0.011377168442797575,0.157535231851284,-0.6984643594455494,-0.08959024810909838
HB_717_N,0.540572223845357,0.5323389652540439,0.5692084345541446,0.8626682064851784,0.5317915764767108,6.182107629948058,-0.9174776618217356
HB_726_N,1.6058907991971816,0.6264256525133419,-0.7057946199325374,-0.6566188237413172,1.1655944502317674,0.19896839103782546,-0.46232690562442136
HB_730_N,-0.180377414542991,0.15708645909248542,-0.6297871128991096,-1.0914405815718249,-0.03386214850293637,1.7325193677497255,1.6627075715256554
HB_735_N,-0.9599902745640381,0.07068840907158488,0.018971365738787348,0.20337218293501796,0.7972735572273035,-0.23767233971494342,0.009135584785272259
HB_737_N,-0.8741753956208294,-1.0118397091809452,-0.8794211435334637,-0.7480240121654591,0.25740460074764643,-0.42360116255721225,1.2553082254998962
HB_738_N,-0.7323614569382455,-0.011403335899220405,-0.10011822562258144,-0.22889885600137974,0.008641289891741526,1.5519064575175023,0.44719994299232807
HB_759_N,-0.17251116902109936,-0.8081968005020554,-0.8790390162147119,-0.4892438842662433,-0.1790541702827964,-0.3807482113920642,1.5917487614781654
HB_764_N,-0.09668108932053053,-0.5030110651742876,-0.26700006830947265,-0.1525364306784257,-0.1870031833836008,0.039398082096292454,0.46096364432681697
HB_765_N,-0.13952627845278642,0.11192701527188546,-0.6455405978964467,0.09583010004894817,0.39529547629444717,-0.6472958923219152,0.29334024690714633
HB_767_N,-1.0999249402631925,0.18540277976375308,-0.2794714688023356,1.2456692516072696,1.1942350408583737,2.911587174426633,-0.23813992626774652
HB_770_N,-0.19088676061471055,-0.05841572272678162,-0.1443055439945908,-0.5799172901555644,0.6287462438594467,-0.023859720786150514,1.079647466655316
HB_772_N,-0.28977037799764543,0.9326338213764718,0.684318684117987,-0.7950699431298772,-0.28544482177488756,-0.4358432286120767,0.06678783611332144
HB_003_HD,-0.1951373575482754,-0.6238604526742031,4.149562492555299,-1.224605519481036,-1.1229489686447143,0.653603593361374,1.7471151666518097
HB_004_HD,-0.2953189804147365,-0.9140866301579325,-0.847531290251119,-0.6578935122714231,0.049838306808803655,0.5013521042628567,0.011352130055938265
HB_009_HD,-0.04347670785270424,-0.2735677019212508,0.4694311962256783,-0.0608532679438951,1.2906428104071592,0.3543312621898503,-2.293901841717031
HB_010_HD,-1.0102965810594124,-7.286437093478524,-3.9533682980130433,0.01914531255024714,-0.7341901280461519,-0.27908843668719086,1.1959820058218704
HB_011_HD,-1.071479037814291,-1.786209983159218,-0.16100282838616328,-0.7238489422453149,-0.018634060781449874,0.5882008123632141,-0.2784684555759709
HB_012_HD,-0.3907487080015656,-0.6047313080535994,-0.19349891313967973,-0.10794444554736654,0.6839146349193367,0.5249349458255695,0.07158256317808
HB_015_HD,-0.08320442164861498,-1.952841721291096,4.679161129789425,0.172352579319301,-0.06984053433300622,-0.6294904541617837,0.16034718282513827
HB_016_HD,-2.175367635218538,-0.4379160008494843,-4.892291818895204,1.3738318327433172,-0.0239799005817649,-0.5085219390295623,-1.1994863736578971
HB_017_HD,-0.7565616824516375,0.4912359851218296,0.3106488248503819,-0.626264179332282,-0.4672074973693437,-0.40265325296677423,0.5269746455426572
HB_018_HD,-2.2470542792950083,-0.09504962625424228,-1.610182207057147,2.9983497711493112,-2.5804671769030674,2.511675976464042,0.19838171533659127
HB_020_HD,0.08827172059660886,0.3379168021049651,-0.06953617237274919,-0.012222362778709698,-0.2314336153749211,-0.970560186533031,0.39973758956090527
HB_024_HD,1.3131691836930073,0.6854036238566237,0.917045124512327,-0.05604263239813202,-0.09440237104702513,-0.3383609231207652,-0.4195689732093047
HB_027_HD,0.8138976167554882,0.09150623001406973,0.12178267249154287,0.4369749983387112,-1.551687820165035,-0.5570973313012249,-0.14026408840421542
HB_031_HD,0.4664476354637983,-0.08480924739096098,0.3886822451835761,-0.1374982298124922,-0.1452819732864796,-0.18605910214754656,-0.03226256272239384
HB_034_HD,-0.3221457302626706,-4.154989690531705,1.1929079057761571,0.013779909197537564,-1.0834789020304472,-0.4391771861597291,0.01848280405903562
HB_036_HD,-0.32245240303574585,-2.2454659384582363,-1.6100023650453101,-0.28407581732978204,-1.419139590930774,0.8834851021648384,0.0016998161787244392
HB_037_HD,-0.5162329983373842,-1.7826327771922186,-0.46744375527830745,-1.3302815944746613,-0.726095439258097,-0.43493430495293633,0.9129725035654712
HB_038_HD,-0.37662161573402914,0.5426730533170965,-0.030992164652443307,0.8991809023673746,-1.656496424774443,0.20500547024826257,-0.2544069354188659
HB_039_HD,-1.4499454201576678,1.348965618722478,0.921097967446311,-1.1438139151529503,0.6163655224832529,-0.8215958618937986,0.7196688150905626
HB_042_HD,-0.03486232844971931,0.2113648249929377,0.15955710706033957,-0.23332073543010384,-1.3135659328099045,-0.0019559319529133513,0.08665433234280377
HB_043_HD,-0.11134021499997611,0.15226849507088108,-0.3482732811235777,-1.1713942374670498,-1.3068884434136276,0.22464169840714793,-0.020846158138617808
HB_046_HD,-0.010685833186913707,-5.199985739866533,-4.719211605268694,-0.3617548500738273,0.2504172429687315,-0.1521175968928915,-0.40138478767639385
HB_054_HD,-0.48903123719918984,0.3250021569457991,-0.4696961176241835,0.675230434928294,0.2619552533902697,-0.563123506660992,0.0061102579036979065
HB_056_HD,0.21415203240502503,-1.0667499628117687,-0.021711569426850482,1.6465555470875233,-1.1373289699971763,-0.679008424672823,-0.0585259933800433
HB_057_HD,-0.12371593717980602,0.09820315738021218,-0.758795575699147,-0.9184718586145371,-0.34374500625512366,-0.3198376293753988,0.15362356218248102
HB_060_HD,-0.6283291042245484,-0.37734792535914263,1.5726825621078486,0.411991124617979,0.0709874863332651,-0.7143229026383481,1.29541682092668
HB_061_HD,-1.5726075203090675,-1.7163167538873607,-1.056170624993149,-2.8157192007404666,-1.985627192564085,-0.5015844414690542,0.30383577875781154
HB_063_HD,-0.26650890005084266,-0.914963486138486,-2.398395755206506,-0.2524726769883373,-1.4200184004795349,-0.31018539521093236,0.24410422538788673
HB_066_HD,-0.12742394018570474,0.5248667519453705,-0.3413817257135519,-0.2986096496699922,0.031050332974629204,-0.17672539069664797,-0.017408456694968547
HB_067_HD,-0.35020492256978325,-0.8022608666452601,-0.7390497840907897,-0.6786665501989684,-2.679306820023873,-0.7346018830034294,0.021590901714180794
HB_072_HD,0.09317494205560067,-0.30911542614087717,-0.6299007087237303,2.103403239993173,-0.9072674827691218,-0.42100244759091476,0.2787321375104091
HB_073_HD,-0.14482294200931206,-0.5776402594335349,-1.5190337209326525,-0.006196025721013592,-1.6779437646766329,-0.06018986792841203,-0.03810361038619456
HB_074_HD,-0.15466398266058887,-0.02408857736930604,-0.8858973207542055,-0.27311475192740076,-0.30676108075105657,-0.12850618115826676,-0.017560580919149207
HB_075_HD,-0.19131569150237762,-0.012474926281905654,-0.21080301870095064,0.028947409177919128,-0.7608500579484453,-0.4856496504859376,-0.038794838973112054
HB_079_HD,-0.11630986922300661,0.10248656412778069,-0.03593629814943476,0.00870101421881028,-0.3834734190691447,0.24233068855308604,-0.007908306125311347
HB_084_HD,-0.2863030285534796,-0.68295263170875,-3.7639843566655817,-0.8663496626658326,-0.13622400632784284,-0.09953387078385495,0.3141809392737069
HB_098_HD,-1.5425624394280806,0.20443121594691624,-0.29521637510287624,1.03762284361207,0.1839049611658834,-0.07268866959856278,-0.09110173709443845
HB_101_HD,-0.23535568127160061,-1.256427223134478,-2.852938162692009,-0.08604587734585935,-2.6412865794564637,0.5222913168831134,-0.23219106124890201
HB_106_HD,-0.022440122094153643,0.012228657534832509,-0.15692613500703423,-0.22298807767901221,0.19342374971575987,-1.099467014666296,0.23123911926222182
HB_109_HD,-0.13969529360262473,-2.777880067206354,1.3140448427442342,-0.19471397356609435,0.21976361730917812,1.2725045921610356,-0.1121090360301348
HB_121_HD,-0.4047596772300746,-0.02454252937477516,0.025797275352753887,-0.30066711042305755,-0.536079100965739,-0.6856682247255262,0.08369308265608696
HB_129_HD,-0.49490563813569677,-0.3022659954717184,0.15242168003339468,0.2418113765817977,-0.6081268108884659,0.9491866425604235,-0.2304135043651587
HB_153_HD,-0.08574439409362121,-0.06803682363762159,-0.2235644674666607,-0.40475542020140703,0.13859290465769522,0.772768157994803,-0.30967689669555254
HB_159_HD,-0.12416769873435977,-0.5465633628951394,0.365329881441575,-0.3874691644954821,1.3205310584205925,0.21425504524856956,-0.409467304079699
HB_172_HD,-0.2006625835794582,1.4233069040790072,0.08132746146810459,-0.5054850123853973,-3.09225942829173,0.1342122371335665,-0.4497601639448699
HB_180_HD,0.07895794684266079,0.11037191238141,0.020507658178942605,0.07959949190755757,-0.21662057446962568,-0.18950379259723973,0.07900560232908332
HB_188_HD,0.3626872938384356,-1.521726948606216,-0.5318904509745676,0.7097787396566169,-0.8829364603874953,0.30119853671318997,0.4945831818999996
HB_191_HD,-0.8688802882162018,-0.3586213306669329,-0.23974620992573864,-0.6071694535714753,-2.8391170146927145,0.5379075309875649,0.4903600374833861
HB_196_HD,-0.14951316251262642,-1.1818866749045234,-0.45672886300323434,-0.2914146289601624,-0.03629587334069121,-1.1380709653575447,-0.03521008437331077
HB_207_HD,-0.15020866008869976,0.14278459898448792,0.12434231000595211,-0.09555765479127758,-0.17261622074988425,-0.6029161117935943,0.14994718442445795
HB_233_HD,-0.20154240628198797,0.5065958806080617,-1.6596540732272336,-0.20596965201920422,-1.4982823822844273,1.3644934471318446,-0.022098557562329146
HB_235_HD,-0.5257576839663795,-1.1692469183428098,-0.24845034891141354,-0.10108740595986088,-1.3073132316727738,0.11437446759318402,0.2975831323369484
HB_266_HD,-0.3940591930709866,-1.1123925440904936,-0.9741189903418385,-0.10870408455391782,0.39140063290640015,0.2623449627005384,0.7921749535791318
HB_272_HD,-0.15573551475008807,-1.332533776036391,-1.099478543006361,-0.13286375022090857,-0.22144245603312399,-0.0883772316063523,0.8083764374963152
HB_279_HD,-0.07734010798715091,-0.13191687656050569,-0.2217287723065779,-0.23429447745348086,-2.9352760185050735,0.6355086108145412,0.1857923776032388
HB_294_HD,-0.08097669427950756,-1.5358198655048358,-0.9232141818784525,-0.09981631354460264,-0.9981761881909814,1.031899351078751,0.055630575807900366
HB_301_HD,0.12594255118465936,-1.886868303321198,-2.0965072897167127,0.0844980444103426,0.47191630204424495,2.7085079333304627,0.21724507028077267
HB_304_HD,0.03985843664595372,0.16205324687579703,2.4257342027128943,0.39507059915939696,-1.1327249308535332,-0.667760182594442,-1.4520120992097507
HB_321_HD,-0.20771676082611457,-1.0198539427451663,-3.291913683330081,-0.193037754660237,0.248353666858477,0.8499162388886934,-0.12438089754653843
HB_361_HD,-0.24204325044824598,0.8278282070859262,0.4051401809405862,-1.1086616241502885,-0.17287631379615273,-0.7369130007488187,0.8628833036744012
HB_370_HD,-0.95812292213049,-0.11730651276176034,0.16796413582589156,-0.1442546318576193,-0.0735720595366234,-0.5572904604265115,0.6039538959495236
HB_393_HD,-0.28359780983062904,-0.4944978584400681,-1.8275339884234858,-0.28769163029907086,-0.08721116519897684,0.21172249086492026,0.14311870699248502
HB_402_HD,-0.13053045850731634,0.08391109417765603,0.04177219562214123,-0.27351268618830454,-0.2228710588737568,-0.5629120183455374,0.03881369677814078
HB_408_HD,-0.457408653163513,-0.8658413410457784,-3.2679478716611348,-0.4697719958332799,-0.17738659318290065,-0.24770423787664167,0.04823372447294719
HB_424_HD,-0.05707828122915324,-1.3420956520436944,-1.5372436333709916,-0.29320334722006,-0.6066124820445852,-1.449206423565691,-0.2510618068594738
HB_457_HD,-0.695644935435764,-0.1336420746105867,-1.034518128470968,-0.5187059944394316,0.29887430845464713,0.7249913800790752,0.454081061823358
HB_487_HD,0.6258080693259075,-0.8920134799745288,-2.66583631294337,-0.21263829812737714,0.18344878622988123,-0.6711283974826405,-0.2335267922926291
HB_513_HD,0.3393066786076968,0.2118114914052501,-0.5827771001449589,-0.20730874857643236,-1.798894314432003,-0.04317528740456246,0.5352773498693469
HB_518_HD,-0.059070765329016846,-0.05777339949289088,-0.49981857064150964,0.16775073312812613,-0.26826303089074566,0.17611941154092076,0.0846171387301687
HB_530_HD,-0.17608379107530497,0.12410901864909146,0.0049175239506783035,-0.22114359280229798,-0.39991679204422453,-0.6765527263951956,0.009802173257826851
HB_610_HD,0.1263307492634684,-0.5573714959960575,-1.7729656428418068,-0.14422484314507522,-0.24603978222913808,-0.10680090323879521,0.03290550778280853
