patient_id,C9orf30|91283_RNF166|115992,EIF4EBP3|8637_ZNF174|7727,"AMACR|23600_LOC729375,LOC649580|729375",FARSB|10056_ZNF174|7727,SFPQ|6421_SH3BP2|6452,LSM1|27257_THEX1|90459,LOC572558|572558_UBL5|59286,MITD1|129531_POLE2|5427,TCEAL3|85012_SLC35F4|341880,IL18RAP|8807_TNFSF13B|10673,RIOK1|83732_SPATA2L|124044,C9orf114|51490_ZNF174|7727,KIF22|3835_PABPC3|5042,SEC14L1|6397_ZNF174|7727,RSPO2|340419_SLC6A1|6529,C3orf21|152002_ZNF174|7727,IL17RE|132014_RNF166|115992,FAM107A|11170_KIAA1466|57612,CENTD2|116985_UBQLNL|143630,DGKI|9162_ZWINT|11130,C8orf38|137682_KIAA1466|57612,CALML4|91860_MESDC1|59274,ZFYVE21|79038_TMEM16A|55107,GALNT11|63917_NARG1L|79612,RGS7BP|401190_MYLK2|85366,CDCA7L|55536_SYT16|83851,SOCS3|9021_ZNF174|7727,SEPHS1|22929_HP|3240,ALKBH8|91801_EIF3F|8665,C2orf7|84279_PLAG1|5324,FADS3|3995_GRAMD2|196996,EIF4EBP3|8637_MGAT4C|25834
HB_162_N,0.19762743871124486,-0.22245784018379913,1.954214289323451,-0.8378976230634054,0.5863985759348253,-0.30445485572128816,-0.7858092252716681,0.49159935692918333,0.2900858499139337,0.057170798101086245,0.08680659201292355,0.5950066977259421,0.14575183708548922,0.4582290213698249,-0.0048578678625402286,0.4886760167963763,-0.50140529402342,-0.13529477760014486,-0.7202291801752111,0.248281446489331,-0.6076006396995811,0.32415652271175266,0.5585459260547005,-2.08443557177694,-0.790481590846686,0.1150758495857465,0.055901776414622316,0.10281330621792796,1.112021835819249,-1.1961232336259073,0.06563813722150999,-0.09879485587306236
HB_166_N,0.5218495654094549,0.2970355425871267,-1.9321442638544073,0.5162109354848995,-0.40867701456555117,-0.30337883150203493,-0.3260582821078226,0.24138899591561058,1.7887365900168224,0.6296840529573399,-0.02664097012700758,0.4063254875595083,-1.2094113113335532,0.31836506842592754,0.5350259594281592,0.43942588297310003,0.13905521077600935,-0.6777832661519798,0.18644180960754386,0.2913582346423536,-0.18862406320892874,0.9244735238760495,0.04539678601512473,0.06945946901858807,0.48498869433130415,0.9695016063384441,0.41120073516372985,-0.06846354118566678,0.36087471356209755,1.7198243168776668,-0.7418012624646242,2.7286520007558077
HB_183_N,-0.46783998962798834,0.028383245873646306,0.7098323812543649,-0.06673491860658827,-0.47346816989496737,0.6449612033692667,-0.21635014719335185,0.1469322443054735,-1.0815858663873916,-0.09776631963439547,0.0022274281334356545,0.07879526117637091,-0.11916108638731125,0.014228803351286186,0.10412052476482518,0.5068791806409624,0.5984720688628937,-0.8940790302141683,1.1519789572976102,-0.041771315585623976,0.8268521299258526,0.1160630768797239,-0.0962313190877907,0.17446094628153416,0.03582249246711924,-0.2293568661215142,0.09590304758948906,0.01353285576694969,-0.5156934817661193,0.9641351033865538,0.19154167054633625,-0.188716688924495
HB_206_N,-2.5854522442716434,0.2242457952197973,0.6888076598299233,0.19520103255723195,0.006408763571415762,1.2902062735306765,-0.8509462700231107,0.28135445558683364,-2.267383134784365,0.36562104646275184,-1.4284450904344872,0.3102470206398508,1.6959160160707603,0.09975133640001883,0.24164579388601792,0.06445145550914826,0.6168581494182523,1.7530490435702906,1.6378811524718142,0.0855170735527693,0.613193883480217,-1.6028344628415778,-1.2236980759358889,0.3577121824179593,-0.9452629772765082,-0.9836453455662001,0.19977294133638435,-0.7115889892627552,-1.2985068153951487,1.3422230486341893,-2.2028685805144703,0.038211317956895884
HB_215_N,-0.5601819296062579,0.3164051866901328,1.0082259066843775,0.3122198614618443,-0.38729552506468706,0.13119067877861415,-0.37907909893100994,-0.22995260367371229,-1.9296692224584246,1.0282332155023313,-0.6110116234028597,0.4999588496674933,0.10995083790193223,0.3937858699840555,0.13106730873602312,0.26911973223548763,0.15636441492136713,0.4085717590302464,-0.251067967866742,-0.11610646713591334,-0.1606597356280705,0.02672585623801417,-0.5366270385728338,-0.24304241950350147,-1.0872109620872517,0.07616262609914906,0.35813739101582415,-0.3547541879220863,-0.2307327178196401,0.1087384154690437,-0.21362022273424167,-0.36657342472660587
HB_223_N,-0.7500030175937633,0.27261932882026196,0.12061045718963541,-0.34810310631671754,0.20217015761704885,0.549503170794943,0.2970075345533692,0.10426299826868718,-0.277594169309188,-0.32035955356674745,0.09546502124554142,0.2692599922459313,0.01669171660472296,0.5235289909033246,-0.35034327724361825,0.20291876024771613,0.3829165506243841,-0.19173990073695832,-0.5411164712773432,0.10922501549132382,-0.2732127968845232,0.20448052276224377,0.326148546750355,0.07536839856202569,-0.10994996116663974,0.1178776045838941,0.6578445899315546,0.1528748767511315,-0.8941335286064576,-0.5283608991944063,-0.4142709267382406,-0.13624688353786524
HB_226_N,-1.0050639069644436,0.03223587127945654,0.7104806118468981,-1.0101040583136762,0.060415667647923145,0.11546349687180517,-1.0536949590754576,0.1178010994318204,-0.18054210276030774,0.7394790768630979,0.010973841948689271,-0.15442710278941715,-0.06441366101059798,-1.6030668276055922,0.8345791910911897,0.36676574241872095,0.7081547017022196,-0.27183126972104177,-0.45224951295273225,-0.5057339641775852,-0.040092388099197726,0.05162015091197153,-0.5000361257468292,0.0986698010400721,-2.371940046614371,-1.4738060609367463,-0.47558309318823294,-4.934453271594353e-4,-0.23154468987695526,-0.4992043585898734,-1.1600392160974848,-1.485538866223256
HB_243_N,-0.8453941729636623,-0.5532323052608639,-0.7450406605162071,0.7804276178555866,-0.6168746190863352,-0.8595630144580518,0.09672299688481718,0.8310963391453767,0.3307010991281921,-0.16470434368696232,-0.10812284246120915,0.7218107712391862,0.21453828676543749,-0.5636456355147387,1.9144766368879835,-1.0912233015676982,0.8919242733400007,-0.18775627758104957,-0.4321956551778107,-0.7840534908483263,-0.2646112433794899,-0.2754696196078575,0.14137254404736746,1.8327342512443086,-0.7295602015400771,0.5806282638948095,-1.4577205499154948,-0.3467341030498867,0.7695146515702511,0.774056537016892,-0.6332726406094308,-1.8166423822139854
HB_247_N,-0.06015247313580182,0.08917759903663594,-0.5848871730659612,-0.06338540898432984,-0.9672810548074889,0.15397455373622312,0.09212924731091592,0.5589866182491681,-0.5036002216941328,-0.09954819626556324,0.004288568489526287,-0.6585923870527195,-0.06612715576630257,-0.12553517116275825,0.5270821118343058,0.4559803092134306,-0.013895972640618402,-0.2671937889895892,-0.32415160675524995,-1.101631375689364,-0.22112625715069542,0.16444791509259463,0.019860382885245317,0.8099254369012153,0.7690689072714377,-0.621812957613491,-0.39140958234048934,0.06166787901345135,-0.09101891711603051,-0.4757174077659884,-0.0889099931035586,-0.6457690886813505
HB_264_N,-1.6954930101832104,-0.15831090219907828,1.2538343499548734,-0.4317161443516507,-2.4855411313335685,0.6022934631141721,-0.1712051434834255,-0.12746184452171175,-0.0778519132593586,-0.043596169915609995,0.07544366488829757,0.3450947541927001,0.03935285316169139,0.11951865654425807,0.026234361585551157,1.2324964154405096,1.6377360945541386,-1.3758052440785593,0.5926521870568017,-0.5365701957726071,0.38145070378635765,0.022855914385015996,0.006901419499900413,0.13979417501239277,-1.1096812585749456,-1.0275926151252082,-0.13094310784612692,0.0026205184923015225,-0.10534318174936548,0.8892879696046966,-1.0772015710837313,0.010859860875626726
HB_295_N,0.07107191501819873,0.12471051490356326,1.4215989401159024,0.8824663946919538,0.08973497675252695,-0.5799428573778277,0.1391469172994995,0.16484751397862568,-0.014677433926216133,-0.139332165979357,0.06541410170193616,0.6088319807510617,-0.9256840694168261,0.7578695090770798,0.45540048600273464,-0.029221125451048685,-0.1772264427262662,0.7590806044447405,-0.35616517435962525,0.15781922405639937,0.35995692249754846,1.6372176230403643,0.16115889433290334,-0.5609754698628724,0.2631093879731291,0.6637135472926906,0.3621508791517748,0.024490535137145716,0.7735574592143458,0.31531596280965907,0.31693328576880303,0.20101960796372384
HB_300_N,0.23698808312617653,0.29193626648290155,-0.3134764348030199,0.08422490993326746,0.3891754983841955,-0.30643870675668794,0.19271549407558805,0.7946196585943476,1.1164590587752736,-0.12025790830751781,0.09717319211406844,1.3502177553092056,-0.32221047791114454,1.3979923121076314,0.2963040378899471,0.5190143865295487,-0.21025422886845144,-0.3929487447150823,-1.083116634432874,0.4293892467097023,-0.26430801679388743,0.19334940746622173,0.18097408070305018,0.987774696531269,0.8808441838786483,1.3816835401788126,0.43125472099448187,0.08983423200120898,0.36283691550576286,-0.6244188226724278,0.267222358872361,1.3838040538146912
HB_311_N,-1.320127149758264,0.6933971376849041,0.19143196121120903,0.6269375331449554,-1.9288539307158161,1.644612755463591,1.5404801031422373,0.5415550616799706,-1.1814623732199294,-0.4198104893100284,-0.8681698794996521,1.0357016275953297,0.9647100643121133,0.7525421749015071,-0.09879837860670003,0.37587516861566184,1.2106974940413318,-0.29337776215326206,-0.6835346751077058,-0.5236829978960622,-0.7030138040499533,-0.9886556181507529,0.9613090366221262,0.60365483242388,-1.6743332915790028,-0.4277441203225097,0.5794899658427947,-2.3347237762553803,-0.5975501500369667,0.3857381057131038,-1.5970431840038382,-1.310422076969344
HB_324_N,-0.03677791926799869,0.32951996973732745,0.4496886163264864,0.8009742855561508,0.5786409202070113,-0.23624734984721585,0.060585053787041786,-0.46100400342734577,-0.22657998470608742,0.24809495255686223,0.07139853492591146,-1.14104276746643,-0.14417466739593837,0.1684654590489809,0.5514141635270358,1.5835390379789174,-0.2072423091678914,-1.467701553194876,-2.411512201800919,0.08501506308595103,-0.2988157313953714,0.21323415031328255,0.39825611589176524,-0.3194529543980782,0.5010371919737155,0.5816987464446032,-0.2974787590220776,-0.016840706716731126,0.023791229495228834,-0.15148435489334558,-0.01644899616375543,0.1529543632533287
HB_332_N,-0.11865752832723596,-0.46922525981306806,1.5879015804235155,1.4015450906246214,-1.6694500087610393,1.8215836739460463,0.0953452862399322,-0.10634382923448232,-0.801286401660568,0.07276219999005205,-0.2836035355248608,-1.5674484924435397,0.26395507837631943,-1.131435161003013,0.2533778654287689,1.183824168486492,0.22588593669815743,-0.5711326050000868,-0.2862899067686304,-0.03464439514881376,0.057744576059521324,-0.3156126684943219,0.0022557628584715652,-0.14991772077320104,0.29810253519488816,-1.1416396817293877,-0.12475151946781546,-0.22445819307644002,-2.763327999670401,0.3642344733148258,-0.9542869241290113,-0.08174957857385859
HB_340_N,-0.6447997194527834,-0.1533849897927245,2.1193955827385262,-0.8115343269273296,-0.9742121488253471,2.847109275185362,0.31594752572094637,0.15811832597766234,-0.9571411426499504,-0.12717449496570898,-0.8146425272185892,-2.007265925418447,0.9980443503689949,-0.5238875097786957,-0.5036440206291749,2.7603057512776865,0.32089331740443844,-1.3275425644387098,0.5464462187573031,-0.1678643357473602,-0.0517982716580025,-0.7916775952360974,0.3541939262196286,0.26378137036468874,-1.1044821386782213,-0.9474785470478578,-0.5796049012251612,-0.478322774705293,-1.9033160221869596,0.9306247086948657,-1.591955675614914,-0.18092855359654206
HB_365_N,-0.17227327120612693,0.37255781678664945,-0.2449931764181186,-0.03621865705060595,-0.39537547484863206,-0.5802115055245874,0.12367485949436126,-0.07053109756403854,-0.9848374090998566,-0.16349169318298454,-0.17051539308643862,-1.169110817081366,0.2836583408676028,-0.479748072370627,0.2683350200038208,1.2301139327691502,0.2615832946029049,-0.2879550417878745,-0.457563423416866,0.22330231919925417,-0.29614287614988155,-0.5051609857792594,0.13742136816352687,-0.1511021082966713,-0.2505366827540533,-0.08155998264633178,-0.3031761970866374,-0.5832858703902217,0.5897031910020686,-0.2517749297057802,-0.04742011347686866,0.09366258918351086
HB_396_N,-0.45674895535530163,-1.9022981457453196,0.8871696760667404,-3.3430519466704296,-0.5800072543258883,1.2870428710597097,-1.3291227944125885,0.19041965596808083,-3.0692957809268435,1.0459908373212345,-1.1353202534843754,-3.194414423356043,1.3427197741384305,-1.8149931073510914,0.4709974104263664,-0.09991749528771761,2.2999626696306623,-0.11780984393470682,0.664462824007385,0.07193093216064303,0.3780716623839559,-2.0940591035567677,-1.5301449660762059,0.12777074014490308,-0.9475682012725383,-1.8534266441256688,-3.303421187317795,-0.8358473935861594,-0.6306973532339812,0.787620997048222,-0.12063210374348081,-0.01310745147433946
HB_398_N,-0.9320220314185944,-0.7832497215347027,0.8780573167650519,-1.8604640753099368,-0.8820245473428333,0.4708308315913094,0.46497141710227535,0.23347323743147172,-1.03084557230906,-0.512536287588583,-1.2231245873369379,-1.9710377886817279,2.0427659387071846,-1.7673261308872523,0.25043450539495404,-1.9104429908758631,0.8345992058146566,2.0182520077557284,1.5305560447779178,-0.9840081950864334,0.9665542262605535,-2.2800327870335138,0.5479664750911527,0.17130142844075563,-0.4531006934969939,-2.153128910931695,-1.1560653445064843,-0.3615065991516761,-0.06950571572525374,0.704468166543288,-1.3490270760588223,-0.5680982910254443
HB_400_N,0.035145432802881627,-0.1104255827119744,0.31817308992642274,-0.6844075665085214,0.36102075551267154,-0.397055218403799,-0.11331195417480557,-0.5773973599591055,-0.5964188763296822,0.051558383111582506,-0.2317812097207226,0.10389420150318252,0.03929406650647768,0.2652369926546148,-0.3669243069482725,0.5943667404938422,-0.16910109380967717,-0.6013897714832521,-0.14051915521506314,0.34891934940996683,0.3473707136539489,-0.1584813285665023,-0.6705692713290303,-0.7242892100728436,-1.6417898900795707,-0.8913851626210547,-0.14979164916352944,0.17607889437086185,0.5161531202486237,-0.5474716890382535,-3.3641072516307418,0.49607218280422205
HB_403_N,-0.6730931868022864,0.187704328189316,1.524479907536261,0.0842132932994225,-0.5442876743402598,0.4443875067814712,0.33525794451234736,-0.13637167688989904,-1.7390693922242757,-0.3720607339609881,0.009375177037306575,0.15390444667183542,0.052478842111193885,0.4320886295855332,-0.19637177409195167,0.6648844010740744,1.3837591043247117,-0.6456921041210892,-0.4895090675638179,-0.4574772118520586,-0.11269661083617823,0.006821989221703398,0.3702894526591099,-0.3192169215226113,0.3243076724240901,-0.929799010786513,0.15721675907629462,0.06776899933926071,-0.7802413950121221,0.6891348397542665,-0.2737504087328772,-0.36652113917146495
HB_414_N,-0.8205350952456525,-0.8369316953919307,1.8012470920034758,-0.5654134607998504,-1.280466634930525,1.5878102878033498,0.1395650644389471,0.11184128409422522,-0.08619256628692173,-0.16190343465956678,0.12990496507635363,0.24698153919267898,0.6245603573464807,0.09682990517803175,-1.2593539625219767,0.13068172729813177,1.0358945250730407,-0.06648573287114903,0.2925194841041697,0.06456504097907717,0.8843259724306951,-0.5661770335941396,0.15147920168325288,-0.2954752590295511,-2.2309550214321887,-0.6981160796062125,-0.563243481024621,-0.0027854391279776374,-1.2306387322015286,-0.7439368884528728,0.2842533514574846,0.024035978531792485
HB_421_N,0.4131933283114211,-0.03086527507308095,-0.4765486884853286,0.22868344392118167,0.5633192168543548,-0.5443535921537084,-0.00247013201316665,0.19950237230506385,0.4916601651130217,-0.1035041832210329,1.5067817255377147,0.16732209964244177,-1.389736199505607,-0.08222654761226576,0.7883316190836033,0.2522095636846637,-0.6496380265167674,-0.09387558796950979,-0.17193903355731863,0.17400630990101956,0.6430727851158169,0.8194071663640611,0.06924580837923328,0.38898179672088856,1.4913585031280807,0.6456908780750524,1.2549118273616642,0.22170297543214496,1.1070727022957587,-0.27801377503605856,0.24274148922101887,0.7675168953479712
HB_423_N,-0.5305187643490411,0.31166788962823505,0.24239450750368355,0.33711474997095486,-0.14012467936591508,-0.1369671541317641,-0.1884667816484094,-0.04509633514142152,0.3029059159528493,-0.11482739095585241,-0.949649705218002,0.5526499394265613,-0.15484445751183393,0.4292061650379309,0.1252861324487696,0.27800300839138803,0.12186193941907256,1.6560754965375784,0.6343820250495678,-0.01008922141766531,0.5319147318362412,-0.6049450993576819,-0.06549006050850639,-0.3108706426305347,-0.07678350543917652,-1.1145750838403743,0.37980494124089204,-1.2721640175465745,-0.7399988893596624,-0.26635534560821067,-0.4151630156197793,-0.38909896220243784
HB_427_N,-0.018373035156235513,0.5174477415352375,0.7267004431546106,0.5186364150573192,0.9201200279485715,-0.45454535950761593,0.7126053993437788,-0.12863683229229722,0.2708922993418456,-0.8163123204643438,-0.022907789800997967,0.5107779743778277,1.0538750043874232,0.7351171291465898,0.01844634869693048,0.8321094126135623,-0.43620422591831093,1.5370474783046904,0.5809866643939244,-0.7539001013572642,0.4419513847749494,-1.3120111473113147,0.1320025066148172,-0.2062323870387166,0.607265769261821,-0.03266776753956636,-0.3677410939962975,-0.06269025937828612,0.19460108101078577,-0.15667878663035228,0.1425510686211615,0.0071558962964216755
HB_431_N,0.5313317868200821,0.2848298585238108,-0.32626016312665085,0.706315008552786,0.025816497210448215,-0.22508250612220415,0.07247294272110662,0.0497518917718335,-0.12050321543643587,-0.18246154012244362,-0.16765976664123833,1.2224064234619711,0.17575349771265222,0.6410235563153304,0.12952947257508318,0.29350480457016587,-0.5917943479601385,-0.28712459407611596,-1.1681767631690878,0.13808283698964266,-0.45999158569765514,0.0657651108919325,0.008732047650604358,-0.2714857514084422,-0.21382565417735888,-1.6256316602078524,0.5507801539892406,0.05231297658010737,0.4901719245048029,0.04487266246926064,-0.0676990638635883,-0.008324067444221327
HB_432_N,-1.423179037771104,-2.6237537363480867,1.1088822526091069,-1.199610622396756,-0.07790104074305086,1.1527212001317522,-0.5886639985574782,0.043421492424122896,-1.8708683242194726,0.31089250628136733,-0.32904989307179583,-2.7114192970376174,0.5084305901053918,-1.2260680323321898,-0.376269094745901,1.1078786696277105,0.9681156729995127,-0.4344799106417512,0.16903081879971932,-0.1955887184567527,0.566362126473534,-0.5478804741211275,-0.40881224502213204,0.0016031558833557343,-1.0961394174640526,-1.3795303155630552,-2.032725048560996,-0.9873907154551529,-1.6328885478423618,0.2890776225169931,-0.697030126044355,-0.6934516198949151
HB_433_N,-0.5180352831381133,-2.3794716647163447,1.7127727424282808,-1.6537031846856858,-2.252075083746801,0.9551455832110172,-0.6532925071331229,0.23322010271030214,-1.4430935521292951,0.46089108038195714,-0.8340991793961898,-2.6718049612381614,1.6916415769522888,-0.9538558295017225,0.3635122713667809,0.24296704820727497,0.5794158374411804,-0.20637288971881707,0.10937014514146087,-0.1325829100836617,0.6745842592140984,-0.6114585589222411,-0.3985830058987645,0.2563252910262508,-2.2133184466203026,-0.6216793311323165,-4.695243409970062,-0.5897794643367806,-0.8110894103100377,0.8520263828791375,-0.4968313123400185,-1.3088522887823608
HB_443_N,-0.7877393995021476,-1.1660048326182395,1.1245362788068505,-1.191903541493961,-1.1011142311659965,0.9403393695704533,-0.19340448642433772,0.241259651515194,-1.123793036767535,0.01086555158575258,-1.1307981702638923,-0.9746044302190137,2.2578045070993262,-0.872030595552214,-0.11442844606096801,-0.8749369584145367,0.8478350854801313,0.5099703277996454,0.43544392718848957,-0.49984721167353685,0.7504280404128066,-1.2499302882738816,-0.19615343856161532,0.05791955009156576,-1.647182586319554,-1.9747038253182174,-1.3282505255316504,-0.5926161068413234,-1.055768511672537,0.5461420928570447,-1.07910555761058,-0.4145212835028023
HB_446_N,0.1129797092604759,0.47437802153329267,-0.5501265611623197,0.3027306097934498,0.16948250185701988,-1.2945081605135802,-0.12472760046261958,-1.6142432890159844,0.014490861348247947,0.05977843166953931,0.10448765246709317,0.28278251331490734,-0.3999003361770781,0.5759864934108451,0.0772033889796323,0.46004301282560445,0.030975365317237442,-0.25136994482654057,-0.47321537400534863,-0.03500265620410101,-0.3193971336701434,0.24327163465906146,-0.002936483038577245,-2.069383096829969,0.540201052285871,-0.03508598454664367,0.5509964152500341,0.17978269039177106,1.6113833019221289,-0.38383851996528623,0.12327003991146952,-0.048703788904925015
HB_449_N,-0.8966208588627147,-1.1503786704425218,1.6272308934849342,-0.7542727090011379,-2.386492559032428,1.500646477377979,-0.32241628386945104,0.27363415312863465,-1.717492201270965,0.4297130153822681,-1.6247470942938635,-2.492202338991804,2.238060459337645,-2.3816808400201084,0.041568366853298705,0.2629990824234151,1.9868295827285627,-0.21794217357939924,-0.11831576724460935,-0.9152935424127148,0.04822320435861838,-0.8669078155701746,-0.0742611575285519,0.13107312013464348,0.1434252102554972,-1.5547032381539414,-1.9692220286900244,-0.9817417138893614,-1.260651420271431,1.4099443954681221,-1.3966269307817896,-0.6266145497378157
