patient_id,ELMO1|9844_SETD8|387893,LOC572558|572558_ITGA7|3679,PARK7|11315_EXOSC4|54512,ZBTB16|7704_MGC42105|167359,SPATA7|55812_C1orf56|54964,LAMB1|3912_C1orf56|54964,RBM8A|9939_CCDC46|201134,B3GALT6|126792_TPD52L1|7164,ELMO1|9844_FHOD1|29109,ETV5|2119_CP|1356,PNPLA7|375775_CACNG7|59284,ETV5|2119_FZD4|8322,ITGA7|3679_ATF5|22809,B3GALT6|126792_NKAIN1|79570,ZBTB16|7704_FLJ23569|503538,FLJ23569|503538_ITGA7|3679,PLEC1|5339_RCOR2|283248,ITGA7|3679_MGC42105|167359,USP4|7375_C1orf56|54964,FREM1|158326_C1orf56|54964,LAMB1|3912_SPATA7|55812,SPATA7|55812_MGC42105|167359,LOC389541|389541_CP|1356,SPATA7|55812_TOPORS|10210,C20orf160|140706_TPD52L1|7164,ETV5|2119_ATF5|22809
HB_162_N,0.23683240252601562,0.4236707225315984,0.29789409231658276,-0.5458957725343273,-0.3009792062032789,0.5028605032978929,-0.1280864584069214,-0.0880382220519721,0.5806727416589899,-0.48549768005746385,-0.15591823795021822,0.36595089276214793,0.26091638483686835,0.3916284893600108,0.5300087067111139,0.47824049165138255,0.1488922740623661,-0.3318185754485723,-1.3014229310781527,0.13162385618281675,-0.888497860076511,0.6279373622866861,0.8639924493967445,0.033890058467212436,0.7242984901267531,-0.6464590943508055
HB_166_N,0.7725803602719361,0.28813069149930204,1.4325923942073489,-0.4617188177300522,-1.071371032757612,-0.2596682073668425,-0.1853249378355955,1.1475231419355707,0.359488569208468,0.2578433231341739,-0.21551080677963164,-0.01966887121959755,0.014177332095295491,0.6262522462690678,0.6603415106903591,0.2797888387453833,0.6859736476495666,-0.45264741656254737,0.30371920988374057,-0.04548291526734554,-0.6484227731888436,0.3985420048426721,-1.5152444363429347,-0.2082832831296395,0.9335961928173528,-0.3149704925378098
HB_183_N,-0.40488526721081014,0.10165004863670596,0.19627099712123716,-0.06512314099214433,1.2123032619643699,1.1562918927070136,-0.10903899129545594,-0.6212386092826891,-0.30975836035952686,-1.4858148125846184,-0.001428494820744377,-0.6675252228034465,-0.2943466524260343,-0.4281888473669079,0.8255379254612419,0.5258678598172081,0.9581048086326314,-0.01947126076978811,1.1797142182039069,0.21332422961074943,0.7214319939297932,-0.06390509892983345,-1.0947265954909873,0.1619759172524751,-1.4415225358495274,0.2742219073376726
HB_206_N,-0.24310129272900025,-0.05868108720186971,0.7126441794862328,-0.41315740534179823,-0.2409265535317114,-0.6151081395602302,-0.7966738859647293,-0.7861027474049161,0.16459260828459807,-0.18458654991663528,-0.510017921216347,-0.7588065055734882,-0.2604887563930596,2.3406337064643257,-0.15773043571145015,-0.9326309826444873,-1.1175771166401625,-0.25783883077442826,-0.3455630341602482,-0.23720327583858294,3.3966351874567358,0.09958785985381584,-0.6141548028106374,-1.0464518160905762,-0.6461867991235978,0.04703688130963993
HB_215_N,-0.06741774911880821,-1.5710921929383546,0.2849102450766356,-0.43491517424061527,-0.622378400704731,-0.832370540920284,-1.4455692168567753,-1.0039872635153382,-0.3887643804734215,-0.2573193902877711,0.7012446078974441,-0.19758798520369644,-0.7615538236103404,0.30288665801255454,0.2529269876395741,-0.23089175879024287,-1.5729407307985117,-0.29874457108717956,-0.4120953544648172,-0.5342803414077317,1.1221749641465282,0.3123969288503574,-0.833407098637986,0.3212272847501744,-1.300681785891108,0.026617171037615475
HB_223_N,-0.09883965718986626,-1.617242790471151,0.10178277299267913,-0.24910404545833428,-0.45794323159485867,-0.4946953687146177,-0.32827891772757495,0.0659944468517952,-0.20616127243074941,0.1914797284263968,-0.07166274566515873,0.11808983261884796,0.3757512750968001,-0.05000099968676968,0.26028916211077596,-0.4501172897401019,0.3713023145302329,0.19181977522505006,-0.6457436482183109,-0.4016395184752859,0.17743637159079503,-0.3078403851342321,0.23056106304849386,-1.3763893206327635,-0.14130836505665142,-0.3029887913273392
HB_226_N,-0.19439486540679488,-2.2818386192224307,0.19491243852779108,1.2273233580647587,0.7901512014294276,0.533528322043267,0.01672679216316592,-0.6515226342045346,-0.15653242118951546,-1.3400054031741282,-0.5128317257291548,-0.8372646603688589,1.0057562014796448,-0.015905310777521737,-0.5465631931564834,-1.195438704970833,0.07512025636344197,1.9348899663324926,0.4895737248659192,0.31771882381132727,1.8826356873413013,-2.0755800638614432,1.0610220198636386,0.09082931170358491,-1.5874133557558334,-0.8309761677336225
HB_243_N,-0.5670574028244932,-0.9428270982485851,0.8830176728439247,2.346388948513864,-0.06610624272848316,-0.2850704320767615,-0.3473352311163989,-0.3694186023573406,-0.41471658802494316,-0.46522896513139844,-0.4503565193582663,-0.8840199894518824,-0.5895980806982762,1.812939620207196,-0.5710275798657529,-0.28585223955645017,-1.2754956371254056,1.0960751039453966,-0.17169774144881939,-0.1707003237535541,0.3608278945096176,-1.033603549576907,-0.9684052160506094,-0.11803060175952362,-0.5518453200276777,-0.006855483706283711
HB_247_N,-0.3433539668261099,-0.47963468592697506,0.10715376086890384,0.02575378151213578,0.03832724894716011,-0.11242054738796246,-0.05087631635829895,0.16491936697498924,-0.2476505384386862,1.3213892225199177,0.7404331498937188,-0.24779767132981484,-0.009646641235161749,-0.34251305033337653,0.30211799113193327,-0.08293442852997392,-0.9268461759651971,0.3331471022366864,-0.06379252941658255,0.004768610468701583,1.1410728806421573,-0.18384657773531654,1.42589537324462,0.03766233359625713,0.19546224363347428,-0.19897612016049157
HB_264_N,-0.10954849117449447,-0.25873568189176327,0.3795935652790401,0.4256247531728475,0.29717833405000177,0.16579988447039834,-0.05475620145975967,-1.0368284255448559,-0.23284652797393088,0.5381427875312325,-0.606753492989675,0.3599811777235029,1.0710465677944698,0.2540941277533242,-0.7851075264550124,-0.8392209273205201,0.08918247161031885,0.3809984301651534,0.6253468532683973,0.2959155311889242,0.34818862790267596,-0.19686675477045257,-0.3260881517939049,-0.831680742831538,-0.8769090042185101,-0.134555521192564
HB_295_N,0.04036663229015223,0.06760598246359786,-0.011071258323880121,-0.7299694142601841,1.0250001987572206,-0.10261219746651695,-0.0918388241400822,0.36879105764355957,-0.9624246870210303,-0.42031355043971586,0.2946102139918285,-0.06632746281967447,2.619440402660739,-0.3622986786859729,0.4709045292904003,0.07464169857713744,0.5735698486865373,-0.8704272205663831,-0.060344280458827025,0.19299941038740706,-0.5652696097943462,1.0360324653741824,0.042466549551585,0.13120290278801214,0.0859275537027681,-1.7926683692949823
HB_300_N,-0.4108231648766407,0.1466715967202373,-0.3193051899098056,-0.6614874221540911,-0.24600183493894023,-0.12359211596489478,-0.21950336725935612,0.09015452889515402,-0.4721485474807755,-0.3673157803748494,-0.06317488465639773,0.2696956782100377,0.18151380200965544,-0.41379095369687324,0.7435122165895274,0.10903998977865649,0.17280697298358946,-0.2018311889030018,0.2542146445187743,0.7944910164172758,-0.7647237443334584,0.7154351130233051,0.10421934722666294,0.28088043260844486,-0.016095225134435922,-0.3452684881666124
HB_311_N,-0.17889941857344077,0.1854726019905497,0.7101904894254141,-0.756810782762447,0.27131376387488576,0.3456059218760504,-0.9852015510542372,-0.6198919588416,-0.1789580320807478,-0.47585068663976293,0.23157588627048084,-1.150738749439477,0.23373816829580354,0.5441401253230295,-0.0497761057136829,0.07053373012273721,-0.9361758646787569,-0.5201574312525054,0.6252092223049723,0.5324431102854134,0.2067577257725378,0.6742047517867675,-0.16232682351319624,-0.0412112102878404,-0.6216820044016161,-0.4569444469924971
HB_324_N,-0.2184725445028788,0.27922851098678125,0.035689785832898585,1.2837527593834477,0.004260756117783281,-0.1927257405760047,-0.07528866952704096,0.5630437288215953,-0.2554339177455054,0.14789852001247883,-0.35987713503979446,-0.10698697647693214,0.18767286689870624,-0.5129638228840535,1.4334651842895967,0.396391700746142,0.03185518996474342,-0.25731056702120514,-0.05131029907138103,-0.015744342419945736,-0.7332352383264976,0.47919539420299356,0.08987540484498217,-0.14836887632174428,0.6687835873553074,-0.3150353451429465
HB_332_N,0.1250404917507732,-1.2335535279015597,0.045582368862153014,2.922927019750304,0.4211800323321533,0.6723988905590621,0.4069101495225836,-0.6722715546862341,0.09465442753379737,-0.9025805567698243,-0.44326670340392704,-1.262081388198854,0.5677886003405459,0.20223176688713687,-0.8831102895618204,-0.7606667441059516,-1.2393591989420525,2.1434506913415734,0.10569547482673079,0.6983235787558394,0.3862528367126167,-1.0100316214580167,-0.19842819360340155,-0.20715642691798522,-0.9162745849201724,-0.6335781839741531
HB_340_N,-0.6742346199732272,-2.0623946711153835,0.004817439366568559,2.9464077340217414,0.7346603140951866,1.1970454138335211,-0.3379060076694137,-0.33349759611126367,-0.20443865313205206,-2.1336344807209082,-0.28713907239872755,-2.07628913422096,-0.4978317641236657,0.14632969315348604,-1.4431477890066267,-1.4739068493607783,-0.9465351063705375,2.686276353442008,0.5289419804899328,0.8736695953031683,2.6609744803595614,-2.6293982203208497,-0.5772822424583699,-0.7430555135374459,-0.02754468333104429,0.3900688347374199
HB_365_N,-0.716346809163811,-0.11573399018180845,0.3926625193459083,0.2819374150966652,0.3790262113534958,0.19979040942146475,0.32605768611462954,0.056817138624067696,0.13338865864796995,-2.039011838555118,0.11190410910109172,-1.0673200525816715,0.36525107798364187,-0.18790233602412984,0.43074310409764466,0.2494143538404703,-0.05065645432728325,-0.0691824000276089,0.02047856235209388,0.2515990781048428,2.784388281100854,-1.6805658604928937,0.1418170935339273,1.521282663706321,0.013875353443553897,-1.0818437614290577
HB_396_N,-0.11810613447239486,-1.479976560139322,0.1132344565332927,3.7413546071121377,-0.018609893179686,-0.36797218353744493,-0.9572008142494449,-1.1730073384092232,0.7200342808192539,0.43420523592952504,-0.3534865921924991,0.09755215603208212,-0.10436952584463863,2.8985759409210083,-1.0576957891176058,-1.1339711643378911,-2.1017914599722354,3.400157062840897,-0.2974828107638593,-0.23010153924291563,-0.3057906571411004,-0.11078559613884277,-0.5225063580054492,-0.21472405518156154,-1.3185013580569727,-0.3708529032802333
HB_398_N,-0.17049380712441997,-1.8732698097427498,0.6360439372359341,2.1348858335674636,-0.24541907026785706,-0.5046901977634622,-0.45243823515483456,-1.729093252470686,-0.19730517862452357,-0.3085044530298654,-0.03143414304269645,-0.9150161382179866,0.3329845694255884,1.0419987592056603,-0.8716071294904962,-0.8272781824156752,-0.5919819588186161,1.6926636117232134,-0.25750663771531357,-0.23654097480963884,1.6809706681883791,-1.7437166492318235,-0.21172364575507077,-0.5253189880480712,-0.9613781762278316,-0.4065590490538543
HB_400_N,-0.5175272333107709,-0.5896386059369425,-0.20951649963368585,0.36046861904852373,1.2446234958871158,0.6716349118984748,0.4692446098717303,0.44501927776643296,-0.2093876613695996,-1.515609303685402,-0.3354628034149102,-0.11105001669117008,0.17646220579813254,-0.4134584043250698,0.5450956554863864,0.29339570695563116,-1.508436931324712,0.07290540355215341,0.11977969744233605,0.7377760227145136,0.35520977328355596,-0.22156028878113826,-0.4407763377679769,-0.11208956833009479,-0.06770526529975832,-0.3118108695394367
HB_403_N,-0.1453393613541944,-0.3755248727627858,-0.05292477531403397,0.08464357355936225,0.3768888150417167,0.33826218546205333,-0.23283980996167628,-0.7751295732589994,0.185288439629409,-0.8515134727320668,-0.9731939155161065,0.11355348456699739,1.2003339793015937,0.8333432463257707,-1.1990494436413468,-0.5693064073150652,-0.2961926219108611,-0.12089254166806951,0.2902862206674152,0.5596702556185128,0.7195554329809459,0.12249366821802182,0.12540679615460876,-0.029465699525040148,-0.611172983483136,-1.1907344645072642
HB_414_N,-1.1003146264538477,-1.3806429754447769,0.7177462471038334,0.3632302935845352,1.3394936494634369,2.2991052169248265,-0.09149113130278537,-0.8791016617689186,-0.326118233397029,-1.6263124040224515,-1.1052839290709524,-0.8408538079200717,0.24273369439318856,-0.40866052518874635,-0.3263504800086027,-0.3481793750793795,-0.5480670378944058,0.22553803689228785,0.9567248561228133,1.8329364997825282,1.0365904782517585,-0.253321248766868,-1.244927224945981,-0.008626994682364688,-0.7387766429928976,-0.40720682608492836
HB_421_N,0.11891725601269316,0.32478079696343326,-0.4581057106890053,-0.412343724500837,0.10547236151183502,-0.13469519678616343,0.6402035618110253,-0.004050004408854371,-0.0715924075349525,0.6094386879689886,0.19288414432181192,0.4056482393297978,0.202277993520316,-1.011563433987954,0.5913806275594466,0.3216289156811921,0.7094608995742981,-0.4461330758853393,-0.05269712658528289,0.0860022246616723,-0.3202658333636637,-0.2310288320569127,0.554990853005779,1.3912099215686462,0.13152875558649985,-0.48981683860900604
HB_423_N,0.1268562771885859,-0.4720411652872299,0.12226178589166072,-0.4627008317325306,0.4762743494921445,1.4556275637217728,-0.9060405751094438,-0.7115304700410882,-0.21562507271638473,-0.7790919041869562,-0.31061141953487026,-0.6344015757146418,0.15364040698208725,1.0600503047369305,-0.3145104785679897,-0.7219230834841894,-0.7597150127263697,-0.3670561329398099,1.1558975401002334,0.4308704063383724,0.27198499803175424,0.41963625478779554,-0.2110567713022613,-0.9910287995196928,-1.0199697009333746,-0.28630515438746557
HB_427_N,-0.16399037807704214,-0.11913854021811827,0.6955578944127858,0.4550936460180453,-0.18743663197341354,-0.28826425088274393,-0.1031345318986207,-0.1782381772343379,-0.34584812472901455,-0.4629353669146984,-0.05076978516569546,0.06080084477675324,0.46126831581878625,-0.45120065148616945,0.47641250685709574,0.29065970040984496,-1.5946311831724373,-0.16980406816491167,-0.4105389261938848,-0.17094183950908587,-0.2968985154443736,-0.014166092402209248,0.1803699635030028,0.3354191389683017,-0.4823647815167997,-0.7382471648170602
HB_431_N,0.6872604728926744,0.11669010613407917,0.18725172523622816,-0.8093455104571923,-0.5251395513013026,-0.26070159372215307,-2.897737835892024,-1.0313418080098333,-1.0854359889337206,-0.10879449316653157,0.26965409026334397,-0.20714528719702668,-1.7080794124369931,0.5582851939699202,-0.09476277203312353,-0.2941297793179935,0.21061914176020508,-0.6951307543843909,-0.419018999039013,-0.31876010447240277,-0.6701501684087063,0.2499297701898668,-1.3796469686398176,0.12758942505624804,-0.7049085236276166,0.31116623012819944
HB_432_N,-0.21027181011443086,-0.6188438604551758,0.5676623262201533,4.058418746083487,0.5987509884516059,0.2306019016923327,-0.7396786767949804,-1.291067318475892,-0.2882912592863476,-0.5236407411185469,-0.13244642584859714,-0.8311935407515758,0.4869237996535388,1.0639323835369106,-1.155291999304097,-0.3864956843548326,0.09568560277685004,1.4635854214860071,0.40923518892606775,0.0814009741085241,2.1392502124306363,-4.477611974777542,1.2191528749473406,-0.9092902479867941,-0.72539984100936306,-0.5460374943635344
HB_433_N,-0.19166710141089943,-0.34161336584540386,0.09412670742588973,2.0549702337631013,0.18698124479536954,0.3310957978866142,-0.7694681629029962,-0.7958885852420985,-0.25953750511419554,0.20900362183911858,-0.31377602060798443,-0.0341786899213749,-0.33448163064249814,0.2699296990697069,-0.3296163036111162,-0.37360620956772267,-0.6673854094459803,1.5460072186318896,0.708499259478793,0.38650035455583404,-0.14946311611491378,-0.7077197192614191,-0.28465643826692394,-0.32336033859925856,-1.265895715026733,-0.3259351860304482
HB_443_N,-0.6760554541055267,-1.3189662142911986,0.5755153412599365,2.2345945610212516,0.4915898317148177,1.6253307271897064,-0.5163414277239541,-0.9838729879063013,0.014621764714219521,-1.3358836224336517,-0.03848194691207025,-1.149697334310276,-0.10088485447096118,1.917263557915189,-0.7858674621500384,-0.4145502931571891,-0.2838751876889731,1.0708616889366847,0.5452731128193276,1.3413858665468776,0.4048119415842151,-0.39145636258177524,-1.594865778313614,-0.630209432960015,-0.8762344842759755,-0.0017139789697240163
HB_446_N,-0.2530826801766865,1.0279411805165326,0.19014204419792644,-0.38660310488121696,0.08689231812729807,-0.13580078490156824,-0.07844583258949082,0.18559151088493192,-0.1887402725984883,0.13640960411732048,-0.2947819944325371,0.028041555768822977,0.9468960149359946,-0.24605972306130264,0.6349213603535038,0.23869034023378805,0.23283039941203415,-0.6773058334089374,-0.04068745381570585,0.05413932894958672,-0.5643466920675919,0.2823114902014646,0.8070124582156448,-0.02209694441128447,0.4542421881454133,-0.41985397336584807
HB_449_N,-0.5903216233497327,-0.43789197150028547,0.31841978385977315,1.7079544764043992,1.4954280827856037,1.8681151007708523,-1.21952097819934,-0.8485970114866075,0.17443599284510855,-2.613455159530119,0.8480825544961305,-0.6834408424957149,-0.3990388842941503,1.1050958633298873,-3.4820247129679545,-1.1472850562137542,-0.7059626555890777,0.3934207754396889,1.1377249012403032,2.237890692870806,1.4134362316831341,-2.054618613321054,-1.6252912877046761,-1.9302059368754505,-0.8629065844192753,1.4179849914815035
HB_450_N,-1.4332363425013783,0.06322730003110351,0.3732747455272033,1.035621779536894,-0.28557892966427967,-0.4464014075245695,0.37375375913597386,-0.14310301577415402,-1.2230671087712226,-0.8177552889676034,-0.5856538865755311,-1.608447502969253,0.16668604246393087,1.3687562955978692,-1.2650905205816556,0.14624297004860592,-1.9528348371423998,-0.2739093426279524,-0.4570271214631951,-0.015416850780405847,0.7338974510109824,-1.3219825683142,-1.2261843675460815,1.0492615009903021,-0.14735450619897633,-0.13034107031880215
HB_453_N,-0.7895079554337894,-6.8133291671567475,1.1749377206426574,1.4728541011006075,1.4000199441902872,1.296377344001845,-0.4199642842397484,-1.5026315193524147,-0.4146429534805646,-1.5069228302992967,-0.9262594448633732,-1.4660683044544291,0.5712436360129615,0.8961762822993368,-0.49898329165435545,-1.595093584726278,-0.7077222555306756,3.125008178030555,0.35517293010696976,1.3812935885126472,2.936139243442135,-2.9104012755094093,-1.9243534895165095,0.8631070591714911,-0.30200953212690845,-0.521801577706376
HB_462_N,-0.3376541973026636,-0.4053438195607146,0.9210535022642165,1.7243430271822129,2.6595263077776785,2.7140944549637576,-0.9424975939055222,-0.483883255395909,-0.1180113013979359,0.23727352513241545,-0.3806423658803401,0.0035619303026665416,0.05787361603017935,1.7998119467363018,-2.146210648849838,-1.098898612575989,-0.23334240699870473,0.7596029580744973,2.2076608890215557,2.0660833392071325,2.0529795080112456,-2.136359528506427,-0.10085586119127439,-0.9745835843395267,-0.23029005138817774,-0.33799766875786513
HB_464_N,-0.24018877151867235,0.24507555871683745,0.2403383505235933,-0.5678594090494673,-0.24391176795949934,-0.4320673211190984,-0.7551759216639629,-1.282427502672886,-0.2792561697291354,-0.8721110305791232,-0.17889139960907685,-0.42572267479058995,1.2991913066491212,-0.4997233143567267,0.07617782138345972,-0.5539791998931369,0.5487227903978467,-0.522362484163066,-0.21917606494397537,0.032890751737245684,0.5584614355776607,0.5688243974328671,-0.24728776739403424,-0.9171038363778053,-1.2598113227563987,-1.255603877886008
HB_468_N,-1.1760814498168823,-0.5937359880029403,0.6039998749633069,0.12215525010298597,0.7803307357347302,0.9323110969280854,-0.609072883665502,-0.6048102477714608,-0.6951853373222681,-0.4544257520907992,-0.520631149670171,-0.4080092930185469,-0.032287434371711055,0.7358327963488193,-0.5863852233847734,-0.9783051037196954,-1.524248997636302,0.2877186676392528,0.9115773942597644,0.12175166454179004,0.9526330332729743,-0.9031453779301596,-2.374390275648665,-0.16217211117454453,-0.48648603560686987,-0.22025358295622105
HB_472_N,-1.1123260535741235,-1.1743004184630534,0.4634187986077549,2.6993454288060583,0.8801900804922933,2.105393497844707,-0.13347051066162743,-0.30144158498475643,-0.727628584682472,-0.5996620768257024,-0.8399022057688084,-2.7258619035686413,1.5557806631255118,0.2989552336063655,-1.5968111553709061,-1.236901444743286,0.3984782591180909,1.9072796768641418,1.7955905077501007,1.0330444684879734,0.7558467858868891,-1.493336665490557,-0.4195458915523518,-0.11218005161884106,-0.22393395104437872,-2.5270899607881843
HB_475_N,-0.8096742950294851,-1.6674428133243002,0.2248873742796254,1.4867756726856274,0.58694494025392,1.8098614297799398,-1.2502107586352689,-0.6021665149198998,0.20634460799044715,-0.18305401774354546,-0.08937349084419904,-0.2784080482358514,-1.1279546699647953,0.6411451958329473,-1.1413244568835381,-1.4964168741553527,-2.5992726722251422,1.7121624201552608,1.4229671500631633,1.4469043258539103,-0.04400300106052504,-0.36605789164635266,-1.5570536866568732,-0.407099430183291,-0.601910463960512,-0.020721300207062112
HB_476_N,-0.8873582535727162,0.22438594111010782,-0.7529391497900428,-0.7198734415915532,-0.21602266753990265,-0.3911599363740996,-0.5852319261819954,0.03150536927061099,-0.22574813957753764,0.12674116865930418,-1.4410335918775188,0.057077132061689045,0.2127191457520354,-0.0940769545194969,0.8472217789267974,0.14584577123259826,0.49753552176316,-0.27348802133649025,-0.6199580804215211,-0.5191674332414412,-0.4435680025613217,0.053240923667822106,0.1977314306609481,-1.1819077512666267,-0.10417437196811961,-0.26983774562892554
HB_480_N,1.1415724154409066,-0.6511770848929155,1.2071343011914952,-0.27074766948797485,-0.40241367954350277,-0.27555993448379656,-0.07348175429710277,0.6237487372053987,-0.5028730759609799,0.8676319628782965,-0.283276094020301,0.9866614093696705,0.38812754241333924,-0.37539380281575435,0.46303553452751667,1.4266583581768317,0.2527568310434423,-2.4750944405510764,0.38299543896193883,-0.16136873461962387,-0.3949291987646809,3.1907005942560023,0.771095100946134,0.7605000045148712,-2.032022594613686,-0.1638431534887826
HB_485_N,-0.04758609486671074,-3.959250549917692,-0.2618960586285903,2.3913618102053307,0.769118700828805,0.9892802698434612,-0.48667945268452967,-0.795522076338358,-0.3843162757621313,0.48341213142362416,-0.7726981652623032,0.21874573121761137,-1.0003414192695346,2.580579800140403,-1.3763542835752964,-1.3412990956753836,-0.8419133663817066,2.076191945002472,1.0054214867498845,0.8210130815534588,2.19005176434591,-1.5327941308333966,-0.9244428246241889,0.5814024529135022,-0.2889262030987613,-0.45426708551228007
