patient_id,LOC729255|729255_NEUROG2|63973,LOC150935|150935_ALG10|84920,LOC729255|729255_HPS3|84343,TNRC6A|27327_HK2|3099,IDH1|3417_ALG10|84920,TNRC6A|27327_CCNI|10983,TNRC6A|27327_LOC643454|643454,IDH1|3417_THRSP|7069,LOC729255|729255_DFFB|1677,CHRM2|1129_THRSP|7069,TNRC6A|27327_LOC440799|440799,LOC729255|729255_ANGPTL4|51129,LOC729255|729255_FAS|355,ZNF781|163115_SLC27A1|376497,TNRC6A|27327_ANKRD30B|374860,LOC729255|729255_FAM86A|196483,LOC729255|729255_TPM3|7170,TNRC6A|27327_DHX30|22907,"TNRC6A|27327_LOC729082,KRTAP4-7|729082",TNRC6A|27327_SLFN12|55106,LOC150935|150935_LAMA5|3911,TNRC6A|27327_FAM86A|196483,LOC729255|729255_PIAS4|51588,CALB2|794_HK2|3099,"CALB2|794_LOC441666,LOC283027|441666",LOH12CR1|118426_FAS|355,LOC729255|729255_LOC283508|283508,TNRC6A|27327_TRIM38|10475,FAM116A|201627_ALG10|84920,UGCGL1|56886_DFFB|1677,SPG21|51324_FAS|355,TNRC6A|27327_PROK2|60675,IKBKE|9641_THRSP|7069,LOC150935|150935_THRSP|7069,LOC729255|729255_CHRFAM7A|89832,GEMIN6|79833_POLE|5426,ADPRH|141_THRSP|7069,FAM116A|201627_SDC4|6385
HB_162_N,0.5103091800371125,0.12010229759038676,1.0519327171753217,-0.12458814665727551,0.07972116156332952,0.48612960942521,-0.4805865826918755,0.19005100948784023,-0.08678284280082653,-0.26642431633933417,0.39241531797400964,0.10059721811747682,-0.34256187896537416,1.0406740065393913,0.004192308941286806,0.2571409649777643,0.49998192402628044,-0.41871565972323616,0.18137665974456652,-0.10560953369454232,0.28978002859353286,0.39748158172848214,1.2849411827855162,0.14388360246521617,0.2119286558100429,0.7992856967474361,0.7545067014698369,0.27638190870180007,-0.19087722771112234,-0.19569709422418546,0.25506439180179064,-0.1567647971813731,0.15679433964074893,0.24970816386445277,0.9906664240750028,-0.17884880714488988,-0.3499450593392827,0.44190638794453274
HB_166_N,-0.5948668629295963,-2.5477596778535196,0.24829598310175408,0.43305635286621985,-0.39499442367078136,0.5067100148612369,0.7024836954863446,0.20204641783838265,0.35108532498123707,-0.10486322632513177,0.5926143457296228,0.16713659921836746,0.2908561373784144,0.31018453252609124,0.2780896733054493,-0.534861262346951,0.49411491777251487,-0.12467119797644949,-0.3737681354133387,-0.38596184522491933,0.3674037665776885,0.36560336838869895,0.7411572332977981,0.6916471713371862,-0.1546102202036507,1.7500733818769016,-0.46425361955514555,0.11144376636280738,-3.5166017392566977,0.09215225200194319,-0.4331118534720357,0.43540869682980754,0.22784304509595413,0.2660309169977039,0.3100502576769674,-0.5426677450328257,-0.20372768418314963,-1.4560382534357306
HB_183_N,0.309077645483678,0.03767254900922611,-0.8185403319802276,0.20014280223107608,0.6274374187511075,-0.26120075176356505,0.8816953156056424,0.8195044141073705,-1.623392755585534,-1.0011350355250046,-0.23041388279491004,-0.8976628713368089,-1.0661055087959528,0.05500406804022042,-0.36289213295511724,1.067880034423372,-0.23456494424055596,0.6232263240498632,-0.3786504636262478,-0.055680796509507545,0.04572419879422344,-0.5962240998382736,0.3744734811071091,0.522264358501893,0.36805226136919167,0.3188385532204435,0.762512428674262,-0.25577979191403627,0.057764718315016485,-0.20329786206763983,-0.7099336501845961,0.17720970014793166,-0.04344634839553679,0.09949405175502773,-0.6021603622536139,0.21177653244125272,0.19502554968277297,0.05898946002839728
HB_206_N,3.640888419318965,1.3291386733650976,-3.0499150202822762,0.3354281588844045,2.475006093205508,-0.0934370584560534,0.26603800453815785,1.269124190079293,-1.7060350584917785,-0.5162365245141686,-0.36445240725121936,-1.2885296859430861,-2.870946220210521,1.5146319021489683,-0.11863097883564547,2.9076946768674614,-3.5227600737340983,0.14588892715079502,-0.37646082701886585,0.11067703733252521,0.7917590953794712,-0.28883340780168637,-4.838538247651953,1.9628537286939272,1.3847254140778273,2.0779816711408823,1.8408911314089915,-0.282273939549485,1.1631677305384167,1.119817274967819,-0.5649855168086667,0.30453445099066867,1.3339060378388812,0.6437633743746307,-1.4912866133668319,-0.036331427312080264,-0.542609318541054,-0.025853485643195877
HB_215_N,1.4061118669356354,0.5999778331801563,-1.0002356636998257,-0.11294807899933502,0.5337499344002764,0.05064424883886343,0.08123451109431092,0.647861563898805,-1.9409051143105098,-1.4436204214270665,-0.034720597799037446,-0.3118512913611473,-0.4941514087215615,0.5107698469148123,0.0602038949386714,0.4731449600862199,-1.2230585397654588,-0.09041633015591771,-0.12269409254014521,-0.06318833523152405,0.17488772960523358,-0.023667058262127783,-1.893976958003673,0.21899541548570609,0.5266262750328442,0.27001855110899287,0.7886769123281377,-0.034410658592923124,0.40386940156108136,1.3029343123333619,-0.6970171649589822,0.06674485578539938,2.555073027945516,0.6748045711577483,-1.1826994950447425,0.17102035977935828,-0.8137704272626538,0.07478749487624842
HB_223_N,-0.021914425020276445,0.8311106244601427,0.13097054288359208,0.07537617071873232,1.8736639788640153,-0.019604020037303424,-0.29900242446521186,-0.022868518648301136,0.36654436235780985,0.14057821842946439,-0.3014715644828596,0.08134966839307047,0.8261263725414055,0.5120749659060759,0.030025194684782056,-0.609399387539816,0.006589336941951857,0.4872666910538623,-0.029348431783025354,0.0679256652774381,0.48498723099203167,-0.040659542259201736,0.4218152809977034,0.1656356916473631,0.3107105994307367,-0.6814027798677981,0.05968934365458539,-0.4864518427736269,0.674398034872965,-0.515294023174918,1.042373969072256,0.45166589156838743,-0.16001520176411274,-0.08019858713819521,0.9727254715743575,-0.015604150133000268,0.42707640961300825,-0.19266831822109687
HB_226_N,2.9708106335743523,0.7764192216763596,-2.002006979542557,-0.062481581485602934,1.200512516963841,0.3546870561000075,-0.19571612429542898,0.8032507259598732,0.10014512347594248,-0.4261144999813219,-0.3077360468271954,-0.9723452090654726,-0.9564399171783239,0.895176918524656,-0.17664671864044817,1.8316084805210964,-1.0886043759033321,0.15516457340931725,-0.3366534735420801,0.09976276603494093,0.1294936767628059,-0.4092434048256308,-0.9692919341931285,0.20393584731096495,0.5149413470235062,0.45698680203835035,1.1746363340603037,-0.16649420886326247,-0.0038683933209714342,-0.2611007567484192,-0.02219699664565359,0.44220236234675964,0.3036822803780425,0.47408707787585136,-0.06861371435948552,-0.3220508130847726,-1.2840356086002997,0.2433311645823059
HB_243_N,0.5290377699516571,0.9415950383733391,-0.8499722579667665,-0.1354296586247456,0.6322080741130414,0.07761723106963282,0.017893430216048542,2.1339728119449743,0.46888841762752015,-5.42536642477187,0.011180226376952077,-0.6204536458681068,0.28275362428829576,1.8046439568564887,0.10752273008729779,1.466004396750642,-0.35226362564738317,-0.1219310964197475,-0.04429944151732949,-0.1032157488878118,0.3500237158602113,0.03619069943111707,-1.5499886269108454,-1.4679831827731504,-0.09690172649215838,-2.3209438611126334e-4,1.8888627091476045,-0.01166939656939006,1.1119776537714716,-0.4150941911577369,0.08708742268802085,0.01484590999654973,2.847587769367827,3.419356815572715,0.26074742444268506,-0.11656507481901181,-4.4727377680442055,-1.0973258784138127
HB_247_N,-1.0678846863059133,0.3067208592226836,-0.9365813371362519,0.23636113539958886,-0.1468579347746719,-0.2899106695929282,0.29025835897378716,-0.1673837036382598,-0.013315865432048647,-0.007724935718310368,-0.23059136281457443,-0.3510225725175321,-0.3046698126018306,-0.14306656569651025,-0.15461966219012635,0.27765860599509773,-0.6390965923825462,0.14642604215764582,-0.42110632132892534,0.19141029111199642,0.3031689655107428,-0.294993745251969,-0.1215927913027414,0.06673780881335888,0.2649389530063888,0.3270782326948091,0.2653071970863937,-0.4230749462023643,-0.16240309503741124,-0.12604850904366066,-0.2853922992862696,0.37939856457389054,-1.2489508315805253,0.5647923664556629,-0.13312891462688,-0.42854268127195044,-0.5945621816376194,0.37798772065448427
HB_264_N,2.019809221334134,1.3280423317331622,-1.3444342270149516,-0.13304876460996165,1.7843707534255198,0.08840885673257413,0.018214018357240236,0.8105182738288381,-1.2889225948343028,-0.5673930243230901,0.008989917980641115,-1.396717055836975,-2.30217346506589,-0.1552636824517561,0.12335060339419711,0.4521347670770614,-1.591004395533497,-0.11774672859483382,-0.04885375358621345,-0.10789305116147929,0.48801094694956826,0.00932814569782053,-1.5562830147241606,0.2974840340329433,0.49044964297569715,1.1568104194084303,2.2511390381070737,0.0038860764648419584,1.509912682910961,-1.3036649657348673,-1.6352160883873774,0.012789820699310844,0.8221641769976499,0.5306605750974178,-0.5805274751503389,1.9190553046485268,-0.7515631272924127,-1.301513448663618
HB_295_N,-0.4260189021312844,-0.33721922748382305,-0.34472010598670944,-1.2083274818205887,0.03669106156139635,1.147016398671731,-0.8946757398130025,0.14312114888348296,0.0015918594931914587,-0.07050682254111537,0.5197421367619832,0.07424546566075733,1.2722295463006152,0.9159498284944709,0.2106344268912462,0.25857877105192395,-0.11983432003738341,-1.255266359877273,0.4642781859217804,-0.39047494378856906,0.29062611654002096,-1.1346487706242272,-0.6646269914102978,-0.10067670919414667,0.3872337530367262,-1.115762111904778,-1.0650914379563527,-0.24302715245328166,-0.13130552708441293,0.1271093123077629,-1.7167144146142879,-0.8961132467964836,0.1352442187886875,-0.18175467521081973,-1.5913580724902914,-0.05657408172852994,-0.07364049359414421,0.35084266803942465
HB_300_N,-0.819627239647972,-0.5795789592770527,-0.12938700694767225,-0.11634002690366842,-0.16654678007896992,0.093983814653567,0.21633262584675889,0.36623227555876414,0.17510682956835055,-0.6895137403718343,0.056700889937862944,0.3368592106725668,-0.08730213357487325,0.05716016228864067,0.1490009449820852,-0.26611289333036714,0.761258588252544,-0.11856020462256689,-0.05436608548912875,-0.286298990362497,0.7175249500117944,-0.15225830670308313,0.8170826281984562,0.14453480963464405,0.24425777480726957,1.1018326027163896,0.09675457251811544,-0.19378252042529145,-0.8536573096360605,0.21929769935898763,0.022285285639594123,-0.030753269998048137,1.000257646741217,0.5188295494400198,0.5505925706050366,0.0762164403546524,-0.6581187795946054,0.5918618975623573
HB_311_N,2.569423198743064,0.5018655824947326,-3.4150573258286565,0.27194506629355253,0.236683189339757,-0.8204412288301175,0.7564705498733748,0.28847382130162874,-3.265906444766592,-3.1307888184180928,-0.29944624021595745,-2.911806505249861,-2.1205057397356915,-0.1290840424806951,-0.4737474204808537,2.0785628039802506,-1.7080395846405845,0.33447577330480677,-8.82718084390528,0.31420133620838797,0.40492364675476883,-0.5229354309037207,-4.5470803930452846,0.52822508431713,0.35843046318151434,0.35374586390814217,2.7868793374847747,-0.5148024221724372,1.4942519728414423,-0.071907705293317,-1.9601463019234737,0.6721324397639684,-0.5603518937457497,0.41119045430291995,-2.120017270786691,2.077823276746875,-0.1921177490016773,-1.2431385069063823
HB_324_N,-0.6664869279408862,0.13306616247166123,0.014613668936084156,-0.1577756485657604,0.5241687444190224,0.01972421349708954,-0.030335236801194047,0.28316795893404834,0.7287713651100179,0.07232846762986206,0.1910888768839445,-0.10019893022266609,1.0109971171222327,0.34136346350705987,-0.3244907720175736,-0.21589356233752557,0.21885898446317004,-0.46184622534620107,-0.14459208917950628,-0.1811578471825648,-0.045960020895123736,-0.16430953174821364,-0.44816339552123907,-0.03171825166884881,0.6986587315305842,-0.6214607199464333,-0.20380047642165738,-0.07785486956823472,-0.3021356259483489,-0.39490669709935644,0.5927521058916164,0.30600828850301054,0.2823087886981761,0.05450730212020418,0.31342701476027707,0.03999890359955013,-0.19806718819433636,0.2546840745125561
HB_332_N,-0.21011318997078265,0.5079679754914596,-0.583403107882276,0.07650756320291566,0.9885144574200287,-0.44433365592320817,1.162313107714604,1.6462035840108074,-3.0612952465841854,-2.6147428388825817,-0.3495902829941586,-2.1748380637229965,-0.7300782725725155,0.3360647272966052,-0.7174826526015035,1.265719602064632,0.15573868017359482,0.7485546025807945,-0.1775738779909394,-0.05340539274291421,0.2719311551088956,-0.8673065658048652,0.45680476989861873,0.24663781502156332,0.41030434558820306,0.9255951837581499,0.8409477612168763,-1.2611319382283006,0.75293334830554,0.3563173775764752,-0.6063135252956379,0.2630295497677251,1.5383608694646929,0.8941348846336666,-0.8292497266673436,-0.11629351676687816,-3.9082608281319353,-1.8131601545204818
HB_340_N,2.547144912474522,1.2937165430556075,-1.679182342896305,-0.010377631713073,1.7438099787407295,0.026168205709130813,0.18543943921397038,1.0196916534264633,-2.8705764464571475,-0.7148824958940462,-0.11475059359160282,-4.197114883441538,-1.8025455179961507,0.684191917937041,-0.10876313582163277,2.0301353951400674,-1.3326071513581814,-0.01673492034554375,-0.3884363417971032,0.018125481146880233,0.776468289807633,-0.16666416242059756,-1.0500151914238651,1.033279890547938,1.1256135913917207,1.0653352397912406,2.450322226908255,-0.09231218087469754,1.4347901027536083,2.1922569586196183,-0.6116166083637996,0.1637296241924949,0.17291828890385663,0.6970024272056594,-2.211602825621589,0.7621587288897718,-0.5311957928397769,-0.7188422655093355
HB_365_N,0.21687122481345983,0.02123245605505897,-0.7619220474084644,-0.44344055385637027,0.23072070703109254,0.005861385221039617,0.259368251240111,0.19173875033464596,0.17370712137956168,-0.09368855606053617,-0.34702697120740006,-0.7452655683842144,0.7948726635028772,0.11058005667190786,-0.5684395446765976,-0.006263819776796606,0.32392813472858106,0.04708153968602371,-0.6100189712735874,0.26877985708176977,0.042193396351007134,-0.32424179751096716,0.17885061195972382,-0.5513290027853016,1.1156074431747702,-0.40805494557733063,-0.5209397978104496,-0.2880932534180804,-0.16310756667854603,-0.4860135979078943,0.4058172569276973,0.1910843159830571,0.24011224033821893,0.019551759746154702,0.21851328040351642,-0.09889167106452608,0.01875346523330255,0.3847010702449351
HB_396_N,2.275246817336151,0.3215027980053021,-1.930429982367026,0.21706754142278056,0.10586774581217831,-0.12931419778667325,0.502005880387722,0.31582856669004766,-2.7632917474112455,-0.7660380998933268,-0.21988194613784884,-1.7584950430536583,-3.4039033554579428,0.9506922214220257,-0.22506747137439562,4.02333027179666,-2.362948861353299,0.3016599656710545,-0.1294621845029255,0.0331049169661585,0.7371068041792391,-0.5096153689368635,-1.2596277779130358,-0.009321509811370823,0.200739881202189,2.6694802869096197,2.2797514323592454,-0.4844810390324807,0.2670227857787415,2.178651938986058,-0.7263706546244083,0.21665280943975757,0.3022206786477952,1.1999698477637473,-0.6446427905867673,-0.8566943423683763,-2.7844634394366303,-1.6029652715436524
HB_398_N,1.108444592265708,0.8890795237860687,-2.143692949286562,0.18558844868559166,0.919699755621342,-0.7266808760048983,0.8195569314290488,0.7324818900277454,-2.815894544123926,-0.8032892233091863,-0.5925808954419239,-2.383864020728226,0.24631872918792197,0.22334319230271307,-0.4693056843029746,1.9162141253730745,-1.502829855780366,0.257058132524057,-1.4871460396216873,0.2887980655469107,0.6725407493242964,-0.5880750060478805,-2.433990213943336,0.38423255270292483,0.5903000113968649,-0.10979154004481473,0.04404727515781755,-0.2972479713197437,0.9060995408000264,0.4676903109248981,0.10197262128214125,0.5315306499960006,-0.4061435206822047,0.6345538402461744,-1.1594657916225952,0.006903879180679778,-0.05219504078346642,-0.6867436054415447
HB_400_N,2.212403754156167,0.06004262796104059,-1.9591359410323492,-0.13100139790189672,-0.1635504399537421,0.1848329278066439,0.13434491347758573,-0.09748661395586732,-0.7482947455139365,-0.3616921306865851,0.11013386399266133,-1.5347708325715403,-0.9541359613549103,0.29330183608812943,0.1634229266053414,1.8803454638146948,-0.9410456216311546,-0.0997281281147053,0.06392088875468364,-0.09233805824882554,0.3146796565558383,0.1646053618651625,0.02893608554045063,0.2706334167595563,1.190165820901305,0.7884060716992964,2.037023426999889,0.15473976855311367,0.07173524494061397,0.1486266606812486,-0.6563505983740103,-0.02402619136663907,-0.0850614448744643,0.12440751975944868,-1.5859470536842422,0.5719754351170511,0.12450171747176965,-0.591980963670168
HB_403_N,0.020430190414701743,0.4782711038283489,-1.9070866679013228,-0.12996185566413437,-0.12006491842236257,0.047222577458465975,0.029927458289381027,0.23001003491969724,-0.04465658979926935,0.0292983946435456,-0.02611419788242154,-2.0334369467472526,-1.1271359499977118,-0.06293967581173085,0.00466166356467797,0.47720986061732656,-1.3639597521948703,-0.08952834017614779,-0.12496469459316678,-0.06194403301287902,0.48229737238418563,-0.029348618419382487,-0.37711320286647,-0.021898000601899014,0.47255135278849,0.48226827464084454,0.3537684328203725,-0.038426373895162756,0.29420025237813363,-0.21327773284151455,2.8355827904926736e-4,0.07829716547482109,0.06162226084629832,-0.21424379606585053,0.5377976124454062,-0.6403878185897125,0.06114747735448477,-0.5681898235615204
HB_414_N,3.206692819073689,0.9168560620566403,-1.4868709522494632,-0.2908904252668016,0.7769224335352984,0.3004960050613936,-0.09790807774479711,1.2381866426794985,-2.5593842478570323,-2.082946491714186,0.3091704914626595,-1.9686538919462098,-2.7017320456929266,0.9931981721376335,0.2218958539310996,2.7093517456927825,-1.7736088881572267,-0.1978019573315928,-0.15164991727668933,-0.244483241061368,1.106036744029825,0.36652462646306894,-0.8420460668745879,0.7441196813736509,0.9172994508367626,1.754354470038222,1.71286167210821,0.34348564621006283,0.4205852119743377,1.0504174872144865,-1.899094405432891,-0.12859336543721991,1.6100612390934148,1.4611489269967883,-0.018592419620385554,-0.2922639318845582,0.8630048032370907,-0.4071172944721509
HB_421_N,-0.15633708249600153,-0.28474487171947327,0.35450333456829525,-0.008248281216237172,-0.09648397153225695,0.20965221997089992,0.29634052674897354,-0.13507811515010815,0.3417478853825476,-0.35767715071200473,0.1555258663953195,0.2103558533403441,0.05498649707536496,-0.05248870592134558,0.09284803583866927,0.07766173961907138,1.0756712816097755,-0.21619446042323406,-0.6037230196434334,-0.5265705085221268,0.14286199018623277,1.05512508079323,1.4670074727162377,0.04763736990908084,-0.4702009507799695,-0.6475767924406213,-1.1547730185101364,-0.8768067436189215,-0.6679350868221026,-0.30168835758570395,1.5468500896765398,-0.40969354755317106,-0.46364104579352405,-0.459852746087904,1.11220030679062,0.11862301803575029,0.4236836777242423,0.9961840629593753
HB_423_N,2.1788440189067493,0.5514904988193607,-2.514292667478152,0.012188390286976944,2.2672688950429984,-0.2683887555577354,0.4608847991284857,0.8248624378520351,-1.7349983317733297,-0.5403038077544677,-0.4173533323332033,-1.4935760505000162,-0.7096476040483791,1.1141160496738374,-0.09267256133818427,0.7539840778042701,-1.7345928864631868,0.1353533297551381,-0.5197963576111028,0.02552198821257861,0.4274219246040492,-0.20034132282505732,-2.6401921496790828,0.24352650798649503,0.4477376326111285,0.1302482213003623,0.4438899154177782,-0.18722301656568985,-0.0707890277392659,-0.08691937375439357,-0.04313432105525401,0.26769720873369174,0.1551176979567955,0.1877245669807402,0.3469652694165534,-0.036521842662894176,0.003243034171472459,0.32350944833697426
