patient_id,SLC46A3|283537_CCDC48|79825,TNFAIP1|7126_TBC1D1|23216,SLC46A3|283537_STON1|11037,NEDD4|4734_SLC46A3|283537,SMURF2|64750_AGPAT6|137964,PRPF40B|25766_SLC46A3|283537,IER3|8870_SLC46A3|283537,SLC46A3|283537_SGMS2|166929,FCN3|8547_SLC46A3|283537,TNFAIP1|7126_SMURF2|64750,ASMTL|8623_GNAZ|2781,LHFP|10186_SLC46A3|283537,SLC6A1|6529_PLEC1|5339,CD8A|925_SLC46A3|283537,CCDC46|201134_PEG10|23089,SPG21|51324_SLC46A3|283537,AGK|55750_SLC46A3|283537,LOC730057|730057_VTI1B|10490,PEG10|23089_SFT2D2|375035,KCNQ5|56479_SLC46A3|283537,PNOC|5368_TRAF3IP1|26146,ASMTL|8623_PLEC1|5339,CNOT2|4848_PLEC1|5339,DUSP4|1846_COL6A1|1291,SLC46A3|283537_MT1P2|645745,LOC285431|285431_SLC46A3|283537,SLC46A3|283537_COL6A1|1291,ASMTL|8623_ARL10|285598,LOC730057|730057_EXOC4|60412,PNOC|5368_EXOC4|60412,LOC440248|440248_SLC46A3|283537,TRAF3IP1|26146_STXBP4|252983,PCGF5|84333_PEG10|23089,PNOC|5368_GNAZ|2781,AKAP8L|26993_STXBP4|252983,LOC647509|647509_SLC46A3|283537,LY6D|8581_SLC46A3|283537,GPKOW|27238_CHKA|1119,PTPN21|11099_TRAF3IP1|26146,DUSP4|1846_IER3|8870,CNOT2|4848_GNAZ|2781,CPNE7|27132_GNAZ|2781,TBC1D1|23216_PLEC1|5339,TBC1D1|23216_ARL10|285598,KNG1|3827_AGPAT6|137964,TBC1D1|23216_EXOC4|60412,FNDC4|64838_AGPAT6|137964,CWF19L1|55280_SLC46A3|283537,PNOC|5368_KBTBD7|84078,KIAA0508|57244_PLEC1|5339,SLC46A3|283537_ANKRD5|63926,ARL10|285598_FREM1|158326,PTPN21|11099_SLC46A3|283537,KIAA1751|85452_SLC46A3|283537,C21orf33|8209_STXBP4|252983,LOC286052|286052_AGPAT6|137964,CD8A|925_AGPAT6|137964,PDE8B|8622_TBC1D1|23216,LOC152667|152667_SLC46A3|283537,SLC46A3|283537_ANGPTL6|83854,HNRNPU|3192_ASH1L|55870,PTPN21|11099_PEG10|23089,ASMTL|8623_OMD|4958,COL6A1|1291_MT1P2|645745,LOC730057|730057_PLEC1|5339,TATDN2|9797_TBC1D1|23216,TNFAIP1|7126_LHFP|10186,CPNE7|27132_VTI1B|10490,LOC730057|730057_PEG10|23089,LAMB1|3912_STEAP4|79689,PTPN21|11099_EXOC4|60412,ZNF410|57862_AGPAT6|137964,ARL10|285598_STXBP4|252983,GPKOW|27238_SAE1|10055,PEG10|23089_STXBP4|252983,TNFAIP1|7126_LOC730057|730057,PEG10|23089_DMN|23336,MFI2|4241_SLC46A3|283537,COL6A1|1291_STXBP4|252983,C21orf33|8209_SLC46A3|283537,SLC46A3|283537_S100A12|6283,SLC46A3|283537_LOC283508|283508,BTG2|7832_tcag7.350|402694,PNOC|5368_PEG10|23089,ST8SIA5|29906_PEG10|23089,KIAA0174|9798_PLEC1|5339,ZNF410|57862_ARL10|285598,ICT1|3396_SLC46A3|283537,ELL|8178_SLC46A3|283537,TNFAIP1|7126_KLKB1|3818,VRK3|51231_SLC46A3|283537,KIAA0174|9798_PEG10|23089,TNFAIP1|7126_MCOLN1|57192,ZNF227|7770_PLEC1|5339,ZNF565|147929_SLC46A3|283537,SPG21|51324_TBC1D1|23216,SDF2L1|23753_HNRNPU|3192,AKAP8L|26993_LOC440248|440248,KIAA0174|9798_GNAZ|2781,TMPRSS3|64699_PDE8B|8622,APOL5|80831_SLC46A3|283537,SAE1|10055_COL6A1|1291,ANGPTL4|51129_SLC46A3|283537,NAPSA|9476_SLC46A3|283537,FCN3|8547_STXBP4|252983,TNFAIP1|7126_PTPN21|11099,GPKOW|27238_HSPBAP1|79663,MGC50722|399693_SLC46A3|283537,DKFZP434B0335|25851_SLC46A3|283537,LOC441046|441046_SLC46A3|283537,PNOC|5368_PHOSPHO2|493911,SFT2D2|375035_PLEC1|5339,TNFAIP1|7126_VRK3|51231,POGZ|23126_ARL10|285598,ASMTL|8623_EXOC4|60412
HB_029_N,0.3381038670663741,0.06823315359476524,-0.16085766662199127,0.6180473691027517,0.21547630679295676,-1.0242252469147506,1.428416304914837,1.597204360626921,3.5814044775975322,0.39149054455877436,1.0189337031831949,1.0411768398547787,0.020499900334120556,1.1443439478047917,0.10562655525984015,-0.023583972727433414,0.22341991363388264,-0.5374622309535281,-1.4870993374118904,-0.5443876161072649,-1.060119164643752,0.11161170540639635,-0.08880407537353643,-0.9757839271911252,0.2470226392963081,-1.4360421173911657,0.6521014229749288,0.33007868967305465,0.43102062721113704,-0.1433426704846243,0.8296644998464118,0.9513029571165084,-1.0919526596431988,0.32164650905656783,-0.3456847057632577,-0.6357139412399143,-2.0277157319954746,-0.03987031573563362,-0.46591963774650386,-2.1338025394965388,-0.12082670232980751,1.0136028024852726,-0.32163204633611975,-0.3560844798281692,-0.3583905047933881,-0.03748861279220862,-0.3605207791414989,-0.22585383002731735,0.016343130622122344,-0.2030050192298951,-0.554648890727945,0.6371835719612431,-1.1146960979732137,-0.36649475447909935,0.23664749833041487,-0.30956183560221945,0.21587118099139957,0.46582031939413693,0.8569210599664533,0.9768146444040264,0.4360813496484188,0.7989527969865975,0.29795981495895574,0.25221878187901425,-0.21531015908485315,-0.9267246988909786,-0.008157453909195181,-1.1811422959184446,0.9430684226626168,0.019697287736155013,0.4817427728104564,-0.23573072448588137,0.012998668931539567,0.10937402354289849,-0.5983993073664476,0.5899810619024264,-1.963609270879153,0.7464871041130108,0.0041380220724858705,-0.02039773935553427,-0.9655906638857822,-0.7772490132708604,0.34609194067670607,0.7224025299109708,2.0601565964733957,0.07034887970878197,1.174437413549945,-0.7766965059156311,2.412799467978923,0.32495124065674447,0.2563221900187876,-1.0450344198699424,0.10558743845542198,0.024736384129874393,0.32858604297966637,-0.11039554056509167,-0.746872442941429,-0.48832012416795695,-1.7746511963627787,0.5166407505705715,-0.6471081571498014,-0.8667586950105772,-0.6956925667390977,1.6592096285741518,1.3160275274663598,0.5405238129704278,0.191103250322527,-0.5995168696904759,0.6158921485732761,0.005105458693267953,-0.1884112527099602,0.04120496703185747,-0.39170243507432145,0.9308771704365124,-0.017246754862644282
HB_058_N,0.8626922759176926,-0.10780225167481165,1.5287851082638735,2.0498131457349476,0.34835074825667284,-0.38790668992399924,1.057671006538634,0.6393760666655756,0.9711703224714222,0.7330391712120118,1.521994008428159,1.0233037134631053,-0.17398395565760938,-1.3819052499340876,1.0788196261734966,2.315130811005668,-0.568660166284113,0.047533220680857274,0.3188610093537289,-1.6328826008431114,0.6301140196118951,-2.2931968220454526,1.2033392739397109,0.35347687074235157,1.1048713207433896,-0.4970993543452258,-0.2757054964093309,2.1719560944386367,-0.6335532621353654,0.19719345864895638,1.3407553733074875,-1.554997904267026,-0.5101927152978578,0.2801094765457753,1.1801134800715523,-0.1886997570858194,-0.15786985416165095,0.2701130310093375,-0.5651403020573098,-0.9328203792157016,-0.5864451971158863,0.8405602024555257,0.8607499159271709,-0.7609332812366831,1.0950311051635843e-4,-0.3818197692930311,0.1034469677130644,0.8081909777655236,0.30244688289885396,0.7900079333787996,-0.8435869354449691,0.21855655924276654,0.7824915440825069,-0.6955560091043443,-0.09474744745293512,0.011303199419085138,0.24673483345359415,0.02537390580384244,-0.649795485653931,0.6699617055334238,0.3863417662138732,0.8077534166982349,-0.39183634234827935,-0.4301925903110721,1.3509779146763155,-0.08457377248118204,0.021403618414673614,5.898087637845642e-4,1.783402378832318,-0.5902409789932102,-0.1689228188514209,-0.2499201396072538,-1.4421180125310493,0.06741422241366107,1.83323482391343,-0.21265279559696268,0.9470965382639633,0.0358515043650664,-0.2833826039095918,-0.20704129423563802,1.12051420595156,-0.2294628917803874,-0.31137507007363285,-0.8832863735706911,0.43880333747094136,0.12153375735702575,-0.5836001267007828,1.2068884007905798,3.1798685364944346,-0.2480807257078439,0.7441243139045414,0.19170146993536444,-0.43428002162476764,-0.5075202417506728,-0.32093398419417957,1.158313990501876,-0.5446477163190757,0.7854947680824074,0.03587358095267492,-0.020811194455631322,0.5885419475970531,0.3279406256780224,1.850043427910053,1.6169869357661812,0.8436772309631222,0.012638417507669112,0.06677894286716943,0.15469084476575085,-0.3339843037498579,0.2653267577634559,-0.37935724930516956,0.19671283857680383,-0.5390065817641265,-1.149149842001351,0.9621049150854792
HB_064_N,0.41114322008480986,0.17500404060647712,-0.9334105898085686,-0.4371032942194737,-1.2542381064656896,-0.4719159743211301,0.3980185887426528,0.32488725713353644,-0.5020137777427491,-0.5716438076120156,1.0138466705537033,0.5190096538782946,-0.27656648911125464,-0.26720132244084754,0.20076938925945687,-0.8354598158649001,-1.4042258521208717,-0.3394036603675696,0.025595946459224184,-0.2253376277406233,-0.04561955716463854,0.30075340216816754,-0.25072047100653344,0.8941830693063859,-0.6068592653579347,-0.03409527556905723,-0.037022363115733425,0.7929712144626856,0.5949418412209911,-0.8424234956315872,-0.7391635147709723,0.27277194870952276,0.1015781713237734,0.6890094906920501,-0.373724877746748,-0.39368655203638275,0.1968685702013326,-0.3354741162812367,1.0358934963183117,1.1645243186956984,-0.705822283075751,1.0226528825394894,-0.36061150061208824,0.2841734653347421,0.09372370963186036,0.2894703787747348,0.87488541031869,1.1556084865676608,-0.30665723060484756,-0.15291565522259937,-0.104873129002326,0.2590464240628552,-1.2490065134133599,0.2196172951716933,0.02415643526156587,0.33761462288277116,0.7902478226494767,0.4906649884346019,0.110750318356654,-0.22381409191003057,0.01683937344804121,-0.09109765636741764,-3.607296675041405,-0.6412865349695914,-0.3023883231183188,0.10849990679496123,-0.6152814096843021,1.0367948047699398,0.03495230024167765,0.12733170161536306,-0.5333285565493072,1.3391333306864612,-0.08029326850105477,0.3812546946622388,-0.09748546451514041,-0.14278260039169874,0.16768887501750732,0.83520670132354,-0.30311051232857256,-0.6606804175818638,-0.8825225238503436,0.55211638853408,-0.515731246144567,0.1590415934020837,0.03053539918976301,-0.045645977616997416,1.889244119777401,0.3255218565262013,-0.46383694418575655,0.1125987163277493,-0.8680837103186728,0.15626222211368296,1.2803921508386436,0.032562903925276575,-0.36718115285840836,-0.4457088688248194,-0.11875546506752516,-0.4431193235004959,-0.5846287073558998,1.1625725923868333,0.21474639556549446,0.14438671825581095,-0.3384771476226096,-1.0676713235468942,-0.4988051675009301,1.3260271013539953,-0.7914006675233752,-0.002259601656609942,-0.47478965926770145,0.9307756321624987,-0.4395443373148481,0.18215670014778398,1.0242621996255241,0.03934167571828108,-0.8602210904535197
HB_086_N,0.26680432137757454,0.5539629789330945,-0.15025045635854006,-0.30628567313224586,-0.10750432949582732,0.241639489334834,-0.18044193766167174,-0.06341989344090745,-0.32155022465707817,-0.2027917845337783,-0.39656172671357076,-0.2730028253726144,-0.10719929958932227,0.21974195098784383,0.48764048557591744,-0.35269954732020087,-0.35579473032093056,-0.23802264704837564,0.30699021219315736,0.340724148577111,-0.1300121942760932,0.07702688746376443,-0.10468403322598345,0.5992025362575069,-0.43762519853952825,0.4366669519948914,-0.48873237550489546,-0.525134424859178,-1.2358901387004613,0.6021326359619105,-0.2728931291382986,0.36765484791686215,-0.22908240662594787,-0.08259434029333534,-0.5331238642210959,0.1852470695944237,0.198987484612089,-1.4167899739917955,0.6161687843914341,0.1417450541842672,0.1506241377118434,0.2949082960492039,-0.28154116522537215,0.6632155551486018,0.004302603714044587,1.0924990094395894,0.22853405522538203,0.15057410893064424,-0.11021090422809801,-0.23890301143593867,0.32745220442379525,-0.12490130563529968,-0.3396164881492727,0.08180405319200296,0.4097034141242388,0.07018253107153734,9.373072018006618e-4,0.3590505827702909,0.4014804883567247,0.21355153160693877,-0.03678538698223035,0.23832833393202021,0.6937357237067637,-0.5441242653274716,-0.28036382175403907,1.058631885407959,0.05103278182382646,0.4231006621388111,-0.946280112598968,0.06511158503895782,0.6868746793595778,0.0033558469181107077,0.3372080155428018,0.555627699057954,-0.3289818102880423,-0.06070135355024785,-0.7643574122213258,0.2922988024833351,-0.5076969761900788,0.3663375299705309,-0.33954161989880155,0.07298256935437047,0.2569472686202193,0.8654714519339327,0.07392250013931483,-0.0032611255793037947,0.5843606293679527,0.17902333183763433,-0.213189913213,0.09995480099668216,0.3020328863182824,-0.5177255077468177,0.22012989997509008,0.042187521409097956,-0.07835618779614213,-0.7087505981136029,-0.1944841954692333,-0.6470116499669576,-0.2560224566095354,0.43108815762457725,0.30031505958108473,0.5775375149086438,-0.3489271884639394,-0.24885901808768407,-0.29872840007882273,0.4463650149388458,-0.9355458250328286,0.25513618085574474,0.03996653350238358,0.36880310785039633,-0.6393968752951688,0.037824273573867626,-0.2191747868682767,0.4150402883614781,-0.9647473502330377
HB_091_N,0.25354659914981664,0.1498954020557594,-0.10105140128746372,-0.2658299761630466,0.3269525334693909,0.2594105512152111,-0.14886627508161,-0.14148265748349534,-0.2564260557580325,0.5033957810027168,-0.1724685603571225,-0.4723605129613338,-0.6933193290127067,0.19042639573077735,1.046735749849171,-0.3020470076040571,-0.39181860471696806,0.6437690598423067,0.9064990330077629,0.35032248452564546,-0.6995355759778554,0.2024210333196524,0.11473952881768419,0.5068265764210453,-0.38087886127845194,0.4320852516913413,-0.45529791263316377,-0.267069942937084,0.07182148027723907,-0.3444793587412558,-0.34191589649336596,0.4168769826176149,0.31588878794447856,-0.45983268814505474,-0.41225706409271823,0.24853762882558922,0.10430951153088111,-0.05754918828906732,-0.21197022298899704,0.4435647281597183,0.12927931376325766,-0.040749370079548715,-0.820242417235017,0.07286030647007925,0.9938715111120591,0.492523482598259,0.13945105097382277,0.018950477090236843,-0.1416126659537688,-0.5621463819467974,0.41782025713424265,-0.5785219330752454,-0.15452097817116298,-0.038641370715084805,0.42302051404002644,0.19913698564319257,-0.14486786770228977,0.7013542990696204,0.28447061709643723,0.18490941932641994,1.263761781128399,0.5426360333670669,0.08614913444238467,-0.4734559136663763,-0.024239733503807405,0.5638625668570754,0.1577070661157831,-0.9942030087200785,0.14185934166133435,-0.8049162864162143,-0.2543208624495639,0.3780347943791928,0.49819437687535,-0.2057220671937705,-0.04133792597026958,0.4177613003009298,0.18126218050924256,0.09886010623608676,-0.4391159932739444,0.3962246474203765,-0.2337064084282984,0.10261197279804092,0.3894914295151042,0.3513427516798266,-0.07149083606336668,0.29022779072480925,0.9852770285543452,0.197046145167708,-0.1887934854946315,0.6686685718163639,0.2887907863020747,0.2996765634904705,-0.24469259354761147,-0.0494452494337057,-0.09875449657816425,-0.7370504471778622,0.326573844665855,-0.27251660795204075,-0.028409906178383845,0.30197165726802877,0.3837947905522416,0.45163490495376074,-0.35533846927830903,-0.1837445418471426,-0.3219259935056085,0.56498136677223,0.18088304154208118,0.23699716001127666,-0.1524820641804431,0.24977892819558706,-0.26811855123404316,0.9114958740437594,-0.45683650849202095,0.3609015609195914,-0.2536680623697809
HB_092_N,-0.8113357272977996,-1.956105463370264,0.5356805330024716,1.3393429017913396,-0.10801111183305859,-0.804566394155727,1.1222616642640595,0.8222951510626144,1.2176750050801368,-0.06597636490976727,0.4343298791170503,0.6414477678681397,-0.7346459016642758,-0.4197642223845531,0.7265781997251187,1.9411259110846864,0.17455024760114407,0.2960741025892321,1.3018080769199645,-1.1677451267777634,0.8000479908372654,-0.3999070987335942,0.07069707686440174,-0.012162937270225466,1.4471050906455276,-1.3687881864082925,0.5898272619303374,0.4993885377669727,0.10806103917203809,-0.08982531131424641,0.46334699579289274,-0.05094298646870515,0.28387733464560644,1.8307971313392848,0.5179976137940782,-0.832102511621299,-1.6461118112111615,0.14484128755680378,-0.7311583949298575,-0.2791488506935321,0.05420298958555185,-0.08330427434545422,2.7058794742488894,-4.236968505601502,0.8626821217413342,-0.0602793535486825,0.5063799871102052,0.18143651018761975,1.6321106107034038,0.8487099197329391,-0.9446002132818532,2.5233083723370657,1.3356932251248967,-2.3159860108821064,0.6369390916390693,0.5449417511189254,0.30775991475023706,-3.247367543821919,-0.38236878545599173,0.160449544620677,0.4178462885145924,1.392455560400065,0.015474824653497879,1.0457672740758481,0.7010235790326768,-4.397504954470912,-0.5076207913389598,-0.3253833248412502,0.8263313241973507,-0.8708421160217849,0.09612800528011566,-0.668152052964126,-0.9831736599141044,-0.047158423172078634,0.6422762622805506,-0.3781083469979526,0.7837032376403016,-1.5364418146095782,0.2144663641481029,0.7938224629084197,0.8244069160747909,-2.0585052584248853,0.12040568462773975,-1.6225573681379222,-0.5049641495978343,0.30546036562617207,-1.992905700814829,0.12479384009556008,0.8912503308544681,-0.6745110890872164,0.5624698358480646,0.3337102066767727,0.6655110234580807,0.24015541415421582,-0.17939316531500546,4.4200208251712985,-1.8676108066056771,0.47003035907127716,-0.2028613697193298,-1.6216879795588213,-0.026201841082877708,-0.8517502118046724,1.3483781263558388,1.057665672047066,0.6242864113366847,-1.1137484838061789,0.28653513611688436,-1.1287368836372176,-0.42789935524390055,-1.124443582437169,2.654835006403108,1.207200457785283,-0.6429616901145169,-0.18339665226593604,-0.16079790499198335
HB_102_N,0.2583958335326501,0.8740783926018969,-0.17067651556233618,-0.3493858817666581,0.09398691827434097,0.28790809594980016,-0.15618266957173707,-0.056350561817100804,-0.298544977025569,0.7190438348473805,-0.11543396365705944,-0.20429565590877896,0.026673840539834858,0.17195738801206167,0.8683810387722809,-0.4597011904449746,-0.34233403934160933,-0.3027763402932425,0.3713324326793897,0.35159816963438184,-0.20334499572404624,0.12355229495651371,-0.07554615529340043,0.5341529391770861,-0.47523274836567,0.44019553425571517,-0.47962656043863894,-0.30298361133120727,0.0557470254479513,-0.1433344340420868,-0.3049722651284824,1.282791409693984,1.0472622452995173,-0.11955876593314754,-1.102566508330871,0.23609544035182173,0.20527115303431656,-0.18090472012279998,0.9631155591427792,0.21296615551241846,0.5086064938678202,-0.5839242615277204,-0.35996846357040946,-0.16239986503181655,0.06199544166421574,-0.010814853618091057,0.001497975516800851,0.22031810359635912,0.5278648119662954,-0.22132274420158288,0.2770235875919959,-0.22844090192441752,-0.380392941397861,0.09898271996976035,1.623562308333103,0.1883233886283279,0.14466557785594658,0.7888136317353734,0.412668052083832,0.23954363632717462,-0.011760254250182796,0.5834047617290016,0.15654824858628982,-0.5894682977645711,-0.21751523522382069,-0.30567858366532197,1.645842418275019,-1.003478967483602,-0.49249133142615015,1.2874773415645142,0.4395567741460691,0.05736948625004003,1.2023138992283549,-0.1085670898937396,0.8577938095407206,0.746109863166347,-0.2397878465984118,0.24392659913530104,-0.5386727207751435,0.2643399518078675,-0.2842642642798144,0.15030324372135392,-0.04945876010648974,0.674640502050671,0.07487677012848,0.06768540183362474,0.9292632887953003,0.1881024082336092,-0.11363331326342799,0.04316897465289667,0.2918745036099324,0.5478731721245678,-0.8899819090181244,0.04101263132069263,-0.14607392982823822,-1.3245112303776791,-0.22832260991009926,-0.803781954817427,0.371750029179394,1.2079001696276161,0.29027863825215106,0.443083608498471,-0.25621892471450436,-0.1683525791574345,-1.0321525292310219,-0.22939126514789315,-0.13251903478568458,0.26846020287849426,0.0670631771021302,0.40235594758963705,-0.039482864227889214,0.029683334234499533,-0.7041959558704853,0.43857856985079013,-0.196021219820021
HB_119_N,1.1664742639374766,-1.6194251646940252,1.9524101795497433,1.538192410037121,-0.44005376831218423,-0.9616671179818795,1.488682414140463,0.5253682685253303,1.7041830650233212,-0.8228724413166113,0.3719212336825077,1.0709352602333833,-2.425068023357982,-0.6266494989727786,0.832355715575769,1.713695789286749,2.083140748188102,-0.35920251345245147,0.7232585475590703,-1.8760521873017157,1.7991797068116508,-2.093082277573654,2.7936529668200754,-2.8871198194256853,1.691744985023539,-1.6171236479717397,2.481255185594414,0.3440143082402041,-0.23277534113149567,0.7948123751155596,1.389440073527455,-2.120860879983127,-0.11316016642116475,0.4619981219518266,3.380019852531317,-1.2217467656641692,-1.8911461983102535,-0.9814399199579543,-1.5428943055021922,-1.841206224586399,-0.3813678217047709,0.09003473566850513,4.690113234189769,-1.0410874780444606,0.32993414509145236,-1.286349322783903,0.44565354873757507,-0.889916617539831,1.7897637694519282,1.1541840240773256,-1.6808775865468086,0.534913534190665,2.01195954920784,-0.6378520374291681,-2.1036100021851794,0.22651486843046278,0.22598323557139022,-2.9108963919417032,-0.8974638879116192,-0.1643572529328046,0.48075883265816505,1.6260714487365417,-0.9014550158300512,2.2754071778351688,1.1063196290972273,0.493902885577471,-0.4677638914852773,0.5341230723843731,0.7743491970103211,-0.6922119641006794,-0.7375943876904127,-0.1818966797245601,-0.9267972740759456,1.7050295072516037,2.3677850096230233,-0.18996751076838211,1.3462465217391564,-0.19937726593119764,3.7477013318404206,-1.5523575682818427,1.230155973128098,0.13915829567751378,-1.550119384283245,-1.958411783189825,-0.8403523364913895,0.8657882718038582,0.23327608787617002,-1.7610358301022866,1.9101621917827845,-1.7612878055653844,0.12522988743991084,0.5667303439790546,0.6077495704516147,0.6642662627681377,0.6063401956121202,2.7809888516224577,-0.5671337526720689,1.8869486109452116,-0.11003526880149044,-2.523368354106904,-1.2079087845535987,-2.8424890120059505,1.7342675465036888,2.0388018344765872,2.6421802934735816,-1.0085711878574446,-0.7317117995305126,-1.9455198695743143,-0.03574931438636771,-1.0387716537921385,2.088069037181764,0.9740923119488524,-0.29117178941975885,-1.000460482060362,0.44863529793514595
HB_147_N,0.958922018377867,-0.8758360103033288,1.0532335847196233,1.7145435757470038,-0.6142589802706524,-1.1118132099503,1.989854483228349,0.973351423984334,1.9095888362835154,-1.1097365136229995,0.7618464979771695,2.333101239760733,-1.7570643144718718,-2.6249279075063674,0.592117387436565,2.409216648713675,1.2255674335801332,0.033257008280860485,1.1324180202323357,-4.192151136146466,2.0326162524702367,-0.8727970185422529,0.9016346412852155,-0.7545351653480501,1.8307042362386508,-1.9579975463308446,3.645917837514943,0.72940493096518,-0.18560630574076703,1.2425471774678498,0.28410572879148643,-1.2238328258840026,0.04965209272869544,1.337204528237723,1.361953534608751,-1.4824810249715048,-0.7685630411412387,-0.8150014489311519,-1.4800560098914257,-0.2680712384496017,-0.593063941375672,0.44623383291869506,1.549899252387118,-1.5043800170807853,0.8247033224661908,-1.3434107663466954,0.5947764900621151,-0.3866753856164702,2.1123847986133217,2.5569816054207366,-3.119941516922256,1.546667382527705,1.3388033667544033,-1.4687182689914076,-0.32877956445669704,0.7248939917200747,0.8853422926393881,-1.5922398404609925,-1.6617387187510604,-0.5492106631446522,1.3358250347684901,0.4540803635626335,-0.8728435054602898,3.4095295810520545,0.21761467082899183,0.05402175880897789,-1.3736428514255588,0.3145945076733921,0.15362895618290082,-0.9444093956243856,-0.9926784250085471,-0.7760156480216002,-1.0347998859844771,0.8494154442397045,0.3613050667310852,0.07263828137234343,0.4659811840206206,-1.4076886034184244,2.21277739578027,-0.8380749811192295,1.4951447097537396,-1.5557370247254394,-3.3980952448852593,-0.48863997629057254,-0.05863488023041982,1.3259030319532064,-2.0996243272761212,-1.0118394142433744,1.6680969280201539,-1.0926908880350392,0.19107544639525723,0.56393963785406,0.45852443205187876,1.0580387481825686,1.8468102442317271,1.9588533234366512,-1.329333162425331,0.27027548623924397,-1.1153809828772467,-3.1626069783258237,-3.351151029415617,-3.8564810607421642,2.3076113544857426,1.5984021186702775,1.1139753769551428,-0.6639296634957864,-0.6403757495714953,-2.2372131564994544,0.6359806015716657,-2.03442030006364,2.257768106171002,2.502739515107091,-0.3292134609825784,-2.7785834747262554,0.6078517612668486
HB_161_N,1.4465238849060795,-0.16837451107443016,-0.025269980351925188,-0.22432209258014008,0.3728969781327084,-0.7061851479381295,0.4901145898128622,1.444336472409421,-0.17776343704442185,1.5322490975893905,0.20832304226509762,1.0454596252772754,1.7687833394597174,0.34105991526846363,1.7753341297174396,2.3304541988472396,-0.6822303686774489,1.2286794613505396,0.6159712001758115,0.4206480820654577,-1.2696349582642186,0.6967994633656622,-1.0315548621677748,-1.3967534564170285,0.8954619291574715,-1.2305368151620677,2.752842702281005,-0.11851704794065769,-0.06332373698457056,-1.1220075686571578,0.21185095982325955,0.47411499575620353,1.5798202801395187,0.19238166776235363,-0.4024740062012999,0.8589531445294428,2.6634412184366347,1.4499634590437256,0.4036657305421419,0.06698090082495183,-0.2926514460760013,-0.06202110351611264,0.23296932151286825,0.6415751899640344,-0.17138855536937944,-0.33505326093013094,-0.14341773152479587,-1.582206691127623,0.24908648516040613,0.7971574295527885,-4.708340087690802,-0.3012208290312933,-0.28165200783947253,0.8234531509628389,0.4631384803076011,-0.049142608238295526,-0.03483824211912528,0.6445376298431418,0.8440932074943368,0.9810720833391896,1.4549038309821356,-0.055479347853722966,0.7990038422237139,0.7736983715277794,0.04555400051837231,0.48335715315487543,-0.28506346731057175,0.7878644840355167,-0.4223883639224014,-0.22467406000937412,0.2295590849775588,0.16217716331127566,0.4278390504927614,-0.29870122624118983,-0.19404702771596957,0.13836359362060408,-0.8956286186294831,-1.9566678643783453,-0.39725913285768544,3.946897035163735,-0.9660633529402188,-3.4466584101788627,0.5188478795291184,-1.384977865777252,-0.4474644280583615,-1.017685903418224,-0.20704368504281154,0.45484273373883494,3.433162299432268,0.2179857243726128,1.8337977395471663,1.7849221295260693,-1.246683413429799,-0.9151798738900648,1.5183841659066648,0.443531500252957,-1.503469787908536,-0.919688346846084,-0.5868447840877041,0.020645062158956225,0.6886314425671812,0.25438329639399276,-2.2244307510941987,0.9948644444805449,-0.4284628275936387,0.2933350220761719,-1.1439907380874244,-5.296076445202456,1.3271915275188135,1.3994689457487732,-0.999373440827234,-0.2573920644053244,-1.1816281453175845,0.2040268974866894,-0.7414967669816759
