2020-10-28 14:39:57.011852 

This run includes 6 GCNs: mRNA, miRNA, meth, naive_mRNA-mRNA, naive_miRNA-miRNA, naive_meth-meth 


Training...
Epoch 0, Train loss: C1:1.23e-01, C2:2.21e-01, C3:7.16e-02, C4:1.07e-01, C5:6.41e-02, C6:6.52e-02, C:5.53e-01
Epoch 404, Train loss: C1:8.47e-03, C2:1.32e-02, C3:8.87e-03, C4:1.51e+01, C5:2.13e+01, C6:5.13e+00, C:1.55e-01
Epoch 405, Train loss: C1:8.71e-03, C2:1.35e-02, C3:8.47e-03, C4:9.81e+00, C5:2.19e+01, C6:8.18e+00, C:9.03e-02
Epoch 406, Train loss: C1:8.40e-03, C2:1.32e-02, C3:8.63e-03, C4:6.48e+00, C5:1.94e+01, C6:8.06e+00, C:2.36e-01
Epoch 407, Train loss: C1:8.35e-03, C2:1.30e-02, C3:8.90e-03, C4:9.43e+00, C5:2.00e+01, C6:5.18e+00, C:1.21e-01
Epoch 408, Train loss: C1:8.42e-03, C2:1.31e-02, C3:8.35e-03, C4:1.28e+01, C5:1.95e+01, C6:2.33e+00, C:1.51e-01
Epoch 409, Train loss: C1:8.54e-03, C2:1.31e-02, C3:8.87e-03, C4:1.11e+01, C5:2.05e+01, C6:1.33e+00, C:1.15e-01
Epoch 410, Train loss: C1:8.82e-03, C2:1.28e-02, C3:8.82e-03, C4:7.95e+00, C5:2.05e+01, C6:2.07e+00, C:1.26e-01
Epoch 411, Train loss: C1:8.52e-03, C2:1.32e-02, C3:8.65e-03, C4:6.55e+00, C5:1.90e+01, C6:3.13e+00, C:1.61e-01
Epoch 412, Train loss: C1:8.47e-03, C2:1.31e-02, C3:8.48e-03, C4:1.01e+01, C5:2.35e+01, C6:3.21e+00, C:1.01e-01
Epoch 413, Train loss: C1:8.63e-03, C2:1.29e-02, C3:8.39e-03, C4:1.03e+01, C5:2.17e+01, C6:2.25e+00, C:1.11e-01
Epoch 414, Train loss: C1:8.37e-03, C2:1.32e-02, C3:8.21e-03, C4:8.14e+00, C5:2.20e+01, C6:1.20e+00, C:1.22e-01
Epoch 415, Train loss: C1:8.60e-03, C2:1.30e-02, C3:8.60e-03, C4:7.54e+00, C5:1.94e+01, C6:1.24e+00, C:9.60e-02
Epoch 416, Train loss: C1:8.79e-03, C2:1.35e-02, C3:8.08e-03, C4:9.26e+00, C5:2.13e+01, C6:2.50e+00, C:8.26e-02
Epoch 417, Train loss: C1:8.34e-03, C2:1.32e-02, C3:8.45e-03, C4:9.56e+00, C5:2.07e+01, C6:2.63e+00, C:1.04e-01
Epoch 418, Train loss: C1:8.62e-03, C2:1.32e-02, C3:8.54e-03, C4:7.70e+00, C5:1.86e+01, C6:1.93e+00, C:1.01e-01
Epoch 419, Train loss: C1:8.99e-03, C2:1.36e-02, C3:8.13e-03, C4:6.56e+00, C5:1.98e+01, C6:1.05e+00, C:1.00e-01
Epoch 420, Train loss: C1:8.60e-03, C2:1.29e-02, C3:8.35e-03, C4:6.29e+00, C5:1.79e+01, C6:1.21e+00, C:1.06e-01
Epoch 421, Train loss: C1:8.81e-03, C2:1.32e-02, C3:8.33e-03, C4:7.48e+00, C5:2.08e+01, C6:2.10e+00, C:8.65e-02
Epoch 422, Train loss: C1:8.51e-03, C2:1.34e-02, C3:8.35e-03, C4:7.48e+00, C5:1.93e+01, C6:2.25e+00, C:1.45e-01
Epoch 423, Train loss: C1:8.48e-03, C2:1.35e-02, C3:8.48e-03, C4:6.03e+00, C5:2.10e+01, C6:1.61e+00, C:8.64e-02
Epoch 424, Train loss: C1:8.36e-03, C2:1.29e-02, C3:8.64e-03, C4:6.16e+00, C5:1.91e+01, C6:8.91e-01, C:9.28e-02
Epoch 425, Train loss: C1:8.39e-03, C2:1.33e-02, C3:8.35e-03, C4:6.40e+00, C5:1.88e+01, C6:1.36e+00, C:1.00e-01
Epoch 426, Train loss: C1:8.34e-03, C2:1.32e-02, C3:8.52e-03, C4:7.39e+00, C5:1.72e+01, C6:3.07e+00, C:1.54e-01
Epoch 427, Train loss: C1:8.37e-03, C2:1.32e-02, C3:8.43e-03, C4:6.67e+00, C5:2.01e+01, C6:4.39e+00, C:8.62e-02
Epoch 428, Train loss: C1:8.27e-03, C2:1.32e-02, C3:8.34e-03, C4:6.06e+00, C5:1.87e+01, C6:3.65e+00, C:8.88e-02
Epoch 429, Train loss: C1:8.59e-03, C2:1.30e-02, C3:8.87e-03, C4:6.02e+00, C5:2.00e+01, C6:1.71e+00, C:9.32e-02
Epoch 430, Train loss: C1:8.29e-03, C2:1.31e-02, C3:8.28e-03, C4:6.14e+00, C5:2.12e+01, C6:1.00e+00, C:8.22e-02
Epoch 431, Train loss: C1:8.32e-03, C2:1.30e-02, C3:8.01e-03, C4:5.98e+00, C5:1.96e+01, C6:1.92e+00, C:1.02e-01
Epoch 432, Train loss: C1:8.41e-03, C2:1.33e-02, C3:8.64e-03, C4:5.83e+00, C5:1.81e+01, C6:3.44e+00, C:8.69e-02
Epoch 433, Train loss: C1:8.26e-03, C2:1.28e-02, C3:8.10e-03, C4:7.60e+00, C5:1.93e+01, C6:3.95e+00, C:1.26e-01
Epoch 434, Train loss: C1:8.26e-03, C2:1.28e-02, C3:8.29e-03, C4:8.16e+00, C5:1.86e+01, C6:2.91e+00, C:1.03e-01
Epoch 435, Train loss: C1:8.28e-03, C2:1.34e-02, C3:8.51e-03, C4:7.61e+00, C5:1.90e+01, C6:1.77e+00, C:9.84e-02
Epoch 436, Train loss: C1:8.68e-03, C2:1.28e-02, C3:8.45e-03, C4:7.66e+00, C5:2.10e+01, C6:1.56e+00, C:8.93e-02
Epoch 437, Train loss: C1:8.39e-03, C2:1.30e-02, C3:8.65e-03, C4:7.84e+00, C5:1.76e+01, C6:1.95e+00, C:9.61e-02
Epoch 438, Train loss: C1:8.11e-03, C2:1.28e-02, C3:7.98e-03, C4:5.51e+00, C5:2.06e+01, C6:2.16e+00, C:7.91e-02
Epoch 439, Train loss: C1:8.42e-03, C2:1.29e-02, C3:8.21e-03, C4:7.20e+00, C5:1.88e+01, C6:1.69e+00, C:9.14e-02
Epoch 440, Train loss: C1:8.05e-03, C2:1.28e-02, C3:8.06e-03, C4:1.09e+01, C5:1.79e+01, C6:1.20e+00, C:9.06e-02
Epoch 441, Train loss: C1:8.34e-03, C2:1.29e-02, C3:7.95e-03, C4:1.65e+01, C5:1.78e+01, C6:1.31e+00, C:1.08e-01
Epoch 442, Train loss: C1:8.04e-03, C2:1.31e-02, C3:8.30e-03, C4:1.74e+01, C5:2.02e+01, C6:1.81e+00, C:1.06e-01
Epoch 443, Train loss: C1:8.38e-03, C2:1.30e-02, C3:8.07e-03, C4:1.29e+01, C5:1.88e+01, C6:2.24e+00, C:8.28e-02
Epoch 444, Train loss: C1:8.24e-03, C2:1.28e-02, C3:8.26e-03, C4:7.15e+00, C5:1.90e+01, C6:1.79e+00, C:8.71e-02
Epoch 445, Train loss: C1:8.08e-03, C2:1.27e-02, C3:8.34e-03, C4:6.65e+00, C5:2.06e+01, C6:1.09e+00, C:1.01e-01
Epoch 446, Train loss: C1:8.31e-03, C2:1.30e-02, C3:8.33e-03, C4:1.37e+01, C5:1.81e+01, C6:8.35e-01, C:9.87e-02
Epoch 447, Train loss: C1:8.17e-03, C2:1.25e-02, C3:8.30e-03, C4:2.12e+01, C5:1.84e+01, C6:1.03e+00, C:8.79e-02
Epoch 448, Train loss: C1:8.60e-03, C2:1.27e-02, C3:8.21e-03, C4:2.82e+01, C5:1.78e+01, C6:1.19e+00, C:9.07e-02
Epoch 449, Train loss: C1:8.20e-03, C2:1.27e-02, C3:8.09e-03, C4:2.93e+01, C5:1.70e+01, C6:1.16e+00, C:7.97e-02
Epoch 450, Train loss: C1:8.22e-03, C2:1.28e-02, C3:8.46e-03, C4:2.05e+01, C5:1.67e+01, C6:1.23e+00, C:8.87e-02

Test: Epoch 450
Train Accuracy: 0.7925   Test ACC: 0.7376
Train F1: 0.7424         Test F1: 0.6738

Epoch 451, Train loss: C1:7.90e-03, C2:1.28e-02, C3:8.05e-03, C4:1.03e+01, C5:1.94e+01, C6:9.49e-01, C:7.53e-02
Epoch 452, Train loss: C1:8.08e-03, C2:1.25e-02, C3:8.38e-03, C4:6.18e+00, C5:1.54e+01, C6:9.01e-01, C:7.32e-02
Epoch 453, Train loss: C1:8.07e-03, C2:1.31e-02, C3:8.05e-03, C4:7.43e+00, C5:1.88e+01, C6:9.58e-01, C:9.02e-02
Epoch 454, Train loss: C1:8.28e-03, C2:1.27e-02, C3:8.26e-03, C4:1.11e+01, C5:1.66e+01, C6:1.15e+00, C:7.57e-02
Epoch 455, Train loss: C1:8.12e-03, C2:1.29e-02, C3:8.24e-03, C4:1.35e+01, C5:1.87e+01, C6:1.31e+00, C:9.21e-02
Epoch 456, Train loss: C1:8.06e-03, C2:1.27e-02, C3:8.25e-03, C4:1.11e+01, C5:1.96e+01, C6:1.09e+00, C:6.85e-02
Epoch 457, Train loss: C1:8.20e-03, C2:1.25e-02, C3:8.38e-03, C4:6.71e+00, C5:1.91e+01, C6:8.92e-01, C:8.74e-02
Epoch 458, Train loss: C1:8.19e-03, C2:1.27e-02, C3:8.15e-03, C4:6.60e+00, C5:1.91e+01, C6:8.80e-01, C:8.50e-02
Epoch 459, Train loss: C1:7.87e-03, C2:1.30e-02, C3:8.25e-03, C4:1.48e+01, C5:1.77e+01, C6:1.04e+00, C:6.94e-02
Epoch 460, Train loss: C1:8.05e-03, C2:1.28e-02, C3:8.17e-03, C4:2.62e+01, C5:1.85e+01, C6:1.24e+00, C:8.16e-02
Epoch 461, Train loss: C1:8.11e-03, C2:1.29e-02, C3:8.17e-03, C4:3.36e+01, C5:1.64e+01, C6:1.51e+00, C:7.41e-02
Epoch 462, Train loss: C1:8.07e-03, C2:1.26e-02, C3:8.06e-03, C4:3.37e+01, C5:1.88e+01, C6:1.44e+00, C:7.50e-02
Epoch 463, Train loss: C1:8.14e-03, C2:1.27e-02, C3:8.08e-03, C4:2.44e+01, C5:1.53e+01, C6:1.47e+00, C:6.75e-02
Epoch 464, Train loss: C1:8.02e-03, C2:1.26e-02, C3:8.03e-03, C4:1.38e+01, C5:1.83e+01, C6:1.81e+00, C:8.40e-02
Epoch 465, Train loss: C1:7.98e-03, C2:1.27e-02, C3:7.92e-03, C4:8.94e+00, C5:1.79e+01, C6:2.50e+00, C:7.73e-02
Epoch 466, Train loss: C1:7.87e-03, C2:1.29e-02, C3:7.92e-03, C4:8.90e+00, C5:1.63e+01, C6:3.47e+00, C:7.17e-02
Epoch 467, Train loss: C1:8.21e-03, C2:1.27e-02, C3:8.12e-03, C4:1.37e+01, C5:1.59e+01, C6:4.37e+00, C:7.30e-02
Epoch 468, Train loss: C1:8.26e-03, C2:1.31e-02, C3:7.87e-03, C4:1.90e+01, C5:1.70e+01, C6:5.09e+00, C:9.16e-02
Epoch 469, Train loss: C1:8.03e-03, C2:1.29e-02, C3:7.95e-03, C4:2.00e+01, C5:1.57e+01, C6:4.95e+00, C:8.40e-02
Epoch 470, Train loss: C1:8.16e-03, C2:1.27e-02, C3:8.09e-03, C4:1.72e+01, C5:1.90e+01, C6:4.54e+00, C:7.36e-02
Epoch 471, Train loss: C1:7.93e-03, C2:1.24e-02, C3:7.86e-03, C4:1.54e+01, C5:1.90e+01, C6:4.91e+00, C:8.61e-02
Epoch 472, Train loss: C1:8.06e-03, C2:1.28e-02, C3:8.27e-03, C4:1.22e+01, C5:1.60e+01, C6:5.70e+00, C:7.42e-02
Epoch 473, Train loss: C1:8.04e-03, C2:1.24e-02, C3:7.71e-03, C4:7.48e+00, C5:1.67e+01, C6:6.26e+00, C:6.83e-02
Epoch 474, Train loss: C1:8.18e-03, C2:1.22e-02, C3:7.83e-03, C4:4.89e+00, C5:1.53e+01, C6:6.45e+00, C:7.80e-02
Epoch 475, Train loss: C1:8.17e-03, C2:1.24e-02, C3:7.99e-03, C4:8.17e+00, C5:1.65e+01, C6:6.18e+00, C:7.87e-02
Epoch 476, Train loss: C1:8.35e-03, C2:1.28e-02, C3:7.81e-03, C4:1.49e+01, C5:1.54e+01, C6:5.65e+00, C:8.03e-02
Epoch 477, Train loss: C1:7.94e-03, C2:1.27e-02, C3:7.76e-03, C4:2.04e+01, C5:1.61e+01, C6:4.48e+00, C:8.50e-02
Epoch 478, Train loss: C1:7.97e-03, C2:1.27e-02, C3:7.77e-03, C4:2.22e+01, C5:1.64e+01, C6:3.57e+00, C:1.01e-01
Epoch 479, Train loss: C1:8.22e-03, C2:1.28e-02, C3:8.01e-03, C4:1.92e+01, C5:1.64e+01, C6:2.84e+00, C:8.05e-02
Epoch 480, Train loss: C1:8.19e-03, C2:1.29e-02, C3:7.76e-03, C4:1.51e+01, C5:1.72e+01, C6:2.41e+00, C:8.43e-02
Epoch 481, Train loss: C1:7.99e-03, C2:1.24e-02, C3:8.00e-03, C4:1.08e+01, C5:1.59e+01, C6:2.25e+00, C:7.82e-02
Epoch 482, Train loss: C1:8.26e-03, C2:1.23e-02, C3:7.87e-03, C4:7.06e+00, C5:1.67e+01, C6:2.51e+00, C:7.55e-02
Epoch 483, Train loss: C1:8.08e-03, C2:1.31e-02, C3:7.86e-03, C4:5.25e+00, C5:1.59e+01, C6:3.28e+00, C:7.71e-02
Epoch 484, Train loss: C1:8.03e-03, C2:1.28e-02, C3:7.74e-03, C4:5.79e+00, C5:1.54e+01, C6:3.61e+00, C:7.74e-02
Epoch 485, Train loss: C1:8.05e-03, C2:1.24e-02, C3:7.78e-03, C4:8.35e+00, C5:1.48e+01, C6:3.33e+00, C:9.01e-02
Epoch 486, Train loss: C1:8.25e-03, C2:1.30e-02, C3:7.63e-03, C4:1.01e+01, C5:1.51e+01, C6:3.15e+00, C:7.32e-02
Epoch 487, Train loss: C1:7.75e-03, C2:1.29e-02, C3:8.06e-03, C4:1.17e+01, C5:1.69e+01, C6:3.64e+00, C:9.84e-02
Epoch 488, Train loss: C1:7.71e-03, C2:1.26e-02, C3:7.76e-03, C4:1.18e+01, C5:1.36e+01, C6:4.06e+00, C:6.91e-02
Epoch 489, Train loss: C1:7.90e-03, C2:1.27e-02, C3:7.98e-03, C4:1.07e+01, C5:1.51e+01, C6:3.81e+00, C:9.85e-02
Epoch 490, Train loss: C1:7.84e-03, C2:1.26e-02, C3:8.13e-03, C4:8.08e+00, C5:1.61e+01, C6:2.94e+00, C:8.09e-02
Epoch 491, Train loss: C1:7.85e-03, C2:1.25e-02, C3:7.63e-03, C4:6.68e+00, C5:1.44e+01, C6:2.00e+00, C:7.06e-02
Epoch 492, Train loss: C1:7.86e-03, C2:1.27e-02, C3:7.91e-03, C4:5.50e+00, C5:1.48e+01, C6:1.26e+00, C:7.84e-02
Epoch 493, Train loss: C1:8.04e-03, C2:1.23e-02, C3:8.16e-03, C4:5.34e+00, C5:1.53e+01, C6:9.14e-01, C:6.96e-02
Epoch 494, Train loss: C1:8.14e-03, C2:1.26e-02, C3:7.78e-03, C4:5.90e+00, C5:1.50e+01, C6:9.34e-01, C:8.16e-02
Epoch 495, Train loss: C1:8.03e-03, C2:1.23e-02, C3:7.87e-03, C4:7.86e+00, C5:1.50e+01, C6:1.18e+00, C:6.72e-02
Epoch 496, Train loss: C1:7.77e-03, C2:1.23e-02, C3:7.94e-03, C4:9.70e+00, C5:1.43e+01, C6:1.20e+00, C:7.93e-02
Epoch 497, Train loss: C1:7.79e-03, C2:1.26e-02, C3:7.73e-03, C4:1.08e+01, C5:1.50e+01, C6:1.21e+00, C:7.98e-02
Epoch 498, Train loss: C1:7.60e-03, C2:1.24e-02, C3:7.64e-03, C4:1.04e+01, C5:1.49e+01, C6:1.06e+00, C:7.35e-02
Epoch 499, Train loss: C1:7.65e-03, C2:1.26e-02, C3:8.05e-03, C4:8.85e+00, C5:1.47e+01, C6:1.15e+00, C:8.05e-02
Epoch 500, Train loss: C1:8.03e-03, C2:1.21e-02, C3:7.67e-03, C4:7.24e+00, C5:1.66e+01, C6:9.86e-01, C:7.39e-02

Test: Epoch 500
Train Accuracy: 0.8219   Test ACC: 0.7567
Train F1: 0.7886         Test F1: 0.7178

Epoch 501, Train loss: C1:7.99e-03, C2:1.24e-02, C3:7.64e-03, C4:5.00e+00, C5:1.60e+01, C6:8.91e-01, C:8.71e-02
Epoch 502, Train loss: C1:8.02e-03, C2:1.22e-02, C3:7.77e-03, C4:4.57e+00, C5:1.44e+01, C6:8.58e-01, C:6.26e-02
Epoch 503, Train loss: C1:7.79e-03, C2:1.28e-02, C3:7.60e-03, C4:5.47e+00, C5:1.43e+01, C6:8.65e-01, C:7.12e-02
Epoch 504, Train loss: C1:7.85e-03, C2:1.24e-02, C3:7.79e-03, C4:9.78e+00, C5:1.39e+01, C6:9.52e-01, C:6.98e-02
Epoch 505, Train loss: C1:7.71e-03, C2:1.23e-02, C3:7.91e-03, C4:1.85e+01, C5:1.42e+01, C6:9.42e-01, C:7.19e-02
Epoch 506, Train loss: C1:7.95e-03, C2:1.24e-02, C3:7.70e-03, C4:2.82e+01, C5:1.47e+01, C6:9.38e-01, C:6.49e-02
Epoch 507, Train loss: C1:7.52e-03, C2:1.25e-02, C3:7.86e-03, C4:3.50e+01, C5:1.45e+01, C6:1.11e+00, C:7.09e-02
Epoch 508, Train loss: C1:7.59e-03, C2:1.23e-02, C3:7.68e-03, C4:4.11e+01, C5:1.53e+01, C6:1.05e+00, C:6.49e-02
Epoch 509, Train loss: C1:8.06e-03, C2:1.26e-02, C3:7.57e-03, C4:4.46e+01, C5:1.41e+01, C6:1.24e+00, C:6.68e-02
Epoch 510, Train loss: C1:7.90e-03, C2:1.26e-02, C3:8.07e-03, C4:4.67e+01, C5:1.51e+01, C6:1.05e+00, C:6.19e-02
Epoch 511, Train loss: C1:8.01e-03, C2:1.20e-02, C3:8.13e-03, C4:4.86e+01, C5:1.50e+01, C6:8.58e-01, C:7.14e-02
Epoch 512, Train loss: C1:7.90e-03, C2:1.24e-02, C3:7.78e-03, C4:4.99e+01, C5:1.56e+01, C6:7.67e-01, C:6.95e-02
Epoch 513, Train loss: C1:7.94e-03, C2:1.24e-02, C3:8.14e-03, C4:4.81e+01, C5:1.41e+01, C6:9.88e-01, C:7.60e-02
Epoch 514, Train loss: C1:7.77e-03, C2:1.24e-02, C3:7.59e-03, C4:4.54e+01, C5:1.41e+01, C6:1.36e+00, C:6.43e-02
Epoch 515, Train loss: C1:7.72e-03, C2:1.24e-02, C3:8.08e-03, C4:4.13e+01, C5:1.43e+01, C6:1.98e+00, C:8.07e-02
Epoch 516, Train loss: C1:7.85e-03, C2:1.24e-02, C3:7.75e-03, C4:3.45e+01, C5:1.64e+01, C6:2.50e+00, C:6.20e-02
Epoch 517, Train loss: C1:7.86e-03, C2:1.27e-02, C3:7.57e-03, C4:2.33e+01, C5:1.64e+01, C6:3.02e+00, C:7.20e-02
Epoch 518, Train loss: C1:7.67e-03, C2:1.21e-02, C3:7.99e-03, C4:1.21e+01, C5:1.36e+01, C6:3.67e+00, C:6.50e-02
Epoch 519, Train loss: C1:7.68e-03, C2:1.21e-02, C3:7.81e-03, C4:4.97e+00, C5:1.30e+01, C6:4.53e+00, C:6.24e-02
Epoch 520, Train loss: C1:7.70e-03, C2:1.23e-02, C3:7.73e-03, C4:7.09e+00, C5:1.43e+01, C6:6.26e+00, C:7.36e-02
Epoch 521, Train loss: C1:7.72e-03, C2:1.24e-02, C3:7.94e-03, C4:1.48e+01, C5:1.38e+01, C6:8.33e+00, C:7.22e-02
Epoch 522, Train loss: C1:7.87e-03, C2:1.22e-02, C3:7.54e-03, C4:2.06e+01, C5:1.36e+01, C6:1.07e+01, C:8.54e-02
Epoch 523, Train loss: C1:7.88e-03, C2:1.25e-02, C3:7.51e-03, C4:1.99e+01, C5:1.42e+01, C6:1.28e+01, C:6.87e-02
Epoch 524, Train loss: C1:7.47e-03, C2:1.23e-02, C3:7.60e-03, C4:1.50e+01, C5:1.47e+01, C6:1.34e+01, C:8.52e-02
Epoch 525, Train loss: C1:7.81e-03, C2:1.22e-02, C3:7.58e-03, C4:9.61e+00, C5:1.49e+01, C6:1.27e+01, C:8.40e-02
Epoch 526, Train loss: C1:7.39e-03, C2:1.25e-02, C3:7.77e-03, C4:5.29e+00, C5:1.34e+01, C6:1.05e+01, C:6.52e-02
Epoch 527, Train loss: C1:7.62e-03, C2:1.25e-02, C3:7.63e-03, C4:6.35e+00, C5:1.70e+01, C6:7.99e+00, C:7.91e-02
Epoch 528, Train loss: C1:7.51e-03, C2:1.27e-02, C3:7.47e-03, C4:1.40e+01, C5:1.48e+01, C6:5.28e+00, C:7.49e-02
Epoch 529, Train loss: C1:7.49e-03, C2:1.23e-02, C3:7.68e-03, C4:2.48e+01, C5:1.44e+01, C6:2.80e+00, C:7.23e-02
Epoch 530, Train loss: C1:7.63e-03, C2:1.21e-02, C3:7.73e-03, C4:3.70e+01, C5:1.62e+01, C6:1.26e+00, C:8.01e-02
Epoch 531, Train loss: C1:8.03e-03, C2:1.21e-02, C3:7.74e-03, C4:4.67e+01, C5:1.46e+01, C6:6.88e-01, C:6.76e-02
Epoch 532, Train loss: C1:7.66e-03, C2:1.22e-02, C3:7.86e-03, C4:5.72e+01, C5:1.60e+01, C6:1.57e+00, C:8.11e-02
Epoch 533, Train loss: C1:7.46e-03, C2:1.26e-02, C3:7.59e-03, C4:6.06e+01, C5:1.38e+01, C6:2.60e+00, C:6.47e-02
Epoch 534, Train loss: C1:7.80e-03, C2:1.25e-02, C3:7.49e-03, C4:5.52e+01, C5:1.42e+01, C6:3.25e+00, C:6.57e-02
Epoch 535, Train loss: C1:8.01e-03, C2:1.25e-02, C3:7.86e-03, C4:3.99e+01, C5:1.33e+01, C6:2.97e+00, C:7.87e-02
Epoch 536, Train loss: C1:7.90e-03, C2:1.28e-02, C3:7.51e-03, C4:2.42e+01, C5:1.57e+01, C6:2.13e+00, C:6.94e-02
Epoch 537, Train loss: C1:7.66e-03, C2:1.24e-02, C3:7.64e-03, C4:1.39e+01, C5:1.55e+01, C6:1.34e+00, C:8.75e-02
Epoch 538, Train loss: C1:7.46e-03, C2:1.25e-02, C3:8.17e-03, C4:8.91e+00, C5:1.30e+01, C6:8.46e-01, C:8.71e-02
Epoch 539, Train loss: C1:7.56e-03, C2:1.24e-02, C3:7.59e-03, C4:6.60e+00, C5:1.53e+01, C6:7.04e-01, C:6.77e-02
Epoch 540, Train loss: C1:7.72e-03, C2:1.22e-02, C3:7.70e-03, C4:6.06e+00, C5:1.47e+01, C6:8.85e-01, C:7.22e-02
Epoch 541, Train loss: C1:7.82e-03, C2:1.25e-02, C3:7.53e-03, C4:6.42e+00, C5:1.33e+01, C6:1.09e+00, C:7.14e-02
Epoch 542, Train loss: C1:7.58e-03, C2:1.21e-02, C3:7.20e-03, C4:7.85e+00, C5:1.55e+01, C6:1.50e+00, C:8.78e-02
Epoch 543, Train loss: C1:7.64e-03, C2:1.23e-02, C3:7.56e-03, C4:9.43e+00, C5:1.33e+01, C6:1.86e+00, C:1.25e-01
Epoch 544, Train loss: C1:7.60e-03, C2:1.23e-02, C3:7.23e-03, C4:1.12e+01, C5:1.67e+01, C6:1.59e+00, C:8.71e-02
Epoch 545, Train loss: C1:7.66e-03, C2:1.21e-02, C3:7.68e-03, C4:1.11e+01, C5:1.35e+01, C6:1.04e+00, C:9.05e-02
Epoch 546, Train loss: C1:7.78e-03, C2:1.23e-02, C3:7.58e-03, C4:9.15e+00, C5:1.40e+01, C6:7.01e-01, C:1.13e-01
Epoch 547, Train loss: C1:7.89e-03, C2:1.21e-02, C3:7.29e-03, C4:6.73e+00, C5:1.58e+01, C6:8.70e-01, C:1.04e-01
Epoch 548, Train loss: C1:7.40e-03, C2:1.23e-02, C3:7.75e-03, C4:6.16e+00, C5:1.30e+01, C6:1.31e+00, C:1.29e-01
Epoch 549, Train loss: C1:7.34e-03, C2:1.20e-02, C3:7.44e-03, C4:7.02e+00, C5:1.43e+01, C6:1.92e+00, C:7.82e-02
Epoch 550, Train loss: C1:7.65e-03, C2:1.24e-02, C3:7.38e-03, C4:8.08e+00, C5:1.43e+01, C6:2.34e+00, C:1.27e-01

Test: Epoch 550
Train Accuracy: 0.7908   Test ACC: 0.7110
Train F1: 0.7662         Test F1: 0.6840

Epoch 551, Train loss: C1:7.50e-03, C2:1.23e-02, C3:7.52e-03, C4:8.18e+00, C5:1.27e+01, C6:2.30e+00, C:1.09e-01
Epoch 552, Train loss: C1:7.48e-03, C2:1.20e-02, C3:7.23e-03, C4:1.01e+01, C5:1.49e+01, C6:1.66e+00, C:1.06e-01
Epoch 553, Train loss: C1:7.55e-03, C2:1.23e-02, C3:7.36e-03, C4:1.40e+01, C5:1.26e+01, C6:9.08e-01, C:1.28e-01
Epoch 554, Train loss: C1:7.61e-03, C2:1.23e-02, C3:7.29e-03, C4:1.89e+01, C5:1.43e+01, C6:6.48e-01, C:7.27e-02
Epoch 555, Train loss: C1:7.39e-03, C2:1.20e-02, C3:7.34e-03, C4:1.94e+01, C5:1.38e+01, C6:8.69e-01, C:6.92e-02
Epoch 556, Train loss: C1:7.78e-03, C2:1.20e-02, C3:7.39e-03, C4:1.68e+01, C5:1.19e+01, C6:1.47e+00, C:7.18e-02
Epoch 557, Train loss: C1:7.59e-03, C2:1.19e-02, C3:7.27e-03, C4:1.36e+01, C5:1.29e+01, C6:2.16e+00, C:8.56e-02
Epoch 558, Train loss: C1:7.39e-03, C2:1.20e-02, C3:7.36e-03, C4:1.12e+01, C5:1.23e+01, C6:2.85e+00, C:6.84e-02
Epoch 559, Train loss: C1:7.60e-03, C2:1.19e-02, C3:7.39e-03, C4:8.01e+00, C5:1.36e+01, C6:3.35e+00, C:1.05e-01
Epoch 560, Train loss: C1:7.54e-03, C2:1.22e-02, C3:7.14e-03, C4:6.19e+00, C5:1.09e+01, C6:3.16e+00, C:6.37e-02
Epoch 561, Train loss: C1:7.49e-03, C2:1.23e-02, C3:7.10e-03, C4:5.41e+00, C5:1.44e+01, C6:2.34e+00, C:7.24e-02
Epoch 562, Train loss: C1:7.40e-03, C2:1.22e-02, C3:7.21e-03, C4:4.30e+00, C5:1.29e+01, C6:1.27e+00, C:8.42e-02
Epoch 563, Train loss: C1:7.62e-03, C2:1.25e-02, C3:7.17e-03, C4:4.76e+00, C5:1.25e+01, C6:6.32e-01, C:7.86e-02
Epoch 564, Train loss: C1:7.37e-03, C2:1.21e-02, C3:7.07e-03, C4:5.53e+00, C5:1.20e+01, C6:1.05e+00, C:8.05e-02
Epoch 565, Train loss: C1:7.51e-03, C2:1.18e-02, C3:7.38e-03, C4:5.95e+00, C5:1.12e+01, C6:2.52e+00, C:8.33e-02
Epoch 566, Train loss: C1:7.92e-03, C2:1.20e-02, C3:7.29e-03, C4:6.66e+00, C5:1.17e+01, C6:4.25e+00, C:5.92e-02
Epoch 567, Train loss: C1:7.50e-03, C2:1.19e-02, C3:7.38e-03, C4:8.14e+00, C5:1.20e+01, C6:4.37e+00, C:6.33e-02
Epoch 568, Train loss: C1:7.67e-03, C2:1.22e-02, C3:7.51e-03, C4:1.29e+01, C5:1.27e+01, C6:2.86e+00, C:7.88e-02
Epoch 569, Train loss: C1:7.74e-03, C2:1.20e-02, C3:7.56e-03, C4:2.00e+01, C5:1.26e+01, C6:1.23e+00, C:7.81e-02
Epoch 570, Train loss: C1:7.64e-03, C2:1.22e-02, C3:7.26e-03, C4:2.94e+01, C5:1.32e+01, C6:6.10e-01, C:1.26e-01
Epoch 571, Train loss: C1:7.55e-03, C2:1.22e-02, C3:7.22e-03, C4:3.60e+01, C5:1.36e+01, C6:1.45e+00, C:9.61e-02
