index,miRNA,VCDN
0,0.08548001199960709,0.4648742973804474
1,0.035254478454589844,0.4722483158111572
2,0.0330163799226284,0.4720398485660553
3,0.03961382806301117,0.4694488048553467
4,0.03483022749423981,0.4649890661239624
5,0.027394451200962067,0.4611895978450775
6,0.024411199614405632,0.45866480469703674
7,0.026959965005517006,0.4569634199142456
8,0.027582649141550064,0.45717737078666687
9,0.025926463305950165,0.4575224220752716
10,0.023710686713457108,0.45782285928726196
11,0.020739080384373665,0.45711618661880493
12,0.019963223487138748,0.45555368065834045
13,0.020213715732097626,0.45313477516174316
14,0.019512547180056572,0.45283398032188416
15,0.019355004653334618,0.4512938857078552
16,0.01902603730559349,0.4507136642932892
17,0.01766170747578144,0.44971752166748047
18,0.016549933701753616,0.44864657521247864
19,0.01650984212756157,0.44818180799484253
20,0.016430603340268135,0.4460943341255188
21,0.01702577993273735,0.4452477693557739
22,0.01664319448173046,0.4435262084007263
23,0.016092991456389427,0.4425848126411438
24,0.014894404448568821,0.4405234456062317
25,0.01505682710558176,0.4397028982639313
26,0.014886219054460526,0.4381721615791321
27,0.014751004055142403,0.4365977942943573
28,0.015446929261088371,0.4345981478691101
29,0.014874824322760105,0.43330472707748413
30,0.0145716005936265,0.4318847358226776
31,0.01416270062327385,0.4307219386100769
32,0.013799442909657955,0.4303883910179138
33,0.013467317447066307,0.42942047119140625
34,0.013051444664597511,0.4286022186279297
35,0.013488799333572388,0.42718806862831116
36,0.013124103657901287,0.42567178606987
37,0.012907903641462326,0.4238637387752533
38,0.012551732361316681,0.4226309657096863
39,0.012620126828551292,0.4212203025817871
40,0.012222552672028542,0.4206722378730774
41,0.012225950136780739,0.4194265604019165
42,0.01250008586794138,0.41803693771362305
43,0.011970743536949158,0.4165288805961609
44,0.011231307871639729,0.4159417748451233
45,0.011524247005581856,0.4152495563030243
46,0.011483217589557171,0.41496023535728455
47,0.011283540166914463,0.4133596420288086
48,0.011048514395952225,0.41158702969551086
49,0.010862739756703377,0.4107835292816162
50,0.010870823636651039,0.40915054082870483
51,0.010657434351742268,0.4077596366405487
52,0.010297300294041634,0.40680864453315735
53,0.010229533538222313,0.4062007665634155
54,0.010245930403470993,0.4042465090751648
55,0.009667279198765755,0.40310361981391907
