,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.2,0.06666666666666667,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0.5923444976076555,0.597064285495941,0.3695652173913043,0.3156158486822102,0.84688995215311,0.9617224880382775,0.4688995215311005,0.44976076555023925,0.23444976076555024,0.84688995215311,0.9617224880382775,0.4688995215311005,0.44976076555023925,0.23444976076555024
100,0.7645933014354067,0.6939625310452543,0.782608695652174,0.7136824011268021,0.8660287081339713,0.9808612440191388,0.9952153110047847,0.9808612440191388,0.0,0.8660287081339713,0.9808612440191388,0.9952153110047847,0.9808612440191388,0.0
150,0.8555023923444977,0.8392480283449851,0.8260869565217391,0.813617481148679,0.9760765550239234,0.9760765550239234,1.0,0.9330143540669856,0.3923444976076555,0.9760765550239234,0.9760765550239234,1.0,0.9330143540669856,0.3923444976076555
200,0.9550239234449761,0.9546092436841747,0.8532608695652174,0.8512992832293819,0.9712918660287081,0.9952153110047847,1.0,0.9473684210526315,0.861244019138756,0.9712918660287081,0.9952153110047847,1.0,0.9473684210526315,0.861244019138756
250,0.9789473684210527,0.9789263383265866,0.8695652173913043,0.8684118671209803,0.9808612440191388,0.9952153110047847,1.0,0.9665071770334929,0.9521531100478469,0.9808612440191388,0.9952153110047847,1.0,0.9665071770334929,0.9521531100478469
300,0.9779904306220095,0.9779095783601538,0.8641304347826086,0.8661647990076529,0.9760765550239234,0.9952153110047847,1.0,0.937799043062201,0.9808612440191388,0.9760765550239234,0.9952153110047847,1.0,0.937799043062201,0.9808612440191388
350,0.9837320574162679,0.9836960177662458,0.8532608695652174,0.8531940589988694,0.9808612440191388,0.9952153110047847,1.0,0.9569377990430622,0.9856459330143541,0.9808612440191388,0.9952153110047847,1.0,0.9569377990430622,0.9856459330143541
400,0.9827751196172249,0.9827425247095886,0.8695652173913043,0.8723096133376164,0.9808612440191388,0.9952153110047847,1.0,0.9473684210526315,0.9904306220095693,0.9808612440191388,0.9952153110047847,1.0,0.9473684210526315,0.9904306220095693
450,0.9808612440191388,0.980825562463414,0.8586956521739131,0.8616034931252322,0.9808612440191388,0.9952153110047847,1.0,0.9425837320574163,0.9856459330143541,0.9808612440191388,0.9952153110047847,1.0,0.9425837320574163,0.9856459330143541
500,0.9875598086124402,0.9875427878841242,0.8641304347826086,0.8642392631523067,0.9856459330143541,0.9952153110047847,1.0,0.9665071770334929,0.9904306220095693,0.9856459330143541,0.9952153110047847,1.0,0.9665071770334929,0.9904306220095693
550,0.9885167464114832,0.9885024606128563,0.8586956521739131,0.8593449889779184,0.9856459330143541,0.9952153110047847,1.0,0.9712918660287081,0.9904306220095693,0.9856459330143541,0.9952153110047847,1.0,0.9712918660287081,0.9904306220095693
600,0.9923444976076555,0.9923442944057909,0.8586956521739131,0.8550266087989875,0.9952153110047847,0.9952153110047847,1.0,0.9904306220095693,0.9808612440191388,0.9952153110047847,0.9952153110047847,1.0,0.9904306220095693,0.9808612440191388
650,0.9885167464114832,0.9885046235009494,0.8586956521739131,0.8580287087173682,0.9952153110047847,0.9952153110047847,1.0,0.9665071770334929,0.9856459330143541,0.9952153110047847,0.9952153110047847,1.0,0.9665071770334929,0.9856459330143541
700,0.9894736842105263,0.9894642026100364,0.8586956521739131,0.8580287087173682,0.9952153110047847,0.9952153110047847,1.0,0.9712918660287081,0.9856459330143541,0.9952153110047847,0.9952153110047847,1.0,0.9712918660287081,0.9856459330143541
750,0.9856459330143541,0.9856153927934302,0.8586956521739131,0.8609800142895537,0.9952153110047847,0.9952153110047847,1.0,0.9425837320574163,0.9952153110047847,0.9952153110047847,0.9952153110047847,1.0,0.9425837320574163,0.9952153110047847
800,0.9875598086124402,0.9875412966315472,0.8641304347826086,0.8658736380074734,0.9952153110047847,0.9952153110047847,1.0,0.9569377990430622,0.9904306220095693,0.9952153110047847,0.9952153110047847,1.0,0.9569377990430622,0.9904306220095693
850,0.9904306220095693,0.9904209258406741,0.8641304347826086,0.8634359903381643,0.9952153110047847,0.9952153110047847,1.0,0.9712918660287081,0.9904306220095693,0.9952153110047847,0.9952153110047847,1.0,0.9712918660287081,0.9904306220095693
900,0.9923444976076555,0.9923372281803988,0.8695652173913043,0.8688608422224664,0.9952153110047847,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9952153110047847,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
950,0.9923444976076555,0.9923421808852493,0.8586956521739131,0.8572452101904859,0.9952153110047847,0.9952153110047847,1.0,0.9856459330143541,0.9856459330143541,0.9952153110047847,0.9952153110047847,1.0,0.9856459330143541,0.9856459330143541
1000,0.9933014354066986,0.9932991186842924,0.8586956521739131,0.8566033424729077,0.9952153110047847,0.9952153110047847,1.0,0.9856459330143541,0.9904306220095693,0.9952153110047847,0.9952153110047847,1.0,0.9856459330143541,0.9904306220095693
