,mRNA,methylation,miRNA,meth_mrna,meth_mirna,mrna_mirna,mrna_mrna,meth_meth,mirna_mirna,FullyConnected
11,0.04071318730711937,0.039156366139650345,0.028498606756329536,0.028427401557564735,0.018314946442842484,0.022824609652161598,0.02942398190498352,0.033025991171598434,0.029244469478726387,0.3246668577194214
12,0.04285629838705063,0.04507526755332947,0.027929747477173805,0.03790467232465744,0.018094079568982124,0.021816715598106384,0.03623008728027344,0.02564815990626812,0.028705330565571785,0.3237113952636719
13,0.05734126269817352,0.06092960759997368,0.027219409123063087,0.045447248965501785,0.01770777627825737,0.020727388560771942,0.04664668068289757,0.02685222402215004,0.028081707656383514,0.32278311252593994
14,0.062051258981227875,0.06326708197593689,0.02700035087764263,0.04072316735982895,0.01742183230817318,0.02094477042555809,0.04574301838874817,0.03086525946855545,0.0275260042399168,0.32265010476112366
15,0.050504617393016815,0.05167211964726448,0.02649809420108795,0.031188737601041794,0.01698417402803898,0.020716749131679535,0.03647531941533089,0.03184141591191292,0.02701975591480732,0.3224492371082306
16,0.039265669882297516,0.038256797939538956,0.02612212486565113,0.024782661348581314,0.01650005206465721,0.020231682807207108,0.02789122797548771,0.02931385673582554,0.026627713814377785,0.32165831327438354
17,0.035627126693725586,0.0345124751329422,0.02565906196832657,0.026529083028435707,0.016133569180965424,0.019667770713567734,0.0260701272636652,0.025181926786899567,0.026224851608276367,0.32121190428733826
18,0.0404382199048996,0.03901534527540207,0.025446724146604538,0.03099934011697769,0.01619185507297516,0.019290534779429436,0.03000953607261181,0.022392895072698593,0.0257656779140234,0.32047781348228455
19,0.044573813676834106,0.044914744794368744,0.02501765824854374,0.0320528969168663,0.015755854547023773,0.01898050308227539,0.03395457938313484,0.022416429594159126,0.025437844917178154,0.32026588916778564
20,0.04456139728426933,0.04622277989983559,0.024220827966928482,0.02967366762459278,0.015426586382091045,0.01894165389239788,0.03195841610431671,0.023453915491700172,0.02509353682398796,0.3204851448535919
21,0.03889837861061096,0.04143192991614342,0.023846851661801338,0.02507343888282776,0.015265167690813541,0.018782423809170723,0.027336949482560158,0.02436361089348793,0.024676501750946045,0.32026973366737366
22,0.033495593816041946,0.03484579548239708,0.023481832817196846,0.022347861900925636,0.014829527586698532,0.018613852560520172,0.02337375283241272,0.02389550395309925,0.024407677352428436,0.3204178810119629
23,0.03225713595747948,0.03171141818165779,0.02310677245259285,0.02258933335542679,0.014588910154998302,0.018100200220942497,0.022697381675243378,0.022359326481819153,0.024088352918624878,0.3201570212841034
24,0.03395642340183258,0.03156665712594986,0.022683823481202126,0.024440525099635124,0.014553398825228214,0.017722614109516144,0.023672282695770264,0.020544199272990227,0.02381536178290844,0.31976622343063354
25,0.03555760532617569,0.03346765413880348,0.022083261981606483,0.02533397637307644,0.014432241208851337,0.017493855208158493,0.024780498817563057,0.019384630024433136,0.0234481543302536,0.31995850801467896
26,0.035803597420454025,0.035183385014534,0.021992919966578484,0.02352609857916832,0.014313104562461376,0.017567647621035576,0.02502899430692196,0.019514882937073708,0.023120181635022163,0.3197026252746582
27,0.0345192588865757,0.03445058315992355,0.021511295810341835,0.021723473444581032,0.013917357660830021,0.01751292683184147,0.02282951958477497,0.019755175337195396,0.02294793538749218,0.31932371854782104
28,0.0313347652554512,0.032474398612976074,0.020968275144696236,0.020424416288733482,0.01375748310238123,0.017311709001660347,0.021060148254036903,0.02020920254290104,0.02250279299914837,0.31907233595848083
29,0.03064507246017456,0.030741523951292038,0.020617853850126266,0.020019523799419403,0.013678307645022869,0.017001159489154816,0.020260605961084366,0.019637208431959152,0.022333499044179916,0.3187400698661804
30,0.02981945313513279,0.029178155586123466,0.02060513384640217,0.020377155393362045,0.013584289699792862,0.01678713597357273,0.020662464201450348,0.019067971035838127,0.02206510864198208,0.31866568326950073
31,0.03081998974084854,0.029352108016610146,0.02006574161350727,0.020437028259038925,0.013446403667330742,0.01688847504556179,0.020919622853398323,0.01834752969443798,0.02193431369960308,0.318130761384964
32,0.0310901440680027,0.03001086227595806,0.019868219271302223,0.020399369299411774,0.013249484822154045,0.01672668382525444,0.021465422585606575,0.01759587973356247,0.021596133708953857,0.317805677652359
33,0.030989201739430428,0.030751395970582962,0.019475523382425308,0.019506357610225677,0.013011769391596317,0.01643073931336403,0.020785046741366386,0.01747012510895729,0.021397870033979416,0.31749022006988525
34,0.02992206998169422,0.029645875096321106,0.01946296915411949,0.01865880936384201,0.012852158397436142,0.016414696350693703,0.019917916506528854,0.0176593866199255,0.02116229571402073,0.3171018064022064
35,0.028648430481553078,0.029153959825634956,0.01891636662185192,0.018226362764835358,0.012751438654959202,0.016072914004325867,0.018973737955093384,0.017819633707404137,0.02100273221731186,0.31650975346565247
36,0.028103826567530632,0.02743441052734852,0.01848915033042431,0.01784243993461132,0.012646481394767761,0.016197435557842255,0.019014347344636917,0.017552733421325684,0.020865079015493393,0.3163699209690094
37,0.02838451974093914,0.02738964930176735,0.018225442618131638,0.01823735237121582,0.012383194640278816,0.015886230394244194,0.018667856231331825,0.016957974061369896,0.020701054483652115,0.3161216378211975
38,0.02865087054669857,0.02642984502017498,0.018138349056243896,0.018264133483171463,0.012390057556331158,0.01559977512806654,0.019186431542038918,0.01659141108393669,0.020482221618294716,0.3157341480255127
39,0.028146618977189064,0.026595763862133026,0.017686616629362106,0.017514599487185478,0.012159770354628563,0.015572725795209408,0.018885521218180656,0.01623537950217724,0.020294660702347755,0.31562310457229614
40,0.028356555849313736,0.026705211028456688,0.017455780878663063,0.01693408377468586,0.012038071639835835,0.015515908598899841,0.018671609461307526,0.016329599544405937,0.020227881148457527,0.31557390093803406
41,0.02682795189321041,0.026777358725667,0.017220670357346535,0.016570108011364937,0.011947750113904476,0.015531781129539013,0.017625361680984497,0.016181882470846176,0.020017540082335472,0.3151361048221588
42,0.02675560489296913,0.02662670612335205,0.016971319913864136,0.016310010105371475,0.011895433999598026,0.015351575799286366,0.017426613718271255,0.016279753297567368,0.019809653982520103,0.3148895800113678
43,0.02619560807943344,0.02514718659222126,0.01681072823703289,0.01639859937131405,0.011698827147483826,0.015184691175818443,0.01720554754137993,0.015668239444494247,0.019646983593702316,0.31472840905189514
44,0.026367250829935074,0.02474316954612732,0.016308138146996498,0.016034159809350967,0.011651931330561638,0.015145824290812016,0.01730761118233204,0.01547275297343731,0.01958402805030346,0.3145136535167694
45,0.026454802602529526,0.025137893855571747,0.016339601948857307,0.015690607950091362,0.011466842144727707,0.015173700638115406,0.017299728468060493,0.015564014203846455,0.01936415396630764,0.31407657265663147
46,0.02603512443602085,0.024774963036179543,0.016056127846240997,0.015453106723725796,0.011415385641157627,0.014907686971127987,0.017503919079899788,0.015294554643332958,0.019340049475431442,0.31364163756370544
47,0.025148797780275345,0.02509746327996254,0.015880953520536423,0.015383188612759113,0.011286955326795578,0.014942693524062634,0.017033139243721962,0.015114836394786835,0.019143857061862946,0.31334567070007324
48,0.025006454437971115,0.024239925667643547,0.015994176268577576,0.015629513189196587,0.01120244711637497,0.01477701123803854,0.01658911071717739,0.0154270576313138,0.019043682143092155,0.3131861686706543
49,0.025094985961914062,0.02397407591342926,0.01554346177726984,0.01520304474979639,0.011035657487809658,0.014563016593456268,0.016909239813685417,0.01502792164683342,0.019029218703508377,0.31288015842437744
50,0.024564847350120544,0.023324396461248398,0.015349590219557285,0.014698443002998829,0.010973635129630566,0.014486315660178661,0.016544751822948456,0.014993397518992424,0.01896427385509014,0.3123103678226471
51,0.024228738620877266,0.023269589990377426,0.015309684909880161,0.01417047344148159,0.0108532989397645,0.01442640833556652,0.016338050365447998,0.014708848670125008,0.018817292526364326,0.312074214220047
52,0.02460845559835434,0.02261829376220703,0.014920547604560852,0.014173629693686962,0.010750274173915386,0.014433416537940502,0.016304517164826393,0.01465622615069151,0.018732301890850067,0.31170159578323364
53,0.023897448554635048,0.023007143288850784,0.014761204831302166,0.014751949347555637,0.010771805420517921,0.014199505560100079,0.016271749511361122,0.01460111141204834,0.01865866594016552,0.31172314286231995
54,0.023337025195360184,0.02243863232433796,0.014491130597889423,0.01447095163166523,0.010660253465175629,0.01421898789703846,0.016163654625415802,0.014414003118872643,0.018532849848270416,0.3114010989665985
55,0.023398369550704956,0.02252999134361744,0.014336841180920601,0.013810675591230392,0.010545836761593819,0.014072799123823643,0.015651384368538857,0.01442007441073656,0.018453948199748993,0.31103309988975525
56,0.02309994027018547,0.021950630471110344,0.014315788634121418,0.014055863954126835,0.010451514273881912,0.014007218182086945,0.01592726819217205,0.014010323211550713,0.018373385071754456,0.310519278049469
57,0.022968998178839684,0.021793309599161148,0.014112196862697601,0.013754107989370823,0.010337432846426964,0.013940224424004555,0.015706516802310944,0.014231563545763493,0.01837572455406189,0.31019502878189087
58,0.023013371974229813,0.021314792335033417,0.01410949882119894,0.013664737343788147,0.010270055383443832,0.013951396569609642,0.01578715443611145,0.014212253503501415,0.018245752900838852,0.30981698632240295
59,0.02301475591957569,0.02114112861454487,0.013833356089890003,0.01331509742885828,0.010165371000766754,0.01381654106080532,0.015538057312369347,0.014186881482601166,0.01814240962266922,0.3096800446510315
60,0.022669827565550804,0.021532511338591576,0.013738720677793026,0.012938331812620163,0.010113513097167015,0.01371778268367052,0.01552505698055029,0.014012168161571026,0.01803138107061386,0.30897000432014465
61,0.022102119401097298,0.020997606217861176,0.01374585647135973,0.013172661885619164,0.010004108771681786,0.013528350740671158,0.015354722738265991,0.013824219815433025,0.018052302300930023,0.3087344467639923
62,0.02141958475112915,0.020759418606758118,0.013401547446846962,0.013092395849525928,0.009950898587703705,0.013630134984850883,0.015130347572267056,0.01386708952486515,0.017975077033042908,0.3083559274673462
63,0.021912429481744766,0.02024454064667225,0.013471804559230804,0.012594183906912804,0.009970289655029774,0.013550913892686367,0.014859556220471859,0.013474646955728531,0.01786922663450241,0.3080446124076843
64,0.021562445908784866,0.020250065252184868,0.013614275492727757,0.012827941216528416,0.009811941534280777,0.013498510234057903,0.014974117279052734,0.013457830995321274,0.017851389944553375,0.30755874514579773
65,0.02107732556760311,0.020110489800572395,0.013195260427892208,0.012834891676902771,0.009812305681407452,0.013235734775662422,0.01465639378875494,0.01309009175747633,0.017808647826313972,0.3070763647556305
66,0.021172087639570236,0.019848784431815147,0.012974687851965427,0.012452240101993084,0.009611418470740318,0.013319808058440685,0.01473935041576624,0.013476246036589146,0.017738381400704384,0.30641937255859375
67,0.021218370646238327,0.01951029896736145,0.013115352019667625,0.012353966012597084,0.009639762341976166,0.013484750874340534,0.014484314247965813,0.013452519662678242,0.017831476405262947,0.30616816878318787
68,0.02048465982079506,0.019848188385367393,0.012920713983476162,0.012485813349485397,0.009467084892094135,0.013319168239831924,0.014479830861091614,0.013636243529617786,0.017661593854427338,0.3055207133293152
69,0.021090567111968994,0.01942637749016285,0.012793537229299545,0.012294979766011238,0.009462898597121239,0.013112502172589302,0.014439853839576244,0.01298876479268074,0.017557112500071526,0.30503860116004944
70,0.02046339213848114,0.0187714584171772,0.012786460109055042,0.011963099241256714,0.00941894855350256,0.0129463579505682,0.014529665932059288,0.012956113554537296,0.01757839322090149,0.3044276833534241
71,0.020184226334095,0.0188666470348835,0.012557207606732845,0.011990122497081757,0.00933658517897129,0.012919208034873009,0.014363007619976997,0.01305511873215437,0.017445139586925507,0.304068386554718
72,0.01983702927827835,0.01930837519466877,0.012653904035687447,0.01160555798560381,0.009378121234476566,0.013061344623565674,0.014388577081263065,0.012672379612922668,0.017444895580410957,0.30351579189300537
73,0.020125482231378555,0.018751908093690872,0.012393390759825706,0.01149865984916687,0.009278827346861362,0.013000897131860256,0.014133536256849766,0.012862369418144226,0.01740495301783085,0.302876740694046
74,0.019390268251299858,0.01851234771311283,0.012267225421965122,0.011607924476265907,0.009215855039656162,0.012672466225922108,0.013902396894991398,0.012857425957918167,0.017409171909093857,0.30233532190322876
75,0.019241439178586006,0.018244093284010887,0.012043598107993603,0.011329094879329205,0.009101863019168377,0.012792659923434258,0.014066246338188648,0.012843445874750614,0.01729089953005314,0.3016141653060913
76,0.019369367510080338,0.018399350345134735,0.012384290806949139,0.011505142785608768,0.009029683656990528,0.012672056443989277,0.013782584108412266,0.012708498165011406,0.01712125912308693,0.3011033236980438
77,0.018734535202383995,0.018098725005984306,0.01198821235448122,0.011142267845571041,0.009047811850905418,0.01273023709654808,0.013869944028556347,0.012508369982242584,0.01722555421292782,0.30035340785980225
78,0.019323833286762238,0.01763893850147724,0.011945667676627636,0.01118397619575262,0.008997039869427681,0.012480680830776691,0.013485471718013287,0.012808131985366344,0.017136959359049797,0.29973307251930237
79,0.01865457370877266,0.017834234982728958,0.011979715898633003,0.011095092631876469,0.00894973799586296,0.012400145642459393,0.01362554170191288,0.01256642211228609,0.01712638884782791,0.2991880774497986
80,0.019118575379252434,0.017767896875739098,0.011803395114839077,0.01111584436148405,0.008880389854311943,0.012382940389215946,0.01338556781411171,0.012299100868403912,0.017021536827087402,0.29819926619529724
81,0.01860750839114189,0.01716870814561844,0.011821562424302101,0.010876666754484177,0.008847865276038647,0.01235839445143938,0.013540850020945072,0.012432103045284748,0.017075860872864723,0.29778754711151123
82,0.01855732686817646,0.01766779273748398,0.01151044387370348,0.01103643886744976,0.008718462660908699,0.012360140681266785,0.013240856118500233,0.012258321046829224,0.01694372482597828,0.29714158177375793
83,0.01841840334236622,0.017197169363498688,0.011466626077890396,0.010758665390312672,0.008744582533836365,0.012275589630007744,0.013283764943480492,0.012085799127817154,0.016940876841545105,0.29680585861206055
84,0.018149016425013542,0.017082570120692253,0.011550351977348328,0.010478802025318146,0.008688478730618954,0.012209531851112843,0.013028927147388458,0.012217565439641476,0.016964580863714218,0.29623961448669434
85,0.017807265743613243,0.01659039966762066,0.011486251838505268,0.010505616664886475,0.00868325587362051,0.012088993564248085,0.013289150781929493,0.012180623598396778,0.016817184165120125,0.2953979969024658
86,0.017519256100058556,0.016470324248075485,0.011270682327449322,0.010597951710224152,0.008563837967813015,0.01213952898979187,0.013022190891206264,0.01210616435855627,0.016841070726513863,0.2950407862663269
87,0.01756601780653,0.01663801819086075,0.010959803126752377,0.010492845438420773,0.00841753650456667,0.01198821235448122,0.012955022975802422,0.012093903496861458,0.01680578477680683,0.29433944821357727
88,0.017832159996032715,0.016547778621315956,0.011279759928584099,0.010459482669830322,0.008391277864575386,0.011980142444372177,0.013100878335535526,0.012055753730237484,0.016665998846292496,0.29399824142456055
89,0.01716255024075508,0.01658543013036251,0.011126136407256126,0.010124335065484047,0.008385001681745052,0.011915571056306362,0.013065346516668797,0.01204710640013218,0.016670947894454002,0.2934338450431824
90,0.017169909551739693,0.01627977378666401,0.011082961224019527,0.009983362630009651,0.008377917110919952,0.011852915398776531,0.012603084556758404,0.011826688423752785,0.016660405322909355,0.29262447357177734
91,0.017230277881026268,0.016533058136701584,0.010839572176337242,0.010085877031087875,0.008285373449325562,0.011811613105237484,0.012981120496988297,0.011852720752358437,0.016584469005465508,0.2919066846370697
92,0.016905054450035095,0.016072029247879982,0.010904073715209961,0.009978762827813625,0.008337704464793205,0.011829625815153122,0.012574446387588978,0.011709120124578476,0.016542259603738785,0.29119253158569336
93,0.01674894243478775,0.015652110800147057,0.010791471228003502,0.009908035397529602,0.008261052891612053,0.011771542951464653,0.012688112445175648,0.011700689792633057,0.01655448041856289,0.2902820408344269
94,0.016829710453748703,0.015617708675563335,0.010631411336362362,0.009952099062502384,0.008135901764035225,0.011674349196255207,0.012392225675284863,0.011679324321448803,0.016519363969564438,0.28950217366218567
95,0.016792191192507744,0.015951713547110558,0.010767024010419846,0.0097783412784338,0.008106295950710773,0.011663896031677723,0.012170756235718727,0.011809241957962513,0.01639512926340103,0.2883027493953705
96,0.016517391428351402,0.015719568356871605,0.010677135549485683,0.009933113120496273,0.008064545691013336,0.011783473193645477,0.012135087512433529,0.011544830165803432,0.01644538901746273,0.287738561630249
97,0.01628229208290577,0.01545904390513897,0.010425924323499203,0.00964581873267889,0.008080479688942432,0.011745745316147804,0.012204003520309925,0.011559571139514446,0.016397884115576744,0.28706085681915283
98,0.01597580313682556,0.015053204260766506,0.010653626173734665,0.009398761205375195,0.008002967573702335,0.012130157090723515,0.011810114607214928,0.011450563557446003,0.016341861337423325,0.28616854548454285
99,0.01587572507560253,0.015407931059598923,0.010549284517765045,0.009662391617894173,0.007966168224811554,0.012106961570680141,0.01200665533542633,0.011371674947440624,0.016257379204034805,0.28538477420806885
100,0.01536539476364851,0.01603967323899269,0.010245722718536854,0.009424783289432526,0.007973060943186283,0.011667797341942787,0.011805282905697823,0.011303701438009739,0.016286350786685944,0.28489041328430176
101,0.01579556241631508,0.015471488237380981,0.010323942638933659,0.009185469709336758,0.008003177121281624,0.01142222061753273,0.011994858272373676,0.011209932155907154,0.016319414600729942,0.2840450704097748
102,0.015589959919452667,0.014946742914617062,0.01022197026759386,0.009285395964980125,0.007905738428235054,0.011581375263631344,0.012066278606653214,0.011059865355491638,0.01628747582435608,0.28356578946113586
103,0.01573723740875721,0.015130509622395039,0.010194429196417332,0.009481816552579403,0.007922496646642685,0.011712528765201569,0.011941001750528812,0.011064394377171993,0.016171924769878387,0.2830095887184143
104,0.015255449339747429,0.015107224695384502,0.01034478098154068,0.009586555883288383,0.0078056626953184605,0.011281576007604599,0.011902498081326485,0.01129769254475832,0.016141241416335106,0.28208982944488525
105,0.015180936083197594,0.014689859002828598,0.010164044797420502,0.009298807010054588,0.007745929062366486,0.011249630711972713,0.011799604631960392,0.010957368649542332,0.016204416751861572,0.2814430892467499
106,0.014909351244568825,0.014817007817327976,0.009943117387592793,0.009257161058485508,0.007819236256182194,0.011475048959255219,0.011565429158508778,0.011181404814124107,0.016106467694044113,0.2806314527988434
107,0.014735409058630466,0.01471731811761856,0.009954627603292465,0.009145173244178295,0.007729446515440941,0.011387152597308159,0.011478452011942863,0.011235027574002743,0.016180220991373062,0.28027522563934326
108,0.014864672906696796,0.014667360112071037,0.009756642393767834,0.00903643574565649,0.007692204788327217,0.011119706556200981,0.01152798067778349,0.010879519395530224,0.0160903949290514,0.27938830852508545
109,0.01431392040103674,0.014446396380662918,0.009795427322387695,0.009265948086977005,0.007691894192248583,0.011396319605410099,0.011593461968004704,0.01089970301836729,0.015946442261338234,0.2789829671382904
110,0.014275221154093742,0.014478621073067188,0.009498979896306992,0.00922027975320816,0.007624384015798569,0.011130309663712978,0.011533467099070549,0.01091824285686016,0.016039453446865082,0.2781444787979126
111,0.014312549494206905,0.01464013010263443,0.00973391905426979,0.00876697525382042,0.007598627358675003,0.011013173498213291,0.011383873410522938,0.010842257179319859,0.016064364463090897,0.2774393856525421
112,0.014067553915083408,0.014230195432901382,0.009746439754962921,0.008736996911466122,0.007551379501819611,0.011199094355106354,0.011114782653748989,0.010728896595537663,0.016011113300919533,0.2766686975955963
113,0.014258861541748047,0.013761304318904877,0.009797899052500725,0.008673780597746372,0.007587203290313482,0.011083940975368023,0.011260872706770897,0.010619842447340488,0.015986062586307526,0.27573904395103455
114,0.014014900662004948,0.01361814048141241,0.009448899887502193,0.00869415607303381,0.007512890268117189,0.01099987793713808,0.010911405086517334,0.010645627044141293,0.01584099978208542,0.2753768861293793
115,0.014082626439630985,0.014078509993851185,0.009394892491400242,0.008766557089984417,0.007422615773975849,0.010920293629169464,0.011056420393288136,0.01066095381975174,0.01593397743999958,0.2747446596622467
116,0.013786622323095798,0.013943354599177837,0.009401059709489346,0.008665398694574833,0.007467855699360371,0.011012704111635685,0.011186234652996063,0.010570230893790722,0.015808280557394028,0.27432018518447876
117,0.01360856182873249,0.013901338912546635,0.009503905661404133,0.008742456324398518,0.007427187170833349,0.010874330066144466,0.010863580740988255,0.010458984412252903,0.01590452715754509,0.27339619398117065
118,0.013841580599546432,0.013576340861618519,0.009503496810793877,0.008495301008224487,0.0073866224847733974,0.01077288668602705,0.010629281401634216,0.010504997335374355,0.01581244170665741,0.27263492345809937
119,0.013845911249518394,0.013745332136750221,0.009431187063455582,0.008672090247273445,0.007419527042657137,0.010736947879195213,0.010949535295367241,0.010377042926847935,0.015868069604039192,0.27199459075927734
120,0.014242433942854404,0.013862116262316704,0.00931546464562416,0.00854906253516674,0.007372469641268253,0.010812359862029552,0.010833431035280228,0.010257145389914513,0.015805896371603012,0.2713494598865509
121,0.015485241077840328,0.01335032470524311,0.00924721173942089,0.008431095629930496,0.0074252295307815075,0.01069699227809906,0.010680568404495716,0.010273458436131477,0.01570151373744011,0.27059242129325867
122,0.015594626776874065,0.013545489870011806,0.009270764887332916,0.008318926207721233,0.00730363791808486,0.010664783418178558,0.010979230515658855,0.010519889183342457,0.015736840665340424,0.2698332369327545
123,0.0152029013261199,0.013514228165149689,0.009134468622505665,0.00834914855659008,0.00734711205586791,0.010658235289156437,0.01059103012084961,0.010444455780088902,0.015673024579882622,0.2693684995174408
124,0.013476523570716381,0.013238132931292057,0.009022633545100689,0.008272658102214336,0.007206286769360304,0.010579606518149376,0.01062095072120428,0.010185432620346546,0.015626439824700356,0.26831769943237305
125,0.014378865249454975,0.013158604502677917,0.009017320349812508,0.00812196359038353,0.007336841430515051,0.01056972611695528,0.010492495261132717,0.010083475150167942,0.01567196659743786,0.2682454288005829
126,0.014837361872196198,0.013397437520325184,0.00891426857560873,0.008116113021969795,0.007264698855578899,0.010495943017303944,0.010473302565515041,0.010095689445734024,0.01558513380587101,0.2675118148326874
127,0.013036568649113178,0.013126960955560207,0.008885818533599377,0.007914647459983826,0.007232722360640764,0.010477770119905472,0.0106617147102952,0.010058244690299034,0.015675948932766914,0.2663533687591553
128,0.01447366550564766,0.013194659724831581,0.008963330648839474,0.007961791008710861,0.007160661276429892,0.010390511713922024,0.010500266216695309,0.010007304139435291,0.015666361898183823,0.26587939262390137
129,0.014333348721265793,0.013388529419898987,0.008772634901106358,0.008056742139160633,0.007215914316475391,0.01047916617244482,0.010309537872672081,0.010044798254966736,0.015584943816065788,0.2651500999927521
130,0.012779519893229008,0.012742212973535061,0.008800046518445015,0.007969232276082039,0.0070465365424752235,0.010251191444694996,0.010098054073750973,0.009975796565413475,0.015580269508063793,0.2644096910953522
131,0.014050906524062157,0.012943222187459469,0.008509688079357147,0.007693307939916849,0.007194774691015482,0.010394498705863953,0.010026379488408566,0.009807744063436985,0.015503431670367718,0.26382121443748474
132,0.013148882426321507,0.013096584007143974,0.008850529789924622,0.007824784144759178,0.0070731728337705135,0.010419270023703575,0.010055125690996647,0.009658535942435265,0.015526648610830307,0.2626091539859772
133,0.012982706539332867,0.012789813801646233,0.008854798972606659,0.007902320474386215,0.007142128888517618,0.010302924551069736,0.010298103094100952,0.009791703894734383,0.01545669510960579,0.2623293697834015
134,0.013856813311576843,0.012802250683307648,0.008695160038769245,0.007716822437942028,0.0070641059428453445,0.010384449735283852,0.00988980196416378,0.009859263896942139,0.015520342625677586,0.2611128091812134
135,0.012771880254149437,0.012407172471284866,0.00868517067283392,0.007835268042981625,0.0070175305008888245,0.010322442278265953,0.010001190938055515,0.009695012122392654,0.015533164143562317,0.26067817211151123
136,0.012976842932403088,0.01266605406999588,0.008704942651093006,0.007671570871025324,0.006996689364314079,0.010262805968523026,0.00996383000165224,0.009587721899151802,0.015512772835791111,0.26005926728248596
137,0.013741061091423035,0.01250410545617342,0.008683695457875729,0.007798734121024609,0.007026444189250469,0.010190621949732304,0.010030446574091911,0.00952537264674902,0.01539462897926569,0.25913164019584656
138,0.012417410500347614,0.012745555490255356,0.008518286980688572,0.00785127840936184,0.007024899125099182,0.010211651213467121,0.009556382894515991,0.009558388032019138,0.015490545891225338,0.2584199905395508
139,0.01252866443246603,0.012365967966616154,0.008550907485187054,0.00784648023545742,0.006949075497686863,0.010072659701108932,0.009752490557730198,0.009426713921129704,0.015421410091221333,0.2578452229499817
140,0.012771982699632645,0.012426559813320637,0.008294886909425259,0.007710195146501064,0.006978495046496391,0.010136479511857033,0.009486389346420765,0.009536976926028728,0.015416440553963184,0.2569023668766022
141,0.012253746390342712,0.012477918528020382,0.008401485159993172,0.007655825465917587,0.007019175216555595,0.010014903731644154,0.009440092369914055,0.009348691441118717,0.01536562293767929,0.2564246654510498
142,0.01223740540444851,0.01238601841032505,0.008294628001749516,0.007911269553005695,0.006839151028543711,0.010094888508319855,0.009526527486741543,0.009271744638681412,0.015431511215865612,0.25533050298690796
143,0.011988622136414051,0.012189802713692188,0.008318012580275536,0.008100214414298534,0.0069229984655976295,0.010023077949881554,0.009452230297029018,0.009180858731269836,0.015365353785455227,0.2544175386428833
144,0.01190292276442051,0.01191296149045229,0.008240862749516964,0.007595243398100138,0.006879017222672701,0.009998085908591747,0.009297226555645466,0.009187738411128521,0.015243600122630596,0.2537105083465576
145,0.012228173203766346,0.01196196023374796,0.008262403309345245,0.00739686144515872,0.006915251258760691,0.01013448927551508,0.009374408051371574,0.009280762635171413,0.01519699301570654,0.2530975639820099
146,0.012456388212740421,0.011688150465488434,0.008141007274389267,0.007530810311436653,0.006837109569460154,0.010098408907651901,0.009294046089053154,0.009167238138616085,0.015239262022078037,0.2520565688610077
147,0.011967451311647892,0.011999890208244324,0.008196800947189331,0.007429312448948622,0.006821893621236086,0.009989483281970024,0.009202210232615471,0.009003488346934319,0.015248443931341171,0.2514599859714508
148,0.011680541560053825,0.011876583099365234,0.00805631186813116,0.007393767591565847,0.0068361395969986916,0.010113679803907871,0.009597309865057468,0.009012437425553799,0.015263022854924202,0.25062626600265503
149,0.011838358826935291,0.01185888983309269,0.008085322566330433,0.007339698728173971,0.006821377202868462,0.010068013332784176,0.009373809210956097,0.009096759371459484,0.015223553404211998,0.24934278428554535
