,mRNA,methylation,miRNA,meth_mrna,meth_mirna,mrna_mirna,mrna_mrna,meth_meth,mirna_mirna,FullyConnected,FullyConnected
25,0.035963062196969986,0.0328543558716774,0.022607117891311646,0.02310878038406372,0.014208492822945118,0.01819382794201374,0.030096031725406647,0.023128261789679527,0.02335989847779274,0.3206113278865814,0.3206113278865814
26,0.03576177731156349,0.034711480140686035,0.02226155996322632,0.023745551705360413,0.014075631275773048,0.018319357186555862,0.027476076036691666,0.023878680542111397,0.02304775081574917,0.3203990161418915,0.3203990161418915
27,0.03299591317772865,0.03454882651567459,0.02233266644179821,0.02407039701938629,0.013905134052038193,0.01815256103873253,0.025002211332321167,0.023830672726035118,0.022686297073960304,0.3204668164253235,0.3204668164253235
28,0.030459556728601456,0.03250136598944664,0.02170584350824356,0.022722359746694565,0.01369862724095583,0.01789323054254055,0.022888151928782463,0.02299494296312332,0.02256716415286064,0.32046282291412354,0.32046282291412354
29,0.029689740389585495,0.030736157670617104,0.021529169753193855,0.020761897787451744,0.01348177995532751,0.01749647781252861,0.023058807477355003,0.02146545983850956,0.022251104936003685,0.32043570280075073,0.32043570280075073
30,0.030503137037158012,0.028376035392284393,0.021005485206842422,0.02042583003640175,0.013421798124909401,0.017362011596560478,0.024533333256840706,0.020432112738490105,0.022074881941080093,0.3198566436767578,0.3198566436767578
31,0.03174452483654022,0.028095342218875885,0.02041788026690483,0.02062605880200863,0.013300153426826,0.01716950535774231,0.024281013756990433,0.01990438438951969,0.021856142207980156,0.31955817341804504,0.31955817341804504
32,0.03107808716595173,0.028067927807569504,0.020493963733315468,0.020618565380573273,0.013084703125059605,0.016983574256300926,0.02388668805360794,0.020376887172460556,0.021736804395914078,0.31894350051879883,0.31894350051879883
33,0.030172428116202354,0.02925446815788746,0.020142575725913048,0.020374944433569908,0.012848568148911,0.016872037202119827,0.02218038961291313,0.020835572853684425,0.021480880677700043,0.31823667883872986,0.31823667883872986
34,0.02899765782058239,0.029400816187262535,0.0198629442602396,0.02048352360725403,0.012822224758565426,0.01685882732272148,0.021054772660136223,0.020624566823244095,0.021317381411790848,0.31808194518089294,0.31808194518089294
35,0.027497423812747,0.028498155996203423,0.0195683054625988,0.01934671215713024,0.012622457928955555,0.01664735935628414,0.021014656871557236,0.01976444199681282,0.02110692299902439,0.31739547848701477,0.31739547848701477
36,0.027510425075888634,0.02722214348614216,0.019297931343317032,0.01867237687110901,0.012656397186219692,0.0165927242487669,0.021153993904590607,0.01940072700381279,0.021065885201096535,0.3169434368610382,0.3169434368610382
37,0.02841474860906601,0.026735819876194,0.018761344254016876,0.018713463097810745,0.012373770587146282,0.016424020752310753,0.020998870953917503,0.018633443862199783,0.020801953971385956,0.31642356514930725,0.31642356514930725
38,0.02743026614189148,0.02576613239943981,0.01864258199930191,0.01890319213271141,0.01232251524925232,0.01616324670612812,0.021566474810242653,0.018646756187081337,0.020635580644011497,0.3160712420940399,0.3160712420940399
39,0.027197757735848427,0.025321144610643387,0.01823066733777523,0.018564334139227867,0.012228703126311302,0.01611495204269886,0.020742518827319145,0.01856810599565506,0.020541969686746597,0.3157939612865448,0.3157939612865448
40,0.026858612895011902,0.02549823746085167,0.01829300820827484,0.017958752810955048,0.012033110484480858,0.01594037190079689,0.019845426082611084,0.018599921837449074,0.02033800072968006,0.3158685266971588,0.3158685266971588
41,0.02595531940460205,0.025437908247113228,0.017933078110218048,0.017243098467588425,0.011906974017620087,0.01571987383067608,0.018491940572857857,0.018383948132395744,0.020181139931082726,0.3152429759502411,0.3152429759502411
42,0.02556036412715912,0.025101130828261375,0.017553843557834625,0.017605818808078766,0.011778690852224827,0.01578558422625065,0.01912577450275421,0.017788052558898926,0.019924912601709366,0.3148450553417206,0.3148450553417206
43,0.025422735139727592,0.024962427094578743,0.01751861721277237,0.017060596495866776,0.01177410501986742,0.015486830845475197,0.018913783133029938,0.01780736818909645,0.019869744777679443,0.3143908679485321,0.3143908679485321
44,0.02560817450284958,0.02444000355899334,0.01707513816654682,0.017339609563350677,0.011670646257698536,0.01537828054279089,0.019069423899054527,0.01725139655172825,0.019622161984443665,0.3140188157558441,0.3140188157558441
45,0.02532069757580757,0.02406281791627407,0.016933470964431763,0.016553806141018867,0.011563762091100216,0.015419291332364082,0.018589209765195847,0.01708742044866085,0.019647857174277306,0.31379395723342896,0.31379395723342896
46,0.024820856750011444,0.023940550163388252,0.01659025438129902,0.015986403450369835,0.011428112164139748,0.015405753627419472,0.017888929694890976,0.017270764335989952,0.019509850069880486,0.31321993470191956,0.31321993470191956
47,0.02443874068558216,0.02343912422657013,0.016484295949339867,0.01623622328042984,0.011369085870683193,0.015186218544840813,0.017547687515616417,0.017142346128821373,0.019395077601075172,0.312862753868103,0.312862753868103
48,0.024433938786387444,0.023574886843562126,0.01622907444834709,0.016182512044906616,0.011266677640378475,0.015148813836276531,0.017421891912817955,0.01653306372463703,0.019247666001319885,0.31242525577545166,0.31242525577545166
49,0.023725664243102074,0.02327483333647251,0.016328856348991394,0.015700139105319977,0.011155473999679089,0.014928233809769154,0.017308469861745834,0.016241783276200294,0.01915919780731201,0.3120969831943512,0.3120969831943512
50,0.023728225380182266,0.022913135588169098,0.015919793397188187,0.015445203520357609,0.010970765724778175,0.014769957400858402,0.017737621441483498,0.016310375183820724,0.01912190020084381,0.311506062746048,0.311506062746048
51,0.023512758314609528,0.022454846650362015,0.015653418377041817,0.015269783325493336,0.010923873633146286,0.014848336577415466,0.01758751831948757,0.01622038334608078,0.019072065129876137,0.3113866448402405,0.3113866448402405
52,0.023361720144748688,0.022355638444423676,0.015598196536302567,0.015126041136682034,0.010889178141951561,0.014586218632757664,0.016501998528838158,0.01585802063345909,0.01893889531493187,0.31075000762939453,0.31075000762939453
53,0.02319995127618313,0.02193954400718212,0.01537518110126257,0.01489238627254963,0.010707035660743713,0.014684627763926983,0.016422098502516747,0.01570843532681465,0.018769552931189537,0.31060218811035156,0.31060218811035156
54,0.022788770496845245,0.02175043150782585,0.01531525794416666,0.015011006966233253,0.010738140903413296,0.014410926029086113,0.016370953992009163,0.01553879864513874,0.018690915778279305,0.3101844787597656,0.3101844787597656
55,0.022526612505316734,0.02170095033943653,0.015343520790338516,0.014783596619963646,0.01066118199378252,0.014429810456931591,0.016406100243330002,0.015438808128237724,0.01859525963664055,0.3095781207084656,0.3095781207084656
56,0.022786127403378487,0.021571241319179535,0.014967257156968117,0.01418261881917715,0.010564269497990608,0.014350605197250843,0.01610601507127285,0.015196402557194233,0.01860484667122364,0.3094034194946289,0.3094034194946289
57,0.02243291214108467,0.0211273692548275,0.01479489915072918,0.01449502632021904,0.010447701439261436,0.014314490370452404,0.015467938967049122,0.014936652034521103,0.01851963810622692,0.30903851985931396,0.30903851985931396
58,0.02171606570482254,0.0213303305208683,0.014437445439398289,0.014249849133193493,0.010284759104251862,0.014181559905409813,0.015273327939212322,0.014910895377397537,0.01843687705695629,0.3082703948020935,0.3082703948020935
59,0.021816369146108627,0.020467905327677727,0.014601773582398891,0.013778279535472393,0.01030400674790144,0.014000040479004383,0.01557882595807314,0.014445928856730461,0.018383946269750595,0.3077176511287689,0.3077176511287689
60,0.021108528599143028,0.0203393641859293,0.014128176495432854,0.013435336761176586,0.010177182964980602,0.014212580397725105,0.015203769318759441,0.014769707806408405,0.01833292283117771,0.30740290880203247,0.30740290880203247
61,0.021126311272382736,0.0204295851290226,0.014410527423024178,0.01360727846622467,0.010143282823264599,0.013813270255923271,0.01521082129329443,0.014513425529003143,0.01827860437333584,0.3071727752685547,0.3071727752685547
62,0.02087259106338024,0.01985560543835163,0.014379641972482204,0.013674958609044552,0.01005254965275526,0.01374735962599516,0.014581972733139992,0.014383096247911453,0.018151026219129562,0.306667298078537,0.306667298078537
63,0.020609239116311073,0.019976016134023666,0.013903779909014702,0.013349011540412903,0.01002325490117073,0.013671960681676865,0.014712018892168999,0.014325396157801151,0.018205007538199425,0.3062918484210968,0.3062918484210968
64,0.02077210135757923,0.01997801475226879,0.0136655168607831,0.013263480737805367,0.00993648637086153,0.013563680462539196,0.014605742879211903,0.014083459042012691,0.018016427755355835,0.3056032061576843,0.3056032061576843
65,0.02069404348731041,0.019556645303964615,0.013743369840085506,0.013056577183306217,0.009820970706641674,0.013500669971108437,0.014291496016085148,0.014187419787049294,0.017920104786753654,0.3053666949272156,0.3053666949272156
66,0.020461294800043106,0.019382840022444725,0.013732796534895897,0.012832624837756157,0.009751055389642715,0.013597279787063599,0.014317572116851807,0.013851051218807697,0.017991451546549797,0.30485737323760986,0.30485737323760986
67,0.020503267645835876,0.019263818860054016,0.0135297030210495,0.012246578000485897,0.009721892885863781,0.013354281894862652,0.014028391800820827,0.013985292986035347,0.01784895919263363,0.3039718568325043,0.3039718568325043
68,0.019852152094244957,0.019004544243216515,0.013366632163524628,0.012353476136922836,0.009662608616054058,0.013456176966428757,0.014430233277380466,0.013890302740037441,0.01785929687321186,0.30380767583847046,0.30380767583847046
69,0.019467119127511978,0.018779153004288673,0.013211104087531567,0.01220682729035616,0.00956089049577713,0.013597860932350159,0.013948115520179272,0.01373620331287384,0.017728911712765694,0.3029717206954956,0.3029717206954956
70,0.019868355244398117,0.018970537930727005,0.01303650252521038,0.012529972940683365,0.009504690766334534,0.01354177761822939,0.013914977200329304,0.013404359109699726,0.01765609160065651,0.30273517966270447,0.30273517966270447
71,0.0195868369191885,0.018971441313624382,0.012826205231249332,0.012382583692669868,0.009482532739639282,0.013348772190511227,0.01379587035626173,0.013488135300576687,0.01775207184255123,0.30199235677719116,0.30199235677719116
72,0.01957956701517105,0.018721353262662888,0.012815777212381363,0.011939753778278828,0.009396051056683064,0.013049745000898838,0.013216438703238964,0.013281959109008312,0.01766476407647133,0.3016167879104614,0.3016167879104614
73,0.018838537856936455,0.01824379153549671,0.012783730402588844,0.011625568382441998,0.009308789856731892,0.013214717619121075,0.013190376572310925,0.013120146468281746,0.017509711906313896,0.3008008301258087,0.3008008301258087
74,0.019095251336693764,0.018065042793750763,0.012548021040856838,0.011935213580727577,0.00925411470234394,0.013143757358193398,0.013382110744714737,0.012993808835744858,0.017506327480077744,0.3002193868160248,0.3002193868160248
75,0.019139179959893227,0.018189124763011932,0.012738823890686035,0.011974860914051533,0.009170861914753914,0.013002428226172924,0.013234825804829597,0.012792771682143211,0.017504245042800903,0.29954758286476135,0.29954758286476135
76,0.01837274804711342,0.01762055605649948,0.012457969598472118,0.01167155522853136,0.009254338219761848,0.012790934182703495,0.012980833649635315,0.013020157814025879,0.01738773100078106,0.29892346262931824,0.29892346262931824
77,0.019057419151067734,0.017642460763454437,0.012433641590178013,0.011929405853152275,0.009237992577254772,0.012916374951601028,0.012907777912914753,0.012962753884494305,0.017416512593626976,0.29842865467071533,0.29842865467071533
78,0.018647972494363785,0.01767168752849102,0.012266432866454124,0.011437192559242249,0.009057131595909595,0.012780429795384407,0.012750154361128807,0.012692107819020748,0.017281079664826393,0.2977800667285919,0.2977800667285919
79,0.01897856406867504,0.016984902322292328,0.012167377397418022,0.011647329665720463,0.009021485224366188,0.01265020202845335,0.012629523873329163,0.012474770657718182,0.017268778756260872,0.2972871661186218,0.2972871661186218
80,0.018208231776952744,0.01729840412735939,0.012199312448501587,0.01132951956242323,0.00896656233817339,0.012832927517592907,0.012239797972142696,0.012676969170570374,0.0171844232827425,0.2966803014278412,0.2966803014278412
81,0.01806333102285862,0.017160657793283463,0.011900150217115879,0.011267093941569328,0.008954335004091263,0.012714886106550694,0.012458606623113155,0.012483355589210987,0.017205823212862015,0.2959119379520416,0.2959119379520416
82,0.018149515613913536,0.01721818558871746,0.01197731215506792,0.01107894815504551,0.00894985906779766,0.012441910803318024,0.012238269671797752,0.012507142499089241,0.017192011699080467,0.2955135703086853,0.2955135703086853
83,0.01830022782087326,0.017111415043473244,0.011710572056472301,0.010952756740152836,0.008784745819866657,0.012421597726643085,0.011994239874184132,0.012410001829266548,0.017061689868569374,0.2947615087032318,0.2947615087032318
84,0.017572663724422455,0.016918202862143517,0.011696869507431984,0.010833286680281162,0.008838711306452751,0.012315221130847931,0.012069124728441238,0.012208569794893265,0.01712624914944172,0.2945373058319092,0.2945373058319092
85,0.017558444291353226,0.01649809628725052,0.011580359190702438,0.010643311776220798,0.008699980564415455,0.012272217310965061,0.011713260784745216,0.012197512201964855,0.016962897032499313,0.2934766411781311,0.2934766411781311
86,0.01744203455746174,0.016063490882515907,0.011519268155097961,0.010781661607325077,0.008573782630264759,0.012453076429665089,0.011847333051264286,0.01213319506496191,0.016933323815464973,0.29300129413604736,0.29300129413604736
87,0.017578059807419777,0.016593314707279205,0.01152042020112276,0.010740455240011215,0.008513328619301319,0.012376327067613602,0.011946504935622215,0.011959649622440338,0.016869086772203445,0.2924729883670807,0.2924729883670807
88,0.017080483958125114,0.016221245750784874,0.011554618366062641,0.010346056893467903,0.008508875966072083,0.012306822463870049,0.011580489575862885,0.01210534106940031,0.01694686897099018,0.29184627532958984,0.29184627532958984
89,0.017095770686864853,0.016472361981868744,0.011473231017589569,0.010476862080395222,0.00850620772689581,0.012210649438202381,0.011571254581212997,0.012065195478498936,0.016777370125055313,0.29105690121650696,0.29105690121650696
90,0.016969557851552963,0.015984250232577324,0.011294951662421227,0.010550606995821,0.00847665872424841,0.01202735397964716,0.011795002035796642,0.011719882488250732,0.01670670509338379,0.2903766632080078,0.2903766632080078
91,0.017156090587377548,0.01580892503261566,0.011226817034184933,0.010325225070118904,0.008450010791420937,0.01211161445826292,0.01153662521392107,0.01203955803066492,0.016846053302288055,0.2895224690437317,0.2895224690437317
92,0.016463033854961395,0.016035372391343117,0.010983454994857311,0.010350833646953106,0.00846598669886589,0.011979486793279648,0.011511063203215599,0.011646123602986336,0.016713688150048256,0.2888176143169403,0.2888176143169403
93,0.016455916687846184,0.015590553171932697,0.01096750795841217,0.010313315317034721,0.008306934498250484,0.012076642364263535,0.011077982373535633,0.01169887650758028,0.01664820685982704,0.28820353746414185,0.28820353746414185
94,0.01674347184598446,0.01570548303425312,0.01089915819466114,0.010038207285106182,0.008309056051075459,0.012028958648443222,0.01107075996696949,0.01162634789943695,0.016726359724998474,0.287520170211792,0.287520170211792
95,0.016616936773061752,0.015466611832380295,0.010786049999296665,0.009966586716473103,0.008273201063275337,0.012089706026017666,0.011199425905942917,0.011587748304009438,0.016572825610637665,0.28673985600471497,0.28673985600471497
96,0.01627066545188427,0.015433184802532196,0.010865733958780766,0.00973932258784771,0.008141083642840385,0.011833597905933857,0.01092672348022461,0.011338163167238235,0.016596972942352295,0.2860218584537506,0.2860218584537506
97,0.01609230786561966,0.015123673714697361,0.010815438814461231,0.010108723305165768,0.008188186213374138,0.011903185397386551,0.010837637819349766,0.011229477822780609,0.016474418342113495,0.28546565771102905,0.28546565771102905
98,0.016053874045610428,0.014766893349587917,0.01055589597672224,0.009978054091334343,0.008178860880434513,0.011777255684137344,0.011161770671606064,0.011309254914522171,0.016446728259325027,0.28459227085113525,0.28459227085113525
99,0.01624971069395542,0.015060417354106903,0.010463343933224678,0.009626498445868492,0.00816348660737276,0.011651277542114258,0.010638651438057423,0.011257335543632507,0.0164827611297369,0.2839101552963257,0.2839101552963257
100,0.016113845631480217,0.014859826304018497,0.01032057125121355,0.009601501747965813,0.008065465837717056,0.01185158547013998,0.010859735310077667,0.011186412535607815,0.016444245353341103,0.2833173871040344,0.2833173871040344
101,0.016311679035425186,0.015076413750648499,0.010399541817605495,0.009444176219403744,0.00794034730643034,0.011643665842711926,0.010775895789265633,0.011087643913924694,0.016407305374741554,0.28244921565055847,0.28244921565055847
102,0.016156023368239403,0.015074443072080612,0.010322228074073792,0.009554375894367695,0.007991937920451164,0.011513959616422653,0.010639402084052563,0.011159287765622139,0.016392800956964493,0.28173723816871643,0.28173723816871643
103,0.015777096152305603,0.01518720481544733,0.010169831104576588,0.009495175443589687,0.007896062918007374,0.01153327152132988,0.010481161996722221,0.010910640470683575,0.016319526359438896,0.2812017500400543,0.2812017500400543
104,0.015374613925814629,0.015475699678063393,0.01014180388301611,0.009506020694971085,0.007967428304255009,0.011434311978518963,0.010461833328008652,0.01115169283002615,0.016297340393066406,0.28024280071258545,0.28024280071258545
105,0.016039790585637093,0.01541183702647686,0.010148935951292515,0.00927925668656826,0.007947253994643688,0.011508225463330746,0.010230109095573425,0.010934046469628811,0.016353748738765717,0.2794915437698364,0.2794915437698364
106,0.015678318217396736,0.015204076655209064,0.01016318891197443,0.00915741641074419,0.007810697425156832,0.011521902866661549,0.010373903438448906,0.010990981012582779,0.01625284180045128,0.27898404002189636,0.27898404002189636
107,0.015484485775232315,0.014282723888754845,0.009952276013791561,0.009102404117584229,0.007853265851736069,0.011391344480216503,0.010387725196778774,0.01077340729534626,0.016252176836133003,0.2782275080680847,0.2782275080680847
108,0.015198382548987865,0.014452354051172733,0.00981909316033125,0.009150342084467411,0.007805599831044674,0.011671158485114574,0.010158549062907696,0.010732768103480339,0.016265133395791054,0.2771901786327362,0.2771901786327362
109,0.015431063249707222,0.014438726007938385,0.010035696439445019,0.008948223665356636,0.007733438163995743,0.0116442134603858,0.009867330081760883,0.010461129248142242,0.016168057918548584,0.2767358720302582,0.2767358720302582
110,0.015351440757513046,0.014849129132926464,0.00990752037614584,0.009217489510774612,0.007820616476237774,0.011516561731696129,0.010022520087659359,0.01050644926726818,0.016026701778173447,0.27550673484802246,0.27550673484802246
111,0.0152606051415205,0.014291789382696152,0.009842189028859138,0.009152529761195183,0.007687884382903576,0.011540602892637253,0.009749590419232845,0.010606806725263596,0.016095390543341637,0.2749819755554199,0.2749819755554199
112,0.014793372713029385,0.014070003293454647,0.009723739698529243,0.008778119459748268,0.007684317883104086,0.011338109150528908,0.00988850463181734,0.010683264583349228,0.01611953228712082,0.27447962760925293,0.27447962760925293
113,0.014920185320079327,0.013946802355349064,0.009699594229459763,0.009027654305100441,0.007683706469833851,0.011229378171265125,0.01007827464491129,0.01051883865147829,0.01606031134724617,0.2736673057079315,0.2736673057079315
114,0.015304366126656532,0.013879884965717793,0.009539305232465267,0.008764948695898056,0.007575294468551874,0.011170320212841034,0.010319936089217663,0.01053254958242178,0.01604636386036873,0.2729237377643585,0.2729237377643585
115,0.015011416748166084,0.014310525730252266,0.009679165668785572,0.008715703152120113,0.007657703477889299,0.01125432550907135,0.010241303592920303,0.010347859002649784,0.016022058203816414,0.27217188477516174,0.27217188477516174
116,0.014797268435359001,0.014023168943822384,0.009521741420030594,0.0085503701120615,0.007614742964506149,0.011067479848861694,0.009680123999714851,0.010251430794596672,0.01611328125,0.2715678811073303,0.2715678811073303
117,0.014452919363975525,0.013850932009518147,0.009504133835434914,0.008600584231317043,0.007476466707885265,0.011138267815113068,0.009617822244763374,0.01016892772167921,0.015912378206849098,0.2705405056476593,0.2705405056476593
118,0.014441145583987236,0.013908823020756245,0.00939379632472992,0.008552080020308495,0.0074786231853067875,0.010965997353196144,0.009315581992268562,0.010296800173819065,0.015933271497488022,0.26942873001098633,0.26942873001098633
119,0.01491630170494318,0.013394871726632118,0.009464696981012821,0.008632050827145576,0.007421986199915409,0.01113207172602415,0.010112755000591278,0.010069482028484344,0.0158946942538023,0.26920968294143677,0.26920968294143677
120,0.014196636155247688,0.013712093234062195,0.009307969361543655,0.008668866008520126,0.00751744257286191,0.010979628190398216,0.009628767147660255,0.010249532759189606,0.015859583392739296,0.2678471505641937,0.2678471505641937
121,0.013997003436088562,0.013810379430651665,0.009139247238636017,0.008570872247219086,0.007453907281160355,0.01113309245556593,0.009387990459799767,0.010166053660213947,0.01588398404419422,0.2671457827091217,0.2671457827091217
122,0.014417722821235657,0.013724138960242271,0.009122288785874844,0.008404399268329144,0.007439561653882265,0.011094903573393822,0.00942009873688221,0.009915594011545181,0.015800781548023224,0.2669387757778168,0.2669387757778168
123,0.014826217666268349,0.013610881753265858,0.009149997495114803,0.00871611200273037,0.007402114104479551,0.010888983495533466,0.009372461587190628,0.009884634986519814,0.01581304706633091,0.26553407311439514,0.26553407311439514
124,0.014470233581960201,0.01357763446867466,0.009081120602786541,0.008448292501270771,0.007363657001405954,0.010758290998637676,0.009128513745963573,0.01056256890296936,0.015809515491127968,0.26486635208129883,0.26486635208129883
125,0.01413396093994379,0.013224310241639614,0.008981365710496902,0.008829102851450443,0.007365887984633446,0.010821830481290817,0.009078347124159336,0.010674611665308475,0.015734979882836342,0.2641069293022156,0.2641069293022156
126,0.013821208849549294,0.013199512846767902,0.008878736756742,0.009369123727083206,0.007327640429139137,0.010902168229222298,0.009224454872310162,0.01077665202319622,0.015717729926109314,0.2638884484767914,0.2638884484767914
127,0.013929292559623718,0.01284042652696371,0.00895011518150568,0.009463794529438019,0.007348986808210611,0.01101347804069519,0.009216414764523506,0.010228008031845093,0.015599633567035198,0.26272255182266235,0.26272255182266235
128,0.014334982261061668,0.013000791892409325,0.008823978714644909,0.008778167888522148,0.007221209816634655,0.010827885940670967,0.009166433475911617,0.009775249287486076,0.01563163660466671,0.2620181143283844,0.2620181143283844
129,0.013634301722049713,0.012667076662182808,0.008874155580997467,0.008237211965024471,0.0072776940651237965,0.010779071599245071,0.009093056432902813,0.010203560814261436,0.015717677772045135,0.2613164484500885,0.2613164484500885
130,0.013328509405255318,0.01283414475619793,0.008774355053901672,0.008889048360288143,0.007209378760308027,0.010825908742845058,0.009025235660374165,0.009848218411207199,0.015673242509365082,0.26047784090042114,0.26047784090042114
131,0.013685197569429874,0.012867048382759094,0.008628219366073608,0.008842268027365208,0.007181569002568722,0.010717369616031647,0.008842109702527523,0.009840899147093296,0.015648359432816505,0.25952231884002686,0.25952231884002686
132,0.013649406842887402,0.012778195552527905,0.008763467893004417,0.008222791366279125,0.00717947818338871,0.010761700570583344,0.009438546374440193,0.009622260928153992,0.015687886625528336,0.2586410641670227,0.2586410641670227
133,0.013447420671582222,0.012712737545371056,0.00867077149450779,0.008636130951344967,0.007173502817749977,0.010738295502960682,0.00925502274185419,0.009888510219752789,0.01557157188653946,0.25747644901275635,0.25747644901275635
134,0.013110291212797165,0.012793555855751038,0.008749564178287983,0.008379858918488026,0.007123591843992472,0.010617983527481556,0.008926919661462307,0.009577200748026371,0.015676774084568024,0.2569449543952942,0.2569449543952942
135,0.013163009658455849,0.013085088692605495,0.008826591074466705,0.00809411145746708,0.0071031479164958,0.010582475923001766,0.008872674778103828,0.009534343145787716,0.015549744479358196,0.25603392720222473,0.25603392720222473
136,0.013290178962051868,0.013151305727660656,0.008566707372665405,0.008361076936125755,0.007087192498147488,0.010588050819933414,0.00907179992645979,0.009590200148522854,0.015545045025646687,0.2550625801086426,0.2550625801086426
