,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.20095693779904306,0.068713331221815,0.05434782608695652,0.005602868668758404,0.0,0.0,1.0,0.0,0.004784688995215311,0.0,0.0,1.0,0.0,0.004784688995215311
50,0.40669856459330145,0.40689657914853317,0.4673913043478261,0.48492209905253386,0.9665071770334929,0.03827751196172249,0.2822966507177033,0.6076555023923444,0.13875598086124402,0.9665071770334929,0.03827751196172249,0.2822966507177033,0.6076555023923444,0.13875598086124402
100,0.7866028708133971,0.7600138057323145,0.8043478260869565,0.7866004394183124,0.9665071770334929,0.9665071770334929,0.784688995215311,0.9665071770334929,0.24880382775119617,0.9665071770334929,0.9665071770334929,0.784688995215311,0.9665071770334929,0.24880382775119617
150,0.9234449760765551,0.9216381737900887,0.8369565217391305,0.8284792109227408,0.9665071770334929,1.0,1.0,0.9856459330143541,0.6650717703349283,0.9665071770334929,1.0,1.0,0.9856459330143541,0.6650717703349283
200,0.9770334928229665,0.9770103366071529,0.8478260869565217,0.8474809069824063,0.9712918660287081,0.9952153110047847,1.0,0.9856459330143541,0.9330143540669856,0.9712918660287081,0.9952153110047847,1.0,0.9856459330143541,0.9330143540669856
250,0.9789473684210527,0.9789350217559426,0.8641304347826086,0.8647885741733552,0.9665071770334929,0.9952153110047847,1.0,0.9808612440191388,0.9521531100478469,0.9665071770334929,0.9952153110047847,1.0,0.9808612440191388,0.9521531100478469
300,0.9808612440191388,0.9808045398832738,0.875,0.8763752532335983,0.9617224880382775,0.9952153110047847,1.0,0.9617224880382775,0.9856459330143541,0.9617224880382775,0.9952153110047847,1.0,0.9617224880382775,0.9856459330143541
350,0.9837320574162679,0.9836770883837522,0.875,0.8763752532335983,0.9665071770334929,0.9952153110047847,1.0,0.9617224880382775,0.9952153110047847,0.9665071770334929,0.9952153110047847,1.0,0.9617224880382775,0.9952153110047847
400,0.9856459330143541,0.9855942188151272,0.8641304347826086,0.8642392631523067,0.9617224880382775,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9617224880382775,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
450,0.9875598086124402,0.9875380783046432,0.8641304347826086,0.8642392631523067,0.9808612440191388,0.9952153110047847,1.0,0.9665071770334929,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9665071770334929,0.9952153110047847
500,0.9904306220095693,0.9904187144374694,0.8695652173913043,0.869207193893097,0.9760765550239234,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847
550,0.9837320574162679,0.9836848809736646,0.8804347826086957,0.8808160083565049,0.9760765550239234,0.9952153110047847,1.0,0.9521531100478469,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9521531100478469,0.9952153110047847
600,0.9885167464114832,0.9885002393690699,0.8695652173913043,0.869576041484452,0.9760765550239234,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
650,0.9894736842105263,0.9894640223178086,0.8695652173913043,0.8684530516306573,0.9760765550239234,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847
700,0.9885167464114832,0.9885002393690699,0.8641304347826086,0.8629601413061586,0.9760765550239234,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
750,0.9904306220095693,0.9904234374197373,0.8695652173913043,0.8688608422224664,0.9808612440191388,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847
800,0.9894736842105263,0.9894662196536547,0.8695652173913043,0.8698795166186472,0.9808612440191388,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
850,0.9904306220095693,0.9904234039238132,0.8695652173913043,0.8672035834092009,0.9760765550239234,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847,0.9760765550239234,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847
900,0.9904306220095693,0.9904234374197373,0.8695652173913043,0.8684530516306573,0.9808612440191388,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9808612440191388,0.9952153110047847
950,0.9913875598086125,0.9913850143774585,0.8586956521739131,0.8566033424729077,0.9808612440191388,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9856459330143541,0.9952153110047847
1000,0.9894736842105263,0.9894550127884076,0.875,0.8739589897080446,0.9808612440191388,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847,0.9808612440191388,0.9952153110047847,1.0,0.9760765550239234,0.9952153110047847
