features,aggregate
DOCK1,0.002493921772041508
DOCK1;FAM196A,0.002544994556714875
DOCK2;FAM196B,0.0865462349395215
DOCK9,0.0029576281817441565
DOK3|79930,0.0028651350543731705
DOLPP1,0.0023265593350445223
DOT1L|84444,0.002123252175531975
DPAGT1|1798,0.0033120744856689963
DPEP1,0.005457074090110231
DPEP2|64174,0.004916287788036319
DPH1;OVCA2,0.0027080483803292267
DPPA3,0.0036998028528342198
DPY19L1,0.002723942412335215
DPY19L2,0.0057921303384315505
DPY19L3,0.0017069763925505927
DRAM1|55332,0.00354155763919675
DRG2|1819,0.0020797555705102558
DSCR3|10311,0.0022890530203598615
DSG2|1829,0.004027115412241014
DSN1|79980,0.005320475692268725
DSTN,0.0015725745429949135
DST|667,0.009254654636593791
DULLARD;C17orf81,0.001967460790272668
DUSP10|11221,0.0032193508488864556
DUSP14|11072,0.003324450061739296
DUSP7|1849,0.003295722618921271
DYNLRB1|83658,0.0029167654969209146
ECH1|1891,0.003926796238525955
EDC3,0.002504629230760878
EEF1DP3,0.0020744294048354443
EFCAB1,0.008217349835108582
EFHD2|79180,0.0028066046826877022
EFR3B|22979,0.004263583457460175
EIF2B1|1967,0.0024509868047677525
EIF3F|8665,0.002446525811026109
EIF3H|8667,0.0025264114763243377
EIF4A2|1974,0.0024332746892122632
ELF3|1999,0.004349958799027753
ELFN1|392617,0.004856878228919263
ELOVL4,0.009601263928284162
EMB|133418,0.003881908914021314
EML1|2009,0.002750278714933176
ENAH|55740,0.0032195534822152985
ENDOD1,0.002213705194507266
ENO1|2023,0.006161124098163804
ENPEP,0.009967098915762994
ENPP5,0.002794571307382102
ENTPD6|955,0.002727920548032196
ENTPD8,0.0038034095941323637
EPCAM,0.0023206666131129743
EPHX1,0.003501689906151022
EPHX1|2052,0.0029767271254576982
ERCC2,0.002108210987950455
ERCC8|1161,0.002006574738165439
ERI1|90459,0.002377522442418515
ERLIN1|10613,0.0020758756302638164
ESPNL;SCLY,0.034462549151659805
ETFB,0.002379955916594792
ETFB|2109,0.00473448030173063
ETHE1|23474,0.0043551358581727685
EVL|51466,0.01563366476542366
EWSR1|2130,0.002056836382603575
EXOC6|54536,0.004414566772318371
EXOC7;ZACN,0.0046129286799875
F2RL3|9002,0.004903562697795858
F5|2153,0.010635501796799325
FADD|8772,0.002518194121337914
FAH,0.0025665532347905
FAIM3|9214,0.00577577816681016
FAM102A|399665,0.004717523198405411
FAM107A|11170,0.027728997213419183
FAM108B1|51104,0.0029258483183676617
FAM108C1,0.0024760718945299504
FAM109B|150368,0.0028014598234063865
FAM120B,0.0021931624250856995
FAM128A,0.008725075166728002
FAM134C,0.004139286472871574
FAM160B2,0.0036821725858632907
FAM164A|51101,0.004878674878377876
FAM167B|84734,0.005249923025083978
FAM171A2,0.0030313284992241982
FAM177A1,0.002531870273676296
FAM184A,0.0027978673527005106
FAM186A,0.001796976274886736
FAM189A2,0.005125895900007064
FAM200A|221786,0.0021544766869387756
FAM21C|253725,0.002781819020365922
FAM22F,0.012741826737872934
FAM24A,0.010010657881453153
FAM26E;BET3L,0.01257081403982234
FAM46A|55603,0.0026606206953197816
FAM50B|26240,0.006359915066462522
FAM53A,0.002202239862933991
FAM53A|152877,0.00488948431982638
FAM53B|9679,0.00378039835674768
FAM53C|51307,0.0024260688737340872
FAM63A|55793,0.008357910768574636
FAM83C,0.00488580947215689
FAM86B1|85002,0.006530296859393816
FAM8A1|51439,0.002541272414627186
FAM90A1,0.0022354789990922963
FASN,0.00936354800243882
FASTKD2,0.0047143147514260774
FASTKD2|22868,0.0017279210487320899
FAT1,0.008001424063254797
FAT2,0.007305943987957278
FBP2,0.005079028775553761
FBXL17,0.0023432931438405304
FBXL18|80028,0.003008982051730359
FBXL19;NCRNA00095,0.0026214031912726627
FBXL4|26235,0.0022663626272972073
FBXO36|130888,0.008075649265908261
FBXO43|286151,0.010268469246813397
FBXO47,0.03311131804198698
FBXW8,0.002683435382605864
FBXW8|26259,0.002929788024063599
FCGR1A,0.00801202038821756
FCGR1B,0.007049548358256069
FCHO1,0.002549481305093197
FCHO2,0.00217749913836382
FCHSD1,0.010747051957999191
FDFT1|2222,0.003559898530391831
FEN1;C11orf10;MIR611,0.0022582575106809884
FGD3|89846,0.027065178164398178
FGD6|55785,0.002836516054674604
FGF10,0.007324776385451811
FGF11;CHRNB1,0.003035940011548398
FGF2|2247,0.022309969688161416
FGFBP3,0.002862370951882232
FGFRL1|53834,0.0025503143236940136
FLCN|201163,0.0029761691020268512
FLJ11235;EPB41L4A,0.002108075438807527
FLJ16779;NKAIN4,0.008135276522940622
FLJ26850,0.023190325925402547
FLJ35024,0.007245158443227447
FLJ35220,0.003375170998228045
FLJ35390;RASA4P,0.004151284311835673
FLJ35776|649446,0.004058211786418961
FLJ36031|168455,0.004849151022947759
FLJ42627|645644,0.004070942921247698
FLJ43950,0.004274710716514275
FLJ45244|400242,0.006091106756495466
FLOT1,0.003871148132114168
FOXJ3|22887,0.0024471473015450886
FOXO3|2309,0.0022839711504037737
FOXRED1|55572,0.002005686247232007
FRAT1,0.002115890100464155
FREM3,0.005250759508676879
FRMD5;LOC728758,0.0026158430754483794
FSCN1|6624,0.007646148894357532
FTH1,0.001910128417611115
FTL|2512,0.003670211663320876
FTSJD2,0.0021973613523204203
FUT11,0.0033574515162098687
FUZ;AP2A1,0.00231178165840177
FZD6|8323,0.005164868696380139
GABARAPL3,0.0031441568632181597
GADD45A,0.002297106306562776
GADD45B|4616,0.006025902693001098
GAL3ST2,0.0036124571867609365
GALNT11|63917,0.002736509875568786
GANAB;INTS5,0.011630455189140285
GAS5;SNORD76;SNORD75;ZBTB37;SNORD74,0.002443453906751963
GATS,0.003302453573559451
GATS;PVRIG,0.004656936067008985
GBE1,0.0028080678700642845
GBP5,0.006595686832423774
GCHFR|2644,0.004381371236544429
GCK,0.0032105724068348645
