index,miRNA,VCDN
0,0.04310939088463783,0.323518306016922
1,0.042134542018175125,0.32374534010887146
2,0.04101328179240227,0.32358840107917786
3,0.04054804518818855,0.3237029016017914
4,0.03900783509016037,0.32375937700271606
5,0.03804139792919159,0.32381492853164673
6,0.03717540204524994,0.32379433512687683
7,0.037248264998197556,0.32380130887031555
8,0.03692711144685745,0.32387441396713257
9,0.03635713458061218,0.3238450586795807
10,0.036119766533374786,0.3236726224422455
11,0.034814249724149704,0.3239056169986725
12,0.03517651930451393,0.32386332750320435
13,0.034543879330158234,0.3238423466682434
14,0.03399626165628433,0.32401707768440247
15,0.034173134714365005,0.32391175627708435
16,0.03422444686293602,0.3238561153411865
17,0.03391821309924126,0.32388678193092346
18,0.03357139974832535,0.32369035482406616
19,0.03372027724981308,0.32380154728889465
20,0.033302806317806244,0.3238385021686554
21,0.03331347927451134,0.32392704486846924
22,0.03295396268367767,0.323786199092865
23,0.033140722662210464,0.3238334357738495
24,0.03284209594130516,0.3237230181694031
25,0.03259527310729027,0.32380208373069763
26,0.03237907215952873,0.323803573846817
27,0.03218201920390129,0.3239172101020813
28,0.03245275467634201,0.32383137941360474
29,0.03195907548069954,0.3238065242767334
30,0.03192682936787605,0.32384905219078064
31,0.03150450065732002,0.3238687813282013
32,0.03160877153277397,0.32381147146224976
33,0.032307010143995285,0.32384243607521057
34,0.03131178393959999,0.32377442717552185
35,0.031628627330064774,0.32382097840309143
36,0.03083258867263794,0.3238166272640228
37,0.030874108895659447,0.3238273859024048
38,0.031012514606118202,0.3236875832080841
39,0.031003832817077637,0.32385024428367615
40,0.031000249087810516,0.3238367438316345
41,0.03078361414372921,0.3237802982330322
42,0.030648251995444298,0.32382306456565857
43,0.030641963705420494,0.32368984818458557
44,0.030359389260411263,0.32374241948127747
45,0.030308695510029793,0.32395240664482117
46,0.030354991555213928,0.3238426446914673
47,0.030511703342199326,0.323790967464447
48,0.03028780035674572,0.3237375020980835
49,0.030089091509580612,0.32381531596183777
50,0.030133889988064766,0.3236599266529083
51,0.029655471444129944,0.3238385319709778
52,0.029855720698833466,0.3237917125225067
53,0.02969033643603325,0.3237774968147278
54,0.029828393831849098,0.32383355498313904
55,0.029399733990430832,0.3238127529621124
56,0.029043536633253098,0.32380425930023193
57,0.029447006061673164,0.3238353729248047
58,0.02922629937529564,0.323720782995224
59,0.02940351516008377,0.3238345980644226
60,0.028956938534975052,0.3237725794315338
61,0.02939300425350666,0.32382306456565857
62,0.02897302247583866,0.32384586334228516
63,0.029019204899668694,0.32379016280174255
64,0.02892090193927288,0.3237893581390381
65,0.02893896773457527,0.32372134923934937
66,0.028590891510248184,0.3237276077270508
67,0.028499577194452286,0.3237588703632355
68,0.02851291373372078,0.32371655106544495
69,0.028669079765677452,0.32377225160598755
70,0.028546076267957687,0.3238600790500641
71,0.028601737692952156,0.3237999975681305
72,0.027834314852952957,0.3237663209438324
73,0.028141222894191742,0.3238040506839752
74,0.028309686109423637,0.3237495422363281
75,0.02830754779279232,0.32378673553466797
76,0.02775893360376358,0.3236938416957855
77,0.028150949627161026,0.32382291555404663
78,0.028254833072423935,0.323846697807312
79,0.027663320302963257,0.323728084564209
80,0.027676770463585854,0.32373082637786865
81,0.02744331583380699,0.323735773563385
82,0.027711661532521248,0.32370007038116455
83,0.027372129261493683,0.3237098455429077
84,0.027775919064879417,0.3237135410308838
85,0.027478042989969254,0.32372593879699707
86,0.027693113312125206,0.3237430155277252
87,0.027593929320573807,0.323748379945755
88,0.02728743478655815,0.32377949357032776
89,0.02726026624441147,0.3236314356327057
90,0.027071775868535042,0.3236963152885437
91,0.027125772088766098,0.3236699104309082
92,0.026953333988785744,0.3236791491508484
93,0.027287499979138374,0.32368919253349304
94,0.02713721990585327,0.3236888647079468
95,0.026643026620149612,0.32378146052360535
96,0.02678069658577442,0.3236774504184723
97,0.02722988836467266,0.32371193170547485
98,0.026651280000805855,0.32372039556503296
99,0.026539411395788193,0.323741614818573
100,0.026593515649437904,0.32366541028022766
101,0.02682480774819851,0.3237153887748718
102,0.026618588715791702,0.3236613869667053
103,0.026604363694787025,0.3237088620662689
104,0.026517240330576897,0.32368749380111694
105,0.026575135067105293,0.3237195611000061
106,0.02585834637284279,0.32370805740356445
107,0.026306401938199997,0.32364198565483093
108,0.02599777840077877,0.32360318303108215
109,0.02628454938530922,0.3236545920372009
110,0.0260208398103714,0.3237031102180481
111,0.02624465525150299,0.32370007038116455
112,0.026012621819972992,0.3237091600894928
113,0.026021430268883705,0.323617547750473
114,0.025533577427268028,0.32360735535621643
115,0.02568885311484337,0.323676198720932
116,0.025565767660737038,0.323637455701828
117,0.026330968365073204,0.3236561417579651
118,0.025423461571335793,0.32362934947013855
119,0.025569798424839973,0.32365167140960693
120,0.025829443708062172,0.32359427213668823
121,0.025589250028133392,0.3236762583255768
122,0.025497376918792725,0.323727548122406
123,0.02556147612631321,0.3236353397369385
124,0.025417055934667587,0.3235594630241394
125,0.025386113673448563,0.32356730103492737
126,0.02551039680838585,0.3235729932785034
127,0.02501118928194046,0.32365620136260986
128,0.02542736381292343,0.3236471712589264
129,0.025408828631043434,0.3236899971961975
130,0.025200633332133293,0.3236379027366638
131,0.025190718472003937,0.32367199659347534
132,0.025160709396004677,0.32362833619117737
133,0.02518785372376442,0.3236064314842224
134,0.02548382245004177,0.32363349199295044
135,0.024891119450330734,0.32359516620635986
136,0.025013301521539688,0.3236699402332306
137,0.02486104890704155,0.32360711693763733
138,0.02479374408721924,0.32366815209388733
139,0.024741606786847115,0.32355862855911255
140,0.02442001737654209,0.32358720898628235
141,0.024812467396259308,0.3235740661621094
142,0.024857142940163612,0.32355189323425293
143,0.024754434823989868,0.32354936003685
144,0.024866921827197075,0.3236517310142517
145,0.024704430252313614,0.32358965277671814
146,0.024550097063183784,0.32360851764678955
147,0.02469765953719616,0.32358062267303467
148,0.024801572784781456,0.32352590560913086
149,0.024455901235342026,0.32358139753341675
150,0.024596672505140305,0.3235691785812378
151,0.024471640586853027,0.3236273527145386
152,0.024720771238207817,0.32354581356048584
153,0.024153316393494606,0.3235584795475006
154,0.024573419243097305,0.32365328073501587
155,0.024676837027072906,0.3235834836959839
156,0.02404261752963066,0.32355016469955444
157,0.024182410910725594,0.3235829770565033
158,0.024573350325226784,0.3236686885356903
159,0.024251962080597878,0.3235689103603363
160,0.023988544940948486,0.32359594106674194
161,0.023866770789027214,0.3235029876232147
162,0.023891959339380264,0.32353830337524414
163,0.02365400828421116,0.32357093691825867
164,0.023828141391277313,0.32354241609573364
165,0.02386103756725788,0.3235127627849579
166,0.023931093513965607,0.3235134482383728
167,0.023762131109833717,0.323539674282074
168,0.02375306375324726,0.32353994250297546
169,0.023838739842176437,0.3235960304737091
170,0.023877114057540894,0.3235666751861572
171,0.02375929243862629,0.3235047459602356
172,0.02367149107158184,0.32345086336135864
173,0.02336764521896839,0.3235852122306824
174,0.023690180853009224,0.3235132396221161
175,0.023689432069659233,0.323527991771698
176,0.02383146993815899,0.32348141074180603
177,0.02384955994784832,0.3235950767993927
178,0.023311398923397064,0.323495477437973
179,0.023300813511013985,0.32358691096305847
180,0.02303371950984001,0.323599636554718
181,0.023512575775384903,0.32354575395584106
182,0.023518340662121773,0.3235865533351898
183,0.02337030880153179,0.32358720898628235
184,0.02348284050822258,0.3236176073551178
185,0.023128323256969452,0.3235209286212921
186,0.022997349500656128,0.3235408663749695
187,0.02315010316669941,0.3235129415988922
188,0.023298602551221848,0.32347559928894043
189,0.023232359439134598,0.3234887719154358
190,0.023155977949500084,0.3234175741672516
