index,train_accuracy,train_F1,test_accuracy,test_F1,train_acc_Normal,train_acc_Basal,train_acc_Her2,train_acc_LumA,train_acc_LumB,test_acc_Normal,test_acc_Basal,test_acc_Her2,test_acc_LumA,test_acc_LumB
0,0.2,0.06666666666666667,0.1358695652173913,0.03250468067401706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0.2,0.14903090676662256,0.13043478260869565,0.03260869565217391,0.5789473684210527,0.2679425837320574,0.06220095693779904,0.09090909090909091,0.0,0.5789473684210527,0.2679425837320574,0.06220095693779904,0.09090909090909091,0.0
100,0.20287081339712917,0.16373908179501837,0.1358695652173913,0.03250468067401706,0.5215311004784688,0.03827751196172249,0.17703349282296652,0.2631578947368421,0.014354066985645933,0.5215311004784688,0.03827751196172249,0.17703349282296652,0.2631578947368421,0.014354066985645933
150,0.2784688995215311,0.22472790477503074,0.1358695652173913,0.03266095317725753,0.6985645933014354,0.023923444976076555,0.18660287081339713,0.4258373205741627,0.05741626794258373,0.6985645933014354,0.023923444976076555,0.18660287081339713,0.4258373205741627,0.05741626794258373
200,0.39043062200956935,0.3543380759384266,0.17391304347826086,0.08933889219773676,0.7607655502392344,0.14832535885167464,0.5358851674641149,0.37320574162679426,0.1339712918660287,0.7607655502392344,0.14832535885167464,0.5358851674641149,0.37320574162679426,0.1339712918660287
250,0.4698564593301435,0.4515217779656015,0.1793478260869565,0.09195571133352243,0.7655502392344498,0.27751196172248804,0.5167464114832536,0.5550239234449761,0.23444976076555024,0.7655502392344498,0.27751196172248804,0.5167464114832536,0.5550239234449761,0.23444976076555024
300,0.5320574162679426,0.5194921894140296,0.21739130434782608,0.12157777240361298,0.784688995215311,0.3588516746411483,0.42105263157894735,0.7177033492822966,0.37799043062200954,0.784688995215311,0.3588516746411483,0.42105263157894735,0.7177033492822966,0.37799043062200954
350,0.5942583732057416,0.5827578401006993,0.20652173913043478,0.1110663028402581,0.9043062200956937,0.5119617224880383,0.583732057416268,0.631578947368421,0.3397129186602871,0.9043062200956937,0.5119617224880383,0.583732057416268,0.631578947368421,0.3397129186602871
400,0.6947368421052632,0.6858893731672402,0.29347826086956524,0.20924744049993355,0.8995215311004785,0.7703349282296651,0.631578947368421,0.7416267942583732,0.430622009569378,0.8995215311004785,0.7703349282296651,0.631578947368421,0.7416267942583732,0.430622009569378
450,0.6966507177033493,0.6840396838829043,0.25,0.21022063846182318,0.9186602870813397,0.8660287081339713,0.8181818181818182,0.48325358851674644,0.39712918660287083,0.9186602870813397,0.8660287081339713,0.8181818181818182,0.48325358851674644,0.39712918660287083
500,0.7397129186602871,0.7382053436715043,0.24456521739130435,0.18399832638963076,0.8995215311004785,0.7894736842105263,0.784688995215311,0.6842105263157895,0.5406698564593302,0.8995215311004785,0.7894736842105263,0.784688995215311,0.6842105263157895,0.5406698564593302
550,0.7741626794258373,0.7617698615748001,0.375,0.31023653065576623,0.9473684210526315,0.9473684210526315,0.7511961722488039,0.84688995215311,0.37799043062200954,0.9473684210526315,0.9473684210526315,0.7511961722488039,0.84688995215311,0.37799043062200954
600,0.8009569377990431,0.7984517281772154,0.375,0.30260746402856703,0.9138755980861244,0.9138755980861244,0.784688995215311,0.8516746411483254,0.5406698564593302,0.9138755980861244,0.9138755980861244,0.784688995215311,0.8516746411483254,0.5406698564593302
650,0.8181818181818182,0.8088950398627819,0.34782608695652173,0.26262700280775514,0.9521531100478469,0.9760765550239234,0.8277511961722488,0.8229665071770335,0.5119617224880383,0.9521531100478469,0.9760765550239234,0.8277511961722488,0.8229665071770335,0.5119617224880383
700,0.8220095693779904,0.816924892338141,0.32065217391304346,0.2579282645060717,0.9473684210526315,0.9234449760765551,0.9425837320574163,0.7368421052631579,0.5598086124401914,0.9473684210526315,0.9234449760765551,0.9425837320574163,0.7368421052631579,0.5598086124401914
750,0.8650717703349282,0.866715940621154,0.41847826086956524,0.3316322593248896,0.9282296650717703,0.937799043062201,0.8564593301435407,0.8803827751196173,0.722488038277512,0.9282296650717703,0.937799043062201,0.8564593301435407,0.8803827751196173,0.722488038277512
800,0.8631578947368421,0.8584494896734124,0.3641304347826087,0.2857772631575603,0.9330143540669856,0.9856459330143541,0.9090909090909091,0.8803827751196173,0.6076555023923444,0.9330143540669856,0.9856459330143541,0.9090909090909091,0.8803827751196173,0.6076555023923444
850,0.8803827751196173,0.8769704650852191,0.3695652173913043,0.28895810210762485,0.9665071770334929,0.9904306220095693,0.9234449760765551,0.8516746411483254,0.6698564593301436,0.9665071770334929,0.9904306220095693,0.9234449760765551,0.8516746411483254,0.6698564593301436
900,0.9186602870813397,0.9184765306168664,0.40217391304347827,0.3135715919406086,0.9712918660287081,0.9521531100478469,0.9234449760765551,0.9330143540669856,0.8133971291866029,0.9712918660287081,0.9521531100478469,0.9234449760765551,0.9330143540669856,0.8133971291866029
950,0.8985645933014355,0.8967144956915245,0.358695652173913,0.2901711492979296,0.937799043062201,0.9760765550239234,0.9856459330143541,0.8660287081339713,0.7272727272727273,0.937799043062201,0.9760765550239234,0.9856459330143541,0.8660287081339713,0.7272727272727273
1000,0.9330143540669856,0.9330289386658722,0.3967391304347826,0.31292762483817843,0.9330143540669856,0.9856459330143541,0.9712918660287081,0.9234449760765551,0.8516746411483254,0.9330143540669856,0.9856459330143541,0.9712918660287081,0.9234449760765551,0.8516746411483254
